 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34
981,22.748,20.015,12.671,26.221,16.695,13.430,15.632,20.749,21.260,20.832,26.762,21.540,26.303,13.560,10.500,15.874,10.983,21.002,11.701,12.248,15.186,10.767,12.695,10.918,23.910,12.474,20.480,10.210,13.032,8.179,12.263,10.549,10.509,10.624
982,23.113,19.468,12.539,25.644,17.518,13.135,14.981,20.869,20.161,20.546,25.086,21.713,26.198,13.015,10.369,15.680,10.748,19.423,11.621,12.052,15.233,10.609,12.245,10.957,23.817,12.545,19.924,10.627,13.066,8.095,11.875,10.436,10.360,10.632
983,22.781,19.011,12.349,24.423,17.772,12.854,14.501,19.254,19.292,20.075,23.076,21.554,25.570,12.774,10.318,15.485,10.702,18.115,11.504,11.810,15.015,10.613,11.920,10.951,24.126,12.545,19.450,10.821,13.013,8.038,11.715,10.350,10.149,10.576
984,22.102,18.175,12.346,22.273,18.207,12.898,13.534,17.846,18.558,19.274,21.306,20.173,24.907,12.358,10.136,14.994,10.406,16.364,11.363,11.729,14.624,10.564,11.530,10.958,24.372,12.393,19.301,10.902,12.937,8.038,11.406,10.266,9.953,10.520
985,21.281,17.563,12.300,20.213,17.882,12.694,12.888,16.983,18.196,18.440,19.780,19.294,24.137,12.134,10.127,14.756,10.223,15.322,11.251,11.693,14.705,10.481,11.161,10.923,24.208,12.186,18.862,11.145,12.951,8.007,11.083,10.195,9.928,10.457
986,22.487,18.759,12.902,22.044,18.052,12.634,13.587,16.212,21.062,20.136,23.500,21.664,24.863,12.525,10.186,15.394,11.044,17.873,11.254,11.723,15.504,10.541,11.080,10.787,24.596,12.376,19.210,11.127,12.984,8.002,11.089,10.213,10.002,10.670
987,23.632,20.251,12.784,24.367,17.955,12.675,14.781,17.123,20.926,23.111,27.568,22.318,25.386,13.074,10.186,15.964,11.444,19.364,11.402,11.643,16.365,10.449,10.983,10.680,24.981,12.573,19.363,11.220,12.992,7.985,11.111,10.261,9.918,10.803
988,24.032,20.046,12.571,24.304,18.125,12.559,14.490,16.517,20.048,23.758,25.978,20.968,25.421,12.879,10.000,15.850,11.256,18.859,11.387,11.497,16.451,10.500,10.835,10.604,25.218,12.482,19.010,11.174,12.939,8.002,11.020,10.162,9.859,10.811
989,23.533,19.705,12.545,23.356,18.121,12.584,13.627,15.726,18.946,22.923,23.754,19.672,25.068,12.487,10.064,15.587,10.906,17.392,11.291,11.287,16.079,10.438,10.698,10.475,24.899,12.315,18.598,11.218,12.917,8.018,10.833,10.232,9.831,10.537
990,22.571,18.646,12.372,21.169,18.621,12.463,12.837,15.165,18.141,21.660,21.742,18.546,24.259,12.087,10.025,14.975,10.517,15.962,11.103,11.425,15.326,10.534,10.597,10.438,24.603,12.233,18.561,11.215,12.924,7.880,10.818,10.095,9.720,10.500
991,21.635,18.030,12.280,19.552,18.744,12.477,12.233,14.721,17.589,20.561,19.988,17.599,23.794,11.781,9.970,14.668,10.269,14.772,11.038,11.180,14.710,10.380,10.512,10.389,24.049,12.099,18.272,11.124,12.939,7.891,10.663,10.066,9.677,10.444
992,20.840,17.437,12.213,18.116,18.641,12.242,11.776,14.366,17.043,19.721,18.524,16.916,22.905,11.672,9.852,14.298,10.067,13.969,10.964,11.251,14.251,10.457,10.421,10.343,24.284,12.085,18.200,11.231,12.913,7.908,10.668,10.071,9.635,10.363
993,20.193,16.989,12.421,17.630,18.781,13.204,11.683,14.366,18.295,19.058,17.926,17.952,22.511,11.645,9.839,14.292,9.965,13.857,10.765,11.238,13.938,10.372,10.355,10.329,24.336,11.973,18.247,11.150,12.908,7.911,10.642,10.093,9.633,10.378
994,19.679,16.646,12.527,18.478,18.604,16.647,11.909,14.793,23.969,19.232,17.808,20.981,22.318,11.528,9.962,14.287,10.092,13.617,10.835,11.479,13.668,10.472,10.533,10.262,24.509,12.129,18.010,11.189,13.128,7.921,10.907,10.490,9.774,10.480
995,19.079,16.403,12.271,17.588,17.994,15.482,11.727,14.573,23.448,18.619,17.016,19.863,22.052,11.489,9.852,13.891,9.933,13.122,10.804,11.295,13.528,10.436,10.502,10.280,24.405,12.123,18.351,11.008,13.005,7.858,10.917,10.406,9.769,10.396
996,18.330,15.772,12.277,16.638,17.908,14.262,11.445,14.098,22.077,18.044,16.240,18.647,21.733,12.100,9.915,13.374,9.798,12.791,10.685,11.511,13.194,10.385,10.573,10.207,24.263,12.085,18.843,10.940,12.810,7.886,10.761,10.386,9.625,10.333
997,17.614,15.549,12.092,15.680,18.114,13.705,11.527,13.953,20.904,17.490,15.760,17.709,21.266,12.117,9.839,12.906,9.773,12.542,10.708,11.631,13.057,10.395,10.527,10.269,23.677,11.991,18.542,10.927,12.886,7.863,10.784,10.406,9.655,10.358
998,17.026,15.297,12.219,15.287,18.021,13.074,11.615,13.673,19.862,16.954,15.256,16.997,20.893,11.906,10.038,12.594,9.823,12.235,10.730,11.419,13.144,10.397,10.433,10.180,23.588,12.131,18.885,10.891,12.864,7.910,10.757,10.606,9.685,10.309
999,16.473,15.070,12.153,14.862,17.778,12.821,11.343,13.589,18.904,16.695,14.834,16.342,20.530,11.596,9.996,12.192,9.721,12.162,10.660,11.341,13.084,10.462,10.838,10.254,23.155,12.173,18.831,10.663,12.851,7.876,10.708,10.634,9.945,10.282
1000,15.998,14.722,12.144,14.702,18.136,12.581,11.186,13.528,18.349,16.466,14.684,15.805,20.321,11.613,9.877,11.904,9.683,12.023,10.591,11.407,12.887,10.400,11.102,10.560,23.172,12.114,19.365,10.630,12.979,7.938,10.686,10.517,9.886,10.314
1001,15.683,14.639,12.118,14.807,18.383,12.813,11.417,13.469,18.955,16.346,15.552,16.405,20.027,11.943,9.915,12.006,9.735,12.300,10.640,11.826,12.843,10.382,11.098,10.737,23.289,12.163,19.264,10.523,12.907,7.911,10.823,10.721,9.814,10.301
1002,15.821,14.589,12.507,15.221,18.415,14.804,11.776,13.380,34.427,16.725,17.828,19.908,20.212,12.047,9.992,12.436,9.881,12.700,10.712,12.122,12.861,10.402,11.441,10.796,22.789,12.123,18.979,10.358,13.049,7.905,10.961,10.759,10.020,10.339
1003,15.487,14.470,12.349,14.898,18.090,14.218,11.713,13.196,44.136,16.786,17.066,19.034,20.149,11.719,9.962,12.037,9.779,12.371,10.657,12.000,12.692,10.365,11.618,10.752,22.822,12.190,19.311,10.311,12.939,7.931,11.012,10.715,9.998,10.329
1004,15.071,14.059,12.141,14.619,18.454,13.421,11.555,13.184,42.108,16.865,16.270,17.886,19.838,11.658,9.966,11.662,9.812,12.047,10.617,12.090,12.784,10.378,11.511,10.767,22.415,12.150,19.167,10.166,12.903,7.866,10.835,10.614,9.988,10.348
1005,14.731,14.025,12.130,14.436,18.867,13.102,11.410,13.212,38.655,16.365,15.362,16.940,19.580,12.070,9.975,11.404,9.712,11.920,10.543,12.056,12.763,10.470,11.832,10.770,22.472,12.082,19.243,10.111,12.899,7.898,10.735,10.458,10.087,10.297
1006,14.427,13.791,12.170,14.315,19.236,12.821,11.373,13.117,35.456,15.982,15.046,16.266,19.359,12.170,9.941,11.159,9.708,11.822,10.612,12.110,12.640,10.449,11.780,10.630,22.259,12.089,18.979,9.979,12.921,7.886,10.713,10.332,10.124,10.306
1007,14.235,13.570,12.265,14.912,19.636,16.003,11.494,13.765,33.006,15.577,14.712,15.694,19.115,11.851,9.894,11.039,9.679,11.756,10.600,12.277,12.520,10.355,11.771,10.762,21.569,12.199,19.274,9.943,12.938,7.860,10.924,10.600,10.104,10.285
1008,13.969,13.544,12.187,14.931,20.351,16.601,11.315,13.919,31.020,15.398,14.500,15.285,18.870,11.711,9.852,10.850,9.596,11.862,10.569,12.565,12.423,10.402,11.645,10.908,21.065,12.161,19.513,9.917,12.869,7.856,11.088,10.684,9.945,10.275
1009,13.735,13.380,12.184,15.196,20.912,17.168,11.378,14.243,29.224,15.097,15.786,14.956,18.728,12.032,9.877,10.740,9.669,11.754,10.584,12.693,12.366,10.344,11.471,10.961,20.811,11.977,19.183,9.764,12.970,7.871,11.179,10.669,9.921,10.230
1010,13.512,13.228,12.380,15.840,20.964,19.807,11.233,16.056,27.702,14.937,15.546,14.561,18.575,11.923,9.818,10.579,9.673,11.650,10.593,12.529,12.374,10.335,11.321,10.897,21.095,12.133,19.122,9.780,12.946,7.870,11.533,10.647,9.779,10.301
1011,13.395,13.057,12.179,15.903,20.566,21.072,11.119,17.321,26.552,14.776,14.832,14.236,18.333,11.757,9.814,10.481,9.571,11.653,10.564,12.429,12.347,10.297,11.314,10.904,20.994,12.082,19.833,9.653,12.917,7.901,11.580,10.604,9.995,10.311
1012,13.338,12.871,12.222,16.367,20.043,21.760,11.214,19.754,25.380,14.504,14.402,14.117,18.401,11.666,9.856,10.440,9.621,11.664,10.581,12.212,12.465,10.395,11.608,11.111,21.262,12.102,19.546,9.671,12.962,7.870,11.823,10.753,10.132,10.233
1013,13.105,12.861,12.357,16.472,20.118,22.193,11.149,19.891,24.187,14.279,13.964,13.908,18.154,11.521,9.953,10.427,9.627,11.735,10.494,11.940,12.363,10.468,11.573,11.103,20.738,12.097,19.550,9.516,12.895,7.926,11.995,10.679,10.040,10.220
1014,12.999,12.835,12.265,16.539,19.940,22.540,11.142,19.397,23.402,14.295,13.962,13.711,18.047,11.364,9.911,10.299,9.552,11.610,10.517,11.954,12.447,10.406,11.556,11.212,20.830,12.089,20.087,9.544,13.027,7.841,11.971,10.499,9.935,10.294
1015,12.968,12.679,12.343,16.296,19.847,21.860,11.168,19.592,22.530,14.391,13.862,13.573,17.853,11.992,9.831,10.214,9.681,11.650,10.555,11.852,12.431,10.417,11.745,11.273,20.891,12.129,19.711,9.580,12.937,7.861,12.000,10.347,10.246,10.303
1016,12.861,12.553,12.138,16.257,19.662,21.587,10.991,19.796,21.839,14.157,13.792,13.410,17.701,11.913,9.915,10.162,9.600,11.585,10.588,11.587,12.392,10.419,11.915,11.234,20.364,12.066,19.474,9.435,12.925,7.893,11.875,10.356,10.089,10.178
1017,12.736,12.430,12.314,16.119,19.303,22.036,10.923,19.860,21.042,14.036,13.486,13.376,17.543,11.685,9.835,10.064,9.527,11.526,10.574,11.445,12.382,10.376,11.941,11.020,20.841,12.108,20.254,9.484,13.028,7.871,11.771,10.273,10.243,10.244
1018,12.645,12.439,12.239,15.983,18.667,21.689,10.956,19.316,20.513,13.960,13.434,13.344,17.404,11.583,9.877,9.990,9.617,11.521,10.551,11.269,12.355,10.436,11.733,10.871,20.894,12.101,19.480,9.477,13.031,7.829,11.553,10.236,10.025,10.234
1019,12.554,12.278,12.141,15.652,18.325,20.320,10.953,18.380,19.764,13.859,13.544,13.217,17.340,11.306,9.788,9.960,9.519,11.512,10.581,11.016,12.357,10.425,11.403,10.797,20.724,12.180,18.998,9.363,13.010,7.804,11.275,10.191,9.913,10.166
1020,12.499,12.241,12.219,15.370,18.021,19.526,11.049,17.807,19.365,13.737,13.440,13.107,17.240,11.362,9.763,10.115,9.646,11.669,10.506,10.886,12.412,10.429,11.941,10.792,21.013,12.197,19.252,9.394,12.951,7.823,11.157,10.261,10.400,10.242
1021,12.449,12.114,12.150,15.301,17.600,18.928,11.138,17.592,18.793,13.645,13.368,12.989,17.066,11.319,9.856,10.072,9.631,11.674,10.527,10.788,12.556,10.376,12.448,10.814,20.516,12.169,19.565,9.352,12.988,7.834,11.187,10.369,10.372,10.259
1022,12.402,12.179,12.112,14.779,17.217,17.405,11.086,16.712,18.292,13.481,13.214,12.989,16.986,11.317,9.919,9.918,9.604,11.573,10.444,10.575,12.365,10.372,12.102,10.847,20.062,12.139,19.206,9.313,12.995,7.863,10.887,10.366,10.179,10.251
1023,12.357,12.105,12.040,14.657,16.708,15.912,11.049,15.955,17.985,13.406,13.210,12.940,16.926,11.749,9.864,9.933,9.550,11.664,10.552,10.461,12.374,10.400,11.614,10.812,20.461,12.195,19.901,9.308,13.023,7.871,10.845,10.225,9.928,10.241
1024,12.274,11.992,12.210,14.304,16.325,15.072,10.958,15.274,17.645,13.350,13.190,12.849,16.651,11.647,9.843,9.910,9.604,11.570,10.553,10.501,12.465,10.306,11.389,10.550,21.044,11.981,19.761,9.246,12.930,7.846,10.710,10.290,9.824,10.252
1025,12.302,11.930,12.124,14.196,16.064,14.482,10.986,14.930,17.308,13.266,13.150,12.826,16.487,11.462,9.831,9.805,9.617,11.577,10.535,10.501,12.266,10.429,11.053,10.513,20.517,12.004,19.239,9.210,12.872,7.836,10.664,10.194,9.769,10.223
1026,12.218,11.968,12.288,14.039,15.669,13.915,11.091,14.735,16.896,13.254,13.248,12.859,16.396,11.336,9.750,9.891,9.560,11.512,10.485,10.423,12.352,10.436,10.945,10.437,20.850,12.030,19.357,9.205,12.867,7.893,10.616,10.196,9.757,10.232
1027,12.161,11.935,12.219,13.953,15.379,13.504,11.049,14.380,16.652,13.223,13.226,12.756,16.342,11.340,9.856,9.912,9.587,11.465,10.451,10.393,12.319,10.389,10.718,10.378,20.424,12.019,19.786,9.179,12.983,7.866,10.671,10.114,9.749,10.190
1028,12.202,11.842,12.236,14.044,14.864,13.273,11.172,14.101,16.297,12.975,13.366,12.686,16.152,11.766,9.754,9.810,9.602,11.509,10.513,10.234,12.277,10.350,10.591,10.286,20.585,12.023,19.441,9.140,12.952,7.804,10.565,10.111,9.705,10.225
1029,12.231,11.863,12.173,14.019,14.563,13.006,11.070,13.975,16.218,13.061,13.290,12.711,16.085,11.694,9.835,9.843,9.592,11.563,10.481,10.253,12.238,10.365,10.486,10.304,20.170,11.953,18.946,9.148,12.937,7.880,10.629,10.114,9.605,10.167
1030,12.146,11.715,12.141,13.859,14.333,12.860,11.028,13.855,15.949,12.995,13.216,12.645,15.892,11.528,9.924,9.813,9.590,11.502,10.464,10.196,12.350,10.331,10.414,10.292,20.421,12.017,19.563,9.181,12.808,7.836,10.474,10.078,9.536,10.303
1031,12.090,11.732,12.161,13.970,14.146,12.705,10.974,13.673,15.587,12.947,13.222,12.708,15.948,11.315,9.729,9.828,9.681,11.387,10.527,10.166,12.233,10.370,10.400,10.273,20.235,11.998,19.522,9.083,12.886,7.906,10.519,10.038,9.586,10.243
1032,12.073,11.781,12.066,13.831,13.983,12.543,10.879,13.542,15.433,12.930,13.190,12.565,15.680,11.474,9.852,9.834,9.706,11.505,10.463,10.263,12.276,10.397,10.335,10.223,19.858,11.954,19.082,9.148,12.829,7.915,10.535,10.031,9.653,10.258
1033,12.099,11.675,12.115,13.967,13.918,12.468,10.834,13.346,15.372,12.824,13.124,12.578,15.692,11.909,9.839,9.843,9.581,11.577,10.438,10.220,12.331,10.353,10.247,10.202,20.388,11.873,18.775,9.067,12.854,7.930,10.589,10.253,9.638,10.239
1034,12.038,11.730,12.127,13.934,13.688,12.287,10.897,13.120,15.150,12.809,13.038,12.646,15.459,11.757,9.869,9.757,9.535,11.554,10.518,10.160,12.251,10.389,10.226,10.234,19.864,11.918,19.522,9.106,12.889,7.828,10.572,10.145,9.605,10.182
1035,12.018,11.665,12.176,13.865,13.557,12.474,10.911,13.249,15.065,12.752,13.004,12.643,15.389,11.632,9.809,9.817,9.587,11.415,10.515,10.150,12.216,10.342,10.185,10.176,20.028,11.970,19.445,9.054,12.867,7.901,10.455,10.196,9.645,10.275
1036,12.001,11.553,12.193,13.820,13.479,12.270,10.765,13.117,14.929,12.737,13.158,12.590,15.332,11.451,9.746,9.734,9.558,11.505,10.498,10.094,12.190,10.353,10.165,10.221,20.016,11.968,19.010,9.073,12.864,7.861,10.587,10.096,9.529,10.229
1037,12.005,11.589,12.040,13.782,13.361,12.185,10.876,13.299,14.958,12.718,13.136,12.571,15.086,11.340,9.805,9.810,9.556,11.542,10.518,10.188,12.246,10.365,10.152,10.177,20.215,11.987,19.973,9.047,12.867,7.890,10.504,10.131,9.635,10.201
1038,11.957,11.572,12.104,13.807,13.310,12.289,10.804,13.198,14.731,12.681,13.098,12.536,15.100,11.632,9.733,9.798,9.523,11.472,10.467,10.170,12.263,10.363,10.183,10.171,20.036,12.061,19.707,9.073,12.959,7.875,10.619,10.120,9.588,10.201
1039,12.010,11.498,12.075,13.715,13.125,12.262,10.883,13.103,14.737,12.646,13.548,12.545,14.963,11.864,9.843,9.757,9.538,11.589,10.494,10.194,12.606,10.321,10.273,10.145,20.380,11.973,19.361,9.062,12.925,7.915,10.444,10.013,9.658,10.218
1040,11.976,11.570,12.144,13.898,13.075,12.129,10.828,12.916,14.558,12.650,13.962,12.565,14.748,11.649,9.847,9.789,9.569,11.573,10.521,10.246,12.340,10.370,10.282,10.082,20.705,12.061,19.483,9.148,12.826,7.870,10.489,10.044,9.732,10.239
1041,11.987,11.511,12.084,13.743,13.041,12.135,10.972,13.025,14.512,12.660,13.624,12.486,14.717,11.564,9.720,9.808,9.569,11.467,10.522,10.126,12.460,10.393,10.218,10.191,20.688,11.958,19.680,9.016,12.922,7.860,10.555,10.030,9.700,10.225
1042,11.927,11.534,12.020,13.677,13.136,12.262,10.988,12.975,14.360,12.590,13.496,12.494,14.689,11.551,9.831,9.740,9.581,11.430,10.542,10.116,12.501,10.357,10.238,10.200,20.672,12.015,19.301,8.984,12.965,7.843,10.452,9.996,9.702,10.191
1043,11.894,11.481,12.058,13.713,12.921,12.168,10.867,12.877,14.320,12.619,13.896,12.501,14.562,11.951,9.835,9.766,9.615,11.486,10.608,10.184,12.470,10.314,10.192,10.169,20.847,12.009,19.140,9.052,12.907,7.891,10.438,10.049,9.593,10.289
1044,11.946,11.519,12.159,13.735,13.043,12.113,10.790,13.036,14.257,12.581,14.186,12.572,14.316,12.004,9.945,9.756,9.579,11.561,10.618,10.204,12.480,10.421,10.283,10.101,21.691,12.042,19.915,8.977,12.957,7.876,10.472,10.040,9.660,10.241
1045,11.849,11.506,12.014,13.649,12.841,12.226,10.795,13.031,14.253,12.554,13.938,12.422,14.227,11.768,9.805,9.743,9.552,11.477,10.580,10.214,12.389,10.385,10.265,10.157,21.961,12.082,19.551,8.977,12.828,7.883,10.497,10.015,9.739,10.200
1046,12.054,11.568,12.112,14.000,13.011,12.353,11.061,12.877,16.543,12.518,14.306,14.251,14.247,11.698,9.873,10.135,9.767,11.812,10.691,10.589,12.677,10.406,10.609,10.183,22.271,12.247,19.953,9.003,12.940,7.891,10.479,10.157,9.829,10.299
1047,12.188,11.703,12.164,14.003,13.284,12.234,11.147,12.799,19.781,12.599,14.744,15.598,14.288,12.104,9.869,10.347,9.802,11.852,10.656,10.772,12.765,10.378,11.714,10.297,22.304,12.266,20.050,9.075,12.908,7.908,10.607,10.381,10.027,10.332
1048,14.685,13.249,12.464,14.657,14.181,12.284,11.704,12.983,21.836,14.450,16.524,17.163,16.218,12.128,9.881,11.421,10.129,12.979,10.766,11.010,12.989,10.393,11.908,10.319,22.833,12.507,20.907,9.155,12.903,7.865,10.621,10.300,10.159,10.367
1049,17.845,16.213,12.447,17.072,15.006,12.590,12.998,12.980,21.325,17.616,21.230,16.934,20.433,12.509,9.915,13.476,10.492,16.378,11.113,11.184,13.861,10.690,12.012,10.354,23.590,12.769,21.670,9.352,12.942,7.983,10.882,10.408,10.275,10.597
1050,20.374,18.544,12.582,21.130,15.385,12.680,14.485,14.696,21.685,19.622,22.464,18.819,22.438,13.036,9.983,15.102,11.071,20.268,11.278,11.505,14.506,10.769,12.086,10.448,24.768,12.789,21.546,9.671,12.964,8.037,10.995,10.312,10.290,10.618
1051,22.310,19.998,12.530,25.376,15.471,12.628,15.191,15.737,20.980,20.757,25.084,18.427,23.787,13.219,9.970,15.799,11.348,21.986,11.379,11.373,14.971,10.628,11.958,10.407,25.196,12.712,20.913,10.197,12.917,8.015,11.126,10.278,10.151,10.715
1052,23.493,20.785,12.519,28.624,15.514,12.595,15.860,16.930,19.913,21.765,27.266,17.667,24.689,13.194,9.831,16.049,11.608,22.998,11.413,11.361,15.549,10.545,11.668,10.364,25.248,12.782,20.089,10.567,12.981,7.930,11.143,10.182,10.104,10.599
1053,23.980,20.460,12.458,28.486,15.561,12.601,15.476,16.964,18.828,22.196,26.768,16.823,24.538,12.904,9.987,16.040,11.294,21.563,11.356,11.222,15.935,10.509,11.602,10.512,25.547,12.531,20.146,10.679,12.996,7.978,10.988,10.148,10.035,10.552
1054,23.976,20.114,12.458,27.296,15.856,12.510,14.625,16.137,19.173,22.311,24.784,17.793,23.882,12.542,9.835,15.970,11.127,20.559,11.265,11.248,15.686,10.462,11.392,10.594,24.913,12.461,20.435,10.456,12.957,7.948,10.968,10.192,10.002,10.561
1055,23.725,19.827,12.265,25.809,15.671,12.466,14.098,15.291,19.376,21.794,23.226,18.472,23.394,12.262,9.983,15.843,10.929,19.063,11.042,11.431,14.992,10.479,11.286,10.667,24.838,12.345,19.934,10.233,12.952,7.940,10.894,10.117,9.859,10.480
1056,22.773,18.981,12.300,23.285,15.727,12.322,13.007,14.818,18.699,20.748,21.620,17.476,22.305,12.421,9.835,15.308,10.596,17.502,11.007,11.377,14.381,10.385,11.059,10.659,24.273,12.288,19.390,10.028,12.964,7.930,10.698,10.160,9.864,10.428
1057,23.065,19.316,12.251,23.856,15.589,12.449,13.168,14.304,21.046,21.495,23.386,20.399,21.726,12.968,9.881,15.705,11.219,17.897,11.062,11.583,14.285,10.547,11.167,10.744,25.095,12.469,20.282,9.894,13.009,7.890,10.761,10.037,9.836,10.537
1058,22.924,19.302,12.285,23.691,15.351,12.372,12.967,14.059,21.365,21.911,24.202,20.442,21.552,12.583,9.919,15.322,10.979,17.326,11.112,11.407,14.324,10.453,11.427,10.618,24.864,12.368,20.344,9.759,12.824,7.900,10.754,10.114,9.908,10.503
1059,21.956,18.686,12.248,21.945,14.925,12.264,12.319,13.911,20.354,20.935,22.404,19.129,20.795,12.051,9.898,14.871,10.517,15.995,11.117,11.307,13.942,10.449,11.161,10.540,25.043,12.393,19.903,9.676,12.947,7.905,10.642,10.052,9.846,10.457
1060,21.023,17.835,12.300,20.533,14.964,13.499,11.809,14.120,19.388,19.802,20.734,18.082,20.105,11.955,9.801,14.338,10.188,14.808,10.958,11.279,13.449,10.389,11.129,10.425,24.700,12.383,20.217,9.560,13.014,7.885,10.708,10.154,9.767,10.430
1061,20.142,17.276,12.219,19.804,14.974,15.366,11.660,14.394,20.357,19.054,19.274,17.193,19.555,11.868,9.835,13.790,10.042,14.092,10.843,11.293,13.196,10.415,10.973,10.404,24.080,12.195,20.167,9.513,12.900,7.886,10.745,10.388,9.690,10.353
1062,19.286,16.745,12.147,18.464,14.822,14.372,11.429,14.128,19.488,18.439,17.874,16.406,19.201,12.292,9.886,13.418,9.877,13.415,10.721,11.265,12.865,10.485,10.845,10.352,23.981,12.112,19.652,9.451,12.922,7.886,10.651,10.386,9.707,10.349
1063,18.477,16.333,12.138,17.180,14.766,13.479,11.478,13.640,18.893,17.778,17.214,15.717,18.768,12.385,9.742,13.118,9.812,13.134,10.724,11.162,12.750,10.372,10.761,10.312,23.924,12.142,19.561,9.427,12.839,7.883,10.624,10.319,9.680,10.292
1064,17.736,15.846,12.095,16.304,14.563,12.978,11.359,13.413,17.994,17.329,16.430,15.347,18.291,11.994,9.775,12.620,9.815,12.695,10.675,11.104,12.752,10.468,10.689,10.256,23.375,12.266,20.299,9.293,12.855,7.903,10.619,10.207,9.640,10.290
1065,17.105,15.525,12.098,15.740,14.492,14.485,11.145,13.383,17.490,16.767,15.890,14.930,18.051,11.717,9.847,12.389,9.738,12.549,10.663,11.114,12.653,10.449,10.624,10.215,23.528,12.032,19.722,9.264,12.942,7.818,10.524,10.127,9.663,10.272
1066,16.688,15.304,12.110,15.337,14.428,14.333,11.056,13.112,17.063,16.378,15.378,14.623,17.809,11.608,9.869,12.040,9.656,12.350,10.589,11.134,12.643,10.415,10.512,10.249,23.016,12.032,19.373,9.189,12.821,7.828,10.526,10.115,9.663,10.243
1067,16.139,14.869,12.127,14.848,14.049,13.576,11.012,13.142,16.685,15.957,15.030,14.425,17.646,11.508,9.822,11.799,9.646,12.150,10.629,10.792,12.648,10.402,10.489,10.221,23.145,12.099,20.283,9.225,12.846,7.794,10.580,10.118,9.640,10.243
1068,15.690,14.793,12.089,14.442,13.893,12.981,11.061,13.179,16.348,15.706,14.614,14.193,17.338,12.040,9.716,11.493,9.654,11.944,10.551,10.830,12.475,10.419,10.364,10.227,22.778,12.009,19.917,9.171,12.815,7.873,10.550,10.099,9.645,10.232
1069,15.263,14.462,12.138,14.359,13.679,12.700,10.967,13.011,16.082,15.539,14.446,14.067,17.212,12.019,9.873,11.316,9.633,11.843,10.622,10.729,12.762,10.408,10.382,10.268,23.155,12.047,19.944,9.199,12.943,7.890,10.580,10.013,9.655,10.200
1070,14.936,14.236,12.190,15.044,13.697,14.512,10.958,13.735,16.270,15.144,14.494,13.808,17.124,11.823,9.881,11.145,9.544,11.932,10.597,10.778,12.629,10.427,10.348,10.163,22.289,12.040,20.256,9.161,12.872,7.938,10.582,10.301,9.697,10.223
1071,14.596,14.137,12.084,14.845,13.847,14.452,10.937,13.824,17.079,14.918,16.142,13.694,16.829,11.592,9.847,10.916,9.592,11.779,10.725,10.840,12.627,10.449,10.461,10.184,22.558,12.025,20.579,9.142,12.864,7.881,10.648,10.489,9.670,10.277
1072,14.346,13.869,12.251,14.470,13.787,13.760,10.886,13.352,16.893,14.701,15.830,13.486,16.839,11.566,9.936,10.749,9.648,11.786,10.539,10.697,12.716,10.419,10.495,10.144,22.230,12.207,20.652,9.140,12.824,7.870,10.594,10.414,9.744,10.200
1073,14.031,13.728,12.092,14.583,13.600,13.882,10.951,13.190,16.406,14.546,15.134,13.353,16.557,12.062,9.856,10.716,9.625,11.606,10.549,10.573,12.627,10.389,10.473,10.192,22.349,12.125,20.553,9.039,12.850,7.866,10.642,10.442,9.697,10.225
1074,13.821,13.589,12.029,14.594,13.312,13.857,10.932,13.128,15.852,14.343,14.542,13.340,16.291,12.034,9.864,10.575,9.610,11.655,10.637,10.521,12.452,10.406,10.400,10.211,22.109,12.157,20.012,9.028,12.807,7.819,10.644,10.291,9.648,10.241
1075,13.637,13.443,12.017,14.409,13.213,13.058,10.821,13.045,15.654,14.231,14.314,13.188,16.289,11.779,9.852,10.478,9.538,11.692,10.566,10.499,12.473,10.318,10.235,10.135,22.207,12.108,20.392,9.085,12.869,7.905,10.589,10.201,9.598,10.213
1076,13.462,13.314,12.061,14.091,13.114,12.716,10.783,12.978,15.405,14.072,14.028,13.173,16.266,11.558,9.860,10.344,9.550,11.685,10.569,10.411,12.366,10.400,10.224,10.100,21.871,12.066,20.383,9.060,12.903,7.903,10.533,10.137,9.628,10.228
1077,13.255,13.276,11.948,13.917,13.090,12.482,10.862,12.947,15.187,13.986,13.870,13.152,16.095,11.504,9.792,10.275,9.544,11.631,10.529,10.307,12.308,10.376,10.248,10.147,22.017,11.935,19.722,9.034,12.855,7.878,10.519,10.080,9.663,10.134
1078,13.207,13.086,11.971,13.862,13.110,12.273,10.832,12.799,14.980,13.881,13.664,12.964,15.978,11.389,9.801,10.231,9.627,11.545,10.517,10.265,12.235,10.427,10.261,10.238,21.636,12.112,19.456,9.093,12.975,7.855,10.518,10.087,9.739,10.200
1079,12.939,12.867,12.055,13.892,12.907,12.364,10.821,12.872,14.915,13.769,13.708,12.979,15.829,11.666,9.869,10.180,9.623,11.664,10.601,10.301,12.434,10.412,10.468,10.335,21.543,12.021,20.204,9.073,12.922,7.839,10.460,10.071,9.789,10.194
