 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34
937,15.533,14.076,13.565,17.912,15.701,17.928,13.040,15.223,15.893,16.684,16.776,16.516,22.171,12.653,10.716,12.226,10.798,15.453,11.287,11.056,13.865,11.293,11.036,10.776,25.599,12.757,21.361,9.552,13.479,8.212,11.067,11.145,10.072,10.656
938,19.658,17.629,13.334,22.467,16.615,16.601,15.224,15.791,15.896,20.836,21.150,16.743,27.758,13.298,11.233,14.525,11.556,17.969,11.539,11.222,15.601,12.081,11.041,10.839,27.744,13.013,21.872,9.868,13.481,8.413,11.233,11.004,10.218,10.777
939,22.710,19.479,12.988,26.229,17.151,15.322,16.098,17.676,15.615,22.664,22.090,19.318,29.863,13.477,11.280,16.195,11.954,19.268,11.703,11.397,16.567,12.130,11.208,10.925,28.754,13.116,22.324,10.845,13.470,8.488,11.277,10.932,10.273,11.011
940,24.565,20.536,12.896,28.412,18.445,14.711,16.487,17.318,15.363,24.219,22.364,20.565,30.536,13.860,11.267,16.910,12.004,20.085,11.820,11.669,16.710,12.647,11.294,11.048,28.418,13.133,21.670,11.547,13.615,8.441,11.531,10.965,10.132,11.105
941,25.356,20.426,12.767,28.387,20.105,14.094,15.730,16.277,15.094,24.129,22.120,20.129,30.582,13.626,11.339,16.787,11.731,19.080,11.967,11.894,16.561,12.853,11.130,11.039,28.699,13.027,20.843,11.806,13.585,8.380,11.582,10.861,10.231,11.065
942,25.151,19.589,12.836,26.674,21.540,13.733,14.930,15.581,14.920,23.478,20.262,20.055,30.562,13.202,11.220,16.481,11.592,17.657,11.790,12.004,15.938,12.457,10.924,11.076,28.073,12.894,20.326,11.870,13.618,8.301,11.300,10.756,10.060,10.915
943,25.071,19.222,12.980,25.552,22.340,14.645,14.928,15.123,14.909,24.376,19.226,21.226,30.673,13.075,11.161,16.460,11.340,16.746,11.854,12.317,15.919,12.019,10.945,11.239,28.811,12.778,19.726,11.826,13.877,8.316,11.369,10.855,9.950,11.030
944,25.768,19.884,12.965,25.519,22.632,14.581,15.667,14.980,14.935,25.240,19.162,20.575,31.120,13.255,11.034,16.352,11.154,16.488,11.739,12.619,15.668,11.825,11.008,11.420,28.484,12.653,19.662,11.863,14.152,8.366,11.487,10.965,9.978,10.991
945,25.526,20.230,13.107,25.550,22.449,13.992,15.445,14.737,14.802,24.860,19.534,20.262,31.071,12.992,11.225,16.030,10.910,16.502,11.778,12.671,16.016,11.669,10.959,11.533,28.521,12.670,19.317,11.995,13.894,8.328,11.351,10.877,10.007,10.961
946,24.958,19.679,13.035,24.588,22.361,13.636,14.900,14.550,14.634,24.393,18.882,19.992,30.726,12.730,10.903,15.677,10.679,15.669,11.625,12.669,15.553,11.457,10.995,11.519,28.120,12.615,19.169,11.785,13.878,8.286,11.293,10.718,10.052,10.900
947,23.940,18.808,13.112,23.022,22.163,13.193,14.564,14.240,14.685,23.315,17.610,19.074,30.408,12.470,10.737,15.061,10.508,14.873,11.481,12.685,15.308,11.318,10.876,11.527,27.374,12.594,18.905,11.798,13.773,8.236,11.003,10.604,9.965,10.867
948,22.913,18.192,13.063,21.865,22.136,13.146,14.280,14.204,14.584,22.146,16.602,18.189,29.817,12.204,10.610,14.690,10.342,14.108,11.424,12.645,14.686,11.263,10.738,11.473,27.039,12.510,18.837,11.596,13.821,8.199,10.944,10.533,9.854,10.761
949,21.889,17.555,12.856,20.414,21.809,12.994,14.128,13.877,14.570,21.299,15.880,17.439,29.437,12.145,10.521,14.061,10.260,13.538,11.396,12.475,14.360,11.216,10.656,11.456,27.043,12.378,18.835,11.513,13.631,8.192,10.944,10.591,9.744,10.625
950,20.935,16.960,12.718,19.099,21.723,13.017,13.781,13.869,14.592,20.520,15.566,16.764,28.519,11.875,10.390,13.666,10.160,13.146,11.346,12.273,14.167,11.139,10.630,11.347,26.743,12.397,18.963,11.324,13.623,8.112,10.875,10.628,9.767,10.670
951,20.230,16.323,12.663,18.699,21.682,12.829,13.683,13.737,14.464,19.766,15.022,16.377,27.953,11.906,10.449,13.265,10.196,12.890,11.220,12.196,13.940,11.051,10.948,11.373,26.364,12.579,19.792,11.166,13.614,8.080,10.911,10.749,10.050,10.558
952,19.393,16.013,12.597,18.033,21.366,12.837,13.590,13.525,14.474,19.134,14.800,15.978,27.486,11.960,10.288,12.786,10.154,12.758,11.144,12.002,13.449,11.154,13.544,11.325,25.623,12.554,19.740,10.917,13.591,8.109,10.718,10.675,10.739,10.616
953,18.599,15.614,12.761,17.077,20.699,12.672,12.972,13.592,14.448,18.682,14.616,15.595,26.966,12.262,10.343,12.632,10.215,12.782,11.133,11.908,13.254,10.951,13.941,11.359,25.655,12.480,19.517,10.907,13.573,8.105,10.796,10.545,10.660,10.552
954,17.854,15.310,12.738,16.798,20.348,13.518,12.422,13.598,14.386,18.253,14.454,15.198,26.557,12.266,10.390,12.334,10.179,12.509,11.184,11.715,13.293,11.060,14.318,11.421,25.085,12.630,20.280,10.798,13.576,8.074,10.779,10.613,10.968,10.557
955,17.383,15.015,12.836,17.022,20.320,14.471,12.706,13.612,14.340,17.706,14.326,15.086,26.032,11.974,10.356,12.060,10.275,12.570,11.075,11.437,13.464,10.966,15.441,11.532,24.560,12.588,19.915,10.627,13.548,8.080,10.750,10.852,11.213,10.622
956,16.799,14.751,12.628,16.169,19.899,13.689,12.198,13.601,14.335,17.338,14.288,14.993,25.699,11.802,10.419,11.843,10.071,12.575,11.155,11.377,13.232,10.987,15.403,11.495,24.768,12.704,19.724,10.487,13.560,8.060,10.730,10.777,10.779,10.596
957,16.423,14.445,12.504,15.776,19.570,13.399,11.734,13.564,14.359,16.931,14.150,14.716,25.054,11.704,10.347,11.629,10.123,12.472,11.142,11.431,12.989,10.959,14.535,11.294,24.177,12.564,19.524,10.396,13.591,8.057,10.570,10.622,10.603,10.641
958,15.806,14.306,12.369,15.323,18.914,12.975,11.622,13.316,14.444,16.733,14.102,14.536,24.797,11.794,10.339,11.373,10.183,12.437,11.121,11.401,13.015,10.917,13.647,11.143,24.576,12.571,20.064,10.275,13.487,8.017,10.597,10.555,10.375,10.570
959,15.487,14.040,12.513,15.080,18.179,12.835,11.352,13.413,14.391,16.376,14.138,14.383,24.496,12.389,10.445,11.153,10.083,12.484,11.129,11.389,12.888,10.925,12.874,11.053,23.948,12.503,19.856,10.210,13.411,8.062,10.513,10.414,10.132,10.494
960,15.093,13.886,12.366,14.981,17.759,12.669,11.382,13.154,14.286,16.040,14.002,14.239,24.059,12.270,10.326,11.129,10.031,12.362,11.049,11.305,12.956,10.840,12.356,10.853,23.845,12.387,19.577,10.202,13.452,8.074,10.524,10.365,10.005,10.492
961,14.748,13.542,12.421,14.823,17.342,12.620,11.200,13.358,14.342,15.776,14.596,14.176,23.895,12.111,10.462,11.015,10.067,12.272,11.119,11.220,13.232,10.938,11.898,10.953,24.218,12.287,19.456,10.085,13.415,8.095,10.535,10.352,10.005,10.501
962,14.839,13.563,12.297,15.550,18.873,12.716,12.287,13.581,15.209,15.761,15.680,16.016,24.915,12.057,11.102,11.319,10.312,13.012,11.360,11.431,13.750,10.904,12.785,11.171,24.849,12.569,20.449,10.130,13.440,8.415,10.801,10.656,10.774,10.519
963,14.932,13.580,12.507,15.577,20.232,12.669,12.748,13.416,15.808,15.829,15.526,17.639,25.790,11.932,11.242,11.497,10.415,13.113,11.294,11.846,13.797,10.904,13.130,11.196,24.839,12.526,20.124,10.153,13.516,8.528,10.744,10.592,10.767,10.578
964,14.624,13.473,12.406,15.193,21.088,12.570,12.678,13.291,15.317,15.693,15.056,16.875,25.653,11.874,10.953,11.289,10.163,12.779,11.210,11.786,13.609,10.818,13.115,11.100,24.202,12.679,20.151,10.104,13.487,8.518,10.680,10.560,10.578,10.553
965,14.325,13.251,12.308,15.130,20.357,12.590,12.166,13.436,15.083,15.486,14.778,16.151,24.728,11.811,10.725,10.970,10.092,12.596,11.143,11.970,13.305,10.880,12.797,11.020,24.320,12.454,19.771,10.018,13.408,8.410,10.511,10.437,10.474,10.489
966,14.089,13.165,12.372,14.699,19.267,12.537,11.678,13.397,14.935,15.266,14.300,15.546,24.465,11.770,10.513,10.876,10.056,12.425,11.143,11.663,13.250,10.915,13.544,10.897,24.011,12.476,19.903,9.984,13.487,8.279,10.594,10.329,10.754,10.477
967,13.963,13.025,12.331,14.785,18.821,12.824,11.513,13.335,14.714,15.127,14.208,15.170,23.875,11.730,10.470,10.796,10.058,12.427,11.111,11.411,13.088,10.962,14.086,10.904,24.091,12.520,19.759,9.940,13.460,8.251,10.567,10.306,10.692,10.490
968,13.665,12.935,13.424,15.483,18.886,16.543,12.207,13.497,14.623,14.915,14.186,14.882,23.592,11.679,10.343,10.638,10.069,12.373,11.072,11.391,12.995,10.861,14.370,10.787,23.726,12.510,19.581,9.917,13.470,8.176,10.663,10.712,10.799,10.486
969,13.556,12.778,13.265,15.359,19.101,16.083,12.301,13.430,14.720,14.777,14.096,14.627,23.171,11.623,10.547,10.466,9.969,12.366,11.091,11.240,13.097,10.850,14.561,10.868,23.763,12.486,19.726,9.795,13.412,8.072,10.723,10.638,10.789,10.525
970,13.382,12.654,12.850,15.028,19.011,14.904,11.716,13.383,14.637,14.675,14.044,14.422,22.914,12.119,10.390,10.530,10.031,12.380,11.085,11.571,13.112,10.835,13.980,10.816,23.467,12.550,19.629,9.738,13.368,8.115,10.629,10.523,10.558,10.442
971,13.188,12.595,12.507,14.925,18.234,13.810,11.648,13.338,14.505,14.575,13.876,14.321,22.621,12.257,10.292,10.400,10.098,12.380,11.021,11.479,13.024,10.803,13.406,10.751,23.689,12.395,20.227,9.793,13.367,8.040,10.676,10.437,10.320,10.452
972,13.177,12.437,12.366,14.544,17.720,13.275,11.443,13.466,14.502,14.367,13.966,14.219,22.394,12.034,10.436,10.472,10.025,12.214,11.076,11.411,12.906,10.835,12.645,10.698,23.689,12.552,19.804,9.790,13.373,8.107,10.531,10.313,10.171,10.423
973,12.942,12.397,12.308,14.539,16.813,13.028,11.240,13.293,14.482,14.333,14.018,14.070,22.093,11.845,10.284,10.308,10.025,12.256,11.031,11.345,12.908,10.827,12.373,10.705,23.465,12.522,20.384,9.689,13.372,8.097,10.555,10.256,10.151,10.477
974,12.855,12.289,12.167,14.445,16.393,12.826,11.184,13.310,14.436,14.159,13.964,13.982,21.843,11.962,10.309,10.422,10.029,12.223,11.088,11.058,13.011,10.782,11.829,10.674,23.136,12.503,20.528,9.609,13.447,8.137,10.605,10.239,10.074,10.506
975,12.682,12.251,12.265,14.671,15.959,12.587,11.114,13.327,14.382,14.100,14.030,13.823,21.695,12.313,10.318,10.286,10.019,12.310,11.045,11.028,13.107,10.810,11.600,10.655,23.454,12.501,20.328,9.562,13.324,7.985,10.476,10.152,9.990,10.415
976,12.787,12.319,13.277,15.052,16.826,13.917,11.716,13.291,15.303,14.190,14.368,15.604,21.868,12.306,10.767,10.816,10.204,12.833,11.199,11.156,13.981,10.942,11.621,10.660,24.513,12.742,21.724,9.858,13.385,8.226,10.676,10.529,10.318,10.461
977,12.907,12.300,13.383,15.312,17.936,14.537,12.643,13.318,16.153,14.365,15.736,17.049,24.531,12.196,11.131,11.112,10.294,12.965,11.215,11.200,14.703,11.192,11.808,10.836,25.017,12.759,22.014,10.093,13.447,8.423,10.803,10.860,10.519,10.523
978,13.851,12.892,12.994,15.602,18.933,13.923,12.809,13.520,16.736,14.961,16.046,18.483,26.195,12.417,11.208,11.530,10.458,13.258,11.307,11.529,14.663,11.331,12.427,10.900,25.546,12.778,22.016,10.269,13.453,8.443,10.833,10.746,10.593,10.595
979,17.882,15.857,13.023,17.008,19.729,13.656,13.725,13.989,18.006,19.343,16.912,20.770,27.897,12.719,11.013,13.904,10.812,14.542,11.481,11.657,14.814,11.333,12.661,10.883,26.435,12.793,21.188,10.290,13.501,8.527,10.941,10.685,10.660,10.889
980,21.533,18.867,12.916,20.064,19.936,13.474,15.261,14.679,17.510,22.833,21.612,20.058,29.360,13.179,11.055,15.834,11.496,17.568,11.669,11.503,15.690,11.438,12.550,10.850,27.973,12.949,21.270,10.668,13.462,8.482,11.025,10.617,10.581,11.108
981,23.736,20.576,12.755,24.765,20.022,13.377,16.303,15.112,16.912,24.492,22.638,21.358,29.959,13.753,10.949,16.528,11.863,19.608,11.744,11.695,16.652,12.036,12.574,10.800,28.484,13.044,20.880,11.427,13.477,8.446,11.086,10.541,10.548,11.154
982,24.445,20.620,12.677,26.202,20.260,13.143,15.851,14.953,16.355,24.928,21.208,21.162,30.533,13.304,10.941,16.419,11.538,18.974,11.745,11.792,17.240,12.058,12.448,10.732,28.416,12.892,20.357,11.523,13.424,8.376,11.029,10.486,10.419,11.068
983,25.037,21.350,12.784,27.541,20.292,13.300,15.643,14.564,16.057,25.516,21.238,22.956,30.690,13.117,10.932,16.609,12.142,19.235,11.764,11.942,17.282,12.173,12.205,10.762,28.328,12.820,20.183,11.611,13.475,8.296,10.949,10.591,10.333,11.057
984,24.570,20.656,12.813,26.715,20.241,12.934,15.005,14.095,15.683,25.085,20.314,22.486,30.291,12.785,10.784,16.064,11.608,17.671,11.753,11.774,16.841,11.987,11.895,10.738,28.194,12.704,19.878,11.487,13.497,8.244,10.976,10.560,10.221,11.011
985,23.599,19.772,12.925,24.450,20.290,12.766,14.093,13.877,15.561,23.860,18.746,20.914,29.992,12.485,10.627,15.452,11.223,16.214,11.689,11.689,16.864,11.874,11.708,10.774,27.904,12.806,19.738,11.427,13.403,8.192,10.885,10.566,10.179,10.873
986,23.782,19.667,12.931,23.751,20.189,12.901,14.256,13.916,15.611,23.652,18.704,21.885,30.108,12.642,10.623,15.684,11.221,16.406,11.636,12.138,16.245,12.049,11.736,10.924,27.956,12.704,19.965,11.523,13.518,8.147,10.840,10.375,10.194,10.916
987,24.656,20.599,12.890,25.210,20.856,12.904,14.653,13.740,16.454,25.899,20.546,25.215,30.475,12.972,10.466,15.939,11.342,17.113,11.687,12.754,15.499,11.885,12.648,10.968,27.830,12.717,19.621,11.355,13.412,8.176,10.752,10.372,10.605,10.961
988,23.785,19.869,12.749,24.014,22.009,12.857,14.091,13.687,16.207,25.064,19.372,23.837,30.069,12.668,10.458,15.247,10.931,15.822,11.573,12.982,14.833,11.632,13.014,11.073,27.792,12.655,19.619,11.135,13.449,8.117,10.740,10.316,10.573,10.916
989,22.970,19.215,12.793,22.019,22.764,12.788,13.403,13.670,15.819,23.973,18.220,22.353,29.355,12.294,10.458,14.671,10.671,14.880,11.506,13.453,14.493,11.479,12.679,11.055,27.732,12.611,19.534,10.943,13.461,8.134,10.612,10.185,10.360,10.725
990,21.908,18.348,12.801,20.323,22.862,12.846,12.993,13.623,15.521,22.889,17.264,21.062,29.002,12.568,10.424,14.139,10.462,14.249,11.431,13.521,14.428,11.346,12.486,10.980,26.953,12.586,20.621,10.860,13.466,8.002,10.610,10.232,10.233,10.654
991,20.948,17.762,12.657,18.834,22.447,12.793,12.862,13.453,15.360,21.757,16.612,19.805,28.252,12.809,10.250,13.621,10.308,13.601,11.381,13.385,14.123,11.284,13.080,10.951,26.997,12.459,20.416,10.712,13.373,8.120,10.589,10.325,10.762,10.705
992,20.131,17.314,12.671,18.414,22.069,13.264,13.287,13.592,15.219,20.879,16.082,19.040,27.685,12.692,10.331,13.189,10.169,13.237,11.330,13.353,13.658,11.237,14.106,10.825,26.525,12.653,19.891,10.549,13.367,8.042,10.715,10.660,10.759,10.638
993,19.262,16.755,12.559,18.138,21.800,13.287,12.883,13.483,14.998,20.167,15.580,18.226,27.281,12.164,10.292,12.787,10.231,13.035,11.151,13.000,13.361,11.090,13.726,10.795,26.240,12.488,19.711,10.430,13.359,8.064,10.664,10.694,10.521,10.685
994,18.833,16.380,12.683,17.541,21.379,13.091,12.814,13.497,15.107,19.654,15.418,18.071,26.829,12.217,10.436,12.642,10.150,13.127,11.294,12.804,13.687,11.058,13.176,10.883,26.558,12.691,20.619,10.241,13.530,8.099,10.747,10.659,10.330,10.654
995,21.232,17.430,12.974,19.588,22.473,13.025,13.688,13.531,15.995,22.554,18.146,21.022,27.701,12.964,10.843,13.630,10.446,15.136,11.427,13.291,14.070,11.030,13.173,11.236,26.749,12.710,20.652,10.181,13.613,8.229,11.194,10.783,10.620,10.948
996,23.810,19.059,13.274,21.533,24.086,13.099,14.585,13.617,16.886,27.068,19.080,23.549,29.164,13.262,11.169,14.850,10.852,16.007,11.573,13.603,14.002,11.417,13.567,11.425,27.144,12.770,20.711,10.215,13.892,8.398,11.437,10.871,10.695,11.195
997,24.588,19.310,12.983,20.917,24.942,12.937,14.527,13.534,16.736,28.193,18.162,23.119,29.613,13.608,11.178,15.254,10.840,15.073,11.628,13.433,13.966,11.417,13.968,11.452,27.150,12.825,20.763,10.067,13.892,8.365,11.226,10.743,10.593,11.077
998,24.246,18.705,12.798,19.541,25.348,12.780,13.846,13.539,16.277,27.495,17.008,21.726,28.976,13.460,11.021,14.650,10.479,14.016,11.409,13.303,13.998,11.293,13.682,11.203,27.459,12.839,20.460,10.098,13.815,8.383,11.093,10.626,10.581,10.900
999,23.504,18.023,12.824,18.163,25.587,12.774,13.033,13.475,15.901,26.561,16.020,20.373,28.623,12.919,10.809,14.244,10.327,13.495,11.339,13.132,13.783,11.139,13.650,11.162,27.222,12.858,20.006,9.959,13.741,8.289,10.809,10.544,10.663,10.738
1000,22.474,17.382,12.700,17.409,25.428,12.835,12.538,13.441,15.464,25.143,15.632,19.254,27.963,12.653,10.589,13.621,10.275,13.019,11.292,13.008,13.606,11.100,13.444,11.072,26.978,12.816,20.074,9.956,13.763,8.204,10.664,10.383,10.449,10.730
1001,21.519,16.905,12.793,16.691,25.359,12.884,12.203,13.330,15.342,23.992,14.914,18.433,27.365,12.326,10.356,13.202,10.250,12.756,11.261,12.964,13.335,11.053,13.080,10.973,26.473,12.583,20.763,9.808,13.617,8.149,10.631,10.294,10.253,10.582
1002,20.644,16.369,12.772,16.006,25.110,12.650,12.107,13.369,15.138,22.961,14.654,17.663,26.919,12.030,10.377,12.939,10.179,12.695,11.182,13.180,13.402,10.987,12.702,11.022,26.544,12.674,20.812,9.834,13.473,8.072,10.686,10.387,10.079,10.600
1003,19.739,16.025,12.890,15.727,24.142,12.631,11.916,13.207,15.003,22.020,14.434,17.195,26.299,12.032,10.280,12.564,10.096,12.592,11.169,12.904,13.671,10.893,12.461,10.931,26.418,12.524,21.402,9.741,13.451,8.109,10.616,10.626,10.000,10.624
1004,19.085,15.711,12.631,15.370,24.564,12.590,11.576,13.313,14.963,21.120,14.476,16.634,25.880,11.892,10.356,12.087,10.010,12.467,11.106,12.990,13.391,10.827,12.330,10.936,25.519,12.565,20.932,9.666,13.422,8.077,10.681,10.569,9.955,10.499
1005,18.285,15.234,12.824,15.779,25.136,13.364,11.646,13.360,14.884,20.553,14.390,16.246,25.496,12.653,10.453,11.954,10.135,12.549,11.231,12.912,13.282,10.835,12.047,10.904,25.697,12.359,20.551,9.725,13.490,8.097,10.737,10.674,9.898,10.514
1006,17.735,15.154,12.752,15.652,24.310,13.231,11.629,13.251,14.773,19.819,14.230,15.944,25.110,12.530,10.284,11.759,10.098,12.420,11.037,12.858,13.254,10.855,11.844,10.881,25.565,12.518,21.353,9.676,13.473,8.065,10.639,10.681,9.834,10.504
1007,17.074,14.753,12.550,15.312,23.536,13.072,11.441,13.254,14.703,19.315,14.148,15.536,24.582,12.287,10.263,11.557,10.046,12.394,11.154,12.701,12.964,10.861,11.771,10.971,25.573,12.461,20.965,9.617,13.455,8.065,10.546,10.708,9.958,10.525
1008,16.636,14.483,12.646,14.983,22.806,12.782,11.378,13.257,15.595,18.889,14.092,15.372,24.205,12.096,10.216,11.299,10.069,12.340,11.062,12.363,12.971,10.812,11.486,10.917,25.057,12.391,20.410,9.570,13.455,8.074,10.653,10.858,9.898,10.476
1009,16.177,14.392,12.527,14.768,22.284,12.702,11.182,13.201,15.499,18.433,13.870,15.171,24.184,11.951,10.305,11.277,10.119,12.340,11.106,12.182,13.010,10.825,11.302,10.890,24.950,12.526,19.938,9.528,13.464,8.069,10.626,10.873,9.779,10.456
1010,15.863,14.169,13.510,15.453,21.981,15.515,11.350,13.654,15.382,17.994,14.036,14.842,23.760,11.845,10.297,11.060,10.044,12.293,11.061,11.952,12.976,10.885,11.152,10.818,24.852,12.393,19.689,9.694,13.385,8.038,10.644,10.957,9.779,10.524
1011,15.346,13.916,14.017,15.301,21.430,16.581,11.592,13.980,15.155,17.666,13.824,14.717,23.359,12.370,10.263,10.969,10.023,12.279,11.075,11.972,12.865,10.744,10.948,10.753,24.683,12.393,20.635,9.497,13.457,8.075,10.551,10.882,9.764,10.465
1012,15.102,13.797,13.343,15.064,20.477,15.171,11.326,13.626,15.057,17.260,13.896,14.457,23.205,12.404,10.275,10.802,10.077,12.174,11.039,11.784,12.754,10.754,10.917,10.715,24.609,12.374,20.342,9.495,13.411,7.992,10.612,10.722,9.734,10.461
1013,14.961,13.624,12.954,14.633,19.671,13.928,11.317,13.377,14.881,16.939,13.966,14.447,22.914,12.140,10.284,10.793,10.062,12.270,11.037,11.741,13.039,10.786,10.839,10.764,24.852,12.438,20.124,9.505,13.461,8.060,10.503,10.501,9.690,10.454
1014,14.502,13.538,12.640,14.707,18.738,13.466,11.152,13.514,14.895,16.699,13.724,14.266,22.741,11.947,10.233,10.692,10.017,12.242,10.999,11.611,12.895,10.880,10.835,10.710,24.852,12.579,20.794,9.438,13.378,8.060,10.545,10.400,9.777,10.427
1015,14.289,13.403,12.415,14.528,18.110,13.069,10.951,13.271,14.706,16.439,13.750,14.244,22.526,11.828,10.242,10.633,10.033,12.359,11.031,11.617,12.862,10.763,10.773,10.627,24.388,12.452,20.348,9.358,13.442,7.995,10.494,10.357,9.725,10.511
1016,14.058,13.086,12.409,14.467,17.748,12.882,10.932,13.450,14.745,16.212,13.816,14.012,22.389,11.791,10.153,10.548,10.033,12.244,11.009,11.499,12.843,10.801,10.761,10.653,24.478,12.414,20.126,9.459,13.449,8.060,10.599,10.267,9.744,10.401
1017,13.923,13.013,12.334,14.456,17.168,12.587,11.182,13.268,14.595,15.973,13.688,13.898,22.262,11.830,10.191,10.621,10.056,12.235,10.999,11.483,13.036,10.818,10.758,10.691,24.271,12.499,20.796,9.536,13.343,8.040,10.533,10.145,9.792,10.420
1018,13.746,12.922,12.403,14.580,16.656,12.705,11.119,13.237,14.597,15.816,13.676,13.930,21.988,11.743,10.275,10.448,9.988,12.305,11.122,11.329,12.961,10.827,10.726,10.588,24.322,12.474,20.788,9.461,13.396,8.092,10.523,10.173,9.707,10.429
1019,13.557,12.804,12.254,14.472,16.353,12.479,11.035,13.123,14.518,15.607,13.750,13.852,21.871,11.581,10.267,10.403,10.010,12.202,11.074,11.162,12.948,10.876,10.612,10.601,24.416,12.471,21.074,9.456,13.326,8.094,10.573,10.177,9.787,10.427
1020,13.481,12.795,12.314,14.320,15.921,12.507,11.009,13.204,14.544,15.473,13.764,13.726,21.822,12.057,10.297,10.361,10.021,12.242,11.027,11.269,13.036,10.853,10.630,10.586,23.975,12.509,21.264,9.295,13.328,8.027,10.511,10.161,9.777,10.432
1021,13.323,12.692,12.291,14.467,15.550,12.493,10.895,13.162,14.547,15.242,14.744,13.626,21.563,12.353,10.216,10.430,10.044,12.319,11.087,11.363,12.878,10.679,10.567,10.625,23.639,12.510,21.128,9.402,13.492,8.045,10.567,10.130,9.628,10.435
1022,13.194,12.574,12.280,14.450,15.350,12.463,10.883,13.128,14.396,15.174,14.812,13.712,21.533,12.109,10.242,10.377,10.046,12.246,10.996,11.152,12.867,10.744,10.505,10.590,24.158,12.452,21.592,9.329,13.321,7.970,10.519,10.074,9.628,10.475
1023,13.080,12.468,12.305,14.334,15.019,12.421,10.837,13.156,14.462,15.034,14.428,13.573,21.293,11.906,10.335,10.341,10.044,12.272,10.985,10.964,12.791,10.827,10.547,10.617,24.114,12.537,21.221,9.365,13.319,7.992,10.444,10.084,9.645,10.442
1024,13.000,12.432,12.210,14.312,14.865,12.647,10.895,13.112,14.420,14.875,14.226,13.653,21.212,11.862,10.254,10.335,10.002,12.207,11.022,10.888,12.874,10.835,10.582,10.637,23.845,12.472,20.555,9.386,13.359,8.042,10.491,10.137,9.702,10.390
1025,12.840,12.344,12.179,14.409,14.630,12.435,10.814,13.145,14.411,14.714,13.866,13.524,20.882,11.911,10.271,10.335,10.081,12.298,11.016,11.084,12.754,10.799,10.547,10.553,24.052,12.446,21.219,9.350,13.390,8.047,10.470,10.130,9.725,10.389
1026,12.787,12.198,12.176,14.309,14.650,12.397,10.783,13.170,14.447,14.729,13.992,13.506,20.992,12.302,10.335,10.277,9.962,12.331,11.019,11.796,12.947,10.850,10.620,10.698,24.345,12.603,21.369,9.389,13.378,8.080,10.484,10.090,9.891,10.443
1027,12.843,12.158,13.493,14.948,16.426,15.350,11.417,13.070,14.417,14.781,13.892,13.597,22.509,12.519,10.966,10.844,10.140,12.362,11.202,11.641,13.849,10.947,11.133,10.793,24.727,12.603,22.262,9.557,13.452,8.381,10.737,10.538,10.553,10.476
1028,12.764,12.316,14.271,15.155,16.645,17.543,11.825,13.073,14.594,14.694,14.090,14.055,24.530,12.275,10.975,10.898,10.194,12.479,11.211,11.563,13.893,11.100,12.324,10.744,24.915,12.698,22.396,9.554,13.372,8.548,10.722,10.610,10.801,10.497
1029,13.131,12.449,13.311,15.061,16.406,15.972,11.888,13.179,15.131,14.672,14.818,16.111,24.660,12.132,10.898,11.251,10.325,12.784,11.261,11.493,13.645,11.374,12.677,10.763,25.129,12.725,21.773,9.775,13.460,8.467,10.774,10.511,10.747,10.551
1030,16.677,14.589,13.427,15.395,16.927,14.705,12.289,13.196,14.995,17.874,16.418,17.296,27.173,12.660,11.195,12.569,10.510,13.094,11.383,11.455,14.668,11.340,12.471,10.880,26.161,12.884,22.080,10.692,13.382,8.533,10.784,10.640,10.752,10.580
1031,20.508,17.485,13.285,17.448,17.884,14.303,13.552,13.324,14.992,21.563,17.894,17.052,29.234,12.834,11.360,14.990,11.129,14.981,11.697,11.489,15.916,11.186,12.691,10.941,26.713,13.008,22.550,11.176,13.613,8.533,10.980,10.706,10.814,10.829
1032,23.318,19.599,13.061,19.812,18.415,13.939,15.023,13.221,14.898,23.375,21.302,16.546,30.227,13.219,11.403,16.027,11.679,17.486,12.097,11.487,17.191,11.079,12.761,11.030,28.393,13.093,21.981,11.484,13.633,8.577,11.233,10.733,10.752,11.067
1033,24.951,21.304,12.888,23.249,18.121,13.653,16.242,15.550,14.844,24.132,21.800,16.314,30.340,13.672,11.614,16.391,11.856,19.845,12.203,11.607,18.384,11.241,12.421,11.093,28.817,12.987,21.386,11.764,13.745,8.525,11.379,10.659,10.633,11.270
1034,25.439,21.492,12.674,24.249,18.282,13.262,15.881,15.855,14.720,24.376,21.012,17.226,30.408,13.474,11.475,16.418,11.712,19.643,12.240,11.519,18.373,11.314,12.039,11.140,28.787,13.055,21.435,11.759,13.601,8.408,11.211,10.535,10.437,11.181
1035,26.287,21.148,12.680,24.685,18.550,13.044,15.364,15.134,14.697,25.184,20.944,18.221,30.252,13.064,11.297,16.569,11.598,19.174,12.189,11.519,18.102,11.199,11.823,11.065,28.462,13.044,21.307,11.762,13.671,8.403,10.944,10.421,10.253,11.189
