 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28
887,19.165,18.157,17.667,20.301,22.731,19.313,21.244,20.385,21.725,19.461,20.268,21.860,23.259,20.981,21.337,23.692,19.501,20.792,21.674,19.656,19.391,20.035,19.455,19.351,18.660,17.717,17.586,18.623
888,19.188,18.144,17.725,20.406,22.636,19.405,21.205,20.434,21.775,19.611,20.351,21.964,23.068,21.004,21.393,23.726,19.526,20.915,21.645,19.752,19.202,20.065,19.672,19.442,18.649,17.650,17.514,18.581
889,19.211,18.046,17.712,20.386,22.411,19.386,21.189,20.258,21.660,19.663,20.094,21.736,23.325,20.854,21.411,23.671,19.606,21.019,21.674,19.825,19.199,20.044,19.644,19.347,18.599,17.687,17.451,18.530
890,19.407,18.135,17.735,20.511,22.715,19.359,21.081,20.425,21.746,19.865,20.360,21.752,23.517,20.967,21.322,23.691,19.499,20.917,21.628,19.721,19.307,20.166,19.490,19.486,18.734,17.736,17.554,18.609
891,19.193,18.110,17.789,20.494,22.389,19.463,21.257,20.415,21.868,19.863,20.242,21.756,23.034,21.024,21.308,23.781,19.515,21.068,21.541,19.631,19.253,20.114,19.438,19.341,18.670,17.708,17.530,18.626
892,19.302,17.994,17.772,20.235,22.601,19.219,21.227,20.333,21.739,19.599,20.218,21.739,23.248,21.069,21.174,23.761,19.554,20.849,21.479,19.631,19.246,20.210,19.627,19.437,18.733,17.681,17.610,18.548
893,19.266,18.146,17.727,20.276,22.680,19.402,21.235,20.358,21.679,19.663,20.260,21.825,23.169,21.180,21.413,23.654,19.577,20.981,21.551,19.767,19.155,20.059,19.558,19.362,18.714,17.708,17.473,18.528
894,19.193,18.145,17.737,20.574,22.627,19.402,21.200,20.442,21.625,19.713,20.224,21.879,22.882,21.124,21.254,23.665,19.622,20.892,21.763,19.573,19.440,20.026,19.492,19.270,18.628,17.686,17.491,18.617
895,19.240,18.069,17.896,20.383,22.424,19.278,21.260,20.410,21.681,19.554,20.375,21.661,23.412,20.893,21.145,23.754,19.565,20.991,21.585,19.821,19.250,20.174,19.602,19.482,18.751,17.695,17.519,18.621
896,19.277,18.037,17.640,20.419,22.608,19.316,21.159,20.481,21.745,19.701,20.301,21.688,23.286,21.097,21.450,23.824,19.650,20.817,21.673,19.710,19.182,20.141,19.600,19.378,18.648,17.709,17.434,18.587
897,19.325,18.024,17.708,20.278,22.649,19.394,21.271,20.358,21.741,19.763,20.236,21.782,22.991,20.965,21.471,23.638,19.531,21.011,21.759,19.554,19.316,20.169,19.745,19.342,18.656,17.679,17.551,18.620
898,19.220,18.175,17.812,20.248,22.541,19.407,21.140,20.511,21.667,19.771,20.233,21.746,23.299,21.012,21.450,23.623,19.556,21.066,21.740,19.673,19.276,20.069,19.520,19.417,18.547,17.716,17.429,18.641
899,19.334,18.146,17.905,20.401,22.513,19.415,21.203,20.553,21.808,19.830,20.422,21.718,22.983,21.079,21.283,23.721,19.684,20.905,21.651,19.644,19.300,20.076,19.487,19.384,18.710,17.702,17.564,18.653
900,19.263,18.105,17.663,20.421,22.509,19.310,21.163,20.289,21.736,19.830,20.434,21.778,23.188,20.867,21.337,23.724,19.588,21.009,21.678,19.729,19.319,20.140,19.447,19.348,18.645,17.776,17.523,18.596
901,19.175,18.314,17.700,20.243,22.573,19.494,21.175,20.403,21.688,19.731,20.239,21.813,23.165,21.016,21.434,23.745,19.648,20.824,21.573,19.627,19.264,20.026,19.520,19.487,18.703,17.706,17.591,18.560
902,19.178,18.087,17.783,20.536,22.301,19.325,21.074,20.451,21.699,19.571,20.386,21.823,22.936,20.850,21.355,23.786,19.732,21.019,21.726,19.531,19.155,20.004,19.599,19.452,18.608,17.781,17.596,18.510
903,19.105,18.077,17.799,20.358,22.358,19.529,21.107,20.327,21.756,19.835,20.507,21.610,23.169,21.108,21.492,23.617,19.400,21.002,21.658,19.660,19.283,20.069,19.494,19.346,18.686,17.819,17.475,18.615
904,19.168,18.095,17.729,20.431,22.525,19.329,21.172,20.508,21.695,19.514,20.322,21.709,23.060,21.022,21.333,23.742,19.529,20.968,21.686,19.590,19.257,20.119,19.585,19.443,18.675,17.770,17.474,18.620
905,19.017,18.046,17.729,20.471,22.503,19.455,21.172,20.329,21.709,19.761,20.366,21.782,23.391,21.042,21.372,23.784,19.570,21.045,21.760,19.752,19.291,20.136,19.628,19.429,18.743,17.673,17.574,18.614
906,19.141,18.115,17.758,20.408,22.589,19.371,21.278,20.368,21.805,19.773,20.422,21.731,23.340,20.939,21.461,23.684,19.600,21.229,21.720,19.694,19.234,20.188,19.647,19.248,18.876,17.781,17.522,18.600
907,20.000,18.258,17.692,20.566,22.560,19.282,21.216,20.398,21.882,19.870,20.469,21.864,23.423,21.249,21.504,23.829,19.831,21.885,21.778,19.756,19.346,20.289,19.546,19.520,18.866,17.722,17.610,18.671
908,20.197,18.247,17.752,20.481,22.364,19.440,21.208,20.423,21.795,20.252,20.510,22.118,23.212,21.167,21.669,23.756,20.023,22.828,21.999,19.771,19.321,20.311,19.525,19.793,18.826,17.708,17.685,18.847
909,20.005,18.221,17.718,20.458,22.649,19.468,21.288,20.472,21.882,19.970,20.555,21.990,23.639,21.058,21.764,23.718,19.902,22.605,21.999,19.812,19.197,20.361,19.583,19.611,18.922,17.671,17.648,18.865
910,20.784,18.339,17.830,20.458,22.601,19.756,21.287,20.527,21.936,20.297,20.442,22.033,23.803,21.448,21.915,23.822,20.252,22.970,22.060,19.719,19.307,20.220,19.693,19.699,19.040,17.707,17.746,18.711
911,20.994,18.467,17.814,20.506,22.778,19.839,21.205,20.332,21.738,20.566,20.575,21.943,23.947,21.327,21.826,23.824,19.952,22.862,22.087,19.775,19.298,20.263,19.597,19.813,18.971,17.748,17.858,18.706
912,20.581,18.303,17.886,20.499,22.579,19.656,21.328,20.560,21.895,20.703,20.274,21.835,23.673,21.334,21.711,23.744,19.835,22.499,22.061,19.587,19.288,20.438,19.579,19.774,18.906,17.744,17.776,18.617
913,20.536,18.259,17.799,20.374,22.810,19.687,21.178,20.362,21.802,20.800,20.307,21.832,24.220,21.052,21.634,23.766,19.762,22.416,22.032,19.625,19.246,20.532,19.642,19.782,18.926,17.776,17.747,18.673
914,20.274,18.199,17.861,20.421,22.589,19.636,21.287,20.303,21.742,20.426,20.348,21.802,23.889,21.252,21.622,23.726,19.643,22.168,21.977,19.737,19.290,20.494,19.635,19.850,18.867,17.743,17.892,18.522
915,20.299,18.187,17.795,20.403,22.665,19.745,21.179,20.448,21.862,20.401,20.496,21.807,24.021,21.179,21.680,23.820,19.716,21.960,21.987,19.754,19.398,20.380,19.593,19.860,18.910,17.713,17.950,18.586
916,20.145,18.241,17.809,20.318,22.620,19.758,21.289,20.373,21.754,20.506,20.469,21.757,24.241,21.056,21.564,23.907,19.547,22.083,21.841,19.665,19.209,20.393,19.578,19.906,18.888,17.744,17.936,18.645
917,20.266,18.252,17.789,20.531,22.484,19.934,21.168,20.434,21.973,20.476,20.313,21.832,24.111,21.199,21.835,23.670,19.954,23.057,22.203,19.729,19.250,20.314,19.520,19.788,18.951,17.805,17.974,18.736
918,20.290,18.253,17.915,20.507,22.475,19.868,21.271,20.325,21.840,20.399,20.363,21.730,24.504,21.159,21.599,23.743,19.597,23.072,22.177,19.675,19.370,20.384,19.754,19.985,19.049,17.764,18.160,18.724
919,20.225,18.358,17.793,20.364,22.835,19.974,21.235,20.569,21.776,20.668,20.257,21.853,24.269,21.316,21.727,23.963,19.652,22.832,22.177,19.794,19.127,20.350,19.511,20.013,18.981,17.755,18.177,18.638
920,20.287,18.335,17.861,20.506,22.722,20.086,21.251,20.381,21.907,20.708,20.322,21.835,24.224,21.258,21.812,23.690,19.881,22.945,22.233,19.702,19.297,20.443,19.644,19.985,18.946,17.749,18.260,18.590
921,20.174,18.331,17.921,20.544,22.690,20.064,21.022,20.425,21.744,20.668,20.339,21.830,24.528,21.144,21.860,23.712,19.831,22.822,22.178,19.706,19.298,20.514,19.714,19.966,18.942,17.700,18.245,18.712
922,20.196,18.404,17.849,20.401,22.731,19.903,21.271,20.382,21.744,20.486,20.410,21.865,24.635,21.147,21.723,23.710,19.748,22.756,22.075,19.642,19.176,20.403,19.454,19.946,18.860,17.749,18.201,18.586
923,20.112,18.388,17.876,20.478,22.623,19.809,21.108,20.303,21.698,20.646,20.389,21.853,24.573,21.251,21.632,23.832,19.753,22.764,22.110,19.640,19.344,20.584,19.705,20.183,18.877,17.742,18.182,18.711
924,20.136,18.302,17.903,20.479,22.370,19.979,21.292,20.495,21.695,20.813,20.366,21.874,24.594,21.421,21.890,23.786,19.682,22.662,22.056,19.700,19.501,20.392,19.579,20.293,19.156,17.719,18.278,18.657
925,19.978,18.310,17.981,20.183,22.573,19.756,21.169,20.486,21.774,21.045,20.381,21.832,24.190,21.418,21.729,23.805,19.725,22.490,22.020,19.600,19.353,20.566,19.691,20.384,19.171,17.757,18.312,18.628
926,20.023,18.483,18.010,20.476,22.696,19.918,21.211,20.450,21.863,20.878,20.363,21.854,24.532,21.280,21.736,23.760,19.641,22.561,22.059,19.619,19.197,20.545,19.606,20.400,19.205,17.720,18.395,18.679
927,19.781,18.310,17.969,20.354,22.478,19.883,21.414,20.401,21.642,20.940,20.398,21.868,24.669,21.317,21.630,23.774,19.767,22.378,21.944,19.644,19.365,20.327,19.614,20.336,19.083,17.737,18.468,18.636
928,19.752,18.366,17.946,20.501,22.756,19.814,21.239,20.396,21.791,20.815,20.513,21.922,24.763,21.195,21.740,23.813,19.629,22.333,21.952,19.633,19.311,20.567,19.551,20.353,19.234,17.691,18.426,18.712
929,19.729,18.367,18.023,20.522,22.703,20.245,21.228,20.467,21.849,21.165,20.336,21.781,24.519,21.290,21.831,23.828,19.760,22.783,21.959,19.619,19.309,20.505,19.640,20.388,19.107,17.738,18.429,18.610
930,19.652,18.282,17.959,20.401,22.617,20.012,21.341,20.498,21.781,21.357,20.310,21.967,24.425,21.209,21.690,23.826,19.677,22.928,21.954,19.675,19.209,20.537,19.565,20.492,18.984,17.699,18.392,18.606
931,19.614,18.385,17.954,20.449,22.551,20.128,21.176,20.385,21.808,21.017,20.445,21.764,24.517,21.213,21.643,23.886,19.568,22.837,21.970,19.660,19.244,20.502,19.714,20.314,19.028,17.719,18.395,18.663
932,19.639,18.317,18.021,20.403,22.655,20.044,21.287,20.447,21.840,20.820,20.268,21.802,24.361,21.222,21.680,23.764,19.762,22.236,21.942,19.517,19.192,20.369,19.663,20.239,19.067,17.733,18.409,18.648
933,19.565,18.433,18.023,20.494,22.782,19.984,21.338,20.285,21.662,20.556,20.392,21.906,24.549,21.256,21.640,23.737,19.817,21.924,21.832,19.746,19.379,20.363,19.682,20.324,18.996,17.720,18.357,18.617
934,19.579,18.176,18.066,20.527,22.687,19.855,21.161,20.412,21.781,20.506,20.522,21.912,24.252,21.220,21.490,23.723,19.796,21.654,21.807,19.760,19.475,20.502,19.642,20.163,18.916,17.722,18.349,18.615
935,19.649,18.222,18.025,20.318,22.513,19.802,21.158,20.481,21.779,20.539,20.375,21.801,24.532,21.146,21.568,23.801,19.622,21.641,21.841,19.652,19.346,20.427,19.543,20.250,18.992,17.759,18.315,18.669
936,19.598,18.258,17.986,20.414,22.437,19.819,21.164,20.453,21.668,20.641,20.366,21.869,24.047,21.110,21.521,23.789,19.696,21.539,21.701,19.650,19.269,20.254,19.586,20.086,18.859,17.767,18.286,18.535
937,19.485,18.200,18.085,20.409,22.440,19.586,21.273,20.385,21.759,20.406,20.422,21.835,23.712,21.009,21.529,23.842,19.568,21.463,21.815,19.562,19.218,20.294,19.644,19.937,18.889,17.717,18.290,18.664
938,19.329,18.199,17.905,20.466,22.778,19.577,21.222,20.390,21.641,20.506,20.378,21.748,23.707,21.101,21.448,23.787,19.652,21.490,21.705,19.638,19.253,20.222,19.611,19.885,18.729,17.756,18.336,18.752
939,19.207,18.221,17.890,20.609,22.633,19.591,21.194,20.494,21.722,20.466,20.475,21.866,24.066,20.999,21.273,23.745,19.508,21.335,21.703,19.717,19.410,20.378,19.691,19.766,18.814,17.740,18.241,18.661
940,19.144,18.283,18.004,20.381,22.703,19.529,21.348,20.368,21.795,20.434,20.395,21.807,23.968,21.023,21.521,23.754,19.545,21.270,21.709,19.610,19.255,20.369,19.480,19.677,18.749,17.739,18.192,18.549
941,19.267,18.212,18.039,20.509,22.611,19.511,21.283,20.261,21.719,20.307,20.434,21.676,23.566,21.024,21.302,23.738,19.499,21.106,21.653,19.598,19.346,20.269,19.688,19.659,18.687,17.753,18.161,18.638
942,19.191,18.269,17.838,20.338,22.759,19.435,21.126,20.349,21.735,20.372,20.413,21.735,23.739,21.091,21.550,23.627,19.538,20.947,21.771,19.577,19.302,20.226,19.504,19.692,18.708,17.750,18.079,18.666
943,18.983,18.174,17.892,20.519,22.566,19.362,21.268,20.440,21.768,20.489,20.398,21.809,23.611,20.964,21.409,23.633,19.584,21.202,21.719,19.473,19.239,20.191,19.682,19.595,18.697,17.727,18.179,18.627
944,19.046,18.030,17.917,20.478,22.646,19.483,21.146,20.484,21.631,20.309,20.392,21.692,23.517,20.964,21.459,23.701,19.549,21.068,21.632,19.573,19.220,20.082,19.525,19.611,18.661,17.723,17.999,18.532
945,19.004,18.194,17.884,20.388,22.592,19.473,21.151,20.417,21.705,20.369,20.357,21.707,23.846,21.197,21.231,23.607,19.815,21.017,21.790,19.746,19.290,20.022,19.653,19.633,18.598,17.754,17.932,18.611
946,18.933,18.033,17.903,20.361,22.513,19.415,21.161,20.544,21.803,20.115,20.513,21.787,23.712,21.182,21.322,23.790,19.645,21.002,21.620,19.677,19.230,20.061,19.572,19.501,18.708,17.766,17.956,18.580
947,18.911,18.141,18.002,20.511,22.544,19.461,21.178,20.530,21.665,19.938,20.442,21.777,23.637,21.244,21.543,23.764,19.586,21.076,21.776,19.765,19.316,20.203,19.639,19.502,18.639,17.789,17.894,18.659
948,18.893,18.103,17.865,20.439,22.642,19.479,21.180,20.421,21.766,20.115,20.416,21.844,23.652,21.061,21.318,23.616,19.529,21.121,21.716,19.783,19.173,20.234,19.555,19.459,18.779,17.779,17.842,18.701
949,18.867,18.194,18.002,20.368,22.668,19.432,21.241,20.305,21.739,19.965,20.147,21.832,23.528,21.050,21.343,23.828,19.483,21.110,21.712,19.715,19.124,20.069,19.620,19.409,18.658,17.708,17.803,18.720
950,18.821,18.057,18.002,20.275,22.465,19.339,21.201,20.421,21.751,20.057,20.183,21.776,23.701,21.071,21.444,23.661,19.622,20.998,21.946,19.652,19.204,20.120,19.517,19.545,18.618,17.724,17.898,18.591
951,18.830,18.220,17.971,20.321,22.674,19.501,21.245,20.283,21.812,20.010,20.322,21.683,23.513,21.134,21.343,23.706,19.533,21.074,21.673,19.652,19.311,20.076,19.688,19.472,18.704,17.767,17.915,18.639
952,18.715,18.128,17.919,20.423,22.563,19.437,21.275,20.539,21.863,19.940,20.513,21.812,23.280,21.024,21.302,23.744,19.700,21.113,21.713,19.700,19.258,20.000,19.644,19.411,18.758,17.715,17.731,18.639
953,18.610,18.138,17.890,20.319,22.642,19.437,21.156,20.313,21.741,19.993,20.534,21.774,23.500,21.163,21.140,23.761,19.618,21.081,21.794,19.575,19.222,20.196,19.564,19.534,18.723,17.731,17.742,18.727
954,18.632,18.119,17.820,20.466,22.823,19.420,21.156,20.418,21.785,19.820,20.136,21.725,23.654,21.094,21.316,23.701,19.506,21.036,21.680,19.685,19.192,20.213,19.651,19.369,18.700,17.802,17.784,18.690
955,18.709,18.207,17.785,20.306,22.589,19.529,21.317,20.395,21.776,19.723,20.145,21.699,23.412,21.040,21.236,23.654,19.650,21.200,21.750,19.473,19.305,20.119,19.654,19.546,18.642,17.825,17.905,18.659
956,18.788,18.152,17.841,20.489,22.601,19.474,21.278,20.390,21.654,19.923,20.378,21.927,23.397,20.981,21.417,23.773,19.604,21.081,21.779,19.619,19.435,20.065,19.614,19.372,18.656,17.746,17.677,18.616
957,18.699,18.165,17.868,20.527,22.848,19.377,21.213,20.538,21.778,19.666,20.442,21.864,23.464,21.281,21.110,23.716,19.517,20.941,21.706,19.646,19.241,20.137,19.653,19.456,18.718,17.802,17.675,18.718
958,18.750,18.089,17.822,20.572,22.560,19.354,21.326,20.275,21.771,19.766,20.395,21.864,23.269,21.088,21.190,23.760,19.625,21.070,21.789,19.658,19.387,20.007,19.504,19.533,18.689,17.774,17.570,18.630
959,18.657,18.153,17.919,20.406,22.652,19.374,21.262,20.346,21.726,19.641,20.345,21.761,23.682,20.981,21.169,23.706,19.629,21.072,21.686,19.725,19.393,20.060,19.506,19.434,18.704,17.751,17.648,18.708
960,18.569,18.192,17.992,20.489,22.573,19.372,21.289,20.458,21.689,19.731,20.322,21.848,23.348,21.105,21.370,23.689,19.597,21.076,21.832,19.652,19.375,20.063,19.527,19.287,18.665,17.780,17.581,18.626
961,18.671,18.176,17.917,20.466,22.585,19.379,21.167,20.522,21.657,19.611,20.386,21.759,23.637,21.102,21.099,23.667,19.636,21.053,21.790,19.698,19.314,20.048,19.592,19.363,18.725,17.748,17.588,18.665
962,18.559,18.210,17.783,20.374,22.854,19.369,21.189,20.286,21.756,19.731,20.366,21.760,23.564,21.189,21.324,23.763,19.554,20.974,21.745,19.600,19.286,20.058,19.510,19.401,18.696,17.777,17.619,18.574
963,18.645,18.171,17.799,20.621,22.630,19.443,21.162,20.560,21.812,19.691,20.383,21.777,23.534,21.004,21.192,23.834,19.609,20.932,21.681,19.508,19.377,20.131,19.593,19.384,18.771,17.712,17.668,18.677
964,18.639,18.131,17.801,20.413,22.636,19.456,21.161,20.385,21.719,19.656,20.431,21.873,23.765,21.073,21.308,23.796,19.698,21.170,21.639,19.650,19.314,20.144,19.654,19.479,18.677,17.731,17.603,18.685
965,18.576,18.142,17.890,20.576,22.541,19.496,21.210,20.368,21.779,19.691,20.413,21.807,23.506,21.076,21.176,23.659,19.712,21.104,21.711,19.921,19.262,19.997,19.569,19.396,18.615,17.659,17.605,18.658
966,18.662,18.207,17.799,20.521,22.592,19.445,21.360,20.476,21.702,19.726,20.324,21.724,23.259,21.001,21.089,23.932,19.622,20.888,21.651,19.708,19.277,20.180,19.480,19.353,18.668,17.736,17.569,18.670
967,18.518,18.082,17.760,20.474,22.652,19.511,21.325,20.432,21.896,19.661,20.437,21.823,23.741,21.004,21.298,23.867,19.689,20.960,21.751,19.598,19.328,20.139,19.609,19.533,18.699,17.759,17.644,18.587
968,18.727,18.182,17.865,20.511,22.649,19.522,21.141,20.371,21.601,19.796,20.313,21.700,23.342,20.937,21.192,23.747,19.641,20.892,21.700,19.619,19.257,20.009,19.644,19.438,18.668,17.771,17.609,18.678
969,18.790,18.166,17.855,20.587,22.576,19.389,21.288,20.412,21.688,19.953,20.416,21.749,23.100,20.994,21.430,23.889,19.554,21.098,21.566,19.673,19.271,20.118,19.471,19.421,18.718,17.777,17.556,18.644
970,18.755,18.153,17.760,20.433,22.383,19.306,21.199,20.574,21.792,19.835,20.345,21.897,23.218,21.050,21.355,23.748,19.680,21.009,21.731,19.521,19.222,19.990,19.515,19.536,18.686,17.711,17.586,18.727
971,18.718,18.025,17.834,20.531,22.566,19.491,21.309,20.351,21.736,19.898,20.569,21.710,23.209,21.009,21.188,23.705,19.435,20.955,21.649,19.621,19.319,20.124,19.541,19.498,18.663,17.717,17.512,18.718
972,18.506,18.118,17.861,20.562,22.557,19.377,21.147,20.406,21.697,19.489,20.504,21.774,23.241,21.043,21.341,23.775,19.670,20.870,21.711,19.785,19.290,20.005,19.609,19.405,18.659,17.729,17.554,18.633
973,18.534,18.269,17.857,20.483,22.465,19.511,21.207,20.365,21.755,19.608,20.177,21.746,23.184,20.921,21.236,23.803,19.636,21.006,21.724,19.719,19.262,20.047,19.625,19.357,18.670,17.792,17.611,18.616
974,18.719,18.273,17.723,20.448,22.449,19.529,21.298,20.410,21.664,19.721,20.330,21.787,23.182,21.153,21.202,23.811,19.650,20.898,21.834,19.648,19.288,20.132,19.558,19.455,18.719,17.773,17.638,18.678
975,18.602,18.129,17.839,20.507,22.544,19.269,21.105,20.409,21.594,19.776,20.543,21.749,23.526,21.085,21.231,23.784,19.506,20.928,21.682,19.704,19.147,20.065,19.593,19.312,18.760,17.730,17.583,18.720
976,18.648,18.115,17.824,20.474,22.671,19.389,21.213,20.373,21.573,19.688,20.584,21.808,23.218,21.180,21.293,23.643,19.682,21.021,21.769,19.725,19.202,20.149,19.698,19.497,18.580,17.740,17.580,18.677
977,18.527,18.185,17.766,20.246,22.674,19.306,21.286,20.382,21.786,19.579,20.437,21.632,23.081,20.994,21.277,23.761,19.529,20.932,21.744,19.721,19.302,20.051,19.487,19.487,18.627,17.754,17.496,18.628
978,18.684,18.098,17.766,20.461,22.715,19.404,21.244,20.480,21.707,19.571,20.398,21.899,23.481,21.112,21.050,23.604,19.748,20.960,21.763,19.610,19.110,20.039,19.614,19.453,18.618,17.774,17.533,18.846
979,18.795,18.080,17.807,20.359,22.639,19.422,21.211,20.407,21.846,19.696,20.224,21.809,23.171,21.094,21.279,23.750,19.648,20.834,21.677,19.698,19.216,20.034,19.660,19.437,18.606,17.792,17.599,18.743
980,18.651,18.131,17.743,20.612,22.731,19.476,21.216,20.431,21.923,19.726,20.466,21.803,23.321,21.037,21.341,23.773,19.487,20.905,21.808,19.740,19.260,20.108,19.571,19.398,18.593,17.914,17.509,18.739
981,18.628,18.135,17.838,20.542,22.661,19.463,21.273,20.513,21.808,19.616,20.257,21.715,23.470,21.048,21.238,23.759,19.524,20.989,21.724,19.631,19.239,20.077,19.658,19.513,18.820,17.748,17.570,18.772
982,18.713,18.180,17.816,20.446,22.585,19.410,21.212,20.434,21.660,19.741,20.289,21.777,23.130,21.089,21.283,23.799,19.579,21.017,21.740,19.717,19.325,20.000,19.702,19.415,18.686,17.796,17.545,18.610
983,18.651,18.201,17.776,20.389,22.475,19.349,21.279,20.425,21.772,19.766,20.369,21.722,23.451,21.053,21.314,23.607,19.666,21.110,21.732,19.621,19.166,20.085,19.435,19.405,18.663,17.724,17.596,18.666
984,18.729,18.222,17.894,20.551,22.690,19.471,21.249,20.574,21.724,19.676,20.177,21.762,23.263,21.182,21.362,23.748,19.632,21.096,21.685,19.562,19.326,20.081,19.417,19.545,18.681,17.774,17.527,18.611
985,18.642,18.183,17.880,20.591,22.392,19.438,21.239,20.497,21.614,19.875,20.578,21.741,23.547,21.081,21.207,23.712,19.609,21.002,21.660,19.660,19.239,20.129,19.534,19.472,18.761,17.767,17.519,18.574
986,19.133,18.340,17.930,20.581,22.623,19.585,21.413,20.476,21.923,20.511,20.519,22.038,23.991,21.311,21.612,23.763,19.799,21.722,21.876,19.690,19.258,20.246,19.613,19.519,18.832,17.772,17.647,18.778
987,19.612,18.384,18.029,20.606,22.627,19.573,21.549,20.654,22.098,21.953,20.599,22.866,25.154,21.301,22.791,23.863,19.941,22.204,22.114,19.965,19.482,20.566,19.815,19.692,19.095,17.822,17.726,18.958
988,19.569,18.335,18.052,20.577,22.516,19.679,21.449,20.553,21.912,21.489,20.333,22.686,24.803,21.249,22.407,23.857,19.927,22.229,21.895,19.810,19.435,20.387,19.873,19.667,19.103,17.785,17.763,18.732
989,19.465,18.276,17.983,20.696,22.845,19.651,21.327,20.552,21.745,21.175,20.522,22.313,24.214,21.268,22.225,23.873,19.753,22.754,21.882,19.902,19.401,20.297,19.768,19.623,19.067,17.757,17.785,18.769
990,19.935,18.408,18.050,20.642,22.617,19.773,21.353,20.486,21.910,21.337,20.434,22.199,24.444,21.140,21.909,23.805,19.849,22.516,21.848,19.658,19.393,20.342,19.778,19.652,18.945,17.799,17.767,18.709
991,19.970,18.327,18.021,20.592,22.778,20.087,21.254,20.417,21.846,21.332,20.345,22.182,24.395,21.153,22.110,23.821,19.803,22.883,21.960,19.898,19.250,20.376,19.780,19.784,18.840,17.812,17.808,18.700
992,19.931,18.357,18.132,20.592,22.706,20.097,21.306,20.481,21.889,21.090,20.563,22.035,24.500,21.239,22.153,23.773,19.739,22.287,21.965,19.758,19.251,20.280,19.686,19.508,18.634,17.854,17.780,18.691
993,20.247,18.448,17.944,20.641,22.715,20.058,21.281,20.527,21.789,21.531,20.513,22.026,24.575,21.222,22.072,23.646,19.684,22.049,21.821,19.817,19.391,20.263,19.726,19.626,18.838,17.723,17.824,18.671
994,20.170,18.316,17.805,20.789,22.731,20.295,21.320,20.481,21.823,21.392,20.416,21.913,24.415,21.236,21.882,23.766,19.812,23.009,21.982,19.756,19.421,20.346,19.545,19.564,18.784,17.808,17.748,18.738
995,20.325,18.339,17.985,20.652,22.601,20.336,21.339,20.552,21.900,21.521,20.422,21.984,24.222,21.131,21.872,23.797,19.833,22.505,21.868,19.804,19.328,20.315,19.733,19.517,18.752,17.739,17.820,18.740
996,20.573,18.615,17.859,20.649,22.665,20.588,21.333,20.538,21.860,22.062,20.301,22.087,24.382,21.130,21.860,23.855,19.810,23.270,22.095,19.769,19.396,20.469,19.818,19.579,18.856,17.791,17.841,18.721
997,21.150,18.666,17.938,20.612,22.649,20.634,21.192,20.608,21.779,21.805,20.457,22.172,24.400,21.232,22.050,23.787,19.824,23.881,22.168,19.815,19.466,20.629,19.682,19.585,18.767,17.753,17.904,18.827
998,21.205,18.707,18.066,20.627,22.598,20.763,21.290,20.572,21.728,21.738,20.336,22.024,24.468,21.203,21.769,23.895,19.696,23.635,22.088,19.742,19.356,20.375,19.721,19.615,18.819,17.810,17.811,18.809
999,20.808,18.612,18.085,20.671,22.763,20.731,21.210,20.450,21.812,21.474,20.454,22.015,24.647,21.248,22.031,23.789,19.707,23.276,22.227,19.769,19.290,20.528,19.691,19.514,18.819,17.742,17.896,18.676
1000,20.666,18.496,17.977,20.527,22.832,20.540,21.344,20.533,21.781,21.546,20.422,22.064,24.654,21.186,22.037,23.951,19.664,22.955,21.878,19.785,19.248,20.576,19.661,19.566,18.766,17.793,17.861,18.659
1001,20.525,18.598,17.803,20.499,22.984,20.583,21.261,20.484,21.897,21.289,20.313,21.944,24.346,21.212,21.903,23.723,19.595,22.437,21.909,19.763,19.351,20.559,19.736,19.551,18.676,17.800,17.866,18.761
1002,20.667,18.676,17.932,20.551,22.797,20.423,21.195,20.509,21.826,21.329,20.575,21.868,24.524,21.196,21.709,23.791,19.840,22.038,21.873,19.817,19.372,20.345,19.726,19.605,18.726,17.715,17.874,18.705
1003,20.442,18.612,17.923,20.275,22.633,20.400,21.295,20.651,21.859,21.017,20.301,21.849,24.145,21.134,21.711,23.842,19.712,21.745,21.753,19.625,19.195,20.489,19.635,19.443,18.700,17.809,17.871,18.773
1004,20.174,18.636,17.959,20.512,22.763,20.438,21.413,20.414,21.785,21.212,20.404,21.755,24.470,21.052,21.523,23.820,19.487,21.650,21.813,19.712,19.449,20.261,19.635,19.461,18.723,17.823,17.836,18.742
1005,20.027,18.443,17.944,20.451,22.478,20.028,21.270,20.325,21.691,20.908,20.354,21.801,24.107,21.213,21.502,23.661,19.588,21.491,21.691,19.598,19.354,20.425,19.588,19.535,18.705,17.711,17.933,18.793
1006,19.991,18.417,17.865,20.479,22.886,20.023,21.232,20.553,21.835,20.858,20.298,22.035,23.942,21.169,21.669,23.867,19.705,21.444,21.882,19.615,19.251,20.516,19.634,19.507,18.700,17.863,17.988,18.628
1007,19.968,18.363,17.799,20.521,22.506,20.021,21.240,20.502,21.967,20.870,20.360,21.871,23.882,21.095,21.702,23.864,19.579,21.425,21.857,19.712,19.360,20.341,19.614,19.434,18.798,17.752,17.891,18.721
