 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28
625,19.718,18.840,18.290,20.744,22.810,21.470,21.694,20.819,21.858,21.830,21.077,22.918,25.043,21.122,21.574,23.931,20.636,24.244,22.891,20.129,19.668,20.540,19.852,19.855,19.228,17.735,17.579,18.864
626,19.752,18.724,18.338,20.704,22.715,21.280,21.748,20.748,21.966,21.865,20.956,22.639,24.895,21.089,21.719,24.002,20.519,23.414,22.737,20.110,19.688,20.578,19.825,19.791,19.068,17.791,17.657,18.754
627,19.628,18.706,18.329,20.704,23.066,21.227,21.463,20.671,21.962,21.713,20.864,22.403,24.660,21.303,21.692,23.807,20.595,23.539,22.604,20.208,19.583,20.451,19.962,19.704,19.132,17.818,17.646,18.848
628,19.614,18.780,18.383,20.804,22.715,21.237,21.450,20.857,21.805,21.449,20.971,22.661,25.034,21.392,21.620,23.843,20.114,22.841,22.295,20.017,19.771,20.467,19.848,19.721,19.118,17.733,17.617,18.720
629,19.465,18.587,18.321,20.784,22.734,21.094,21.526,20.610,21.859,21.549,20.779,22.349,25.036,21.128,21.587,23.843,20.238,22.802,22.353,20.075,19.738,20.535,19.838,19.845,19.139,17.849,17.575,18.749
630,19.338,18.565,18.414,20.709,22.703,20.956,21.540,20.753,21.796,21.561,20.897,22.235,25.004,21.102,21.519,23.827,20.034,22.673,22.260,20.121,19.736,20.429,19.707,19.817,19.036,17.784,17.558,18.766
631,19.334,18.549,18.342,20.829,22.718,20.791,21.527,20.706,21.996,21.372,20.681,22.215,24.987,21.160,21.603,23.696,20.055,22.113,22.125,20.106,19.736,20.634,19.829,19.753,18.939,17.744,17.569,18.751
632,19.210,18.393,18.311,20.734,22.703,20.578,21.328,20.741,21.902,21.424,20.814,22.082,24.859,21.115,21.599,23.896,19.952,21.862,21.960,20.008,19.775,20.374,19.808,19.715,18.992,17.802,17.559,18.798
633,19.197,18.603,18.230,20.577,22.604,20.649,21.322,20.780,21.850,21.506,20.767,22.153,24.654,21.143,21.550,23.675,19.844,21.677,22.022,20.348,19.681,20.346,19.827,19.747,19.068,17.778,17.605,18.804
634,19.071,18.408,18.238,20.644,22.671,20.407,21.564,20.836,21.890,21.379,20.776,22.130,24.741,21.238,21.554,23.934,19.886,21.588,22.026,20.160,19.668,20.386,19.716,19.742,19.051,17.726,17.595,18.799
635,18.982,18.514,18.333,20.644,22.608,20.521,21.457,20.854,21.964,21.137,20.696,22.129,24.536,21.254,21.589,23.667,19.831,21.478,22.064,20.044,19.668,20.298,19.925,19.755,18.930,17.757,17.538,18.762
636,18.997,18.450,18.257,20.817,22.924,20.420,21.349,21.074,21.929,21.249,20.838,22.177,24.915,21.169,21.616,23.826,19.895,21.389,21.899,20.083,19.756,20.576,19.890,19.951,18.878,17.781,17.492,18.805
637,18.940,18.364,18.277,20.702,22.722,20.301,21.446,20.903,21.819,21.264,20.767,22.041,24.874,21.259,21.589,23.999,19.835,21.348,21.842,20.119,19.883,20.409,19.750,19.640,18.878,17.801,17.576,18.778
638,18.837,18.468,18.230,20.704,22.861,20.374,21.373,20.899,21.866,21.202,20.767,22.158,24.577,21.210,21.512,23.789,19.725,21.200,21.788,20.052,19.656,20.361,19.813,19.788,18.922,17.764,17.515,18.787
639,18.873,18.463,18.116,20.654,22.962,20.099,21.387,20.879,22.038,21.252,20.767,22.078,24.637,21.157,21.682,23.824,19.574,21.219,21.891,20.227,19.623,20.365,19.789,19.682,19.013,17.814,17.549,18.725
640,18.883,18.388,18.178,20.549,22.649,20.068,21.392,20.717,21.830,21.269,20.864,22.069,24.449,20.915,21.630,23.855,19.632,21.149,21.742,20.254,19.637,20.439,19.845,19.784,18.940,17.813,17.539,18.770
641,18.856,18.428,18.170,20.567,22.867,19.957,21.401,20.619,21.893,20.870,20.690,21.931,24.412,21.134,21.349,23.912,19.506,21.121,21.799,20.140,19.663,20.196,19.716,19.622,18.895,17.792,17.576,18.750
642,18.761,18.374,18.095,20.659,22.918,20.036,21.447,20.568,21.903,21.070,20.785,21.985,24.239,21.166,21.533,23.669,19.654,21.004,21.836,20.146,19.656,20.545,19.887,19.798,18.967,17.819,17.550,18.746
643,18.900,18.347,18.095,20.649,22.775,20.005,21.386,20.667,21.942,21.097,20.858,22.037,24.075,20.986,21.508,23.901,19.595,21.172,21.643,20.217,19.590,20.392,19.742,19.642,18.818,17.800,17.475,18.720
644,18.733,18.386,18.157,20.639,22.788,19.885,21.397,20.775,21.879,20.968,20.720,21.954,24.152,21.264,21.496,23.822,19.600,21.070,21.805,20.183,19.780,20.349,19.798,19.697,18.857,17.831,17.587,18.894
645,18.780,18.332,17.977,20.644,22.646,19.873,21.382,20.747,22.087,21.042,20.735,21.968,24.068,21.157,21.570,23.745,19.554,21.180,21.699,20.000,19.665,20.361,19.810,19.778,18.865,17.814,17.530,18.772
646,18.704,18.324,18.114,20.532,22.665,19.776,21.483,20.646,21.843,21.005,20.758,21.839,23.994,21.133,21.537,23.766,19.545,21.168,21.730,20.123,19.778,20.174,19.698,19.688,18.908,17.796,17.529,18.775
647,18.859,18.276,18.070,20.674,22.788,19.942,21.308,20.780,21.925,20.893,20.711,22.024,24.090,21.072,21.607,23.827,19.554,21.809,21.910,19.975,19.620,20.285,19.801,19.746,19.016,17.749,17.628,18.702
648,18.801,18.456,18.112,20.672,22.608,19.868,21.420,20.829,21.768,20.461,20.906,21.999,24.115,21.193,21.636,23.839,19.682,22.000,21.756,19.994,19.665,20.339,19.860,19.577,19.055,17.737,17.517,18.789
649,18.671,18.454,18.143,20.582,22.703,19.896,21.338,20.849,21.926,20.733,20.658,21.975,23.882,21.167,21.488,23.865,19.549,21.446,21.670,20.110,19.583,20.244,19.747,19.734,18.976,17.811,17.544,18.755
650,18.729,18.464,18.257,20.714,22.804,19.740,21.420,20.632,21.929,20.728,20.628,22.002,23.897,21.027,21.614,23.895,19.714,21.406,21.838,20.090,19.731,20.328,19.695,19.772,18.950,17.788,17.616,18.866
651,18.733,18.355,18.039,20.714,23.044,19.717,21.434,20.712,21.849,20.546,20.584,22.046,23.808,21.207,21.467,23.690,19.664,21.238,21.825,20.194,19.754,20.613,19.820,19.750,18.954,17.801,17.554,18.821
652,18.703,18.346,18.253,20.596,22.858,19.707,21.322,20.725,21.887,20.509,20.826,21.953,24.002,21.218,21.702,23.707,19.732,21.331,21.854,20.221,19.579,20.395,19.768,19.746,18.971,17.733,17.538,18.873
653,18.687,18.341,18.104,20.539,22.620,19.768,21.290,20.764,21.808,20.479,20.782,21.891,23.976,21.056,21.442,23.806,19.595,21.321,21.749,20.077,19.695,20.506,19.855,19.566,18.792,17.774,17.550,18.841
654,18.625,18.303,18.104,20.719,22.921,19.781,21.380,20.748,21.959,20.549,20.773,22.041,23.786,21.022,21.715,23.643,19.501,21.187,21.783,20.192,19.719,20.244,19.784,19.774,18.930,17.734,17.558,18.890
655,18.795,18.375,18.041,20.797,22.759,19.616,21.452,20.660,21.922,20.603,20.888,22.054,23.795,21.173,21.581,23.886,19.590,21.246,21.739,20.260,19.787,20.290,19.857,19.777,18.895,17.839,17.521,18.769
656,18.869,18.369,18.110,20.642,22.589,19.695,21.374,20.580,21.799,20.469,20.811,22.021,23.793,21.231,21.384,23.672,19.629,21.008,21.757,20.185,19.632,20.465,19.843,19.785,18.838,17.739,17.523,18.718
657,18.656,18.370,18.064,20.656,22.665,19.815,21.336,20.704,21.788,20.434,20.802,22.051,23.562,21.258,21.568,23.868,19.682,21.132,21.736,20.185,19.815,20.356,19.719,19.788,18.949,17.719,17.560,18.726
658,18.734,18.373,18.054,20.722,22.753,19.753,21.370,20.846,21.909,20.339,20.534,21.890,23.679,21.003,21.529,23.740,19.654,21.172,21.803,20.244,19.836,20.235,19.681,19.730,18.847,17.843,17.526,18.767
659,18.729,18.392,18.130,20.639,22.703,19.715,21.379,20.643,21.934,20.262,20.796,21.989,23.754,21.202,21.725,23.712,19.606,20.909,21.842,20.094,19.913,20.314,19.707,19.720,18.866,17.850,17.584,18.736
660,18.693,18.398,18.015,20.607,22.585,19.641,21.458,20.640,21.779,20.434,20.909,22.109,23.513,21.128,21.775,23.731,19.462,21.076,21.707,20.117,19.675,20.327,19.845,19.734,18.897,17.796,17.556,18.785
661,18.729,18.452,18.037,20.717,22.677,19.745,21.336,20.564,21.909,20.434,20.729,22.043,23.564,21.271,21.500,23.765,19.430,21.085,21.873,20.083,19.712,20.465,19.839,19.729,18.948,17.803,17.642,18.823
662,18.671,18.339,18.070,20.676,22.813,19.610,21.457,20.756,21.984,20.379,20.829,21.928,23.549,21.290,21.533,23.892,19.707,21.204,21.903,20.212,19.719,20.209,19.836,19.717,18.936,17.790,17.578,18.782
663,18.564,18.473,18.012,20.691,22.611,19.792,21.391,20.558,21.876,20.289,20.661,22.036,23.494,21.086,21.506,23.806,19.689,21.185,21.885,20.069,19.583,20.443,19.761,19.756,18.949,17.893,17.617,18.821
664,18.743,18.433,18.023,20.571,22.864,19.619,21.235,20.759,21.812,20.377,20.711,22.033,23.650,21.189,21.634,23.733,19.549,21.002,21.865,20.135,19.661,20.346,19.825,19.604,18.879,17.797,17.555,18.848
665,18.726,18.318,18.180,20.666,22.766,19.605,21.379,20.642,21.848,20.252,20.758,22.002,23.524,21.331,21.622,23.732,19.499,21.138,21.794,20.204,19.749,20.276,19.757,19.744,18.860,17.780,17.556,18.804
666,18.610,18.427,18.097,20.516,22.804,19.562,21.392,20.711,21.668,20.419,20.655,22.047,23.643,21.216,21.457,23.727,19.634,21.149,21.780,19.837,19.632,20.473,19.839,19.778,18.976,17.828,17.531,18.864
667,18.598,18.304,17.961,20.692,22.519,19.672,21.270,20.601,21.902,20.312,20.611,22.021,23.594,21.137,21.572,23.880,19.586,21.161,21.769,20.013,19.777,20.359,19.698,19.676,18.907,17.806,17.614,18.844
668,18.709,18.457,18.077,20.512,22.905,19.761,21.350,20.855,21.719,20.511,20.823,22.052,23.635,21.115,21.576,23.803,19.476,20.943,21.892,20.000,19.504,20.391,19.698,19.706,18.922,17.809,17.668,18.813
669,18.727,18.397,17.996,20.473,22.861,19.591,21.386,20.564,22.010,20.496,20.805,21.944,23.476,21.177,21.676,23.883,19.522,21.096,21.902,20.060,19.534,20.319,19.681,19.778,18.913,17.774,17.531,18.691
670,18.672,18.404,18.017,20.785,22.778,19.694,21.261,20.769,21.900,20.234,20.926,21.928,23.519,21.121,21.849,23.810,19.629,20.989,21.854,20.129,19.723,20.417,19.750,19.726,18.912,17.809,17.576,18.871
671,18.637,18.455,18.108,20.564,22.801,19.563,21.364,20.673,21.859,20.302,20.670,22.077,23.654,21.107,21.758,23.832,19.593,20.904,21.810,20.092,19.607,20.461,19.777,19.664,18.844,17.838,17.599,18.798
672,18.675,18.351,18.205,20.724,22.801,19.624,21.393,20.692,21.838,20.424,20.832,21.901,23.338,21.141,21.459,23.782,19.744,21.096,21.959,19.950,19.696,20.243,19.831,19.740,18.916,17.819,17.658,18.836
673,18.586,18.470,18.027,20.681,22.538,19.710,21.349,20.607,21.830,20.175,20.844,21.967,23.500,21.232,21.661,23.899,19.632,20.926,21.792,20.142,19.735,20.400,19.740,19.698,18.845,17.757,17.558,18.719
674,18.719,18.505,18.027,20.644,22.642,19.578,21.317,20.701,21.830,20.304,20.735,22.063,23.434,21.088,21.574,23.770,19.753,21.011,21.828,19.977,19.688,20.379,19.894,19.653,18.858,17.803,17.560,18.799
675,18.689,18.437,18.041,20.654,22.810,19.659,21.292,20.711,21.944,20.289,20.737,21.975,23.812,21.072,21.622,23.710,19.620,21.013,21.846,20.102,19.731,20.405,19.728,19.758,18.896,17.773,17.596,18.813
676,18.679,18.490,17.926,20.626,22.592,19.530,21.310,20.632,21.947,20.414,20.779,22.043,23.771,21.108,21.541,23.739,19.558,21.112,21.760,20.256,19.642,20.433,19.825,19.737,18.834,17.883,17.601,18.846
677,18.590,18.413,18.035,20.659,22.541,19.626,21.411,20.700,21.707,20.130,20.667,22.000,23.803,21.094,21.624,23.681,19.563,21.013,21.792,20.046,19.607,20.395,19.785,19.644,18.799,17.806,17.503,18.873
678,18.717,18.392,17.954,20.594,22.851,19.759,21.309,20.574,21.862,20.334,20.658,22.051,23.835,21.076,21.587,23.734,19.531,20.987,21.804,19.852,19.614,20.341,19.867,19.712,19.016,17.871,17.523,18.913
679,18.595,18.314,17.930,20.686,22.718,19.720,21.281,20.673,21.991,20.399,20.740,22.035,23.985,21.059,21.702,23.867,19.584,20.985,21.761,20.142,19.628,20.379,19.794,19.837,18.865,17.774,17.589,18.785
680,18.728,18.444,18.070,20.661,22.737,19.722,21.288,20.645,21.889,20.454,20.796,22.025,23.541,21.059,21.614,23.728,19.508,20.992,21.814,20.204,19.756,20.329,19.682,19.640,18.880,17.819,17.623,18.774
681,18.783,18.359,17.990,20.534,22.658,19.702,21.365,20.604,21.756,20.307,20.658,21.923,23.564,21.199,21.498,23.792,19.627,21.023,21.779,20.154,19.621,20.301,19.663,19.676,18.790,17.783,17.525,18.624
682,18.610,18.298,18.039,20.750,22.655,19.573,21.218,20.783,21.840,20.359,20.855,22.011,23.709,21.212,21.729,23.682,19.684,21.043,21.788,20.117,19.630,20.316,19.686,19.632,18.882,17.780,17.502,18.915
683,18.629,18.420,18.104,20.441,22.756,19.600,21.339,20.608,22.028,20.202,20.761,22.007,23.541,21.215,21.444,23.693,19.526,20.907,21.843,20.244,19.750,20.421,19.836,19.721,18.868,17.873,17.524,18.754
684,18.667,18.478,17.961,20.724,22.677,19.651,21.339,20.660,21.950,20.401,20.637,22.047,23.630,21.163,21.399,23.873,19.579,20.917,21.890,20.200,19.630,20.346,19.874,19.712,18.836,17.780,17.614,18.840
685,18.699,18.429,18.037,20.579,22.509,19.585,21.371,20.664,21.957,20.244,20.637,22.139,23.564,21.226,21.610,23.706,19.556,20.849,21.777,20.140,19.646,20.414,19.750,19.735,18.890,17.810,17.622,18.743
686,18.679,18.429,17.942,20.780,22.595,19.674,21.418,20.607,21.821,20.374,20.773,22.026,23.585,21.284,21.591,23.753,19.558,20.979,21.855,20.154,19.749,20.275,19.820,19.802,18.905,17.816,17.572,18.758
687,18.691,18.499,18.004,20.672,22.750,19.644,21.385,20.643,21.768,20.357,20.791,21.962,23.782,21.110,21.686,23.597,19.638,21.074,21.915,20.021,19.628,20.290,19.787,19.801,18.877,17.839,17.500,18.733
688,18.633,18.449,18.093,20.662,22.965,19.731,21.353,20.571,21.949,20.409,20.631,22.022,23.726,21.151,21.707,23.810,19.668,21.170,21.858,20.198,19.710,20.297,19.792,19.813,18.895,17.808,17.623,18.840
689,18.661,18.366,17.992,20.651,22.731,19.611,21.424,20.742,21.940,20.474,20.785,21.957,23.363,21.124,21.475,23.707,19.533,21.076,21.741,20.013,19.770,20.327,19.778,19.775,18.949,17.845,17.567,18.843
690,18.690,18.439,18.070,20.607,22.532,19.671,21.211,20.747,21.927,20.621,20.758,21.885,23.481,21.042,21.583,23.700,19.744,21.053,21.822,20.038,19.731,20.250,19.754,19.789,18.919,17.813,17.582,18.827
691,18.615,18.317,17.963,20.619,22.585,19.687,21.213,20.500,21.906,20.337,20.702,21.948,23.449,21.228,21.760,23.805,19.698,21.257,21.821,20.123,19.763,20.353,19.866,19.872,18.893,17.813,17.570,18.767
692,18.671,18.431,17.975,20.692,22.630,19.656,21.218,20.808,21.799,20.394,20.696,21.959,23.489,21.238,21.612,23.781,19.783,21.140,21.831,20.277,19.684,20.391,19.728,19.644,18.778,17.851,17.513,18.841
693,18.676,18.468,17.985,20.689,22.709,19.700,21.326,20.590,21.983,20.397,20.740,21.998,23.571,21.163,21.692,23.697,19.833,21.210,21.810,20.237,19.625,20.373,19.921,19.777,18.906,17.840,17.566,18.908
694,18.663,18.475,18.000,20.589,22.744,19.593,21.335,20.670,21.853,20.274,20.664,21.947,23.641,21.098,21.556,23.698,19.600,21.043,21.831,20.071,19.609,20.329,19.792,19.719,18.922,17.753,17.547,18.799
695,18.679,18.470,18.236,20.682,22.873,19.596,21.342,20.802,21.910,20.416,20.684,21.974,23.632,21.163,21.607,23.669,19.570,21.314,21.854,20.044,19.508,20.379,19.702,19.712,19.088,17.866,17.640,18.829
696,18.673,18.559,18.044,20.662,22.899,19.779,21.315,20.660,22.054,20.247,20.808,22.011,23.703,21.284,21.533,23.765,19.700,21.518,21.918,20.300,19.719,20.199,19.771,19.735,19.211,17.777,17.653,18.774
697,18.637,18.532,18.120,20.684,22.880,19.629,21.344,20.720,21.952,20.446,20.664,22.093,23.763,21.311,21.587,23.768,19.664,21.463,21.872,20.235,19.654,20.407,19.682,19.858,19.214,17.803,17.648,18.757
698,18.656,18.457,18.147,20.676,23.063,19.649,21.315,20.739,21.792,20.471,20.867,22.132,23.560,21.293,21.645,23.831,19.693,21.425,21.846,20.138,19.834,20.261,19.796,19.702,19.097,17.814,17.704,18.746
699,18.682,18.616,18.046,20.691,22.769,19.768,21.218,20.602,21.905,20.349,20.732,21.975,23.643,21.363,21.659,23.692,19.714,21.427,21.876,20.158,19.728,20.210,19.963,19.677,19.085,17.891,17.562,18.827
700,19.099,18.600,18.128,20.819,22.649,19.862,21.420,20.681,21.902,21.322,20.746,22.077,23.938,21.527,21.645,23.756,19.918,22.802,21.959,20.104,19.738,20.380,19.921,19.939,19.032,17.805,17.666,18.910
701,19.240,18.837,18.286,21.067,22.785,20.260,21.461,20.904,21.922,21.805,20.944,22.343,24.192,21.581,21.756,23.765,20.320,24.017,22.266,20.373,19.838,20.484,19.867,19.941,19.169,17.812,17.701,19.010
702,19.389,18.866,18.161,21.136,23.120,20.736,21.712,20.892,22.104,21.978,20.841,22.431,24.511,21.640,21.899,23.817,20.693,24.975,22.405,20.123,19.798,20.571,20.209,20.054,19.277,17.851,17.778,19.059
703,19.798,18.948,18.234,21.108,22.703,21.064,21.825,20.948,22.027,22.010,21.263,22.636,24.835,21.640,22.076,23.702,21.455,25.474,22.798,20.269,19.806,20.714,20.079,20.209,19.229,17.756,17.803,19.092
704,19.910,18.932,18.232,21.221,22.984,21.107,21.923,20.800,21.969,22.369,21.056,22.847,24.951,21.830,22.091,23.937,21.432,25.234,22.709,20.229,19.817,20.809,20.204,20.191,19.212,17.830,17.756,18.935
705,19.812,18.993,18.300,21.002,22.807,21.119,21.887,20.836,22.020,22.354,21.086,22.849,24.865,21.372,22.002,23.871,21.323,24.548,22.516,20.196,19.785,20.584,20.012,20.071,19.333,17.904,17.739,18.805
706,19.666,18.912,18.259,20.943,22.953,20.792,21.778,20.766,22.031,22.392,20.965,22.691,25.380,21.458,21.921,23.812,21.206,24.507,22.648,20.090,19.764,20.599,20.023,19.972,19.229,17.854,17.665,18.828
707,19.450,18.960,18.369,20.837,22.994,21.005,21.776,20.792,22.001,22.180,20.832,22.573,25.218,21.455,21.736,23.826,21.153,24.393,22.632,20.242,19.653,20.668,19.955,19.983,19.294,17.831,17.665,18.862
708,19.351,19.153,18.455,20.772,22.864,20.786,21.613,20.802,22.017,21.993,20.853,22.425,25.382,21.396,21.862,23.803,20.831,24.085,22.344,20.212,19.857,20.736,19.866,19.955,19.095,17.831,17.672,18.892
709,19.208,19.013,18.437,20.885,22.984,20.918,21.672,20.800,21.917,21.753,20.935,22.213,25.487,21.320,21.733,23.892,20.719,23.722,22.350,20.379,19.583,20.591,19.899,19.935,19.032,17.773,17.784,18.866
710,19.231,18.954,18.426,20.832,22.892,20.972,21.667,20.730,21.852,21.793,20.838,22.470,25.547,21.425,21.760,23.909,20.762,23.480,22.331,20.246,19.681,20.665,19.967,19.980,19.176,17.845,17.714,18.933
711,19.140,18.929,18.414,20.800,22.665,21.160,21.647,20.802,22.047,21.643,20.820,22.334,25.368,21.199,21.678,23.792,20.879,23.616,22.463,20.319,19.787,20.663,19.862,19.913,19.198,17.817,17.743,18.874
712,19.164,19.033,18.468,20.775,22.744,21.188,21.591,20.763,21.842,21.539,21.083,22.184,25.419,21.463,21.802,23.873,21.346,24.807,22.697,20.348,19.592,20.658,19.948,19.888,19.179,17.829,17.800,18.901
713,19.203,18.900,18.429,20.864,22.829,21.313,21.638,20.778,21.983,21.524,20.835,22.222,25.468,21.327,21.583,23.816,21.220,25.095,22.621,20.163,19.684,20.731,19.897,19.864,19.148,17.909,17.779,18.854
714,19.050,19.129,18.574,20.908,22.794,21.529,21.668,20.660,22.171,21.616,21.094,22.250,25.643,21.300,21.717,23.878,21.105,24.329,22.643,20.079,19.766,20.627,19.906,19.958,19.130,17.812,17.647,18.821
715,19.074,19.136,18.478,20.897,22.937,21.593,21.692,20.744,21.962,21.638,21.103,22.183,25.590,21.320,21.789,23.790,21.201,23.509,22.599,20.219,19.707,20.654,19.965,19.969,19.118,17.874,17.733,18.888
716,19.159,19.201,18.563,20.740,22.937,21.903,21.600,20.719,22.057,21.925,20.814,22.425,25.618,21.274,21.727,23.766,21.568,24.253,22.639,20.275,19.691,20.784,20.028,19.820,19.160,17.872,17.694,19.090
717,19.117,19.323,18.555,20.729,22.924,21.924,21.717,20.923,22.006,22.172,21.077,22.642,25.459,21.205,21.740,23.923,21.513,24.253,22.769,20.217,19.719,20.749,20.117,19.901,19.220,17.905,17.789,18.990
718,19.111,19.147,18.588,20.780,22.813,21.853,21.743,20.770,21.944,22.127,21.044,22.291,25.425,21.241,21.752,23.786,21.162,23.766,22.649,20.169,19.579,20.676,20.082,19.918,19.344,17.862,17.731,18.908
719,19.046,19.192,18.592,20.805,22.889,21.743,21.688,20.838,21.909,21.893,20.876,22.183,25.218,21.316,21.661,23.810,21.297,23.802,22.718,20.165,19.658,20.698,19.977,19.898,19.164,17.890,17.689,18.911
720,18.975,19.106,18.509,20.720,22.937,21.390,21.556,20.684,21.922,21.771,20.838,22.177,25.299,21.290,21.605,23.951,20.941,23.800,22.431,20.346,19.632,20.607,19.897,19.811,19.154,17.884,17.662,18.895
721,18.939,19.004,18.528,20.710,22.927,21.148,21.648,20.813,21.883,21.511,21.091,22.144,25.094,21.316,21.686,23.759,20.673,23.019,22.394,20.144,19.634,20.578,19.855,19.817,19.281,17.892,17.668,19.025
722,18.922,19.110,18.592,20.745,22.614,20.960,21.545,20.818,22.041,21.392,20.938,22.064,25.246,21.097,21.610,23.860,20.469,22.537,22.353,20.152,19.820,20.571,19.901,19.864,19.183,17.891,17.716,18.855
723,18.889,19.018,18.482,20.757,22.782,20.853,21.523,20.717,21.919,21.611,20.988,22.120,25.410,21.295,21.764,23.883,20.366,22.660,22.270,20.079,19.888,20.587,19.874,19.829,19.315,17.900,17.643,18.982
724,18.797,18.988,18.563,20.732,22.810,21.041,21.479,20.712,21.972,21.606,21.053,22.316,25.135,21.167,21.579,23.839,20.114,22.355,22.197,20.123,19.740,20.536,19.913,19.836,19.168,17.932,17.668,18.774
725,18.825,18.917,18.344,20.865,22.791,20.934,21.580,20.881,22.036,21.521,20.870,22.151,24.902,21.193,21.556,23.844,20.144,21.981,22.179,20.194,19.670,20.633,19.780,19.833,19.131,17.927,17.610,18.833
726,18.812,18.842,18.484,20.744,22.889,20.679,21.542,20.775,22.010,21.389,21.047,22.077,24.846,21.236,21.628,23.655,20.053,21.682,22.151,20.000,19.721,20.609,19.876,19.822,19.143,17.894,17.630,19.023
727,18.694,18.881,18.584,20.775,22.953,20.745,21.662,20.748,22.034,21.628,21.218,22.120,24.688,21.287,21.525,23.697,19.984,21.603,22.140,20.183,19.702,20.542,19.935,19.852,19.226,17.875,17.648,18.853
728,18.910,18.741,18.497,20.677,22.975,20.496,21.414,20.835,21.897,21.539,20.785,21.947,24.660,21.241,21.527,23.857,19.920,21.467,22.065,20.138,19.716,20.532,19.935,19.865,19.228,17.829,17.625,18.889
729,18.812,18.738,18.255,20.689,22.972,20.455,21.326,20.682,21.887,21.688,20.847,21.981,24.453,21.222,21.587,24.016,19.858,21.522,21.887,20.308,19.693,20.682,19.784,19.898,19.213,17.867,17.670,18.861
730,18.920,18.748,18.520,20.774,22.968,20.354,21.386,20.700,21.954,21.314,20.794,22.052,24.585,21.173,21.612,23.930,19.767,21.265,21.862,20.150,19.747,20.494,19.827,19.969,19.149,17.815,17.637,18.890
731,18.855,18.831,18.395,20.830,22.782,20.437,21.453,20.901,22.009,21.332,20.914,22.156,24.709,21.183,21.498,23.782,19.833,21.117,21.942,20.179,19.607,20.573,19.939,19.795,19.019,17.883,17.651,18.890
732,18.863,18.840,18.259,20.777,22.845,20.249,21.426,20.761,21.929,21.115,20.850,22.071,24.712,21.207,21.535,23.787,19.732,21.157,21.753,20.169,19.703,20.454,19.909,19.746,18.999,17.832,17.645,18.822
733,18.827,18.597,18.460,20.697,22.766,20.150,21.227,20.739,21.922,21.397,20.962,22.015,24.436,21.357,21.568,23.808,19.517,21.272,21.819,20.085,19.834,20.528,19.904,19.761,19.113,17.843,17.680,18.776
734,18.793,18.573,18.317,20.799,23.073,20.119,21.559,20.832,21.943,21.374,21.094,22.051,24.509,21.197,21.636,23.776,19.739,21.127,21.795,20.133,19.780,20.622,19.939,19.767,19.095,17.819,17.653,18.803
735,18.712,18.592,18.309,20.629,22.728,20.044,21.391,20.825,21.974,21.297,20.909,22.000,24.641,21.337,21.543,23.759,19.611,21.180,21.894,20.225,19.705,20.498,19.932,19.761,19.006,17.841,17.574,18.906
736,18.760,18.661,18.331,20.710,22.785,20.046,21.406,20.755,21.922,21.254,20.723,22.215,24.361,21.339,21.696,23.787,19.803,21.146,21.957,20.221,19.738,20.514,19.836,19.604,19.037,17.952,17.622,18.839
737,18.745,18.678,18.311,20.652,22.706,19.934,21.262,20.781,21.926,21.217,20.723,21.894,24.278,21.324,21.721,23.886,19.748,21.011,21.804,20.225,19.729,20.557,19.857,19.758,18.831,17.765,17.619,18.876
738,18.922,18.625,18.151,20.835,22.797,20.020,21.629,20.777,21.896,21.461,20.855,21.970,24.468,21.261,21.651,23.881,19.606,21.051,21.827,20.206,19.803,20.366,19.901,19.784,18.942,17.847,17.647,18.926
739,18.861,18.548,18.205,20.722,22.899,19.756,21.320,20.697,21.899,21.197,20.826,21.937,24.062,21.360,21.634,23.679,19.661,21.168,21.873,20.217,19.827,20.413,19.860,19.813,19.008,17.893,17.668,18.871
740,18.926,18.592,18.294,20.777,22.655,19.829,21.301,20.774,22.026,20.990,21.015,21.985,24.271,21.179,21.601,23.680,19.664,21.059,21.815,20.200,19.709,20.537,19.777,19.750,18.902,17.835,17.584,18.890
741,18.785,18.511,18.186,20.810,22.785,19.862,21.346,20.610,21.949,20.963,20.767,22.069,23.801,21.278,21.510,23.852,19.661,21.089,21.854,20.152,19.798,20.539,19.874,19.785,19.001,17.855,17.640,18.916
742,18.848,18.663,17.983,20.584,22.601,19.979,21.386,20.640,21.980,20.763,21.047,22.026,23.855,21.311,21.601,23.838,19.606,21.352,21.834,20.154,19.703,20.501,19.899,19.864,18.981,17.882,17.601,18.854
743,18.863,18.633,18.269,20.782,22.585,19.956,21.385,20.731,21.974,20.718,20.870,22.210,23.985,21.170,21.725,23.782,19.767,21.191,21.836,20.256,19.789,20.458,19.998,19.788,18.896,17.975,17.656,18.952
744,18.853,18.624,18.161,20.596,22.684,19.845,21.328,20.726,21.993,20.985,20.894,22.066,23.750,21.174,21.727,23.763,19.686,21.134,21.980,20.244,19.817,20.349,19.824,19.892,18.980,17.925,17.685,18.854
745,18.895,18.648,18.201,20.903,23.047,19.924,21.511,20.789,21.967,20.623,21.015,22.150,23.786,21.226,21.486,23.786,19.693,21.129,21.789,20.250,19.632,20.396,19.935,19.638,18.932,17.920,17.685,19.065
