 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46
1041,30.964,23.708,26.192,24.042,22.969,21.285,20.347,20.069,21.746,19.479,19.295,19.921,17.665,19.528,34.329,56.018,59.580,19.444,16.930,19.596,31.493,93.836,26.520,29.293,48.195,85.824,27.149,30.300,136.067,70.831,81.140,26.750,22.725,24.538,23.101,24.138,29.000,25.615,31.076,25.476,25.112,24.246,21.657,20.468,21.565,22.379
1042,30.814,23.653,26.065,23.907,22.982,21.185,20.252,20.193,21.681,19.425,19.419,19.884,17.599,19.586,35.182,56.178,59.176,19.425,16.876,19.707,31.329,92.196,26.616,29.305,47.299,87.624,26.735,30.348,135.974,67.375,79.034,26.886,23.000,24.499,23.143,23.932,28.497,25.819,31.260,25.466,25.187,24.345,21.837,20.402,21.570,22.281
1043,30.403,23.571,25.962,24.289,22.886,21.121,20.371,20.074,21.741,19.623,19.207,19.890,17.758,19.692,34.171,55.725,60.000,19.444,16.927,19.624,31.337,92.644,26.547,29.054,46.472,87.140,26.799,30.155,136.093,66.873,77.572,26.814,23.161,24.617,23.116,24.007,28.255,25.520,31.064,25.576,25.102,24.079,21.751,20.356,21.524,22.379
1044,30.289,23.735,25.753,24.273,22.843,21.194,20.417,20.104,21.757,19.486,19.138,19.865,17.756,19.471,34.075,54.632,59.984,19.429,16.995,19.509,31.123,92.460,26.669,29.143,45.960,86.038,27.175,30.234,136.253,68.016,75.869,26.678,22.914,24.802,23.283,24.138,29.040,25.663,30.893,25.514,24.935,24.210,21.737,20.470,21.614,22.154
1045,30.505,23.653,25.784,24.303,22.602,21.226,20.365,20.115,21.767,19.573,19.163,19.920,17.766,19.579,33.918,54.183,60.747,19.446,16.896,19.589,31.279,93.104,26.541,29.245,45.435,85.280,27.168,30.099,135.535,66.162,75.028,26.669,22.761,24.274,23.084,24.079,28.927,25.642,30.846,25.449,25.099,24.321,21.657,20.406,21.696,22.393
1046,30.193,23.498,25.593,24.132,22.812,21.148,20.420,20.080,21.862,19.514,19.220,19.925,17.744,19.537,33.400,53.511,59.327,19.393,16.984,19.728,31.303,93.059,26.648,29.222,44.552,81.176,26.955,30.125,134.825,63.018,74.815,26.610,22.682,24.605,23.208,23.952,28.512,25.699,30.497,25.449,25.231,24.579,21.722,20.368,21.658,22.382
1047,29.837,23.703,25.563,24.317,22.603,21.278,20.186,20.117,21.767,19.495,19.207,20.051,17.744,19.314,33.821,53.285,58.404,19.453,16.989,19.721,31.219,93.481,26.734,29.130,44.160,80.684,27.119,29.983,133.654,60.158,72.374,26.679,22.582,24.602,23.386,24.080,28.562,25.772,30.439,25.400,25.094,24.500,21.769,20.237,21.493,22.301
1048,29.515,23.701,25.501,23.986,22.737,21.476,20.404,19.974,21.781,19.667,19.242,19.845,17.832,19.510,34.946,52.080,61.241,19.454,16.936,19.648,30.985,92.321,26.674,29.158,43.971,78.854,26.877,29.923,134.417,58.562,69.865,26.650,23.211,24.207,23.456,24.043,28.814,25.661,30.497,25.561,25.162,24.242,21.524,20.525,21.578,22.310
1049,29.285,23.534,25.412,23.993,22.563,21.323,20.352,20.096,21.690,19.518,19.339,19.962,17.786,19.524,34.889,51.386,59.053,19.417,17.000,19.683,31.066,90.678,26.654,29.091,43.408,81.662,26.877,30.043,134.279,59.524,69.075,26.588,22.454,24.417,23.364,24.055,28.449,25.666,30.084,25.383,25.107,23.952,21.716,20.484,21.658,22.451
1050,29.234,23.765,25.191,24.014,22.371,21.221,20.410,20.135,21.779,19.489,19.198,19.916,17.742,19.476,34.150,51.007,60.286,19.340,16.905,19.749,31.017,89.818,26.653,29.088,43.043,77.049,27.082,29.949,132.919,57.411,67.624,26.610,22.936,24.459,23.147,24.000,28.097,25.769,29.822,25.554,25.106,24.270,21.678,20.370,21.575,22.470
1051,28.352,23.610,24.985,23.979,22.250,21.164,20.493,20.091,21.619,19.470,19.185,19.948,17.753,19.608,33.782,49.861,58.898,19.359,16.902,19.592,31.061,89.524,26.759,29.233,43.301,77.670,27.045,29.710,132.789,54.790,65.608,26.362,22.939,24.405,23.114,23.856,28.768,25.730,30.040,25.597,25.184,24.369,21.794,20.436,21.591,22.293
1052,28.724,23.621,24.967,24.324,22.072,21.289,20.352,20.061,21.764,19.514,19.231,19.850,17.780,19.369,33.679,48.915,60.482,19.550,16.915,19.829,31.132,88.809,26.624,29.224,42.915,78.418,26.888,29.950,130.865,55.020,66.142,26.695,22.671,24.494,23.192,24.005,28.777,25.594,29.973,25.601,25.222,24.262,21.735,20.381,21.593,22.411
1053,28.876,23.881,24.771,24.081,22.051,21.267,20.417,20.030,21.648,19.539,19.182,19.829,17.810,19.556,33.211,48.137,60.608,19.563,17.025,19.697,30.955,88.205,26.700,29.323,42.560,76.497,26.948,29.841,129.075,54.731,64.587,26.309,22.907,24.301,23.185,23.942,28.265,25.757,29.858,25.455,25.178,24.091,21.696,20.527,21.512,22.434
1054,28.394,23.532,24.583,24.127,22.055,21.212,20.331,20.019,21.701,19.642,19.298,19.858,17.652,19.553,33.664,47.840,58.792,19.453,17.014,19.683,31.075,86.577,26.754,29.210,42.723,74.225,26.933,29.933,128.463,52.397,64.219,26.698,22.846,24.388,23.156,23.962,27.840,25.684,29.857,25.392,25.173,24.056,21.818,20.397,21.655,22.450
1055,28.037,23.742,24.519,24.176,22.126,21.310,20.490,19.965,21.744,19.712,19.061,19.914,17.679,19.455,33.157,47.082,59.306,19.492,16.919,19.718,30.940,86.409,26.763,29.080,42.152,73.632,27.011,29.842,127.570,51.081,63.357,26.357,22.989,24.516,23.226,23.814,28.450,25.768,29.687,25.432,25.172,24.663,21.680,20.461,21.640,22.444
1056,28.186,23.753,24.539,24.185,21.959,21.269,20.418,20.193,21.668,19.621,19.121,19.879,17.637,19.458,33.121,45.337,58.669,19.419,17.005,19.728,30.877,86.438,26.578,29.204,42.016,73.486,26.854,29.625,127.013,52.540,63.807,26.741,22.689,24.279,23.135,23.964,28.460,25.735,29.807,25.445,25.180,24.532,21.667,20.438,21.657,22.340
1057,27.681,23.884,24.376,23.910,21.962,21.255,20.342,20.145,21.554,19.596,19.006,19.878,17.648,19.465,32.979,44.020,57.641,19.465,16.904,19.617,30.699,85.249,26.616,29.130,41.899,73.926,27.041,29.735,125.779,50.937,61.920,26.588,22.846,24.556,23.009,23.990,28.145,25.599,29.657,25.465,25.161,24.218,21.704,20.626,21.565,22.315
1058,27.927,23.705,24.327,24.174,21.902,21.237,20.447,20.071,21.866,19.651,19.223,19.884,17.753,19.480,33.025,42.959,59.171,19.451,16.927,19.669,31.053,86.001,26.395,29.216,41.768,73.159,26.873,29.607,124.340,49.291,60.891,26.548,22.707,24.296,23.211,24.067,27.792,25.686,29.288,25.254,25.260,24.270,21.690,20.377,21.476,22.378
1059,27.473,23.717,24.307,24.132,21.910,21.064,20.487,20.109,21.747,19.594,19.430,19.899,17.647,19.522,33.107,43.304,57.829,19.410,16.849,19.868,30.875,86.180,26.636,29.222,41.595,74.451,26.701,29.608,125.318,51.031,61.112,26.557,23.011,24.385,23.206,23.867,28.603,25.715,29.866,25.355,25.162,24.151,21.767,20.386,21.678,22.323
1060,27.175,23.669,24.261,23.970,21.946,21.303,20.473,20.093,21.855,19.658,19.218,19.735,17.689,19.355,33.889,42.761,59.584,19.560,16.949,19.557,30.964,85.599,26.449,29.271,42.000,81.299,27.041,29.814,125.748,50.248,62.274,26.603,22.914,24.464,23.158,23.827,28.386,25.639,30.355,25.352,25.027,24.365,21.724,20.411,21.560,22.346
1061,27.340,23.642,23.922,24.079,21.934,21.298,20.388,20.249,21.960,19.582,19.413,19.800,17.650,19.451,33.818,42.483,56.588,19.477,16.904,19.704,31.016,85.918,26.704,29.306,41.755,77.607,26.769,29.677,125.010,48.797,60.350,26.393,22.832,24.541,23.170,23.921,28.089,25.550,30.158,25.406,25.198,24.381,21.643,20.418,21.496,22.313
1062,26.821,23.658,23.742,24.144,21.995,21.378,20.312,20.165,21.822,19.447,19.245,19.868,17.641,19.544,33.482,42.146,59.976,19.492,16.888,19.592,30.814,86.120,26.717,29.142,41.680,73.129,27.086,29.627,123.601,47.154,59.068,26.572,23.004,24.491,23.235,24.274,27.623,25.688,29.490,25.430,24.997,24.417,21.539,20.333,21.568,22.420
1063,26.429,23.486,23.742,24.220,22.022,21.200,20.537,20.347,21.838,19.532,19.132,19.799,17.734,19.526,33.150,40.990,57.400,19.417,16.970,19.512,31.022,86.455,26.513,29.169,41.651,74.047,26.910,29.558,123.452,45.916,58.744,26.703,22.779,24.356,23.226,24.043,27.672,25.646,29.828,25.470,25.135,24.091,21.631,20.393,21.581,22.433
1064,26.836,23.594,23.588,24.009,22.000,21.235,20.645,20.117,21.778,19.461,19.091,19.831,17.712,19.399,32.850,41.236,59.604,19.511,16.871,19.411,30.882,85.988,26.666,29.213,41.141,75.401,26.780,29.768,122.719,44.707,57.035,26.609,22.996,24.368,23.038,23.985,28.387,25.623,29.582,25.523,25.183,24.107,21.759,20.425,21.452,22.481
1065,26.451,23.651,23.719,24.109,22.041,21.267,20.553,20.295,21.719,19.575,19.270,19.734,17.659,19.535,33.264,40.884,61.947,19.462,16.879,19.449,30.851,85.550,26.564,29.118,40.973,74.728,26.918,29.627,122.543,43.844,55.316,26.510,22.889,24.556,23.024,24.191,28.185,25.739,29.600,25.493,25.276,24.075,21.624,20.358,21.516,22.368
1066,26.407,23.724,23.750,24.132,22.071,21.456,20.640,20.284,21.954,19.621,19.061,19.700,17.747,19.439,33.121,41.057,59.759,19.493,16.941,19.599,30.811,84.452,26.613,29.212,40.683,72.745,26.851,29.761,121.728,43.269,53.505,26.653,22.996,24.625,22.824,24.207,27.534,25.561,29.360,25.613,25.186,24.556,21.580,20.370,21.466,22.317
1067,26.496,23.651,23.737,24.181,22.093,21.451,20.540,20.325,21.912,19.568,18.997,19.811,17.650,19.308,33.046,40.411,62.245,19.486,17.047,19.763,31.052,83.180,26.546,29.249,41.136,70.437,27.108,29.785,120.424,42.237,53.724,26.641,22.789,24.454,22.841,24.089,27.743,25.708,29.051,25.549,25.033,24.373,21.653,20.379,21.700,22.494
1068,28.160,28.393,23.434,24.648,22.440,21.654,20.688,20.308,22.055,19.788,19.804,20.021,18.000,19.857,33.736,45.578,59.673,19.585,16.873,19.864,45.321,80.902,26.922,29.462,50.152,68.865,28.313,47.070,119.518,45.964,57.812,28.819,24.411,26.570,25.053,25.173,28.452,28.252,29.669,25.654,25.192,24.837,21.875,20.605,21.836,22.451
1069,29.727,30.002,23.408,24.803,22.700,21.957,20.764,20.388,22.117,19.884,20.298,20.118,18.573,20.319,35.275,50.998,62.306,19.506,16.969,19.641,49.754,81.406,26.988,29.496,54.800,76.580,28.769,53.524,118.226,48.560,60.144,29.328,25.164,26.978,26.098,25.615,29.389,28.352,30.607,25.896,25.167,25.083,21.975,21.018,22.243,22.536
1070,30.024,27.932,23.107,24.486,22.686,21.747,20.808,20.250,22.171,19.584,20.030,20.191,19.101,20.143,35.232,60.444,60.547,19.416,16.918,19.645,48.189,80.925,26.942,29.311,51.688,79.283,27.974,50.434,117.363,48.993,59.951,28.521,24.279,26.309,25.089,24.997,29.770,27.004,30.701,25.866,25.447,24.825,22.065,20.986,22.187,22.552
1071,28.815,26.553,23.201,24.352,22.635,21.624,20.801,20.388,22.277,19.902,19.725,20.210,19.368,20.087,35.000,69.180,63.429,19.544,16.966,19.808,48.316,80.253,27.246,29.250,51.413,74.766,28.019,48.133,117.603,48.777,60.615,28.059,23.607,25.607,24.690,24.894,29.526,27.147,30.197,25.993,25.378,25.095,21.937,20.842,21.929,22.580
1072,28.694,27.057,23.082,24.197,22.470,21.679,20.725,20.317,22.255,19.653,19.598,20.214,19.661,20.191,35.307,70.921,59.053,19.502,16.921,19.760,55.535,79.455,27.275,29.469,59.701,74.272,28.619,53.566,115.774,51.643,60.495,27.974,24.521,26.119,25.262,25.063,28.956,30.127,30.169,25.834,25.282,25.290,22.110,20.795,21.750,22.524
1073,28.641,27.744,22.975,24.245,22.413,21.610,20.769,20.197,22.299,19.788,19.939,20.312,19.833,20.043,35.396,67.869,62.665,19.522,16.952,19.742,60.063,78.463,27.285,29.507,65.165,70.563,29.392,56.371,112.729,49.966,59.347,27.603,26.161,26.096,27.395,25.561,29.374,36.497,29.928,26.023,25.228,25.504,22.357,20.858,21.916,22.533
1074,29.155,28.388,22.964,24.255,22.780,22.182,20.875,20.286,22.348,19.847,19.967,20.564,20.073,19.818,35.311,67.224,65.408,19.400,16.891,19.930,60.126,77.142,27.075,29.367,72.173,69.420,30.687,58.884,112.939,50.935,60.029,27.431,29.364,26.795,28.323,27.250,30.327,47.013,30.112,26.045,25.220,25.683,22.455,21.027,22.259,22.497
1075,29.563,28.043,22.670,24.539,23.100,22.736,20.799,20.393,22.435,19.703,20.146,21.049,20.158,19.889,35.975,69.954,61.004,19.622,16.986,19.976,57.222,77.610,27.116,29.358,77.821,72.173,31.276,56.057,113.344,51.460,60.906,27.564,30.121,26.160,28.382,26.903,29.862,49.788,30.319,25.848,25.332,25.671,22.153,21.151,22.199,22.560
1076,29.505,27.918,22.822,24.528,23.496,22.872,20.774,20.232,22.560,19.833,19.617,21.000,20.145,19.581,35.432,69.259,62.894,19.546,17.008,19.662,60.254,77.689,26.783,29.474,77.413,70.893,30.213,57.377,112.583,53.050,62.903,27.264,29.386,26.072,28.328,26.494,29.324,48.149,29.769,25.914,25.271,25.361,22.141,21.084,21.990,22.607
1077,29.606,27.226,22.584,24.572,24.150,24.123,20.742,20.150,22.777,19.840,19.777,20.954,20.020,19.537,34.379,67.619,59.739,19.466,16.978,19.808,60.233,75.959,27.036,29.414,77.877,69.632,30.220,57.521,111.977,52.982,63.203,27.436,29.004,25.615,27.895,26.347,28.867,47.441,29.858,25.893,25.191,25.127,22.000,21.098,21.865,22.527
1078,29.675,27.256,22.539,24.382,24.855,25.374,20.801,20.252,23.154,19.699,19.383,21.034,19.855,19.570,34.400,66.074,56.620,19.491,16.902,19.714,64.107,74.327,26.846,29.362,78.245,69.541,31.131,59.602,109.544,52.824,64.305,27.284,28.100,25.474,28.395,27.250,28.739,48.388,30.010,25.734,25.231,25.250,22.322,21.208,22.008,22.608
1079,29.619,27.144,22.319,24.282,25.720,26.494,20.573,20.273,23.571,19.614,19.347,21.144,19.976,19.553,34.911,65.394,61.351,19.477,16.913,19.746,62.753,74.409,27.073,29.153,78.117,74.582,30.948,58.534,109.397,53.460,64.444,27.360,27.529,25.301,28.044,26.757,29.553,49.001,30.003,25.785,25.036,25.409,22.120,20.961,21.718,22.707
1080,29.074,26.916,22.185,24.127,26.291,27.203,20.550,20.083,24.085,19.557,19.085,21.111,20.042,19.492,34.829,64.748,57.102,19.528,16.946,19.798,61.640,73.769,26.948,29.449,74.536,76.676,29.343,56.984,109.331,52.029,62.955,26.979,26.121,25.077,27.792,26.444,28.906,45.671,29.754,25.885,25.198,25.103,21.996,21.199,21.734,22.448
1081,28.744,27.450,22.319,24.266,26.951,27.699,20.650,20.100,24.226,19.495,19.358,21.091,19.615,19.574,34.207,63.303,55.804,19.501,16.925,19.648,65.161,74.441,26.931,29.325,76.336,74.060,30.078,59.529,107.564,53.449,63.132,26.926,26.521,25.432,28.194,25.918,28.776,45.078,29.887,25.503,25.228,25.238,22.039,21.142,21.928,22.503
1082,29.049,27.005,22.325,24.067,27.396,27.777,20.487,20.015,24.585,19.562,19.727,21.154,19.747,19.620,33.932,62.869,57.837,19.453,16.952,19.889,63.714,75.554,26.849,29.439,76.477,72.857,30.093,57.843,106.482,53.084,63.430,26.831,26.418,25.089,28.286,25.969,28.850,45.471,29.560,25.863,25.098,25.020,21.910,20.950,21.665,22.582
1083,28.546,25.840,22.321,24.171,27.976,27.784,20.530,19.959,24.775,19.639,19.416,21.144,19.211,19.620,33.607,61.822,61.073,19.576,16.957,19.718,60.746,76.227,26.634,29.343,75.512,69.464,29.504,54.858,106.288,51.136,63.535,26.817,25.589,24.998,27.869,25.533,28.496,43.499,29.557,25.704,25.063,24.853,21.876,21.021,21.770,22.470
1084,28.402,26.263,22.396,24.037,28.332,27.804,20.586,20.100,24.726,19.427,19.358,21.007,18.941,19.553,33.393,59.517,59.061,19.513,16.929,19.634,64.907,75.001,26.709,29.246,75.480,69.777,29.164,58.055,105.876,49.950,64.234,26.784,25.075,25.217,27.881,25.366,28.060,40.212,29.170,25.493,25.233,24.933,22.004,21.132,21.780,22.564
1085,28.304,26.742,22.339,24.241,27.988,27.629,20.348,20.048,24.880,19.479,19.366,20.972,18.881,19.549,33.554,59.630,55.086,19.466,16.927,19.683,64.020,75.082,26.740,29.128,75.483,67.755,29.269,57.753,104.821,50.618,64.801,26.762,24.750,25.074,27.398,25.142,28.393,38.892,28.952,25.727,25.098,25.135,21.996,20.868,21.650,22.500
1086,27.445,25.943,22.136,23.972,27.266,27.638,20.544,20.083,24.952,19.420,19.113,20.747,18.815,19.344,34.164,60.712,55.069,19.523,16.871,19.756,61.563,75.313,26.660,29.222,75.309,63.797,29.657,55.042,103.718,49.731,65.004,26.607,24.400,24.857,26.420,24.973,28.682,38.549,28.634,25.606,25.016,24.857,21.967,20.801,21.696,22.351
1087,27.379,26.087,22.147,24.009,26.599,26.897,20.372,19.974,24.808,19.475,19.083,20.686,18.634,19.421,34.014,60.771,58.543,19.387,16.949,19.700,61.093,75.264,26.681,29.062,78.829,60.712,31.328,55.556,103.395,53.266,64.281,26.445,24.789,24.662,26.904,24.738,28.208,41.114,28.513,25.513,25.093,25.044,21.806,20.797,21.708,22.431
1088,26.836,25.578,22.004,24.227,25.702,26.103,20.398,20.078,25.051,19.614,19.231,20.567,18.806,19.408,34.582,62.115,57.963,19.484,16.935,19.582,62.639,74.439,26.720,28.993,81.320,62.475,32.451,56.032,103.127,54.063,62.826,26.631,25.279,24.667,26.756,24.634,28.625,44.368,28.418,25.392,25.150,24.480,21.896,20.605,21.521,22.436
1089,26.124,24.927,21.982,23.951,24.950,25.679,20.423,20.083,24.733,19.566,19.102,20.450,18.853,19.456,34.239,63.925,57.416,19.473,16.939,19.767,61.441,74.254,26.704,29.118,81.109,60.451,32.175,55.525,101.411,51.908,62.650,26.638,25.043,24.543,26.561,24.422,28.658,42.761,28.131,25.511,25.192,24.845,21.871,20.662,21.667,22.301
1090,25.606,24.532,22.064,24.245,24.135,25.262,20.395,20.119,24.609,19.660,19.028,20.326,18.678,19.476,34.254,64.876,59.229,19.484,16.952,19.641,58.763,73.340,26.500,28.898,81.328,57.398,32.231,53.232,100.142,52.063,63.093,26.690,24.471,24.486,25.997,24.658,27.946,41.970,27.752,25.442,24.846,24.456,21.610,20.635,21.612,22.381
1091,25.701,24.276,22.145,24.049,23.647,24.349,20.408,20.152,24.082,19.397,19.022,20.436,18.551,19.611,33.550,62.776,55.343,19.423,16.936,19.638,56.470,74.671,26.448,28.902,79.424,55.104,31.276,51.112,98.158,49.953,62.876,26.583,23.975,24.375,25.826,24.279,27.792,40.246,27.579,25.532,25.142,24.687,21.780,20.788,21.468,22.462
1092,26.211,25.016,21.962,24.148,23.130,23.916,20.394,20.080,23.955,19.418,19.532,20.356,18.524,19.665,34.079,61.858,57.653,19.507,16.792,20.042,60.208,76.648,27.012,29.376,82.608,54.280,32.198,53.926,97.365,50.043,62.721,26.562,24.207,24.299,25.974,24.397,28.409,39.790,27.937,25.248,24.987,24.996,21.759,20.555,21.637,22.235
1093,25.947,24.858,21.951,24.257,22.914,23.159,20.360,20.058,23.768,19.728,19.763,20.279,18.555,19.729,33.639,61.087,56.694,19.477,16.865,19.833,65.161,75.866,26.997,29.456,86.195,56.286,33.093,57.768,97.605,52.497,62.370,26.576,24.475,24.610,26.051,24.313,28.472,41.274,27.857,25.610,25.150,24.667,21.957,20.523,21.553,22.335
1094,25.305,25.532,21.887,23.968,22.714,22.558,20.417,20.069,23.451,19.662,19.868,20.189,18.610,19.877,34.775,62.295,58.988,19.396,16.960,19.937,69.106,76.884,27.043,29.509,84.800,58.011,32.694,60.299,96.954,53.260,61.896,26.350,24.396,24.958,26.589,24.496,28.075,40.291,28.100,25.675,25.236,25.254,22.057,20.726,21.586,22.378
1095,25.612,24.721,21.955,24.137,22.427,22.314,20.341,20.041,23.238,19.511,19.937,20.336,18.570,19.738,35.018,60.902,57.763,19.390,16.916,19.861,71.065,76.622,26.971,29.208,85.467,56.984,32.933,60.634,95.790,52.862,60.978,26.650,25.504,24.970,27.714,24.309,28.482,42.629,27.851,25.655,24.964,25.480,22.386,20.582,21.496,22.382
1096,25.426,24.443,22.051,23.944,22.122,21.790,20.464,20.006,23.126,19.429,19.631,20.108,18.637,19.629,34.175,59.624,59.147,19.532,16.854,19.756,67.344,75.986,26.788,29.188,82.667,53.632,32.272,57.265,96.123,52.907,60.143,26.403,24.946,24.642,27.547,24.289,28.276,41.278,27.672,25.648,25.071,25.067,22.129,20.562,21.673,22.339
1097,24.942,24.162,21.996,23.951,22.090,21.626,20.332,20.037,22.991,19.438,19.270,20.091,18.288,19.513,34.007,58.462,58.780,19.524,16.944,19.718,62.267,75.367,26.634,29.321,78.853,52.651,31.067,54.344,96.942,50.540,60.435,26.452,23.954,24.425,26.902,24.296,27.714,38.685,27.882,25.583,25.238,24.754,21.861,20.559,21.486,22.230
1098,24.942,24.733,22.160,24.218,22.005,21.540,20.258,20.000,22.790,19.676,19.551,20.134,18.430,19.585,33.596,59.408,58.376,19.478,17.022,19.801,63.221,74.314,26.776,29.188,83.352,55.003,32.862,55.826,96.667,50.127,59.282,26.440,24.361,24.874,26.802,24.241,27.845,40.280,28.266,25.635,25.030,24.889,22.018,20.662,21.586,22.577
1099,24.717,24.660,22.078,24.194,21.990,21.369,20.335,20.171,22.832,19.523,19.444,20.041,18.445,19.679,34.571,60.268,58.171,19.529,16.960,19.822,66.289,74.501,26.767,29.309,85.955,56.390,33.966,58.130,95.860,49.810,57.049,26.497,24.332,25.153,26.687,24.215,28.383,42.922,28.367,25.648,25.431,25.179,22.037,20.685,21.442,22.455
1100,24.267,24.342,21.762,24.042,21.932,21.289,20.388,20.065,22.650,19.509,19.485,20.086,18.364,19.704,35.032,59.100,61.616,19.462,16.919,19.749,63.590,73.241,26.631,29.160,83.155,56.610,33.157,55.717,95.192,48.192,56.667,26.281,23.804,24.874,26.338,24.166,27.903,41.135,28.410,25.537,25.139,24.663,21.949,20.692,21.627,22.422
1101,23.944,23.995,21.717,24.046,21.753,21.175,20.309,20.058,22.675,19.436,19.154,20.099,18.214,19.586,34.143,57.720,58.212,19.497,16.986,19.791,59.296,72.079,26.633,29.147,81.037,56.363,32.347,52.617,94.045,48.530,55.862,26.278,23.782,24.573,25.908,24.087,27.487,39.235,28.178,25.551,25.131,24.615,21.635,20.514,21.588,22.299
1102,23.671,23.979,21.603,24.023,21.591,21.162,20.289,20.098,22.462,19.482,19.069,19.975,18.103,19.601,33.554,57.949,54.412,19.458,16.938,19.648,55.449,71.553,26.606,28.979,79.680,57.918,31.571,50.788,93.211,50.858,56.531,26.333,23.450,24.479,24.982,24.241,27.207,38.147,28.330,25.510,25.154,24.488,21.731,20.616,21.529,22.259
1103,23.588,23.678,21.385,24.081,21.768,21.362,20.335,20.124,22.546,19.345,19.212,20.055,18.081,19.480,33.518,58.864,51.490,19.424,16.898,19.669,52.599,69.999,26.678,28.942,75.008,57.637,30.295,48.694,92.647,49.273,56.538,26.364,23.282,24.242,24.546,23.940,27.969,35.110,27.937,25.435,25.038,24.417,21.631,20.596,21.535,22.329
1104,23.346,23.692,20.989,23.975,21.650,21.080,20.328,20.061,22.492,19.580,19.006,20.069,17.817,19.380,33.189,58.681,49.588,19.580,16.958,19.585,50.274,68.923,26.551,28.912,69.499,54.308,28.914,47.153,90.647,47.321,55.826,26.252,22.768,24.007,24.229,23.952,27.981,32.423,27.346,25.517,25.025,24.433,21.653,20.317,21.479,22.395
1105,23.079,23.758,20.525,23.956,21.682,20.968,20.199,19.738,22.248,19.457,18.961,19.903,17.908,19.519,32.871,56.255,47.539,19.493,16.946,19.944,48.213,68.677,26.522,28.958,65.309,51.854,28.108,45.616,87.677,45.233,53.849,26.310,22.636,23.965,23.955,23.848,27.739,30.418,26.782,25.486,25.031,24.500,21.529,20.541,21.402,22.260
1106,22.699,23.769,20.294,24.079,21.697,20.966,20.438,19.948,22.311,19.486,18.774,19.983,17.934,19.332,33.132,54.471,46.278,19.465,16.939,19.502,46.823,67.571,26.494,29.120,60.819,49.648,27.407,44.506,85.586,43.824,52.055,26.045,22.714,24.146,23.335,23.925,27.331,29.215,26.316,25.382,25.068,24.214,21.694,20.473,21.522,22.234
1107,22.642,23.507,19.969,23.764,21.570,21.005,20.239,20.015,22.177,19.365,18.923,20.029,17.815,19.364,32.654,52.818,44.865,19.499,16.950,19.666,45.218,67.249,26.529,28.944,57.915,47.448,27.321,43.187,83.159,42.575,50.434,26.138,22.414,23.916,23.164,23.870,27.019,28.241,25.757,25.446,24.987,24.258,21.525,20.329,21.483,22.346
1108,22.627,23.619,20.020,24.019,21.507,20.859,20.302,19.933,22.263,19.420,18.901,19.954,17.852,19.481,32.886,50.982,44.624,19.494,16.944,19.721,43.958,66.845,26.472,29.030,58.157,46.489,27.519,42.311,81.249,41.386,48.801,26.069,22.407,24.089,22.847,23.692,27.199,29.204,25.440,25.292,24.987,24.325,21.649,20.240,21.501,22.384
1109,22.359,23.521,19.682,23.803,21.468,20.804,20.274,20.035,22.194,19.548,18.793,19.874,17.749,19.401,33.925,50.872,42.967,19.517,16.946,19.679,42.774,64.540,26.569,28.937,58.739,44.777,27.332,41.499,79.321,40.689,47.459,26.171,22.564,23.775,22.914,23.855,27.845,30.450,25.519,25.455,24.997,24.179,21.639,20.461,21.494,22.208
1110,22.283,23.658,19.597,23.965,21.549,20.845,20.367,20.104,22.219,19.400,19.003,19.896,17.700,19.440,33.957,49.170,43.127,19.557,16.894,19.401,41.866,63.978,26.333,28.977,56.296,44.033,27.116,40.589,77.428,40.190,46.094,25.941,22.425,23.830,22.615,23.821,27.336,29.045,25.639,25.344,24.964,24.496,21.584,20.372,21.447,22.345
1111,22.210,23.735,19.550,23.836,21.361,20.929,20.319,20.052,22.060,19.384,18.904,19.823,17.775,19.499,33.475,47.815,42.253,19.438,17.057,19.697,40.747,63.460,26.443,28.955,53.843,43.327,26.892,39.755,76.014,39.650,45.032,25.969,22.518,23.785,22.462,23.880,27.136,27.910,25.478,25.276,25.031,24.286,21.645,20.338,21.388,22.409
1112,22.252,23.550,19.260,23.949,21.371,21.030,20.234,20.002,22.072,19.347,18.917,19.834,17.652,19.488,33.125,46.363,41.563,19.463,16.913,19.780,39.856,63.253,26.329,28.946,51.805,42.019,26.619,38.999,74.489,38.910,43.863,25.952,22.143,23.901,22.471,23.733,27.076,27.034,25.224,25.327,25.006,24.242,21.588,20.306,21.453,22.279
1113,22.065,23.434,19.296,23.847,21.435,20.831,20.275,19.978,21.963,19.484,18.895,19.905,17.771,19.412,32.729,45.090,41.506,19.356,16.932,19.770,39.183,62.995,26.330,28.901,49.853,41.827,26.351,37.985,72.731,38.436,42.874,25.857,22.361,23.672,22.496,23.776,26.749,26.586,25.079,25.475,24.924,23.921,21.578,20.342,21.524,22.431
