 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46
1969,161.009,103.742,60.989,75.787,63.705,74.079,67.030,127.815,111.453,104.090,170.482,70.951,91.759,70.744,82.391,94.379,107.675,68.954,77.985,110.857,73.341,118.353,101.783,93.838,106.386,76.013,94.895,100.099,73.794,68.833,78.795,66.302,64.938,77.080,92.942,82.218,80.559,82.934,83.706,72.121,78.470,87.124,81.507,87.716,71.324,78.668
1970,162.102,102.558,61.120,76.318,63.729,73.375,67.261,128.711,112.071,103.863,170.762,70.693,92.809,70.749,82.388,94.721,107.675,69.738,78.023,110.264,72.951,117.382,101.980,94.715,106.027,74.835,94.368,100.424,74.701,68.484,78.403,66.391,64.894,77.092,94.030,81.865,79.947,82.901,83.987,71.745,77.536,87.970,80.522,87.825,70.840,78.457
1971,161.662,103.909,61.160,75.692,64.394,74.027,67.380,130.122,111.389,103.119,170.420,70.579,92.869,70.754,82.394,94.850,108.139,69.217,78.307,109.170,73.368,117.773,101.955,93.550,106.578,74.573,95.032,99.272,74.172,68.131,78.293,66.630,65.288,76.853,93.580,82.504,79.767,83.948,84.023,72.021,77.859,87.296,80.098,87.858,70.722,79.989
1972,161.336,103.853,60.786,76.000,63.467,74.643,67.622,129.177,111.068,104.824,170.898,71.311,91.975,70.792,82.561,95.474,108.238,68.733,77.650,110.382,72.368,118.117,101.177,93.546,107.208,75.545,94.554,99.735,73.968,68.243,78.321,66.646,64.326,75.728,94.415,81.857,80.829,83.427,84.206,71.241,77.689,88.386,80.527,88.171,70.461,79.581
1973,160.588,103.339,60.698,75.560,63.508,78.389,67.561,129.595,111.810,103.883,170.199,71.671,92.191,71.403,82.838,95.121,107.104,69.392,78.139,109.977,73.044,117.951,96.864,93.108,106.229,74.424,94.838,100.490,75.154,68.744,79.134,66.913,64.778,75.705,93.962,81.150,79.953,83.469,83.572,72.057,77.689,88.515,80.288,89.411,71.618,79.830
1974,161.032,102.661,60.219,75.369,63.049,78.867,67.288,128.681,112.032,103.351,171.287,70.629,92.312,71.324,82.511,95.926,107.626,68.483,78.430,109.275,73.225,117.640,97.750,93.575,105.867,74.652,94.935,99.702,74.547,68.710,78.288,67.291,64.537,75.067,94.785,82.391,80.432,82.770,84.794,72.816,78.646,86.897,81.703,88.632,70.529,79.325
1975,160.724,102.528,61.079,75.320,63.677,77.901,67.397,129.661,111.553,103.660,170.367,70.803,92.812,70.942,82.282,96.574,108.413,68.046,78.213,109.522,72.835,117.422,95.722,93.321,107.690,74.597,94.846,101.788,75.333,69.131,78.868,66.596,64.548,74.656,93.537,81.662,80.778,83.268,84.619,72.142,77.735,88.391,81.133,88.375,71.637,79.645
1976,160.994,102.845,61.188,76.462,63.342,76.838,67.335,128.635,111.421,103.770,170.561,71.363,93.518,70.800,82.774,95.382,107.022,69.375,78.158,109.822,72.538,118.360,95.037,94.752,105.407,74.097,95.649,100.940,74.563,68.539,78.918,66.957,64.914,74.525,93.651,80.180,80.231,84.216,83.838,72.709,78.761,89.245,81.375,88.440,71.167,79.340
1977,161.485,102.432,61.114,76.044,63.415,76.587,66.949,128.170,111.916,103.847,171.211,71.468,93.214,70.981,82.254,95.224,109.549,68.450,78.621,108.065,73.099,117.534,95.894,93.300,106.934,73.916,94.514,100.748,75.100,69.051,78.578,67.015,64.774,74.234,93.281,80.120,80.741,83.235,84.253,71.950,78.499,87.773,81.617,89.236,70.719,80.291
1978,160.885,103.440,60.201,75.709,63.787,76.216,66.837,127.944,112.608,104.288,171.305,71.121,93.116,71.360,83.204,95.371,108.568,68.967,78.000,108.782,72.901,118.394,93.752,93.875,105.789,76.550,94.830,100.007,74.821,69.288,78.641,66.743,65.346,74.538,93.780,81.586,80.863,82.854,84.026,72.184,78.256,88.695,80.487,89.000,71.098,80.000
1979,159.996,104.044,60.716,75.501,63.761,76.155,66.707,129.043,113.048,104.191,171.053,70.984,93.083,70.819,82.332,95.739,107.489,69.121,78.802,109.922,72.967,118.717,89.937,93.225,105.892,79.024,94.641,99.735,75.099,68.983,79.129,66.291,64.341,76.527,92.833,81.857,83.366,83.117,84.003,73.000,78.104,87.017,80.032,88.988,72.559,80.068
1980,160.799,103.005,60.077,75.521,63.813,75.173,66.989,128.215,112.646,104.419,169.869,71.024,92.204,70.705,82.525,95.722,107.891,68.762,78.044,109.319,73.451,117.428,90.703,94.104,107.063,77.874,95.414,100.722,74.717,69.059,79.386,66.543,64.976,76.902,93.628,81.150,82.364,84.498,83.946,72.894,78.628,87.348,80.424,88.700,71.542,79.706
1981,162.209,103.975,60.431,76.267,63.570,75.301,66.613,128.929,112.280,104.293,171.381,71.221,92.937,71.249,82.277,95.881,107.514,68.137,77.533,109.038,71.945,118.332,91.028,93.948,106.139,75.408,94.865,100.940,74.848,69.427,78.901,66.611,64.463,75.132,93.694,81.571,82.047,83.709,84.680,72.766,79.066,87.820,81.643,88.570,71.915,80.166
1982,160.152,102.342,60.639,75.824,63.540,75.070,66.688,129.091,112.148,104.223,170.586,71.119,92.759,70.947,81.760,95.279,108.052,68.804,78.011,108.428,72.187,118.133,91.472,93.452,106.355,74.990,95.032,101.278,74.774,68.901,78.649,67.035,64.297,75.027,93.119,80.797,81.111,83.873,84.812,72.142,78.084,87.558,81.614,88.841,71.173,79.408
1983,162.297,102.437,60.298,75.494,63.798,75.207,66.655,128.615,111.984,104.054,170.273,71.222,91.781,70.841,81.919,95.333,108.486,68.488,77.615,108.384,73.110,118.869,91.890,93.881,105.337,74.976,94.438,100.119,74.708,69.034,78.726,66.841,64.818,74.158,92.628,80.947,81.417,83.601,84.291,72.305,78.790,88.833,81.429,87.901,71.755,79.804
1984,161.547,103.376,60.600,75.557,63.830,74.575,66.554,129.289,112.582,105.302,170.289,71.799,92.530,70.505,83.201,96.216,109.036,68.475,78.097,109.465,73.654,117.841,90.965,93.135,105.226,74.492,95.205,99.126,74.932,69.175,78.929,66.728,65.344,74.406,93.258,82.414,81.204,82.404,85.335,72.610,78.343,87.275,80.303,88.060,71.435,80.185
1985,160.885,103.044,60.934,75.839,63.536,74.854,67.095,127.387,112.958,104.707,169.582,71.866,92.839,71.227,82.223,96.253,108.943,69.233,78.086,108.706,73.148,117.613,89.575,93.256,106.581,74.424,94.668,101.768,74.482,69.264,78.170,67.157,64.687,73.254,93.851,81.962,81.284,84.108,84.688,72.610,77.931,87.639,80.879,88.173,70.699,78.883
1986,161.205,102.656,61.239,76.178,63.725,75.310,67.016,128.792,113.116,104.628,171.652,71.756,92.402,71.459,81.709,95.062,108.555,68.329,77.484,108.665,72.956,118.248,90.518,94.194,106.401,74.924,94.986,102.079,74.959,68.537,78.532,66.726,64.417,73.511,93.271,81.714,81.222,83.282,83.675,72.000,77.994,86.266,81.014,89.339,70.660,78.672
1987,161.248,102.504,61.022,75.416,63.921,74.560,67.014,128.375,111.865,103.973,171.615,71.570,92.668,70.749,82.595,95.609,108.831,68.746,77.855,109.140,74.137,117.604,90.872,93.556,106.940,75.340,93.900,100.589,75.642,69.334,79.216,66.374,64.951,73.397,93.258,79.489,80.432,82.775,83.464,72.518,78.527,87.026,80.741,88.649,70.706,78.758
1988,161.457,103.233,60.823,76.017,64.050,74.200,66.918,128.587,111.958,103.441,169.602,71.179,92.930,71.176,82.561,95.440,108.863,68.767,77.998,109.226,71.945,117.818,91.791,94.015,106.395,74.895,94.030,102.980,75.161,69.419,78.545,66.930,64.191,72.533,94.086,80.992,80.783,83.793,84.588,71.723,79.303,87.652,81.052,89.620,70.856,81.313
1989,161.122,102.791,61.081,76.002,63.193,75.204,67.141,128.651,112.145,104.056,170.332,71.143,92.088,71.242,81.891,95.801,108.369,68.975,77.707,109.291,73.126,117.710,90.683,94.085,106.765,74.217,94.424,99.947,75.339,69.044,78.271,66.774,64.687,72.270,93.613,81.331,80.696,83.061,84.567,72.376,78.222,87.150,80.968,88.447,74.373,82.151
1990,160.173,102.855,60.575,75.697,63.234,74.685,66.584,128.582,111.810,103.723,169.955,71.228,92.415,71.121,82.941,96.023,107.749,68.096,78.491,108.386,72.885,117.822,91.884,93.604,106.271,74.136,95.084,100.146,74.962,69.080,78.967,66.602,64.621,72.643,94.023,80.489,81.124,84.277,84.631,72.454,77.899,86.957,80.513,88.913,75.379,80.657
1991,160.461,102.796,60.621,75.988,63.880,75.083,67.089,127.375,111.814,104.218,171.492,71.901,92.040,70.891,82.193,95.469,108.074,68.100,77.994,108.478,73.027,117.567,90.734,93.223,106.949,74.851,94.797,100.781,74.891,69.421,78.625,66.765,64.550,72.795,93.841,81.090,79.800,84.455,83.791,72.057,78.354,87.914,81.392,87.839,73.637,79.521
1992,161.357,102.943,60.081,75.714,63.903,75.076,66.956,129.162,111.759,105.286,171.471,72.076,93.055,71.292,81.925,96.596,107.273,68.596,78.699,109.285,72.769,117.867,91.748,93.581,105.711,74.230,94.508,101.139,74.703,69.334,78.759,66.909,64.559,72.592,94.230,81.571,80.652,83.859,84.590,72.667,78.669,87.305,80.905,88.149,72.487,79.800
1993,161.344,103.135,60.869,76.543,63.736,74.362,66.546,128.301,111.585,104.106,170.527,71.627,92.153,71.186,82.534,95.606,107.615,69.092,78.021,109.486,73.011,117.859,91.372,94.392,105.708,74.427,94.592,101.172,74.233,69.023,79.411,66.474,64.909,72.375,94.063,81.323,80.971,83.343,84.827,72.709,78.199,87.588,82.256,88.750,72.013,80.068
1994,159.964,103.479,61.276,76.350,63.987,75.503,67.144,128.258,112.537,104.230,171.635,72.373,92.181,71.094,82.712,95.237,108.429,68.371,78.288,108.845,73.709,117.492,92.740,93.508,106.196,74.291,94.205,99.775,75.005,69.505,79.016,66.374,64.729,72.775,92.696,81.827,80.809,83.488,84.539,72.957,77.516,88.562,81.622,88.649,72.242,79.834
1995,160.848,103.241,60.580,75.093,64.299,74.939,67.109,129.018,112.228,103.635,170.225,71.776,92.558,71.070,81.980,95.824,108.694,68.292,78.269,108.665,72.593,117.880,92.341,93.450,105.943,73.971,94.976,101.768,75.183,69.664,79.419,67.035,64.933,71.393,94.035,81.008,80.869,84.366,84.389,71.362,77.919,87.785,80.280,88.856,71.529,79.366
1996,160.821,102.754,61.221,76.015,63.744,74.701,66.776,128.696,112.878,103.068,170.875,72.230,92.394,71.411,81.634,95.180,109.049,68.529,77.947,108.140,72.890,117.661,92.447,94.223,106.539,75.251,94.759,101.358,74.435,69.243,79.290,66.596,64.789,70.770,93.547,80.940,80.645,83.502,84.093,72.582,78.406,86.069,81.032,88.459,70.915,79.426
1997,162.201,103.528,60.899,75.667,63.441,75.058,66.968,128.230,113.521,104.975,171.719,72.975,92.520,71.372,82.142,96.106,108.366,69.396,78.147,109.518,73.703,117.977,93.004,93.227,105.931,74.783,95.738,99.649,74.263,69.091,78.444,66.285,64.816,72.371,94.347,80.549,80.989,83.582,84.711,73.823,78.654,87.639,81.767,89.231,71.637,79.128
1998,160.756,103.786,60.584,75.844,63.497,74.825,66.806,129.653,112.309,104.356,170.297,71.770,93.178,71.070,82.061,95.245,108.036,69.425,78.370,109.273,72.830,118.304,93.703,93.871,105.831,74.840,95.603,99.808,74.561,68.560,78.507,66.989,64.683,71.935,93.701,81.564,80.882,83.587,84.562,72.702,77.706,87.343,80.427,88.990,71.098,80.219
1999,160.961,103.722,60.766,75.831,63.493,73.881,66.833,130.078,111.881,103.689,171.418,71.136,92.756,70.935,81.961,96.335,107.825,67.779,77.613,109.210,73.308,117.909,93.634,93.333,106.105,73.552,94.573,101.974,75.100,69.440,79.036,66.891,64.942,72.002,93.552,82.406,79.914,84.005,83.933,72.433,77.916,88.180,80.865,88.065,70.719,79.645
2000,160.994,101.681,60.993,75.663,64.047,74.683,66.978,129.663,112.984,102.935,170.773,71.767,91.932,71.184,83.128,95.288,107.686,67.946,77.992,108.558,72.857,118.136,95.256,93.975,106.759,74.267,94.457,100.662,74.961,68.871,78.148,66.754,64.845,71.241,93.430,81.654,80.836,83.765,83.961,71.759,78.233,88.112,81.536,89.346,70.546,79.370
2001,161.538,103.273,60.565,75.367,63.407,74.548,67.281,129.311,112.006,103.144,170.791,72.241,91.565,70.783,83.257,96.317,107.626,68.150,78.291,109.229,73.011,117.211,95.667,93.812,106.684,74.403,96.030,99.536,75.185,69.943,79.268,67.720,64.820,71.152,94.094,80.662,80.834,82.977,84.552,72.681,78.421,87.094,80.666,89.986,71.278,79.366
2002,161.442,102.457,60.963,75.042,64.112,74.560,67.065,128.962,111.955,104.887,171.174,71.678,93.085,70.319,82.877,95.518,107.820,68.604,77.859,109.178,73.610,117.476,94.778,93.906,106.389,73.893,94.741,100.073,74.832,68.260,78.882,66.870,64.548,71.451,93.742,82.850,80.612,84.042,84.052,73.156,78.524,87.747,81.274,88.175,70.814,80.347
2003,161.538,102.902,60.917,75.929,63.701,75.263,67.051,129.339,112.460,104.245,170.238,71.678,92.628,71.312,82.173,95.815,108.716,68.679,78.229,109.300,74.456,117.838,93.563,94.140,106.753,74.898,95.465,100.662,74.968,68.918,78.663,66.174,64.812,70.855,93.830,81.203,80.330,83.366,84.652,74.128,78.403,88.687,81.683,88.156,70.703,79.909
2004,160.585,102.570,60.978,76.252,63.647,73.982,66.523,130.370,112.331,103.543,171.215,71.313,91.786,71.278,83.154,95.681,108.702,68.979,78.815,109.252,72.593,117.764,92.354,94.377,107.111,74.908,95.600,100.026,74.392,68.592,78.718,67.300,64.146,71.089,94.139,81.947,80.235,84.263,84.593,71.560,78.110,88.584,80.677,88.803,70.451,79.796
2005,161.340,103.688,60.851,76.692,63.254,73.798,66.469,129.281,112.524,104.144,170.094,71.825,92.447,70.449,83.131,95.962,107.536,68.162,77.990,108.396,72.308,117.787,92.661,93.725,106.861,73.984,94.446,101.258,75.194,68.814,78.288,67.154,65.290,70.877,93.159,80.865,80.009,83.423,84.302,72.099,78.568,86.631,81.403,88.762,71.320,79.491
2006,161.338,103.032,61.505,75.484,63.849,74.247,67.215,127.673,111.759,105.336,170.961,71.694,92.015,70.674,82.246,95.971,108.858,68.804,77.838,108.786,72.187,118.592,93.181,94.144,106.858,73.817,94.989,100.775,75.229,68.767,79.266,66.335,64.996,70.618,94.084,81.947,80.665,83.404,84.003,73.468,78.219,87.391,81.014,88.986,70.265,79.464
2007,160.774,104.290,60.853,75.083,63.284,73.804,66.852,128.919,113.010,103.534,171.055,71.447,92.399,70.688,82.369,96.234,109.582,68.000,78.377,108.627,72.648,118.038,94.701,93.248,105.446,74.848,95.273,101.715,74.093,69.148,79.211,66.993,64.942,71.196,94.256,82.301,81.636,82.939,84.090,74.241,78.228,86.163,80.112,88.397,70.592,80.532
2008,162.690,107.624,62.138,76.430,65.092,73.989,67.189,142.957,119.177,119.029,171.629,71.678,97.932,79.097,87.478,101.998,116.208,72.267,78.941,122.526,75.066,118.679,93.026,94.481,113.003,81.560,102.154,123.106,83.315,72.909,89.679,77.848,66.450,73.496,120.818,91.714,85.333,89.624,86.028,77.589,87.340,108.202,98.801,90.031,73.474,81.045
2009,244.017,189.631,83.516,90.024,79.884,77.366,71.534,231.704,136.109,241.977,179.834,78.904,152.621,122.237,156.249,165.982,211.598,105.254,108.518,141.834,105.890,136.265,89.744,103.863,120.404,101.780,118.997,179.159,164.889,122.882,151.326,114.685,78.428,73.967,184.213,139.368,88.936,146.108,107.531,112.759,139.798,192.536,167.112,94.026,74.954,81.849
2010,245.996,173.496,85.856,84.714,75.092,76.222,69.715,207.646,127.479,233.005,175.365,75.566,143.711,123.297,155.455,170.095,190.577,103.454,107.625,127.363,103.396,128.410,85.307,99.017,114.961,111.275,111.603,182.106,171.543,125.592,166.142,123.446,84.426,73.435,173.765,136.158,88.426,141.662,107.397,114.858,143.879,188.906,153.352,92.171,73.958,80.909
2011,216.397,140.285,76.357,78.875,68.856,75.703,68.234,173.678,118.842,193.574,172.709,73.034,119.397,107.370,119.506,147.343,150.757,90.912,93.533,118.143,92.473,121.201,85.207,96.029,109.747,113.063,102.122,158.483,144.498,104.725,143.068,110.120,82.659,72.533,145.843,123.060,84.279,118.038,95.070,104.000,127.850,157.511,126.605,90.293,72.520,80.615
2012,191.848,120.671,69.582,77.154,65.950,74.771,67.987,152.306,114.502,159.959,171.734,71.271,106.103,94.466,98.503,129.507,128.691,82.067,86.419,114.669,84.626,119.237,87.795,94.210,107.111,105.856,98.586,132.642,124.410,89.755,120.729,96.576,78.630,71.801,126.544,113.744,82.576,102.315,88.616,94.255,109.948,135.914,110.793,89.303,71.967,79.158
2013,178.474,112.027,66.904,76.022,64.200,74.209,68.003,141.256,114.328,140.072,171.533,71.499,98.874,87.742,88.888,119.933,118.404,77.642,80.916,112.338,78.857,118.752,91.661,94.265,107.262,99.853,95.789,118.258,110.111,81.579,106.975,89.204,75.721,71.342,115.076,106.632,82.479,91.479,86.714,87.121,98.412,122.391,99.951,89.202,71.585,79.630
2014,172.305,107.840,64.403,76.205,64.252,73.892,67.961,136.797,113.042,127.218,170.191,70.503,95.206,81.184,85.788,113.407,113.566,74.817,80.135,111.660,77.582,117.939,93.175,93.754,106.916,96.675,95.481,111.722,100.832,77.108,97.964,82.833,74.304,70.607,107.792,103.068,81.568,89.286,85.500,83.191,93.176,112.215,94.755,88.647,71.663,80.136
2015,167.199,105.607,63.061,75.746,64.230,73.544,67.463,133.952,113.833,117.761,170.943,70.354,94.739,78.841,83.994,109.603,112.557,72.229,79.752,111.010,74.725,118.023,95.705,94.248,107.617,92.757,95.043,106.079,94.475,74.108,93.156,79.185,72.448,71.725,103.061,99.361,81.073,87.042,85.260,81.915,86.934,103.631,91.427,88.007,70.657,79.166
2016,164.273,105.029,61.781,75.205,64.007,74.443,67.638,133.213,112.804,113.410,170.555,71.192,94.857,76.664,82.628,106.466,110.489,71.417,78.851,109.845,73.687,118.309,97.307,94.190,106.283,89.264,95.441,104.146,89.561,72.478,87.455,76.443,71.288,71.225,101.086,95.398,81.053,84.573,84.735,79.447,84.974,98.764,88.317,88.678,71.301,80.049
2017,163.000,104.138,62.129,75.269,64.116,73.701,67.332,131.770,112.068,110.653,171.053,70.609,92.505,74.097,82.740,103.239,109.500,70.458,78.592,109.344,74.132,117.801,97.669,94.012,107.904,85.762,94.754,102.298,85.717,70.543,85.184,74.128,69.729,71.444,97.972,92.940,80.683,84.061,84.469,77.220,83.271,95.837,86.680,89.077,70.758,79.132
2018,161.632,103.816,61.589,76.054,63.914,73.503,67.141,130.020,111.826,106.662,170.822,70.094,91.379,73.442,82.117,100.820,107.904,69.379,78.530,108.231,73.291,117.853,98.496,93.652,107.370,84.162,94.684,100.887,83.376,70.882,82.811,72.543,68.734,71.312,95.833,91.060,80.716,82.958,84.402,75.411,81.916,91.378,84.813,88.303,71.225,79.842
2019,160.724,102.130,61.151,75.460,63.731,73.317,67.702,130.823,111.482,105.842,170.684,70.591,92.894,72.449,81.701,99.466,108.216,68.412,77.846,109.184,73.297,118.686,98.179,94.423,106.114,80.822,95.659,102.430,81.156,70.376,81.608,70.330,68.769,71.940,96.643,90.880,80.920,84.357,84.046,74.504,80.862,90.717,82.697,89.221,70.735,79.728
2020,163.164,103.541,61.665,75.802,63.383,74.360,67.240,130.866,111.087,104.734,170.594,70.788,92.495,72.077,81.802,98.428,108.139,69.079,78.305,108.855,73.385,118.044,97.913,95.092,105.590,80.644,96.054,100.781,79.047,70.123,79.718,69.800,67.967,70.815,95.684,86.128,80.106,83.009,84.021,73.411,80.236,88.712,82.078,88.639,70.301,79.857
2021,160.961,103.209,60.698,75.599,63.142,73.584,67.292,129.985,112.180,104.741,170.660,70.119,92.173,71.848,81.690,97.815,106.721,68.129,77.722,109.308,72.885,118.045,99.008,93.398,106.392,78.607,95.435,102.338,77.122,69.188,80.444,68.972,67.483,70.781,93.567,85.481,80.914,83.211,84.198,73.468,79.245,88.579,81.867,89.252,71.190,79.955
2022,160.961,102.998,61.044,75.271,63.374,73.391,67.977,128.385,112.026,103.867,169.539,70.275,92.626,71.326,82.497,96.743,106.713,68.900,77.562,110.111,72.940,117.801,99.057,93.346,106.208,76.979,94.297,100.967,76.792,69.448,80.241,68.026,67.124,70.754,94.392,85.211,81.153,83.183,84.304,73.787,79.415,89.751,80.524,88.195,70.974,80.592
2023,159.872,102.111,60.832,75.733,63.817,74.425,67.692,130.268,111.254,103.396,168.631,70.125,92.040,71.019,82.109,96.051,107.844,67.850,78.343,109.164,73.846,118.216,99.370,94.367,106.120,76.495,94.589,100.815,76.108,68.799,78.715,68.054,66.776,71.279,93.215,83.564,80.375,81.930,84.781,72.447,78.562,87.755,79.922,88.546,70.310,79.815
2024,160.972,101.292,60.908,75.465,63.776,74.366,67.455,129.322,112.772,104.255,170.791,70.260,92.611,71.027,82.031,96.794,107.396,67.858,78.204,109.350,72.330,118.576,99.366,94.183,107.108,75.971,94.403,99.675,75.527,68.736,78.301,66.909,66.113,71.174,94.516,83.917,80.785,83.000,84.064,71.397,78.346,88.180,80.634,88.911,70.634,80.358
2025,160.195,102.580,61.096,75.804,63.656,73.926,66.379,128.200,111.299,103.158,169.197,71.333,91.487,70.944,81.964,96.141,107.352,68.217,78.145,109.092,72.912,117.721,101.181,94.000,106.581,75.783,94.814,98.391,75.769,69.140,77.970,66.574,65.330,71.161,93.446,83.789,80.344,83.455,84.168,72.943,77.663,88.004,80.052,88.459,70.676,79.936
2026,160.639,103.349,60.661,75.477,63.378,73.589,66.708,129.542,112.791,103.468,169.727,70.745,92.369,70.611,82.260,95.515,107.251,68.658,78.383,108.969,73.066,118.777,100.720,94.290,107.060,75.777,94.489,100.179,75.543,68.937,78.345,66.972,65.663,70.777,92.643,81.308,80.510,82.789,83.704,72.064,78.559,88.318,81.101,88.298,71.013,80.672
2027,159.697,102.260,60.621,75.866,63.619,73.899,67.317,129.023,111.804,103.279,170.154,70.971,92.143,71.048,81.662,95.420,107.333,68.113,77.861,108.015,71.775,117.063,101.014,94.460,106.238,75.199,95.262,100.563,75.077,69.404,78.381,66.615,65.009,70.301,93.810,81.865,79.847,82.643,84.147,71.418,77.963,87.790,80.573,88.500,71.196,79.811
2028,160.985,102.663,60.475,76.181,63.828,74.483,67.188,128.848,112.765,103.534,169.818,70.729,91.490,71.188,82.525,96.467,107.735,68.108,78.451,108.874,73.060,118.459,100.915,93.817,106.111,74.264,94.143,100.914,74.966,68.719,78.781,67.433,65.319,70.877,93.929,82.323,80.559,82.192,84.121,72.525,78.513,87.185,80.576,88.906,70.663,79.755
2029,160.579,102.231,60.545,76.130,63.705,74.281,66.947,128.840,112.199,102.110,169.711,70.515,91.656,71.256,81.888,95.131,107.150,68.562,78.280,109.597,73.011,117.431,100.528,94.158,105.919,74.592,94.886,99.788,74.582,68.852,77.918,66.993,64.710,71.375,93.990,82.301,80.452,83.061,84.634,72.071,77.824,87.918,79.562,87.803,70.863,80.675
2030,160.699,102.823,60.711,75.416,63.860,74.047,67.124,128.992,110.772,102.723,170.045,70.448,92.515,71.027,80.986,95.289,106.415,67.992,77.764,108.929,72.747,117.593,101.825,94.273,106.235,74.432,95.368,101.503,73.670,68.668,77.918,66.313,65.530,71.116,93.656,80.368,81.206,82.761,84.469,72.404,78.455,86.592,80.285,87.464,70.958,79.849
2031,160.043,102.231,60.490,76.286,63.479,74.013,65.985,127.866,112.006,102.876,170.775,70.208,92.281,71.556,81.874,94.815,106.530,68.729,77.263,108.268,72.489,117.627,104.053,94.317,106.678,74.309,94.624,99.954,74.550,68.953,78.060,66.272,65.073,70.364,92.934,79.774,80.681,82.934,85.041,72.085,77.931,86.884,80.746,88.483,70.846,79.766
2032,160.133,102.631,60.742,75.567,63.293,73.629,66.537,128.448,111.949,102.599,171.256,70.627,91.691,71.027,82.084,95.386,107.489,68.642,77.354,109.476,72.775,117.356,102.766,94.885,106.000,74.694,95.257,99.225,74.837,68.839,78.567,66.689,64.794,70.842,92.972,81.218,80.583,83.700,83.747,72.560,78.222,87.318,80.141,88.058,70.451,79.898
2033,160.017,103.057,60.823,75.447,63.493,74.407,66.631,129.772,112.810,102.061,170.961,70.297,92.590,71.041,81.612,95.373,107.339,67.525,77.238,109.333,72.511,118.206,102.268,94.875,106.048,74.249,94.149,98.252,74.633,68.400,77.953,66.320,64.847,71.201,93.441,80.744,80.346,82.728,84.291,73.652,78.432,88.245,80.945,88.700,70.673,79.268
2034,160.009,102.268,60.394,75.171,63.187,74.124,67.231,128.182,112.817,102.953,171.031,70.665,92.088,70.396,82.679,95.196,106.943,67.979,77.364,108.945,72.912,117.496,101.220,94.090,105.497,75.191,95.527,100.305,74.084,68.932,77.997,66.187,65.406,70.540,94.147,80.444,80.262,82.418,83.799,72.156,77.896,87.485,81.349,89.197,70.141,79.158
2035,159.733,102.256,60.869,75.829,63.488,74.717,67.010,129.278,110.775,102.813,169.988,70.749,91.950,71.338,81.682,95.508,107.601,67.958,77.486,107.771,72.923,118.339,100.173,93.952,106.440,74.141,93.386,99.709,74.459,68.909,78.249,65.980,64.594,70.442,92.982,80.218,80.257,83.286,84.402,70.348,78.205,86.382,80.063,88.490,70.039,79.257
2036,159.570,102.568,60.796,75.474,63.527,74.020,67.053,128.937,110.347,102.793,170.656,70.311,91.663,71.162,81.422,95.444,107.656,68.713,78.091,108.738,73.077,117.977,99.591,93.544,106.545,74.296,95.035,99.007,74.618,68.484,78.077,66.576,64.851,70.911,93.030,81.677,80.228,83.239,84.523,71.418,78.032,85.554,80.614,88.875,70.627,80.113
2037,159.788,102.730,60.556,75.707,63.250,73.519,66.520,128.020,111.402,101.959,170.445,70.418,91.560,70.553,82.123,94.644,107.776,68.708,78.288,108.748,73.775,117.997,97.171,94.252,106.419,74.013,95.165,99.351,74.353,68.224,78.575,65.730,65.197,70.891,92.484,80.549,80.576,83.127,83.874,72.496,79.357,86.987,80.435,89.207,70.307,81.091
2038,159.705,102.145,60.433,75.538,63.800,74.443,67.028,127.719,111.823,102.205,169.816,70.725,91.859,70.978,81.606,95.170,107.005,67.142,77.190,109.753,71.423,117.365,96.197,93.781,106.172,73.830,95.095,98.662,74.398,68.526,77.712,66.872,64.619,70.681,93.122,81.436,80.654,83.648,84.119,71.270,77.625,86.785,79.352,89.132,70.533,79.268
2039,159.633,101.877,60.816,75.413,62.996,74.229,66.797,128.906,111.932,102.926,169.691,70.850,91.166,70.466,82.271,95.296,107.888,68.154,78.301,108.983,73.929,117.757,97.415,93.429,107.669,73.908,94.143,99.437,74.179,68.658,78.364,66.572,64.674,70.670,93.385,79.759,80.279,82.075,84.536,71.532,78.069,86.721,80.233,88.019,70.605,79.849
2040,159.171,102.327,60.720,75.773,63.021,74.672,66.880,127.385,112.900,104.000,169.650,71.007,92.183,70.510,82.648,95.400,107.492,68.300,77.669,109.143,72.940,117.998,94.598,94.102,105.952,73.937,94.727,100.980,74.138,68.710,78.159,66.104,64.610,70.911,92.349,80.301,80.370,83.103,84.291,73.043,78.135,87.558,80.205,89.933,70.281,80.136
2041,159.212,103.022,60.324,75.675,63.695,73.818,66.477,127.939,110.791,103.072,170.207,71.342,90.945,70.565,81.832,94.118,107.511,68.808,77.954,108.765,72.846,117.164,92.421,94.188,106.919,74.280,94.511,99.543,74.572,68.197,78.367,66.657,65.149,70.621,93.699,79.789,81.031,82.643,84.827,72.106,78.533,87.622,79.550,95.113,71.627,78.958
