 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27
1747,17.477,16.990,16.161,12.298,13.898,11.635,20.959,12.300,13.008,15.207,13.233,16.048,13.276,12.837,13.630,11.560,15.574,13.095,14.449,16.159,11.661,19.768,12.783,11.660,11.836,11.705,12.305
1748,17.672,16.945,16.138,12.280,13.847,11.733,20.611,12.426,13.099,15.249,13.170,16.070,13.447,12.735,13.673,11.397,15.493,12.969,14.406,16.084,11.568,19.742,12.897,11.728,12.078,11.547,12.310
1749,17.619,16.922,16.153,12.351,13.806,11.710,20.804,12.198,13.296,15.159,13.399,16.036,13.375,12.730,13.649,11.565,15.560,12.963,14.439,16.265,11.616,19.942,13.021,11.839,12.044,11.608,12.374
1750,17.667,17.050,16.055,12.364,13.985,11.626,20.918,12.314,13.267,15.201,13.206,16.079,13.382,12.842,13.593,11.486,15.522,13.111,14.443,16.211,11.646,19.780,12.767,11.825,12.275,11.698,12.244
1751,17.630,16.891,16.049,12.296,13.844,11.612,20.899,12.362,13.218,15.210,13.193,15.852,13.197,12.765,13.684,11.524,15.461,12.951,14.423,16.268,11.667,19.610,12.834,11.742,12.206,11.629,12.397
1752,17.609,17.028,16.179,12.317,13.773,11.720,20.799,12.303,13.177,15.101,13.188,16.067,13.336,12.781,13.628,11.481,15.586,13.043,14.472,16.234,11.709,19.759,12.857,11.646,12.196,11.676,12.336
1753,17.642,16.902,16.043,12.269,13.803,11.706,20.807,12.410,13.198,15.212,13.211,15.885,13.178,12.837,13.532,11.476,15.560,12.923,14.460,16.247,11.703,19.552,12.788,11.777,12.439,11.622,12.341
1754,17.778,16.828,16.115,12.269,13.788,11.621,21.022,12.295,13.144,15.225,13.148,16.085,13.283,12.740,13.712,11.522,15.539,12.917,14.477,16.206,11.596,19.681,12.738,11.728,12.189,11.709,12.459
1755,17.703,17.052,16.147,12.216,13.825,11.668,20.815,12.375,13.247,15.296,13.404,16.136,13.329,12.827,13.703,11.524,15.487,13.055,14.480,16.268,11.612,19.575,12.886,11.575,12.100,11.647,12.328
1756,17.695,16.853,16.112,12.323,13.920,11.652,20.897,12.324,13.214,15.199,13.135,16.076,13.224,12.806,13.732,11.459,15.528,13.022,14.527,16.150,11.541,19.412,12.788,11.600,12.015,11.619,12.400
1757,17.837,17.067,16.035,12.280,13.706,11.622,20.658,12.445,13.267,15.155,13.139,15.945,13.283,12.883,13.682,11.536,15.434,13.071,14.478,16.043,11.622,19.664,12.819,11.604,11.929,11.727,12.315
1758,17.701,17.122,16.052,12.276,13.842,11.598,20.764,12.300,13.280,15.278,13.309,16.042,13.454,12.786,13.630,11.519,15.420,13.031,14.473,16.213,11.592,19.593,12.759,11.571,11.792,11.579,12.328
1759,17.630,17.003,16.069,12.283,13.749,11.617,20.856,12.383,13.255,15.210,13.175,15.948,13.257,12.745,13.630,11.426,15.300,13.077,14.478,16.197,11.644,19.414,12.702,11.706,11.801,11.633,12.285
1760,17.571,16.964,16.216,12.275,13.836,11.572,20.747,12.346,13.280,15.176,13.184,15.991,13.263,12.704,13.580,11.524,15.475,13.120,14.491,16.274,11.655,19.777,12.902,11.686,11.581,11.540,12.264
1761,17.663,17.109,16.086,12.405,13.814,11.603,20.853,12.357,13.103,15.271,13.404,15.973,13.289,12.821,13.690,11.495,15.676,13.151,14.493,16.220,11.576,19.759,13.188,11.672,11.578,11.568,12.331
1762,17.665,16.983,16.182,12.330,13.922,11.638,20.886,12.271,13.288,15.280,13.251,15.976,13.349,12.745,13.673,11.517,15.315,12.972,14.463,16.268,11.624,19.597,13.222,11.746,11.473,11.658,12.297
1763,17.939,16.903,16.107,12.333,13.737,11.724,20.834,12.311,13.177,15.225,13.323,16.061,13.441,12.740,13.615,11.529,15.589,13.068,14.458,17.714,11.632,19.630,13.367,11.666,11.382,11.565,12.305
1764,17.592,16.919,16.153,12.296,13.827,11.666,20.856,12.303,13.181,15.174,13.327,15.873,13.480,12.770,13.669,11.495,15.306,13.043,14.462,17.098,11.648,19.603,13.135,11.694,11.409,11.583,12.344
1765,17.611,17.055,16.124,12.348,13.847,11.733,20.886,12.367,13.403,15.196,13.157,16.000,13.289,12.765,13.608,11.498,15.612,13.037,14.495,16.832,11.616,19.475,13.007,11.668,11.294,11.547,12.356
1766,17.600,16.997,16.098,12.298,13.849,11.598,20.677,12.424,13.288,15.274,13.260,16.248,13.250,12.786,13.712,11.522,15.397,12.966,14.420,16.633,11.648,19.544,12.952,11.626,11.203,11.543,12.305
1767,17.588,16.928,16.170,12.307,13.734,11.673,20.861,12.365,13.247,15.110,13.287,16.064,13.454,12.816,13.673,11.467,15.490,13.049,14.473,16.524,11.582,19.632,12.806,11.660,11.181,11.644,12.305
1768,17.542,16.964,16.069,12.271,13.724,11.568,20.932,12.287,13.309,15.318,12.987,16.164,13.224,12.781,13.600,11.512,15.469,13.055,14.485,16.542,11.655,19.595,12.903,11.594,11.174,11.565,12.395
1769,17.552,17.112,16.095,12.291,13.818,11.608,20.723,12.391,13.169,15.172,13.372,16.021,13.355,12.862,13.630,11.464,15.259,13.046,14.518,16.415,11.608,19.528,12.828,11.573,11.051,11.619,12.369
1770,17.718,16.909,16.078,12.283,13.912,11.584,20.769,12.359,13.041,15.170,13.161,16.094,13.184,12.653,13.768,11.443,15.583,13.083,14.352,16.483,11.701,19.541,12.720,11.618,11.012,11.619,12.346
1771,17.734,17.033,16.017,12.351,13.862,11.628,21.016,12.314,13.235,15.201,13.368,15.964,13.480,12.689,13.652,11.510,15.391,13.046,14.482,16.347,11.562,19.499,12.935,11.646,11.027,11.673,12.392
1772,17.544,17.009,16.107,12.305,13.760,11.680,20.889,12.330,13.128,15.227,13.422,16.018,13.164,12.781,13.693,11.481,15.630,13.080,14.463,16.188,11.705,19.675,12.844,11.640,10.946,11.511,12.305
1773,17.615,16.995,16.161,12.321,13.764,11.603,20.812,12.327,13.329,15.192,13.224,15.958,13.322,12.806,13.716,11.500,15.481,12.862,14.323,16.127,11.588,19.528,12.754,11.586,10.814,11.532,12.318
1774,17.540,16.872,16.216,12.285,13.920,11.610,20.864,12.255,13.202,15.254,13.300,16.103,13.257,12.612,13.652,11.510,15.560,13.114,14.454,16.297,11.651,19.568,12.913,11.604,10.801,11.637,12.336
1775,17.563,17.010,16.156,12.217,13.896,11.601,20.777,12.273,13.132,15.256,13.197,16.148,13.395,12.786,13.563,11.443,15.464,13.062,14.495,16.243,11.671,19.563,12.767,11.622,10.792,11.522,12.308
1776,17.684,16.950,16.066,12.346,13.784,11.666,20.810,12.295,13.152,15.225,13.211,16.088,13.382,13.010,13.630,11.488,15.560,13.095,14.421,16.088,11.636,19.515,12.714,11.612,10.755,11.572,12.464
1777,17.720,16.919,16.026,12.333,13.784,11.617,20.880,12.244,13.284,15.249,13.193,15.864,13.276,12.847,13.623,11.478,15.423,12.932,14.488,16.052,11.685,19.477,12.705,11.698,10.740,11.655,12.464
1778,17.699,17.059,16.055,12.275,13.812,11.587,20.832,12.319,13.119,15.205,13.323,16.161,13.336,12.750,13.695,11.488,15.329,12.978,14.546,16.342,11.653,19.525,12.755,11.541,10.689,11.568,12.400
1779,17.603,16.883,16.184,12.283,13.844,11.636,20.840,12.324,13.346,15.132,13.274,15.991,13.296,12.730,13.597,11.533,15.405,12.932,14.466,16.202,11.612,19.410,12.775,11.608,10.664,11.540,12.323
1780,17.672,17.017,16.219,12.326,13.851,11.680,20.984,12.351,13.128,15.115,13.314,16.115,13.493,12.755,13.716,11.455,15.437,12.926,14.525,16.240,11.703,19.615,12.700,11.563,10.716,11.687,12.279
1781,17.630,17.060,16.199,12.296,13.838,11.673,20.875,12.338,13.185,15.203,13.265,15.955,13.355,12.791,13.643,11.486,15.542,13.022,14.415,16.082,11.663,19.521,12.807,11.616,10.630,11.572,12.295
1782,17.638,16.890,15.879,12.285,13.769,11.600,20.946,12.416,13.177,15.252,13.372,15.930,13.487,12.832,13.649,11.574,15.443,13.031,14.429,16.270,11.697,19.626,12.727,11.634,10.750,11.655,12.274
1783,17.678,16.926,16.150,12.349,13.851,11.731,20.899,12.265,13.041,15.207,13.395,16.045,13.296,12.760,13.626,11.615,15.691,13.022,14.453,16.190,11.727,19.443,12.783,11.753,11.034,11.665,12.495
1784,18.377,17.324,17.040,12.743,14.020,12.173,21.391,13.035,13.374,15.484,13.466,16.152,13.217,13.071,14.316,11.770,16.300,13.702,16.118,16.159,12.489,19.606,12.831,11.740,11.100,11.741,13.064
1785,18.644,17.159,17.066,13.321,13.911,12.460,21.446,13.660,13.288,15.446,13.439,16.212,13.579,12.867,14.825,11.804,16.265,13.683,16.928,16.041,13.430,19.688,12.817,11.714,11.196,11.651,13.331
1786,18.040,17.047,16.415,12.754,13.702,12.063,20.970,12.836,13.156,15.340,13.381,16.121,13.329,12.959,14.026,11.545,15.927,13.308,15.934,16.150,12.550,19.572,12.757,11.596,11.051,11.597,12.644
1787,17.772,17.017,16.110,12.583,13.840,11.876,21.035,12.480,13.169,15.282,13.247,16.027,13.164,12.730,13.634,11.414,15.706,13.209,15.284,16.170,12.032,19.690,12.755,11.753,11.015,11.655,12.433
1788,17.904,17.186,16.285,12.535,13.935,11.741,20.984,12.448,13.263,15.302,13.291,16.042,13.270,12.776,13.829,11.560,15.700,12.991,14.996,16.215,11.931,19.731,12.852,11.674,10.951,11.561,12.328
1789,17.828,17.134,16.406,12.358,13.883,11.774,21.008,12.531,13.403,15.274,13.224,16.212,13.428,12.801,13.820,11.538,15.606,13.126,14.856,16.413,11.836,19.710,12.857,11.777,10.990,11.647,12.426
1790,17.824,17.059,16.481,12.387,13.847,11.673,21.226,12.408,13.177,15.362,13.381,16.161,13.408,12.719,13.738,11.545,15.706,13.015,14.786,16.458,11.727,19.809,12.932,11.710,10.772,11.683,12.469
1791,17.730,17.145,16.372,12.364,14.037,11.708,21.266,12.475,13.481,15.285,13.448,16.082,13.355,12.918,13.719,11.533,15.741,13.080,14.728,16.331,11.743,19.860,12.809,11.728,10.767,11.644,12.549
1792,18.015,17.074,16.245,12.365,13.814,11.670,20.997,12.523,13.288,15.446,13.489,16.170,13.434,12.878,13.725,11.555,15.676,13.200,14.724,16.265,11.655,19.775,12.817,11.759,10.743,11.662,12.403
1793,17.897,17.057,16.378,12.401,13.952,11.657,21.043,12.338,13.395,15.377,13.260,16.488,13.368,12.903,13.686,11.471,15.566,13.314,14.690,16.370,11.691,19.822,12.781,11.728,10.664,11.680,12.364
1794,17.847,17.121,16.205,12.353,13.912,11.715,21.136,12.351,13.354,15.291,13.390,16.142,13.368,12.857,13.788,11.545,15.472,13.255,14.597,16.288,11.663,19.744,12.783,11.606,10.799,11.576,12.467
1795,17.843,17.238,16.213,12.228,13.985,11.696,21.182,12.303,13.309,15.336,13.256,16.391,13.401,12.786,13.716,11.591,15.621,13.194,14.639,16.204,11.650,19.809,12.812,11.660,10.723,11.590,12.359
1796,17.860,17.234,16.153,12.301,13.868,11.708,21.136,12.367,13.440,15.278,13.305,16.158,13.289,12.832,13.784,11.567,15.534,13.148,14.576,16.429,11.681,20.521,13.143,11.690,10.650,11.622,12.390
1797,17.793,17.110,16.202,12.364,13.927,11.654,20.981,12.523,13.428,15.218,13.377,16.170,13.421,12.821,13.665,11.600,15.641,12.975,14.509,16.338,11.735,20.512,12.879,11.742,10.650,11.554,12.408
1798,17.749,17.084,16.222,12.319,13.898,11.715,21.198,12.472,13.449,15.399,13.247,16.118,13.408,12.837,13.617,11.600,15.650,13.194,14.619,16.426,11.661,20.303,12.911,11.642,10.672,11.694,12.418
1799,17.824,17.216,16.314,12.237,13.937,11.727,21.076,12.330,13.169,15.466,13.422,16.130,13.316,12.923,13.729,11.579,15.609,13.209,14.512,16.374,11.697,20.167,12.810,11.742,10.583,11.658,12.508
1800,17.793,17.124,16.265,12.447,13.940,11.610,21.000,12.295,13.403,15.333,13.332,16.285,13.434,12.883,13.662,11.519,15.563,13.105,14.530,16.401,11.681,20.200,12.941,11.662,10.632,11.615,12.508
1801,17.826,17.069,16.190,12.346,13.894,11.699,21.220,12.418,13.358,15.364,13.256,16.173,13.296,12.821,13.584,11.529,15.662,13.160,14.588,16.277,11.689,19.844,12.768,11.644,10.630,11.691,12.351
1802,17.801,17.117,16.213,12.319,14.026,11.678,20.967,12.389,13.374,15.382,13.215,16.167,13.368,12.786,13.693,11.514,15.510,13.080,14.557,16.401,11.659,20.004,12.892,11.658,10.635,11.716,12.364
1803,17.728,17.259,16.280,12.362,13.914,11.774,21.337,12.416,13.321,15.378,13.359,16.218,13.309,12.699,13.697,11.538,15.624,12.982,14.663,16.340,11.743,19.946,12.831,11.682,10.650,11.525,12.392
1804,17.828,17.247,16.193,12.282,13.898,11.712,21.158,12.324,13.333,15.344,13.211,16.315,13.303,12.888,13.606,11.574,15.650,13.231,14.545,16.422,11.689,20.009,12.837,11.728,10.652,11.701,12.456
1805,17.858,17.181,16.259,12.339,13.929,11.649,21.052,12.458,13.300,15.362,13.368,16.182,13.243,12.842,13.716,11.469,15.539,12.892,14.499,16.354,11.701,20.027,12.865,11.704,10.605,11.727,12.387
1806,17.692,17.129,16.133,12.417,13.894,11.719,21.188,12.442,13.379,15.294,13.520,16.191,13.388,12.908,13.758,11.536,15.507,13.086,14.677,16.424,11.570,19.996,12.845,11.688,10.625,11.662,12.403
1807,17.736,17.193,16.329,12.312,13.980,11.659,21.196,12.483,13.206,15.356,13.247,16.267,13.454,12.867,13.630,11.529,15.662,13.003,14.642,16.113,11.634,19.917,12.880,11.730,10.566,11.615,12.395
1808,17.785,17.217,16.248,12.294,13.903,11.647,21.103,12.408,13.473,15.539,13.547,16.194,13.349,12.796,13.760,11.500,15.633,13.108,14.515,16.181,11.667,19.973,12.844,11.716,10.564,11.651,12.492
1809,17.887,17.172,16.199,12.332,13.879,11.717,20.932,12.534,13.280,15.503,13.534,16.239,13.099,12.872,13.831,11.581,15.516,13.135,14.549,16.315,11.592,19.942,12.852,11.781,10.686,11.633,12.469
1810,17.918,17.124,16.349,12.435,13.937,11.663,21.071,12.568,13.370,15.377,13.287,16.236,13.382,12.791,13.771,11.577,15.665,13.148,14.530,16.349,11.741,19.838,12.838,11.710,10.547,11.576,12.390
1811,17.872,17.200,16.196,12.351,13.922,11.706,21.030,12.445,13.300,15.347,13.247,16.155,13.421,12.893,13.773,11.593,15.612,13.105,14.569,16.295,11.588,20.062,12.900,11.630,10.578,11.712,12.467
1812,17.826,17.147,16.086,12.314,13.940,11.750,20.965,12.402,13.267,15.362,13.251,16.152,13.257,12.908,13.760,11.476,15.615,13.145,14.541,16.324,11.729,19.913,12.838,11.660,10.708,11.701,12.490
1813,17.872,17.134,16.222,12.373,13.885,11.717,21.209,12.346,13.391,15.347,13.372,16.167,13.368,12.842,13.853,11.598,15.641,13.077,14.554,16.458,11.675,19.873,12.932,11.746,10.520,11.709,12.451
1814,17.868,17.074,16.305,12.326,13.981,11.689,21.011,12.450,13.370,15.322,13.247,16.197,13.316,12.867,13.690,11.603,15.592,13.166,14.517,16.417,11.657,19.755,12.834,11.664,10.623,11.723,12.369
1815,17.826,17.169,16.323,12.342,13.920,11.650,21.106,12.397,13.424,15.397,13.229,16.355,13.480,12.811,13.749,11.658,15.598,13.086,14.539,16.279,11.705,19.869,12.847,11.684,10.652,11.680,12.426
1816,17.699,17.121,16.334,12.483,13.965,11.691,21.106,12.354,13.350,15.260,13.457,16.300,13.493,12.908,13.784,11.481,15.592,12.994,14.559,16.404,11.719,19.942,12.883,11.748,10.603,11.633,12.285
1817,17.730,17.155,16.435,12.289,13.836,11.692,21.239,12.316,13.255,15.265,13.368,16.179,13.408,12.821,13.736,11.531,15.606,12.988,14.548,16.399,11.661,19.962,12.892,11.702,10.703,11.640,12.413
1818,17.923,17.076,16.444,12.422,13.847,11.799,21.250,12.389,13.218,15.397,13.507,16.145,13.250,12.796,13.753,11.517,15.443,13.126,14.532,16.286,11.655,19.824,12.775,11.696,10.623,11.716,12.369
1819,17.981,17.214,16.205,12.376,13.978,11.687,20.992,12.547,13.424,15.347,13.372,16.312,13.414,12.985,13.695,11.529,15.659,13.120,14.675,16.435,11.651,19.975,12.869,11.608,10.620,11.748,12.456
1820,18.054,17.103,16.401,12.369,13.899,11.755,21.149,12.410,13.226,15.276,13.417,16.397,13.362,12.995,13.714,11.536,15.513,13.215,14.491,16.331,11.685,19.971,12.793,11.698,10.603,11.594,12.349
1821,17.797,17.259,16.291,12.333,13.961,11.647,21.163,12.349,13.346,15.356,13.309,16.045,13.388,12.954,13.801,11.627,15.598,13.018,14.496,16.454,11.695,19.929,12.842,11.674,10.586,11.665,12.374
1822,17.918,17.371,16.389,12.392,13.901,11.780,20.938,12.448,13.486,15.353,13.359,16.155,13.487,12.944,13.781,11.478,15.624,13.169,14.489,16.320,11.618,19.849,12.838,11.672,10.627,11.543,12.321
1823,17.948,17.176,16.305,12.394,13.872,11.710,21.024,12.394,13.222,15.298,13.422,16.330,13.289,12.791,13.773,11.577,15.504,13.160,14.494,16.399,11.683,19.975,12.851,11.676,10.593,11.640,12.341
1824,17.921,17.081,16.349,12.357,13.970,11.652,21.101,12.306,13.366,15.378,13.484,16.315,13.303,13.041,13.760,11.478,15.595,13.145,14.544,16.313,11.675,19.931,12.782,11.634,10.635,11.612,12.477
1825,17.787,17.110,16.239,12.276,13.952,11.741,21.228,12.466,13.337,15.287,13.305,16.209,13.395,12.872,13.760,11.584,15.673,13.049,14.513,16.336,11.677,19.949,12.868,11.799,10.657,11.741,12.462
1826,17.866,17.071,16.320,12.291,13.953,11.699,21.258,12.402,13.346,15.371,13.220,16.276,13.283,12.699,13.784,11.533,15.653,13.172,14.555,16.356,11.705,19.929,12.848,11.686,10.561,11.608,12.459
1827,17.893,17.141,16.366,12.421,13.931,11.692,21.024,12.365,13.424,15.420,13.439,16.382,13.336,12.913,13.764,11.526,15.507,13.172,14.584,16.290,11.729,19.989,12.869,11.702,10.667,11.637,12.451
1828,17.856,17.184,16.196,12.244,13.918,11.666,21.125,12.416,13.350,15.313,13.354,16.391,13.388,12.883,13.716,11.612,15.697,13.252,14.565,16.408,11.705,19.906,12.949,11.696,10.578,11.572,12.510
1829,17.866,17.186,16.251,12.424,13.890,11.671,21.049,12.434,13.325,15.369,13.561,16.182,13.204,12.867,13.766,11.651,15.571,13.185,14.586,16.399,11.644,19.915,12.723,11.666,10.691,11.763,12.377
1830,17.981,17.243,16.363,12.408,13.912,11.811,21.166,12.413,13.251,15.360,13.404,16.270,13.349,12.893,13.779,11.550,15.650,13.188,14.552,16.485,11.715,20.013,12.789,11.690,10.625,11.701,12.397
1831,17.795,17.369,16.386,12.421,13.952,11.656,21.304,12.426,13.366,15.344,13.341,16.242,13.605,12.847,13.736,11.634,15.574,13.120,14.648,16.517,11.683,19.944,12.907,11.668,10.657,11.755,12.477
1832,17.669,17.214,16.369,12.385,13.994,11.734,21.016,12.491,13.436,15.375,13.332,16.094,13.395,12.811,13.740,11.464,15.551,13.018,14.633,16.297,11.758,19.768,12.883,11.680,10.667,11.619,12.385
1833,17.910,17.228,16.386,12.447,14.006,11.717,21.207,12.239,13.457,15.360,13.287,16.042,13.336,12.852,13.703,11.591,15.574,13.080,14.494,16.329,11.735,19.917,12.872,11.672,10.686,11.698,12.428
1834,17.837,17.193,16.216,12.355,13.903,11.696,21.277,12.362,13.226,15.406,13.377,16.221,13.480,12.944,13.710,11.634,15.697,13.243,14.628,16.390,11.659,19.907,12.868,11.640,10.578,11.705,12.446
1835,17.923,17.184,16.271,12.328,13.946,11.722,21.234,12.477,13.424,15.261,13.395,16.445,13.493,12.883,13.736,11.550,15.569,13.077,14.638,16.385,11.719,19.877,12.820,11.646,10.600,11.691,12.523
1836,17.868,17.238,16.378,12.371,14.017,11.694,21.302,12.295,13.395,15.375,13.256,16.145,13.645,12.786,13.751,11.512,15.571,13.086,14.596,16.501,11.644,19.900,12.844,11.632,10.667,11.716,12.354
1837,17.770,17.341,16.346,12.349,14.026,11.654,21.239,12.491,13.239,15.455,13.323,16.194,13.283,12.806,13.781,11.562,15.598,13.163,14.592,16.345,11.648,19.802,12.871,11.682,10.662,11.586,12.428
1838,17.808,17.212,16.280,12.369,13.993,11.738,21.269,12.440,13.407,15.307,13.269,16.279,13.572,12.995,13.736,11.567,15.638,13.105,14.562,16.381,11.675,19.964,12.859,11.674,10.564,11.698,12.400
1839,17.822,17.205,16.343,12.324,13.981,11.740,21.207,12.402,13.239,15.293,13.206,16.373,13.493,12.964,13.714,11.579,15.778,13.114,14.609,16.408,11.665,20.018,12.885,11.696,10.652,11.719,12.556
1840,17.992,17.241,16.499,12.437,13.922,11.601,21.215,12.351,13.379,15.316,13.525,16.164,13.283,12.878,13.810,11.550,15.630,13.129,14.527,16.259,11.622,19.871,12.850,11.632,10.632,11.644,12.482
1841,17.889,17.210,16.363,12.335,14.026,11.712,21.228,12.424,13.259,15.336,13.260,16.364,13.283,12.923,13.723,11.500,15.519,13.166,14.573,16.302,11.721,19.927,12.878,11.746,10.630,11.604,12.438
1842,18.054,17.190,16.427,12.383,13.877,11.717,21.288,12.394,13.374,15.371,13.426,16.252,13.500,12.954,13.723,11.572,15.700,13.058,14.602,16.322,13.416,19.935,12.909,11.698,10.860,11.655,13.333
1843,17.895,17.231,16.343,12.410,13.918,11.654,21.226,12.399,13.276,15.435,13.265,16.427,13.579,12.878,13.710,11.622,15.665,13.095,14.425,16.528,13.731,19.958,12.899,11.674,10.828,11.759,12.959
1844,18.004,17.159,16.386,12.469,14.153,11.745,21.125,12.373,13.473,15.419,13.471,16.464,13.349,12.842,13.690,11.600,15.773,13.120,14.497,16.433,12.616,20.031,12.855,11.773,10.662,11.525,12.690
1845,18.042,17.138,16.354,12.357,14.004,11.755,21.130,12.359,13.181,15.333,13.422,16.206,13.526,13.051,13.736,11.545,15.758,13.031,14.536,16.444,12.222,19.938,12.897,11.759,10.703,11.651,12.590
1846,17.981,17.257,16.478,12.308,14.024,11.743,21.247,12.405,13.457,15.271,13.390,16.218,13.414,12.888,13.628,11.565,15.673,13.111,14.453,16.413,12.012,19.844,12.824,11.672,10.662,11.629,12.562
1847,17.931,17.178,16.285,12.316,13.933,11.726,21.090,12.349,13.239,15.344,13.520,16.118,13.546,12.923,13.703,11.577,15.548,13.135,14.594,16.458,11.842,19.819,12.837,11.672,10.652,11.727,12.446
1848,18.004,17.202,16.331,12.406,13.974,11.699,21.160,12.308,13.428,15.285,13.390,16.167,13.454,12.837,13.727,11.531,15.636,13.108,14.571,16.440,11.824,19.949,12.820,11.716,10.583,11.608,12.456
1849,17.904,17.217,16.386,12.398,14.000,11.638,21.215,12.389,13.251,15.362,13.386,16.224,13.467,12.985,13.777,11.605,15.650,13.083,14.619,16.410,11.796,20.000,12.847,11.628,10.647,11.698,12.385
1850,17.956,17.093,16.375,12.503,13.994,11.677,21.217,12.408,13.267,15.355,13.363,16.221,13.414,12.944,13.732,11.543,15.624,13.255,14.560,16.465,11.780,20.022,12.820,11.763,10.708,11.612,12.500
1851,17.833,17.353,16.421,12.376,14.013,11.766,21.261,12.491,13.218,15.311,13.502,16.252,13.474,12.923,13.727,11.538,15.598,13.157,14.575,16.385,11.723,19.877,12.844,11.865,10.721,11.612,12.515
1852,17.868,17.233,16.435,12.390,14.022,11.645,21.302,12.437,13.354,15.256,13.265,16.288,13.566,12.735,13.879,11.565,15.633,13.046,14.618,16.478,11.729,20.054,12.937,11.672,10.686,11.629,12.408
1853,17.931,17.417,16.363,12.376,13.937,11.715,21.190,12.507,13.333,15.373,13.287,16.336,13.329,12.847,13.747,11.605,15.542,13.028,14.528,17.857,11.723,19.942,13.034,11.773,10.659,11.727,12.485
