 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28
1644,28.779,37.390,30.165,23.606,26.615,34.004,47.998,38.912,38.287,24.467,37.581,34.038,29.438,33.866,33.936,32.995,27.765,23.358,23.430,27.138,36.173,33.416,31.409,31.419,32.246,46.766,33.407,52.301
1645,28.969,37.782,30.485,23.516,26.519,34.144,48.323,38.538,38.140,24.434,37.386,34.309,29.544,33.697,33.960,33.199,26.805,23.314,23.398,26.961,36.786,33.353,31.455,31.195,32.215,46.674,33.167,51.780
1646,28.891,37.606,30.162,23.579,26.463,34.144,48.450,38.675,38.169,24.328,37.290,34.107,29.323,33.837,33.648,33.056,25.997,23.332,23.370,27.107,36.552,33.748,31.252,31.150,32.162,47.197,33.453,52.240
1647,28.690,37.574,30.210,23.299,26.520,34.153,48.460,38.646,37.965,24.416,37.162,34.320,29.397,33.676,34.052,33.053,25.709,23.310,23.334,26.880,36.105,33.732,31.474,31.096,31.986,46.901,33.507,52.287
1648,29.059,37.688,30.658,23.796,26.307,34.344,48.120,38.519,38.401,24.576,36.967,34.054,29.177,33.876,34.069,33.301,25.687,23.415,23.561,26.815,36.478,33.594,31.800,30.909,31.894,46.553,33.623,51.709
1649,28.720,37.719,30.085,23.680,26.578,34.185,48.591,38.560,38.246,24.424,37.057,34.384,29.346,33.568,33.953,33.128,27.745,23.496,23.391,27.107,36.364,33.484,31.502,31.212,31.950,46.532,33.740,52.018
1650,28.756,37.428,30.449,23.601,26.524,33.861,48.392,38.795,38.086,24.484,37.341,34.082,29.195,33.853,33.957,33.128,26.799,23.453,23.361,26.971,36.340,33.833,31.729,31.202,32.384,46.539,33.247,52.036
1651,28.949,37.958,30.232,23.619,26.407,34.405,48.362,38.571,38.537,24.518,37.656,34.187,29.261,33.858,34.019,33.144,27.105,23.366,23.627,27.076,36.711,33.634,32.140,31.074,32.503,46.807,33.457,51.828
1652,28.712,37.304,30.382,23.828,26.526,34.172,48.522,38.485,38.572,24.428,37.488,34.097,29.218,33.958,34.116,33.130,29.104,23.372,23.514,26.911,36.576,33.746,31.455,31.254,32.240,46.830,33.583,52.125
1653,28.751,37.587,30.154,23.487,26.291,34.264,48.578,38.577,38.075,24.297,37.311,34.330,29.023,33.697,33.807,32.843,28.096,23.298,23.473,27.109,36.343,33.338,31.326,31.236,32.199,46.133,33.373,52.046
1654,28.929,37.468,30.261,23.437,26.613,34.031,48.550,38.507,37.996,24.574,37.287,34.153,29.404,33.895,34.100,33.269,27.310,23.334,23.368,26.990,36.460,33.438,31.544,31.108,32.273,46.594,33.930,51.782
1655,28.784,37.426,30.493,23.569,26.583,34.155,48.651,38.354,38.404,24.494,37.177,34.130,29.177,33.732,33.898,33.005,26.288,23.302,23.311,26.870,35.991,33.679,31.528,31.251,32.132,46.328,33.347,51.927
1656,28.791,37.581,30.375,23.704,26.509,34.325,48.268,38.497,38.221,24.340,37.461,33.931,29.032,33.832,33.936,32.816,26.020,23.352,23.382,26.698,36.150,33.624,31.297,30.847,31.966,46.172,33.450,52.044
1657,28.662,37.428,30.250,23.582,26.352,34.325,48.452,38.716,38.254,24.221,36.787,34.143,28.989,33.742,33.965,32.968,25.422,23.097,23.373,26.974,36.300,33.571,31.558,31.190,31.834,46.489,33.587,51.875
1658,28.860,37.610,30.272,23.505,26.650,34.336,48.518,38.634,38.399,24.697,37.162,34.199,29.073,33.574,33.946,32.928,25.176,23.261,23.375,26.794,36.043,33.450,31.529,30.921,31.868,46.181,33.563,51.634
1659,28.919,37.717,30.129,23.569,26.419,34.229,48.379,38.851,38.193,24.424,37.210,33.540,28.920,33.561,33.933,33.003,24.788,23.172,23.259,26.688,35.987,33.465,31.274,31.059,31.728,46.411,33.630,51.869
1660,28.980,37.702,29.960,23.608,26.443,34.122,48.426,38.493,38.351,24.543,37.422,34.207,28.897,33.871,34.207,33.559,25.689,23.460,23.484,26.930,36.158,33.698,31.594,31.244,31.839,46.642,33.513,51.412
1661,28.980,37.432,30.746,23.373,26.504,34.320,48.612,38.757,38.434,24.299,37.234,33.893,28.986,33.616,33.867,32.963,25.964,23.476,23.327,26.922,36.248,33.666,31.495,31.069,31.908,46.216,33.403,52.075
1662,29.120,37.384,30.316,23.532,26.580,34.035,48.488,38.550,38.270,24.469,37.272,33.949,29.014,33.476,33.862,33.051,25.337,23.472,23.225,26.833,35.724,33.630,31.229,31.007,31.709,46.367,33.357,52.388
1663,28.791,37.283,30.441,23.442,26.389,34.059,48.370,38.489,38.428,24.318,36.883,34.056,28.982,33.918,33.983,32.824,29.855,27.095,24.666,27.714,36.315,33.554,31.274,30.948,32.014,46.594,33.513,52.091
1664,29.059,37.788,30.522,23.548,26.641,34.078,48.501,38.552,38.110,24.432,37.278,34.072,29.133,33.889,34.024,33.157,31.437,27.881,24.925,27.669,36.141,33.622,31.685,31.202,31.895,46.837,33.363,51.867
1665,29.051,37.826,30.239,23.378,26.702,34.094,48.520,38.646,38.511,24.635,37.213,33.826,29.101,33.868,33.988,33.104,29.887,26.662,24.427,27.206,36.009,33.664,31.523,31.067,31.878,46.401,33.400,51.972
1666,28.824,37.939,30.316,23.701,26.507,34.309,48.261,38.605,38.542,24.346,37.440,34.125,29.135,33.789,34.109,32.702,28.649,25.587,23.748,26.990,36.043,33.501,31.648,31.172,31.785,46.294,33.137,51.606
1667,28.870,37.694,30.176,23.648,26.730,34.211,48.687,38.472,38.127,24.299,37.515,34.169,28.936,33.747,34.123,32.949,27.671,24.943,23.516,27.081,36.045,33.569,31.336,31.283,31.658,46.344,33.453,51.970
1668,28.748,37.702,30.346,23.635,26.502,33.880,48.593,38.812,38.099,24.459,37.413,34.084,29.037,33.866,33.689,33.024,26.731,24.796,23.475,26.833,36.186,33.516,31.383,31.099,32.042,46.560,33.530,51.640
1669,28.814,37.597,30.471,23.627,26.606,34.375,48.773,38.528,38.430,24.316,37.410,33.923,29.092,33.774,34.060,32.763,26.313,24.332,23.391,26.872,36.349,33.575,31.563,31.204,32.003,46.200,33.457,52.091
1670,28.738,37.778,30.430,23.701,26.394,34.072,48.627,38.695,38.169,24.250,37.111,34.253,28.984,33.832,33.931,33.253,26.025,24.028,23.432,27.099,35.859,33.843,31.432,31.086,31.817,46.447,33.410,52.301
1671,28.921,37.759,30.287,23.807,26.435,34.214,48.664,38.329,38.441,24.404,37.162,33.767,29.018,33.829,34.083,32.934,25.477,23.899,23.336,26.628,35.906,33.691,31.633,31.335,31.825,46.454,33.553,51.693
1672,29.186,37.927,30.199,23.772,26.763,34.481,48.694,38.315,38.184,24.303,37.620,33.980,29.174,33.629,33.717,33.122,26.818,26.553,25.023,26.911,36.137,33.619,31.487,31.303,32.133,46.456,33.253,51.768
1673,29.033,37.683,30.316,23.614,26.756,34.399,48.760,38.681,38.309,24.541,37.054,34.289,29.351,33.532,34.131,33.207,28.515,29.915,27.236,27.453,36.246,34.102,31.773,31.342,32.294,46.633,33.350,51.927
1674,29.165,37.287,30.426,23.608,26.650,34.349,48.724,38.847,38.349,24.406,37.431,33.928,29.291,33.508,34.136,33.441,28.697,28.200,25.752,27.161,36.233,33.723,31.518,31.007,32.002,46.578,33.750,51.362
1675,28.952,37.639,30.301,23.611,26.441,34.155,48.437,38.425,38.513,24.498,37.266,34.051,28.899,33.908,34.092,32.973,27.691,27.310,24.818,27.237,36.229,33.791,31.433,31.020,31.609,46.466,33.793,51.531
1676,29.031,37.432,30.132,23.728,26.611,34.105,48.634,38.599,38.303,24.486,37.443,34.332,29.028,33.861,34.086,32.896,27.003,26.753,24.364,27.070,36.246,33.499,31.310,31.244,31.984,46.583,33.410,51.685
1677,29.125,37.767,30.007,23.489,26.715,34.270,48.529,38.454,38.360,24.334,36.901,34.074,29.167,33.713,34.067,32.928,26.466,26.079,23.834,26.953,36.026,33.512,31.481,31.175,31.720,46.406,33.493,51.594
1678,29.064,37.610,30.169,23.534,26.637,34.425,48.745,38.701,38.064,24.547,37.533,34.115,29.218,33.821,33.902,32.995,25.850,25.549,24.073,26.938,35.961,33.558,31.539,31.212,31.833,46.241,33.643,51.655
1679,28.763,37.891,30.386,23.862,26.617,34.235,48.619,38.556,38.544,24.496,37.311,33.834,29.044,33.797,33.839,32.883,25.389,25.196,23.693,26.740,35.827,33.516,31.484,31.108,31.711,46.585,33.500,51.947
1680,47.634,62.637,33.507,30.183,33.750,42.573,58.424,47.198,40.318,25.955,45.105,40.936,32.546,40.195,36.364,35.415,25.221,25.160,25.250,28.745,38.809,35.235,35.119,36.446,34.907,50.862,33.790,51.861
1681,68.684,80.769,36.438,36.540,35.507,41.752,56.064,46.881,40.368,27.859,48.036,41.361,34.323,41.600,36.064,34.979,25.161,25.121,25.418,28.138,38.043,34.989,36.032,35.938,34.259,49.755,34.010,52.265
1682,61.756,65.828,32.831,32.997,30.574,37.015,51.754,41.249,39.239,26.076,42.677,37.059,32.440,36.774,34.579,33.907,25.531,24.668,24.623,27.568,36.794,34.288,33.518,33.175,32.926,47.979,33.580,52.006
1683,52.099,55.080,31.640,29.032,28.130,35.270,49.537,39.399,38.936,25.068,39.970,35.118,31.119,34.666,34.396,33.476,25.134,24.585,24.009,27.245,36.293,33.516,32.448,31.862,32.418,47.229,33.307,51.853
1684,45.028,48.065,31.221,26.765,27.359,34.736,49.420,38.730,38.533,24.793,38.916,34.547,30.713,34.258,34.041,33.069,24.783,24.306,23.825,26.839,36.161,33.670,32.081,31.328,31.892,46.945,33.447,51.366
1685,39.959,44.721,30.423,25.357,26.996,34.573,48.700,38.115,38.568,24.412,38.458,34.151,30.172,34.018,34.345,33.048,24.488,23.757,23.698,26.932,36.193,33.391,31.758,31.291,31.870,46.782,33.270,51.026
1686,36.499,42.451,30.349,24.598,26.672,34.233,48.940,38.294,38.518,24.557,37.817,34.215,29.846,33.763,33.997,33.423,26.870,24.119,23.377,27.094,36.272,33.454,31.768,31.283,31.836,46.725,33.617,51.362
1687,34.260,41.052,30.055,24.238,26.661,34.327,48.722,38.708,38.375,24.371,37.728,34.031,29.947,33.947,33.796,33.561,27.499,23.917,23.548,26.758,36.150,33.480,31.599,31.101,32.059,46.631,33.393,51.547
1688,32.990,40.075,30.621,24.101,26.531,34.434,48.835,38.779,38.184,24.525,37.766,34.087,29.619,33.713,33.815,33.247,26.568,23.737,23.505,26.805,36.152,33.729,31.586,31.000,31.487,46.933,33.313,51.404
1689,31.957,39.117,30.485,23.807,26.683,34.129,48.433,38.873,38.261,24.408,37.775,33.995,29.752,33.953,34.078,33.016,25.923,23.579,23.448,27.115,36.306,33.655,31.732,31.241,31.828,46.567,33.240,51.628
1690,31.344,38.652,29.934,23.849,26.581,34.024,48.698,38.391,38.375,24.381,37.988,34.299,29.466,33.982,33.858,33.441,25.175,23.393,23.293,26.789,35.923,33.531,31.534,31.165,31.664,46.521,33.057,51.648
1691,30.277,37.920,30.540,23.624,26.380,34.155,49.004,38.607,38.246,24.465,37.368,33.944,29.319,33.708,33.748,33.420,24.747,23.443,23.480,26.911,36.338,33.708,31.523,30.825,31.637,46.878,32.933,51.465
1692,29.969,37.971,30.037,23.688,26.574,34.144,48.475,38.546,38.281,24.648,37.805,34.023,29.239,33.505,33.995,33.263,24.478,23.484,23.380,26.836,36.109,33.787,31.464,31.224,31.820,46.615,33.247,51.541
1693,29.781,37.761,30.173,23.598,26.596,34.122,48.400,38.650,38.059,24.393,37.662,33.877,29.509,33.392,34.017,33.513,24.249,23.393,23.368,26.729,35.983,33.805,31.627,31.074,31.735,46.725,33.133,51.345
1694,29.567,37.553,30.184,23.661,26.489,34.065,48.458,38.483,37.976,24.303,37.698,33.749,29.447,33.608,33.941,33.101,24.116,23.415,23.339,26.753,36.182,33.581,31.606,31.286,31.392,46.663,33.337,51.358
1695,29.323,37.767,30.449,23.444,26.254,34.303,48.559,38.509,38.298,24.543,37.374,33.808,29.161,33.600,33.927,33.343,24.022,23.322,23.202,26.677,35.996,33.687,31.464,31.185,31.879,46.828,33.677,51.820
1696,29.374,37.690,30.419,23.582,26.491,34.314,48.752,38.523,38.279,24.496,37.503,34.164,29.071,33.647,34.105,33.207,23.975,23.249,23.350,26.906,35.809,33.628,31.443,30.916,31.561,46.344,33.720,51.911
1697,29.046,37.702,30.147,23.421,26.633,34.144,48.773,38.501,38.272,24.293,37.117,34.072,29.305,33.361,34.155,33.513,23.564,23.340,23.252,26.773,36.251,33.520,31.453,31.409,31.770,46.495,33.493,51.529
1698,29.341,37.973,30.423,23.587,26.470,33.863,48.270,38.611,38.388,24.268,37.392,33.749,29.268,33.582,34.128,33.051,23.611,23.255,23.302,26.839,35.968,33.626,31.295,30.901,31.825,46.596,33.610,51.871
1699,29.092,37.692,30.055,23.608,26.691,34.054,48.486,38.646,38.300,24.322,37.521,34.315,28.989,33.837,33.978,32.987,23.604,23.334,23.420,26.977,36.248,33.296,31.597,31.345,31.582,46.557,33.360,51.774
1700,28.959,37.595,30.316,23.492,26.522,34.109,48.497,38.744,38.612,24.512,37.506,34.010,29.172,33.629,33.867,33.253,24.183,23.439,23.959,27.083,36.161,33.805,31.440,31.177,31.883,46.229,33.377,51.968
1701,29.010,37.727,30.110,23.410,26.759,33.978,49.006,38.785,38.112,24.416,37.641,33.908,29.200,33.913,33.955,33.181,25.137,23.496,24.307,27.432,36.355,33.391,31.667,30.956,32.080,46.798,33.187,51.489
1702,28.878,37.279,30.221,23.497,26.637,34.303,48.687,38.562,38.353,24.408,37.437,34.043,28.883,34.284,34.071,33.356,24.765,23.281,24.145,26.865,36.313,33.622,31.539,31.069,31.863,46.525,33.607,51.154
1703,28.771,37.562,30.033,23.368,26.367,34.246,48.816,38.423,38.447,24.322,37.308,34.325,29.509,33.900,33.865,33.327,24.231,23.111,23.489,26.810,36.105,33.531,31.724,31.318,32.399,46.800,33.217,51.539
1704,28.802,37.516,30.195,23.598,26.485,34.222,48.531,38.896,38.458,24.287,37.596,34.235,29.177,33.774,34.048,33.372,24.052,23.269,23.625,26.906,36.006,33.336,31.854,31.116,32.191,46.794,33.597,51.717
1705,28.494,37.524,30.309,23.593,26.376,34.166,48.627,38.432,38.450,24.410,37.566,34.110,29.319,33.763,34.192,33.051,23.777,23.162,23.627,26.885,36.394,33.880,31.575,31.320,32.452,46.922,33.403,51.505
1706,28.852,37.520,30.092,23.439,26.474,34.227,48.666,38.726,38.572,24.486,37.895,33.946,29.092,33.721,34.135,33.439,23.693,23.318,23.507,26.990,36.058,33.619,31.388,31.296,32.031,46.823,33.340,51.564
1707,29.000,37.379,30.239,23.638,26.480,34.301,48.186,38.585,38.509,24.232,37.404,33.946,29.181,33.611,33.862,33.303,23.713,23.166,23.477,27.042,36.347,33.746,31.531,31.431,32.183,46.975,33.227,51.642
1708,28.964,37.159,30.320,23.241,26.565,34.070,48.343,38.583,38.393,24.482,37.566,33.959,29.057,34.011,33.729,33.104,23.560,23.115,23.359,26.885,36.171,33.611,31.490,30.956,31.974,46.945,32.993,51.582
1709,28.985,37.122,30.184,23.452,26.467,34.076,48.585,38.587,38.224,24.293,37.575,33.957,29.124,33.766,33.687,33.037,23.525,23.348,23.143,26.773,36.537,33.700,31.537,31.187,31.876,47.202,33.250,51.523
1710,29.061,37.526,29.912,23.820,26.465,34.329,48.709,38.569,38.289,24.504,37.320,34.243,29.177,33.947,33.706,33.114,23.683,23.239,23.366,26.661,36.345,33.833,31.620,31.431,31.794,47.110,33.533,51.788
1711,28.677,37.667,30.088,23.696,26.487,33.932,48.422,38.622,38.325,24.303,37.275,34.483,29.167,33.884,33.945,33.423,24.877,23.603,23.361,27.065,36.741,33.850,31.505,31.155,32.514,46.823,33.380,51.683
1712,28.868,37.317,30.059,23.484,26.376,34.497,48.792,38.824,38.410,24.375,37.395,34.087,28.966,33.800,34.043,33.646,26.351,23.842,23.264,27.047,36.514,33.865,31.606,31.475,32.206,46.959,33.183,51.865
1713,28.756,37.233,30.415,23.481,26.583,34.244,48.535,38.904,38.342,24.498,37.443,34.064,29.495,33.671,33.945,33.423,28.085,23.702,23.480,27.086,36.683,33.522,31.795,31.172,32.814,47.151,33.223,51.659
1714,28.794,37.463,30.107,23.540,26.578,34.475,48.561,38.603,38.114,24.471,37.347,34.138,29.041,33.721,33.900,33.082,26.891,23.377,23.591,27.013,36.520,33.670,31.539,31.389,32.463,46.874,33.580,51.853
1715,28.804,37.338,30.272,23.397,26.474,34.224,48.630,38.611,38.191,24.359,37.389,34.460,29.335,33.639,33.940,33.154,26.077,23.387,23.318,27.182,36.214,33.560,31.349,31.121,32.138,46.844,33.087,51.606
1716,28.860,37.759,30.165,23.709,26.474,34.096,48.707,39.055,38.077,24.410,37.533,34.261,29.188,33.950,33.943,33.040,25.567,23.379,23.223,26.729,36.296,33.898,31.263,31.099,32.211,46.555,33.633,51.828
1717,28.880,37.553,30.478,23.489,26.444,34.255,48.358,38.834,38.250,24.570,37.530,34.179,29.186,33.726,34.155,33.364,25.264,23.247,23.357,26.693,36.381,33.657,31.573,31.273,31.746,46.420,33.533,51.758
1718,28.868,37.411,30.404,23.418,26.461,34.272,48.418,38.448,38.257,24.410,37.479,34.141,28.982,33.884,34.029,33.178,24.631,23.073,23.300,26.979,36.293,33.704,31.450,31.032,31.846,46.365,33.450,51.887
1719,28.585,37.455,30.143,23.728,26.394,34.353,48.660,38.759,38.107,24.414,37.416,34.338,29.284,33.995,34.121,33.293,26.705,24.947,24.577,27.247,36.854,33.573,31.860,31.534,32.429,46.546,33.677,51.727
1720,28.761,37.459,30.110,23.508,26.441,34.368,48.527,38.705,38.309,24.512,37.350,34.263,29.394,34.068,34.028,33.644,28.458,26.257,25.448,27.279,36.218,33.943,31.856,31.451,32.305,46.940,33.430,51.695
1721,28.840,37.369,30.449,23.526,26.546,34.312,48.591,38.853,38.303,24.502,37.111,33.893,29.110,33.863,34.029,32.968,27.519,25.271,25.016,27.146,36.223,33.896,31.808,31.022,32.277,46.610,33.693,51.853
1722,29.102,37.465,30.404,23.484,26.474,34.139,48.737,38.656,38.200,24.467,37.668,34.312,29.186,34.003,33.793,33.178,29.760,24.868,25.480,27.242,36.236,33.660,31.794,31.315,31.923,46.427,33.477,51.683
1723,28.743,37.296,30.154,23.532,26.587,34.649,48.782,38.853,38.235,24.441,37.308,34.184,29.161,33.676,34.181,33.521,29.451,24.445,25.273,27.065,36.670,33.879,31.601,31.377,32.415,47.014,33.870,52.048
1724,28.799,37.417,30.195,23.556,26.717,34.224,48.527,38.534,38.487,24.510,37.728,34.637,29.376,33.747,33.907,33.277,28.131,24.198,24.889,26.880,36.456,33.704,31.563,31.512,32.550,46.775,33.553,51.897
1725,28.506,37.161,30.309,23.532,26.517,34.501,48.482,38.773,38.482,24.656,37.662,34.205,29.339,33.671,34.192,33.165,27.264,23.820,24.268,26.883,36.617,33.772,31.481,31.650,32.519,46.654,33.510,52.162
1726,28.865,37.528,30.213,23.561,26.326,34.185,48.839,38.364,38.145,24.406,37.452,34.041,29.064,33.789,33.827,33.402,26.577,23.601,24.043,26.958,36.039,33.651,31.946,31.342,32.190,46.635,33.537,51.828
1727,28.990,37.302,29.982,23.529,26.419,34.148,48.842,38.736,38.471,24.410,37.072,34.304,29.305,33.966,34.055,33.215,26.070,23.559,23.634,26.969,36.263,33.657,31.547,31.084,32.138,46.092,33.620,51.834
1728,29.025,37.298,30.217,23.696,26.659,34.495,48.315,38.955,38.279,24.285,37.335,34.240,29.161,34.034,33.908,33.133,25.370,23.512,23.548,27.286,36.118,33.567,31.416,30.978,31.826,46.523,33.457,51.531
1729,28.850,37.849,30.482,23.548,26.754,34.388,48.576,38.918,38.296,24.318,37.272,34.238,29.227,33.750,33.779,33.149,25.492,23.425,23.493,26.896,36.567,33.858,31.513,31.384,32.141,46.702,33.930,51.838
1730,28.832,37.423,30.312,23.759,26.409,34.098,48.974,39.074,38.421,24.307,37.683,34.414,29.278,33.871,33.843,33.396,28.496,29.354,26.300,27.661,36.458,33.865,31.536,31.416,32.738,46.599,33.323,51.465
1731,29.025,37.390,30.044,23.423,26.650,34.329,48.707,38.524,38.243,24.553,37.500,34.069,29.321,33.671,33.953,33.112,30.359,29.451,26.775,27.430,36.634,33.945,31.778,31.608,32.320,46.273,33.160,51.855
1732,28.768,37.547,30.228,23.712,26.502,34.388,48.595,38.773,38.039,24.434,37.704,34.302,29.025,33.813,34.005,33.351,29.354,28.034,25.736,27.401,36.505,34.028,31.664,31.416,32.100,46.654,33.387,51.806
1733,28.967,37.581,30.290,23.468,26.580,35.368,50.998,39.732,39.461,24.527,37.401,34.302,29.571,34.339,34.592,37.519,28.171,27.146,25.109,27.255,37.623,34.059,32.265,31.685,33.053,47.695,33.623,52.022
1734,48.616,65.285,37.066,32.442,36.209,53.305,71.876,61.137,54.787,30.598,44.620,41.921,38.596,47.434,38.755,50.301,27.583,26.769,25.661,32.398,43.355,39.241,45.253,39.074,40.894,54.667,33.317,51.865
1735,63.305,76.788,42.456,38.513,41.111,49.224,63.362,53.458,54.320,33.201,42.713,39.716,38.220,45.574,36.663,44.601,26.854,26.619,25.416,32.786,39.585,36.486,43.622,37.320,37.056,51.528,33.170,51.861
1736,54.687,61.514,36.643,34.352,34.533,41.830,55.400,44.188,46.342,29.580,39.781,36.578,35.475,38.963,34.689,39.319,26.071,26.055,24.350,29.323,37.715,34.928,37.804,33.882,33.886,48.337,33.527,51.749
1737,45.819,52.564,33.118,30.198,29.920,38.074,51.906,40.470,42.482,27.240,38.129,35.210,33.693,35.453,34.295,36.045,25.583,25.409,23.845,27.680,36.450,34.266,34.708,32.249,32.743,47.869,33.660,51.414
1738,39.786,47.264,31.533,27.606,27.931,36.207,50.340,39.434,40.548,25.777,37.578,34.373,32.626,34.397,34.192,34.426,25.417,24.816,23.770,27.091,36.726,34.241,33.195,31.635,31.942,47.200,33.430,51.887
1739,36.435,43.719,30.930,26.093,27.107,35.264,49.480,39.294,39.430,25.309,37.614,34.309,31.787,34.321,34.193,34.146,25.026,24.516,23.359,27.180,36.340,33.839,32.508,31.722,32.309,46.557,33.597,51.735
1740,33.911,41.956,30.665,24.984,26.989,34.747,49.424,38.969,38.632,24.891,37.548,34.437,31.489,34.068,33.929,33.819,25.807,25.271,23.452,27.404,36.304,33.643,32.149,31.360,31.879,47.039,33.653,51.725
1741,32.606,40.491,30.787,24.511,26.552,34.612,49.413,38.796,38.654,24.934,37.422,34.547,31.158,33.939,34.005,33.378,29.672,30.419,25.920,27.424,36.822,33.588,32.107,31.429,32.317,46.486,33.317,51.749
1742,31.402,39.832,30.254,24.198,26.637,34.889,48.874,38.644,38.524,24.684,37.428,34.297,30.537,33.679,33.967,33.253,30.667,29.464,25.539,27.534,36.323,33.710,31.881,31.421,32.506,46.406,33.193,51.931
1743,30.906,38.767,30.629,24.114,26.389,34.314,48.983,39.016,38.336,24.459,37.362,34.069,30.541,33.853,33.850,33.348,29.794,28.020,24.707,27.167,36.497,33.526,31.870,31.204,31.957,46.837,33.487,51.651
1744,30.489,38.671,30.559,23.918,26.563,34.397,48.972,38.757,38.414,24.365,37.368,33.992,30.204,33.797,34.273,32.955,28.716,27.010,24.195,27.151,36.460,33.497,31.489,31.421,31.743,46.601,33.523,52.020
1745,29.868,38.627,30.188,23.627,26.600,34.440,48.842,38.855,38.439,24.467,37.246,34.251,30.450,33.834,34.036,33.016,27.619,26.306,25.868,26.831,36.355,33.787,31.969,31.463,32.217,46.516,33.603,51.606
1746,29.593,38.126,29.974,23.738,26.693,34.329,48.518,38.726,38.307,24.484,37.479,34.332,30.046,33.553,33.846,33.141,27.066,25.674,25.623,26.982,36.296,34.083,31.881,31.187,31.749,46.401,33.433,51.483
1747,29.527,38.065,30.029,23.680,26.615,34.394,49.006,38.454,38.550,24.469,37.494,34.335,29.991,33.958,34.097,33.080,26.430,25.431,25.770,26.680,36.253,33.672,31.817,30.990,31.838,46.404,33.473,52.036
1748,29.069,37.719,30.118,23.579,26.387,34.307,48.563,38.636,38.450,24.387,37.743,34.734,29.853,34.187,34.002,32.965,26.007,25.093,25.132,26.885,36.531,33.835,31.800,31.192,31.720,46.812,33.627,51.846
1749,29.025,37.243,30.379,23.741,26.439,34.131,48.617,38.562,38.316,24.295,37.428,34.205,29.830,33.787,33.782,33.136,25.568,24.943,25.173,26.893,36.244,33.769,31.685,30.985,31.749,46.677,33.173,51.859
1750,29.020,37.648,29.930,23.696,26.420,34.137,48.728,38.881,38.283,24.318,37.772,34.066,29.764,33.958,34.162,32.984,25.171,24.462,25.050,26.711,36.291,33.793,31.596,31.224,31.773,46.624,33.080,51.937
1751,28.845,37.702,30.088,23.556,26.428,33.926,48.484,38.550,38.154,24.316,37.416,34.391,29.502,33.897,34.221,32.981,25.000,24.261,24.334,26.701,36.227,33.962,31.570,31.229,31.844,46.422,33.460,51.840
1752,28.921,37.212,30.088,23.489,26.526,34.290,48.454,39.176,38.454,24.398,37.497,34.176,29.463,33.513,33.927,33.338,24.548,23.972,23.884,26.885,36.321,33.666,31.575,31.190,31.682,46.917,33.637,51.646
1753,28.847,37.201,30.051,23.339,26.541,34.244,48.465,38.765,37.882,24.406,37.368,34.059,29.466,33.563,34.021,32.832,24.612,23.773,23.889,26.740,36.422,33.727,31.664,30.975,31.677,46.798,33.100,52.093
1754,28.720,37.719,30.081,23.561,26.531,34.142,48.561,38.750,38.118,24.482,38.072,34.261,29.450,33.658,34.484,33.109,24.164,23.763,23.993,26.737,36.473,33.869,31.625,31.488,32.368,46.755,33.827,51.945
1755,28.888,37.491,30.140,23.450,26.339,34.370,48.640,38.605,38.270,24.387,37.446,34.230,29.562,33.839,33.891,32.944,24.131,23.692,23.543,26.745,36.283,33.708,31.627,31.155,32.334,46.872,33.383,51.861
1756,28.641,37.587,30.276,23.413,26.444,34.222,48.912,38.485,38.061,24.547,37.251,34.289,29.644,33.982,33.839,33.112,23.945,23.619,23.620,26.792,36.182,33.598,31.659,31.330,31.834,46.672,33.357,51.705
1757,28.725,37.379,30.158,23.362,26.569,34.017,48.385,38.599,37.980,24.586,37.775,34.136,29.365,33.763,34.079,33.085,23.934,23.599,23.661,26.620,36.156,33.472,31.705,31.000,32.096,46.505,33.403,52.087
1758,28.687,37.031,30.368,23.511,26.378,34.237,48.623,38.853,38.300,24.543,37.434,34.207,29.151,33.916,34.073,32.854,23.982,23.482,23.577,26.659,36.156,33.818,31.341,31.239,31.949,46.461,33.913,52.295
1759,28.570,37.350,30.066,23.540,26.454,34.475,48.645,38.753,38.197,24.662,37.455,34.263,29.321,33.668,33.827,33.316,27.100,23.897,23.536,26.922,36.437,33.594,31.601,31.138,31.897,46.417,33.517,51.943
1760,28.733,37.463,30.092,23.653,26.396,34.320,48.653,38.517,38.702,24.496,37.311,34.087,28.956,33.845,34.188,33.407,26.460,23.421,23.395,26.953,36.167,33.843,31.536,31.281,31.693,46.562,33.430,51.766
1761,28.697,37.547,30.309,23.415,26.415,34.200,48.201,38.722,38.471,24.541,37.389,34.217,29.025,33.737,33.953,33.316,25.907,23.421,23.448,26.898,36.368,33.565,31.420,30.897,32.005,46.640,33.293,52.311
1762,28.649,37.673,30.129,23.505,26.730,34.268,48.660,38.607,38.037,24.430,37.287,34.243,28.952,33.624,33.929,33.245,25.335,23.344,23.368,26.906,36.259,33.729,31.815,31.057,31.934,46.599,33.720,52.081
1763,28.672,37.495,30.199,23.503,26.406,34.338,48.859,38.718,38.189,24.369,37.389,33.905,28.975,33.855,33.957,33.266,24.900,23.356,23.516,26.951,36.253,33.839,31.443,31.150,31.820,46.550,33.570,51.895
