 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32
917,32.874,23.987,29.216,32.205,23.211,20.692,20.285,20.105,20.705,21.771,22.190,24.749,24.408,30.450,44.637,33.601,22.100,25.502,22.394,22.684,22.797,29.479,25.739,18.810,102.571,22.059,19.946,20.666,19.488,19.239,17.970,16.109
918,32.733,23.995,28.929,31.947,23.053,20.557,20.406,20.124,20.772,21.734,22.101,24.497,24.504,30.127,44.720,33.476,22.122,25.620,22.369,22.499,22.670,29.134,25.377,18.844,101.650,22.044,19.893,20.576,19.695,19.267,18.003,16.187
919,32.631,24.059,28.628,31.523,22.982,20.477,20.456,19.953,20.709,21.703,21.962,24.407,24.080,29.666,44.713,33.249,21.878,25.359,22.208,22.505,22.766,28.815,25.325,18.855,101.657,22.209,19.700,20.692,19.651,19.284,17.946,16.112
920,32.305,23.812,28.368,31.240,23.116,20.295,20.480,20.042,20.822,21.584,21.750,24.283,24.223,29.538,45.105,33.156,21.926,25.747,22.221,22.277,22.717,28.640,24.902,18.842,101.629,21.846,19.631,20.666,19.709,19.274,18.122,16.080
921,31.932,23.883,27.722,31.132,23.007,20.290,20.240,20.161,20.911,21.248,21.703,24.211,24.103,29.339,44.797,33.047,21.881,25.451,22.378,22.388,22.535,28.208,24.719,18.842,101.356,22.011,19.719,20.817,19.569,19.226,17.986,15.968
922,31.507,23.891,27.709,30.731,23.031,20.178,20.230,19.967,20.700,21.283,21.618,23.962,24.164,28.965,44.809,33.019,21.875,25.230,22.435,22.162,22.529,27.878,24.629,18.750,101.200,21.956,19.543,20.724,19.685,19.264,17.887,16.054
923,31.399,23.885,27.303,30.747,22.892,20.282,20.166,19.998,20.757,21.033,21.492,23.987,24.048,28.880,44.464,32.984,21.707,25.563,22.123,22.053,22.775,27.809,24.281,18.792,100.416,22.019,19.391,20.728,19.598,19.293,18.047,16.021
924,31.171,23.829,26.588,30.084,22.921,20.206,20.317,19.953,20.956,21.227,21.500,23.795,23.790,28.578,44.790,32.744,21.543,25.856,22.155,22.173,22.695,27.418,24.175,18.810,100.605,21.915,19.438,20.654,19.601,19.281,17.986,16.125
925,31.030,24.002,26.603,29.836,22.855,20.202,20.153,19.978,21.263,21.089,21.289,23.608,24.013,28.337,44.695,32.937,21.482,26.228,22.218,22.051,22.426,27.236,23.959,18.752,101.655,21.921,19.438,20.766,19.660,19.332,17.992,16.003
926,30.566,23.769,26.400,29.626,22.895,20.006,20.309,20.008,21.138,20.801,21.221,23.587,23.981,28.401,44.696,32.999,21.559,27.148,22.154,21.974,22.852,27.000,23.687,18.694,102.104,21.905,19.433,20.626,19.502,19.258,18.139,15.965
927,30.128,23.872,26.214,29.470,22.900,20.112,20.420,20.110,21.105,20.815,21.295,23.500,23.944,28.314,44.570,32.763,21.691,26.337,22.010,21.935,22.512,26.645,23.537,18.750,102.260,21.811,19.352,20.780,19.660,19.315,18.059,15.943
928,30.041,23.667,25.656,28.877,22.826,19.991,20.158,19.950,21.007,20.951,21.215,23.450,23.650,28.226,45.170,32.769,21.421,26.215,22.026,21.920,22.752,26.451,23.361,18.786,102.062,22.006,19.189,20.671,19.636,19.209,18.135,16.006
929,29.552,23.803,25.652,28.950,22.917,20.067,20.140,20.085,20.795,20.673,21.209,23.336,23.851,28.071,44.695,32.501,21.434,25.441,22.132,21.896,22.705,26.317,23.085,18.886,102.993,22.000,19.097,20.518,19.453,19.276,18.096,16.014
930,29.388,23.569,25.575,28.628,22.807,19.873,20.406,20.156,20.828,20.769,21.166,23.228,23.703,28.152,44.638,32.423,21.424,25.481,22.050,21.832,22.508,26.241,22.903,18.676,102.572,21.955,19.088,20.698,19.597,19.223,18.083,15.998
931,29.064,23.699,25.385,28.425,22.874,19.923,20.201,19.859,20.826,20.661,21.205,23.288,23.549,27.960,44.564,32.277,21.498,25.241,21.953,21.789,22.557,25.965,22.699,18.721,101.817,21.878,19.131,20.575,19.724,19.246,18.027,16.024
932,28.929,23.679,24.983,28.135,22.787,19.923,20.158,19.983,21.145,20.717,21.111,23.218,23.584,27.851,44.561,32.271,21.293,25.452,21.964,21.681,22.607,25.568,22.438,18.846,101.806,22.009,19.086,20.629,19.618,19.246,18.132,15.893
933,28.640,23.550,24.876,27.717,22.909,19.901,20.306,20.009,21.257,20.645,21.153,23.120,23.544,27.756,44.634,32.342,21.212,25.357,21.915,21.649,22.609,25.383,22.349,18.714,101.938,21.884,19.086,20.717,19.508,19.253,18.047,15.973
934,28.216,23.604,24.799,27.692,22.928,20.114,20.269,20.008,21.191,20.972,21.117,22.999,23.427,27.820,44.555,32.125,21.305,25.405,22.019,21.742,22.441,25.030,22.139,18.721,100.502,21.932,19.101,20.661,19.425,19.203,17.953,15.891
935,28.238,23.721,24.697,27.311,22.846,19.871,20.119,19.890,21.059,21.297,21.043,22.893,23.682,27.565,44.662,32.141,21.543,25.243,21.969,21.709,22.664,24.940,22.085,18.625,100.255,21.963,19.174,20.743,19.578,19.285,18.062,15.947
936,27.893,23.540,24.513,27.267,22.800,19.755,20.266,19.948,20.969,21.103,20.933,22.944,23.653,27.581,44.485,32.093,21.418,25.458,21.887,21.555,22.510,24.866,21.918,18.775,100.368,21.945,19.221,20.782,19.575,19.199,18.044,15.991
937,27.597,23.450,24.598,26.708,22.901,19.895,20.375,20.069,20.855,21.264,20.979,22.901,23.605,27.479,44.729,32.002,21.283,25.447,21.938,21.503,22.654,24.720,21.710,18.692,99.923,21.899,19.058,20.764,19.505,19.197,17.980,16.048
938,27.454,23.601,24.197,26.648,22.952,19.794,20.264,20.038,20.924,20.843,20.998,22.877,23.570,27.345,44.729,31.971,21.315,25.456,21.836,21.743,22.561,24.445,21.571,18.641,99.058,21.846,18.951,20.575,19.603,19.225,17.976,15.967
939,27.142,23.490,24.126,26.687,22.850,19.985,20.224,20.042,20.879,20.671,20.821,22.878,23.544,27.437,44.655,31.834,21.498,25.500,21.822,21.680,22.643,24.279,21.398,18.705,99.494,22.003,19.058,20.568,19.626,19.228,18.100,15.965
940,27.003,23.577,24.034,26.174,22.855,19.888,20.174,20.022,20.803,20.544,20.860,22.893,23.499,27.358,44.452,31.848,21.109,25.420,21.978,21.630,22.580,24.115,21.378,18.696,99.572,21.845,19.163,20.656,19.542,19.303,17.993,16.000
941,26.747,23.625,23.865,25.874,22.783,19.910,20.108,20.066,20.751,20.815,20.829,22.855,23.488,27.445,44.452,31.869,21.315,25.458,21.915,21.680,22.615,23.754,21.121,18.656,100.052,21.876,19.002,20.756,19.648,19.205,18.030,15.998
942,26.740,23.667,23.889,25.621,22.811,19.819,20.335,20.047,20.735,20.509,20.805,22.724,23.631,27.318,44.577,31.810,21.183,25.354,21.913,21.603,22.629,23.845,21.061,18.676,99.221,21.843,18.893,20.747,19.562,19.234,18.054,15.931
943,26.261,23.402,24.011,25.767,22.735,19.923,20.346,19.947,20.777,20.582,20.808,22.665,23.520,27.350,44.554,31.707,21.257,25.397,21.828,21.423,22.562,23.606,20.893,18.569,99.585,21.850,19.019,20.715,19.678,19.334,17.878,16.008
944,26.292,23.402,24.109,25.333,22.892,19.931,20.179,19.937,20.728,20.556,20.803,22.609,23.212,27.246,44.568,31.537,20.984,25.584,21.787,21.426,22.527,23.487,20.832,18.574,100.387,21.750,19.030,20.638,19.537,19.236,18.024,16.038
945,26.144,23.465,23.744,24.991,22.738,19.804,20.354,20.125,20.651,20.442,20.792,22.656,23.244,27.193,44.512,31.652,21.286,25.293,21.783,21.538,22.379,23.398,20.651,18.612,100.132,21.826,18.856,20.508,19.614,19.217,17.951,15.974
946,25.816,23.478,23.844,25.126,22.741,20.013,20.227,19.875,20.740,20.502,20.657,22.679,23.374,27.363,44.694,31.615,21.305,25.257,21.963,21.448,22.453,23.284,20.668,18.685,99.722,21.792,18.948,20.652,19.603,19.270,17.998,15.855
947,25.581,23.580,23.729,24.728,22.857,20.013,20.348,19.836,20.660,20.551,20.772,22.622,23.249,27.127,44.495,31.757,21.257,25.213,21.824,21.546,22.387,23.099,20.498,18.616,98.989,21.848,18.942,20.633,19.536,19.267,18.025,16.032
948,25.623,23.473,23.575,24.555,22.707,19.884,20.261,19.892,20.675,20.586,20.792,22.425,23.533,27.100,44.700,31.491,21.193,25.397,21.809,21.485,22.576,22.900,20.347,18.708,98.902,21.827,19.112,20.561,19.617,19.162,17.894,15.844
949,25.491,23.444,23.791,24.623,22.985,19.828,20.491,19.829,20.768,20.341,20.717,22.448,23.178,27.185,44.685,31.596,21.299,25.139,21.859,21.442,22.594,22.741,20.227,18.708,99.443,21.975,18.951,20.524,19.707,19.251,18.002,15.915
950,25.414,23.288,23.639,24.315,22.969,19.905,20.425,19.837,20.765,20.397,20.659,22.505,23.053,27.053,44.588,31.382,21.293,25.184,21.694,21.398,22.520,22.859,20.304,18.623,99.619,21.869,19.133,20.561,19.506,19.202,17.961,15.943
951,25.113,23.612,23.504,24.263,22.850,19.940,20.409,19.881,20.648,20.390,20.691,22.394,23.475,27.125,44.679,31.598,21.077,25.192,21.809,21.460,22.348,22.830,20.005,18.531,99.232,21.750,18.985,20.822,19.558,19.145,17.904,15.938
952,24.914,23.454,23.654,23.938,22.767,19.856,20.319,19.987,20.626,20.404,20.636,22.376,23.464,27.086,44.504,31.352,21.068,25.230,21.709,21.419,22.402,22.678,20.002,18.717,98.916,21.784,18.845,20.626,19.461,19.232,17.948,16.021
953,24.887,23.372,23.494,23.836,22.849,19.923,20.179,19.906,20.713,20.523,20.568,22.341,23.308,26.945,44.524,31.443,21.138,25.302,21.664,21.312,22.465,22.504,19.973,18.484,98.772,21.947,19.015,20.578,19.417,19.131,17.919,15.769
954,24.872,23.442,23.592,23.726,22.716,19.860,20.272,19.942,20.625,20.175,20.568,22.370,23.544,27.114,44.634,31.491,21.305,25.209,21.727,21.379,22.328,22.436,19.890,18.578,98.443,21.677,18.897,20.578,19.505,19.193,17.885,15.927
955,24.700,23.300,23.485,23.648,23.195,20.501,20.467,19.869,20.631,20.523,20.669,22.328,23.332,26.959,44.298,31.483,20.849,25.262,21.677,21.355,22.688,22.229,19.859,18.449,97.321,21.689,18.850,20.351,19.517,19.174,17.873,15.852
956,34.752,36.244,29.652,30.477,24.164,21.983,21.383,22.795,22.516,23.360,20.789,23.576,24.714,28.064,44.540,32.485,26.846,26.118,22.919,21.863,24.984,26.099,22.954,20.529,96.342,21.920,18.983,21.397,19.505,19.077,17.905,16.156
957,41.794,44.830,34.927,37.438,25.382,24.488,22.314,23.623,22.904,27.407,20.940,26.538,27.390,32.667,44.270,34.790,33.820,27.567,25.429,23.218,31.541,34.186,26.221,23.685,93.069,21.915,18.979,23.086,19.559,19.110,18.113,16.508
958,39.750,42.048,33.421,36.447,25.565,25.153,22.612,22.703,22.414,28.820,21.092,27.093,27.040,34.630,44.799,35.887,33.952,28.456,25.259,24.064,31.879,34.536,26.177,24.085,91.232,22.022,19.019,23.121,19.480,19.156,18.137,16.563
959,37.573,39.133,31.611,35.194,26.133,26.088,22.475,21.906,21.973,29.523,21.596,27.608,30.005,38.723,44.695,40.624,37.418,33.365,26.227,26.657,42.068,37.484,28.670,30.232,90.153,22.607,19.468,23.464,19.540,19.237,18.030,16.420
960,42.086,45.963,34.825,36.356,27.463,27.284,23.528,21.505,22.373,32.329,23.341,29.626,33.037,42.166,44.739,42.749,38.720,37.394,27.279,29.201,48.990,41.914,33.246,32.855,88.942,23.055,21.543,23.645,19.389,19.247,18.160,16.716
961,43.103,45.683,36.098,37.267,27.643,28.178,23.918,21.124,22.246,33.285,24.469,31.326,35.305,43.997,44.723,42.502,38.428,36.876,27.346,30.026,48.959,43.743,35.316,31.873,86.778,23.203,23.620,23.406,19.460,19.240,18.228,17.042
962,42.602,42.872,35.397,36.879,27.567,28.305,23.992,20.740,22.028,33.283,25.017,31.724,35.592,45.675,44.375,42.633,37.688,36.413,27.505,30.653,47.867,43.229,34.815,30.422,86.233,24.387,23.586,23.397,19.413,19.149,18.090,16.976
963,44.766,44.538,38.002,38.632,28.130,29.333,24.148,20.740,22.333,34.350,26.315,31.944,36.321,47.186,44.568,42.993,37.373,35.110,27.518,31.610,47.406,42.942,33.770,29.545,85.927,25.107,23.648,23.002,19.526,19.175,18.096,17.027
964,43.087,41.670,36.904,37.863,27.775,29.202,24.100,20.501,22.287,34.290,26.190,31.732,36.072,47.698,44.492,43.273,36.486,34.867,27.456,31.026,46.135,42.494,33.415,28.308,86.485,24.838,23.388,23.100,19.620,19.152,18.230,16.946
965,41.958,38.905,36.927,37.203,29.154,29.413,24.541,20.557,21.810,33.895,25.760,31.717,36.143,48.165,44.238,43.332,35.781,33.871,27.031,31.684,44.986,42.123,33.194,27.382,86.101,24.489,23.178,22.703,19.539,19.164,18.164,16.773
966,40.453,36.688,35.120,35.966,28.882,28.920,24.245,20.424,21.723,33.636,25.260,31.438,35.501,49.017,44.684,43.709,35.016,34.549,27.414,31.840,44.186,41.124,32.744,27.297,84.935,24.989,22.749,22.627,19.572,19.121,18.139,16.866
967,44.078,43.325,37.184,37.443,29.387,28.267,24.472,20.444,22.298,34.650,26.015,31.604,36.050,50.768,44.566,44.594,35.556,35.103,28.315,33.778,43.914,41.862,33.090,27.268,84.328,26.168,22.854,22.993,19.403,19.130,18.253,17.285
968,45.090,42.385,37.878,38.135,30.026,29.011,24.789,20.509,22.203,34.234,26.897,31.932,37.928,50.939,44.473,43.702,34.945,35.456,27.723,33.423,44.039,43.004,32.967,26.237,83.120,26.160,22.588,22.496,19.519,19.079,18.083,17.335
969,44.318,39.492,37.626,37.651,30.498,29.120,25.193,20.387,22.155,34.035,26.698,32.024,38.345,51.329,44.514,42.563,34.785,34.380,27.497,32.517,42.393,42.412,33.223,25.688,82.191,25.566,23.225,22.211,19.444,19.132,18.096,17.180
970,41.907,36.907,35.970,36.687,29.425,28.344,24.530,20.516,21.716,33.432,26.446,31.747,38.143,51.086,44.474,41.723,34.232,32.892,27.213,32.230,40.832,42.565,33.450,24.721,82.073,25.109,23.873,21.979,19.628,19.123,18.262,17.231
971,40.996,34.357,34.284,35.320,28.639,28.054,24.280,20.305,21.490,32.610,25.958,31.072,37.332,50.285,44.444,41.112,32.868,31.544,26.529,31.617,39.959,41.352,32.492,24.297,80.986,24.697,23.292,21.912,19.481,19.174,18.064,17.027
972,39.540,32.473,33.071,34.484,28.163,27.811,23.623,20.100,21.165,32.369,25.475,30.258,36.756,50.152,44.495,41.790,32.457,31.884,26.381,30.799,38.836,39.848,31.888,23.654,81.961,24.452,23.135,21.793,19.578,19.166,18.133,17.032
973,37.705,30.780,31.526,33.046,27.627,27.157,23.142,20.326,21.143,31.776,24.739,29.703,35.403,48.980,44.550,41.352,32.103,32.048,26.567,29.849,38.596,38.526,31.250,23.105,82.519,24.036,23.045,21.694,19.417,19.181,18.122,16.905
974,36.168,29.676,30.541,32.331,27.065,26.219,22.544,20.294,21.077,30.748,24.387,29.024,35.546,48.196,44.384,40.121,30.923,31.399,25.895,28.947,37.980,37.736,30.356,22.991,83.948,23.804,22.350,21.453,19.377,19.199,18.125,16.802
975,35.006,28.643,29.453,31.447,26.457,25.381,22.311,20.036,21.156,29.792,23.789,28.319,34.430,47.479,44.329,40.125,30.736,32.354,25.576,28.416,38.268,36.567,29.938,22.812,86.540,23.576,22.054,21.255,19.456,19.192,18.171,16.770
976,36.572,34.774,30.910,31.826,27.112,24.858,22.391,20.127,21.467,30.238,23.939,28.218,34.883,48.669,44.725,40.768,32.055,34.297,26.385,30.193,38.840,36.853,30.221,23.491,88.032,23.339,21.758,21.480,19.522,19.122,18.228,16.681
977,37.441,36.617,32.058,31.760,27.062,24.292,22.438,20.167,21.597,30.694,23.992,28.595,33.642,48.696,44.504,40.004,31.450,32.276,26.703,30.904,38.238,38.374,30.192,23.054,87.940,23.084,21.410,21.436,19.511,19.195,18.176,16.776
978,36.104,34.375,30.797,31.066,26.368,23.335,22.092,19.981,21.318,30.724,24.061,28.495,32.263,48.898,44.398,40.767,31.582,33.593,26.683,31.098,38.615,38.117,29.953,23.703,88.570,23.160,21.049,21.517,19.477,19.073,18.160,16.752
979,36.158,33.878,30.568,30.795,26.286,23.058,21.992,20.017,21.461,30.313,24.088,28.460,31.764,50.148,44.546,42.008,32.177,36.095,28.095,33.105,41.342,37.972,30.379,25.214,89.215,24.529,21.300,21.557,19.350,19.168,18.230,16.625
980,46.380,43.984,38.447,36.274,28.034,23.697,23.266,20.559,22.488,32.717,25.826,29.656,32.260,51.591,44.380,43.387,33.608,35.061,28.768,35.122,41.814,40.333,31.665,25.205,87.124,25.115,21.208,21.968,19.403,19.130,18.350,16.822
981,47.518,43.178,40.562,36.963,28.271,24.202,23.781,20.541,22.362,33.264,28.262,31.434,32.666,52.468,44.431,43.250,33.675,33.452,28.081,35.387,40.734,42.530,32.850,24.603,86.522,24.955,21.103,21.951,19.442,19.103,18.186,17.076
982,46.572,40.288,40.113,36.658,28.118,24.843,23.683,20.495,21.990,32.734,28.885,31.910,32.708,52.315,44.493,42.611,33.064,31.673,27.328,35.344,39.475,42.127,32.343,23.975,84.975,24.540,20.850,21.798,19.503,19.130,18.147,17.119
983,46.078,39.865,40.259,35.954,28.304,25.357,23.884,20.484,21.702,32.402,28.806,32.110,32.902,52.669,44.355,43.189,32.842,33.557,27.960,35.707,40.922,41.577,32.421,25.060,85.440,25.420,20.712,21.740,19.603,19.138,17.993,17.095
984,49.819,44.191,41.327,36.954,31.854,25.751,24.942,20.829,22.362,33.332,29.715,32.359,32.769,54.287,44.350,44.486,33.804,33.743,28.872,37.860,40.578,41.873,32.428,25.598,84.367,27.592,21.107,21.937,19.520,19.044,18.191,17.100
985,48.507,42.364,40.376,35.861,32.240,24.826,25.269,20.656,22.133,32.549,30.212,32.268,31.416,52.829,44.548,44.123,33.749,33.350,28.319,36.906,38.582,40.873,31.554,24.833,83.850,27.503,20.880,21.766,19.450,19.201,18.199,17.136
986,46.685,39.301,39.746,34.402,30.992,24.037,24.704,20.462,21.761,31.773,29.487,31.858,29.984,50.914,44.358,43.514,32.280,32.329,27.387,35.621,37.223,39.891,31.120,23.931,84.451,26.715,20.513,21.510,19.494,19.110,18.267,16.953
987,45.210,36.521,37.788,33.374,29.669,23.617,23.963,20.347,21.505,31.234,28.580,31.175,28.812,50.092,44.265,42.713,31.788,30.608,26.662,34.190,36.049,38.570,30.528,23.509,84.260,26.112,20.099,21.736,19.402,19.215,18.211,16.934
988,44.096,34.325,37.000,33.132,28.850,22.684,23.277,20.192,21.275,30.343,27.830,30.627,28.854,49.342,44.369,42.359,32.891,34.418,27.487,34.846,40.637,37.968,30.967,26.895,85.605,25.470,20.401,21.482,19.506,19.146,18.267,16.778
989,42.017,32.351,36.224,32.895,27.664,22.432,22.900,20.279,21.168,29.932,27.508,30.416,30.276,49.649,44.319,42.699,33.260,36.411,28.508,35.781,40.977,37.081,30.870,27.900,86.207,25.166,20.577,21.285,19.556,19.164,18.255,16.669
990,40.325,30.812,34.303,32.089,27.128,21.942,22.887,20.210,21.002,29.507,26.598,29.710,28.902,49.444,44.591,43.334,32.920,36.285,27.973,34.770,38.217,36.016,30.095,26.815,87.501,24.633,20.354,21.336,19.547,19.115,18.292,16.523
991,38.716,29.425,32.968,30.941,26.630,21.686,22.145,20.072,21.060,29.126,25.898,29.048,28.037,47.461,44.116,42.114,31.743,32.738,27.545,33.354,35.740,34.956,29.381,25.676,87.643,24.254,20.103,21.220,19.646,19.153,18.318,16.491
992,37.585,28.436,31.780,30.491,25.876,21.346,22.045,20.042,20.969,28.082,25.414,28.242,26.934,45.413,44.342,40.570,31.193,30.447,26.618,32.076,33.883,34.243,28.445,24.993,86.726,24.007,19.815,20.868,19.414,19.155,18.130,16.258
993,36.279,27.357,30.509,30.034,25.601,21.185,21.839,20.030,20.843,27.509,24.918,27.646,26.493,43.837,44.069,40.333,30.614,30.048,26.167,30.940,32.020,33.445,28.149,24.011,87.786,23.754,19.895,21.135,19.741,19.078,18.323,16.225
994,35.373,26.830,29.904,29.491,25.351,20.856,21.512,19.998,20.880,26.703,24.364,27.230,26.058,43.318,44.412,40.546,30.508,30.350,25.547,29.806,30.973,32.817,27.530,23.420,88.021,23.345,19.513,21.469,20.164,19.191,18.233,16.192
995,34.488,26.327,28.791,28.906,24.945,20.882,21.264,20.103,20.810,25.556,23.900,26.712,25.623,41.618,44.125,39.975,29.341,30.420,25.163,29.096,29.803,32.068,26.989,22.864,88.678,23.263,19.440,21.135,20.179,19.013,18.221,16.207
996,33.685,26.053,28.274,28.546,24.541,20.794,21.124,19.951,20.825,25.479,23.530,26.238,25.191,40.299,44.413,39.615,28.984,31.819,24.738,28.176,29.053,31.464,26.600,22.533,89.672,23.071,19.446,21.162,20.089,19.036,18.530,16.192
997,32.907,25.490,27.825,27.833,24.402,20.417,20.942,19.975,20.907,25.100,23.260,25.953,24.923,38.867,44.456,39.469,28.598,31.812,24.468,27.399,29.227,30.991,26.265,21.940,91.148,22.902,19.330,20.944,20.016,19.134,18.302,16.165
998,32.705,25.333,27.132,27.598,24.189,20.368,20.968,19.922,20.854,24.935,22.852,25.727,24.660,37.373,44.385,39.017,27.498,31.553,24.154,26.967,28.654,30.596,25.967,21.690,92.339,22.894,19.288,20.898,20.283,19.181,18.247,16.165
999,31.971,25.122,26.882,27.187,23.981,20.424,20.881,19.998,20.927,24.280,22.638,25.382,24.480,36.328,44.298,39.059,27.849,31.114,23.962,26.178,27.729,30.077,25.585,21.339,92.305,22.754,19.294,21.033,20.439,19.113,18.314,15.991
1000,31.469,24.845,26.361,26.959,23.997,20.262,20.694,20.049,20.915,23.722,22.393,24.993,24.554,35.531,44.253,39.060,27.122,32.350,23.696,25.691,27.908,29.772,25.257,21.049,92.361,22.495,18.966,21.069,20.671,19.096,18.407,16.144
1001,31.028,24.723,26.051,26.842,23.805,20.196,20.591,19.911,20.851,23.395,22.097,24.769,24.350,34.475,44.847,38.907,25.900,31.513,23.535,25.311,27.521,29.284,25.221,20.833,90.807,22.409,19.170,21.308,20.997,19.187,18.434,16.038
1002,30.665,24.486,25.658,26.468,23.615,20.097,20.517,19.987,21.249,23.028,21.978,24.592,24.252,33.760,45.026,39.230,26.132,31.325,23.469,24.895,26.695,28.990,24.812,20.683,90.039,22.453,19.094,21.218,21.388,19.081,18.353,15.973
1003,30.154,24.535,25.397,26.027,23.598,19.985,20.507,19.961,21.291,23.456,21.913,24.356,24.366,32.874,45.038,38.884,26.193,29.591,23.327,24.857,26.037,28.351,24.480,20.183,91.091,22.425,19.112,21.112,21.517,19.160,18.331,16.074
1004,29.695,24.327,25.085,25.963,23.514,20.161,20.420,20.025,21.161,23.089,21.781,24.278,24.146,33.008,45.220,39.595,25.820,29.363,23.186,24.157,25.225,28.008,24.404,20.237,92.578,22.354,18.888,21.399,21.502,19.073,18.688,16.030
1005,29.518,24.484,24.966,25.582,23.195,20.127,20.274,19.828,20.967,22.692,21.548,23.969,24.066,33.067,44.890,40.397,26.752,30.494,23.105,24.125,26.682,27.867,24.133,20.449,92.779,22.220,19.011,21.529,21.645,19.105,18.897,15.955
1006,29.324,24.170,24.754,25.406,23.317,20.071,20.179,19.998,21.120,22.456,21.585,23.872,24.127,33.467,45.051,41.127,27.852,32.302,23.599,23.943,28.070,27.487,24.766,21.054,92.098,22.178,19.159,21.610,21.551,19.122,19.002,15.989
1007,28.951,24.179,24.615,25.345,23.117,20.026,20.201,19.977,20.803,22.166,21.352,23.791,24.072,32.959,44.882,41.822,28.035,32.289,23.306,23.659,27.309,27.407,24.439,20.801,91.963,22.156,19.054,21.714,21.646,19.129,19.172,16.006
1008,28.689,23.946,24.600,24.833,23.218,20.049,20.322,19.862,20.826,22.474,21.164,23.607,23.679,32.313,44.758,41.525,27.476,31.137,23.290,23.553,26.271,26.963,24.244,20.324,92.909,22.111,19.099,21.518,21.754,19.202,18.997,15.902
1009,28.267,23.965,24.348,24.589,23.203,19.910,20.116,19.972,20.922,22.299,21.271,23.520,23.708,31.742,45.029,40.976,26.527,30.350,22.846,23.298,25.436,26.738,23.766,20.259,93.993,22.062,19.071,21.612,21.519,19.191,18.965,15.970
1010,28.136,23.928,24.284,24.370,22.947,19.888,20.095,19.859,20.824,21.942,21.066,23.404,23.706,31.285,45.115,40.987,26.601,31.017,22.862,23.172,25.967,26.501,23.558,20.083,94.201,22.113,18.951,21.517,21.355,19.098,18.791,16.009
1011,27.737,23.718,23.910,24.091,22.942,19.822,20.222,19.903,20.873,21.353,21.018,23.317,23.599,33.301,44.328,41.189,26.174,31.553,22.882,23.039,27.039,26.360,23.228,19.719,93.432,22.041,18.871,21.487,21.506,19.109,18.943,15.979
1012,27.546,23.676,24.220,23.911,22.933,19.824,20.251,19.920,21.315,21.757,21.069,23.147,23.427,35.961,44.223,41.127,25.685,32.053,22.772,22.895,27.482,25.930,22.935,19.788,93.769,21.953,18.961,21.425,21.188,19.154,18.853,15.917
1013,27.382,23.676,23.724,23.961,22.828,19.809,20.164,19.928,21.271,21.808,20.964,23.029,23.454,38.395,44.126,40.674,24.961,31.578,22.674,22.753,27.467,25.773,22.760,19.596,93.322,21.995,18.824,21.536,21.061,19.110,18.826,16.051
1014,27.044,23.724,23.581,23.733,22.824,19.813,20.206,19.962,21.168,21.565,20.945,23.085,23.488,39.820,44.444,40.726,24.277,30.652,22.700,22.556,26.604,25.468,22.684,19.545,92.707,21.998,18.948,21.629,20.963,19.062,18.667,15.991
1015,26.687,23.615,23.553,23.717,22.801,19.860,20.066,19.847,21.006,21.297,20.823,22.896,23.448,40.395,44.271,40.320,23.849,29.888,22.635,22.408,25.781,25.316,22.473,19.491,92.546,22.081,18.957,21.380,21.062,19.123,18.637,15.947
1016,26.540,23.740,23.697,23.477,22.982,19.839,20.266,19.909,20.856,20.956,20.862,22.926,23.385,40.873,44.620,40.164,23.476,29.907,22.405,22.474,24.850,24.982,22.018,19.185,92.288,21.838,18.830,21.262,21.034,19.101,18.649,15.973
1017,26.147,23.486,23.470,23.247,22.794,19.822,19.995,19.814,20.915,20.967,20.815,22.819,23.318,41.164,44.772,39.743,22.965,30.162,22.424,22.155,24.566,24.951,21.893,19.219,91.969,21.923,18.910,21.450,21.294,19.146,18.740,15.826
1018,26.084,23.607,23.598,23.384,22.871,19.708,20.338,19.936,20.821,20.956,20.783,22.780,23.408,40.798,44.593,40.010,23.023,29.928,22.323,22.252,24.094,24.717,21.750,19.295,93.349,21.829,18.976,21.399,21.202,19.124,18.802,15.955
1019,25.701,23.543,23.432,23.094,22.841,19.862,20.032,19.776,20.777,20.869,20.763,22.685,23.167,42.115,44.237,40.127,22.386,29.871,22.233,22.069,23.711,24.318,21.596,19.129,93.541,21.998,18.837,21.511,21.416,19.137,18.775,15.875
1020,25.508,23.526,23.532,23.073,22.837,19.804,20.190,19.836,20.919,20.890,20.681,22.518,23.225,41.375,45.029,40.116,22.350,29.312,22.183,22.080,23.859,24.144,21.282,19.047,93.103,21.952,18.925,21.086,21.374,19.159,18.877,15.938
1021,25.332,23.519,23.353,22.998,23.227,19.751,20.222,19.820,21.261,20.832,20.690,22.585,23.231,41.077,44.974,40.165,22.048,28.728,22.183,22.094,23.479,24.000,21.116,19.007,93.783,21.811,18.985,21.362,21.422,19.136,18.715,15.929
1022,25.219,23.561,23.177,22.998,23.162,19.781,20.298,19.721,21.106,20.645,20.745,22.571,23.141,40.081,44.692,39.611,22.331,28.724,22.103,22.067,23.447,23.858,21.011,19.000,94.658,21.859,18.891,21.076,21.274,19.133,18.780,15.935
