 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32
951,26.463,22.460,24.203,23.507,22.039,19.527,19.528,19.275,20.978,20.979,19.550,21.635,21.682,28.557,41.218,30.090,20.640,23.683,21.165,20.911,22.230,21.450,18.888,18.163,109.280,20.641,18.410,19.930,19.402,18.700,17.664,15.728
952,26.218,22.654,23.955,23.210,21.960,19.510,19.396,19.119,20.851,21.082,19.474,21.490,21.737,28.253,41.206,30.150,20.402,23.850,21.090,20.976,22.141,21.309,18.880,18.172,108.384,20.557,18.451,20.132,19.207,18.780,17.760,15.686
953,26.128,22.686,23.714,22.968,21.931,19.383,19.451,19.250,21.391,21.023,19.491,21.278,21.785,28.029,41.087,30.332,20.489,24.059,21.109,20.839,22.113,20.965,18.823,18.308,107.519,20.648,18.225,19.968,19.379,18.761,17.669,15.769
954,25.949,22.421,23.545,22.838,21.819,19.260,19.361,19.210,21.269,20.946,19.449,21.294,21.687,27.763,41.076,30.109,20.286,23.873,21.114,20.825,22.215,21.014,18.735,18.252,107.390,20.713,18.358,19.993,19.287,18.672,17.718,15.770
955,25.533,22.476,23.400,22.543,21.695,19.249,19.298,19.349,20.897,20.897,19.461,21.291,21.971,27.508,40.780,30.216,20.421,23.903,21.018,20.707,22.182,20.916,18.699,18.281,106.383,20.562,18.378,20.044,19.388,18.705,17.715,15.816
956,25.179,22.446,23.263,22.324,21.718,19.342,19.325,19.205,20.584,20.720,19.514,21.168,21.875,27.263,41.129,30.111,20.434,23.821,21.023,20.706,21.969,20.691,18.651,18.266,105.004,20.674,18.258,20.009,19.299,18.744,17.625,15.772
957,25.107,22.558,23.006,22.418,21.719,19.295,19.356,19.171,20.591,20.605,19.402,21.152,21.719,27.082,40.962,30.139,20.367,23.966,20.995,20.798,22.016,20.743,18.539,18.098,104.314,20.663,18.238,20.004,19.393,18.645,17.657,15.692
958,24.821,22.495,22.994,22.338,21.627,19.148,19.124,19.239,20.422,20.764,19.500,21.153,21.857,26.887,41.090,30.174,20.286,23.840,21.027,20.659,21.857,20.592,18.699,18.121,102.494,20.673,18.234,20.035,19.291,18.691,17.603,15.740
959,24.553,22.558,23.092,22.041,21.743,19.215,19.346,19.213,20.218,20.713,19.470,21.042,21.867,26.874,40.788,30.145,20.241,23.933,20.997,20.564,21.980,20.523,18.632,18.083,102.495,20.623,18.225,19.993,19.338,18.783,17.630,15.775
960,24.594,22.421,22.707,22.119,21.666,19.049,19.417,19.178,20.181,20.790,19.454,21.055,21.560,26.607,40.511,30.153,20.080,23.743,20.942,20.422,22.029,20.515,18.650,18.071,102.034,20.516,18.225,19.858,19.282,18.679,17.593,15.678
961,24.440,22.269,22.786,21.815,21.558,19.073,19.211,19.230,20.073,20.650,19.470,20.995,21.653,26.622,40.649,29.908,20.283,23.901,20.872,20.510,21.863,20.508,18.519,18.069,100.872,20.429,18.139,19.817,19.312,18.711,17.559,15.695
962,24.311,22.413,22.624,21.943,21.622,19.015,19.272,19.155,20.082,20.364,19.500,21.064,21.631,26.578,40.571,30.072,20.286,23.702,20.899,20.567,21.795,20.299,18.592,18.112,100.482,20.610,18.060,19.938,19.290,18.632,17.588,15.715
963,24.022,22.171,22.630,21.774,21.518,19.146,19.058,19.121,20.142,20.093,19.420,20.890,21.462,26.412,40.701,29.974,20.154,23.890,20.906,20.534,21.691,20.328,18.613,18.301,99.250,20.644,18.180,19.861,19.343,18.690,17.738,15.825
964,23.775,22.304,22.342,21.765,21.369,19.056,19.187,19.196,20.746,19.811,19.340,20.883,21.398,26.328,40.635,30.068,20.042,23.793,21.014,20.563,21.984,20.451,18.496,18.127,99.298,20.510,18.245,19.944,19.374,18.738,17.682,15.692
965,23.845,22.329,22.513,21.639,21.468,19.125,19.251,19.266,20.578,19.741,19.439,20.903,21.790,26.236,41.085,30.097,20.257,23.951,20.842,20.552,21.920,20.324,18.470,18.045,99.353,20.621,18.131,20.053,19.385,18.728,17.709,15.707
966,23.705,22.301,22.432,21.537,21.467,19.185,19.380,19.290,20.394,19.752,19.294,20.999,21.671,26.281,40.769,29.911,20.228,23.787,20.901,20.505,21.756,20.195,18.361,18.100,97.909,20.673,18.193,19.870,19.269,18.719,17.713,15.789
967,23.507,22.373,22.355,21.578,21.475,19.013,19.187,19.194,20.331,19.956,19.389,20.880,21.844,26.146,40.884,29.895,20.058,23.975,20.940,20.427,21.959,20.212,18.499,18.143,97.451,20.626,18.193,20.060,19.313,18.725,17.720,15.678
968,23.319,22.221,22.506,21.468,21.547,19.153,19.113,19.119,20.188,20.002,19.464,20.890,21.790,26.159,40.768,29.891,20.129,23.880,20.923,20.460,21.838,20.091,18.418,18.116,96.312,20.565,18.079,19.923,19.190,18.686,17.730,15.627
969,23.242,22.338,22.192,21.418,21.459,19.166,19.140,18.987,20.089,20.070,19.451,20.850,21.692,26.014,40.900,29.884,19.923,23.721,20.810,20.452,21.848,20.117,18.484,18.049,95.398,20.596,18.240,19.865,19.358,18.685,17.552,15.674
970,23.264,22.410,22.267,21.482,21.470,19.062,19.077,19.254,20.170,20.009,19.374,20.714,21.721,26.052,40.730,29.858,20.055,23.798,20.783,20.351,22.006,20.223,18.424,18.125,95.475,20.581,18.161,19.766,19.313,18.685,17.691,15.722
971,23.091,22.183,22.132,21.224,21.534,19.062,19.187,19.156,20.596,19.703,19.357,20.819,21.674,25.965,40.957,29.905,19.961,23.789,20.723,20.394,21.809,20.057,18.377,18.092,94.563,20.588,18.174,19.898,19.344,18.772,17.689,15.601
972,22.974,22.223,21.934,21.082,21.483,19.049,19.079,19.227,20.734,19.666,19.364,20.838,21.735,25.948,40.870,29.992,19.965,23.705,20.744,20.459,21.721,19.996,18.430,17.969,93.913,20.626,18.043,19.893,19.212,18.664,17.696,15.687
973,22.945,22.205,22.241,21.304,21.400,19.183,19.042,19.081,20.499,19.519,19.390,20.727,21.703,26.013,40.602,30.052,19.897,23.671,20.828,20.424,21.867,19.990,18.472,18.000,93.332,20.437,18.152,19.967,19.364,18.736,17.662,15.708
974,22.787,22.296,22.301,21.288,21.509,19.127,19.232,19.091,20.352,19.348,19.447,20.785,21.724,25.853,40.333,29.719,20.042,23.829,20.923,20.477,21.689,20.075,18.405,18.105,91.707,20.635,18.097,19.900,19.324,18.659,17.647,15.713
975,22.848,22.056,22.199,21.199,21.710,19.034,19.142,19.210,20.101,19.435,19.254,20.702,21.393,25.940,40.377,29.570,20.174,23.846,20.797,20.326,21.799,20.009,18.382,18.058,91.522,20.541,18.084,20.046,19.171,18.609,17.667,15.716
976,22.832,22.240,21.974,21.237,21.699,19.077,19.005,19.164,20.254,19.724,19.333,20.790,21.610,25.949,40.623,29.830,20.109,23.683,20.753,20.269,21.734,19.989,18.440,17.953,91.136,20.592,18.210,19.919,19.349,18.665,17.637,15.680
977,22.869,22.128,22.053,21.132,21.547,19.142,19.169,19.252,20.175,19.549,19.475,20.796,21.634,25.947,40.467,29.790,19.936,23.760,20.597,20.251,21.725,19.953,18.388,18.232,91.914,20.654,18.112,19.924,19.221,18.623,17.568,15.618
978,22.810,22.088,22.132,21.221,21.626,18.994,19.182,19.188,20.441,19.486,19.460,20.712,21.594,25.861,40.375,29.697,20.090,23.719,20.695,20.359,21.504,20.014,18.434,18.002,90.889,20.640,18.009,19.743,19.354,18.696,17.743,15.796
979,22.922,22.236,22.312,21.306,21.739,19.249,19.296,19.311,20.825,19.881,19.447,20.797,21.886,26.006,40.658,29.950,20.035,23.787,20.828,20.567,21.727,19.924,18.350,17.967,90.809,20.572,18.161,19.993,19.435,18.736,17.758,15.719
980,22.640,22.038,22.024,21.103,21.557,19.043,19.211,19.019,20.519,19.932,19.355,20.844,21.703,26.017,40.723,29.902,20.045,23.968,20.990,20.279,21.637,20.006,18.365,18.087,90.391,20.631,18.067,20.084,19.579,18.887,17.821,15.696
981,22.759,22.159,22.013,21.091,21.594,19.000,19.153,19.131,20.346,19.643,19.341,20.654,21.607,25.889,40.608,29.871,20.186,23.673,20.751,20.359,21.508,19.956,18.350,18.038,90.059,20.483,18.069,19.793,19.293,18.795,17.721,15.727
982,22.659,22.026,22.058,21.105,21.573,18.981,19.174,19.038,20.183,19.886,19.472,20.688,21.637,25.883,40.406,29.661,20.090,23.726,20.692,20.334,21.756,19.953,18.331,17.940,89.509,20.626,18.017,19.705,19.288,18.728,17.637,15.761
983,22.691,21.893,22.006,21.130,21.472,19.013,19.150,19.202,20.722,19.785,19.340,20.658,21.435,25.770,40.358,29.821,20.170,23.713,20.712,20.412,21.664,19.938,18.350,18.031,88.854,20.525,18.026,19.845,19.266,18.737,17.569,15.674
984,22.685,22.162,22.024,21.226,21.749,18.953,19.224,19.210,20.630,19.481,19.335,20.715,21.605,25.872,40.064,29.639,19.904,23.612,20.690,20.422,21.600,20.013,18.424,17.969,88.519,20.557,18.131,19.800,19.293,18.630,17.694,15.690
985,22.639,22.159,22.088,20.932,21.696,18.996,19.193,19.260,20.509,19.535,19.392,20.631,21.727,25.767,40.027,29.530,19.952,23.637,20.685,20.298,21.488,19.882,18.444,18.002,88.204,20.426,18.067,19.889,19.293,18.757,17.721,15.725
986,22.508,22.037,22.079,20.966,21.670,19.125,19.290,19.225,20.319,19.458,19.314,20.674,21.711,25.753,40.738,29.832,20.077,23.749,20.786,20.164,21.830,19.930,18.330,17.884,87.093,20.659,18.079,20.069,19.427,18.859,17.821,15.754
987,22.444,22.112,21.900,20.906,21.716,18.972,19.327,19.200,20.547,19.414,19.417,20.608,21.716,25.901,40.687,30.017,20.035,24.076,20.863,20.266,21.713,19.875,18.302,18.004,86.200,20.492,18.174,20.011,19.460,18.823,17.758,15.745
988,22.507,22.287,22.111,21.057,21.746,19.232,19.377,19.232,20.895,19.610,19.413,20.860,21.653,25.989,40.716,30.156,20.212,23.798,20.828,20.427,21.711,19.937,18.446,17.993,85.352,20.611,18.114,19.984,19.461,18.989,17.628,15.882
989,22.688,22.393,22.220,21.374,21.971,19.329,19.644,19.368,20.905,19.759,19.609,20.928,22.095,26.023,40.723,30.042,20.585,23.738,20.929,20.555,21.791,20.053,18.473,18.096,85.913,20.820,18.388,20.012,19.336,18.825,17.725,15.770
990,22.361,22.266,22.021,21.098,21.889,19.114,19.264,19.205,20.614,19.813,19.636,20.865,21.541,25.894,40.615,30.193,21.569,24.911,21.336,20.438,23.795,20.385,18.793,19.679,84.575,20.650,18.305,20.046,19.288,18.717,17.672,15.752
991,28.393,30.354,26.361,23.922,22.775,19.555,19.768,20.214,22.390,21.042,19.434,21.616,23.162,27.688,40.531,32.329,28.701,28.913,23.555,21.053,35.625,23.584,22.513,26.692,83.823,20.710,18.614,20.696,19.213,18.777,17.666,15.875
992,37.533,42.516,36.395,31.363,23.780,21.540,20.905,21.551,24.581,24.304,19.589,24.312,24.475,31.037,40.845,33.667,30.244,29.019,23.753,22.431,39.104,30.518,25.521,26.920,81.187,20.850,19.215,21.104,19.224,18.660,17.809,16.273
993,38.999,43.247,37.797,32.658,24.961,21.630,21.079,20.895,23.999,25.668,19.626,25.855,25.305,32.517,40.783,34.598,30.441,30.008,23.745,23.509,39.994,33.152,27.413,26.277,78.653,20.988,20.657,21.387,19.283,18.692,17.899,16.255
994,37.882,41.231,36.355,31.605,24.665,21.084,20.839,20.294,23.256,26.299,19.751,26.248,26.011,33.617,40.689,35.545,30.814,33.876,24.274,24.540,43.217,33.177,26.968,26.551,77.812,21.093,21.013,21.192,19.302,18.649,17.889,16.266
995,43.746,47.803,41.265,34.662,26.362,21.910,21.689,20.847,25.107,27.862,20.431,27.596,29.247,36.187,40.971,36.717,32.087,35.644,24.945,26.784,46.268,35.802,28.381,27.310,76.820,21.811,21.667,21.422,19.255,18.719,17.902,16.509
996,46.232,48.806,43.278,36.564,26.531,23.045,22.008,20.725,25.484,28.827,21.058,28.845,30.928,36.900,40.986,36.447,31.637,34.240,24.685,27.368,46.266,37.653,29.206,26.453,76.864,21.899,22.195,21.420,19.422,18.736,17.829,16.902
997,45.412,47.655,43.286,35.664,26.558,23.875,22.227,20.354,24.875,29.040,21.674,29.770,31.936,37.776,40.615,36.875,31.379,35.951,24.856,28.653,46.246,38.440,29.993,26.058,77.135,22.405,22.725,21.241,19.237,18.690,17.818,16.687
998,47.718,49.862,44.203,36.491,27.042,24.697,22.409,20.568,26.039,30.112,22.388,30.514,32.538,39.196,40.732,38.047,30.955,37.086,25.074,30.049,46.695,38.300,29.835,25.935,77.713,23.591,22.983,21.315,19.238,18.664,17.976,17.012
999,48.617,51.522,45.239,36.888,28.029,25.357,23.011,20.818,26.651,30.815,23.478,31.207,34.950,39.965,40.572,38.775,31.408,39.030,25.282,30.356,47.113,38.944,30.422,25.670,76.653,23.372,23.457,21.308,19.332,18.632,17.968,17.015
1000,48.417,49.537,44.611,36.858,29.610,25.830,23.984,21.160,26.228,30.848,24.149,31.504,34.623,40.010,40.764,37.744,31.000,36.960,24.712,30.110,45.615,38.866,29.816,24.772,75.340,23.050,23.152,21.088,19.283,18.711,17.807,16.946
1001,47.329,45.785,43.175,35.429,29.138,24.778,23.636,20.811,24.879,30.495,24.184,31.040,33.432,39.951,40.742,36.812,29.990,35.502,24.262,29.520,44.172,38.603,29.263,24.243,73.744,22.702,22.790,20.835,19.363,18.715,17.855,16.760
1002,47.300,45.728,42.684,35.116,28.568,24.280,23.338,20.393,24.439,29.949,24.171,31.089,34.000,40.271,40.707,37.785,30.109,35.221,24.173,30.499,44.586,38.318,28.768,24.112,72.211,22.475,22.440,20.963,19.364,18.755,17.812,16.749
1003,48.403,46.479,43.855,35.689,29.047,24.978,23.058,20.146,24.841,30.488,25.007,31.422,34.682,40.618,40.831,38.165,29.836,34.612,24.082,30.601,43.465,38.093,28.405,23.650,71.692,22.365,22.127,21.265,19.782,18.699,17.993,16.899
1004,47.655,44.696,44.006,35.406,28.316,25.606,22.979,19.914,24.559,30.112,25.332,31.210,35.109,40.669,40.706,37.992,29.412,32.441,23.718,30.164,42.660,37.523,27.848,22.971,70.567,22.080,22.088,21.260,19.891,18.664,17.904,16.949
1005,48.023,43.405,43.692,36.128,28.525,26.234,23.164,19.717,24.270,29.217,25.871,31.118,34.584,40.174,40.521,37.290,28.833,31.010,23.369,29.580,42.172,36.773,27.401,22.406,69.830,21.883,21.994,21.202,19.849,18.713,17.922,16.932
1006,46.714,40.256,43.248,35.626,27.696,26.062,23.084,19.698,23.699,29.042,26.174,30.754,34.462,39.815,40.792,36.971,28.013,30.935,23.027,29.243,40.230,36.151,26.936,21.871,68.449,21.790,21.575,21.311,20.598,18.665,17.870,16.917
1007,47.476,40.724,43.009,35.521,28.790,25.860,23.253,19.560,24.069,28.780,25.823,30.404,34.615,39.566,40.657,37.458,27.453,30.895,22.891,29.098,39.434,35.331,26.113,21.373,68.374,21.686,21.444,21.308,20.475,18.730,18.061,16.737
1008,46.955,39.978,42.293,34.623,29.313,24.890,23.296,19.473,24.550,28.507,25.661,29.960,32.523,39.005,40.548,37.803,26.865,31.732,22.588,28.583,37.916,34.255,25.578,20.953,68.204,21.469,21.124,21.258,20.897,18.709,17.968,16.811
1009,45.083,37.268,40.694,33.642,28.193,23.951,22.712,19.476,23.705,27.921,25.148,29.377,30.912,38.609,40.430,37.699,26.646,32.416,22.400,27.632,36.631,33.144,24.846,20.828,68.563,21.400,20.785,21.098,21.265,18.636,18.002,16.648
1010,43.665,35.130,40.504,32.418,27.329,23.237,22.369,19.415,22.895,27.367,24.477,28.890,29.440,37.738,40.458,37.495,25.678,30.745,22.156,26.961,35.971,32.359,24.352,20.415,67.703,21.254,20.599,21.044,22.251,18.608,17.917,16.405
1011,42.665,33.290,39.981,31.386,26.346,22.454,22.142,19.362,22.278,26.638,23.906,28.599,30.228,37.526,40.588,37.335,25.633,29.608,22.038,26.214,35.096,32.174,24.036,20.346,67.232,21.176,20.285,20.888,22.463,18.681,17.970,16.477
1012,42.041,31.929,39.278,30.486,25.909,21.602,21.620,19.433,21.969,26.336,23.260,28.397,29.029,37.926,40.621,36.866,25.608,29.449,21.919,26.341,34.174,31.024,23.561,19.935,67.841,21.200,20.084,20.838,22.754,18.683,17.882,16.458
1013,41.064,30.152,38.479,30.096,25.313,21.406,21.216,19.341,21.495,25.631,22.912,27.961,28.215,37.504,40.670,36.398,24.916,29.032,21.960,26.061,32.863,30.361,23.244,19.647,68.035,21.059,19.824,20.840,22.952,18.581,17.986,16.332
1014,40.347,29.200,38.263,29.568,24.736,20.903,21.121,19.315,21.060,24.869,22.375,27.484,29.223,37.358,40.317,36.110,24.254,28.411,21.827,25.451,32.469,29.240,22.981,19.674,68.682,21.024,19.665,20.888,23.495,18.679,17.792,16.243
1015,39.720,28.179,37.600,28.918,24.445,20.649,20.834,19.357,20.836,24.512,22.309,27.260,28.146,35.952,40.722,35.835,24.096,29.061,21.564,24.888,32.934,28.997,22.501,19.263,69.075,20.864,19.569,20.777,23.729,18.698,18.019,16.233
1016,38.903,27.324,37.190,28.315,24.040,20.178,20.525,19.214,20.780,23.864,22.260,26.816,27.050,34.876,40.420,35.199,24.013,27.544,21.594,24.137,31.963,28.433,22.265,19.328,68.405,20.964,19.416,20.694,24.002,18.567,17.750,16.100
1017,37.460,26.572,35.498,27.831,23.689,20.097,20.385,19.316,20.722,23.126,21.987,26.377,26.005,34.931,40.599,35.210,23.399,26.724,21.477,23.951,30.781,27.487,21.886,19.172,67.987,20.765,19.097,20.606,23.766,18.679,17.912,16.085
1018,36.107,25.981,34.248,27.511,23.280,19.854,20.280,19.282,20.536,22.806,21.471,25.969,25.549,34.338,40.607,35.296,23.788,26.534,21.321,23.354,29.635,26.788,21.768,19.127,66.060,20.922,19.148,20.749,23.885,18.656,17.863,15.917
1019,35.213,25.413,33.171,26.701,23.198,19.742,20.135,19.250,20.456,22.549,21.360,25.414,25.111,33.231,40.691,35.545,23.547,28.074,21.251,23.060,29.670,26.150,21.371,18.955,65.858,20.704,19.129,20.566,23.746,18.695,18.002,15.920
1020,34.003,24.918,32.049,26.358,22.928,19.525,20.053,19.153,20.426,22.414,21.086,25.131,24.297,32.457,40.629,35.526,23.646,28.747,21.164,22.706,29.236,25.536,21.184,18.835,66.723,20.812,18.918,20.492,23.813,18.636,18.105,15.971
1021,33.454,24.559,31.224,26.228,22.816,19.396,20.013,19.322,20.228,22.301,20.855,24.582,24.042,33.063,40.737,35.380,23.286,28.635,21.151,22.409,28.295,24.970,20.952,18.808,67.404,20.802,18.876,20.503,23.855,18.623,18.111,15.855
1022,32.311,24.207,30.688,25.856,22.676,19.323,19.662,19.254,20.290,22.084,20.737,24.265,23.706,32.597,40.442,35.503,22.630,28.390,21.295,22.086,27.219,24.456,20.762,18.795,67.150,20.777,18.916,20.745,24.413,18.658,18.135,15.825
1023,31.800,23.891,29.835,25.429,22.433,19.265,19.612,19.191,20.104,21.960,20.516,23.981,23.244,31.873,40.689,35.236,22.666,28.202,21.259,21.852,26.705,24.072,20.590,18.600,68.051,20.747,18.693,20.422,24.444,18.632,18.105,15.798
1024,31.659,23.686,29.404,25.137,22.632,19.460,19.681,19.080,20.172,21.509,20.340,23.553,23.236,31.062,40.561,34.903,22.775,27.911,21.112,21.657,26.055,23.493,20.304,18.578,68.425,20.647,18.648,20.195,24.276,18.720,18.042,15.793
1025,31.015,23.397,28.726,25.116,22.653,19.194,19.675,19.250,20.701,21.255,20.291,23.372,23.133,31.645,40.662,35.063,23.145,28.627,21.115,21.515,25.746,23.166,20.307,18.545,69.286,20.719,18.459,20.404,24.364,18.609,18.123,15.905
1026,30.594,23.268,28.459,24.783,22.435,19.215,19.528,19.178,20.792,20.766,20.199,23.154,22.881,31.409,40.535,34.413,22.868,27.717,21.015,21.520,25.137,22.972,19.982,18.518,69.309,20.765,18.678,20.434,23.945,18.653,18.005,15.891
1027,30.228,23.058,27.891,24.502,22.323,19.269,19.538,19.153,20.621,20.341,20.125,23.000,22.607,30.712,40.651,34.314,22.617,27.418,20.874,21.406,24.723,22.655,19.851,18.451,68.868,20.730,18.494,20.364,23.470,18.572,18.024,15.763
1028,29.832,23.101,27.746,24.215,22.240,19.271,19.546,19.214,20.385,20.561,20.067,22.710,22.767,30.469,40.493,34.782,22.987,28.477,21.140,21.373,24.473,22.459,19.840,18.333,69.117,20.705,18.524,20.497,23.497,18.633,18.223,15.884
1029,29.745,22.931,27.073,23.970,22.095,19.292,19.359,19.288,20.389,20.556,19.967,22.601,22.560,30.777,40.544,34.958,22.527,29.597,21.138,21.171,23.945,22.289,19.659,18.333,69.070,20.776,18.356,20.329,23.657,18.673,18.189,15.795
1030,29.493,22.768,26.774,23.790,22.119,19.140,19.261,19.279,20.352,20.271,19.905,22.278,22.496,30.206,40.583,34.814,21.984,28.956,21.013,21.130,23.836,21.946,19.497,18.446,68.966,20.656,18.298,20.214,23.512,18.684,18.179,15.719
1031,28.837,22.623,26.453,23.502,21.941,19.112,19.493,19.131,20.608,20.603,19.849,22.214,22.353,29.691,40.583,34.179,21.698,28.513,21.017,21.003,23.393,21.719,19.503,18.219,69.606,20.745,18.277,20.202,23.011,18.636,18.184,15.784
1032,28.714,22.585,26.083,23.411,22.029,18.931,19.433,19.167,20.899,20.465,19.689,22.069,22.098,29.593,40.394,33.911,22.389,27.454,20.977,20.940,23.109,21.741,19.473,18.366,69.444,20.763,18.208,20.149,23.026,18.622,18.105,15.708
1033,28.350,22.345,25.712,23.226,21.881,19.196,19.340,19.239,20.579,20.521,19.758,22.038,22.249,29.936,40.438,34.076,22.170,28.160,20.909,20.910,23.283,21.578,19.304,18.339,69.958,20.731,18.352,20.186,22.815,18.601,18.027,15.813
1034,28.215,22.718,25.549,23.098,21.773,19.073,19.414,19.166,20.437,20.425,19.643,22.021,22.199,29.369,40.583,34.218,21.576,27.819,20.860,20.739,22.984,21.459,19.148,18.174,69.792,20.613,18.268,20.350,22.777,18.690,18.231,15.793
1035,27.917,22.454,25.150,22.947,21.688,19.157,19.193,19.186,20.255,20.444,19.608,21.747,22.130,28.876,40.817,33.860,21.322,27.122,20.888,20.677,22.709,21.186,19.126,18.246,68.529,20.663,18.238,20.239,22.271,18.715,18.022,15.689
1036,27.562,22.389,24.733,22.639,21.725,19.032,19.359,19.172,20.097,20.397,19.698,21.684,21.950,28.507,40.392,33.587,21.248,26.388,20.981,20.638,22.500,21.204,19.028,18.192,67.677,20.503,18.283,20.109,21.698,18.689,17.978,15.789
1037,27.253,22.194,24.624,22.543,21.569,19.082,19.245,19.139,20.070,20.091,19.584,21.598,21.833,28.019,40.498,33.231,20.830,26.181,20.786,20.626,22.611,21.037,18.904,18.190,67.608,20.692,18.333,20.023,21.498,18.553,17.963,15.684
1038,27.299,22.316,24.254,22.409,21.807,19.073,19.164,19.169,20.075,20.147,19.506,21.560,22.037,27.669,40.438,33.335,20.669,26.614,20.792,20.644,22.467,20.871,18.947,18.266,67.681,20.661,18.225,20.007,21.397,18.644,18.010,15.716
1039,27.010,22.420,24.130,22.107,21.710,18.929,19.288,19.149,20.255,20.241,19.540,21.424,22.058,27.496,40.580,33.473,20.691,27.715,20.836,20.580,22.293,20.786,18.766,18.078,67.487,20.677,18.139,20.032,21.192,18.720,17.988,15.752
1040,27.067,22.325,23.808,22.199,21.601,19.144,19.142,19.074,20.719,20.075,19.581,21.440,22.127,27.214,40.776,33.071,20.695,26.871,20.879,20.691,22.076,20.740,18.811,18.109,67.810,20.646,18.180,20.079,21.008,18.608,18.020,15.730
1041,26.566,22.253,23.784,22.231,21.607,19.084,19.116,19.070,20.779,19.734,19.540,21.364,21.926,27.178,40.531,33.030,20.424,26.570,20.771,20.502,22.256,20.700,18.782,18.241,68.601,20.736,18.122,20.167,20.917,18.629,18.098,15.779
1042,26.138,22.144,23.511,21.970,21.532,19.030,19.153,19.045,20.441,19.783,19.481,21.252,21.785,27.115,40.416,33.086,20.238,26.105,20.769,20.587,21.898,20.659,18.701,18.254,68.751,20.653,18.305,19.984,20.581,18.729,18.118,15.743
1043,26.129,22.093,23.519,21.822,21.624,18.955,19.248,19.210,20.275,19.657,19.447,21.298,22.016,26.921,40.482,33.146,20.572,26.435,20.926,20.497,22.215,20.650,18.752,18.047,68.835,20.625,18.195,20.158,20.516,18.653,17.899,15.650
1044,25.898,22.163,23.276,21.945,21.524,19.004,19.309,19.080,20.175,19.472,19.503,21.117,21.732,26.894,40.605,33.008,20.357,26.276,20.767,20.533,21.879,20.531,18.585,18.103,69.027,20.702,18.101,19.886,20.597,18.590,18.049,15.751
1045,25.567,22.239,23.152,21.580,21.596,18.830,19.140,19.095,20.024,19.379,19.475,21.081,21.721,26.679,40.527,32.663,20.405,27.059,20.678,20.581,22.051,20.370,18.635,18.279,68.356,20.566,18.182,19.949,20.361,18.666,17.981,15.792
1046,25.466,22.098,23.058,21.614,21.576,18.953,19.243,19.146,19.979,19.416,19.555,21.026,21.748,26.719,40.343,32.545,20.235,26.960,20.818,20.361,21.852,20.322,18.564,18.132,68.841,20.670,18.049,20.072,20.298,18.612,17.954,15.728
1047,25.377,22.269,22.912,21.427,21.504,18.923,19.306,19.089,20.023,19.435,19.415,21.033,21.804,26.585,40.583,32.281,20.248,26.384,20.796,20.384,21.926,20.412,18.604,18.076,69.117,20.609,18.084,19.830,20.268,18.595,17.943,15.769
1048,25.118,22.248,22.665,21.537,21.431,19.058,19.187,19.232,20.429,19.322,19.461,21.116,21.676,26.409,40.461,31.995,20.273,25.397,20.733,20.391,21.766,20.373,18.672,18.040,67.719,20.693,18.103,20.040,20.140,18.620,17.865,15.746
1049,24.999,22.431,22.763,21.427,21.499,18.989,19.253,19.161,20.519,19.121,19.367,20.963,21.703,26.326,40.167,31.930,20.154,25.017,20.541,20.376,21.842,20.271,18.533,18.217,67.129,20.483,18.191,19.919,20.061,18.630,17.720,15.743
1050,24.711,22.202,22.575,21.210,21.466,19.024,19.135,19.127,20.228,19.241,19.460,21.032,21.777,26.291,40.503,31.925,20.158,27.144,20.653,20.293,21.834,20.247,18.556,18.147,66.691,20.636,18.161,19.951,19.798,18.566,17.922,15.675
1051,24.424,22.248,22.547,21.288,21.503,19.022,19.137,19.102,20.294,19.346,19.409,21.029,21.777,26.279,40.498,31.680,20.138,27.335,20.806,20.326,21.838,20.393,18.537,18.047,66.627,20.573,18.120,19.766,19.813,18.672,17.848,15.766
1052,24.385,22.269,22.453,21.285,21.477,18.963,19.156,19.186,20.087,19.343,19.398,20.996,21.653,26.246,40.365,31.428,20.109,25.894,20.735,20.429,21.609,20.200,18.592,18.170,66.000,20.636,18.193,20.067,19.565,18.654,17.828,15.785
1053,24.437,22.152,22.583,21.297,21.425,19.004,19.108,19.166,20.080,19.140,19.373,20.948,21.740,26.306,40.532,31.603,20.315,26.565,20.636,20.408,21.842,20.200,18.379,18.161,65.837,20.556,18.094,19.975,19.720,18.685,17.797,15.772
1054,24.498,22.050,22.344,21.201,21.441,18.978,19.153,19.188,20.093,19.451,19.421,20.862,21.653,26.215,40.314,31.469,19.936,26.574,20.650,20.411,21.689,20.136,18.356,18.127,64.633,20.512,18.225,19.889,19.578,18.602,17.853,15.745
1055,24.179,22.125,22.308,21.292,21.535,19.088,19.082,19.114,20.051,19.357,19.411,20.966,21.804,26.173,40.571,31.291,20.023,25.913,20.533,20.437,21.750,20.184,18.464,17.942,65.114,20.622,18.135,19.963,19.456,18.601,17.682,15.789
1056,24.045,22.181,22.173,21.224,21.433,19.082,19.124,19.177,19.819,19.654,19.431,20.816,21.536,26.066,40.631,31.452,20.039,25.760,20.571,20.433,21.723,20.109,18.522,18.174,64.648,20.498,17.955,19.972,19.609,18.638,17.747,15.651
