 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21
464,34.137,28.719,28.737,27.681,27.027,27.179,27.823,27.055,27.576,24.254,21.944,21.166,20.968,21.617,22.492,24.985,25.593,23.370,25.417,23.936,20.162
465,34.285,28.799,28.538,27.563,27.236,27.105,27.755,27.073,27.710,24.089,22.148,21.278,20.902,21.536,22.444,24.919,25.819,23.466,25.740,23.958,19.996
466,34.387,28.694,28.880,27.469,27.047,27.244,27.738,27.048,27.240,24.227,21.864,21.162,21.037,21.603,22.483,24.986,25.698,23.483,25.562,23.947,20.086
467,34.233,28.821,28.793,27.417,27.203,27.211,27.672,26.955,27.569,24.147,22.078,21.467,20.987,21.635,22.550,24.891,25.744,23.444,25.413,24.009,20.127
468,34.184,28.858,28.925,27.509,27.395,27.252,27.655,26.833,27.428,24.110,22.074,21.328,21.085,21.634,22.604,25.119,25.631,23.591,25.191,24.073,20.025
469,34.160,28.870,28.644,27.632,27.151,27.282,27.621,26.852,27.378,24.172,21.940,21.212,20.903,21.631,22.514,25.094,25.659,23.574,25.404,24.136,20.133
470,34.440,28.896,28.851,27.516,26.876,27.096,27.563,26.897,27.371,24.129,21.954,21.108,20.928,21.620,22.506,24.941,25.717,23.473,25.451,24.056,20.002
471,34.109,29.016,28.747,27.662,27.442,27.284,27.698,26.818,27.820,24.137,21.908,21.251,20.906,21.651,22.490,25.023,25.531,23.324,25.289,23.896,20.126
472,34.119,28.924,28.504,27.738,27.432,27.164,27.687,26.880,27.424,24.147,22.118,21.201,20.912,21.594,22.598,25.001,25.671,23.441,25.306,23.940,20.086
473,34.411,28.804,28.794,27.575,27.146,27.165,27.636,26.885,27.580,24.174,22.046,21.170,21.009,21.562,22.520,25.103,25.678,23.431,24.834,23.922,20.088
474,33.940,28.763,28.666,27.595,27.345,27.091,27.502,26.890,27.512,24.153,21.984,21.147,20.922,21.632,22.543,25.052,25.705,23.559,25.281,24.009,20.070
475,34.072,28.828,28.896,27.630,27.283,27.243,27.626,27.002,27.332,24.152,22.018,21.085,20.977,21.593,22.463,25.033,25.595,23.547,25.311,23.900,20.063
476,34.276,28.809,28.638,27.622,27.357,27.022,27.577,26.895,27.456,24.064,21.982,21.270,20.916,21.565,22.480,24.960,25.782,23.527,25.336,24.116,20.163
477,34.178,29.005,28.703,27.556,27.377,27.213,27.703,26.929,27.629,24.244,22.066,21.236,20.804,21.628,22.440,25.065,25.566,23.586,25.374,24.038,20.156
478,33.999,28.853,28.688,27.662,27.236,27.208,27.639,27.066,27.495,24.227,22.170,21.255,21.020,21.667,22.563,25.183,25.758,23.331,25.268,24.004,20.036
479,34.391,28.916,28.782,27.654,27.144,27.158,27.482,26.936,27.866,24.175,21.892,21.205,20.839,21.526,22.553,25.011,25.640,23.370,25.345,23.862,19.975
480,34.446,28.919,28.865,27.637,26.990,27.213,27.729,26.892,27.343,24.137,21.988,21.212,21.052,21.532,22.572,24.981,25.691,23.512,25.323,24.104,20.160
481,34.173,28.714,28.623,27.494,27.164,27.162,27.578,26.774,27.876,24.255,21.974,21.274,21.050,21.626,22.462,25.047,25.514,23.297,25.379,23.964,19.950
482,34.336,28.823,28.820,27.546,27.658,27.138,27.565,26.999,27.721,24.205,21.958,21.282,21.128,21.533,22.495,25.201,25.789,23.350,25.213,24.078,20.043
483,34.341,28.712,28.614,27.511,27.439,27.084,27.745,26.948,27.594,24.255,21.998,20.973,20.853,21.640,22.531,24.997,25.557,23.500,25.204,24.116,20.018
484,33.808,28.453,28.579,27.501,27.109,27.159,27.586,26.826,27.629,24.186,22.080,21.073,20.952,21.560,22.596,25.023,25.733,23.328,24.983,23.860,20.190
485,34.233,28.863,28.830,27.526,27.189,27.250,27.701,26.992,27.410,24.194,22.048,21.332,20.965,21.534,22.466,24.919,25.763,23.473,25.170,24.162,20.027
486,34.299,28.900,28.619,27.654,27.181,27.079,27.527,26.817,27.530,24.118,22.058,21.201,21.012,21.555,22.397,25.011,25.740,23.613,25.094,24.000,19.878
487,34.251,28.698,28.851,27.738,27.156,27.176,27.644,26.925,27.194,24.130,22.034,21.139,20.872,21.520,22.547,25.059,25.747,23.409,25.353,24.016,20.205
488,34.134,28.852,28.481,27.635,27.464,27.165,27.551,27.027,27.378,24.186,22.076,21.124,21.013,21.641,22.538,25.036,25.605,23.556,25.306,24.062,20.101
489,34.356,28.829,28.659,27.568,27.444,27.152,27.709,26.914,27.279,24.107,21.954,21.170,20.912,21.571,22.465,25.284,25.630,23.456,25.119,24.236,19.986
490,34.430,28.725,28.752,27.654,27.243,27.116,27.499,26.826,27.473,24.095,21.980,21.189,21.037,21.599,22.513,25.079,25.699,23.453,25.481,24.031,20.022
491,34.382,28.886,28.632,27.627,27.251,27.120,27.542,26.847,27.466,24.174,22.144,21.185,20.954,21.501,22.498,25.189,25.569,23.625,25.621,23.962,20.101
492,34.613,28.496,28.649,27.183,26.640,26.915,27.453,26.643,27.039,24.135,22.022,21.228,20.980,21.669,22.386,24.981,25.406,23.319,24.706,23.973,20.045
493,34.463,28.610,28.703,27.067,26.442,27.011,27.557,26.778,26.989,24.011,21.992,21.139,20.999,21.613,22.443,24.826,25.533,23.414,24.694,24.009,20.196
494,34.707,28.613,28.792,27.207,27.134,26.826,27.510,26.564,27.198,23.951,22.020,21.154,21.009,21.686,22.475,24.812,25.544,23.358,24.643,23.951,20.002
495,34.467,28.671,28.732,27.351,27.179,26.989,27.467,26.641,27.102,24.019,22.068,21.266,20.893,21.567,22.496,24.738,25.550,23.304,24.770,24.196,20.027
496,34.609,28.498,28.625,27.237,27.087,26.758,27.415,26.796,27.092,23.988,21.788,20.915,21.035,21.654,22.419,24.819,25.568,23.336,24.838,24.124,20.126
497,34.599,28.664,28.729,27.193,26.767,26.983,27.440,26.759,27.208,24.062,21.938,21.201,20.970,21.743,22.362,25.072,25.636,23.431,24.847,24.084,20.163
498,34.585,28.760,28.561,27.096,26.789,26.899,27.398,26.836,27.032,24.030,22.010,21.131,20.952,21.597,22.474,25.010,25.594,23.316,24.821,24.224,20.145
499,34.531,28.657,28.771,27.388,26.940,26.947,27.488,26.831,27.085,24.125,21.892,21.286,20.890,21.563,22.490,24.868,25.650,23.311,25.260,24.027,20.153
500,34.684,28.782,28.777,27.257,26.839,26.781,27.463,26.763,27.113,24.051,22.034,21.085,21.024,21.682,22.452,24.917,25.605,23.275,24.957,24.049,20.070
501,34.372,28.769,28.678,27.109,26.881,26.941,27.370,26.619,27.141,24.131,22.042,20.996,20.915,21.584,22.402,24.898,25.619,23.321,24.579,23.980,20.043
502,34.634,28.649,28.602,27.262,26.931,26.969,27.512,26.721,27.011,24.024,21.946,21.100,20.997,21.633,22.404,24.750,25.549,23.326,24.894,23.933,20.077
503,34.631,28.586,28.520,27.025,26.868,27.094,27.396,26.732,26.859,24.062,21.890,21.228,20.937,21.594,22.484,24.912,25.485,23.218,25.026,24.080,20.090
504,34.541,28.608,28.595,27.151,27.084,26.940,27.412,26.738,26.837,24.059,21.952,21.012,20.976,21.617,22.463,24.837,25.526,23.431,24.817,24.153,20.106
505,34.425,28.771,28.593,27.548,26.896,26.920,27.324,26.859,27.131,23.856,22.042,21.232,20.999,21.644,22.398,24.817,25.492,23.252,24.821,23.929,20.118
506,34.516,28.608,28.692,27.052,26.799,27.058,27.508,26.735,27.088,24.052,22.036,21.008,21.040,21.629,22.535,24.906,25.418,23.365,24.804,24.087,20.208
507,34.396,28.675,28.793,27.375,27.087,26.904,27.501,26.720,27.201,24.051,22.090,21.154,21.024,21.696,22.404,24.905,25.626,23.194,24.915,23.956,20.079
508,34.323,28.866,28.782,27.180,26.975,27.011,27.422,26.753,27.201,23.874,22.168,21.224,20.945,21.520,22.573,24.970,25.644,23.466,24.821,24.093,20.095
509,34.364,28.622,28.639,27.205,27.089,27.011,27.606,26.715,27.184,24.013,21.910,21.220,20.878,21.594,22.533,24.932,25.468,23.299,24.702,23.960,20.099
510,34.580,28.690,28.522,27.343,27.129,27.036,27.503,26.527,27.254,24.015,21.936,21.124,21.024,21.663,22.474,24.829,25.517,23.395,24.702,23.976,20.241
511,34.357,28.698,28.699,27.207,26.973,26.951,27.418,26.641,27.134,24.067,22.018,20.958,20.994,21.639,22.445,24.946,25.480,23.270,25.085,24.062,20.113
512,34.304,28.893,28.706,27.195,26.772,27.037,27.541,26.654,27.537,24.101,22.012,20.838,20.893,21.586,22.496,24.817,25.508,23.368,24.736,23.987,20.138
513,34.407,28.814,28.757,27.390,27.005,26.908,27.437,26.707,26.823,24.085,21.904,21.108,20.938,21.598,22.461,24.843,25.460,23.559,24.694,23.860,20.108
514,34.540,28.542,28.895,27.156,26.866,27.012,27.479,26.801,27.099,24.081,21.890,21.135,21.006,21.632,22.473,24.992,25.587,23.186,24.911,23.980,20.133
515,34.431,28.585,28.628,27.333,26.888,26.816,27.442,26.655,27.251,23.987,21.964,21.112,20.965,21.691,22.430,24.854,25.635,23.382,24.732,23.798,20.054
516,34.413,28.567,28.638,27.158,27.010,26.927,27.640,26.852,27.106,24.025,21.928,20.996,21.033,21.647,22.407,24.943,25.562,23.480,24.630,24.167,20.061
517,34.488,28.494,28.665,27.099,26.752,26.937,27.399,26.833,26.852,24.064,21.707,21.000,21.029,21.599,22.513,24.861,25.533,23.475,24.821,23.958,20.217
518,34.717,28.592,28.635,27.459,26.888,26.813,27.513,26.670,27.081,23.890,21.922,21.004,20.854,21.618,22.465,24.852,25.424,23.240,25.000,23.989,20.228
519,34.477,28.580,28.647,26.864,26.556,27.025,27.267,26.788,27.078,23.977,21.788,21.127,20.997,21.612,22.492,24.891,25.481,23.375,24.753,23.960,20.101
520,34.456,28.452,28.774,26.914,27.002,26.877,27.426,26.788,26.788,24.058,21.950,21.197,20.990,21.584,22.398,24.669,25.414,23.304,24.800,24.133,20.011
521,34.484,28.618,28.663,27.042,26.918,26.795,27.462,26.617,26.954,24.032,21.864,20.985,20.909,21.635,22.401,24.781,25.472,23.471,24.826,24.018,20.095
522,34.492,28.526,28.454,26.859,26.526,26.811,27.454,26.644,26.763,23.887,21.972,21.069,20.918,21.601,22.430,24.774,25.383,23.358,24.536,23.909,20.233
523,34.800,28.668,28.609,26.993,26.541,26.908,27.437,26.637,26.643,23.998,21.950,21.023,20.934,21.589,22.457,24.753,25.437,23.208,24.613,24.007,20.005
524,34.628,28.414,28.625,26.975,26.529,26.745,27.417,26.666,26.756,23.854,21.870,21.097,21.001,21.608,22.346,24.608,25.389,23.319,24.357,23.938,20.075
525,34.469,28.521,28.511,26.869,26.576,26.673,27.323,26.506,26.445,24.075,21.872,20.996,20.903,21.598,22.364,24.618,25.332,23.127,24.204,24.084,20.072
526,34.229,28.848,28.740,27.496,27.625,27.105,27.693,26.960,27.714,24.204,22.010,21.050,20.932,21.629,22.460,24.974,25.665,23.593,25.187,24.104,20.118
527,34.341,28.736,28.888,27.444,27.489,27.266,27.593,27.053,27.456,24.068,22.150,21.131,20.915,21.508,22.505,24.949,25.666,23.493,24.991,24.024,20.154
528,34.573,28.420,28.421,26.884,26.392,26.583,27.270,26.692,26.724,24.039,22.010,21.189,20.856,21.588,22.403,24.694,25.290,23.233,24.426,24.120,20.068
529,34.508,28.180,28.515,26.985,26.521,26.684,27.468,26.736,26.470,23.965,21.870,21.023,21.001,21.653,22.261,24.651,25.404,23.127,24.387,24.016,20.009
530,34.696,28.409,28.604,27.044,26.481,26.790,27.449,26.643,26.473,23.843,21.820,20.961,20.929,21.531,22.301,24.720,25.388,23.321,24.651,24.049,20.144
531,34.742,28.420,28.696,26.931,26.370,26.813,27.209,26.652,26.640,23.829,21.874,20.938,20.981,21.614,22.396,24.695,25.358,23.071,24.621,23.947,19.977
532,34.452,28.501,28.595,27.030,26.335,26.703,27.346,26.538,26.477,23.920,21.701,21.181,20.883,21.584,22.413,24.604,25.338,23.208,24.549,24.104,20.160
533,34.737,28.284,28.658,27.052,26.655,26.797,27.332,26.588,26.654,23.937,21.846,21.147,20.927,21.718,22.427,24.651,25.285,23.397,24.557,23.929,20.151
534,34.659,28.442,28.554,26.911,26.395,26.768,27.290,26.716,26.809,23.881,21.802,20.938,20.873,21.571,22.462,24.567,25.471,23.176,24.613,23.818,20.284
535,34.698,28.665,28.519,27.222,26.591,27.005,27.339,26.723,27.265,24.002,22.024,21.066,20.961,21.725,22.493,24.807,25.665,23.358,24.591,24.013,20.095
536,34.545,28.566,28.520,27.146,26.903,26.756,27.511,26.662,26.869,24.090,21.840,21.135,20.954,21.533,22.469,24.612,25.428,23.510,24.851,24.049,20.070
537,34.666,28.466,28.564,27.195,26.759,26.959,27.237,26.615,26.898,23.924,21.838,21.247,20.915,21.624,22.416,24.701,25.404,23.201,24.834,24.069,20.093
538,34.429,28.619,28.756,27.094,26.988,26.977,27.289,26.667,26.901,24.061,21.932,21.332,20.963,21.574,22.460,24.577,25.529,23.380,24.485,24.307,20.136
539,34.587,28.671,28.666,27.035,26.734,26.877,27.428,26.661,26.799,24.064,21.852,20.907,20.994,21.492,22.494,24.687,25.368,23.377,24.660,24.233,20.242
540,34.670,28.744,28.623,27.057,26.777,26.932,27.453,26.689,27.067,23.994,21.880,21.039,20.898,21.730,22.508,24.910,25.565,23.397,24.949,23.909,20.122
541,34.588,28.695,28.696,27.284,26.697,26.856,27.558,26.734,26.841,24.070,21.786,21.062,21.012,21.721,22.414,24.821,25.547,23.228,24.528,24.047,20.066
542,34.564,28.513,28.911,27.178,26.834,26.788,27.501,26.790,26.774,23.990,21.976,21.170,20.948,21.638,22.440,24.819,25.460,23.184,24.681,23.953,20.176
543,34.568,28.637,28.655,27.136,26.876,26.789,27.514,26.696,27.081,24.004,21.864,21.232,20.941,21.640,22.544,24.644,25.535,23.446,24.689,24.218,20.183
544,34.577,28.412,28.693,26.958,26.782,26.926,27.545,26.807,26.823,23.979,21.930,21.147,20.945,21.632,22.307,24.750,25.538,23.380,24.698,24.027,20.115
545,34.612,28.635,28.707,26.960,26.851,26.868,27.343,26.782,26.919,24.052,22.054,20.985,21.001,21.613,22.338,24.938,25.525,23.127,24.838,23.927,20.212
546,34.601,28.619,28.868,27.138,26.667,26.818,27.354,26.509,26.756,23.899,21.978,21.031,20.944,21.632,22.488,24.724,25.363,23.262,24.553,23.933,20.129
547,34.592,28.602,28.586,27.151,26.516,26.851,27.409,26.846,27.099,24.251,22.076,21.112,21.023,21.667,22.530,24.783,25.435,23.260,24.711,24.069,20.228
548,34.681,28.690,28.456,27.225,26.725,26.819,27.377,26.611,27.322,24.129,21.986,21.467,21.112,21.589,22.527,24.720,25.435,23.012,24.672,24.202,20.196
549,34.591,28.603,28.497,27.202,26.767,26.928,27.411,26.566,27.124,24.022,22.006,21.089,20.915,21.637,22.453,24.783,25.457,23.257,24.800,24.071,20.074
550,34.772,28.618,28.576,27.242,26.744,26.936,27.399,26.707,26.965,24.045,22.104,20.977,20.947,21.637,22.415,24.797,25.471,23.426,24.723,23.971,20.151
551,34.557,28.494,28.638,27.153,26.335,26.928,27.404,26.692,27.240,24.107,21.866,21.027,20.950,21.620,22.428,24.881,25.539,23.373,24.643,23.942,20.110
552,34.591,28.608,28.584,27.165,26.548,26.854,27.334,26.779,26.866,24.142,21.990,21.170,20.921,21.633,22.388,24.852,25.549,23.429,24.600,24.180,20.138
553,34.854,28.434,28.703,27.183,26.774,26.816,27.413,26.825,27.064,23.961,21.862,21.073,20.952,21.618,22.468,24.796,25.543,23.392,24.877,23.909,20.120
554,34.596,28.694,28.619,27.180,26.744,26.948,27.515,26.649,27.152,24.102,21.844,21.031,20.976,21.637,22.339,24.866,25.475,23.272,24.711,24.369,20.065
555,34.711,28.660,28.822,27.002,26.970,26.990,27.385,26.650,26.883,23.933,21.972,21.259,20.976,21.616,22.475,24.629,25.461,23.223,24.562,24.220,20.174
556,34.700,28.580,28.529,26.943,26.685,26.885,27.364,26.705,26.643,24.004,21.884,20.842,21.013,21.678,22.412,24.570,25.605,23.279,24.804,23.898,20.135
557,34.727,28.562,28.493,27.030,26.625,26.794,27.359,26.671,27.046,24.102,21.902,21.100,20.937,21.607,22.340,24.488,25.349,23.169,24.460,23.960,20.025
558,34.721,28.498,28.550,27.368,26.675,26.774,27.277,26.759,26.848,23.939,21.824,20.931,21.050,21.487,22.422,24.752,25.446,23.248,24.651,24.111,20.074
559,34.636,28.517,28.402,27.114,26.799,26.800,27.353,26.628,27.060,23.979,22.006,21.042,21.032,21.698,22.446,24.800,25.511,23.287,24.643,24.249,20.133
560,34.612,28.768,28.542,27.081,26.737,26.820,27.353,26.709,26.933,24.036,21.772,20.973,20.967,21.604,22.440,24.495,25.546,23.250,24.451,23.956,20.187
561,34.629,28.517,28.552,26.963,26.888,26.746,27.338,26.727,27.067,24.005,21.828,21.355,20.993,21.653,22.502,24.577,25.584,23.387,24.566,23.940,20.203
562,34.567,28.692,28.613,27.272,27.146,26.847,27.442,26.707,27.067,23.971,21.984,20.861,20.901,21.623,22.408,24.766,25.583,23.208,25.017,24.018,20.086
563,34.814,28.782,28.684,27.440,26.958,26.868,27.419,26.730,27.201,24.018,21.747,21.131,21.004,21.647,22.426,24.788,25.349,23.402,24.736,24.227,19.969
564,34.603,28.673,28.748,27.030,26.849,26.936,27.560,26.605,27.067,24.024,21.902,20.973,20.976,21.671,22.461,24.727,25.728,23.353,24.847,24.118,20.066
565,34.706,28.725,28.460,27.064,26.958,27.015,27.456,26.568,26.993,24.000,21.830,21.069,20.942,21.569,22.460,24.577,25.486,23.392,24.613,23.907,20.285
566,34.601,28.681,28.579,27.030,26.826,27.036,27.430,26.608,27.081,24.096,22.074,21.220,20.999,21.674,22.398,24.674,25.491,23.387,24.515,23.782,20.059
567,34.664,28.618,28.632,27.341,26.782,26.933,27.389,26.749,26.788,23.996,22.076,21.151,21.040,21.648,22.399,24.800,25.600,23.358,24.626,24.027,20.189
568,34.650,28.842,28.628,27.165,26.588,26.935,27.365,26.702,27.117,24.102,22.048,20.946,20.935,21.635,22.431,24.792,25.492,23.522,24.928,23.949,20.124
569,34.527,28.645,28.629,27.299,26.744,26.915,27.337,26.730,27.237,23.964,22.040,21.077,21.042,21.632,22.513,24.717,25.731,23.172,24.847,23.958,20.072
570,34.745,28.573,28.587,27.277,26.613,26.894,27.337,26.784,27.042,23.943,21.946,21.127,20.916,21.653,22.482,24.674,25.469,23.270,24.779,24.024,20.039
571,34.733,28.823,28.643,27.262,26.429,26.869,27.274,26.688,27.205,24.109,22.050,21.135,20.950,21.640,22.428,24.761,25.526,23.373,24.681,23.936,20.047
572,34.669,28.755,28.760,27.077,26.638,26.947,27.379,26.809,26.922,23.958,21.834,21.413,21.017,21.638,22.430,24.924,25.526,23.196,24.583,24.140,20.070
573,34.704,28.679,28.546,26.914,26.811,26.938,27.565,26.638,26.901,24.027,21.960,21.066,21.013,21.680,22.467,24.710,25.557,23.373,24.783,23.944,20.113
574,34.665,28.673,28.719,27.277,26.643,26.961,27.406,26.691,27.152,24.007,21.966,21.054,20.945,21.672,22.473,24.919,25.467,23.211,24.745,24.062,20.101
575,34.625,28.553,28.736,27.301,26.752,26.942,27.536,26.764,27.095,24.028,21.932,21.062,20.909,21.637,22.475,24.861,25.564,23.221,24.855,24.022,20.059
576,34.693,28.673,28.497,27.215,26.417,26.916,27.445,26.768,27.237,23.920,22.042,21.073,21.032,21.702,22.533,24.794,25.623,23.358,24.715,23.889,20.059
577,34.640,28.646,28.572,26.980,26.390,26.797,27.397,26.686,26.809,24.106,21.888,21.174,20.988,21.564,22.493,24.721,25.472,23.456,24.804,23.882,20.135
578,34.691,28.664,28.707,27.151,26.556,26.750,27.419,26.720,27.011,24.080,22.016,20.988,20.948,21.649,22.418,24.806,25.431,23.123,24.681,24.122,19.946
579,34.689,28.515,28.441,26.975,26.464,27.000,27.714,26.685,27.173,23.908,21.968,21.093,21.076,21.536,22.386,24.837,25.386,23.255,24.681,23.900,20.079
580,34.647,28.430,28.661,27.257,26.412,26.829,27.400,26.625,26.915,24.013,21.834,21.046,20.980,21.677,22.442,24.710,25.396,23.444,24.468,24.149,20.029
581,34.739,28.592,28.569,27.096,26.903,26.911,27.521,26.687,27.064,24.097,21.962,21.232,21.058,21.622,22.479,24.534,25.539,23.441,24.651,24.051,20.079
582,34.501,28.445,28.541,27.173,26.953,26.905,27.429,26.621,26.926,24.076,21.932,21.174,20.999,21.628,22.411,24.850,25.563,23.382,24.634,24.002,20.129
583,34.682,28.632,28.613,27.042,26.437,26.891,27.461,26.609,26.799,24.052,21.896,21.151,20.929,21.704,22.402,24.720,25.554,23.199,24.630,23.773,20.158
584,34.581,28.430,28.546,27.005,26.834,26.927,27.431,26.564,26.922,23.953,21.916,21.247,21.035,21.588,22.482,24.861,25.516,23.194,24.711,23.969,20.075
585,34.579,28.744,28.523,27.101,26.643,26.798,27.553,26.841,27.039,23.937,21.888,21.228,20.942,21.637,22.391,24.754,25.453,23.233,24.928,24.111,20.032
586,34.582,28.583,28.561,27.121,27.226,26.951,27.405,26.608,27.113,24.080,21.964,21.151,21.066,21.626,22.409,24.754,25.527,23.272,24.740,24.238,20.144
587,34.677,28.731,28.703,26.938,26.916,27.036,27.467,26.685,27.357,23.926,22.000,21.008,21.105,21.698,22.518,24.846,25.576,23.373,24.702,24.107,20.066
588,34.816,28.536,28.700,27.247,26.752,26.798,27.468,26.759,27.025,23.950,21.974,21.004,20.973,21.602,22.559,24.731,25.383,23.316,24.617,24.176,20.154
589,34.661,28.825,28.554,27.012,26.891,26.935,27.482,26.749,27.134,24.050,21.998,21.135,20.968,21.621,22.448,24.688,25.446,23.350,24.506,23.973,20.086
590,34.709,28.711,28.775,27.126,26.844,26.746,27.449,26.729,26.979,23.920,21.892,21.112,21.056,21.661,22.426,24.632,25.520,23.343,24.821,23.991,20.039
591,34.562,28.461,28.680,27.247,26.672,27.078,27.398,26.669,26.919,24.058,21.886,21.232,20.939,21.616,22.509,24.643,25.463,23.324,24.728,24.078,20.092
592,34.633,28.536,28.668,27.054,26.779,26.821,27.399,26.730,27.032,24.018,22.090,21.081,21.006,21.556,22.480,24.749,25.510,23.284,24.949,24.056,20.232
593,34.703,28.722,28.649,27.279,26.881,26.838,27.632,26.707,27.057,24.124,21.709,21.193,20.993,21.673,22.414,24.800,25.412,23.196,24.655,23.891,20.022
594,34.816,28.689,28.590,27.114,26.737,26.920,27.341,26.801,26.922,23.949,21.854,21.097,20.875,21.619,22.406,24.770,25.499,23.081,24.353,23.944,20.081
595,34.653,28.708,28.369,27.178,26.836,26.871,27.340,26.592,26.975,24.086,21.768,21.116,21.048,21.599,22.477,24.571,25.596,23.412,24.736,23.976,20.183
596,34.819,28.524,28.655,27.249,26.660,26.731,27.259,26.680,26.837,24.080,21.944,21.290,20.939,21.513,22.370,24.687,25.534,23.429,24.877,23.884,20.145
597,34.723,28.389,28.560,26.995,26.911,26.882,27.415,26.744,26.873,24.039,21.936,21.301,21.033,21.673,22.410,24.738,25.473,23.069,24.694,24.067,20.011
598,34.847,28.687,28.655,27.356,27.323,26.662,27.460,26.743,27.071,23.992,21.980,21.247,20.918,21.657,22.500,24.728,25.501,23.201,24.630,24.033,20.197
