 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21
901,36.167,29.439,29.409,27.788,27.298,27.432,27.844,27.081,27.618,24.449,22.142,21.371,21.133,21.848,22.621,25.294,25.913,23.748,25.255,24.373,20.171
902,36.021,29.573,29.200,27.617,27.429,27.460,27.778,27.272,27.569,24.475,21.970,21.178,21.107,21.824,22.629,25.161,25.869,23.674,25.613,24.509,20.138
903,35.955,29.318,29.268,27.617,27.315,27.323,27.839,27.298,27.689,24.397,22.186,21.236,21.040,21.742,22.672,25.374,25.943,23.576,25.443,24.587,20.041
904,36.316,29.529,29.161,27.837,27.576,27.348,27.784,27.228,27.675,24.484,22.046,21.073,21.085,21.791,22.742,25.411,25.950,23.765,25.668,24.440,20.153
905,35.975,29.457,29.357,27.612,27.117,27.486,27.914,27.208,27.420,24.425,22.096,21.251,21.012,21.758,22.707,25.327,25.699,23.564,25.574,24.482,20.102
906,36.119,29.387,29.177,27.709,27.598,27.438,27.777,27.238,27.654,24.373,22.060,20.919,21.099,21.749,22.659,25.292,25.963,23.647,25.421,24.291,20.050
907,36.156,29.355,29.278,27.573,27.563,27.475,27.803,27.086,27.473,24.527,22.108,21.239,21.138,21.729,22.669,25.243,25.792,23.620,25.689,24.422,19.989
908,35.999,29.513,29.211,27.694,27.203,27.435,27.852,27.307,27.618,24.439,22.255,21.050,21.171,21.876,22.673,25.394,25.766,23.588,25.298,24.418,20.020
909,36.191,29.348,29.304,27.605,27.094,27.587,28.006,27.244,27.611,24.291,22.076,20.915,21.081,21.682,22.758,25.244,25.898,23.547,25.340,24.511,20.016
910,36.166,29.319,29.287,27.563,27.357,27.411,28.025,27.086,27.329,24.555,22.238,21.147,21.118,21.768,22.683,25.422,25.699,23.576,25.536,24.413,20.253
911,35.953,29.433,29.237,27.805,27.387,27.478,27.909,27.158,27.417,24.490,22.132,21.243,21.097,21.713,22.711,25.401,25.880,23.672,25.128,24.220,20.273
912,36.097,29.464,29.368,27.590,27.375,27.450,27.954,27.174,27.749,24.405,22.046,21.286,21.176,21.809,22.681,25.418,25.854,23.483,25.583,24.489,20.282
913,36.186,29.390,29.317,27.516,27.365,27.303,27.845,27.020,27.410,24.379,21.978,20.981,21.099,21.686,22.637,25.259,25.795,23.534,25.455,24.338,20.206
914,35.919,29.476,29.187,27.506,27.402,27.342,27.972,27.269,27.353,24.495,22.154,21.143,21.061,21.796,22.671,25.192,25.756,23.583,25.511,24.338,20.178
915,35.855,29.409,29.263,27.442,27.221,27.364,27.890,27.105,27.615,24.364,22.120,21.313,21.048,21.815,22.692,25.084,25.760,23.610,25.268,24.644,20.093
916,36.180,29.387,29.139,27.612,26.960,27.444,27.838,27.017,27.269,24.354,22.114,21.290,21.009,21.807,22.599,25.339,25.881,23.475,25.149,24.411,20.289
917,35.837,29.711,29.282,28.286,28.223,27.953,28.138,27.618,28.272,24.542,22.299,21.483,21.050,21.715,22.809,25.793,26.091,23.949,25.779,24.393,20.034
918,35.706,29.589,29.631,28.299,28.270,27.869,28.101,27.439,28.516,24.678,22.134,21.243,21.216,21.714,22.777,25.601,26.290,23.873,26.213,24.391,20.210
919,35.793,30.251,29.572,28.328,28.181,27.808,28.199,27.561,28.212,24.604,22.126,21.178,21.046,21.766,22.838,25.886,26.114,23.924,26.145,24.551,20.203
920,36.070,29.627,29.375,27.760,27.166,27.510,28.063,27.267,27.777,24.527,22.144,21.170,21.287,21.784,22.649,25.309,25.838,23.591,25.302,24.438,20.381
921,39.564,34.493,36.749,42.380,34.524,40.947,42.864,27.742,33.968,30.436,24.727,24.417,24.529,23.855,23.408,26.366,27.857,26.252,28.770,27.260,20.989
922,41.365,37.664,37.657,44.156,36.598,43.530,46.467,27.863,35.873,33.905,24.892,25.471,25.795,24.938,23.669,26.297,28.400,26.949,28.264,27.089,21.645
923,39.712,35.972,35.463,39.509,35.685,40.748,43.593,27.748,35.269,32.299,24.094,24.822,25.380,24.561,23.561,26.410,28.188,26.495,27.349,25.947,21.424
924,38.557,33.937,33.801,35.770,33.655,38.222,40.555,27.867,34.463,30.303,23.244,24.127,24.720,24.049,23.419,26.052,27.630,25.547,26.689,25.462,21.402
925,37.467,32.123,32.454,33.217,32.618,36.356,38.335,27.775,33.403,28.812,22.904,23.676,24.267,23.589,23.299,26.004,27.297,25.154,26.421,25.053,21.088
926,37.015,31.054,31.644,31.230,31.097,34.899,36.128,27.753,32.088,27.666,22.621,22.815,23.788,23.126,23.328,25.888,27.228,24.809,26.383,24.736,21.120
927,36.482,30.540,30.921,30.284,30.556,33.612,34.698,27.732,31.163,26.846,22.505,22.629,23.146,23.058,23.187,25.788,26.789,24.875,26.438,24.576,21.027
928,36.523,30.329,30.695,29.620,30.533,32.843,33.736,27.574,30.240,26.195,22.327,22.320,22.739,22.750,23.099,25.785,26.576,24.645,26.472,24.642,20.736
929,35.808,30.039,30.249,29.121,29.854,32.185,32.866,27.672,30.018,25.704,22.435,22.135,22.458,22.517,23.077,25.819,26.547,24.436,26.187,24.371,20.623
930,36.104,30.161,30.177,28.649,29.164,31.531,32.034,27.574,29.703,25.392,22.463,21.923,22.251,22.469,23.119,26.062,26.528,24.179,26.000,24.440,20.575
931,36.049,29.983,30.023,28.738,28.893,30.996,31.454,27.543,28.915,25.201,22.261,21.749,21.961,22.242,23.032,25.859,26.420,24.341,26.362,24.382,20.492
932,35.900,30.049,30.046,28.573,29.166,30.582,30.959,27.625,29.141,25.102,22.238,21.830,21.706,22.209,22.881,25.633,26.580,24.184,26.030,24.656,20.420
933,35.988,29.915,29.790,28.385,28.859,30.196,30.430,27.560,28.887,24.962,22.190,21.768,21.651,22.111,22.903,25.661,26.261,24.002,26.128,24.449,20.321
934,35.856,29.997,29.800,28.541,28.960,29.954,30.155,27.593,29.021,24.766,22.269,21.900,21.481,22.061,22.886,25.648,26.260,24.029,26.106,24.424,20.303
935,35.944,30.046,29.707,28.425,28.730,29.602,29.862,27.341,28.608,24.883,22.311,21.853,21.379,22.045,22.801,25.974,26.238,23.826,26.153,24.596,20.269
936,35.741,29.834,29.711,28.410,28.898,29.364,29.570,27.426,28.375,24.773,22.218,21.483,21.308,22.003,22.750,25.841,26.176,24.069,26.170,24.613,20.336
937,36.066,29.755,29.446,28.385,28.576,29.147,29.480,27.526,28.548,24.686,22.226,21.579,21.278,21.852,22.866,26.043,26.309,23.875,25.881,24.244,20.314
938,35.466,29.915,29.447,28.220,28.258,28.813,29.401,27.382,28.240,24.701,22.178,21.402,21.287,21.879,22.856,25.761,26.477,23.870,26.085,24.382,20.289
939,35.644,29.831,29.685,28.321,28.424,28.711,29.272,27.468,28.537,24.683,22.230,21.510,21.120,22.001,22.795,25.720,26.340,23.900,25.953,24.340,20.110
940,35.737,29.839,29.589,28.326,28.814,28.662,29.011,27.584,28.170,24.627,22.156,21.533,21.125,21.792,22.767,25.852,26.103,23.877,25.970,24.382,20.052
941,35.661,29.684,29.586,28.264,28.223,28.605,28.823,27.623,28.290,24.461,22.212,21.452,21.115,21.786,22.787,25.865,26.108,23.875,25.966,24.396,20.201
942,35.568,29.905,29.323,28.247,28.298,28.435,28.880,27.535,28.145,24.465,22.212,21.313,21.072,21.802,22.778,25.721,26.165,23.926,26.038,24.291,20.115
943,35.881,29.501,29.079,27.215,27.278,27.917,28.443,27.345,27.618,24.392,22.174,21.239,21.076,21.698,22.772,25.116,25.911,23.679,25.345,24.360,20.052
944,35.820,29.648,29.459,28.086,28.387,28.264,28.606,27.452,28.611,24.593,22.088,21.452,21.133,21.804,22.711,25.483,25.922,23.824,26.183,24.369,20.111
945,35.667,29.585,29.572,28.079,28.308,28.139,28.494,27.455,28.534,24.511,22.158,21.432,20.928,21.796,22.775,25.661,26.144,23.858,25.698,24.278,19.926
946,35.630,29.791,29.557,28.096,28.146,28.099,28.466,27.621,28.329,24.468,22.138,21.556,21.082,21.760,22.762,25.808,25.928,23.824,25.932,24.407,19.939
947,35.652,29.773,29.654,27.941,28.084,28.011,28.569,27.422,27.968,24.450,22.134,21.243,21.063,21.690,22.651,25.706,26.056,23.640,26.038,24.347,20.110
948,35.510,29.716,29.420,28.205,28.538,28.282,28.643,27.401,28.028,24.449,22.216,21.301,21.118,21.801,22.718,25.508,26.192,23.787,26.051,24.364,19.898
949,35.866,29.739,29.462,28.341,28.273,27.924,28.498,27.584,28.152,24.404,22.240,21.297,21.049,21.776,22.683,25.556,26.018,23.860,26.013,24.356,20.041
950,35.596,29.507,29.462,28.173,27.921,28.057,28.410,27.350,27.753,24.660,22.024,21.151,20.921,21.736,22.749,25.578,26.061,23.699,25.936,24.433,20.059
951,35.460,29.701,29.499,28.052,28.102,28.005,28.325,27.315,28.042,24.398,22.046,21.100,21.042,21.694,22.659,25.615,26.063,23.760,26.038,24.462,20.097
952,35.685,29.520,29.481,28.146,28.290,27.908,28.299,27.524,28.410,24.334,22.218,21.429,20.986,21.761,22.772,25.782,25.956,23.824,26.047,24.429,20.158
953,35.564,29.586,29.587,28.190,28.216,27.986,28.195,27.346,27.859,24.546,22.240,21.340,20.958,21.761,22.779,25.647,26.226,23.855,25.966,24.389,20.036
954,35.573,29.747,29.345,28.430,28.533,28.005,28.377,27.353,28.325,24.524,22.275,21.208,20.935,21.678,22.763,25.654,26.110,23.850,25.974,24.320,20.174
955,35.743,29.649,29.629,28.074,28.196,27.893,28.300,27.372,28.226,24.467,22.148,21.398,21.048,21.755,22.739,25.406,26.019,23.760,25.962,24.338,20.181
956,35.772,29.741,29.466,27.975,28.146,27.980,28.185,27.525,28.276,24.507,22.126,21.027,21.053,21.787,22.726,25.494,26.096,23.603,26.196,24.591,20.090
957,35.828,29.757,29.349,28.091,28.079,27.875,28.386,27.420,27.908,24.396,22.170,21.436,21.081,21.654,22.810,25.652,26.212,23.748,26.166,24.404,20.153
958,35.552,29.592,29.424,28.301,28.499,28.028,28.498,27.583,28.290,24.576,22.363,21.463,21.030,21.780,22.775,25.655,26.204,23.728,25.796,24.551,20.154
959,35.653,29.635,29.586,28.395,28.169,27.875,28.295,27.396,28.640,24.738,22.289,21.490,21.151,21.909,22.774,25.814,26.169,23.819,25.732,24.289,20.233
960,35.901,29.905,29.540,28.247,28.380,27.985,28.398,27.493,28.378,24.498,22.345,21.212,21.118,21.809,22.859,25.909,26.184,23.735,25.987,24.504,20.189
961,35.543,29.912,29.614,28.447,28.519,27.985,28.474,27.547,28.491,24.510,22.421,21.363,20.964,21.770,22.778,25.730,26.139,23.828,26.081,24.182,20.106
962,35.526,29.622,29.602,28.210,28.146,27.927,28.379,27.643,28.110,24.573,22.297,21.236,21.167,21.858,22.805,25.801,26.202,23.699,26.030,24.467,20.271
963,35.621,29.828,29.358,28.269,28.283,27.832,28.271,27.461,28.049,24.703,22.411,21.317,21.121,21.793,22.840,25.814,26.016,23.760,26.387,24.462,20.178
964,35.431,29.676,29.332,28.042,28.060,27.824,28.353,27.520,28.290,24.592,22.126,21.371,21.012,21.787,22.793,25.837,26.037,23.855,26.387,24.429,20.151
965,35.516,29.654,29.484,28.598,28.566,27.928,27.969,27.553,28.124,24.592,22.365,21.286,21.036,21.871,22.789,25.593,26.075,23.814,26.051,24.324,20.210
966,35.590,29.583,29.522,28.289,28.246,28.202,28.444,27.618,28.382,24.562,22.261,21.436,21.105,21.672,22.747,25.466,26.075,23.718,25.936,24.398,20.126
967,35.739,29.520,29.546,28.279,28.134,27.909,28.227,27.444,28.014,24.614,22.305,21.494,21.063,21.837,22.832,25.684,26.135,23.968,26.136,24.242,20.129
968,35.745,29.705,29.563,28.353,28.270,28.007,28.319,27.413,28.102,24.614,22.269,21.344,21.003,21.750,22.766,25.654,26.038,23.877,25.864,24.378,20.210
969,35.463,29.776,29.650,28.363,28.576,28.060,28.354,27.464,28.074,24.573,22.174,21.344,21.069,21.741,22.871,25.719,26.096,23.645,26.140,24.422,20.196
970,35.558,29.796,29.510,28.173,28.593,27.988,28.198,27.497,28.025,24.587,22.285,21.293,21.056,21.865,22.740,25.847,26.386,23.792,26.106,24.131,20.131
971,35.576,29.850,29.550,28.284,28.127,27.975,28.177,27.412,28.212,24.688,22.281,21.332,21.027,21.752,22.750,25.680,26.202,23.748,25.936,24.451,20.291
972,35.961,29.390,29.110,27.635,26.993,27.428,27.878,27.088,27.541,24.512,22.040,21.100,21.020,21.853,22.674,25.252,25.867,23.444,25.328,24.253,20.135
973,36.161,29.291,29.377,27.773,27.208,27.551,27.909,27.210,27.625,24.471,22.096,21.432,21.157,21.787,22.771,25.263,25.909,23.608,25.281,24.487,20.212
974,35.767,30.054,29.580,28.304,28.432,27.965,28.098,27.634,28.364,24.643,22.309,21.517,21.137,21.733,22.802,25.948,26.237,24.066,26.481,24.571,20.169
975,35.593,29.962,29.373,28.205,28.427,27.954,28.403,27.557,28.219,24.766,22.329,21.363,21.130,21.817,22.873,25.949,26.202,23.824,26.085,24.487,20.273
976,35.743,29.714,29.474,28.523,28.380,27.714,28.172,27.579,28.541,24.676,22.244,21.363,21.166,21.738,22.821,25.768,26.357,23.784,25.962,24.560,20.160
977,36.024,29.954,29.792,28.128,28.516,27.785,28.363,27.595,28.177,24.871,22.142,21.270,21.187,21.763,22.752,25.571,26.151,23.757,26.162,24.316,20.097
978,35.665,29.837,29.526,28.309,28.350,27.878,28.346,27.508,28.240,24.626,22.269,21.436,21.098,21.825,22.771,25.596,26.188,23.777,26.111,24.213,20.221
979,35.642,29.888,29.541,28.148,28.112,27.820,28.305,27.540,28.219,24.595,22.253,21.463,21.013,21.838,22.757,25.919,26.137,23.532,26.043,24.538,20.228
980,36.011,29.675,29.391,28.343,27.993,27.760,28.308,27.592,28.410,24.678,22.263,21.494,21.012,21.758,22.720,25.724,25.996,23.777,26.102,24.573,20.113
981,35.599,29.548,29.572,28.383,28.422,27.845,28.255,27.681,28.166,24.527,22.188,21.062,21.138,21.748,22.793,25.705,25.976,23.931,26.085,24.444,20.169
982,35.662,29.690,29.608,28.405,28.293,27.716,28.281,27.491,28.042,24.644,22.232,21.290,21.092,21.802,22.767,25.623,26.277,23.797,26.021,24.582,20.036
983,35.988,29.777,29.493,28.109,28.136,27.850,28.178,27.560,28.258,24.641,22.220,21.181,21.003,21.753,22.742,25.538,26.006,23.892,26.136,24.264,20.230
984,35.742,29.795,29.572,28.227,28.313,27.788,28.355,27.679,28.057,24.409,22.236,21.305,20.999,21.687,22.761,25.615,26.114,23.664,25.974,24.364,20.104
985,35.611,29.796,29.436,28.331,28.283,27.783,28.226,27.481,28.371,24.723,22.375,21.324,20.983,21.757,22.771,25.832,26.150,23.919,25.838,24.378,20.151
986,35.412,29.981,29.436,28.183,28.055,27.663,28.269,27.549,28.216,24.631,22.321,21.514,20.973,21.773,22.749,25.819,26.165,23.804,25.821,24.271,20.117
987,35.535,29.880,29.263,28.264,28.002,27.974,28.221,27.372,27.947,24.600,22.156,21.320,21.075,21.720,22.778,25.760,26.093,23.650,26.255,24.358,20.212
988,35.597,29.912,29.493,27.862,28.504,27.963,28.248,27.551,27.908,24.650,22.399,21.143,21.010,21.712,22.754,25.703,26.034,23.819,26.009,24.331,20.092
989,35.497,29.596,29.620,28.165,28.228,27.663,28.227,27.518,28.085,24.619,22.206,21.351,21.137,21.826,22.774,25.512,26.157,23.752,25.843,24.336,20.118
990,35.757,29.758,29.262,28.111,27.990,27.697,28.135,27.539,28.265,24.580,22.128,21.436,21.046,21.759,22.804,25.781,26.140,23.828,26.055,24.509,20.120
991,35.631,29.840,29.499,28.153,28.432,27.697,28.112,27.590,28.428,24.698,22.337,21.382,21.061,21.744,22.675,25.717,26.022,23.855,25.970,24.336,20.219
992,35.757,29.785,29.319,28.402,28.211,27.647,28.291,27.494,28.053,24.579,22.098,21.463,20.971,21.673,22.734,25.632,26.099,23.951,26.123,24.431,20.205
993,35.322,29.665,29.372,28.072,27.846,27.723,28.350,27.452,28.110,24.601,22.248,21.243,21.040,21.705,22.761,25.586,26.145,23.748,26.021,24.389,20.162
994,35.828,29.837,29.403,28.281,27.725,27.853,28.196,27.288,28.113,24.638,22.198,21.297,21.125,21.762,22.691,25.577,26.137,23.755,26.009,24.529,20.181
995,35.549,29.624,29.331,28.249,28.355,27.937,28.196,27.522,27.982,24.517,22.222,21.459,21.009,21.840,22.810,25.650,26.026,23.900,26.017,24.382,20.095
996,35.478,29.731,29.597,28.163,28.447,27.794,28.203,27.517,28.269,24.675,22.359,21.208,21.024,21.746,22.787,25.881,26.096,23.797,25.830,24.380,20.165
997,35.659,29.716,29.475,28.449,28.308,27.857,28.133,27.387,28.208,24.591,22.261,21.320,21.063,21.774,22.701,25.694,26.220,23.944,26.064,24.462,20.110
998,35.550,29.730,29.512,28.291,27.968,28.017,28.165,27.569,28.004,24.522,22.417,21.467,21.012,21.777,22.697,25.626,26.083,23.620,25.860,24.282,20.072
999,35.457,29.618,29.417,28.207,28.419,28.007,28.251,27.505,28.237,24.462,22.176,21.421,21.056,21.690,22.779,25.428,26.268,23.667,25.936,24.440,20.113
1000,35.778,29.656,29.413,28.035,28.129,27.757,28.185,27.498,28.134,24.475,22.146,21.386,21.071,21.783,22.737,25.428,26.080,24.086,25.919,24.473,20.124
1001,35.386,29.648,29.262,28.331,28.156,27.798,28.178,27.445,28.219,24.661,22.257,21.228,21.118,21.772,22.814,25.771,25.963,23.654,25.902,24.556,20.246
1002,35.912,29.750,29.384,28.148,28.112,27.781,28.197,27.520,28.138,24.390,22.160,21.467,20.984,21.648,22.758,25.743,26.040,23.610,26.191,24.373,20.192
1003,35.437,29.496,29.399,28.277,28.571,27.729,28.303,27.477,28.265,24.513,22.305,21.448,21.099,21.823,22.749,25.480,26.220,23.743,26.060,24.260,20.153
1004,35.681,29.638,29.467,28.212,27.871,27.801,28.402,27.438,28.148,24.657,22.090,21.270,21.182,21.719,22.663,25.446,25.960,23.806,25.877,24.400,20.092
1005,35.611,29.651,29.557,28.188,28.194,27.842,28.216,27.504,28.286,24.688,22.230,21.344,21.081,21.790,22.795,25.594,26.090,23.740,25.936,24.333,20.169
1006,35.599,29.837,29.339,28.286,28.196,27.792,28.183,27.495,27.813,24.540,22.178,21.270,21.036,21.662,22.735,25.676,26.244,23.608,25.872,24.222,20.075
1007,35.555,29.652,29.450,28.170,27.856,27.871,28.063,27.478,28.057,24.626,22.224,21.382,21.117,21.766,22.787,25.567,26.042,23.900,25.868,24.211,20.111
1008,35.466,29.566,29.462,28.215,28.578,27.896,28.246,27.399,27.756,24.592,22.152,21.290,21.046,21.819,22.846,25.698,26.275,23.824,26.085,24.360,20.180
1009,35.666,29.649,29.264,28.012,28.117,27.822,28.198,27.489,27.777,24.539,22.275,21.344,21.094,21.791,22.715,25.617,26.244,23.699,25.830,24.284,20.136
1010,35.547,29.714,29.424,28.207,28.529,27.871,28.151,27.561,28.357,24.566,22.122,21.320,21.095,21.712,22.750,25.519,26.108,23.694,25.970,24.296,20.106
1011,35.805,29.842,29.396,28.252,27.926,27.920,28.128,27.461,28.442,24.728,22.146,21.293,21.063,21.769,22.626,25.458,26.280,23.762,26.098,24.249,20.110
1012,35.544,29.763,29.337,28.069,28.437,27.952,28.215,27.519,28.138,24.644,22.172,21.317,21.104,21.722,22.796,25.721,26.067,23.525,25.885,24.373,20.316
1013,35.378,29.894,29.317,28.153,28.159,27.928,28.257,27.432,28.208,24.709,22.323,21.351,21.131,21.781,22.799,25.786,26.044,23.826,25.753,24.127,20.110
1014,35.690,29.700,29.470,28.220,27.836,27.641,28.192,27.641,28.784,24.511,22.369,21.425,21.099,21.738,22.727,25.621,26.019,23.684,26.043,24.209,20.095
1015,35.734,29.714,29.339,28.183,28.231,27.787,28.202,27.583,28.456,24.552,22.074,21.243,21.135,21.686,22.805,25.501,26.092,23.784,25.770,24.331,20.047
1016,35.739,29.774,29.395,28.165,28.496,27.837,28.219,27.423,28.322,24.731,22.303,21.394,21.068,21.809,22.745,25.737,26.189,23.735,25.660,24.684,20.242
1017,35.518,29.831,29.554,28.062,28.132,27.813,28.160,27.410,28.187,24.637,22.279,21.510,21.199,21.774,22.829,25.692,26.327,23.860,25.732,24.320,20.081
1018,35.604,29.705,29.347,28.160,28.092,27.809,28.132,27.450,28.286,24.660,22.347,21.367,21.166,21.678,22.810,25.841,26.147,23.777,25.945,24.462,20.102
1019,35.800,29.746,29.396,28.240,28.226,27.745,28.152,27.506,28.424,24.574,22.120,21.479,21.101,21.725,22.780,25.706,26.166,24.032,26.017,24.476,20.104
1020,35.551,29.686,29.572,28.346,28.362,28.036,28.117,27.407,28.247,24.659,22.379,21.517,21.061,21.798,22.776,25.692,26.138,23.853,25.987,24.353,20.133
1021,35.624,29.622,29.357,27.953,28.159,27.747,28.122,27.395,28.205,24.655,22.269,21.336,21.128,21.746,22.750,25.440,26.207,23.721,25.796,24.336,20.120
1022,35.875,29.700,29.409,28.052,28.283,27.962,28.189,27.670,28.322,24.675,22.311,21.475,21.040,21.804,22.818,25.603,26.273,23.801,25.885,24.300,20.178
1023,35.630,29.894,29.492,28.091,28.494,27.800,28.179,27.389,28.170,24.610,22.148,21.243,21.163,21.740,22.714,25.549,26.149,23.833,26.060,24.349,20.063
1024,35.348,29.809,29.410,28.294,28.310,27.879,28.287,27.334,27.848,24.627,22.218,21.382,21.004,21.802,22.685,25.829,25.975,23.713,25.672,24.169,20.145
1025,35.418,29.796,29.546,28.086,28.124,27.740,28.299,27.613,28.378,24.538,22.092,21.541,21.023,21.807,22.763,25.766,26.163,23.806,26.170,24.460,20.063
1026,35.626,29.501,29.572,28.291,28.459,27.852,28.161,27.558,28.399,24.633,22.335,21.375,21.148,21.702,22.752,25.501,26.012,23.762,25.774,24.504,20.106
1027,35.901,29.744,29.417,28.284,28.055,27.660,28.253,27.558,28.360,24.633,22.208,21.486,21.107,21.759,22.686,25.421,26.053,23.855,25.770,24.429,20.147
1028,35.771,29.684,29.639,28.096,28.285,27.921,28.064,27.415,28.304,24.748,22.122,21.556,21.061,21.732,22.760,25.578,26.244,23.797,25.957,24.144,20.296
1029,35.702,29.504,29.455,28.267,28.184,27.905,28.261,27.526,27.996,24.703,22.345,21.305,21.085,21.815,22.769,25.492,26.098,24.002,25.647,24.300,20.111
1030,35.527,29.553,29.315,28.173,28.457,28.075,28.380,27.525,28.117,24.706,22.222,21.228,21.085,21.870,22.793,25.760,26.279,23.674,25.966,24.464,20.072
1031,35.772,29.558,29.782,28.338,28.226,27.826,28.202,27.555,28.293,24.572,22.190,21.425,20.988,21.767,22.803,25.641,26.104,23.814,26.106,24.469,20.197
1032,35.434,29.645,29.515,28.454,28.253,27.768,28.267,27.630,28.208,24.706,22.273,21.432,21.022,21.774,22.750,25.611,26.110,23.865,26.098,24.231,20.009
1033,35.588,29.709,29.492,28.198,28.270,27.804,28.023,27.578,27.890,24.666,22.106,21.340,21.098,21.760,22.662,25.538,26.250,23.772,25.821,24.129,20.214
1034,35.495,29.567,29.477,28.101,28.422,27.905,28.269,27.468,28.039,24.709,22.102,21.178,21.078,21.752,22.724,25.552,26.010,23.777,25.791,24.544,20.251
1035,36.174,30.472,32.089,32.590,29.933,32.057,32.944,27.737,29.042,25.959,23.190,22.394,22.463,22.085,22.782,25.861,26.429,24.346,27.047,25.527,20.251
1036,40.185,35.521,39.879,45.523,36.521,45.459,47.953,28.231,34.117,33.093,25.331,25.139,25.657,24.386,23.894,26.332,28.475,26.826,28.732,27.627,21.408
1037,40.210,37.577,38.230,42.679,36.846,43.618,48.089,28.695,35.795,34.578,25.677,25.618,26.197,25.101,24.527,26.250,29.854,26.672,27.757,26.838,21.842
1038,39.812,38.875,35.770,38.494,35.509,40.826,50.325,28.816,36.032,33.837,26.206,25.849,25.883,25.672,25.119,26.477,30.907,26.287,27.115,26.080,22.140
1039,38.483,36.038,33.879,34.578,34.213,38.453,47.372,28.575,34.763,31.752,25.657,25.189,25.063,25.084,24.757,26.308,30.275,25.718,26.728,25.498,22.056
1040,37.519,33.458,32.574,32.353,32.263,36.656,44.429,28.398,34.042,29.924,24.569,24.062,24.856,24.298,24.299,26.114,29.072,25.199,26.528,24.869,21.768
1041,36.961,31.757,31.478,30.928,30.888,35.158,42.051,28.267,32.512,28.290,24.042,23.425,24.200,23.820,24.145,26.097,28.335,24.703,26.196,24.696,21.551
1042,36.599,31.136,31.153,30.012,30.667,33.822,39.438,28.138,31.661,27.341,23.267,23.012,23.615,23.515,23.884,26.280,27.946,24.870,26.145,24.669,21.303
1043,36.367,30.158,30.647,29.380,30.129,32.954,37.656,28.099,31.057,26.671,23.086,22.830,23.091,23.317,23.750,25.956,27.453,24.544,26.260,24.491,21.041
1044,36.110,30.201,30.474,28.988,29.524,32.318,36.038,28.115,30.230,26.080,22.860,22.494,22.715,22.718,23.647,25.702,27.265,24.223,26.009,24.404,20.898
1045,35.967,30.095,30.147,28.790,29.816,31.459,34.812,27.970,29.534,25.864,22.641,22.378,22.465,22.768,23.508,25.836,26.909,24.235,25.902,24.733,20.977
1046,36.291,30.115,29.939,28.662,29.385,30.978,33.995,27.891,29.569,25.443,22.533,22.131,22.125,22.472,23.426,25.757,26.915,24.132,26.115,24.622,20.855
1047,35.939,29.926,29.996,28.427,28.734,30.292,33.000,27.961,29.244,25.178,22.463,22.305,22.000,22.347,23.244,25.526,26.650,24.238,25.974,24.560,20.546
1048,35.882,29.806,29.789,28.491,28.856,29.943,32.327,27.988,28.975,24.987,22.517,21.880,21.752,22.268,23.233,25.705,26.568,24.093,25.911,24.624,20.648
1049,35.774,29.815,29.808,28.269,28.940,29.852,31.895,27.755,28.827,24.867,22.361,21.903,21.674,22.136,23.152,25.863,26.460,23.870,25.694,24.404,20.573
1050,35.853,29.774,29.824,28.264,28.444,29.503,31.262,27.782,28.541,24.887,22.337,21.780,21.514,22.121,23.093,25.634,26.504,23.968,25.911,24.282,20.391
1051,35.695,29.583,29.805,28.185,28.457,29.014,30.715,27.792,28.636,24.812,22.180,21.660,21.437,22.002,23.034,25.582,26.329,23.978,25.821,24.358,20.255
1052,35.871,29.817,29.523,28.323,28.506,29.128,30.429,27.707,28.562,24.671,22.451,21.691,21.280,21.932,22.998,25.680,26.444,23.801,25.740,24.204,20.246
1053,35.563,29.633,29.628,28.175,28.216,28.803,30.281,27.716,28.134,24.602,22.445,21.490,21.395,21.920,22.988,25.509,26.214,23.922,25.847,24.191,20.336
1054,35.814,29.842,29.508,28.079,28.228,28.763,29.883,27.863,28.226,24.630,22.279,21.502,21.223,21.880,22.906,25.527,26.283,23.860,26.055,24.356,20.345
1055,35.910,29.608,29.552,28.190,28.275,28.483,29.623,27.647,28.488,24.617,22.158,21.429,21.244,21.818,22.998,25.891,26.262,23.865,25.719,24.333,20.354
1056,35.818,29.749,29.653,28.252,28.293,28.453,29.423,27.487,28.205,24.566,22.279,21.340,21.147,21.863,22.962,25.628,26.196,23.696,25.881,24.507,20.197
1057,35.712,29.635,29.613,28.237,28.268,28.372,29.208,27.493,28.389,24.614,22.285,21.467,21.127,21.840,22.812,25.665,26.295,23.733,26.026,24.373,20.165
1058,35.736,29.679,29.437,27.968,27.938,28.280,29.099,27.571,28.413,24.544,22.240,21.606,21.160,21.806,22.878,25.621,26.178,23.689,25.685,24.364,20.253
1059,35.373,29.725,29.354,28.109,28.449,28.269,28.902,27.489,28.166,24.596,22.132,21.402,21.157,21.831,22.800,25.567,26.119,24.066,25.787,24.351,20.255
1060,35.696,29.531,29.510,28.351,28.310,28.219,28.795,27.527,28.265,24.555,22.172,21.189,21.135,21.840,22.774,25.458,26.071,23.858,25.723,24.424,20.248
