 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67,Mean68,Mean69,Mean70,Mean71,Mean72,Mean73,Mean74,Mean75,Mean76,Mean77,Mean78,Mean79,Mean80,Mean81,Mean82,Mean83,Mean84,Mean85,Mean86,Mean87,Mean88,Mean89
825,21.129,31.977,25.125,25.930,25.693,29.739,24.888,41.157,28.884,23.455,24.329,24.062,23.078,21.466,21.948,25.878,22.039,24.735,21.891,24.715,24.332,22.728,23.278,24.391,23.802,23.060,40.168,24.031,23.920,20.144,33.516,28.693,27.230,25.776,26.035,19.438,34.388,26.765,48.731,39.769,32.283,26.161,25.413,25.540,25.349,22.971,24.297,24.334,23.287,21.972,21.950,22.820,27.062,23.340,45.899,20.772,22.281,20.745,23.023,21.787,28.117,24.180,26.557,24.653,25.924,54.417,25.280,34.549,27.743,23.979,25.894,27.541,27.669,26.863,20.875,21.817,23.325,24.906,20.493,18.166,22.920,21.108,23.496,19.609,22.007,19.083,21.276,21.214,22.547
826,21.032,32.568,25.668,26.245,25.587,30.274,25.056,41.305,28.939,23.269,24.523,24.688,23.161,21.430,22.031,26.179,22.431,24.695,22.175,24.721,23.995,22.715,23.205,24.420,23.914,22.981,39.988,24.088,23.602,20.097,32.295,28.423,27.720,26.341,26.658,19.440,33.770,26.988,49.265,40.146,32.084,26.075,25.379,25.323,25.559,22.900,24.401,24.263,23.196,21.875,21.967,23.553,27.334,23.482,46.397,20.826,22.219,20.809,23.135,21.758,28.644,24.373,26.689,24.502,26.295,57.257,25.599,37.199,28.048,24.102,26.012,28.469,28.195,26.587,21.027,21.806,23.245,24.892,20.575,18.042,22.898,21.064,23.396,19.553,21.836,19.163,21.158,21.157,22.535
827,21.104,32.675,26.779,26.599,25.624,30.610,25.122,41.183,29.589,23.253,24.838,26.192,23.049,21.382,22.011,26.119,22.569,24.857,21.954,24.894,24.174,22.790,23.141,24.484,23.942,23.130,40.814,24.286,23.311,20.269,30.952,28.836,28.461,26.713,27.384,19.278,33.055,27.264,49.590,40.694,32.195,26.272,25.502,25.494,27.847,22.837,24.574,24.278,23.185,22.063,21.875,23.542,27.375,23.551,46.722,20.866,22.150,20.822,23.043,21.591,28.260,24.404,26.713,24.639,25.988,58.060,25.479,37.322,28.415,24.052,25.968,28.980,27.973,26.468,21.074,21.826,23.406,25.733,20.454,18.153,22.743,21.170,23.296,19.506,21.831,19.096,21.365,21.190,22.476
828,21.037,33.013,27.724,27.681,25.933,30.780,25.031,40.836,29.129,23.300,24.602,27.062,23.068,21.502,22.192,26.065,22.965,25.419,23.101,24.919,24.264,22.508,23.128,24.506,23.906,23.215,41.747,24.012,23.543,20.139,30.396,28.768,28.919,26.343,27.766,19.371,32.359,27.235,51.075,40.793,31.975,26.366,25.524,26.156,28.234,22.893,24.299,24.142,23.444,22.074,22.101,23.478,27.701,23.505,48.434,20.787,22.221,20.766,23.125,21.787,27.970,24.534,26.627,24.687,25.834,57.789,25.353,38.498,28.907,24.209,26.244,29.281,27.860,26.267,21.305,21.845,23.197,25.353,20.512,18.080,22.678,21.076,23.662,19.611,21.845,19.225,21.059,21.427,22.422
829,21.151,33.178,28.134,28.960,26.374,31.468,25.105,41.164,28.348,23.494,24.586,27.242,23.135,21.476,21.916,26.149,22.804,24.982,24.897,24.653,24.161,22.640,23.118,24.474,23.992,23.087,41.309,24.138,23.245,20.155,29.451,28.431,29.830,25.707,28.099,19.268,32.521,27.412,51.646,40.830,31.961,26.324,25.435,26.102,27.738,23.067,24.468,24.228,23.235,22.243,22.125,23.624,27.917,23.397,49.570,20.739,22.079,20.915,23.373,21.864,27.605,24.561,26.639,24.456,25.722,58.293,25.163,39.817,28.820,24.221,26.129,29.546,27.724,26.141,21.153,21.854,23.289,25.147,20.534,18.010,22.641,21.214,24.003,19.588,21.874,19.011,21.173,21.487,22.370
830,20.994,34.311,28.328,30.098,26.018,31.002,24.991,41.422,28.444,23.376,25.758,27.578,23.243,21.495,22.111,26.301,22.926,24.982,25.563,24.541,24.036,22.598,23.067,24.465,24.026,23.130,40.341,24.054,23.212,20.237,29.042,28.761,30.201,25.549,28.359,19.326,32.081,27.055,52.817,40.789,31.836,26.557,25.338,25.825,29.010,23.183,24.419,24.201,23.334,22.486,22.062,25.549,29.114,23.389,51.288,20.972,22.124,20.846,23.578,21.732,28.218,24.358,27.377,24.553,25.440,57.659,24.975,41.277,28.924,24.414,26.474,29.828,28.317,25.771,21.711,22.103,23.354,26.184,20.551,18.100,22.747,21.163,25.396,19.548,22.236,19.178,21.492,21.329,22.387
831,21.032,35.872,29.179,30.782,25.801,30.793,25.150,41.653,29.634,23.810,25.937,27.319,23.317,21.341,22.177,26.702,23.109,25.743,25.049,25.073,24.239,22.760,23.123,24.830,24.289,23.030,41.912,24.289,23.146,20.271,29.930,28.875,30.660,25.142,28.104,19.402,32.031,27.229,52.890,40.887,31.968,26.314,25.223,25.823,34.979,23.094,24.352,24.609,23.231,22.980,22.198,26.783,30.522,23.702,51.145,20.870,22.339,20.846,23.337,21.852,28.544,24.104,27.861,24.815,26.582,57.317,26.045,41.962,29.273,24.472,26.371,30.094,28.065,25.731,22.052,22.166,23.667,27.463,20.387,18.126,23.188,21.108,25.855,19.541,22.911,19.204,21.647,21.591,22.653
832,20.991,36.770,29.639,31.571,25.395,31.160,25.192,41.630,30.555,23.771,25.580,27.954,23.310,21.573,22.274,27.024,23.299,25.798,24.626,25.840,24.473,22.826,23.378,25.218,24.502,23.166,42.763,24.357,23.435,20.104,30.587,29.330,30.894,25.345,28.316,19.579,33.838,27.371,52.740,41.082,32.046,26.971,25.375,25.877,35.954,23.152,24.442,24.488,23.496,23.222,22.378,27.505,31.054,23.851,51.552,21.007,22.240,20.822,23.673,21.706,29.024,24.284,28.094,24.694,27.665,57.509,26.699,43.392,29.021,24.588,26.259,30.489,27.911,26.279,22.343,22.341,23.858,29.078,20.492,18.073,23.073,21.062,25.910,19.869,22.855,19.132,21.811,21.676,23.000
833,21.125,37.008,29.855,31.946,25.644,31.494,25.109,41.408,29.778,23.751,25.428,27.942,23.300,21.430,22.242,27.071,23.617,26.327,24.057,26.351,24.322,22.815,23.378,24.965,24.476,23.203,42.012,24.249,23.215,20.093,29.872,29.110,31.882,25.041,28.579,19.412,33.180,27.243,52.752,41.038,31.877,27.207,25.606,25.862,35.644,23.201,24.497,24.536,23.539,23.417,22.474,27.773,30.956,23.702,52.360,20.866,22.139,20.849,23.657,21.957,28.768,24.304,28.326,24.518,27.192,57.175,26.562,43.362,28.720,24.558,26.241,30.462,28.150,26.714,22.559,22.638,23.790,30.041,20.472,18.120,22.911,21.136,26.003,19.841,23.072,19.093,21.712,21.855,23.472
834,21.112,36.839,29.719,31.547,26.039,30.813,25.000,41.408,28.932,23.624,25.390,27.513,23.168,21.466,22.184,26.512,23.508,25.713,23.586,26.234,24.148,22.767,23.215,24.862,24.243,23.206,42.606,24.004,22.997,20.357,29.133,28.928,31.994,24.597,28.436,19.486,32.251,27.119,52.785,40.547,31.692,27.075,25.520,25.552,34.709,23.145,24.247,24.518,23.250,23.256,22.237,27.753,31.066,23.625,52.533,20.888,22.170,20.952,23.386,21.847,27.942,24.162,28.422,24.535,26.720,55.998,25.745,43.102,28.435,24.487,26.135,30.324,28.140,26.562,22.327,22.764,23.586,29.731,20.522,17.970,22.790,20.965,25.792,19.775,22.615,19.046,21.387,21.689,23.460
835,21.121,36.456,29.744,31.594,25.815,30.813,25.010,41.299,28.987,23.469,25.214,27.321,23.302,21.424,22.085,26.777,23.650,25.496,23.905,25.896,24.249,22.905,23.190,24.721,24.132,23.218,42.207,24.028,22.717,20.190,28.587,28.450,32.163,24.405,28.387,19.230,31.297,27.052,52.998,40.707,31.660,26.784,25.375,25.525,35.289,23.333,24.161,24.308,23.489,23.225,22.147,27.400,31.215,23.437,53.236,20.925,22.107,20.861,23.406,21.689,27.768,24.209,27.918,24.635,26.353,55.295,25.436,43.417,28.228,24.321,25.885,30.393,28.113,25.863,22.286,22.800,23.216,29.310,20.537,18.108,22.693,21.069,25.358,19.634,22.810,18.994,21.319,21.507,23.235
836,21.144,36.595,29.670,31.182,25.386,30.962,24.987,41.197,27.796,23.661,25.170,26.607,23.058,21.477,22.201,26.708,23.486,25.279,22.787,25.713,24.045,22.627,23.292,24.593,24.225,23.123,41.500,24.012,22.519,20.341,28.260,27.966,32.277,24.164,28.548,19.378,30.637,26.910,53.335,40.273,31.611,27.102,25.591,25.688,33.703,23.033,24.322,24.210,23.295,23.262,22.032,27.769,31.276,23.467,53.874,20.798,22.122,20.793,23.396,21.770,27.429,24.188,27.758,24.645,26.019,54.888,25.225,42.975,27.839,24.091,26.112,30.416,27.997,25.522,22.559,23.055,23.129,28.675,20.360,17.957,22.756,21.154,25.298,19.738,22.505,19.084,21.223,21.530,23.287
837,21.097,36.479,29.245,30.495,25.300,30.891,24.913,41.100,27.508,23.410,24.806,26.002,23.201,21.264,21.995,26.327,23.058,25.224,22.290,25.403,24.068,22.641,23.189,24.272,24.045,23.169,40.943,23.893,22.349,20.225,27.958,27.765,32.665,24.116,28.718,19.440,30.024,26.965,52.496,40.102,31.482,26.697,25.390,25.321,32.278,23.413,24.542,24.009,23.481,23.202,21.860,27.475,31.436,23.486,53.806,20.914,22.058,20.861,23.809,21.636,27.672,24.091,28.125,24.420,25.655,54.042,25.068,42.079,27.553,24.153,26.015,30.822,27.662,25.064,22.621,23.164,23.202,28.706,20.427,18.030,22.646,20.972,25.226,19.752,22.329,18.992,21.294,21.555,23.095
838,21.139,37.290,29.658,31.156,25.850,31.385,24.882,41.237,27.488,23.418,24.812,26.319,23.302,21.193,22.182,26.753,23.154,25.960,22.934,25.896,24.376,22.782,23.404,24.535,24.092,23.228,41.848,23.906,22.567,20.290,28.883,27.967,32.940,24.547,28.800,19.789,29.760,27.067,52.602,40.074,31.655,26.623,25.454,25.452,33.209,23.513,24.275,24.609,23.407,23.284,22.038,28.068,32.024,23.555,54.416,20.822,21.974,20.965,23.548,21.933,28.041,24.205,28.457,24.518,25.783,54.847,25.072,41.920,27.762,23.977,26.212,30.925,28.058,25.108,23.041,23.209,23.051,28.469,20.422,18.030,22.518,21.000,25.957,19.712,22.269,18.976,21.245,21.488,22.903
839,20.991,37.642,30.163,33.092,26.118,31.842,24.857,41.372,28.593,23.892,24.503,26.113,23.373,21.406,22.135,26.872,23.399,26.059,25.014,26.563,24.512,23.171,23.537,25.115,24.490,23.201,42.970,24.015,22.646,20.169,31.618,29.007,34.298,25.190,29.031,19.560,30.232,27.165,52.963,40.103,32.791,26.789,25.290,25.508,35.019,23.799,24.366,26.228,23.694,23.364,22.378,28.064,32.688,23.613,54.322,20.921,21.946,20.911,24.403,22.038,28.222,24.242,28.463,24.629,25.693,55.619,25.088,41.112,28.130,23.861,26.597,31.232,27.901,25.422,23.025,23.013,23.202,27.678,20.363,18.125,22.637,21.205,25.672,19.592,22.172,19.046,21.437,21.702,22.794
840,21.080,38.068,30.179,33.090,26.206,31.555,25.035,41.312,28.445,23.816,24.844,25.926,23.178,21.369,22.126,26.723,23.232,26.162,25.345,26.328,24.360,23.065,23.552,24.785,24.336,23.278,44.468,24.156,22.568,20.223,31.301,29.055,34.185,26.006,28.989,19.424,31.321,27.159,52.785,40.558,33.371,26.759,25.342,25.458,34.525,23.571,24.322,25.997,23.752,23.380,22.692,27.969,32.854,23.611,54.740,20.813,22.251,20.938,24.244,21.818,28.791,24.128,28.037,24.425,25.430,56.352,24.913,40.895,28.275,23.929,26.185,31.259,28.184,26.523,22.817,22.876,23.073,27.216,20.375,18.078,22.950,21.290,25.489,19.614,22.060,19.062,21.687,22.172,22.753
841,20.929,37.823,30.011,32.650,26.007,31.421,24.809,41.401,28.031,23.737,25.051,24.871,23.226,21.314,22.167,26.583,23.068,26.088,24.741,26.063,24.292,22.916,23.351,24.628,24.249,23.134,45.337,23.746,22.456,20.209,30.264,29.218,34.722,26.341,28.951,19.466,31.140,27.229,53.358,40.776,33.188,26.751,25.253,25.527,34.215,23.473,24.294,25.565,23.545,23.690,22.985,27.339,32.588,23.489,54.827,20.917,22.030,20.718,23.861,21.873,29.119,24.358,28.004,24.574,25.569,57.662,25.143,41.267,27.988,24.086,26.179,31.299,27.768,26.704,22.812,22.534,23.186,27.735,20.350,18.073,23.000,20.989,25.268,19.747,22.018,19.028,21.585,22.167,22.525
842,21.055,37.448,29.928,32.768,26.273,30.831,24.929,41.440,28.265,23.714,24.747,24.612,23.317,21.290,22.230,26.446,23.219,26.180,24.132,26.041,24.138,22.767,23.148,24.625,24.198,23.204,45.288,23.976,22.435,20.188,29.202,28.841,34.810,26.914,29.280,19.691,30.568,27.281,52.909,40.636,32.507,26.778,25.513,25.335,33.500,23.232,24.244,25.044,23.347,23.622,22.926,26.312,31.997,23.390,54.535,21.191,21.903,20.790,23.706,21.935,31.475,24.234,27.516,24.481,25.471,57.589,24.834,40.526,27.579,24.169,26.068,31.100,28.130,26.549,22.823,22.507,23.395,28.157,20.373,18.116,22.905,21.037,24.692,19.771,21.952,19.064,21.480,22.047,22.432
843,21.055,37.796,30.286,33.079,25.691,30.902,24.799,41.013,28.455,23.596,24.715,24.118,23.243,21.325,22.129,26.423,23.206,26.610,23.897,27.815,24.539,23.166,23.585,25.833,24.290,23.120,46.304,24.126,22.110,20.329,32.802,29.338,35.208,27.007,29.254,19.881,30.687,27.241,53.494,40.263,32.552,26.640,25.413,25.348,34.456,23.362,24.532,25.284,23.504,23.681,23.133,25.756,31.418,23.402,53.974,20.985,21.897,20.813,23.574,22.275,30.870,23.996,27.336,24.533,25.634,58.335,24.912,41.772,27.535,24.164,25.841,30.876,27.980,26.401,22.586,22.515,23.183,28.398,20.451,18.005,22.704,21.255,24.030,19.674,22.004,19.003,21.446,21.937,22.422
844,21.079,38.115,30.612,33.180,25.621,30.822,24.973,41.543,28.546,23.527,24.978,23.650,23.092,21.248,22.185,26.735,23.084,26.783,23.486,29.528,24.806,23.363,23.836,26.401,24.310,23.084,46.928,24.208,22.394,20.181,37.308,30.176,34.956,26.991,29.020,19.517,30.735,27.487,53.386,40.558,32.440,26.372,25.349,25.388,35.370,23.163,24.452,25.781,23.295,23.307,23.523,25.492,31.023,23.498,53.434,20.817,22.047,20.886,23.832,22.220,30.087,24.126,27.471,24.463,25.488,57.301,24.970,42.347,27.580,23.918,25.844,30.371,27.642,26.861,22.520,22.663,23.188,29.161,20.327,18.050,22.940,21.119,24.817,19.604,22.251,19.079,21.303,21.816,22.314
845,21.149,38.453,30.906,32.879,25.471,30.396,24.930,41.351,28.738,23.998,24.994,23.317,23.233,21.159,22.121,26.524,23.080,26.250,23.356,29.949,25.381,24.109,24.003,26.760,24.468,23.407,49.081,24.259,22.146,20.237,37.090,30.164,34.528,27.125,28.802,19.921,32.001,27.139,54.260,40.914,32.992,27.034,25.394,25.308,36.033,23.145,24.494,25.396,23.610,23.347,23.631,25.095,31.215,23.678,54.381,21.191,21.989,20.720,23.617,22.402,31.501,23.934,27.201,24.444,25.696,56.991,24.894,43.710,27.553,24.030,25.879,30.721,27.805,27.610,22.722,22.827,23.210,31.886,20.505,18.120,23.486,21.273,25.957,19.750,22.406,19.022,21.492,21.776,22.228
846,21.201,38.889,31.331,32.854,25.494,30.207,24.951,41.244,28.235,24.139,25.089,23.062,23.166,21.422,22.209,26.839,22.810,26.283,23.471,30.842,26.685,25.959,24.456,26.724,24.509,23.150,51.085,24.079,22.228,20.074,37.924,30.518,35.971,26.688,28.814,20.387,33.438,27.588,53.546,41.063,33.599,27.998,25.532,25.517,37.257,23.310,24.514,25.080,23.375,23.599,23.680,25.024,31.213,23.608,54.142,21.163,22.082,20.911,23.422,22.414,31.906,24.133,27.488,24.612,25.977,55.997,25.341,44.712,27.468,24.230,26.059,30.298,27.904,28.239,22.981,22.891,23.421,33.088,20.451,18.121,24.056,21.142,25.945,19.805,22.539,18.893,21.464,22.096,22.367
847,21.050,38.675,31.151,32.503,25.531,30.452,24.912,41.058,27.760,23.767,25.018,22.669,23.224,21.280,22.077,26.521,22.826,25.629,23.647,30.947,26.665,26.233,24.337,26.571,24.417,23.294,51.454,24.201,22.043,20.014,35.951,29.881,35.274,26.104,28.832,20.337,35.477,27.629,53.279,41.115,33.410,28.061,25.643,25.354,36.941,23.259,24.397,24.879,23.289,23.404,23.671,24.627,30.825,23.377,53.005,21.108,22.032,20.900,23.139,22.356,31.395,24.174,27.623,24.584,25.795,54.421,25.063,45.346,27.207,24.127,26.038,30.195,27.935,27.983,23.057,22.753,23.341,32.863,20.486,18.236,23.708,21.242,25.326,19.728,22.365,19.060,21.418,22.348,22.172
848,21.200,38.937,31.384,33.553,25.478,31.459,25.010,41.379,27.730,24.241,25.493,22.386,23.185,21.442,22.251,27.071,23.084,25.654,23.733,33.777,28.852,28.996,26.703,28.990,24.912,23.267,52.829,24.856,22.191,20.186,41.422,30.585,37.233,26.884,29.190,22.184,40.829,28.264,53.871,42.534,43.454,31.004,25.658,25.800,38.209,23.518,24.579,25.660,23.386,23.556,23.817,24.634,30.589,23.797,52.857,21.275,21.918,20.859,23.145,22.462,35.785,24.151,29.455,24.693,26.405,53.606,25.592,46.101,27.321,24.360,28.009,30.213,28.078,28.853,24.417,22.830,23.686,33.763,20.432,18.010,24.171,20.989,24.850,19.661,22.963,19.024,21.923,22.237,22.157
849,21.687,40.053,32.036,34.482,25.718,31.989,25.045,41.816,27.642,24.433,26.194,22.518,23.451,21.597,22.298,27.286,23.048,25.717,23.267,36.160,30.396,31.478,29.278,31.212,25.054,23.383,54.505,25.170,22.786,20.278,48.294,31.503,38.260,27.744,29.743,23.964,47.553,28.777,53.635,43.339,47.543,32.703,25.554,26.094,39.368,23.688,24.729,25.896,23.325,23.809,23.669,24.305,30.640,24.039,53.281,21.372,22.176,20.956,23.568,22.708,42.518,24.296,31.637,24.783,27.529,51.727,26.265,47.684,27.544,24.911,31.565,30.241,28.720,30.232,25.193,22.975,24.268,36.488,20.695,18.161,25.402,21.207,25.444,19.906,24.504,18.983,22.851,23.026,22.149
850,22.079,40.663,32.307,34.796,25.806,32.468,25.086,41.599,27.132,24.535,26.139,22.247,23.393,21.599,22.111,27.315,22.807,26.309,23.790,36.629,30.665,33.221,30.189,31.519,25.253,23.343,54.818,25.446,23.042,20.225,49.533,31.761,37.956,27.961,29.888,24.581,50.782,28.893,53.820,42.929,45.901,35.983,25.673,27.440,41.215,23.815,24.654,26.059,23.412,24.101,23.737,23.844,31.112,24.428,53.766,21.525,22.219,20.940,23.683,22.890,42.608,25.017,32.957,25.058,28.551,50.242,27.040,47.857,27.720,25.080,35.000,30.618,28.324,31.098,25.534,23.324,24.530,37.631,20.789,18.379,26.272,21.317,27.010,20.056,25.635,19.206,23.474,23.309,22.268
851,22.178,40.198,32.528,34.893,25.741,33.120,25.013,41.546,26.829,24.745,25.727,22.120,23.412,21.799,22.056,26.866,22.611,26.213,23.497,37.185,31.567,34.327,30.519,31.045,25.122,23.361,57.230,25.531,23.264,20.137,51.570,32.021,38.096,27.285,29.827,24.117,52.010,28.519,53.377,42.611,45.676,37.090,25.654,27.283,41.722,23.618,24.503,25.814,23.483,23.994,23.702,23.834,31.047,24.263,53.407,21.391,22.161,20.994,23.772,22.909,39.802,24.810,32.600,24.931,28.332,48.514,26.704,46.696,27.356,24.850,36.074,30.106,28.020,31.461,25.826,23.707,24.325,37.225,20.688,18.351,26.490,21.297,28.173,19.843,25.991,19.126,23.793,23.080,22.299
852,22.267,39.539,32.760,35.463,25.730,33.492,24.923,41.649,26.563,24.910,25.323,22.094,23.445,21.578,22.184,26.542,22.576,26.202,22.825,37.898,31.753,34.957,30.882,30.519,25.037,23.261,57.078,25.436,23.439,20.306,53.530,31.935,38.715,27.151,29.341,23.909,53.686,28.533,53.761,42.246,44.592,36.795,25.639,26.881,43.199,23.850,24.581,25.941,23.192,23.886,23.650,23.732,30.895,24.110,53.720,21.328,22.258,20.919,24.092,22.574,37.188,24.745,31.723,24.601,27.435,46.924,26.062,45.614,27.060,24.480,34.968,29.603,28.253,31.151,25.692,23.576,24.365,36.347,20.594,18.243,26.596,21.136,27.787,20.047,25.408,19.074,24.053,22.852,22.212
853,22.053,38.895,32.408,35.567,25.794,33.684,24.744,41.303,26.594,24.712,25.004,22.024,23.469,21.652,22.148,26.705,22.514,26.022,22.739,37.820,31.521,34.387,30.586,30.308,24.895,23.358,57.171,25.414,23.551,20.148,54.209,31.923,38.857,26.685,29.325,23.993,57.172,28.704,53.237,41.893,47.950,36.418,25.758,26.688,42.521,24.118,24.494,26.240,23.349,23.728,23.432,23.312,30.466,23.992,52.584,21.226,22.028,20.998,23.640,23.017,36.117,24.542,31.709,24.822,26.735,45.924,25.667,44.726,26.903,24.508,35.209,29.143,27.959,31.514,25.575,23.372,24.294,34.967,20.483,18.245,26.276,21.202,26.857,19.948,24.801,19.079,23.526,22.506,22.155
854,22.213,38.612,32.570,35.470,25.801,34.566,24.930,41.319,26.952,24.261,25.010,22.120,23.483,21.561,22.227,26.542,22.289,25.732,22.336,37.597,31.718,33.960,30.374,29.571,24.624,23.384,55.949,25.231,23.482,20.290,53.648,32.339,38.086,25.950,29.140,24.007,60.388,28.539,53.199,41.716,47.405,36.241,25.621,26.315,42.755,24.103,24.544,25.811,23.194,23.744,23.565,23.244,30.401,23.889,53.486,21.248,22.161,20.915,23.416,22.557,35.652,24.427,31.607,24.763,26.310,44.866,25.408,43.260,26.693,24.294,33.976,28.788,28.007,31.235,25.403,23.110,24.061,33.927,20.506,18.314,25.864,21.122,25.875,19.775,25.079,18.938,23.412,22.458,22.146
855,22.207,39.307,32.666,35.836,26.642,34.661,24.939,41.450,27.195,24.202,25.485,21.938,23.427,21.903,22.029,27.065,22.514,25.548,22.227,38.061,31.501,33.338,29.813,29.676,24.708,23.315,58.018,25.348,23.542,20.213,51.057,31.722,37.756,25.616,28.994,24.165,66.359,29.186,53.222,41.474,45.824,37.577,25.550,26.498,44.364,23.962,24.662,25.683,23.394,23.664,23.509,23.061,30.018,23.753,53.462,21.185,22.285,20.772,24.059,22.682,35.772,24.263,31.447,24.955,26.197,43.728,25.211,43.054,26.710,24.540,32.750,28.888,28.017,31.092,25.763,23.093,23.985,34.986,20.476,18.030,25.477,21.099,25.481,20.010,25.516,19.038,23.328,22.061,22.035
856,22.210,39.488,32.878,36.147,25.921,34.889,24.917,41.282,27.556,24.098,25.582,21.734,23.520,21.807,21.940,27.336,22.363,25.581,21.707,39.365,32.375,33.613,29.663,29.862,24.846,23.525,60.769,25.293,23.536,20.323,49.986,31.905,38.017,25.341,28.952,24.053,66.955,28.655,53.070,40.918,44.168,38.736,25.643,27.013,45.031,24.355,24.744,26.098,23.388,23.808,23.390,23.186,30.080,23.961,53.119,21.084,22.345,20.878,23.950,22.677,35.667,24.199,30.834,24.787,25.943,43.048,25.121,41.908,26.644,24.162,31.565,29.140,28.181,31.212,26.161,23.227,24.021,35.676,20.516,18.050,25.333,21.225,25.501,19.820,25.216,19.092,23.297,22.011,22.138
857,22.267,39.803,32.654,36.527,25.670,34.987,25.083,41.486,27.871,23.996,25.368,21.719,23.587,21.913,22.150,27.211,22.486,25.971,21.796,39.962,31.886,32.954,28.762,29.830,24.729,23.416,61.502,25.254,23.608,20.258,48.835,31.529,37.575,24.841,28.751,23.763,64.523,28.296,52.820,39.860,42.688,38.983,25.297,27.035,43.540,24.433,24.678,26.411,23.274,23.501,23.056,23.166,30.138,23.783,52.977,21.007,22.144,20.697,23.805,22.825,35.169,24.151,30.797,24.645,25.921,42.112,25.106,40.879,26.580,24.257,30.335,28.721,28.222,31.179,25.703,23.073,23.823,35.982,20.538,18.146,25.000,21.090,24.915,19.810,25.060,19.065,23.198,22.043,21.834
858,22.548,39.846,32.586,37.859,25.589,35.412,24.877,40.951,27.987,23.784,25.566,21.592,23.556,22.110,22.203,27.107,22.495,26.239,21.716,39.726,32.114,32.301,28.783,29.484,24.630,23.378,63.913,25.125,23.620,20.193,51.621,31.758,38.230,24.597,28.616,23.229,65.053,28.467,52.799,39.558,40.972,37.916,25.613,27.306,43.163,24.777,24.627,26.583,23.250,23.397,22.985,23.017,29.776,23.834,52.288,21.110,22.090,20.749,24.109,22.725,33.443,24.157,30.297,24.843,26.102,41.767,25.188,40.231,26.553,24.283,29.465,28.652,27.908,31.226,25.381,23.037,23.542,36.857,20.551,18.208,24.603,20.972,24.158,19.801,24.473,19.009,22.870,22.087,22.051
859,22.621,39.412,32.390,37.967,25.557,35.363,24.878,41.187,28.149,23.667,25.075,21.825,23.643,22.010,22.006,27.262,22.190,26.397,22.345,38.719,31.317,31.478,28.108,28.497,24.445,23.291,64.221,25.168,23.445,20.394,49.272,31.435,38.011,24.621,28.210,22.694,64.189,28.206,52.618,39.061,39.874,36.651,25.238,27.948,42.596,24.739,24.642,26.550,23.414,23.242,22.829,22.993,29.277,23.775,52.042,21.125,22.142,20.778,23.921,23.077,31.842,24.097,29.678,24.434,26.086,40.826,24.932,39.116,26.356,24.007,31.044,28.316,27.713,31.893,25.084,22.969,23.642,36.867,20.464,18.010,24.227,21.313,24.115,19.630,24.176,19.132,22.495,21.895,22.076
860,22.286,38.721,32.261,37.191,25.342,35.174,24.840,41.183,28.707,23.463,24.547,21.813,23.497,22.081,22.098,26.923,22.170,26.474,24.193,37.851,30.604,30.320,27.310,27.622,24.313,23.297,64.187,24.860,23.504,20.295,46.014,30.552,36.695,24.049,27.474,22.338,62.021,27.748,52.283,38.061,38.646,35.511,25.952,28.240,41.446,24.650,24.455,26.322,23.200,23.010,22.837,22.902,29.133,23.779,51.026,20.996,22.122,20.716,23.462,23.230,30.411,24.161,29.010,24.358,25.915,40.556,24.920,37.726,26.219,23.914,31.747,27.739,27.389,32.176,24.619,22.741,23.660,36.292,20.461,18.176,24.019,20.910,23.920,19.551,23.858,18.943,22.409,21.737,22.172
861,22.186,38.249,31.998,37.418,25.510,35.105,24.840,40.932,28.874,23.557,24.832,21.998,23.334,22.214,22.032,26.920,22.161,26.029,25.149,37.748,29.569,29.577,26.708,28.510,24.364,23.196,65.408,24.713,23.644,20.274,45.192,30.090,36.524,24.076,27.208,21.973,61.987,27.797,51.583,37.754,37.973,34.466,25.323,27.756,40.345,24.386,24.475,26.246,23.181,22.782,22.686,22.742,28.948,23.474,50.231,20.894,22.058,20.948,23.340,23.170,31.601,23.973,28.492,24.598,25.801,40.110,24.740,36.782,26.062,23.995,31.265,27.225,27.410,32.279,24.229,22.603,23.382,36.129,20.466,18.166,23.626,21.156,23.644,19.618,23.518,19.130,22.031,21.608,21.992
