 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67,Mean68,Mean69,Mean70,Mean71,Mean72,Mean73,Mean74,Mean75,Mean76,Mean77,Mean78,Mean79,Mean80,Mean81,Mean82,Mean83,Mean84,Mean85,Mean86,Mean87,Mean88,Mean89
186,22.652,73.961,32.371,34.979,35.085,38.004,27.732,48.528,33.329,28.727,23.380,23.000,25.040,23.262,23.836,29.354,23.325,27.342,23.092,35.302,27.100,25.137,26.350,31.817,27.607,24.899,74.343,28.674,23.919,20.898,34.635,28.936,34.120,37.899,32.549,23.397,47.683,30.455,36.480,44.492,58.716,39.774,31.112,29.725,48.908,26.397,27.643,26.533,25.552,24.107,24.390,24.180,37.260,26.859,43.051,22.530,23.234,23.622,24.363,23.268,45.821,46.737,41.170,30.085,28.894,29.870,28.288,45.920,49.040,30.114,58.824,40.564,31.283,35.010,27.869,23.254,27.297,45.396,37.504,22.762,27.184,23.244,23.942,20.525,43.678,21.698,24.204,21.238,23.023
187,22.674,72.980,32.479,35.222,34.277,37.655,27.663,48.579,33.063,28.110,23.549,22.921,25.085,23.353,23.757,28.943,23.675,27.360,23.132,36.658,27.300,25.956,26.465,32.295,27.616,25.141,75.155,28.432,23.802,21.160,34.153,28.629,33.629,38.433,32.530,24.091,49.143,30.522,36.724,46.192,67.773,41.400,30.985,29.573,46.979,26.078,27.548,26.388,25.539,24.074,24.222,23.997,37.307,26.839,44.316,22.538,23.266,23.407,24.604,23.261,43.476,45.754,41.592,29.728,28.806,29.656,28.028,46.373,48.596,30.526,57.703,41.104,31.280,34.626,28.188,23.388,27.138,46.229,36.415,22.572,27.298,23.418,23.779,20.524,42.905,21.433,24.619,21.327,22.988
188,22.497,72.311,32.221,35.347,34.596,37.918,27.709,48.364,33.901,28.782,23.762,23.024,25.174,23.144,23.931,29.086,23.428,27.434,23.066,36.292,27.466,25.765,26.213,32.170,27.617,25.028,71.871,28.031,23.858,20.995,33.750,28.483,33.116,39.276,32.359,24.387,50.357,31.006,36.686,46.538,75.623,40.648,30.654,29.258,46.130,25.833,27.638,26.314,25.375,24.114,24.249,24.020,37.324,26.610,44.614,22.783,23.365,23.322,24.439,23.182,41.851,44.700,42.477,30.172,28.881,29.855,28.110,46.791,49.667,29.979,56.615,42.041,30.874,35.198,28.880,23.303,27.003,46.790,36.695,22.418,26.970,23.223,23.975,20.635,42.114,21.318,24.585,21.344,23.091
189,22.495,72.673,31.864,34.845,35.490,37.775,27.770,48.556,35.180,28.488,23.673,22.916,25.096,23.367,23.831,29.443,23.392,27.654,23.063,36.911,27.045,25.617,26.289,32.635,27.495,24.905,72.362,27.799,23.960,20.974,33.161,28.346,33.539,38.892,32.721,24.225,51.747,30.667,38.145,46.508,80.251,40.010,30.829,29.204,45.427,25.839,27.832,26.115,25.582,24.118,24.731,24.068,37.636,26.472,46.323,22.758,23.438,23.301,24.472,23.108,43.072,44.772,42.039,30.353,28.502,29.779,27.790,47.134,51.057,30.353,56.206,42.575,30.833,35.553,28.422,23.503,26.851,46.867,35.654,22.245,26.702,23.503,23.815,20.518,42.215,21.271,24.563,21.116,22.988
190,22.437,73.100,31.751,34.788,36.356,37.423,27.738,48.181,35.200,27.800,23.527,22.911,25.080,22.995,23.873,29.435,23.379,27.757,22.802,36.228,27.199,25.323,26.125,32.160,27.757,24.937,72.438,27.762,23.864,21.232,32.777,28.151,33.361,38.295,32.431,23.765,50.007,30.672,36.981,45.070,76.123,39.259,31.026,29.106,44.517,25.900,27.677,26.476,25.573,24.289,24.603,24.071,37.953,26.286,47.713,22.662,23.642,23.174,24.617,23.342,42.505,44.839,41.264,29.656,28.369,29.784,27.777,46.100,52.282,30.178,53.903,43.000,30.171,35.465,27.706,23.480,26.659,45.906,34.511,22.063,26.203,23.170,23.945,20.620,42.370,21.238,24.502,21.161,23.050
191,22.369,73.085,31.419,33.744,35.656,37.265,27.865,48.176,34.192,27.420,23.879,22.904,25.162,23.003,23.720,29.211,23.502,27.500,22.963,35.815,26.944,25.091,26.077,31.067,27.465,24.932,72.776,27.577,23.548,20.858,32.105,27.772,33.424,37.015,31.907,23.330,48.525,30.125,36.033,43.908,71.078,38.456,30.565,28.750,44.395,25.571,27.556,26.447,25.728,24.368,24.811,23.797,38.565,26.174,47.654,22.648,23.433,23.033,24.512,23.110,41.322,43.756,39.564,29.577,28.222,29.334,27.454,44.533,52.454,29.708,51.626,44.002,29.935,34.605,27.270,23.415,26.635,45.696,32.895,21.822,26.114,23.023,23.885,20.611,41.228,20.941,24.498,21.203,22.965
192,22.406,71.577,31.121,33.258,34.575,37.646,27.847,48.305,34.421,27.906,23.592,22.911,25.090,23.147,23.710,29.193,23.457,26.879,22.966,34.586,26.711,24.854,25.767,30.407,27.525,24.729,72.719,27.525,23.360,21.086,31.663,27.718,32.785,36.257,31.581,23.048,47.140,30.301,35.478,43.423,68.636,37.636,30.967,28.919,43.885,25.304,27.592,26.299,25.830,24.347,24.894,23.976,39.216,26.282,46.044,22.866,23.433,22.952,24.479,23.297,38.627,44.515,38.391,29.807,28.363,29.456,27.451,43.681,51.736,29.747,52.235,43.877,29.529,33.791,26.722,23.226,26.369,44.771,32.070,22.000,25.564,22.752,23.880,20.462,40.065,20.662,24.121,21.068,23.015
193,22.420,72.547,31.164,33.155,34.970,39.004,27.879,48.366,35.459,27.965,23.794,22.945,25.064,23.319,23.757,29.476,23.460,27.033,23.744,35.751,26.760,24.870,25.893,30.651,27.412,24.986,71.822,27.923,23.298,20.937,31.672,27.508,32.608,35.524,31.711,22.675,46.751,30.159,35.197,44.389,69.154,36.757,30.851,29.981,44.163,25.312,27.537,26.213,26.034,24.228,24.677,23.797,39.227,26.656,45.579,22.598,23.202,22.685,24.677,23.239,39.151,45.631,38.727,30.151,30.570,29.446,28.980,44.844,50.301,29.533,53.300,43.778,29.410,34.287,26.586,23.262,26.604,44.937,31.876,22.010,25.730,22.855,23.805,20.415,40.348,20.507,24.093,21.181,22.961
194,22.579,72.307,31.274,34.081,35.122,39.158,27.746,48.270,35.267,27.578,23.499,22.952,25.236,23.623,23.795,29.580,24.331,26.853,23.566,35.465,26.763,24.791,25.737,30.612,27.608,24.873,71.360,28.830,23.422,20.882,31.070,27.617,32.929,34.293,31.964,22.565,45.840,30.122,34.733,43.730,66.206,35.923,30.383,29.460,44.923,26.036,27.274,26.231,26.071,24.546,24.603,23.936,38.946,26.903,45.890,22.706,23.605,22.753,24.690,23.158,38.256,46.346,38.555,30.069,30.950,29.358,29.433,45.041,49.798,29.276,51.115,44.063,28.949,35.272,26.725,23.315,26.513,44.157,30.771,21.631,26.060,22.851,23.827,20.417,39.575,20.682,24.362,21.347,22.981
195,22.691,71.276,31.750,37.648,34.637,40.185,27.505,48.152,34.980,27.102,23.444,23.125,25.051,24.092,23.836,29.220,24.550,27.195,23.210,35.705,26.579,24.634,25.652,30.590,27.435,25.017,72.739,29.682,23.617,21.030,31.066,27.923,34.160,33.103,32.711,22.404,47.334,30.087,34.169,43.417,63.017,35.513,30.848,29.379,45.385,26.625,27.679,26.503,26.269,24.445,24.538,24.136,38.212,26.544,45.974,22.629,23.483,22.469,24.584,23.132,37.623,46.410,38.393,29.580,31.139,29.282,29.353,45.686,50.675,29.152,48.750,44.408,28.454,36.286,26.978,23.261,26.524,43.737,29.731,21.468,26.909,22.943,23.917,20.307,38.869,20.946,24.087,21.467,22.989
196,22.559,70.699,32.362,38.845,35.852,40.637,27.638,48.231,34.435,26.747,23.388,22.933,25.144,24.074,23.765,29.610,24.585,26.750,22.991,35.310,26.585,24.667,25.624,29.946,27.289,24.953,72.164,29.872,23.352,21.051,30.943,27.726,34.729,33.067,32.999,22.019,47.918,30.301,33.726,43.256,60.401,35.082,30.740,28.919,46.140,26.379,27.411,26.506,26.366,24.420,24.282,24.020,38.140,26.639,47.871,22.582,23.708,22.249,24.304,23.325,35.814,45.867,38.693,29.372,30.925,29.205,29.260,45.692,51.674,28.952,46.656,45.077,28.075,36.673,26.561,23.136,26.221,42.859,28.875,21.188,26.907,22.699,23.759,20.251,37.950,20.874,23.715,21.269,22.914
197,22.508,70.507,32.224,38.856,36.206,40.724,27.431,48.112,34.368,26.414,23.776,22.918,25.040,23.960,23.684,29.232,24.563,26.243,22.963,34.653,26.637,24.704,25.489,29.824,27.324,24.847,68.965,30.208,23.284,21.072,30.643,27.245,34.207,33.216,32.976,21.813,46.981,30.467,32.920,42.858,58.004,34.211,30.695,28.612,45.584,26.676,27.185,26.589,26.466,24.452,24.586,24.156,37.532,26.358,47.593,22.705,23.755,22.278,24.446,23.182,34.009,44.855,37.281,28.750,31.179,29.403,29.369,46.519,51.114,28.706,45.703,45.222,27.717,37.125,26.545,23.046,26.011,42.129,28.367,21.083,26.806,22.644,24.065,20.180,36.762,21.010,23.514,21.599,22.972
198,22.724,70.633,31.621,38.560,35.628,41.301,27.431,48.113,33.770,25.943,23.818,22.856,25.082,24.094,23.779,28.869,24.469,25.879,22.948,33.566,26.476,24.403,25.481,29.394,27.133,24.845,66.431,30.338,22.990,20.949,30.423,27.107,34.518,32.226,32.964,21.582,44.327,29.997,32.279,41.919,55.578,34.230,30.647,28.423,43.439,27.136,27.289,26.337,26.386,24.344,24.405,23.895,37.477,26.169,47.580,22.387,23.554,22.305,24.413,23.031,32.757,43.567,36.441,27.987,30.274,29.104,28.832,46.889,51.164,28.590,44.479,45.664,27.498,37.068,26.079,23.084,26.109,42.080,27.554,21.055,26.222,22.540,23.757,20.126,35.854,20.731,23.446,21.725,23.023
199,22.561,70.326,31.304,37.335,35.517,41.363,27.620,47.643,33.983,26.035,23.699,22.861,24.889,24.100,23.729,28.866,24.151,25.607,22.681,32.586,26.469,24.333,25.342,28.987,27.046,24.902,68.041,30.528,22.869,21.056,30.076,27.061,33.870,31.231,32.156,21.620,42.080,30.052,31.925,40.561,53.415,33.538,31.004,28.252,42.824,27.056,27.064,26.364,26.291,24.488,24.497,23.956,37.524,25.928,47.378,22.530,23.747,22.278,24.327,23.098,31.420,42.161,35.494,27.944,29.573,28.982,28.286,45.590,50.523,28.455,42.965,45.529,26.908,36.326,26.191,22.938,25.657,40.943,26.841,20.700,25.708,22.462,23.764,20.016,34.761,20.534,23.108,21.764,23.016
200,22.446,71.447,30.673,36.010,35.460,40.018,27.398,48.224,35.071,25.896,24.984,22.921,25.025,23.909,23.878,28.899,24.003,25.724,23.037,31.683,26.299,24.228,25.279,28.346,27.221,24.842,68.472,30.205,22.966,21.042,29.952,27.240,32.976,31.004,32.195,21.385,41.414,29.823,32.941,39.828,51.824,33.044,30.706,28.342,42.067,26.821,26.949,26.408,26.812,24.646,24.648,23.895,37.768,25.871,48.521,22.681,23.650,22.147,24.432,23.117,31.215,41.549,35.430,27.420,29.173,28.869,27.867,44.360,48.680,28.287,41.988,45.301,26.154,35.956,25.929,23.089,26.527,40.639,26.161,20.353,25.976,22.632,23.925,20.112,34.184,20.375,23.121,21.921,22.950
201,22.506,71.643,30.387,35.100,34.813,38.408,27.559,48.284,36.224,26.076,25.044,22.782,24.829,24.008,23.628,29.259,23.395,25.757,23.529,30.967,26.295,24.320,25.291,28.401,27.145,24.927,69.187,29.673,22.871,20.729,30.000,27.181,33.375,31.063,32.265,21.326,40.653,30.012,33.639,39.599,49.880,32.839,30.643,27.965,40.722,26.730,26.999,26.349,26.588,24.865,25.131,24.054,37.382,26.015,47.941,22.569,23.556,22.073,24.360,23.222,30.644,41.569,35.012,27.494,28.700,28.754,27.506,43.573,48.309,28.365,40.771,45.324,26.068,36.033,25.065,23.024,26.523,40.114,26.455,20.684,25.376,22.566,24.038,20.124,33.284,20.273,23.022,21.776,22.889
202,22.360,71.298,30.109,33.839,33.305,37.842,27.243,47.968,36.884,25.761,24.634,22.885,24.823,23.704,23.612,29.065,23.598,25.706,23.417,30.241,26.410,24.236,25.484,28.856,26.985,24.908,71.058,29.217,22.968,20.798,29.807,27.191,32.670,30.276,32.403,21.199,38.618,29.762,32.761,39.554,48.959,32.569,30.814,27.987,40.808,26.359,27.089,26.154,26.614,24.755,25.157,24.119,37.594,25.828,48.014,22.417,23.464,22.137,24.521,23.179,30.058,41.124,34.383,27.976,28.428,28.745,27.235,42.712,48.717,28.332,40.244,45.488,26.000,35.656,25.229,22.971,26.044,39.565,26.717,20.875,25.361,22.510,23.945,20.075,32.496,20.227,22.935,21.648,22.913
203,22.307,70.931,29.761,33.346,32.866,37.869,27.244,48.077,36.864,25.673,24.107,22.820,24.875,23.256,23.781,28.982,23.688,25.779,23.310,29.738,26.670,24.434,25.438,28.468,27.166,26.011,71.256,29.192,23.406,20.984,29.770,27.037,32.116,29.623,32.126,21.438,37.255,29.359,31.782,39.046,47.532,33.205,30.338,28.083,41.345,26.482,26.944,26.444,26.681,24.498,24.953,24.034,37.353,25.708,50.119,22.273,23.633,21.884,24.373,23.029,29.917,40.122,33.648,27.669,28.184,28.752,27.098,40.839,48.304,28.185,38.832,44.949,25.505,35.220,25.074,22.897,25.664,38.580,26.103,20.567,25.350,22.416,23.752,19.894,32.100,20.090,23.170,21.702,22.940
204,22.202,70.843,29.338,32.554,31.857,37.833,27.339,48.035,37.005,25.520,23.844,22.935,24.703,23.498,23.597,28.634,23.505,25.390,23.244,29.228,26.398,24.184,25.204,28.141,27.061,25.790,68.855,28.719,23.247,20.905,29.660,26.581,31.529,28.907,31.942,21.502,36.327,29.264,31.501,38.935,46.188,33.893,30.941,27.833,40.096,26.335,27.017,26.172,26.879,24.468,24.642,23.915,37.183,25.621,51.173,22.363,23.489,21.929,24.508,22.995,29.659,39.253,32.709,27.511,28.125,28.686,26.892,39.210,48.903,27.977,38.238,44.452,25.608,34.491,24.730,22.851,25.336,37.712,25.421,20.396,25.287,22.345,23.752,19.892,31.437,19.916,23.028,21.555,22.933
205,22.298,70.248,29.052,31.872,32.667,38.405,27.407,47.617,37.227,25.447,23.554,22.887,24.842,23.361,23.671,28.518,23.486,25.136,22.897,28.926,26.111,24.239,25.209,27.897,27.184,25.771,68.541,28.577,23.360,20.970,29.495,26.496,31.031,28.479,31.801,21.399,35.345,29.038,30.775,38.718,44.861,33.653,30.740,27.798,39.523,25.987,26.919,26.334,27.170,24.376,24.458,23.895,37.278,25.462,52.402,22.134,23.399,22.081,24.726,23.294,29.252,38.155,31.818,27.224,27.940,28.585,26.586,37.169,48.832,27.847,37.318,44.301,24.829,33.822,24.425,22.777,25.085,37.590,24.884,20.113,25.000,22.315,23.684,20.019,30.766,19.910,23.046,21.683,22.815
206,22.196,71.106,28.915,31.802,34.261,39.080,27.414,48.128,37.457,25.337,23.545,22.856,24.812,23.238,23.678,29.071,23.511,25.188,23.034,28.386,26.148,24.184,25.256,27.712,26.963,25.532,69.286,29.016,23.999,21.056,29.155,26.249,30.783,28.170,31.778,21.210,34.446,29.255,30.625,38.139,43.832,33.295,30.758,27.617,39.360,25.455,26.953,26.459,27.013,24.397,24.580,23.773,36.978,25.523,51.318,22.261,23.395,21.716,24.693,23.203,29.169,37.466,31.996,26.938,27.789,28.542,26.709,36.563,48.287,28.207,37.335,44.730,25.041,34.155,24.098,22.879,25.264,36.586,24.274,20.080,24.732,22.257,23.752,19.901,30.334,20.078,22.721,21.423,22.977
207,22.344,71.598,29.217,33.702,35.864,39.305,27.476,48.701,38.338,25.561,23.707,22.986,24.740,23.032,23.652,29.298,23.547,25.647,25.250,29.111,27.272,24.372,26.061,28.718,27.683,28.418,69.382,29.132,24.331,21.084,39.045,28.723,32.389,30.771,32.405,21.582,37.524,29.296,35.087,37.659,43.828,33.136,30.862,28.004,41.427,26.308,26.973,27.216,27.211,24.193,25.018,24.169,37.619,25.756,48.895,22.193,23.451,21.975,24.637,23.258,29.175,36.702,31.711,26.657,27.732,28.616,26.686,37.073,47.394,28.064,40.141,44.532,24.901,34.851,24.191,22.765,25.120,35.859,24.624,20.421,24.940,22.789,23.922,20.007,29.764,19.918,23.090,21.362,22.972
208,22.655,71.723,30.829,35.129,38.088,39.301,27.589,48.335,39.035,26.149,23.604,22.935,24.716,23.163,23.626,29.381,23.450,25.941,27.086,30.597,28.065,25.206,27.396,30.276,27.680,28.206,71.191,29.487,24.578,20.937,57.201,33.790,34.957,30.836,33.247,21.741,42.042,29.962,40.988,37.695,43.055,33.736,30.580,27.777,46.063,27.107,27.326,27.346,27.918,24.220,25.529,24.288,38.669,25.971,48.731,22.523,23.652,22.010,24.479,23.356,29.618,35.652,30.992,27.386,27.900,28.456,26.815,36.488,48.485,28.273,40.215,44.359,25.341,36.117,23.826,22.801,25.367,35.082,24.334,20.324,25.130,22.950,23.975,19.963,30.326,20.210,23.121,21.444,23.051
209,22.923,72.289,31.913,34.586,38.263,37.902,27.603,48.433,39.634,26.929,23.552,22.878,24.718,23.074,23.878,29.429,23.727,25.956,26.833,30.866,27.765,24.905,28.302,30.561,27.815,27.598,69.306,29.603,24.746,21.160,61.760,35.210,36.134,30.263,33.662,21.536,44.161,30.029,43.958,37.203,42.521,33.423,30.970,27.888,46.833,26.980,27.772,26.973,27.601,24.294,25.849,23.919,39.665,25.682,49.689,22.532,23.408,21.807,24.422,23.234,30.814,35.327,31.316,27.573,27.762,28.415,26.829,35.116,48.960,28.319,38.956,44.121,25.065,36.649,24.065,22.778,25.565,35.888,23.912,20.087,25.609,22.828,24.093,20.021,31.126,20.264,22.715,21.498,22.912
210,23.738,73.347,32.896,33.755,38.612,37.056,27.515,48.424,40.063,27.473,23.713,22.873,24.879,22.924,23.804,29.583,23.640,25.904,26.126,30.719,27.678,24.845,28.604,30.526,27.842,27.125,71.698,29.244,25.082,21.132,61.150,34.708,35.519,29.265,33.726,21.400,44.621,30.090,44.119,37.287,41.965,33.071,30.747,28.092,46.444,26.886,27.667,26.751,27.748,24.377,26.134,23.915,39.660,25.987,50.142,22.703,23.382,21.909,24.620,23.136,31.876,38.184,30.992,27.896,28.871,28.721,27.464,35.583,49.905,28.619,37.521,43.730,25.451,36.428,24.512,22.792,25.675,38.210,24.161,20.088,26.687,22.827,24.125,19.969,32.249,20.332,23.124,21.434,23.107
211,24.737,74.587,33.731,33.410,40.940,37.007,27.569,48.798,39.987,28.308,23.523,23.019,24.863,22.956,23.747,29.747,23.698,25.897,26.204,31.013,27.657,25.289,29.368,31.013,28.000,26.712,74.617,29.315,25.186,20.995,59.794,34.300,34.857,28.797,33.624,21.254,46.004,30.768,43.461,39.028,41.657,34.203,31.086,27.910,47.316,26.491,27.573,26.737,27.591,24.548,26.186,24.275,39.853,26.415,50.879,22.982,23.438,21.915,24.667,23.285,32.959,40.286,32.596,28.694,30.455,29.118,28.676,40.391,49.504,29.544,36.491,43.876,25.935,36.545,24.992,22.781,25.710,42.186,25.667,20.511,28.654,23.115,25.870,20.073,34.801,20.796,23.084,21.577,23.115
212,25.490,76.602,34.231,33.068,43.688,36.020,27.484,48.942,40.094,28.516,23.590,22.849,24.920,23.037,24.071,30.048,23.923,25.776,25.264,30.254,27.436,25.087,28.739,30.699,27.894,26.106,77.458,29.341,25.207,21.123,56.394,32.873,34.700,28.468,33.445,21.122,45.970,30.339,42.998,39.474,41.165,34.778,30.818,28.017,49.178,26.641,27.268,26.417,27.787,24.408,26.495,24.224,40.306,26.486,51.547,23.475,23.451,21.824,24.630,23.201,34.173,40.849,34.822,29.087,30.001,28.903,28.656,41.399,48.135,29.993,35.997,43.394,26.061,37.156,25.654,23.059,25.842,43.276,25.519,20.564,30.333,23.253,26.479,20.237,38.153,20.837,23.449,21.542,23.090
213,25.427,77.167,34.202,32.183,44.060,35.332,27.700,48.755,40.197,29.745,23.596,23.048,24.841,23.029,24.063,29.854,23.785,25.904,24.667,30.205,27.345,25.008,28.406,31.356,27.878,26.120,78.065,28.939,25.167,21.032,52.345,32.026,33.551,27.657,32.952,20.900,46.973,30.557,40.829,39.243,40.479,36.715,30.937,28.004,49.023,26.330,27.227,26.308,28.129,24.821,26.388,24.095,41.076,26.495,50.764,23.798,23.384,22.050,24.564,23.199,33.286,42.265,36.645,28.322,29.861,28.879,28.549,42.534,46.943,30.194,35.344,43.138,26.137,37.236,26.305,23.363,26.279,44.461,26.139,20.705,31.389,23.301,26.975,20.281,39.835,20.978,23.276,21.352,23.158
214,25.899,78.415,33.875,31.435,43.136,34.269,27.769,48.949,40.106,29.931,23.535,22.918,24.855,22.833,23.831,30.539,23.894,26.419,23.983,29.875,27.070,24.884,27.895,31.141,27.966,25.853,77.359,28.432,25.377,21.155,48.760,31.167,33.031,27.517,32.749,20.727,45.351,30.409,41.403,38.950,39.919,37.441,30.978,28.158,46.818,26.158,27.067,26.527,27.907,24.954,26.560,24.478,41.427,26.528,51.094,24.163,23.468,22.075,24.591,23.175,33.757,42.495,37.113,28.148,29.267,28.828,28.344,41.945,46.451,30.159,34.603,42.805,26.713,37.159,26.654,23.524,26.215,44.090,26.385,20.795,31.335,23.267,26.401,20.321,40.258,21.075,23.557,21.556,23.249
215,25.951,79.089,33.733,30.792,41.979,33.559,27.761,48.504,40.396,30.480,23.560,23.089,24.785,22.921,23.890,31.170,24.138,26.585,25.279,29.201,26.935,24.746,27.414,31.173,27.689,25.650,76.002,28.522,25.484,21.063,45.674,30.450,31.940,27.047,32.757,20.684,44.436,30.290,39.831,38.587,39.553,37.241,31.104,27.935,44.795,25.734,26.928,26.509,27.761,25.148,26.782,24.559,41.903,26.333,51.864,24.323,23.494,22.091,24.545,23.079,33.215,42.402,36.324,28.104,28.925,28.860,27.782,40.290,45.684,30.050,34.109,42.994,26.778,37.071,26.251,23.555,26.334,42.969,26.151,20.867,31.035,23.149,26.223,20.358,40.227,21.208,23.266,21.742,23.109
216,27.452,78.487,33.648,31.064,42.141,33.488,27.783,48.644,40.934,31.137,23.877,22.962,24.929,23.173,23.960,31.565,23.682,26.548,25.819,28.919,27.083,24.896,28.003,31.667,27.847,25.627,74.765,28.808,25.459,21.107,50.340,31.324,32.646,26.989,32.810,20.644,43.421,30.371,41.286,38.216,39.374,37.766,30.665,27.975,44.174,26.471,27.200,26.476,27.909,25.159,26.856,24.258,42.341,26.341,52.400,24.785,23.912,22.197,24.772,23.156,34.217,43.323,36.693,27.999,28.590,29.033,27.534,39.510,45.561,29.996,33.621,43.038,26.693,36.553,26.330,23.623,26.331,43.612,27.562,21.035,30.322,23.189,26.391,20.300,40.225,21.562,23.390,21.855,23.064
217,28.389,78.207,33.749,31.233,42.427,32.806,27.857,48.581,40.581,31.553,23.687,22.993,24.837,23.223,24.008,30.938,23.743,26.529,25.575,28.644,26.998,24.945,27.993,30.622,28.020,25.568,71.500,29.068,25.269,21.028,52.550,31.936,33.954,26.843,33.202,20.548,42.354,30.359,40.923,37.668,38.633,37.582,30.985,27.844,44.425,26.277,27.405,26.228,27.476,25.514,26.982,24.376,43.058,26.201,53.519,25.161,23.730,22.054,24.323,23.177,33.748,43.594,36.609,27.977,28.334,28.876,27.328,38.480,46.316,29.806,33.253,43.058,26.488,36.792,25.956,23.534,25.977,43.090,27.395,20.922,30.188,23.234,26.842,20.251,40.178,21.684,23.396,21.865,23.084
218,28.499,78.714,33.680,31.322,41.695,32.530,27.654,48.485,40.841,30.945,23.590,22.911,24.846,23.053,23.931,30.312,23.859,26.368,24.842,28.236,26.766,24.946,27.504,30.154,27.744,25.373,69.608,29.299,25.311,21.121,49.156,31.017,34.388,26.244,33.026,20.498,40.804,30.301,39.780,37.378,38.263,37.437,30.996,27.954,44.280,25.906,27.072,26.340,27.289,25.496,26.997,24.014,42.880,26.092,53.584,24.870,23.783,22.251,24.317,23.376,34.358,43.553,36.402,27.836,28.268,28.579,27.226,36.574,46.244,29.492,32.512,42.718,26.232,36.331,25.845,23.344,26.362,42.102,26.428,20.892,29.875,23.039,26.882,20.372,39.460,21.586,23.365,21.917,23.103
219,28.438,78.706,33.670,30.895,40.111,33.913,27.664,48.141,40.649,30.973,23.596,22.698,24.956,23.107,23.849,30.440,23.711,26.386,24.167,27.884,26.766,24.493,27.171,29.654,27.714,25.259,68.074,29.064,25.274,21.155,46.025,30.460,34.136,26.187,33.036,20.290,39.486,29.777,39.857,36.878,38.001,37.232,30.747,27.808,43.297,25.743,26.815,26.272,27.644,25.422,26.991,24.095,42.307,25.955,53.336,24.743,23.685,22.019,24.396,23.275,33.164,44.234,36.119,27.721,28.012,28.634,26.965,34.732,46.142,29.357,32.209,42.590,25.843,35.982,25.501,23.382,25.795,41.351,25.732,20.682,29.460,22.920,27.336,20.230,38.318,21.400,23.585,21.774,23.083
220,28.204,78.709,33.732,31.463,40.494,34.875,27.617,48.197,40.937,30.696,23.808,22.945,24.884,23.165,23.847,29.949,23.756,26.489,23.678,27.756,26.542,24.492,26.719,29.064,27.491,25.255,67.578,29.394,25.127,21.070,43.553,29.744,33.656,25.961,33.317,20.368,37.847,29.530,38.920,36.419,37.443,36.795,30.874,27.721,45.615,25.402,26.811,26.373,27.472,25.358,26.992,24.017,41.894,25.880,53.757,24.439,23.712,21.975,24.515,23.050,32.173,44.785,36.074,27.313,27.975,28.399,26.865,33.395,45.465,29.128,31.729,42.808,25.942,35.865,25.351,23.257,25.755,39.845,25.550,20.752,29.335,22.722,27.421,20.271,37.798,21.643,23.474,21.831,22.989
