 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12
829,72.169,74.762,74.608,80.945,75.754,74.623,74.656,75.169,73.331,74.458,70.426,70.050
830,71.652,74.545,74.295,80.820,74.155,74.147,74.432,76.514,73.525,74.573,70.290,69.847
831,72.171,74.727,74.378,81.080,74.453,74.352,74.525,75.948,72.929,74.927,70.665,70.180
832,72.275,74.676,74.316,80.912,74.745,74.227,74.621,75.870,72.858,74.586,71.014,69.904
833,72.061,74.101,73.906,81.830,74.289,74.452,74.542,75.839,72.703,74.723,70.318,69.714
834,71.591,74.175,74.255,81.361,74.319,74.263,74.237,75.945,73.218,74.441,70.640,70.345
835,72.106,74.312,74.352,80.794,74.729,73.418,74.179,75.922,72.502,74.790,70.548,69.832
836,71.747,74.556,74.807,81.251,75.131,73.898,74.613,75.375,72.912,74.580,70.496,70.008
837,71.394,74.401,74.153,80.907,74.957,74.136,74.209,76.164,73.000,74.760,70.359,69.914
838,72.017,74.642,74.321,81.501,74.644,74.726,74.553,75.590,73.779,74.422,70.482,69.881
839,72.108,74.536,74.097,81.875,74.881,74.053,74.333,75.279,73.147,74.403,70.286,69.723
840,71.922,73.948,74.475,80.897,74.587,74.130,74.351,75.569,73.637,75.153,70.463,69.683
841,71.735,74.512,74.782,81.288,75.483,74.848,74.374,75.836,73.292,74.811,70.515,70.030
842,71.747,74.648,74.274,81.316,74.502,74.404,74.394,75.802,73.341,75.027,70.715,69.992
843,72.268,74.227,74.974,81.135,74.632,74.870,74.310,75.425,72.721,74.685,70.381,69.823
844,71.995,74.581,74.311,80.579,74.705,74.817,74.204,75.815,73.301,74.552,70.619,70.014
845,72.373,74.613,74.043,80.511,74.766,74.216,74.570,75.269,73.196,74.656,70.329,69.542
846,71.787,74.702,74.632,81.008,73.678,73.978,74.484,75.815,72.941,75.179,70.059,69.658
847,72.007,74.335,74.254,81.088,75.006,74.078,74.316,75.854,72.645,74.716,70.811,69.468
848,72.071,73.865,74.582,81.323,75.264,74.216,74.226,75.864,73.172,74.653,70.630,69.976
849,72.186,74.598,74.475,81.363,74.541,74.238,74.286,75.949,73.586,74.414,70.630,69.904
850,71.984,74.813,74.038,80.799,74.702,74.014,74.142,75.957,73.610,75.076,70.551,69.700
851,72.216,74.399,74.142,80.932,74.988,74.252,74.492,75.828,73.757,74.399,70.434,69.716
852,71.767,74.559,74.617,81.589,74.450,73.997,74.665,75.900,72.789,74.763,70.421,70.082
853,71.944,74.610,74.290,81.216,74.705,73.947,74.626,76.071,73.375,74.817,70.412,69.668
854,72.258,74.719,75.266,80.727,74.881,74.346,74.079,75.907,73.145,75.265,70.467,69.857
855,72.115,74.363,74.418,81.318,74.234,73.806,74.327,76.094,72.681,74.363,70.292,70.207
856,72.223,74.272,73.869,80.694,74.350,74.474,73.893,75.789,72.748,74.817,70.794,70.100
857,71.815,74.406,74.201,80.802,74.185,74.546,74.583,76.107,72.983,74.441,70.759,69.734
858,71.746,74.177,74.407,80.997,74.705,74.294,74.136,75.751,73.483,74.456,70.721,70.180
859,71.744,74.724,74.467,81.434,74.745,73.831,73.976,76.318,73.966,74.798,70.615,69.877
860,71.782,74.375,74.427,80.830,75.052,73.978,74.473,76.164,73.353,74.769,70.417,69.653
861,71.810,74.235,74.139,81.331,74.340,74.283,74.692,76.223,73.181,74.811,70.348,70.100
862,72.178,74.513,74.514,80.541,74.505,73.928,74.243,76.340,73.490,74.475,70.315,70.242
863,71.577,74.450,74.311,81.150,74.596,73.748,74.338,76.211,73.110,74.571,70.464,70.257
864,71.902,74.548,74.234,82.128,74.559,74.050,74.415,76.221,73.355,74.221,70.785,70.219
865,72.312,74.169,74.507,81.020,74.608,74.014,74.520,76.718,73.529,74.920,70.718,69.624
866,72.268,74.722,74.383,81.253,74.815,74.582,74.533,75.680,73.588,74.628,70.678,70.003
867,72.113,74.244,74.927,80.759,74.699,73.535,74.449,76.082,73.458,74.532,70.570,70.134
868,72.023,74.123,74.660,81.163,74.146,74.521,74.613,75.891,73.402,75.019,70.638,69.784
869,71.643,74.095,74.118,81.105,74.763,74.454,74.097,76.032,74.110,74.487,70.228,69.792
870,72.836,74.619,74.370,81.065,74.550,74.119,74.230,76.411,73.990,74.683,70.427,70.215
871,71.772,75.157,74.450,81.541,74.960,74.388,74.299,76.174,73.184,74.824,70.737,69.975
872,72.026,74.860,74.270,80.962,74.696,74.391,73.946,75.819,73.282,74.941,70.575,69.851
873,72.089,74.810,74.522,81.080,74.854,73.873,74.447,76.221,73.380,74.926,70.404,69.868
874,71.472,74.808,74.439,81.273,74.802,73.900,74.422,76.214,73.426,74.832,71.008,70.318
875,72.087,75.091,74.606,81.271,74.097,73.659,74.785,75.564,73.931,74.739,70.563,70.134
876,71.605,74.602,74.715,80.837,73.924,74.108,74.658,76.088,73.669,74.615,70.476,69.779
877,72.460,74.966,74.719,81.018,74.492,74.172,74.013,75.407,73.767,74.969,70.451,69.965
878,72.265,74.415,74.370,80.962,74.821,73.997,74.828,75.462,73.983,74.363,70.362,70.003
879,72.003,75.175,74.745,80.970,75.091,73.900,74.351,75.777,72.897,75.347,70.406,69.868
880,71.925,74.562,74.525,80.992,74.736,73.909,74.598,75.800,73.517,74.775,70.542,69.569
881,72.192,75.329,74.429,81.281,74.562,74.130,74.477,75.207,73.483,75.412,70.434,69.909
882,71.988,74.877,74.758,81.373,74.657,74.310,74.426,75.708,73.400,74.950,70.490,69.634
883,72.045,74.911,74.566,81.301,75.267,73.596,74.327,75.780,73.525,74.828,70.473,70.199
884,71.606,74.496,73.892,81.970,74.432,74.089,74.613,75.294,74.049,74.714,70.386,69.707
885,71.564,74.786,74.346,80.556,74.571,73.900,74.535,75.531,73.235,74.769,70.490,69.881
886,71.944,74.960,74.352,81.173,74.541,74.011,74.447,75.670,73.478,74.662,70.644,69.680
887,72.047,74.935,74.555,80.647,74.960,74.139,74.127,76.207,73.140,74.454,70.378,70.045
888,72.028,74.582,74.010,80.471,74.179,74.463,74.222,76.369,73.571,75.000,70.412,69.922
889,71.946,74.808,74.156,81.108,74.407,74.510,74.148,76.415,73.561,74.849,70.232,69.976
890,71.936,74.631,74.378,81.223,74.930,74.496,74.064,75.764,73.304,74.552,70.409,69.938
891,71.911,74.442,74.863,81.566,74.711,74.141,74.716,75.838,73.689,74.552,70.796,70.042
892,71.932,74.293,74.461,82.055,74.027,74.634,74.292,75.148,73.569,74.889,70.232,69.982
893,71.688,74.492,74.486,81.223,74.848,73.956,74.807,76.003,73.113,74.912,70.800,69.559
894,72.037,74.799,74.260,80.694,74.085,74.673,74.615,75.757,73.027,74.866,70.457,69.885
895,72.254,74.739,74.233,80.997,75.292,74.127,74.852,75.771,73.206,74.464,70.228,69.935
896,72.101,74.882,74.260,81.043,74.878,74.499,74.398,75.456,73.294,74.830,70.140,69.822
897,72.096,74.656,74.679,80.812,74.365,74.296,74.495,74.920,73.877,74.884,70.187,69.560
898,71.523,74.896,73.968,80.955,74.389,74.429,73.983,75.808,73.752,74.824,70.417,69.737
899,72.185,74.982,74.904,81.083,74.742,74.355,74.071,75.861,73.424,75.111,70.396,69.946
900,72.078,74.490,74.337,81.075,74.307,74.089,74.307,75.755,73.441,74.958,70.524,70.028
901,71.979,74.438,74.343,81.090,73.878,74.075,74.363,75.907,73.517,74.842,70.672,69.707
902,71.711,74.072,74.514,80.421,75.043,74.227,74.955,75.650,73.679,74.723,70.709,69.972
903,71.796,74.298,74.333,81.153,75.036,74.429,74.449,75.907,73.875,75.017,70.511,69.809
904,71.826,74.343,74.552,80.995,75.410,74.158,74.667,76.016,73.201,74.767,70.567,69.467
905,71.749,74.292,74.128,80.960,75.043,73.900,74.273,75.460,73.230,74.542,70.356,69.891
906,71.801,74.700,74.805,80.045,74.745,74.435,74.353,75.722,73.488,74.926,70.689,69.781
907,71.904,74.525,74.270,80.654,73.757,74.188,74.297,75.589,73.088,74.960,70.291,70.074
908,72.319,74.959,74.884,80.937,75.088,74.452,74.378,75.808,73.610,74.851,70.591,70.028
909,71.401,74.538,74.093,80.644,74.845,74.078,74.467,75.971,73.515,74.594,70.493,70.492
910,72.333,74.376,74.410,81.246,74.903,73.989,74.546,75.496,73.490,74.655,70.600,69.604
911,72.014,74.654,74.306,81.030,74.714,74.252,74.013,75.951,73.821,74.599,70.226,69.504
912,71.834,74.283,74.102,80.519,74.748,74.219,74.221,75.764,73.284,75.086,70.501,70.273
913,71.443,74.696,74.447,81.060,74.018,74.429,74.430,75.896,73.679,74.990,70.541,69.850
914,71.571,74.396,74.486,81.619,74.714,73.989,74.479,75.729,73.167,74.653,70.625,69.986
915,72.575,74.667,74.268,81.060,75.362,74.169,74.084,76.343,73.819,74.830,70.492,70.106
916,71.685,74.654,74.231,80.714,74.660,74.598,74.508,75.509,73.713,74.781,70.763,69.939
917,72.188,74.512,74.504,81.170,74.948,74.488,74.161,75.894,74.066,74.521,70.436,69.655
918,72.070,74.687,74.727,81.180,74.845,74.341,74.671,75.835,73.919,74.779,70.727,69.796
919,72.183,74.826,74.293,80.802,73.878,74.476,74.407,76.563,73.436,75.078,70.686,69.922
920,72.256,75.111,74.308,80.997,74.383,74.258,73.994,76.579,73.392,74.447,70.198,70.390
921,71.556,74.945,73.917,81.185,74.374,74.330,74.600,76.572,73.375,75.550,70.408,69.972
922,72.334,74.505,74.381,81.098,74.845,74.302,74.624,75.952,73.284,74.237,70.496,69.815
923,72.538,74.502,74.541,80.875,75.465,74.380,74.563,76.660,74.245,74.527,70.636,69.782
924,71.690,74.843,74.153,81.053,74.523,74.432,74.394,76.137,73.583,74.052,70.866,69.702
925,72.172,74.837,74.360,81.654,74.912,73.465,74.637,76.020,74.341,74.399,71.027,69.669
926,71.521,74.535,74.517,81.258,74.942,74.075,74.551,76.391,73.534,74.664,70.600,69.594
927,71.706,74.412,74.788,80.576,74.669,74.249,74.277,76.217,74.083,74.538,70.626,69.972
928,71.904,74.618,74.911,80.602,73.982,74.521,74.065,76.098,74.027,75.225,70.510,70.262
929,72.016,75.098,74.250,80.900,74.389,73.122,74.043,75.881,73.505,75.109,70.645,69.931
930,71.929,74.379,74.478,80.960,74.201,73.706,74.447,76.156,73.804,75.015,70.690,69.856
931,71.777,74.172,74.427,81.088,74.672,74.332,74.879,75.863,73.333,75.271,70.696,70.021
932,71.699,74.097,74.802,80.717,74.565,74.305,73.966,76.324,73.338,74.716,70.407,69.962
933,72.432,74.573,74.311,80.885,74.125,74.363,74.469,76.450,73.738,74.906,70.279,69.992
934,72.244,74.103,74.635,81.068,74.310,74.360,74.265,76.430,74.343,74.977,70.819,70.078
935,71.742,74.946,74.609,80.997,74.909,74.346,74.443,77.551,73.326,75.113,70.781,70.194
936,71.563,74.800,74.922,81.213,74.489,74.404,74.550,77.766,73.201,75.034,70.811,69.791
937,71.847,74.395,74.812,81.218,74.574,73.939,74.714,76.800,73.985,74.538,70.398,69.519
938,72.042,74.682,74.785,80.937,75.234,74.366,74.542,76.579,73.532,74.645,70.449,69.929
939,71.958,75.111,74.627,80.679,74.368,74.321,74.110,76.653,73.348,74.981,70.684,70.092
940,71.744,74.452,74.325,81.175,74.602,74.058,74.950,76.615,73.203,74.727,70.620,70.061
941,71.918,74.935,74.434,80.882,75.237,73.687,74.793,76.884,73.319,75.088,70.776,70.117
942,71.542,74.853,74.665,80.805,74.468,74.313,74.335,76.692,73.292,74.983,70.256,69.829
943,72.416,74.714,74.254,81.316,74.757,73.875,74.613,76.595,73.228,75.448,70.376,69.758
944,71.716,74.416,74.404,81.118,74.550,73.737,75.129,77.802,73.846,74.790,70.472,69.559
945,71.683,74.873,74.536,80.674,74.854,74.607,74.664,77.372,73.757,75.208,70.411,70.289
946,71.932,74.410,74.509,80.897,74.970,74.316,74.578,76.658,72.787,74.718,70.589,69.645
947,71.605,74.327,74.879,80.930,74.207,74.590,74.176,76.915,73.525,75.208,70.437,70.211
948,71.465,74.593,74.565,81.218,74.392,74.100,74.639,76.667,72.929,74.878,70.458,69.730
949,72.075,74.257,74.285,80.724,74.809,74.734,74.307,76.004,73.309,74.624,70.388,69.965
950,72.401,74.834,74.635,80.880,74.954,74.443,74.865,77.214,73.422,74.674,70.924,70.255
951,72.427,74.724,74.700,81.223,74.729,74.474,74.991,77.318,73.184,74.754,70.432,70.088
952,72.049,74.564,74.470,81.441,74.997,73.693,74.957,76.981,72.672,74.748,70.467,69.641
953,72.233,73.943,74.174,81.328,74.684,74.224,74.768,76.301,72.887,75.116,70.721,70.054
954,72.321,74.363,74.344,81.190,74.739,74.019,74.933,76.873,73.978,74.448,70.662,69.726
955,71.901,74.962,74.254,81.158,74.191,74.044,74.766,77.397,72.863,74.550,70.579,69.683
956,71.728,74.406,75.029,80.779,75.052,74.252,74.479,76.813,73.216,75.384,70.463,69.835
957,72.031,74.664,74.665,80.960,74.638,74.119,73.987,76.205,73.598,74.880,70.393,70.501
958,72.199,74.779,74.671,81.060,75.486,73.945,74.778,76.315,73.074,74.655,70.252,69.860
959,72.160,74.877,74.648,80.850,74.495,73.831,74.129,76.573,73.444,74.498,70.738,69.802
960,72.045,74.876,74.435,81.140,74.793,74.571,74.181,76.706,73.480,74.479,70.485,70.000
961,72.122,74.601,74.279,81.281,74.650,74.482,74.561,76.913,73.103,75.237,70.877,69.632
962,71.643,74.496,74.624,80.905,74.356,74.152,74.335,76.588,73.819,74.649,70.637,69.738
963,71.662,74.799,74.233,81.098,74.745,74.188,74.587,75.716,74.341,75.433,70.553,69.709
964,71.709,74.645,74.692,81.125,74.176,74.114,74.497,76.082,73.627,74.155,70.753,69.792
965,72.220,74.697,74.346,80.774,74.830,74.740,74.194,75.975,73.799,74.811,70.471,70.110
966,73.312,79.276,77.872,81.341,78.246,77.623,79.736,79.711,74.740,75.569,70.091,70.371
967,74.329,82.031,79.228,81.792,79.271,79.884,80.464,81.909,76.083,76.094,70.482,71.545
968,73.598,80.409,77.974,81.321,78.359,79.102,78.163,80.233,76.042,76.824,70.844,71.554
969,72.472,80.387,78.129,81.211,77.298,77.496,76.338,78.359,75.216,75.450,70.856,71.611
970,72.723,78.618,76.853,81.098,78.000,76.460,75.411,78.619,75.392,76.258,70.241,71.253
971,72.857,78.312,77.357,81.476,77.465,75.945,75.108,78.556,75.027,75.876,70.903,71.178
972,72.132,79.353,77.517,81.185,77.979,75.064,75.151,78.564,74.850,75.655,70.587,71.504
973,72.380,80.058,77.384,81.353,78.316,74.648,74.677,78.987,75.365,76.294,71.069,71.584
974,74.385,81.971,79.852,81.113,79.398,75.296,75.854,82.535,75.912,76.315,70.976,71.802
975,75.186,86.040,81.183,81.376,80.991,75.640,75.609,84.718,76.667,77.317,71.262,72.519
976,75.399,85.665,81.450,81.734,80.356,75.299,75.198,84.897,76.904,77.321,71.612,72.803
977,76.280,86.189,80.266,81.371,78.714,74.623,74.884,84.043,77.142,77.231,71.270,72.041
978,76.509,86.959,80.305,81.180,78.672,74.648,74.819,83.535,76.539,76.926,71.052,71.970
979,77.817,87.286,79.228,81.506,78.283,74.515,74.333,85.818,76.404,76.763,71.329,72.365
980,80.209,88.124,78.660,81.521,78.064,74.283,74.336,88.104,76.789,76.263,71.664,71.827
981,78.969,88.507,78.475,81.223,79.155,74.490,74.994,87.101,76.797,76.187,71.867,72.373
982,78.889,88.757,78.689,81.281,79.708,74.548,76.009,86.168,76.375,76.008,71.927,71.820
983,79.805,88.745,77.809,81.845,79.021,75.166,74.921,86.564,76.260,76.216,71.604,72.153
984,78.409,88.141,77.445,81.669,78.711,73.665,74.817,85.204,76.316,76.288,71.680,72.178
985,77.840,87.708,76.692,81.236,78.717,74.485,74.140,85.352,75.694,76.040,71.714,72.075
986,77.897,87.284,76.233,81.118,79.058,74.100,74.452,84.669,75.397,75.977,72.038,71.958
987,77.089,86.822,75.802,81.175,78.359,73.706,74.344,84.434,74.995,74.989,72.217,71.798
988,76.728,86.768,75.456,81.391,77.930,74.125,74.256,84.427,75.907,75.387,72.107,71.707
989,78.202,88.209,74.702,80.830,78.018,75.044,74.852,87.104,75.431,74.697,72.374,71.822
990,77.706,86.874,75.233,80.561,78.179,74.640,75.090,86.967,75.289,75.338,72.484,71.467
991,76.775,86.138,75.030,81.291,77.146,74.537,74.331,84.738,75.049,75.624,72.338,71.199
992,75.800,84.708,75.247,81.276,76.559,73.753,74.746,83.627,74.025,75.010,72.404,71.272
993,74.875,83.656,74.429,81.895,77.307,73.945,74.688,82.928,74.679,75.366,72.166,70.884
994,74.566,83.316,74.565,80.977,77.122,73.906,74.293,81.573,74.316,74.723,72.381,70.849
995,73.699,83.634,75.159,81.494,76.614,74.906,74.727,81.190,74.341,75.307,71.899,71.103
996,73.740,84.100,74.895,81.486,75.787,73.640,74.462,80.567,73.858,75.151,71.801,70.358
997,73.845,83.482,74.775,80.810,76.723,74.493,74.574,79.598,73.794,75.017,71.911,70.453
998,72.693,82.673,74.330,81.614,76.559,74.349,74.150,80.048,73.365,75.269,72.296,70.492
999,72.495,82.184,74.652,81.093,76.401,73.742,74.015,79.974,73.301,74.868,72.167,70.624
1000,72.383,81.899,74.939,81.464,76.441,74.216,74.462,79.187,72.789,74.935,71.850,70.436
1001,72.411,80.988,74.308,81.160,75.337,74.269,74.144,79.842,73.123,74.882,71.877,70.593
1002,72.301,82.238,74.461,81.561,75.675,74.188,74.793,78.805,73.488,74.809,72.247,69.907
1003,72.387,81.527,74.517,81.451,75.705,74.222,74.430,78.366,73.213,74.368,71.965,70.603
1004,72.094,81.747,74.431,81.085,76.353,73.748,74.127,77.916,72.870,74.929,71.748,70.259
1005,72.439,82.230,73.987,81.085,76.374,74.136,74.073,77.984,73.424,74.861,71.979,70.154
1006,72.167,81.538,74.380,81.459,75.717,74.238,74.536,77.818,72.402,74.708,72.124,69.793
1007,71.782,81.123,74.764,80.105,76.581,73.147,73.966,77.430,72.373,75.057,71.785,69.351
1008,72.307,81.247,74.600,80.915,75.289,74.418,74.316,77.486,73.032,75.061,71.753,69.799
1009,71.679,79.697,74.684,81.216,76.058,74.011,74.073,77.479,72.449,74.868,71.411,69.960
1010,71.608,80.132,74.667,80.376,75.775,74.529,74.482,76.851,73.081,74.689,71.639,70.018
1011,71.925,80.068,74.659,81.160,74.906,73.850,74.514,76.919,73.331,74.613,71.711,69.743
1012,72.321,79.713,74.147,80.915,75.368,73.798,74.032,76.780,73.400,74.595,71.805,70.011
1013,72.110,80.088,74.879,80.897,75.164,73.970,74.529,76.839,73.184,74.668,71.566,69.767
1014,71.596,80.089,74.002,81.727,75.672,73.870,74.740,76.062,72.968,74.903,71.650,69.416
1015,72.016,80.479,74.695,80.499,75.204,74.546,74.217,77.735,72.873,74.897,71.466,70.102
1016,72.341,80.558,73.759,81.025,76.003,75.801,75.383,77.758,73.130,74.689,71.780,70.095
1017,74.934,86.246,75.734,80.890,80.474,78.665,79.479,82.349,73.294,75.302,71.749,70.412
1018,74.803,86.929,75.745,81.732,80.477,79.216,79.150,82.838,73.010,76.235,72.185,70.470
1019,73.754,85.508,75.679,81.148,78.635,77.208,77.176,81.098,73.512,75.489,71.850,70.571
1020,73.749,85.261,75.241,81.120,77.884,76.374,75.550,80.181,73.615,74.966,71.764,70.269
1021,72.801,82.968,74.357,81.143,78.267,75.859,74.839,79.726,73.311,74.983,71.698,70.219
1022,73.070,82.143,75.233,81.381,77.261,75.033,74.563,79.508,73.000,75.132,71.638,69.986
1023,73.294,82.134,74.378,81.211,77.085,74.407,74.757,78.340,73.350,74.548,71.633,70.245
1024,73.451,81.608,74.485,80.737,77.222,74.366,74.346,78.292,72.806,75.034,71.981,70.243
1025,72.831,82.564,74.555,80.704,77.109,74.133,74.419,78.935,73.191,74.922,71.437,70.400
1026,73.305,81.767,74.400,80.840,75.495,74.582,74.120,78.560,72.500,74.899,71.557,69.635
1027,73.024,82.630,73.852,80.672,76.258,74.416,74.968,78.851,73.304,74.521,71.815,70.252
1028,73.214,83.129,74.581,82.068,77.222,75.061,74.772,80.541,73.176,74.847,71.854,70.184
1029,73.390,82.934,74.786,80.952,76.584,74.820,74.243,79.080,73.762,74.571,71.387,70.161
1030,73.758,82.859,74.494,81.301,75.894,75.083,74.972,81.069,73.625,74.567,71.308,70.361
1031,73.035,81.793,74.722,81.010,75.599,75.784,75.250,81.088,73.694,75.128,71.275,70.308
1032,73.338,81.845,74.494,80.769,76.571,76.476,75.219,80.511,73.875,75.036,71.673,70.303
1033,72.988,82.533,74.584,80.774,76.450,77.474,75.920,80.276,73.201,75.094,71.234,70.915
1034,73.549,82.052,74.493,81.256,76.532,80.119,76.978,80.745,74.093,75.452,71.796,70.605
1035,72.904,82.280,74.608,81.388,76.830,80.565,76.864,79.842,73.525,74.155,71.580,70.161
1036,72.632,81.430,74.678,82.155,76.015,80.427,76.265,79.514,72.968,74.628,71.787,70.757
1037,73.488,81.788,74.955,81.469,76.228,80.125,77.150,80.379,74.461,74.897,71.302,70.781
1038,73.406,82.197,74.777,80.847,75.748,80.011,76.836,80.052,74.250,75.010,71.727,71.405
1039,72.652,81.682,75.209,81.639,76.517,79.958,76.469,80.153,73.951,74.702,71.296,71.085
1040,72.974,81.482,74.778,81.190,75.827,79.017,74.882,79.253,74.441,74.968,70.986,71.140
1041,72.584,80.444,74.343,81.010,75.757,78.371,75.112,79.556,74.142,75.523,71.499,70.655
1042,72.477,80.896,74.742,80.937,75.578,77.260,75.138,78.834,74.419,74.912,70.806,71.528
1043,72.449,79.968,74.542,81.201,75.216,77.208,75.241,79.473,74.174,75.166,70.936,71.231
1044,72.169,79.653,74.561,81.103,75.328,77.244,74.540,78.690,74.179,75.288,70.883,70.809
1045,72.470,79.392,74.909,81.183,75.070,76.452,74.834,78.192,73.353,75.229,70.792,70.755
1046,71.890,79.425,74.603,81.115,75.140,77.629,74.742,78.478,74.505,75.323,70.495,70.883
1047,72.368,80.553,74.683,80.855,75.310,78.341,75.611,79.317,73.998,74.763,70.859,70.823
1048,73.185,79.836,74.895,81.501,75.012,78.324,75.763,79.090,74.169,75.076,71.088,71.389
1049,72.746,79.303,74.112,81.180,74.793,77.632,75.071,78.773,74.213,75.340,70.972,70.873
1050,72.237,78.994,74.751,80.995,74.547,77.637,74.707,77.563,74.279,75.408,70.873,70.754
1051,73.341,82.424,75.810,81.401,77.143,78.355,76.821,79.611,74.304,75.365,71.362,71.306
1052,76.064,86.349,76.343,81.165,78.225,81.485,80.284,82.198,75.973,75.286,71.703,71.967
1053,75.805,85.507,75.839,81.158,78.225,79.983,78.146,80.796,75.461,75.966,71.374,71.489
1054,74.544,84.568,76.078,81.243,77.447,79.332,76.987,80.411,74.897,76.095,71.493,71.446
1055,74.108,82.361,76.040,80.985,76.912,77.704,76.353,79.902,74.980,75.700,71.298,71.860
1056,73.638,82.720,76.014,81.596,76.930,76.529,75.114,79.890,74.733,76.235,71.181,71.463
1057,73.571,81.968,75.644,80.639,76.450,76.064,75.650,79.852,74.733,75.553,70.838,71.358
1058,73.756,81.144,74.992,80.865,75.954,75.366,74.759,79.077,74.189,75.893,70.733,71.003
1059,73.037,80.009,74.965,81.098,76.061,75.102,74.753,78.902,74.615,75.607,70.914,71.064
1060,72.420,80.644,74.429,80.459,76.213,74.335,74.551,78.527,74.542,74.840,70.783,70.997
1061,73.448,80.862,75.573,81.549,75.973,74.681,75.136,78.337,74.730,74.838,70.114,71.339
1062,72.601,79.740,74.037,81.093,75.310,74.191,74.323,77.836,73.804,75.542,70.920,71.045
1063,72.294,79.922,75.011,81.288,75.435,74.454,73.776,77.753,73.718,75.342,70.710,70.580
1064,72.997,80.078,74.340,80.792,74.760,74.094,73.895,77.479,73.880,75.317,70.510,70.653
1065,73.047,79.429,74.088,81.346,75.170,73.723,74.254,77.292,72.821,74.893,70.886,70.461
1066,72.458,78.926,74.064,80.907,75.760,73.776,73.593,76.660,72.694,75.282,70.728,70.627
1067,72.329,78.614,74.228,80.847,74.915,74.111,73.933,76.498,73.441,74.452,70.999,70.154
1068,72.333,78.313,74.640,81.386,75.711,74.161,74.222,77.009,73.429,75.103,70.549,70.252
1069,72.101,77.143,74.075,81.398,74.526,74.366,74.193,76.152,73.145,75.031,70.470,70.488
1070,71.824,77.069,74.729,81.065,74.584,73.892,73.746,75.903,72.855,75.032,70.749,70.390
1071,72.200,77.147,74.451,80.416,74.672,73.601,73.858,75.802,72.498,74.483,70.353,69.863
1072,72.091,76.650,74.405,81.263,74.647,73.643,74.301,75.884,73.260,74.517,70.412,69.526
1073,71.798,76.275,73.770,80.897,74.924,74.460,74.204,75.417,72.956,75.355,70.543,69.745
1074,71.801,76.613,74.314,80.975,75.350,74.119,73.755,75.544,72.784,74.823,70.639,69.758
1075,71.949,75.892,74.089,80.982,74.362,73.698,74.370,75.124,72.390,74.826,70.398,69.407
1076,71.932,75.876,74.297,80.860,74.994,73.853,74.249,75.156,73.424,74.676,70.254,70.123
1077,71.777,75.539,74.435,81.604,74.951,74.202,74.381,75.438,72.721,74.397,70.359,69.512
1078,72.148,75.217,74.405,80.855,73.486,74.244,74.581,75.546,72.963,75.160,70.333,69.378
1079,71.655,75.154,74.456,80.744,74.647,74.169,73.852,75.748,72.453,75.004,70.714,69.598
1080,71.915,75.301,74.305,81.025,74.119,73.873,74.499,75.482,73.154,74.483,70.546,69.617
1081,71.709,75.321,74.062,81.406,74.584,73.404,74.090,75.033,72.804,74.347,70.862,69.554
1082,71.387,75.195,73.721,81.368,75.128,73.255,74.895,75.276,72.821,74.531,70.638,70.075
1083,71.803,74.747,74.048,81.083,75.116,74.310,74.557,75.460,72.733,74.197,70.354,69.601
1084,71.589,74.914,74.072,80.905,73.948,73.994,73.561,75.554,72.645,74.956,70.563,69.982
1085,71.681,74.800,73.973,81.005,73.678,74.025,73.860,75.612,73.199,75.004,70.452,69.704
1086,71.847,74.444,74.180,81.226,74.514,73.651,74.224,75.535,72.667,74.450,70.828,69.594
1087,71.293,74.742,74.234,80.501,73.590,73.360,74.047,75.311,72.860,75.261,70.231,69.426
1088,72.479,75.171,74.075,80.669,74.106,73.792,74.325,75.155,72.319,74.905,70.433,69.470
1089,71.873,74.187,74.456,81.203,74.547,73.765,74.467,74.994,72.944,74.290,70.909,69.716
1090,72.007,74.444,74.364,80.912,74.790,74.025,74.338,75.363,72.453,74.655,70.607,70.140
1091,72.110,74.097,74.166,80.992,74.432,73.986,74.239,75.140,72.431,74.742,70.683,69.883
1092,71.791,74.075,74.386,81.576,74.690,73.820,74.271,75.136,72.875,74.462,70.257,69.676
1093,71.704,74.550,74.110,80.529,74.809,73.723,74.293,75.097,72.350,74.538,70.665,69.645
1094,71.916,74.488,74.043,81.243,74.657,73.518,74.340,74.923,72.515,74.395,70.262,69.769
1095,72.033,74.143,73.967,81.065,74.556,74.061,73.991,75.247,72.718,74.662,70.241,69.648
1096,72.012,74.455,73.681,79.870,74.973,73.313,73.826,75.297,72.400,74.853,70.451,69.901
1097,72.256,74.241,74.255,80.830,73.976,73.828,74.376,75.310,72.919,74.870,70.417,69.922
1098,71.916,74.442,74.231,81.158,73.945,73.499,74.351,74.907,72.821,75.061,70.486,69.605
1099,72.056,74.054,74.470,80.975,73.973,74.371,74.493,75.533,73.125,74.649,70.601,69.584
1100,71.916,74.339,74.211,81.048,74.441,74.341,74.484,75.382,72.449,74.725,70.607,69.727
1101,71.199,74.393,74.316,81.511,74.070,73.992,74.297,75.766,71.885,74.962,70.757,70.061
1102,71.655,73.960,74.432,81.100,74.188,74.366,74.006,75.399,71.882,73.962,70.392,69.603
1103,71.627,73.788,74.587,80.451,74.441,74.360,74.501,75.082,72.370,74.456,70.557,69.929
1104,71.868,74.015,74.502,80.847,74.079,73.565,74.374,75.223,72.645,74.815,70.542,69.554
