 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12
834,72.073,75.717,75.367,81.727,75.933,74.814,74.017,76.615,74.453,75.032,70.904,70.447
835,72.395,75.808,75.019,80.459,74.851,74.343,74.669,75.713,74.262,75.740,71.531,70.263
836,71.774,75.203,74.861,80.957,75.729,74.186,74.434,76.331,73.468,75.340,70.760,69.857
837,72.638,74.977,75.220,81.516,74.997,74.720,74.486,75.962,74.083,75.865,71.072,70.042
838,71.777,75.035,75.397,80.549,75.207,74.961,74.348,76.355,73.696,75.040,70.849,70.177
839,72.105,74.866,74.946,81.268,75.343,74.787,74.381,76.520,73.441,75.160,70.951,70.078
840,71.796,75.077,74.668,80.787,74.982,74.997,74.252,76.399,73.583,74.939,71.027,70.386
841,72.162,74.564,74.472,80.667,74.900,74.778,74.398,76.052,73.186,74.727,70.844,70.168
842,71.939,74.531,75.024,81.343,74.891,73.712,74.366,75.625,73.319,75.527,70.985,70.023
843,71.847,74.591,75.013,80.837,75.125,74.357,74.976,76.352,73.534,74.895,70.730,69.989
844,71.887,74.344,74.504,80.747,74.505,74.731,74.596,76.415,73.078,74.975,71.104,69.784
845,72.037,74.375,74.033,80.564,74.593,73.490,73.991,76.119,72.882,75.155,71.039,69.692
846,72.303,74.767,74.638,80.980,75.125,73.809,74.505,76.188,72.966,75.155,71.101,70.072
847,72.207,74.054,74.172,80.850,74.508,73.964,74.047,75.925,73.324,75.378,70.817,69.700
848,72.157,74.624,74.493,80.967,74.687,74.454,74.191,75.554,73.105,74.849,70.806,70.033
849,72.237,74.083,74.214,80.278,74.198,74.177,74.338,75.986,72.635,75.601,70.885,70.173
850,72.160,74.229,74.327,80.544,74.158,73.784,73.667,75.876,72.725,74.189,70.925,70.139
851,72.096,74.034,74.506,80.682,75.137,73.848,73.993,75.605,72.306,74.845,70.686,70.057
852,72.002,74.404,73.963,81.261,74.888,73.468,74.019,75.493,72.368,74.874,70.822,69.830
853,72.103,74.026,73.973,81.120,74.340,73.620,74.183,75.813,73.238,75.023,71.008,70.151
854,71.974,74.086,74.124,80.143,74.617,73.540,73.847,75.822,72.853,74.303,70.814,69.593
855,72.059,74.192,74.325,80.714,74.310,74.150,74.336,75.577,73.142,74.918,70.695,70.171
856,72.488,74.320,73.657,80.461,74.729,73.391,74.441,75.706,72.473,74.945,70.936,70.112
857,72.185,74.269,74.478,80.875,74.152,74.177,74.187,75.627,72.949,75.546,70.568,69.901
858,72.491,73.740,73.724,81.130,73.675,74.022,74.092,75.650,72.843,74.998,70.877,69.835
859,71.946,74.599,73.914,80.251,73.660,73.825,74.441,75.771,72.971,75.244,70.931,69.911
860,72.007,74.490,74.043,81.203,74.511,74.064,74.598,75.929,72.657,74.481,70.553,69.984
861,71.801,74.593,74.270,80.917,74.401,74.252,74.527,75.789,72.988,74.525,70.406,69.891
862,72.172,74.378,74.399,80.912,74.447,74.521,74.604,75.916,72.850,74.406,71.078,70.059
863,72.582,74.028,74.249,81.010,74.620,73.981,74.540,76.357,72.451,74.586,70.253,69.946
864,71.875,74.593,73.753,80.331,74.204,74.006,74.540,75.896,72.583,75.017,70.592,70.086
865,71.854,74.215,74.164,80.649,74.009,73.992,73.923,75.227,72.407,75.074,70.733,69.849
866,71.679,74.312,74.274,80.682,73.435,74.205,74.267,75.706,73.201,74.729,70.557,69.793
867,72.549,74.261,73.957,80.684,74.982,73.368,74.357,76.323,73.201,74.323,71.185,70.144
868,72.146,74.316,73.882,80.739,74.565,73.814,74.316,75.615,72.975,74.924,70.650,69.731
869,71.951,74.071,74.061,80.551,74.061,74.188,73.738,75.729,72.917,75.027,70.680,70.047
870,71.906,74.167,74.006,80.331,74.316,74.199,74.400,76.106,73.005,74.513,70.774,70.054
871,72.491,74.369,74.123,80.930,74.523,73.695,74.419,75.611,72.515,74.563,70.849,70.327
872,72.059,74.753,73.978,80.401,74.307,73.972,73.974,76.246,72.637,74.842,70.653,70.209
873,71.904,74.430,74.073,81.589,73.918,73.654,74.563,75.609,73.392,74.582,70.849,70.283
874,71.744,74.452,74.675,81.030,74.280,73.609,73.901,75.546,72.221,74.649,70.989,69.719
875,72.328,74.573,73.970,80.163,74.131,73.958,73.806,75.949,72.897,74.424,70.551,70.109
876,72.312,74.822,73.738,80.381,74.149,73.543,74.131,76.016,73.637,74.712,70.857,70.059
877,72.277,73.982,73.780,80.830,74.143,73.900,74.458,75.567,72.988,74.109,70.818,69.450
878,71.934,74.565,73.970,81.138,74.438,74.404,74.445,75.512,72.983,74.116,70.742,70.502
879,72.204,74.444,73.965,80.514,74.277,73.634,73.888,76.256,73.010,74.580,70.801,69.744
880,72.176,74.751,73.810,81.045,74.116,74.382,74.936,76.148,72.931,74.779,70.538,69.994
881,72.411,74.120,74.073,81.108,73.839,73.853,74.198,76.221,72.032,74.588,70.724,70.016
882,72.092,73.862,74.424,80.639,74.155,73.740,74.101,75.876,73.110,74.450,70.838,69.777
883,72.366,74.077,73.907,80.584,73.915,73.632,74.493,75.826,72.618,74.107,70.890,69.618
884,72.131,74.516,73.884,80.922,73.772,74.759,73.778,75.436,72.718,74.502,70.524,69.908
885,72.531,74.012,73.620,80.634,73.280,73.806,74.516,76.375,72.853,74.084,70.806,69.836
886,72.132,74.296,74.193,81.233,74.502,74.357,74.351,75.742,73.270,74.406,70.903,70.412
887,72.298,74.920,74.118,80.053,74.231,74.155,74.473,76.269,72.588,75.073,70.547,70.300
888,72.706,75.018,74.069,80.291,74.653,74.053,73.839,76.498,73.093,74.532,70.619,70.311
889,72.359,74.834,73.989,81.135,74.939,74.482,74.843,76.289,72.983,74.555,70.978,69.857
890,72.042,74.624,73.786,81.779,74.638,73.798,74.434,75.719,73.066,74.553,70.586,70.208
891,72.380,74.270,74.134,80.852,74.264,74.380,74.359,76.013,72.331,74.840,70.994,70.246
892,71.983,74.112,74.033,80.669,74.030,73.936,74.282,76.243,73.110,74.704,70.828,69.878
893,71.920,74.541,74.065,80.930,74.477,74.346,74.045,75.363,72.716,75.023,70.569,70.099
894,72.056,74.343,74.410,80.975,75.024,73.922,73.832,75.818,73.081,74.815,71.118,69.864
895,72.294,74.332,74.110,80.702,74.274,74.695,74.794,75.544,72.895,74.395,70.649,70.010
896,72.535,74.424,74.491,80.639,74.888,74.260,74.363,76.120,72.689,74.660,70.955,70.231
897,72.186,74.630,74.279,81.138,74.249,73.906,74.178,76.329,72.841,75.059,70.749,69.983
898,72.314,74.080,74.102,80.945,74.581,73.792,74.136,76.237,72.963,74.628,71.046,69.887
899,72.166,74.502,73.853,80.516,74.331,73.856,73.927,76.185,73.309,74.426,70.793,69.820
900,72.336,74.813,74.218,80.707,74.304,74.294,74.486,76.219,72.787,74.267,70.720,70.164
901,72.118,74.556,74.329,80.802,74.237,73.770,73.953,76.140,72.502,74.071,70.961,70.075
902,71.890,74.184,73.703,80.436,74.395,74.374,74.093,75.514,73.140,74.851,70.918,69.904
903,72.139,74.550,74.152,80.724,74.389,73.798,74.275,75.635,72.654,74.687,70.574,69.822
904,72.232,74.737,73.872,80.767,74.483,73.784,73.979,75.738,72.922,74.282,70.827,69.798
905,72.136,74.693,73.911,80.449,74.426,74.141,74.370,75.287,72.431,74.958,70.775,69.992
906,72.500,74.539,73.852,80.160,74.091,74.006,74.424,75.695,72.882,74.592,70.972,70.017
907,72.256,74.413,74.608,80.797,73.888,73.970,74.593,75.718,72.755,74.349,70.815,69.898
908,71.885,74.124,73.967,80.163,74.222,74.019,74.471,75.964,72.880,74.658,70.321,69.696
909,72.190,74.243,74.228,81.118,74.125,73.884,73.953,75.447,72.931,74.578,70.725,69.799
910,72.605,74.469,74.333,80.451,74.517,73.460,74.112,75.502,72.657,74.872,70.994,69.897
911,72.359,74.378,74.308,80.902,73.784,74.042,74.402,75.902,73.395,74.527,70.972,69.825
912,72.728,75.393,74.743,80.712,75.426,74.773,75.591,76.964,72.770,74.735,71.182,70.034
913,73.739,80.014,76.839,81.221,77.590,78.421,78.323,79.893,74.137,76.181,71.163,70.603
914,73.185,79.120,75.715,80.865,77.578,78.288,77.312,78.986,73.949,75.510,71.595,70.926
915,72.845,78.091,75.842,81.043,76.103,78.922,76.282,78.981,73.919,75.664,70.779,70.938
916,72.592,76.957,76.207,80.185,75.371,78.393,75.652,78.142,73.647,75.603,70.819,70.492
917,72.376,76.854,75.660,80.734,75.647,77.000,75.346,78.505,74.355,75.494,70.753,70.984
918,72.019,76.289,76.124,81.103,75.647,76.809,74.525,77.618,73.895,75.405,71.279,70.584
919,72.620,75.982,75.640,80.767,75.565,76.330,74.512,77.822,73.404,75.767,71.133,70.765
920,72.338,76.032,75.687,81.439,75.237,76.258,74.581,77.851,73.400,75.859,71.257,70.941
921,72.078,76.338,75.863,80.571,75.003,76.424,74.837,78.143,73.505,75.452,70.394,70.068
922,72.526,76.261,75.692,80.060,75.404,75.565,74.707,77.912,73.395,74.758,71.027,70.239
923,72.678,75.568,74.986,81.221,74.611,75.992,74.641,79.573,73.559,75.544,70.595,70.277
924,74.570,79.034,75.646,80.875,75.766,75.778,75.389,84.151,73.836,75.458,70.759,70.820
925,77.118,82.160,77.434,81.170,76.578,76.695,76.226,88.007,75.252,75.368,70.764,71.451
926,76.746,81.505,77.638,81.128,76.337,75.765,75.321,88.236,75.039,75.506,71.127,71.844
927,75.446,80.015,76.925,80.870,76.410,75.737,74.744,86.518,74.836,75.313,71.449,71.177
928,75.071,78.848,76.136,80.767,75.799,75.011,75.112,84.317,74.463,75.349,71.768,70.820
929,74.033,78.418,75.837,80.411,75.334,74.526,74.462,83.010,74.306,75.336,70.871,71.027
930,73.951,77.267,75.506,80.398,75.027,73.909,74.280,81.550,73.718,75.605,71.077,70.571
931,73.305,77.249,74.507,80.474,75.112,73.723,73.918,80.450,73.721,75.345,70.783,70.257
932,73.347,77.012,74.593,80.150,74.948,74.022,74.411,80.695,73.721,75.197,71.032,70.383
933,72.714,75.900,74.622,80.556,75.122,73.831,74.321,79.625,73.066,74.931,71.174,69.997
934,73.427,76.310,74.324,80.281,74.799,73.861,74.370,79.185,73.272,74.983,70.830,70.126
935,72.791,76.071,73.982,80.499,74.350,74.296,74.432,78.894,73.336,74.735,70.845,70.062
936,72.178,75.677,74.072,80.451,74.663,73.934,74.361,78.404,72.311,75.135,70.802,70.086
937,72.430,75.398,73.820,80.178,74.520,73.501,74.142,77.554,72.654,75.179,70.608,70.120
938,72.232,75.578,74.099,80.932,74.714,73.978,74.437,76.860,72.951,74.941,71.047,70.013
939,72.383,75.438,73.716,80.772,74.422,73.598,73.731,77.036,72.419,74.630,70.910,69.962
940,72.153,74.697,73.829,80.351,73.629,73.745,74.037,76.315,72.370,74.330,70.727,69.793
941,71.956,75.326,74.005,80.757,74.660,73.693,73.779,76.818,72.456,74.382,70.991,69.979
942,72.683,75.104,73.970,80.882,74.894,73.546,73.800,78.067,72.355,74.784,70.776,69.999
943,73.118,75.581,73.754,80.659,74.708,73.848,74.346,81.593,72.635,74.878,70.767,69.866
944,73.038,75.717,74.278,80.258,73.362,74.175,74.566,80.056,72.686,74.548,70.627,69.658
945,72.268,75.147,73.730,80.396,73.608,72.806,74.596,78.984,72.912,74.828,70.839,69.997
946,72.821,75.501,74.238,80.607,73.611,74.044,74.493,78.133,72.838,74.742,70.864,70.164
947,72.655,75.823,73.823,80.003,74.337,73.443,74.211,77.259,73.135,75.046,70.630,70.006
948,72.007,74.860,74.061,80.221,74.419,73.496,74.391,77.936,72.672,74.408,70.994,70.021
949,72.315,74.641,73.644,79.652,74.027,74.061,74.265,77.191,73.272,74.855,70.920,69.720
950,72.340,74.104,74.013,80.534,74.109,73.435,74.398,77.190,72.400,74.256,70.651,69.938
951,72.228,75.112,73.898,79.852,74.119,74.058,74.331,76.988,72.490,74.527,70.678,69.740
952,71.720,74.078,74.330,80.070,73.891,73.936,73.742,76.525,72.713,74.590,71.136,69.696
953,71.995,74.833,73.596,80.328,73.878,73.374,73.776,76.360,72.265,74.582,70.760,69.851
954,72.157,74.481,74.124,79.371,73.565,74.230,74.213,76.929,72.390,74.206,70.792,69.802
955,72.063,74.220,73.930,80.672,73.818,74.222,74.262,76.386,72.914,74.483,70.705,70.031
956,71.894,74.217,73.715,80.253,74.161,73.202,74.144,75.795,73.164,74.660,70.503,69.634
957,72.714,74.935,74.295,80.664,73.647,73.961,74.262,78.527,73.044,74.887,70.567,70.082
958,75.024,78.346,75.826,80.659,76.751,74.471,76.964,82.796,73.272,74.897,71.122,69.863
959,76.514,81.590,77.167,80.574,77.690,76.817,79.058,84.252,73.257,75.521,71.179,70.953
960,75.495,80.745,76.970,80.251,76.292,76.097,77.271,82.874,73.169,75.439,71.191,71.185
961,74.533,78.908,76.434,81.150,76.122,75.975,75.847,82.323,73.498,75.594,70.922,70.264
962,73.758,78.551,76.936,80.692,76.374,74.271,74.890,80.825,73.588,75.683,71.322,70.764
963,72.847,77.724,76.411,80.534,75.413,74.895,74.299,80.547,72.659,75.626,71.052,70.123
964,73.138,76.763,76.738,80.343,75.033,74.421,74.632,79.224,73.162,75.267,70.805,70.072
965,72.981,76.441,76.388,80.769,75.559,73.421,73.953,78.952,72.975,75.429,70.720,70.083
966,72.345,76.624,76.381,80.827,74.964,73.873,74.495,78.006,72.794,74.826,70.717,70.160
967,72.312,75.826,76.091,80.486,75.535,73.803,74.041,77.641,73.392,74.824,71.080,69.953
968,72.047,75.565,74.789,80.997,75.085,73.679,74.286,77.470,72.877,75.078,70.817,70.017
969,72.082,75.570,74.702,80.243,75.805,74.446,74.043,77.210,72.314,75.403,71.062,69.600
970,72.408,75.551,74.477,80.669,74.742,74.114,74.172,76.881,72.647,75.198,70.814,69.631
971,72.368,75.189,74.490,80.140,74.590,73.753,73.979,77.997,72.341,75.193,70.814,69.342
972,72.038,74.670,74.343,79.890,74.720,74.058,74.288,77.188,72.642,75.132,70.631,70.137
973,72.226,74.928,74.284,80.506,74.374,73.479,74.194,76.986,72.297,75.592,70.851,70.007
974,72.106,74.909,74.274,80.499,74.614,73.745,74.187,76.553,72.154,75.080,70.818,69.967
975,72.118,74.469,74.201,79.957,74.416,74.111,73.955,76.716,72.336,75.315,70.787,69.839
976,72.296,74.335,74.225,80.531,74.462,74.094,73.804,76.194,72.297,75.395,70.611,69.778
977,71.833,74.109,73.772,80.306,74.502,74.366,73.802,76.822,72.559,74.706,70.787,69.888
978,72.328,74.215,74.033,80.216,74.055,74.277,74.346,76.408,72.549,74.876,70.618,69.696
979,72.312,74.269,74.065,81.135,74.407,72.950,73.918,76.179,72.662,74.594,71.089,70.112
980,72.195,74.100,74.158,80.158,74.152,74.382,74.065,76.065,72.605,74.479,70.754,69.984
981,72.324,74.438,73.786,79.787,73.997,74.061,74.045,75.411,72.748,74.540,70.866,69.799
982,72.139,73.846,74.191,80.830,73.489,73.867,74.056,75.631,72.919,74.141,70.589,69.605
983,72.129,74.200,73.821,80.409,74.122,73.947,74.419,75.414,72.973,74.832,70.630,70.130
984,71.815,74.048,73.797,80.784,74.295,73.648,74.065,75.279,72.618,74.311,70.254,69.925
985,72.075,73.896,73.922,81.266,73.875,74.227,74.477,75.706,72.708,74.973,70.949,69.808
986,71.880,74.462,74.043,80.752,72.839,73.283,74.318,76.855,71.998,74.693,70.840,69.762
987,72.493,74.167,73.582,80.155,74.173,73.884,74.243,77.010,72.588,74.918,70.518,70.072
988,72.425,73.900,73.702,80.025,73.942,74.288,74.267,76.123,72.556,74.603,70.692,69.740
989,72.003,74.108,73.360,80.496,74.298,73.377,74.452,76.330,72.686,74.418,70.263,69.989
990,72.031,74.396,73.812,80.105,73.988,73.632,74.406,76.776,72.088,74.697,70.852,70.188
991,71.901,74.631,73.943,80.774,74.337,73.773,73.944,76.599,73.032,74.494,70.561,69.789
992,72.003,74.361,73.866,80.784,73.264,73.859,74.131,75.292,72.944,74.571,70.606,69.652
993,71.695,74.187,73.455,80.113,73.927,73.950,74.047,75.810,72.880,74.387,70.614,69.723
994,71.904,74.143,73.625,80.241,73.833,74.493,74.680,75.402,73.022,74.517,70.544,69.274
995,71.679,74.263,73.727,81.185,74.055,73.900,74.230,75.119,72.537,74.880,70.783,69.639
996,71.831,74.074,73.663,81.013,74.052,73.762,73.585,75.753,72.551,74.290,70.622,69.723
997,72.334,73.982,73.560,80.524,74.137,73.961,73.850,75.849,72.701,74.397,70.594,69.941
998,71.814,73.639,73.541,80.388,74.046,73.765,74.295,75.478,72.593,74.418,70.727,69.588
999,71.981,74.496,73.668,80.125,74.468,74.019,73.933,76.249,72.424,74.647,70.388,69.815
1000,71.653,74.696,74.131,81.115,74.122,73.623,74.308,75.919,72.691,74.632,70.724,69.938
1001,71.679,74.134,73.952,81.043,73.280,73.532,74.163,76.295,72.118,74.868,70.492,70.154
1002,71.955,74.152,73.673,80.962,73.796,74.385,74.080,75.957,72.816,74.775,70.582,69.833
1003,72.331,74.310,74.078,80.584,73.970,74.681,74.052,75.813,71.944,73.975,70.755,69.631
1004,71.984,74.389,74.049,80.702,74.286,73.870,73.836,76.577,72.598,74.599,70.575,70.006
1005,71.969,74.198,73.735,79.910,73.468,73.765,74.531,75.742,72.520,74.641,70.680,69.839
1006,72.099,73.885,73.525,80.709,74.033,73.975,73.993,75.897,72.716,74.321,70.599,69.644
1007,71.880,74.275,73.675,80.168,74.252,73.914,74.260,76.058,73.341,74.632,70.189,69.740
1008,72.369,73.647,73.453,79.952,73.854,74.413,74.093,75.887,72.833,74.397,70.554,69.999
1009,71.883,74.092,73.745,80.624,73.650,74.130,73.933,76.226,72.147,75.227,70.741,69.781
1010,71.664,73.713,74.021,80.769,73.888,73.659,73.914,76.410,72.882,74.382,70.536,70.348
1011,72.742,74.260,73.812,79.569,73.647,74.075,74.041,77.339,73.020,74.702,70.666,69.918
1012,72.509,74.381,74.257,79.927,74.347,73.934,73.907,77.313,72.414,74.365,70.589,70.338
1013,72.014,74.281,74.187,79.935,73.894,73.917,74.479,77.129,72.664,74.288,70.637,70.354
1014,71.857,73.902,73.440,80.341,73.982,73.892,74.596,76.679,72.703,75.094,70.418,69.962
1015,72.390,74.080,74.005,80.602,74.331,73.587,73.925,76.151,73.083,74.044,70.454,69.786
1016,72.395,74.144,73.887,80.419,74.407,73.806,74.295,76.281,72.824,74.370,70.891,70.079
1017,71.902,74.190,73.745,80.023,73.763,73.939,74.445,76.114,72.390,74.437,70.525,69.728
1018,71.815,74.321,74.006,80.429,74.036,73.939,73.912,76.140,72.703,74.334,70.589,70.373
1019,72.338,74.018,73.440,80.173,73.745,73.740,73.802,75.705,72.429,74.189,70.678,69.604
1020,72.451,73.697,73.671,80.817,74.094,74.102,74.864,76.485,72.449,74.393,71.018,69.731
1021,71.679,74.074,73.959,80.348,73.985,74.565,74.114,76.081,72.404,74.769,70.834,70.168
1022,71.725,74.223,73.866,80.090,74.006,74.025,73.742,75.598,72.775,74.573,70.659,69.972
1023,72.260,74.194,73.651,80.441,74.684,73.623,73.607,75.849,73.429,74.502,70.436,70.027
1024,75.953,79.482,77.048,80.827,77.948,76.789,78.884,80.524,73.164,74.948,70.827,70.484
1025,74.690,79.957,77.321,80.727,77.498,79.050,78.120,81.783,73.603,76.113,70.862,70.902
1026,73.977,78.553,76.285,81.145,77.009,78.748,76.542,81.001,72.525,75.670,70.373,70.521
1027,73.688,77.998,75.884,80.817,76.556,77.039,75.467,79.693,72.902,76.034,70.505,70.563
1028,73.413,77.530,75.877,80.757,75.392,75.712,75.017,79.087,72.850,75.529,70.515,70.752
1029,73.038,77.456,76.553,80.113,76.003,74.809,74.725,80.246,73.684,75.794,71.071,70.764
1030,72.949,77.786,77.325,80.642,76.119,74.490,74.394,80.457,72.466,75.992,70.809,71.102
1031,72.692,78.473,77.464,80.556,76.945,74.263,74.159,80.534,73.642,75.782,70.720,71.023
1032,72.716,77.651,76.997,80.950,76.237,73.903,74.224,80.580,73.304,75.914,71.195,70.846
1033,72.359,77.472,78.006,80.769,76.784,74.119,74.490,80.093,72.596,75.485,71.337,70.939
1034,72.063,77.458,78.236,80.817,76.936,73.939,74.381,80.124,72.890,75.227,70.999,70.687
1035,72.801,77.306,77.110,79.617,76.222,73.936,74.568,79.130,73.078,75.443,70.826,70.917
1036,73.784,78.329,77.064,80.867,76.313,73.673,74.260,80.650,72.784,75.372,71.146,70.864
1037,74.159,78.095,76.466,79.935,76.787,74.036,74.247,81.198,73.674,75.206,70.893,70.566
1038,72.763,78.065,76.195,80.835,76.574,74.258,74.764,79.068,73.949,75.756,71.159,71.074
1039,72.620,77.739,75.753,80.293,76.787,74.094,74.049,78.288,73.301,75.634,70.840,70.330
1040,72.871,77.768,75.518,80.338,76.353,74.163,74.404,78.216,72.941,75.036,70.930,70.516
1041,72.819,77.564,75.756,80.226,76.343,73.629,74.716,77.777,72.657,74.882,70.804,70.337
1042,72.735,77.068,75.348,79.531,75.571,74.100,74.159,77.372,73.125,75.002,70.792,70.218
1043,72.411,76.575,75.150,80.779,74.933,73.363,74.275,76.777,72.819,74.844,70.857,70.378
1044,71.765,77.171,75.180,79.519,76.185,73.986,73.888,76.666,72.637,75.162,71.271,69.854
1045,72.382,77.499,75.400,80.514,76.404,74.152,74.275,76.061,72.789,75.479,71.491,70.010
1046,71.742,76.943,74.571,79.622,76.195,73.823,73.695,76.492,72.515,74.905,70.471,70.099
1047,72.136,76.856,74.667,80.421,75.474,73.643,73.865,75.967,72.642,74.450,71.147,70.065
1048,71.624,76.356,74.075,80.351,75.781,73.873,74.400,76.405,73.123,74.761,70.933,69.805
1049,72.542,76.081,74.163,80.030,75.657,73.914,74.058,75.978,72.458,75.309,70.511,70.165
1050,72.068,75.651,74.040,80.479,74.900,73.385,74.209,75.563,72.926,74.948,70.744,69.809
1051,72.120,75.175,74.265,79.912,74.860,73.717,74.099,75.878,72.703,74.523,70.543,69.752
1052,72.343,75.605,73.930,80.504,75.170,73.357,74.080,76.064,72.130,74.765,70.769,70.157
1053,72.348,75.180,73.906,79.662,74.942,73.909,73.938,78.030,72.934,74.615,70.596,69.859
1054,72.456,75.318,73.904,80.617,74.650,73.629,74.093,78.282,73.000,74.197,70.779,69.737
1055,71.786,74.868,73.850,79.654,75.015,73.521,74.163,77.114,72.630,74.714,70.820,69.859
1056,72.432,74.969,73.649,80.293,74.362,73.828,74.561,77.713,72.939,74.626,70.570,69.942
1057,72.453,74.344,73.890,80.491,75.140,73.945,73.871,76.884,72.397,74.840,71.053,70.127
1058,71.939,74.524,73.333,80.165,74.480,73.601,74.118,76.466,72.762,75.050,70.575,69.885
1059,72.357,74.389,73.549,80.281,74.869,73.512,74.209,75.890,73.113,74.441,70.220,69.652
1060,72.047,74.086,73.909,80.576,73.979,73.845,74.553,76.320,72.799,74.374,70.164,70.218
1061,72.395,74.063,73.895,80.038,74.565,73.150,74.215,76.096,72.657,74.261,70.382,70.403
1062,72.226,73.803,73.813,80.253,74.216,73.213,74.424,75.664,72.600,74.202,70.789,69.809
1063,71.713,74.501,73.689,79.822,74.480,73.817,73.826,75.857,72.853,75.004,70.761,69.935
1064,71.878,73.429,73.426,79.551,73.860,73.817,73.974,75.401,73.029,74.210,70.755,70.107
1065,72.071,73.959,74.515,79.546,74.322,73.837,74.142,75.796,72.895,74.174,70.627,69.825
1066,72.003,74.747,74.155,80.328,74.988,73.521,73.729,76.329,72.331,74.635,70.295,70.076
1067,74.211,78.642,76.754,81.246,79.426,76.440,79.411,80.637,72.358,75.641,70.934,70.720
1068,75.648,81.238,77.960,80.373,79.547,78.507,80.901,83.168,73.365,76.109,71.251,70.992
1069,74.725,80.158,77.196,80.436,78.854,78.047,78.065,82.130,73.287,75.548,71.237,70.690
1070,74.596,78.810,76.679,80.373,77.857,76.277,76.654,82.382,73.534,75.929,71.135,71.072
1071,73.840,77.920,75.630,80.266,77.796,75.590,76.320,82.339,73.181,75.710,71.317,70.634
1072,74.293,77.925,76.175,80.346,76.684,74.967,74.976,82.806,73.591,75.254,70.936,70.330
1073,75.531,78.676,76.233,79.915,77.216,75.055,74.729,85.942,73.282,75.469,71.336,70.825
1074,76.545,80.730,77.279,80.464,79.243,75.366,76.207,87.230,74.211,76.031,72.128,71.211
1075,79.049,83.439,78.633,80.140,79.593,76.083,76.955,89.372,75.110,76.439,71.948,72.047
1076,79.099,82.379,77.936,79.794,78.948,74.715,75.946,88.855,74.797,76.296,72.257,72.487
1077,80.016,82.665,78.226,80.251,78.690,75.219,76.464,89.499,75.140,76.261,72.768,72.280
1078,80.322,83.717,77.920,80.664,78.331,74.537,76.772,90.682,76.118,76.695,72.875,72.038
1079,80.078,81.823,78.108,80.609,78.125,74.543,75.809,90.203,75.343,76.303,72.637,72.611
1080,78.742,80.594,77.346,80.987,77.164,74.066,75.054,88.495,74.730,75.880,72.290,71.546
1081,77.462,80.453,77.228,80.068,77.292,73.762,74.907,88.313,73.936,75.962,72.013,71.226
1082,76.977,79.346,77.394,79.689,76.857,74.119,74.222,87.916,73.377,76.393,71.111,70.784
1083,75.392,79.240,77.065,80.516,76.240,74.440,74.398,86.470,74.037,75.807,71.879,70.727
1084,75.369,78.413,76.415,80.393,77.091,73.194,74.050,87.643,73.578,75.462,71.767,70.479
1085,75.627,78.167,76.794,80.090,77.106,74.188,74.155,88.136,73.885,75.737,71.824,70.562
1086,76.477,79.935,75.974,80.774,77.310,73.873,73.918,88.562,73.853,75.172,71.884,70.737
1087,78.193,80.201,76.175,80.491,76.684,73.873,74.490,91.323,73.831,75.303,71.600,70.191
1088,76.671,79.189,75.507,79.915,76.325,73.684,74.121,88.962,73.439,75.406,71.908,70.484
1089,76.578,78.137,74.922,80.098,75.347,73.684,74.200,87.214,73.887,74.943,71.904,70.133
1090,75.284,77.969,74.995,79.875,75.477,73.659,73.785,86.809,73.096,75.134,71.406,70.079
1091,74.659,77.740,74.142,80.652,75.957,74.039,73.979,86.113,72.767,75.269,71.444,69.798
1092,75.368,78.303,75.000,79.887,77.350,74.172,74.693,86.281,73.123,75.172,71.537,69.960
1093,75.667,81.118,75.901,80.261,78.076,74.493,74.503,88.871,73.037,75.315,71.698,70.413
1094,76.033,80.376,76.319,80.231,77.872,74.169,75.022,87.902,72.669,75.011,71.509,70.057
1095,76.035,79.783,75.933,80.346,77.337,73.917,74.366,88.967,72.887,74.609,71.043,69.993
1096,75.801,78.169,75.549,79.739,76.082,74.039,73.936,87.453,72.529,75.454,71.130,69.777
1097,76.152,78.037,75.268,80.484,77.207,74.476,74.318,88.735,72.593,74.752,71.462,69.859
1098,75.871,77.490,75.030,79.717,76.422,73.620,73.862,88.653,72.027,74.744,71.104,69.653
1099,75.148,76.636,74.871,79.870,75.945,73.418,73.964,86.732,72.211,74.918,71.241,69.867
1100,75.423,77.433,74.308,80.469,75.711,73.740,73.479,88.033,72.174,74.502,70.976,69.560
1101,77.854,79.258,74.306,80.008,75.872,73.909,74.006,89.370,72.240,74.712,71.092,69.907
1102,76.700,77.888,73.841,79.945,76.122,73.474,73.602,88.081,72.517,74.695,71.070,69.876
1103,76.470,77.909,73.486,80.190,75.374,73.565,73.707,87.599,72.752,74.603,70.960,69.798
1104,78.103,78.829,74.038,80.093,74.815,73.363,73.686,88.770,72.498,74.074,71.099,69.644
1105,76.862,78.257,73.455,79.757,74.641,73.490,73.699,87.520,72.757,74.439,70.598,69.799
1106,77.078,78.496,73.530,79.797,75.216,73.789,73.133,88.281,72.154,74.212,70.852,69.796
1107,77.127,78.556,73.742,80.338,74.973,73.909,73.778,87.350,72.321,74.097,71.028,69.945
1108,76.178,78.258,73.203,80.421,74.116,73.194,73.589,87.262,72.507,74.061,70.998,69.815
1109,76.685,76.865,73.651,79.855,74.331,73.726,73.499,86.933,72.159,74.105,70.343,69.513
