 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51
1041,30.603,33.755,62.359,43.774,48.931,43.316,33.749,57.477,44.261,53.595,48.988,56.086,42.743,45.960,48.331,46.235,70.328,39.830,38.058,41.879,37.980,35.154,31.614,40.445,35.899,37.048,34.744,46.136,46.146,51.911,53.652,50.425,42.995,40.542,76.888,45.505,41.587,47.046,40.766,41.246,46.482,40.893,39.766,41.592,34.998,30.060,49.124,31.452,30.346,40.748,39.443
1042,30.928,33.704,62.264,44.003,49.069,43.520,33.426,56.906,44.472,53.686,49.863,56.278,43.089,45.782,48.435,46.400,70.403,39.679,38.095,42.050,38.090,35.236,31.746,40.305,35.995,37.192,34.531,46.230,46.107,51.860,53.562,50.410,43.190,40.354,77.061,45.821,41.271,46.930,40.619,41.287,46.648,40.597,39.334,41.744,34.908,30.021,49.122,31.259,30.601,40.840,39.064
1043,30.758,33.936,62.196,44.133,49.595,42.980,33.522,57.185,44.439,54.925,49.009,56.718,42.810,45.637,48.470,46.287,70.392,39.563,38.253,42.172,38.342,34.996,31.769,40.528,36.014,37.206,34.460,46.420,46.057,52.051,54.086,50.322,43.014,40.257,77.275,45.851,41.598,47.123,40.803,41.296,46.707,40.871,39.804,41.340,34.693,30.212,49.369,31.438,30.748,40.897,39.235
1044,30.682,33.521,62.213,44.183,48.926,43.046,33.504,56.705,44.235,54.077,49.257,56.110,42.575,45.456,48.305,46.354,70.750,39.660,38.207,41.888,38.159,35.150,31.590,40.565,35.888,37.020,34.404,46.023,45.964,51.475,53.339,50.372,42.991,40.562,77.172,45.731,41.577,46.819,40.420,41.211,46.448,40.699,39.509,41.440,34.709,30.138,49.139,31.504,30.659,41.624,39.352
1045,30.516,33.633,61.920,44.133,49.544,43.107,33.835,56.896,44.078,53.993,49.563,56.368,43.111,45.719,48.234,46.521,70.326,39.960,38.139,42.268,38.303,35.146,31.705,40.478,36.203,37.230,34.546,45.994,46.116,51.549,53.674,50.663,42.949,40.264,77.279,45.715,41.625,46.867,40.803,41.216,46.556,40.820,39.439,41.314,34.972,29.944,49.677,31.546,30.594,41.454,39.427
1046,30.655,33.644,62.488,43.850,48.866,43.390,33.711,57.285,44.597,53.780,50.026,56.481,42.800,45.748,48.605,46.227,70.639,39.740,38.349,42.101,37.897,35.353,31.707,40.385,36.140,37.062,34.581,45.537,46.126,51.568,53.314,50.351,43.491,40.475,76.611,46.086,41.779,46.681,40.348,41.150,46.462,40.813,39.652,41.573,34.560,30.103,49.394,31.614,30.534,41.319,39.266
1047,30.487,33.830,61.508,44.164,49.352,42.732,33.478,56.124,44.049,54.209,49.061,56.086,43.163,46.158,48.380,46.456,70.987,39.751,38.299,41.858,38.183,35.024,31.693,40.442,36.078,36.888,34.715,45.889,45.845,51.426,53.087,50.070,42.915,40.778,76.586,45.799,41.640,46.645,40.758,41.066,46.610,40.667,39.243,41.385,34.922,30.125,49.492,31.476,30.322,41.206,39.197
1048,30.713,33.853,61.806,44.073,48.972,43.395,33.633,56.993,44.322,54.166,49.219,56.265,43.053,45.783,48.413,46.348,70.188,39.953,38.287,41.888,38.408,35.152,31.791,40.212,35.891,36.896,34.269,45.906,45.957,51.598,53.409,50.401,42.896,40.579,77.049,46.013,41.469,47.539,41.025,41.080,46.369,40.172,39.288,41.450,34.527,30.379,49.024,31.217,30.457,41.103,39.209
1049,30.520,33.681,61.350,44.028,49.234,42.837,33.651,55.943,43.811,54.732,48.799,56.196,43.613,45.774,48.396,46.292,70.403,39.795,38.202,41.874,38.298,34.792,31.599,40.311,35.940,36.754,34.383,45.776,45.888,51.183,53.084,49.997,43.101,40.294,76.789,45.872,41.745,46.954,40.436,40.852,46.278,40.701,39.593,41.249,34.949,30.274,50.078,31.763,30.726,41.365,39.271
1050,30.850,33.720,61.972,43.973,49.604,43.153,33.527,56.181,43.998,53.973,48.851,56.323,43.099,45.791,48.316,46.803,70.143,39.867,37.995,42.076,38.374,35.030,31.400,40.249,36.104,37.020,34.386,45.767,46.033,51.761,53.173,50.345,43.405,40.523,77.014,45.919,41.498,47.031,40.553,41.168,46.532,40.643,39.509,41.110,34.963,30.255,49.096,31.486,30.769,41.450,39.294
1051,30.489,33.681,61.473,44.110,49.035,43.352,33.917,56.933,44.678,54.282,49.612,56.629,42.757,45.917,48.138,46.400,70.175,39.740,38.248,42.243,38.076,34.990,31.646,40.442,35.793,37.311,34.592,46.301,46.280,51.325,53.212,49.718,43.084,40.463,76.749,45.583,41.315,46.804,40.578,40.996,46.610,41.250,39.738,41.900,34.998,30.159,49.187,31.363,30.668,40.645,39.121
1052,30.682,33.381,62.520,43.948,49.088,42.895,33.481,56.560,44.316,54.330,49.012,55.519,43.094,45.621,48.346,46.583,71.180,39.644,38.175,41.892,38.391,35.088,31.666,40.363,36.051,37.162,34.504,45.310,45.784,51.428,53.126,50.416,43.286,40.523,76.937,45.801,41.546,46.812,40.611,41.175,46.621,40.767,39.378,41.317,35.018,30.173,49.528,31.627,30.474,41.273,39.270
1053,30.679,33.807,61.836,43.936,49.403,42.946,33.553,56.346,44.174,54.084,49.175,56.540,43.353,45.539,48.711,46.479,70.281,39.767,38.209,41.915,38.086,35.194,31.693,40.437,36.094,37.110,34.556,45.349,45.988,51.949,53.565,50.484,43.245,40.597,77.140,45.742,41.236,47.010,40.830,40.860,46.374,40.697,39.551,41.207,34.472,30.063,49.610,31.285,30.572,40.922,39.055
1054,30.448,33.800,61.750,44.207,49.127,43.339,33.351,57.141,44.769,53.986,49.621,56.265,43.060,45.640,48.804,46.639,70.640,39.426,38.313,41.927,37.802,35.240,31.665,40.508,35.854,36.930,34.433,45.705,45.997,51.245,53.239,50.184,43.043,40.257,77.374,46.276,41.800,47.215,40.553,41.043,46.451,40.434,39.531,41.333,34.741,30.443,49.386,31.295,30.654,41.223,39.237
1055,30.798,33.901,61.787,43.892,48.725,43.056,33.473,56.960,44.587,54.323,48.939,56.268,43.050,45.618,48.529,46.592,70.176,39.730,38.126,42.034,37.782,35.214,31.622,40.578,35.854,36.986,34.659,46.031,46.343,51.317,53.470,50.016,43.003,40.498,76.963,45.795,41.481,47.058,40.666,41.429,46.200,40.536,39.402,41.398,34.780,30.067,49.434,31.687,30.603,40.840,39.389
1056,30.545,33.748,61.809,43.961,49.433,43.046,33.602,57.000,44.208,54.359,49.125,56.674,42.712,45.766,48.154,46.756,70.871,39.681,38.425,41.810,37.946,35.066,31.497,40.717,35.705,37.176,34.578,45.696,45.866,51.419,52.972,50.545,42.691,40.315,76.632,45.794,41.659,46.862,40.711,41.277,46.148,40.633,39.432,41.353,34.851,30.349,49.478,31.460,30.579,41.121,39.399
1057,30.397,33.628,61.864,43.989,49.132,43.140,33.659,57.003,44.191,54.141,49.469,56.529,42.952,45.704,48.051,46.227,70.024,39.660,38.400,42.089,37.936,35.206,31.729,40.338,35.946,37.142,34.420,46.213,45.660,51.575,53.218,49.906,43.002,40.204,77.200,45.925,41.341,46.928,40.576,41.113,46.348,40.811,39.474,41.472,34.982,29.993,49.163,31.663,30.466,40.518,39.089
1058,30.294,33.734,62.013,43.939,48.794,43.092,33.677,56.721,44.203,53.948,49.458,56.863,42.591,45.508,48.128,46.425,70.097,39.777,38.097,42.121,38.181,34.747,31.577,40.353,35.942,36.994,34.480,45.648,45.865,51.438,53.245,50.315,42.853,40.368,76.811,45.761,41.646,46.616,40.178,40.955,46.537,40.930,39.495,41.278,34.629,30.108,49.408,31.486,30.274,41.333,39.116
1059,30.413,33.750,61.746,44.093,48.889,43.110,33.550,56.396,44.343,54.418,49.178,56.107,43.022,45.573,48.490,46.212,69.921,40.084,38.165,42.375,38.244,34.705,31.373,40.261,35.868,36.743,34.529,45.608,46.036,51.672,53.178,50.300,43.215,40.465,76.653,45.719,41.693,46.860,40.840,40.885,46.537,40.903,39.306,40.896,34.936,30.282,49.691,31.508,30.334,41.074,39.111
1060,30.800,33.833,62.034,43.856,49.072,42.763,33.579,56.362,44.169,53.914,49.012,57.137,43.233,45.441,48.032,46.773,70.106,39.974,38.332,42.366,37.856,34.930,31.466,40.520,36.045,36.725,34.587,45.153,46.203,51.837,53.331,50.446,43.100,40.407,77.161,45.701,41.394,46.804,40.295,41.037,46.548,40.757,39.241,40.867,34.840,30.352,49.506,31.721,30.401,41.131,39.403
1061,30.805,33.874,62.505,44.002,49.123,43.082,33.726,57.517,44.191,54.407,49.327,57.399,43.041,45.563,48.203,46.179,70.029,39.819,38.192,41.803,37.878,35.220,31.750,40.109,36.108,36.772,34.465,45.946,46.165,51.629,52.832,50.070,42.835,40.623,76.877,45.252,41.411,47.295,40.668,40.961,46.630,40.816,39.234,41.259,34.793,30.253,49.267,31.729,30.459,40.819,39.051
1062,30.729,33.482,61.727,44.074,49.306,43.554,33.297,57.188,44.511,53.757,49.224,56.179,42.954,45.674,48.339,45.974,69.832,39.651,38.007,42.350,37.944,35.132,31.575,40.124,35.747,37.192,34.544,45.920,45.843,51.531,53.310,50.239,43.218,40.211,76.268,45.528,41.481,46.889,40.832,41.060,46.520,40.976,39.302,41.576,35.117,30.234,48.972,31.406,30.399,40.922,39.228
1063,30.659,33.585,61.727,43.944,49.183,43.140,33.788,56.349,44.612,54.236,48.741,55.880,43.486,45.471,48.114,46.279,70.435,39.670,38.204,42.055,38.474,35.160,31.619,40.388,35.829,36.996,34.608,45.304,45.829,51.771,52.953,50.088,43.500,40.382,77.004,45.393,41.519,46.952,40.521,41.164,45.838,40.549,39.549,41.000,35.002,30.111,49.590,31.542,30.548,40.645,39.412
1064,30.673,33.567,61.903,43.968,49.132,42.931,33.793,56.919,44.193,53.482,49.606,56.474,43.411,45.661,48.106,46.091,69.798,40.049,38.187,42.712,37.919,34.826,31.598,40.230,35.894,37.487,34.720,46.392,46.242,51.578,53.396,49.684,42.922,40.373,76.889,45.731,41.123,46.643,40.613,40.943,46.143,41.012,39.191,41.537,34.918,30.185,48.723,31.490,30.257,40.862,38.884
1065,30.715,33.814,62.125,44.114,49.400,42.834,33.597,56.144,44.254,53.709,48.784,56.481,42.974,45.401,48.218,46.445,70.042,39.802,38.036,41.991,38.086,34.786,31.332,40.225,35.849,37.064,34.320,45.619,46.160,51.457,53.111,50.218,42.858,40.336,77.207,45.536,41.483,46.609,40.637,40.977,46.361,40.391,39.392,41.657,34.934,30.238,49.355,31.257,30.382,40.929,39.480
1066,30.657,33.732,61.798,43.842,48.951,42.957,33.605,56.795,44.246,53.455,49.662,56.371,43.089,46.008,48.296,45.918,69.558,39.712,38.265,41.833,37.929,35.248,31.637,40.303,35.942,37.182,34.749,46.364,45.997,51.183,53.682,49.852,43.119,40.414,76.554,45.730,41.459,46.809,40.738,41.136,46.413,41.141,39.322,41.469,35.021,29.920,49.129,31.402,30.243,40.674,39.233
1067,30.482,33.599,61.845,44.146,48.965,42.533,33.873,56.372,44.733,54.341,48.948,55.464,42.954,45.311,48.437,46.536,69.750,39.577,38.240,41.863,37.890,35.124,31.567,40.311,35.591,36.878,34.383,45.642,45.863,51.557,53.602,50.304,42.729,40.454,76.939,45.730,41.397,46.860,40.887,41.082,46.482,40.451,39.161,41.223,34.830,30.079,49.470,31.578,30.466,41.074,39.616
1068,30.688,33.791,62.110,43.869,49.435,42.954,33.605,56.936,44.206,54.255,49.181,55.698,42.986,45.529,48.081,46.134,70.062,39.581,37.854,42.256,37.949,34.990,31.568,40.431,35.808,36.970,34.212,45.438,45.950,51.374,53.245,50.106,43.054,40.201,76.872,45.392,41.228,46.200,40.676,41.175,46.273,40.638,39.530,41.184,34.848,30.138,49.293,31.635,30.459,40.929,39.221
1069,30.641,33.642,61.247,43.796,49.044,43.026,33.535,56.305,44.064,54.107,48.796,54.849,43.067,45.708,48.510,46.374,69.610,39.842,38.022,42.032,38.032,34.816,31.381,40.400,35.853,37.110,34.604,45.293,45.901,51.309,53.017,50.218,42.934,40.384,77.032,45.812,41.550,46.944,40.848,41.152,46.129,40.704,39.449,41.385,34.856,30.186,49.380,31.536,30.409,41.557,38.796
1070,30.547,33.647,61.791,43.918,48.345,42.709,33.496,56.057,44.100,53.775,49.032,53.924,43.288,45.740,48.096,46.490,69.899,39.674,38.102,41.931,37.971,34.944,31.521,40.204,35.868,36.796,34.426,44.770,46.025,51.268,53.002,50.149,43.068,39.981,76.530,45.190,41.284,46.925,40.307,40.793,46.532,40.704,39.316,41.456,34.768,30.142,49.731,31.522,30.788,40.986,39.247
1071,30.601,33.943,62.164,43.828,49.046,42.587,33.729,56.282,44.464,54.132,48.939,53.838,42.974,45.689,48.694,46.754,69.745,39.793,38.194,42.062,37.844,35.056,31.612,40.186,35.869,37.158,34.507,45.548,46.062,51.330,53.176,50.182,43.062,40.398,76.360,45.418,41.322,46.471,40.455,40.715,46.078,40.517,39.505,41.230,34.711,30.015,49.426,31.436,30.474,40.798,39.095
1072,30.522,33.631,61.034,43.881,48.743,43.209,33.592,56.215,43.998,54.123,49.236,54.254,43.291,45.450,47.954,46.253,70.096,39.788,38.151,41.604,38.200,35.030,31.464,40.054,35.889,36.866,34.490,45.759,46.141,51.396,53.232,49.885,43.022,40.275,76.609,45.697,41.354,46.841,40.750,40.899,46.529,40.544,39.808,40.990,34.645,30.374,49.823,31.570,30.363,41.475,39.397
1073,30.529,33.654,61.729,43.940,48.590,43.467,33.674,56.419,44.089,53.873,49.122,54.629,42.656,45.593,48.384,45.989,70.084,39.444,37.964,41.519,38.020,34.729,31.725,40.325,35.917,36.768,34.468,46.361,45.977,50.598,53.507,50.246,43.093,40.410,76.746,45.571,41.466,46.763,40.627,41.312,46.379,40.561,39.778,40.806,34.761,29.974,49.394,31.293,30.599,41.174,38.924
1074,30.294,33.704,61.742,43.705,49.407,43.099,33.548,56.987,44.472,53.989,49.522,54.330,43.238,45.478,48.287,45.888,70.010,39.458,38.141,41.922,37.773,35.072,31.396,40.381,35.871,37.040,34.408,45.864,45.767,51.160,53.477,50.313,42.834,40.421,76.756,45.513,41.741,47.188,40.586,41.146,46.278,40.575,39.427,41.311,34.803,30.082,48.914,31.604,30.322,40.645,39.197
1075,30.601,33.837,61.507,43.688,49.016,43.403,33.478,56.997,44.258,53.716,49.166,54.495,42.983,45.501,48.477,46.004,69.817,39.900,38.238,42.124,37.775,35.236,31.532,40.197,35.863,36.920,34.106,46.026,45.828,50.988,53.066,50.022,43.068,40.396,76.247,45.470,41.548,46.966,40.539,40.994,46.537,40.517,39.528,41.586,34.895,30.436,48.944,31.528,30.457,41.287,39.616
1076,30.740,33.711,61.189,44.064,49.285,42.842,33.576,55.842,44.206,54.455,48.531,54.234,42.606,45.473,48.356,46.013,69.861,39.758,38.301,42.062,38.174,35.058,31.416,40.307,35.621,36.942,34.422,45.628,45.812,51.437,53.382,49.937,42.972,40.197,76.704,45.784,41.377,46.582,40.646,41.240,46.544,40.624,39.219,41.618,35.050,30.156,49.480,31.367,30.555,41.309,39.028
1077,30.639,33.649,61.798,43.785,49.382,43.230,33.602,56.738,44.631,53.695,49.201,54.227,43.115,45.529,48.529,46.279,69.968,40.005,38.014,41.819,37.553,34.904,31.699,40.570,35.845,37.263,34.277,46.077,45.797,51.304,53.190,50.206,42.929,40.519,76.461,45.308,41.481,46.577,40.750,41.384,46.385,40.626,39.098,41.505,35.041,30.197,49.016,31.552,30.627,40.986,38.978
1078,30.567,33.743,61.839,43.753,48.829,43.255,33.196,56.705,44.528,54.061,49.210,54.227,42.971,45.655,48.444,45.976,69.324,39.765,37.952,41.938,37.875,35.084,31.526,40.240,35.724,37.018,34.339,45.648,46.118,51.377,53.087,49.958,42.793,40.502,76.518,45.388,41.568,46.746,40.490,40.895,46.447,40.369,39.582,41.392,34.638,30.003,49.016,31.369,30.531,40.514,39.014
1079,30.984,33.649,62.116,43.830,48.762,42.452,33.450,56.523,44.011,54.016,48.676,53.746,43.108,45.495,48.349,46.343,70.101,39.593,38.155,41.986,37.976,35.036,31.650,40.116,35.905,37.004,34.520,44.946,45.786,51.530,53.148,49.758,42.636,40.505,76.700,45.633,41.084,46.925,40.539,41.053,46.152,40.478,39.250,41.320,34.617,30.221,49.367,31.536,30.425,40.996,39.144
1080,30.513,33.661,62.245,43.633,49.310,43.401,33.584,57.081,44.419,53.793,49.335,53.660,42.772,45.298,47.994,45.868,69.506,39.288,38.065,41.618,38.193,35.030,31.532,40.430,35.836,37.172,34.623,45.679,45.865,50.974,53.203,49.799,42.831,40.308,76.061,45.560,41.298,46.729,40.326,40.895,46.014,40.738,39.350,41.443,34.741,30.224,49.183,31.384,30.416,40.819,39.172
1081,30.502,33.583,62.013,43.749,49.317,42.704,33.339,56.383,44.121,53.836,48.889,53.433,43.377,45.311,47.886,46.622,69.913,39.484,37.816,42.021,37.765,35.010,31.725,40.337,35.899,36.942,34.309,45.463,46.033,51.277,52.947,49.876,42.584,40.403,76.316,45.516,41.510,46.215,40.721,40.881,46.151,40.478,39.381,41.026,34.582,30.205,49.432,31.683,30.606,41.011,39.102
1082,30.731,33.195,61.359,43.976,49.113,43.222,33.463,56.628,43.958,53.698,49.029,54.113,42.534,45.685,48.384,45.922,69.652,39.421,38.369,41.698,38.098,35.014,31.419,40.245,35.840,37.363,34.577,45.889,46.112,50.722,53.276,49.663,43.066,40.190,76.335,45.790,41.471,46.713,40.625,40.852,46.137,40.585,39.503,41.353,34.824,30.085,48.976,31.470,30.498,40.461,38.847
1083,30.596,33.624,61.873,43.620,48.780,42.569,33.716,55.846,44.085,53.916,48.886,53.412,42.892,45.514,48.056,46.594,69.669,39.472,37.959,42.183,38.042,35.184,31.694,39.918,35.945,37.267,34.516,45.861,46.231,51.368,53.463,49.990,42.685,40.340,76.137,45.490,41.442,46.512,40.211,41.216,45.952,40.951,39.234,41.427,34.879,30.024,49.538,31.275,30.353,40.851,38.737
1084,30.365,33.748,61.912,43.884,49.194,42.995,33.411,56.685,44.267,53.982,48.915,53.127,42.894,45.614,48.064,45.911,69.551,39.495,37.985,42.066,37.670,34.902,31.448,40.170,35.929,36.936,34.495,45.980,45.649,51.045,52.998,49.679,43.133,40.762,76.412,45.661,41.495,46.560,40.248,41.043,46.089,40.483,39.294,41.184,34.867,30.325,49.875,31.301,30.510,41.092,39.032
1085,30.635,33.493,61.912,43.929,48.988,43.684,33.773,56.809,44.316,53.816,49.222,52.907,42.623,45.305,47.903,45.803,69.921,39.672,37.820,41.794,37.817,34.868,31.427,40.143,35.834,37.052,34.713,46.108,45.734,51.143,52.886,49.973,42.614,40.257,76.496,45.433,41.264,46.754,40.383,41.228,45.987,40.617,39.037,41.265,34.934,30.308,48.980,31.299,30.476,40.837,39.111
1086,30.457,33.679,61.099,43.802,48.743,42.969,33.822,56.748,44.229,53.795,49.845,53.244,42.762,45.768,47.942,45.797,69.002,39.791,37.830,41.863,37.914,34.966,31.419,40.267,35.908,36.940,34.375,46.054,45.694,51.100,53.168,50.058,42.815,40.317,76.325,45.360,41.346,47.051,40.543,41.138,46.350,40.709,39.112,41.696,34.759,30.263,49.279,31.747,30.550,41.348,39.350
1087,30.498,33.656,61.684,43.824,49.072,43.018,33.610,56.557,44.508,53.766,48.752,52.485,43.123,45.350,48.164,46.110,69.200,39.844,37.920,41.783,37.929,35.307,31.641,40.319,35.902,37.303,34.416,45.960,45.831,50.927,52.988,49.833,42.998,40.303,77.023,45.201,41.310,46.486,40.586,41.388,46.028,40.347,39.465,41.456,34.557,30.132,49.225,31.582,30.649,40.621,38.720
1088,30.733,33.562,61.579,43.743,48.838,42.954,33.848,56.205,43.792,54.298,49.093,53.072,42.769,45.697,48.200,45.819,69.561,39.716,38.097,42.176,37.760,35.082,31.373,40.418,36.098,36.621,34.550,45.395,45.522,51.019,53.045,50.084,42.810,40.549,75.746,45.552,41.829,46.691,40.465,41.524,46.016,40.476,39.463,41.369,34.672,30.205,49.697,31.446,30.606,40.245,39.130
1089,30.419,33.509,61.738,43.683,48.843,43.543,33.948,56.584,44.225,53.786,49.102,52.591,42.863,45.407,48.142,45.670,69.334,39.898,38.352,42.096,37.792,34.954,31.610,40.039,35.803,37.062,34.426,45.741,46.149,51.061,53.016,49.276,42.805,40.519,75.763,45.353,41.128,46.423,40.359,41.154,46.099,40.464,39.292,41.097,34.793,30.068,48.799,31.450,30.740,40.624,38.733
1090,30.812,33.553,61.131,43.890,48.903,43.036,33.693,56.171,43.941,54.193,49.055,52.388,42.627,45.561,47.826,45.717,69.603,39.405,38.048,41.787,38.020,34.986,31.420,40.106,35.912,36.852,34.613,45.352,45.578,51.058,52.900,49.621,42.772,40.648,76.282,45.519,41.454,46.239,40.438,40.657,46.061,40.580,39.332,40.887,34.778,30.414,49.588,31.624,30.637,40.699,39.178
1091,30.583,33.647,61.520,43.912,48.567,42.849,33.315,55.987,44.233,53.759,49.350,52.261,42.755,45.380,47.757,46.467,70.220,39.567,38.344,41.725,38.086,34.868,31.591,40.416,35.533,37.122,34.643,45.562,45.978,50.918,52.730,49.943,42.870,39.968,76.582,45.381,41.190,46.377,40.236,40.624,46.029,40.760,39.418,40.997,34.668,30.097,48.974,31.602,30.560,41.220,39.095
1092,30.296,33.982,61.488,43.481,48.669,42.995,33.532,56.658,44.015,53.075,48.904,52.553,42.579,45.608,47.816,45.603,68.650,39.512,37.789,41.892,37.848,35.166,31.581,40.218,35.573,37.104,34.268,45.977,45.997,51.182,52.975,49.567,42.726,40.049,75.981,45.227,41.392,46.650,40.297,41.209,46.157,40.772,39.371,41.123,34.922,30.121,48.560,31.450,30.623,40.617,38.950
1093,30.487,33.778,61.222,43.882,48.810,43.153,33.357,56.527,44.250,53.607,49.061,52.175,42.644,45.269,48.246,45.512,69.521,39.851,38.051,41.803,37.812,35.004,31.316,40.125,35.697,36.826,34.285,45.432,46.054,51.111,53.212,49.951,42.975,40.238,75.674,45.320,41.668,46.903,40.334,41.170,46.341,40.522,39.315,41.016,34.649,30.099,49.036,31.578,30.462,41.053,38.990
1094,30.661,33.780,61.295,43.845,48.836,43.329,33.618,57.446,44.282,53.270,49.350,52.381,42.505,45.151,48.134,45.687,68.921,39.844,37.908,41.835,37.985,35.014,31.760,40.066,35.662,37.074,34.178,46.599,45.480,51.023,53.145,49.715,42.929,39.963,76.254,45.061,41.402,46.763,40.604,41.068,45.756,40.502,39.205,41.291,34.867,30.186,48.813,31.353,30.757,40.401,38.964
1095,30.258,33.615,61.215,43.783,48.618,42.306,33.354,56.990,43.890,53.559,48.726,52.127,42.546,45.392,47.768,45.924,69.610,39.572,37.973,41.966,37.951,35.002,31.622,40.097,35.793,36.848,34.477,45.759,45.283,50.639,53.125,49.676,42.959,40.259,76.196,45.301,41.497,46.184,40.715,41.483,45.946,40.189,39.086,41.528,34.770,29.973,49.283,31.478,30.341,40.117,38.901
1096,30.518,33.686,61.075,43.457,48.803,43.630,33.504,56.721,43.890,53.111,49.120,52.605,42.688,45.077,47.864,46.006,69.185,39.935,38.095,42.156,37.638,35.214,31.471,40.296,35.694,36.966,34.277,45.892,45.817,50.566,52.933,49.685,42.791,40.130,75.612,45.228,41.473,46.812,40.537,40.965,46.270,40.779,39.430,41.100,34.876,30.120,48.876,31.265,30.565,40.426,38.847
1097,30.628,33.539,61.378,43.765,49.220,42.541,33.537,56.617,44.265,53.473,48.484,52.347,42.675,45.512,48.154,45.724,69.666,39.588,37.925,41.892,37.817,35.098,31.611,40.090,35.851,36.635,34.547,45.332,45.568,51.010,52.810,49.834,42.884,40.438,76.098,45.181,41.421,46.237,40.225,41.045,46.126,40.466,39.295,41.006,34.598,30.309,49.165,31.554,30.502,40.982,38.831
1098,30.330,33.679,61.189,43.738,48.806,43.036,33.532,56.302,44.081,53.455,48.230,51.976,42.704,45.299,48.003,45.477,69.363,39.812,38.034,42.092,38.203,34.888,31.540,40.158,35.768,36.800,34.433,45.134,45.697,50.908,52.677,50.019,42.484,40.051,75.930,45.228,41.358,46.034,40.520,41.039,45.970,40.597,39.484,41.469,34.624,30.067,49.363,31.560,30.579,40.833,38.828
1099,30.487,33.619,61.058,43.644,48.509,43.125,33.530,56.487,43.667,53.427,48.983,51.928,43.144,45.008,48.147,46.194,68.966,39.619,38.301,41.634,37.741,35.269,31.692,39.887,35.754,36.796,34.375,45.372,45.730,51.036,53.108,49.796,43.054,39.850,76.237,45.130,41.240,46.797,40.684,40.694,45.966,40.476,39.369,41.356,34.715,30.238,49.303,31.384,30.548,41.000,38.697
1100,30.424,33.663,61.407,43.611,48.743,42.592,33.362,56.084,43.771,53.736,49.160,52.361,42.779,45.186,47.613,45.598,69.518,39.226,37.966,41.586,37.836,35.016,31.585,40.403,35.814,36.667,34.239,44.935,45.859,50.990,52.718,49.748,42.672,40.211,75.826,45.341,41.649,46.527,40.416,40.965,45.991,40.665,39.327,41.113,34.672,30.260,48.900,31.187,30.702,40.617,38.872
1101,30.590,33.661,61.849,43.670,48.718,43.054,33.827,55.574,43.756,53.784,48.851,51.914,42.438,45.345,47.843,46.311,68.761,39.570,37.818,41.789,38.024,34.904,31.486,40.224,35.619,36.938,34.483,45.474,45.576,50.815,52.735,49.658,42.820,40.356,75.953,45.104,41.509,46.374,40.322,40.938,45.955,40.704,39.180,41.398,34.672,29.962,48.920,31.347,30.625,40.592,38.686
1102,30.516,33.679,61.121,43.662,48.738,42.923,33.331,56.537,44.150,53.982,49.009,51.595,42.856,45.220,47.648,45.989,69.227,39.291,38.009,41.755,37.743,35.038,31.367,40.416,35.713,36.731,34.552,45.210,45.511,51.060,53.108,49.985,43.136,40.266,75.614,45.145,41.375,46.292,40.256,40.737,45.940,40.825,39.173,41.288,34.718,30.051,49.165,31.438,30.445,40.475,38.780
1103,30.717,33.683,61.170,43.806,48.766,43.393,33.339,57.081,43.953,52.964,49.458,51.825,42.450,45.580,47.526,45.637,68.620,39.563,37.643,41.938,37.770,35.030,31.568,39.957,35.667,37.120,34.413,46.122,46.070,50.773,52.936,49.781,42.619,40.044,75.030,45.514,41.572,46.244,40.730,40.770,45.847,40.786,39.161,41.236,34.443,30.168,48.709,31.371,30.697,40.234,38.762
1104,30.688,33.722,61.402,43.529,49.331,42.599,33.432,56.195,44.036,53.764,48.994,52.137,42.709,44.981,47.974,46.164,69.108,39.495,38.342,42.023,37.758,34.994,31.546,39.973,35.880,37.130,34.511,45.719,45.494,51.328,52.654,49.899,42.829,40.470,75.319,45.309,41.565,46.266,40.715,40.737,45.990,40.740,39.084,40.919,34.816,30.191,49.331,31.510,30.656,40.436,38.927
1105,30.924,33.709,61.714,43.937,49.039,42.735,33.775,56.490,44.117,53.589,48.516,51.646,42.776,45.250,48.088,45.395,69.176,39.421,38.141,41.760,37.983,35.240,31.778,40.205,35.724,36.715,34.303,45.455,45.584,50.895,52.532,49.930,42.568,40.181,75.528,45.149,41.459,46.614,40.582,41.060,45.905,40.791,39.360,41.236,34.794,30.147,49.062,31.237,30.613,40.493,38.756
1106,30.704,33.521,61.333,43.703,48.815,43.209,33.429,56.258,44.015,53.309,49.510,52.052,42.397,45.241,47.775,46.022,68.985,39.623,37.925,41.449,38.029,35.132,31.688,40.140,35.647,37.174,34.490,45.673,45.665,51.031,53.131,49.494,42.609,40.368,74.551,45.053,41.216,47.034,40.412,40.938,45.899,40.578,39.336,41.026,34.894,30.186,48.315,31.622,30.565,40.915,38.790
