 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51
557,30.796,33.867,58.542,45.369,46.750,42.446,34.114,54.084,43.854,50.389,46.198,45.794,42.212,43.303,46.202,43.834,61.704,39.512,37.733,39.728,37.963,33.960,31.162,38.588,35.270,37.517,34.338,45.631,44.556,48.131,49.658,47.760,42.533,39.887,69.047,45.141,41.284,46.046,40.576,40.897,48.233,40.784,44.607,41.942,35.596,29.991,46.719,31.394,31.200,41.241,39.122
558,30.868,33.805,58.320,45.414,47.227,42.949,34.036,53.557,43.714,50.345,46.163,45.691,41.875,43.173,46.275,43.793,61.242,39.221,37.519,39.501,37.858,34.094,31.186,38.629,35.161,37.248,34.290,46.244,44.346,48.103,49.980,47.610,42.484,40.025,69.025,45.138,41.317,45.816,40.404,40.770,48.063,40.631,44.002,42.188,35.496,30.142,46.074,31.331,31.380,41.422,39.252
559,30.711,33.677,58.056,45.235,47.160,42.714,34.052,54.027,44.250,50.061,46.000,45.615,42.361,43.426,46.018,43.693,61.148,39.291,37.578,39.913,37.631,34.162,30.939,38.617,35.045,37.253,34.167,46.051,44.646,48.361,49.729,47.852,42.562,39.667,68.893,45.095,41.329,45.703,40.666,40.838,48.105,41.160,43.407,41.903,35.181,29.979,46.353,31.424,31.048,41.181,39.392
560,30.700,33.885,58.363,45.070,47.345,42.643,33.966,53.685,44.176,49.991,46.105,45.574,42.243,43.137,46.054,43.648,61.269,39.388,37.541,40.055,37.707,34.120,31.027,38.747,35.232,37.228,34.250,45.653,44.458,48.095,49.588,47.978,42.464,39.595,68.998,44.989,40.935,45.541,40.527,40.692,47.928,40.689,43.147,41.466,35.433,30.207,46.446,31.271,31.224,41.550,39.284
561,30.767,33.720,58.187,45.483,47.280,42.870,34.036,53.993,43.432,50.139,46.574,45.979,42.221,43.339,45.858,43.749,61.042,38.914,37.765,39.867,37.636,34.008,30.985,38.848,34.994,37.212,34.242,45.631,44.533,48.223,49.803,47.793,42.489,39.896,68.493,45.299,41.188,46.068,40.578,40.602,47.522,40.942,42.729,41.806,35.578,30.188,46.211,31.775,31.022,41.362,39.216
562,30.857,33.807,58.178,45.003,47.435,42.640,34.106,53.463,43.409,50.370,46.157,45.897,41.870,43.245,46.088,43.490,61.378,38.942,37.582,39.677,37.822,33.862,31.102,38.598,35.415,37.269,34.283,45.403,44.415,48.464,49.889,47.721,42.389,39.674,68.872,45.206,41.411,45.807,40.725,40.429,47.721,40.847,42.675,42.398,35.406,30.115,46.396,31.390,31.029,40.961,39.232
563,30.881,33.644,58.204,45.098,47.023,42.441,34.057,54.030,44.057,50.370,45.939,46.007,42.127,42.949,45.605,43.851,61.165,39.198,37.434,39.934,37.418,34.244,30.934,38.659,35.246,37.128,34.259,45.631,44.635,48.090,49.693,47.818,42.384,40.093,69.242,45.270,41.469,45.553,40.238,40.285,47.611,40.908,42.129,41.304,35.548,30.097,46.345,31.574,31.341,40.957,39.229
564,30.677,33.773,58.518,45.094,47.447,42.546,34.000,54.128,44.034,50.359,46.321,45.639,42.423,43.220,46.070,43.505,61.225,39.156,37.527,40.101,37.357,34.024,31.373,38.717,35.012,37.090,34.154,45.653,44.449,48.202,49.576,48.243,42.498,39.972,69.165,45.370,41.027,45.725,40.490,40.604,47.509,40.595,42.316,41.731,35.431,30.097,46.514,31.404,31.070,41.433,39.364
565,30.966,34.021,58.125,45.027,47.396,42.597,33.886,54.044,43.621,50.414,45.971,46.392,42.077,43.164,45.946,43.745,61.286,39.133,37.255,39.982,37.386,33.970,31.231,39.027,34.983,37.401,34.024,46.074,44.484,48.084,50.140,47.497,42.354,40.366,69.209,45.046,41.289,45.585,40.516,40.733,47.362,40.765,41.787,41.560,35.489,29.997,46.315,31.382,31.159,41.099,39.187
566,30.673,33.750,58.445,44.909,47.616,42.421,33.997,54.302,43.833,50.202,46.160,45.852,42.132,42.734,45.818,43.663,61.491,39.298,37.634,39.876,37.325,33.928,31.071,38.647,35.350,37.347,34.456,45.452,44.486,48.281,50.172,47.828,42.285,39.942,69.305,45.432,41.171,45.527,40.287,40.825,47.162,40.614,41.378,41.650,35.204,30.017,46.221,31.498,31.094,41.436,39.211
567,30.877,33.532,58.140,44.836,47.257,42.342,34.021,53.517,43.642,50.580,46.224,45.966,42.329,42.970,46.127,43.475,60.995,39.116,37.461,39.849,37.704,33.986,31.328,38.563,35.286,37.172,34.411,45.236,44.629,48.032,50.201,47.816,42.505,40.046,68.977,45.482,41.300,45.324,40.676,40.357,47.621,40.549,41.491,41.858,35.418,30.003,46.353,31.371,31.077,41.355,39.218
568,30.859,33.775,58.133,44.621,47.442,42.217,33.920,54.054,43.822,50.014,46.082,45.962,41.964,42.836,46.057,43.868,60.997,39.107,37.548,39.767,37.399,33.986,31.226,39.007,35.124,37.178,34.341,46.128,44.492,48.394,50.059,47.740,42.196,39.850,69.033,45.487,41.205,45.343,40.273,40.066,47.397,40.704,41.400,41.890,35.541,30.065,46.100,31.365,30.983,40.933,39.178
569,30.726,33.477,58.202,44.864,47.451,42.321,33.995,53.762,43.930,50.770,46.402,45.488,41.957,42.902,45.538,43.870,61.101,39.358,37.534,39.579,37.240,34.257,31.017,38.744,35.399,37.196,34.200,45.960,44.466,48.194,49.945,47.910,42.122,39.889,69.179,45.309,41.267,45.454,40.436,40.179,47.294,41.133,41.276,41.874,35.422,30.118,46.076,31.233,30.565,41.174,39.300
570,30.816,33.525,58.353,44.407,47.356,42.413,34.176,53.836,43.725,50.352,46.254,45.732,42.079,42.832,45.894,43.760,61.072,39.047,37.517,39.664,37.093,34.068,31.062,38.938,35.041,37.198,34.302,45.190,44.377,48.460,50.014,47.524,42.377,39.815,68.753,45.059,41.185,45.481,40.318,40.351,47.443,40.524,40.969,42.123,35.452,30.026,46.165,31.920,30.990,41.284,39.219
571,30.646,33.778,58.329,44.560,47.579,42.431,33.835,53.718,43.864,49.823,46.178,45.718,41.817,42.847,46.107,43.927,61.536,39.312,37.486,39.730,37.247,34.128,31.236,38.776,35.175,37.457,34.262,45.335,44.430,48.358,49.566,47.978,42.641,40.132,69.160,45.113,41.283,45.618,40.338,40.234,46.852,41.056,40.988,41.790,35.332,30.227,46.375,31.462,30.870,41.348,39.230
572,30.596,33.823,58.370,44.570,47.201,42.490,34.070,54.091,43.667,50.452,46.297,45.557,41.930,43.480,45.826,43.581,61.513,39.128,37.619,39.947,37.112,34.076,31.129,38.619,34.931,37.439,34.221,44.969,44.418,47.815,49.782,47.358,42.214,39.644,69.172,45.183,41.271,45.640,40.729,40.450,47.051,40.684,40.902,41.942,35.220,29.968,46.213,30.986,30.709,40.468,39.195
573,30.700,34.014,57.815,44.535,47.514,42.298,33.832,53.721,43.898,50.232,45.703,45.570,42.099,43.038,45.659,43.799,61.467,39.235,37.537,39.844,36.553,34.014,30.879,38.704,35.366,37.623,34.099,45.662,44.166,47.975,49.771,47.788,42.657,39.819,69.630,45.618,41.354,45.548,40.170,40.281,46.971,40.439,40.886,41.608,35.312,30.092,46.175,31.602,31.204,41.106,39.097
574,30.771,33.622,58.335,44.532,47.324,42.617,33.760,53.534,43.979,50.230,46.093,46.024,42.151,42.802,45.744,43.503,61.539,38.988,37.609,39.657,37.086,34.056,31.047,38.523,35.422,37.395,34.169,45.727,44.483,47.763,50.131,47.734,42.191,39.662,69.177,45.527,40.952,45.928,40.582,40.889,46.911,40.820,40.351,41.919,35.230,30.451,45.805,31.183,30.959,41.181,39.059
575,30.854,33.755,57.665,44.486,47.505,42.023,33.966,53.188,43.958,50.034,46.137,45.210,41.882,43.158,45.892,43.877,60.857,39.181,37.886,39.936,36.917,33.850,30.908,38.573,34.954,37.305,34.354,45.438,44.262,48.060,49.560,47.582,42.519,39.697,69.396,45.381,41.118,45.539,41.145,40.439,46.998,41.034,40.430,41.919,35.330,30.092,46.044,31.145,30.849,41.241,39.370
576,31.141,33.670,58.583,44.368,47.225,42.781,34.026,54.332,43.782,50.080,46.128,45.491,41.962,42.776,45.847,43.536,60.879,39.535,37.531,40.062,36.663,33.816,31.089,38.667,35.389,37.228,34.438,45.156,44.272,48.163,50.285,47.493,42.511,39.847,69.135,45.167,41.068,45.693,40.318,40.357,47.016,40.726,40.295,41.945,35.324,30.320,45.823,31.436,30.798,41.096,39.344
577,30.812,33.732,58.641,44.248,47.197,42.117,33.987,53.916,43.763,49.955,46.353,45.595,41.712,42.864,45.957,43.415,61.612,39.084,37.721,39.849,36.606,33.854,31.116,38.770,35.203,37.445,34.259,45.489,44.177,47.984,49.927,47.652,42.180,39.956,69.254,45.179,41.070,45.729,40.486,40.177,46.636,40.908,40.297,41.725,35.502,30.082,46.223,31.225,30.913,40.851,39.304
578,30.504,33.817,58.286,44.326,46.947,42.204,33.636,53.909,43.574,50.407,45.991,45.591,42.038,42.879,45.715,43.607,61.187,39.037,37.563,40.066,36.535,34.228,31.143,38.675,35.329,37.411,34.341,45.761,44.258,48.159,50.028,47.790,42.207,39.634,68.663,45.246,40.940,45.973,40.590,40.326,46.891,40.709,40.229,42.036,35.631,30.121,46.062,31.572,30.966,41.316,39.438
579,30.630,33.798,58.093,44.448,47.030,42.589,33.879,53.755,43.574,50.034,46.315,45.739,41.774,43.119,45.886,43.579,61.222,38.995,37.366,40.419,36.919,33.846,31.117,38.493,34.949,37.585,34.302,45.466,44.506,47.971,50.003,47.831,42.347,40.176,69.160,45.488,41.346,46.174,40.375,40.409,46.856,40.738,40.072,41.819,35.420,29.973,46.261,31.416,30.486,40.837,38.981
580,30.857,33.557,57.662,44.316,47.296,42.579,33.824,53.805,44.201,50.507,46.399,45.567,41.853,43.232,45.840,43.587,61.134,39.293,37.648,39.828,36.995,33.878,30.988,38.720,35.346,37.160,34.395,45.384,44.606,48.307,49.668,48.124,42.214,39.655,69.735,45.285,40.813,45.502,40.461,40.010,46.600,40.464,40.014,41.631,35.255,29.952,46.193,31.410,30.796,40.876,39.496
581,30.738,33.644,58.030,44.436,47.199,42.250,33.620,53.685,43.807,50.330,46.131,45.395,42.401,43.177,45.765,43.570,61.034,39.337,37.252,39.913,36.787,34.030,30.948,38.575,35.312,37.238,34.336,45.574,44.752,48.309,49.665,47.833,42.413,39.801,69.481,45.370,41.062,45.969,40.635,40.339,46.756,40.578,40.259,41.667,35.195,30.079,46.100,31.460,30.745,40.950,39.274
582,30.807,33.819,57.688,44.201,47.456,42.319,33.817,53.701,43.470,50.330,46.461,45.639,41.844,42.900,46.063,43.898,61.180,39.377,37.577,39.709,36.577,33.874,31.166,38.418,35.169,37.445,34.082,45.429,44.578,48.055,49.721,47.949,42.408,39.590,69.181,45.039,40.856,45.597,40.355,40.199,46.510,40.748,40.017,42.337,35.365,30.326,46.390,31.657,30.800,40.915,39.190
583,31.061,33.720,57.946,44.261,47.083,42.429,33.972,53.319,43.612,50.216,46.070,45.340,41.692,43.096,46.051,42.950,61.230,39.049,37.498,39.803,36.966,33.856,31.026,38.825,35.462,37.236,34.185,45.188,44.419,48.163,49.869,47.475,42.022,40.067,68.889,45.113,41.336,46.014,40.771,40.296,46.708,40.371,40.131,41.621,35.289,30.274,46.120,31.293,30.690,41.078,39.263
584,30.585,33.975,57.921,43.941,47.215,42.077,33.734,54.198,43.303,50.355,46.650,45.107,41.969,42.861,45.791,43.790,61.383,39.212,37.201,39.920,36.765,34.042,31.136,38.779,35.178,37.228,34.230,45.571,44.346,48.052,49.825,47.894,42.347,39.400,68.788,44.932,41.277,45.601,40.609,40.363,46.774,40.478,39.694,41.867,35.637,30.056,46.341,31.235,30.899,41.266,39.055
585,31.004,33.805,58.228,44.255,47.171,42.684,34.155,53.547,43.972,49.989,46.058,45.485,41.906,42.791,45.708,43.600,61.840,39.123,37.633,40.082,36.599,33.948,31.162,38.693,35.140,37.365,34.339,45.568,44.755,48.511,49.938,47.425,42.384,39.671,69.389,44.927,41.098,45.655,40.551,40.339,46.673,40.951,40.049,41.621,35.273,30.029,46.199,31.281,30.885,40.975,39.142
586,30.540,33.858,57.607,44.288,46.912,42.536,33.894,54.248,43.892,50.282,46.300,45.038,41.861,43.119,45.481,43.371,61.176,39.463,37.328,39.943,36.452,33.822,31.023,38.562,35.382,37.383,34.272,45.682,44.484,48.233,50.055,47.757,42.158,39.572,69.423,44.973,40.954,45.403,40.566,40.121,46.565,40.731,40.098,41.631,35.207,30.120,45.861,31.321,30.587,41.089,38.953
587,30.778,33.606,57.946,44.380,47.176,42.051,34.109,54.168,43.612,50.180,46.379,45.588,41.774,43.032,45.929,43.695,60.968,39.000,37.730,39.604,36.719,33.858,31.133,38.635,35.230,37.090,34.030,45.866,44.391,48.173,50.041,47.740,42.215,39.898,68.932,45.268,41.421,45.527,40.479,40.626,46.591,40.515,40.164,41.388,35.491,29.901,46.319,31.333,30.690,40.933,39.288
588,30.785,33.856,57.884,43.885,47.424,42.097,34.036,53.802,43.943,50.480,46.353,44.911,41.709,42.951,45.819,43.752,60.950,39.167,37.662,39.654,36.545,33.794,31.174,38.749,34.988,37.325,34.138,45.355,44.335,48.128,49.782,48.006,42.166,39.859,69.609,45.121,40.926,45.679,40.361,40.164,46.835,40.750,39.979,41.948,35.424,29.976,46.177,31.253,30.719,41.117,39.097
589,30.700,33.622,58.037,43.864,47.067,42.202,34.251,54.309,43.699,50.366,46.362,45.543,41.933,43.269,45.573,43.529,61.291,39.212,37.556,39.886,36.523,33.948,30.968,38.666,35.101,37.675,34.033,45.889,44.365,47.862,49.891,47.846,42.028,39.722,68.970,45.217,41.211,45.273,39.938,40.259,46.595,40.621,39.925,41.754,35.417,30.084,46.038,31.430,30.613,41.106,39.285
590,30.935,33.633,58.011,43.907,47.144,42.329,34.054,53.651,43.540,50.132,46.219,45.588,42.101,42.987,45.807,43.698,61.455,39.126,37.361,39.730,36.423,34.086,30.954,38.956,35.218,37.311,34.369,45.682,44.321,47.937,49.919,47.363,42.489,39.567,68.432,45.262,40.937,45.848,40.469,40.505,46.691,40.888,39.878,41.744,35.174,30.099,46.209,31.183,30.793,41.670,39.533
591,30.614,33.727,57.679,44.019,47.000,42.158,33.933,54.235,43.318,50.155,46.067,45.656,42.332,43.023,46.409,43.827,61.412,39.349,37.429,39.808,36.628,34.072,31.157,38.774,35.571,37.255,34.586,45.361,44.675,48.332,49.772,48.027,42.400,39.669,69.084,45.215,41.260,45.959,40.570,39.924,46.482,40.723,40.122,42.123,35.087,30.236,46.283,31.695,30.594,41.223,39.149
592,30.980,33.752,58.121,43.655,47.301,42.324,33.863,54.399,43.903,49.936,46.251,45.684,41.774,43.443,50.032,44.333,61.533,39.214,37.556,39.785,36.562,33.824,31.121,38.546,35.418,37.449,34.000,45.384,44.379,48.106,49.555,47.927,42.367,39.685,69.660,45.206,41.598,45.717,40.453,40.534,47.017,40.590,40.031,42.217,35.638,30.051,45.938,31.456,30.685,41.287,38.961
593,30.966,33.617,57.832,44.109,47.377,42.429,33.953,53.862,43.790,50.227,46.224,46.430,42.260,44.469,54.950,45.052,62.484,39.537,37.750,39.989,36.499,34.230,31.187,39.218,36.040,37.467,34.526,45.713,44.562,48.946,52.477,48.606,42.671,39.919,69.342,45.550,41.337,45.384,40.900,40.384,48.333,40.876,40.986,42.540,35.418,30.116,46.422,31.092,30.498,41.103,39.401
594,30.845,33.972,58.729,44.724,48.546,45.046,34.212,54.977,44.307,52.095,48.770,47.660,47.286,50.847,62.915,47.886,70.941,40.412,38.087,39.922,37.076,34.715,31.447,40.664,39.272,37.567,35.595,46.145,45.121,50.218,62.680,55.390,46.566,40.023,73.423,48.338,41.601,47.575,42.207,40.649,51.641,41.813,43.719,44.343,35.934,30.626,47.267,31.604,30.945,41.730,39.915
595,31.085,34.961,60.364,47.737,49.282,52.523,34.682,58.349,45.659,54.300,55.443,50.172,53.495,61.919,70.024,51.996,83.050,42.519,38.813,40.009,38.978,35.798,32.346,43.551,42.627,37.934,36.043,49.480,45.741,52.268,68.044,63.881,51.878,40.674,78.851,51.282,42.274,51.638,43.420,42.172,53.553,42.728,46.477,46.414,36.291,30.446,49.631,31.331,31.190,42.426,41.131
596,31.469,34.775,62.557,50.831,49.926,55.875,36.274,61.836,45.949,56.514,56.985,52.495,56.483,68.652,75.801,55.341,85.760,44.251,39.328,40.565,39.543,36.980,33.580,44.168,44.263,37.888,36.043,53.560,45.637,53.041,72.353,68.312,53.866,40.514,77.747,51.233,43.288,49.080,42.451,43.657,55.058,44.447,48.035,48.113,36.002,30.653,50.910,31.805,31.476,43.486,41.768
597,31.357,34.750,62.583,52.227,49.118,54.842,36.132,59.681,45.758,58.198,58.595,52.969,60.736,72.288,80.598,57.285,90.462,45.481,40.014,39.723,39.807,37.094,34.148,45.420,45.985,38.066,36.712,54.685,45.933,53.173,76.242,72.842,56.158,40.891,77.668,49.984,42.961,48.278,41.807,44.343,55.599,45.274,47.871,49.456,36.262,30.533,50.731,32.175,31.397,43.706,42.067
598,31.498,34.667,63.114,54.471,49.266,54.480,36.026,60.681,45.536,59.416,61.741,53.938,63.786,74.124,84.110,58.063,92.304,46.460,40.134,40.151,39.998,38.168,34.957,46.062,46.943,38.285,36.584,59.253,46.182,54.159,79.800,77.139,57.616,40.734,76.411,50.138,43.072,47.391,41.555,44.314,57.291,46.981,48.096,49.524,36.330,30.899,50.454,32.030,31.269,43.677,42.331
599,31.742,34.739,63.482,56.046,50.525,54.969,36.181,60.926,45.680,64.180,62.431,55.838,68.639,77.638,87.968,59.365,96.516,47.891,41.071,40.320,40.836,38.533,35.754,46.659,47.402,38.365,36.572,61.185,46.146,54.707,80.911,81.251,59.324,40.762,76.511,50.276,42.844,47.176,41.977,44.341,57.871,47.561,49.033,50.356,36.418,31.101,51.042,32.408,31.127,44.933,43.028
600,31.695,35.050,63.847,58.440,50.824,55.842,36.150,61.483,45.564,67.823,65.131,56.725,71.680,80.798,90.978,60.853,101.326,48.333,42.007,40.002,41.313,39.565,36.538,48.003,48.680,38.301,37.000,63.270,46.339,57.082,81.732,84.636,59.380,40.912,76.018,50.107,43.445,47.145,41.615,44.852,58.307,51.044,50.330,50.570,36.621,31.289,51.287,32.227,31.450,45.124,42.896
601,31.722,34.835,63.658,62.028,51.688,56.276,36.716,61.554,46.331,69.052,67.886,57.698,76.663,81.761,93.665,61.404,106.111,48.930,42.565,40.334,41.966,40.010,37.168,49.038,49.627,38.128,37.115,64.705,46.244,57.001,84.036,87.212,59.866,40.745,76.167,49.303,43.384,46.812,41.455,44.807,58.005,51.740,49.925,50.854,36.550,31.496,51.293,32.124,31.409,45.638,43.626
602,31.825,34.846,63.518,62.394,51.414,55.730,35.884,60.503,45.695,69.427,69.076,58.430,79.428,82.149,95.805,61.786,108.605,49.947,42.980,40.524,42.171,39.641,38.016,49.212,49.513,38.359,37.115,64.915,46.079,56.996,85.212,89.549,60.373,40.998,75.509,48.865,42.998,47.244,41.193,45.285,59.279,52.010,50.065,50.214,36.789,31.872,50.329,32.237,31.341,45.043,43.234
603,31.767,35.303,62.619,60.986,51.523,55.298,35.868,60.094,45.030,71.250,69.370,59.399,81.392,82.725,98.384,62.095,107.817,51.567,42.944,40.405,42.372,40.936,38.152,50.086,49.831,38.279,37.139,63.179,46.078,58.333,87.881,92.222,59.261,41.150,74.472,48.481,43.152,46.700,41.438,44.538,59.426,53.024,49.142,50.867,36.658,32.000,49.976,32.223,31.260,45.248,43.349
604,31.735,35.232,62.579,59.427,51.706,55.173,35.349,60.232,45.653,72.582,70.268,60.625,83.889,83.797,98.659,64.011,110.197,52.351,43.092,40.444,42.782,41.367,39.058,51.236,50.472,38.331,37.242,62.832,46.256,61.354,88.320,94.749,60.212,41.507,75.772,48.279,43.007,46.734,41.002,44.614,59.478,55.874,49.089,50.443,36.691,32.197,49.851,32.153,31.262,46.174,43.667
605,31.655,35.108,62.493,58.355,52.556,54.732,35.124,60.383,45.481,73.691,69.764,61.337,84.262,85.081,99.491,64.222,111.677,52.616,43.279,40.048,42.883,41.996,39.812,50.565,50.627,38.136,37.233,63.276,46.252,62.052,87.285,97.437,59.764,41.303,75.804,48.170,42.760,46.621,41.277,44.713,59.042,58.723,49.175,49.812,37.186,32.116,50.671,32.114,31.135,45.681,43.667
606,31.697,34.856,62.086,57.939,52.412,54.495,34.969,60.889,45.403,74.643,70.414,61.285,84.704,83.422,100.483,64.203,111.030,52.312,43.935,40.217,42.939,42.126,40.365,50.458,50.237,38.072,36.948,63.449,46.099,63.288,87.365,97.594,59.286,41.380,75.125,47.977,42.712,46.630,41.135,44.591,59.385,59.551,48.617,49.534,37.103,32.347,50.863,31.986,31.255,46.106,43.706
607,31.643,34.881,61.981,56.844,52.681,54.663,34.667,59.507,44.888,73.793,70.213,62.766,84.007,81.940,100.047,63.881,110.933,51.558,44.194,40.494,43.005,42.323,40.904,50.670,50.329,38.064,36.913,63.594,46.054,64.205,86.988,98.291,57.676,41.106,75.493,47.684,42.683,46.647,41.123,44.218,59.679,59.522,48.752,48.871,37.046,32.003,49.928,32.291,31.046,45.301,43.439
608,31.442,35.023,61.407,55.866,53.343,54.610,34.791,59.091,45.169,73.039,70.531,62.103,84.070,81.164,99.245,63.058,109.067,51.551,44.009,40.455,42.863,42.735,41.408,50.524,49.794,38.257,36.640,62.051,45.842,63.461,86.459,97.145,57.060,41.118,74.440,47.601,42.046,46.630,41.389,43.965,59.374,60.133,48.671,48.045,36.652,31.648,49.653,32.010,31.019,44.929,42.924
609,31.473,35.459,60.748,55.234,52.873,54.383,34.424,58.886,45.078,72.064,69.475,60.924,82.548,79.083,98.478,62.255,106.224,50.486,43.418,40.311,43.362,43.124,41.279,49.631,49.075,38.248,36.561,59.011,45.398,60.060,81.944,93.079,54.672,41.155,73.651,46.952,42.351,46.667,41.123,43.600,58.561,57.971,48.420,47.317,36.358,31.788,49.173,32.211,31.115,45.092,41.844
610,31.108,34.755,61.019,54.453,52.787,53.832,34.222,58.037,44.710,69.407,69.883,59.777,80.502,76.687,96.549,59.276,104.180,49.237,42.959,40.661,43.125,42.533,41.769,48.085,49.226,37.681,36.288,57.639,45.129,58.172,78.112,90.582,53.657,41.000,72.665,46.942,42.003,46.382,40.895,43.982,58.377,55.728,48.397,46.828,36.160,31.956,49.084,32.215,30.849,44.599,41.627
611,31.231,34.475,60.645,53.676,52.514,53.286,34.514,58.114,44.661,66.384,68.781,59.550,78.050,75.026,94.426,57.095,100.713,48.942,42.350,40.151,42.844,42.329,41.483,47.195,48.740,37.703,35.876,55.477,45.146,56.355,74.953,88.254,52.248,40.597,72.491,46.823,41.577,46.121,40.820,43.388,57.927,53.109,48.430,46.579,36.023,31.667,49.616,31.896,30.796,43.851,41.182
612,31.126,34.947,60.675,53.265,51.988,53.309,34.235,57.456,44.720,63.566,66.735,58.753,76.680,72.637,93.063,55.421,97.566,47.842,42.260,40.053,42.834,41.980,41.833,46.264,48.273,37.733,35.245,54.449,45.365,55.572,73.072,86.219,51.351,40.384,72.437,46.731,42.204,46.543,40.742,43.072,56.690,51.619,48.059,44.964,35.947,31.403,49.070,31.540,30.692,43.496,40.924
613,31.038,34.619,60.161,52.585,51.630,52.439,34.158,56.943,44.470,60.848,65.554,58.732,74.498,70.435,91.563,54.145,93.266,47.321,41.563,40.249,42.628,41.647,41.631,45.171,48.220,38.048,35.294,53.506,45.127,54.038,72.697,85.096,50.032,40.537,71.489,46.522,41.640,45.937,40.586,42.618,56.809,50.689,47.636,44.812,36.067,31.443,48.594,31.596,30.909,43.060,40.776
614,31.020,34.647,59.998,52.224,52.690,52.349,34.326,57.322,44.820,59.950,64.767,58.426,72.517,68.326,89.563,53.056,91.279,46.109,41.736,40.014,42.890,41.030,40.882,44.911,47.318,37.471,35.118,52.611,45.384,53.735,70.669,81.084,48.930,40.155,71.986,46.412,41.541,46.435,40.822,42.809,55.893,48.985,47.719,44.294,35.996,31.279,48.187,31.753,30.873,43.057,40.677
615,31.067,34.509,59.907,51.632,52.829,51.709,34.121,56.268,44.576,57.743,63.770,58.024,69.418,66.917,87.428,50.844,87.329,44.970,41.507,39.963,42.929,40.565,40.464,43.647,46.891,37.230,34.794,51.415,45.354,53.405,68.131,77.413,47.634,40.472,71.896,46.343,41.603,45.773,40.510,41.982,55.018,47.913,47.016,44.152,35.582,31.077,48.697,31.639,30.841,42.457,40.458
616,31.022,34.323,59.882,51.041,51.669,50.457,34.109,56.721,44.280,56.534,62.676,56.320,67.279,65.412,85.378,50.382,82.958,44.309,40.526,39.700,42.335,40.551,40.252,42.987,45.722,37.597,34.816,50.509,44.899,52.990,66.020,73.646,47.027,40.188,71.593,45.903,41.861,46.246,40.473,42.279,55.185,47.403,46.594,43.502,35.959,31.046,48.177,31.735,31.041,42.780,40.214
617,30.854,34.025,60.187,50.749,50.965,49.508,33.845,56.493,44.453,55.473,61.484,56.079,65.267,63.038,83.968,49.210,79.780,43.786,40.432,39.744,42.137,40.509,39.814,42.259,44.857,37.605,34.837,50.486,45.205,52.501,64.306,71.154,46.169,40.042,71.337,46.027,41.584,45.700,40.363,41.764,54.775,46.519,45.941,43.751,35.954,31.072,48.303,31.763,31.260,42.738,40.347
618,31.052,34.021,59.804,50.383,51.771,49.329,34.000,55.587,44.311,54.757,61.569,55.299,63.875,60.682,81.776,48.762,78.136,43.337,40.286,40.085,42.191,39.922,39.310,41.771,44.790,37.631,34.698,49.690,44.767,52.140,62.956,68.700,45.410,40.023,71.335,45.862,41.250,45.867,40.645,41.719,53.782,45.522,45.743,43.282,35.598,30.752,48.068,31.576,30.911,42.316,40.187
619,30.684,34.209,59.181,50.202,53.127,49.804,34.313,55.527,43.867,53.873,59.026,55.619,62.276,58.885,78.912,48.233,75.997,42.528,40.600,39.776,41.917,39.224,38.635,41.774,44.657,37.409,34.595,49.341,44.969,51.655,61.727,66.619,45.381,40.278,71.123,45.670,41.509,46.176,40.795,41.296,53.247,45.337,45.028,43.408,35.520,30.456,48.217,31.365,30.668,41.848,40.328
620,30.874,34.048,59.645,49.693,52.125,48.959,34.289,55.416,44.475,53.348,56.612,54.131,60.082,57.388,77.242,47.847,74.213,41.477,40.167,39.975,41.543,38.886,38.541,41.090,43.499,37.705,34.634,48.966,44.967,51.886,60.543,63.999,44.842,40.146,70.609,45.676,41.666,46.169,40.498,41.643,53.093,45.126,44.858,42.942,35.631,30.749,47.986,31.361,30.935,42.096,40.036
621,30.841,34.117,59.867,49.579,51.259,47.796,34.106,55.067,44.011,52.966,56.166,53.759,58.207,55.414,74.470,47.086,73.170,41.235,39.556,40.318,41.313,38.926,37.922,40.710,43.714,37.497,34.607,48.509,44.753,51.782,59.293,62.016,44.767,39.796,70.630,45.761,41.183,45.894,40.258,41.612,52.584,44.303,44.177,42.401,35.846,30.603,47.811,31.319,30.779,42.078,39.826
622,30.751,34.062,59.196,49.070,50.683,47.666,34.062,54.674,44.159,52.775,55.379,53.546,56.192,54.258,73.218,46.708,71.748,40.956,39.078,40.275,40.797,38.709,37.534,40.528,43.190,37.469,34.697,48.116,45.259,50.975,58.541,60.510,44.160,39.824,71.154,45.823,41.558,45.870,40.568,41.099,52.061,44.100,43.502,42.437,35.379,30.455,47.418,31.530,30.779,41.507,39.802
