 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50
670,71.963,105.441,46.395,41.081,36.978,41.375,46.476,74.699,49.613,36.701,51.772,52.343,50.398,36.682,38.242,42.154,53.347,34.513,35.012,50.351,75.756,188.955,87.082,56.364,49.534,66.808,34.761,39.725,38.035,43.728,40.002,35.327,39.637,46.256,36.653,40.461,37.560,30.680,29.877,30.120,33.775,40.342,34.711,24.913,41.664,40.199,39.663,45.749,40.613,40.422
671,77.075,103.272,46.513,41.029,36.392,39.736,44.273,70.421,49.660,36.118,50.202,51.965,48.476,36.417,38.166,41.287,51.753,34.450,35.097,49.219,75.516,202.390,84.630,55.628,49.724,63.484,34.752,39.663,37.829,43.613,39.401,35.690,39.567,46.228,36.397,39.195,37.637,30.774,29.797,29.991,33.830,40.139,34.190,24.233,41.682,39.597,39.542,44.995,40.361,40.641
672,75.160,102.099,46.089,40.997,36.144,38.916,42.969,65.448,49.748,35.662,50.348,52.783,47.883,36.762,37.746,40.329,50.572,34.528,34.830,48.547,75.024,191.356,78.990,55.938,49.644,62.096,34.581,39.532,37.556,43.795,39.159,35.492,39.673,45.950,36.310,38.883,37.398,30.605,29.824,29.855,33.953,40.151,33.574,24.337,41.432,40.146,39.281,44.477,40.603,40.384
673,81.961,100.363,45.346,40.461,35.679,37.873,41.511,62.862,49.547,35.643,53.183,52.315,47.033,36.753,37.733,40.054,50.774,34.857,34.959,47.435,76.154,210.005,78.487,55.616,49.485,59.816,34.650,39.476,37.615,43.583,39.533,35.622,39.514,46.191,36.165,38.304,37.289,30.689,29.589,29.897,33.693,40.360,33.957,24.316,41.168,39.936,39.173,45.512,40.026,40.501
674,85.694,99.878,44.933,40.757,35.785,37.044,40.687,59.880,49.398,35.459,53.142,52.350,46.557,36.759,38.071,39.836,50.396,34.396,34.963,46.846,78.592,209.603,73.320,55.370,49.261,59.077,34.696,39.506,37.805,43.449,38.915,35.338,39.449,46.614,36.431,38.453,37.541,30.682,29.531,29.734,33.868,40.099,33.886,24.281,41.432,39.942,38.879,46.383,40.330,40.357
675,81.888,97.421,43.616,40.306,35.440,36.618,39.638,58.302,49.000,35.304,51.434,52.028,46.320,36.355,37.723,39.673,51.021,34.661,35.101,46.479,77.792,193.290,71.611,54.473,49.430,57.687,34.820,39.606,37.597,43.596,39.206,35.510,39.115,46.268,36.333,37.953,37.313,30.680,29.771,29.981,33.587,39.974,33.434,24.361,41.507,39.348,38.867,45.772,39.956,40.439
676,78.774,96.944,42.357,40.675,35.250,36.257,39.089,56.163,50.158,35.258,51.116,52.488,46.245,36.619,38.002,39.297,50.053,34.511,34.632,46.131,76.477,181.347,68.571,54.140,49.287,57.223,34.547,39.259,37.638,43.923,38.672,35.261,38.968,46.101,35.848,37.815,37.368,30.787,29.653,29.662,33.869,40.301,33.589,24.840,41.356,39.798,39.037,44.608,40.270,40.705
677,74.193,96.350,43.103,41.094,35.353,35.867,46.594,55.026,49.390,35.398,51.705,51.837,45.791,36.482,38.437,39.289,50.611,34.581,34.835,45.994,74.130,171.968,71.705,54.376,49.085,56.214,34.630,39.576,37.931,43.241,38.882,35.452,39.208,46.118,36.741,38.039,37.172,30.628,29.648,29.731,33.749,40.264,33.782,24.215,41.277,39.845,39.001,44.042,40.229,40.837
678,76.568,105.552,42.503,42.542,40.063,36.213,50.161,71.079,49.084,36.353,62.370,52.157,52.448,36.577,38.254,40.801,53.321,35.321,36.172,48.373,87.518,234.644,91.612,57.165,49.746,71.074,35.322,39.616,38.670,45.748,45.146,36.181,42.707,48.213,37.855,39.846,38.639,30.876,29.485,29.861,33.951,40.392,33.404,24.493,42.007,40.558,39.635,52.782,45.979,42.660
679,77.863,105.423,41.596,41.385,41.366,36.443,51.462,76.972,49.339,36.488,61.415,52.091,52.499,36.516,38.487,40.968,52.281,35.171,36.552,48.768,116.716,239.209,90.870,61.936,50.080,88.027,35.393,39.592,39.390,45.946,46.099,36.135,43.220,48.542,38.209,39.368,39.006,30.704,29.581,29.781,33.711,40.240,33.673,24.681,42.144,41.790,39.699,62.249,50.052,42.529
680,82.723,102.620,40.685,41.086,39.604,36.194,49.033,73.504,49.024,35.990,56.998,52.140,50.939,36.537,37.893,40.815,51.832,34.964,36.346,48.201,158.120,232.170,84.896,63.419,49.224,101.332,34.961,39.863,38.820,45.356,44.411,35.957,41.774,47.906,37.343,38.653,38.478,30.552,29.531,30.079,33.953,40.421,33.566,24.451,41.356,43.423,39.485,64.932,49.551,42.057
681,85.947,100.796,40.594,40.408,38.472,36.211,47.188,68.912,49.200,36.062,53.968,52.451,49.072,36.513,38.231,40.084,50.798,35.106,35.967,47.557,184.782,231.181,79.339,65.161,49.755,108.849,35.203,39.786,38.414,44.741,43.054,35.754,41.798,47.263,36.808,38.211,38.092,30.649,29.403,29.963,33.817,40.527,33.594,24.545,42.226,44.478,39.521,63.289,48.265,41.977
682,83.012,98.273,41.183,41.746,37.744,36.432,46.435,64.825,49.221,36.227,52.606,52.100,47.813,36.531,38.237,40.015,50.613,34.888,35.527,46.802,178.809,221.059,76.038,65.130,50.005,109.124,34.979,40.005,38.374,44.332,42.127,35.613,40.997,46.533,36.717,38.193,38.244,30.616,29.523,30.281,33.892,40.490,33.457,24.691,41.815,43.392,39.368,57.089,45.234,41.021
683,79.198,97.239,42.549,41.319,36.836,36.848,45.391,61.935,49.127,35.925,51.484,51.888,48.011,36.419,38.529,39.797,50.449,35.104,35.529,46.163,166.413,207.438,73.169,63.934,49.559,102.250,34.970,39.597,38.229,43.816,41.230,35.502,40.870,46.474,36.465,38.235,37.789,30.604,29.715,30.076,33.813,40.594,33.673,24.510,41.928,42.575,39.331,52.235,44.101,41.149
684,92.754,160.042,45.661,43.094,36.625,36.943,52.909,65.950,49.893,36.078,53.699,52.632,47.120,36.869,38.557,39.176,51.466,37.744,36.016,53.970,164.758,236.506,108.569,62.969,50.142,99.676,34.904,39.502,37.974,43.985,40.681,35.953,40.692,47.189,37.118,38.376,37.653,30.855,29.768,30.394,34.050,40.349,34.353,24.378,41.551,43.260,39.534,56.484,42.379,41.259
685,96.025,181.944,47.080,43.005,36.722,37.230,59.079,74.962,50.092,35.808,56.600,52.876,47.111,36.873,38.223,39.301,51.362,38.077,35.830,58.403,157.227,239.746,122.772,61.676,50.000,101.714,34.933,39.776,37.973,44.123,40.580,35.973,40.202,47.270,37.108,39.471,37.531,30.943,29.851,29.951,33.995,40.156,34.266,24.611,42.171,43.820,39.524,54.603,41.730,41.319
686,92.956,166.458,46.544,42.686,36.440,37.327,62.135,75.084,50.148,35.692,55.852,52.880,46.836,37.069,38.216,39.480,50.613,37.373,35.708,56.056,153.711,230.610,117.186,61.180,50.110,94.005,34.995,39.441,38.066,44.395,40.233,35.665,40.253,46.974,36.946,38.751,37.794,30.832,29.701,30.007,34.099,40.443,34.657,24.597,41.473,43.077,39.399,51.967,41.187,40.690
687,95.264,151.938,45.661,42.914,36.427,36.994,63.917,72.188,49.476,35.555,52.882,52.921,46.351,37.092,37.905,38.937,50.370,36.759,35.441,53.014,154.249,218.374,107.693,59.585,49.881,86.852,34.824,39.430,37.509,43.654,39.796,35.864,40.115,46.816,36.795,38.281,37.669,30.798,29.893,30.180,33.780,40.413,34.467,24.889,41.613,42.572,38.991,52.777,41.358,41.087
688,91.844,141.410,43.881,41.775,35.675,36.586,60.224,68.499,49.738,35.330,51.578,52.984,45.624,37.010,37.794,38.743,50.587,35.985,35.181,50.995,164.357,211.143,97.771,59.450,49.472,79.747,34.757,39.568,37.588,43.593,40.331,35.496,39.713,46.482,36.643,37.931,37.384,30.958,30.075,29.817,33.892,40.235,34.437,24.469,41.990,41.635,38.933,55.793,41.366,40.403
689,88.507,132.441,42.533,41.421,35.530,36.260,55.687,64.859,49.488,35.348,51.009,52.051,45.019,36.680,37.573,38.621,49.868,35.489,35.167,49.728,158.491,207.923,94.166,58.233,49.650,75.003,34.875,39.335,37.911,43.835,40.192,36.009,39.581,46.866,36.404,37.645,37.377,30.621,29.461,29.557,33.855,40.043,34.180,24.271,41.589,41.268,39.254,50.866,40.457,40.376
690,88.549,125.715,41.969,41.068,35.396,35.751,52.495,61.965,49.416,35.010,50.170,52.551,44.504,36.563,37.628,38.907,49.926,35.482,35.243,48.218,147.333,196.610,88.841,58.335,49.451,71.176,34.601,39.611,37.824,43.718,39.608,35.385,39.727,46.366,36.263,37.918,37.274,30.676,29.557,29.801,33.815,39.904,33.853,24.392,42.055,41.041,38.892,47.340,40.603,40.295
691,86.459,120.758,42.246,40.961,35.332,35.622,49.636,59.501,49.337,35.122,50.265,52.539,45.117,36.624,37.807,38.777,50.323,35.295,34.905,47.471,142.166,185.558,83.775,57.917,49.193,67.291,34.743,39.670,37.771,43.590,40.054,35.770,39.569,46.210,36.330,37.799,37.462,30.686,29.637,29.756,33.982,40.377,33.749,24.358,41.315,40.970,38.738,46.540,40.431,40.319
692,84.818,116.321,41.487,40.665,34.882,35.646,46.731,58.307,49.002,35.049,50.232,52.002,44.343,36.467,37.670,38.830,50.445,35.067,35.108,46.476,144.934,173.800,80.272,56.638,49.685,65.033,34.877,39.443,37.929,43.471,39.829,35.676,39.268,46.300,36.276,37.511,37.356,30.546,29.320,29.388,33.833,40.142,33.589,23.917,41.969,40.249,39.024,49.404,40.192,40.641
693,81.900,112.917,41.072,40.550,35.360,35.660,44.638,56.054,48.880,35.133,51.542,52.138,44.942,36.579,37.847,38.375,50.026,35.073,34.676,46.347,144.851,165.810,76.530,56.128,49.122,62.615,34.574,39.454,37.639,43.540,39.932,35.761,39.480,46.390,36.401,37.658,37.363,30.684,29.747,29.707,33.830,40.216,33.419,24.410,41.712,40.171,39.043,50.188,39.912,40.389
694,79.157,110.481,42.384,40.518,34.970,35.331,43.896,54.994,49.364,34.844,53.135,52.569,45.117,36.612,37.924,38.341,49.766,35.011,34.658,45.760,139.704,159.821,72.961,56.895,49.511,60.827,34.743,39.367,37.626,43.676,39.310,35.394,39.424,46.261,36.269,37.924,37.290,30.661,29.552,29.657,33.815,40.229,33.470,24.510,41.661,40.097,38.946,47.577,40.551,40.514
695,75.899,107.946,42.978,40.827,35.218,35.477,42.520,53.623,49.081,35.249,51.796,52.211,44.604,36.578,37.924,38.720,49.547,34.682,34.479,46.126,141.443,154.952,70.742,55.967,49.541,59.992,34.593,39.481,37.465,43.617,39.108,35.683,39.291,46.331,36.212,37.685,37.309,30.678,29.397,29.734,33.669,39.945,33.523,24.507,41.089,40.503,38.859,48.918,40.099,40.403
696,74.487,105.557,42.066,40.691,34.748,35.249,41.263,53.026,49.158,34.991,50.477,51.876,44.613,36.619,37.622,38.355,49.826,34.893,34.660,45.558,138.144,147.660,70.144,55.587,49.255,59.140,34.602,39.378,37.644,43.566,39.463,35.473,38.914,46.107,36.152,37.727,37.375,30.732,29.571,29.543,33.767,40.009,33.675,24.257,41.822,39.959,39.029,48.852,39.997,40.263
697,76.445,104.603,41.398,40.730,34.905,35.276,40.563,52.391,49.098,34.978,50.477,52.520,44.518,36.411,37.704,38.554,50.332,34.650,34.730,45.471,135.117,143.567,67.571,55.200,49.365,58.734,34.747,39.613,37.657,43.593,38.826,35.710,39.029,46.147,36.071,37.659,37.533,30.856,29.368,29.892,33.818,39.885,33.670,24.424,41.486,40.141,38.936,46.742,39.935,40.643
698,74.754,103.032,40.458,40.929,35.054,35.319,39.625,51.722,49.586,34.839,52.092,52.329,44.554,36.464,37.410,38.534,50.272,34.774,34.647,45.156,136.137,140.000,66.307,55.000,49.312,57.536,34.802,39.421,37.676,43.375,38.749,35.449,39.175,46.305,36.603,39.625,37.285,30.795,29.264,29.759,33.865,40.159,33.426,24.233,41.449,39.870,39.027,48.005,40.291,40.350
699,72.516,101.867,39.895,41.026,34.772,35.327,39.224,50.561,49.545,34.686,53.172,51.933,44.309,36.181,37.595,38.291,49.606,34.744,34.755,45.061,134.347,136.376,65.772,54.543,49.315,57.593,34.810,39.240,37.657,43.509,38.929,35.711,39.255,46.145,35.949,39.294,37.492,30.734,29.645,29.784,33.910,40.348,33.665,24.583,41.490,40.006,39.100,47.617,40.018,40.191
700,69.927,100.969,39.716,40.649,34.591,35.194,38.882,50.386,49.339,34.979,51.585,51.827,44.504,36.305,37.790,38.327,49.647,34.549,34.435,45.124,132.086,131.862,64.943,54.060,49.264,56.481,34.668,39.405,37.754,43.392,38.685,35.376,38.685,46.362,36.192,38.397,37.304,30.778,29.427,29.808,33.938,40.247,33.589,24.601,41.723,39.768,39.034,47.138,40.143,40.242
701,71.008,99.715,40.538,40.552,34.912,35.224,38.694,50.231,49.042,35.046,50.815,51.709,44.685,36.396,37.387,38.269,50.109,34.528,34.633,45.095,130.433,128.832,64.307,54.322,48.964,56.275,34.792,39.390,37.643,43.418,38.960,35.727,39.189,45.991,36.239,37.995,37.261,30.511,29.453,29.696,33.871,40.048,33.865,24.299,41.216,39.356,38.655,46.387,39.790,40.308
702,75.834,99.532,40.760,40.647,34.826,35.205,38.083,49.814,49.114,34.804,50.243,51.726,44.448,36.297,37.744,38.616,49.743,34.728,34.654,44.953,132.980,124.814,64.417,54.271,49.445,55.566,34.610,39.300,37.502,43.517,38.545,35.441,39.176,46.349,36.024,37.828,37.279,30.574,29.472,29.545,33.587,40.065,33.660,24.521,42.000,39.646,38.765,49.343,40.096,40.418
703,74.566,98.471,40.091,40.374,34.608,35.713,38.116,49.483,49.431,35.198,52.439,52.335,44.086,36.467,37.538,38.454,50.247,34.419,34.468,44.816,130.831,122.621,63.335,55.145,49.233,55.387,34.596,39.376,37.705,43.182,38.699,35.458,38.959,46.232,36.182,37.606,37.154,30.773,29.269,29.626,33.800,40.043,33.794,24.326,41.661,39.809,38.949,47.383,39.865,40.427
704,72.888,97.540,39.248,42.160,35.030,35.591,42.402,48.836,48.568,34.947,52.667,51.695,43.830,36.218,37.937,38.494,49.879,34.461,34.643,45.160,125.609,122.717,64.144,54.921,49.309,56.604,34.918,39.514,37.412,43.627,38.890,35.720,39.312,46.188,36.269,38.396,37.182,30.702,29.288,29.738,33.677,40.046,33.244,24.274,42.000,39.517,38.884,45.697,40.668,40.282
705,70.137,119.583,39.016,43.819,40.873,35.871,47.267,61.335,49.146,36.503,55.634,52.222,52.538,36.406,38.433,39.844,53.128,34.940,35.761,49.737,129.570,201.635,81.798,56.260,49.648,75.003,35.913,39.670,39.016,44.596,43.305,36.658,41.614,47.555,40.761,39.656,37.721,30.621,29.344,29.702,33.602,40.024,33.723,24.462,41.753,41.762,39.504,49.148,43.582,42.887
706,68.124,120.043,38.743,42.704,42.666,36.346,47.603,65.794,48.991,36.257,58.781,51.480,58.198,36.521,38.853,40.540,53.943,35.218,35.944,49.431,126.555,218.429,96.651,57.647,49.403,74.673,38.942,40.005,38.845,45.657,48.902,36.683,42.913,48.963,39.865,41.902,38.762,30.643,29.672,29.873,33.915,40.089,33.835,24.333,41.928,41.180,39.525,47.714,43.091,42.535
707,66.404,125.946,38.586,42.974,41.491,37.169,53.634,72.476,49.017,36.622,62.288,51.907,64.114,36.353,38.737,41.223,55.623,35.770,36.807,51.557,129.778,229.909,106.202,58.616,49.817,81.585,42.936,39.862,40.512,47.705,54.416,37.693,45.149,49.586,38.599,42.130,39.959,30.710,29.733,30.464,33.972,40.009,34.376,24.535,41.935,41.475,39.752,49.127,44.686,43.476
708,65.188,122.029,39.850,42.717,41.974,38.998,58.133,82.695,49.523,36.973,58.400,51.624,64.203,36.558,38.468,41.427,55.906,35.270,36.604,50.459,126.738,221.014,99.427,59.279,49.963,84.846,41.558,39.649,39.824,46.418,52.274,37.043,44.778,48.531,38.118,41.100,39.492,30.727,29.544,30.623,34.074,40.101,34.127,24.503,41.884,40.859,39.981,46.953,43.868,42.278
709,65.375,116.023,39.426,42.597,40.940,39.979,61.313,87.604,49.462,36.363,55.245,52.380,60.262,36.803,38.172,40.789,55.562,35.094,35.835,49.477,123.200,212.458,90.957,59.405,49.504,82.879,40.064,39.575,39.531,45.127,48.350,36.511,44.534,47.182,37.441,40.235,38.945,30.754,29.888,30.504,33.878,40.014,34.124,24.181,41.901,40.633,39.859,46.127,42.348,41.510
710,71.616,111.853,38.937,41.853,39.287,39.211,62.530,83.960,49.107,35.844,52.729,51.480,57.011,36.630,38.080,40.422,53.964,34.671,35.234,47.924,122.103,211.331,84.198,59.295,49.852,76.580,38.645,39.486,38.762,44.728,45.573,36.164,42.870,46.934,37.081,39.379,38.347,30.772,29.949,30.383,33.900,40.163,34.378,24.059,41.572,40.351,39.321,45.418,41.429,40.807
711,74.006,108.386,38.895,41.351,38.233,38.371,59.159,79.686,48.934,35.745,51.718,52.409,54.329,36.875,37.802,40.240,52.453,34.476,35.176,47.230,121.076,199.224,78.923,59.029,49.748,72.984,37.985,39.565,38.539,44.008,43.479,35.745,42.042,46.632,36.778,38.932,37.948,30.739,29.691,30.338,33.853,40.058,34.477,24.302,41.558,40.119,39.688,45.793,40.971,40.463
712,72.740,105.284,38.760,41.026,37.522,37.639,55.077,74.250,48.825,35.479,51.222,51.852,52.220,36.571,37.607,39.644,51.545,34.474,35.003,46.339,119.022,184.891,74.689,57.752,49.756,68.302,37.058,39.546,38.172,43.610,42.646,35.653,40.697,46.662,36.296,38.228,37.880,30.743,29.635,29.921,33.743,39.841,34.114,23.896,41.983,39.707,39.437,45.631,40.447,40.444
713,69.493,102.946,38.393,41.073,36.660,36.751,51.996,69.696,49.134,35.652,50.615,51.831,50.056,36.622,37.567,39.275,51.219,34.336,34.903,45.950,118.281,173.034,71.829,58.413,49.906,65.470,36.264,39.449,37.747,43.491,41.275,35.896,40.339,46.548,36.121,38.249,37.539,30.837,29.661,30.081,33.895,39.783,34.332,24.424,42.014,40.146,39.168,45.406,40.686,40.423
714,67.378,101.383,37.997,41.173,36.521,36.470,49.041,66.082,49.000,35.069,50.318,51.722,48.972,36.401,37.836,39.364,50.574,34.352,34.749,46.106,118.692,163.320,69.762,56.921,49.486,62.401,35.977,39.414,37.889,43.664,40.981,35.532,40.246,46.991,36.145,37.817,37.712,30.726,29.560,30.006,33.789,39.870,33.797,24.521,41.545,40.075,38.755,46.117,40.286,40.306
715,65.498,99.414,37.937,40.832,35.834,35.979,46.362,62.703,48.739,35.153,49.892,51.880,48.423,36.596,37.819,39.070,50.172,34.394,34.579,45.429,115.538,154.714,67.731,55.698,49.602,60.288,35.480,39.465,37.910,43.662,40.080,35.483,39.635,46.307,36.798,38.246,37.553,30.578,29.528,29.921,33.938,39.779,33.670,24.115,41.658,39.445,39.077,45.174,40.319,40.157
716,63.496,97.497,38.078,40.725,35.892,35.914,44.762,60.449,49.047,34.529,49.920,51.724,46.978,36.167,37.790,39.159,50.287,34.132,34.727,45.215,110.298,147.385,66.740,55.603,49.450,59.212,35.395,39.397,37.821,43.614,39.941,35.662,39.691,45.945,36.394,37.952,37.576,30.766,29.680,29.689,33.906,39.957,33.807,24.549,41.493,39.616,38.709,44.167,40.392,40.060
717,61.670,97.250,38.141,40.490,35.586,35.759,43.383,58.426,49.319,35.223,49.415,51.559,47.245,36.607,37.580,38.711,50.413,34.215,34.941,44.857,111.281,169.721,67.027,55.149,49.502,58.294,35.140,39.444,37.533,43.252,39.875,35.444,39.347,45.993,36.552,37.432,37.514,30.582,29.653,29.816,33.916,40.012,33.774,23.993,41.603,39.633,38.991,45.225,40.408,40.586
718,60.240,96.693,37.922,40.411,35.571,35.760,42.048,56.584,48.934,35.115,50.303,52.419,46.323,36.497,37.624,38.824,50.306,34.471,34.927,44.970,110.342,185.664,66.269,54.779,49.232,57.143,35.059,39.379,37.958,43.330,39.721,35.351,39.442,46.393,36.145,37.889,37.434,30.681,29.291,29.775,33.883,39.937,33.373,24.146,41.846,39.525,38.907,45.772,40.200,40.456
719,58.771,95.693,37.696,40.955,35.285,35.578,41.048,55.160,48.946,34.901,52.391,51.415,46.125,36.433,37.111,38.604,50.049,34.244,34.750,44.826,113.817,175.451,64.962,54.771,49.347,56.843,34.975,39.641,37.886,43.407,39.415,35.400,39.395,46.233,36.256,37.630,37.340,30.742,29.464,29.726,33.833,40.099,33.388,23.969,41.798,39.508,38.936,46.754,40.231,40.439
720,57.974,95.580,37.887,40.257,35.226,35.344,40.627,54.164,49.155,34.855,52.880,51.799,45.398,36.159,37.475,38.852,49.940,34.583,34.752,44.669,112.919,163.331,64.802,54.436,49.385,56.640,35.052,39.468,37.539,43.208,39.524,35.329,39.365,46.434,36.007,37.688,37.560,30.547,29.408,29.587,33.878,40.185,33.393,24.056,41.969,39.492,38.993,46.831,40.260,40.565
721,56.793,94.681,37.978,40.466,35.424,35.384,39.985,53.279,48.747,34.892,51.699,51.931,45.173,36.481,37.620,38.844,49.672,34.336,34.543,44.498,115.655,153.914,63.718,54.322,49.595,55.937,34.756,39.556,37.692,43.278,39.376,35.693,39.345,46.197,36.051,37.534,37.145,30.714,29.451,29.576,33.983,40.283,33.673,24.274,41.408,39.185,39.066,47.232,39.886,40.650
722,56.552,94.377,37.881,40.859,35.043,35.397,39.103,52.628,49.017,34.901,50.649,51.644,45.153,36.368,37.849,38.728,50.049,34.065,34.821,44.647,119.100,145.127,63.453,54.304,49.515,55.343,34.670,39.622,37.583,43.427,39.413,35.421,39.149,46.476,36.010,37.698,37.536,30.829,29.541,29.612,33.968,39.901,33.764,24.208,41.853,39.395,39.010,48.878,40.255,40.482
723,55.152,93.983,37.674,40.607,35.060,35.230,38.913,51.608,49.261,34.897,50.198,51.831,44.869,36.418,37.630,38.729,49.719,34.353,34.471,44.541,121.892,140.392,62.321,54.248,49.250,54.786,34.783,39.233,37.441,43.011,39.197,35.385,38.931,46.447,36.189,37.582,37.312,30.667,29.403,29.600,33.698,40.029,33.551,24.413,41.764,39.831,39.031,49.592,39.951,40.344
724,54.176,92.750,37.796,40.330,34.868,35.382,38.607,50.887,48.932,34.985,52.108,52.185,44.858,36.518,37.996,38.237,50.191,34.182,34.555,44.365,123.653,133.914,61.965,54.990,49.185,55.448,34.764,39.379,37.659,43.113,39.111,35.569,39.216,46.458,36.098,37.670,37.246,30.682,29.360,29.579,33.825,39.993,33.591,24.045,41.127,39.688,38.852,49.394,40.242,40.251
725,53.826,92.639,37.879,40.068,34.951,35.304,38.319,50.242,49.456,34.920,53.060,52.012,44.593,36.546,37.740,38.693,49.857,34.187,34.562,44.491,123.051,129.027,61.937,54.657,49.116,54.596,34.780,39.305,37.638,43.029,38.789,35.631,39.115,46.028,36.047,39.466,37.308,30.574,29.301,29.579,33.764,40.253,33.528,24.118,41.575,39.475,38.826,48.232,40.478,40.471
726,52.781,92.559,37.605,40.777,34.864,35.274,37.930,50.023,49.351,34.966,51.920,51.524,44.259,36.464,37.498,38.609,49.845,34.248,34.385,44.078,126.000,124.546,61.482,54.605,49.100,54.223,34.657,39.632,37.638,43.145,38.657,35.421,39.339,46.072,35.983,38.949,37.427,30.763,29.467,29.855,33.851,39.916,33.391,24.514,41.342,39.461,38.807,49.545,40.242,40.563
727,52.142,92.037,37.277,40.301,35.043,35.361,37.894,49.461,49.059,34.883,50.574,52.065,44.359,36.466,37.582,38.575,49.636,34.208,34.359,44.302,125.677,121.909,61.415,53.915,49.337,53.986,34.730,39.430,37.800,43.080,38.760,35.256,39.376,45.719,36.148,38.477,37.355,30.685,29.304,29.674,33.856,40.365,33.404,24.208,41.164,39.238,38.632,48.592,40.179,40.246
728,51.047,91.580,37.530,40.401,34.765,35.298,37.429,49.047,49.158,34.711,50.110,51.935,44.412,36.427,37.542,38.401,49.370,34.179,34.507,44.714,120.413,118.152,61.374,53.771,48.942,53.885,34.636,39.090,37.543,43.258,38.634,35.572,38.861,46.165,36.229,37.539,37.141,30.616,29.157,29.629,33.712,39.976,33.566,24.299,41.469,39.494,38.785,46.338,40.010,40.217
729,50.588,91.502,37.502,40.408,34.810,35.230,37.526,48.968,49.181,34.643,53.198,51.839,44.006,36.541,37.555,38.638,49.677,34.378,34.671,44.240,120.313,115.358,61.338,53.655,49.144,54.019,34.515,39.232,37.467,42.798,38.671,35.249,38.736,46.107,36.040,37.638,37.153,30.637,29.512,29.738,33.851,39.925,33.619,24.431,41.298,39.456,38.823,46.343,39.821,40.285
730,50.389,90.784,37.408,40.704,34.757,35.401,37.178,48.589,48.658,34.637,52.449,52.104,43.911,36.250,37.422,38.352,50.094,34.353,34.565,44.423,125.220,112.828,60.722,53.946,49.126,53.676,34.492,39.424,37.404,43.015,38.587,35.292,39.179,45.982,36.131,37.572,37.177,30.759,29.499,29.470,33.783,39.902,33.487,24.306,41.247,39.699,38.870,48.516,39.652,40.399
731,50.023,90.938,37.287,40.461,34.481,35.027,36.791,48.194,49.011,34.742,51.288,52.201,44.421,36.136,37.208,38.494,49.634,34.168,34.395,44.311,124.880,110.433,60.948,53.262,48.903,53.346,34.534,39.171,37.646,43.168,38.462,35.564,39.258,46.233,35.997,37.770,37.098,30.676,29.339,29.657,33.819,39.979,33.614,24.198,41.688,39.331,38.559,48.150,39.899,40.389
732,49.137,90.755,37.608,40.709,34.983,35.413,36.926,48.198,48.911,34.920,50.378,51.935,44.287,36.476,37.758,38.462,49.591,34.502,34.253,43.991,125.088,107.011,61.001,53.304,49.385,53.484,34.762,39.271,37.309,43.224,38.533,35.000,39.039,45.877,36.394,37.617,37.234,30.620,29.448,29.710,33.765,40.074,33.406,24.500,41.572,39.583,38.603,47.519,40.078,40.418
733,49.090,90.052,37.497,40.275,34.632,35.203,36.725,47.903,49.235,34.625,52.258,51.409,43.769,36.459,37.666,38.159,49.462,34.037,34.448,44.016,122.249,104.717,60.555,53.360,49.170,53.088,34.606,39.395,37.488,43.199,38.436,35.524,38.958,46.219,35.983,37.545,37.207,30.559,29.389,29.253,34.001,40.063,33.487,24.566,41.178,39.782,38.879,46.279,39.836,39.960
734,49.051,90.313,37.560,40.476,34.653,35.207,36.679,47.661,49.042,34.687,53.017,51.953,44.192,36.385,37.334,38.367,49.906,34.140,34.438,44.106,121.227,102.431,60.828,54.862,49.025,53.102,34.696,39.354,37.734,43.415,38.444,35.479,39.149,46.259,35.875,39.203,36.969,30.685,29.477,29.681,33.867,40.159,33.485,24.368,41.411,39.215,38.725,46.300,39.634,40.108
735,48.575,90.113,37.403,40.390,34.972,35.297,36.683,47.347,49.330,34.878,51.198,52.102,43.532,36.378,37.370,38.301,49.351,33.923,34.293,44.168,116.183,100.916,60.657,53.616,49.186,53.016,34.485,39.325,37.412,43.096,38.418,35.250,38.876,45.950,36.111,39.127,37.458,30.526,29.227,29.647,33.768,39.962,33.272,24.441,41.599,39.050,38.670,44.871,39.870,40.374
736,47.916,89.418,37.737,40.521,34.560,35.063,36.619,47.486,49.252,34.760,50.252,52.234,44.187,36.553,37.490,38.326,49.694,34.202,34.441,43.911,110.548,99.544,60.364,54.004,48.741,53.121,34.545,39.152,37.633,42.869,38.652,35.353,38.852,45.796,35.801,38.542,37.168,30.465,29.141,29.551,33.824,39.658,33.482,24.243,41.380,39.099,38.805,43.984,39.860,40.246
737,47.994,89.426,37.556,40.908,34.674,34.878,36.797,47.286,49.029,34.858,51.054,51.717,43.808,36.129,37.573,38.150,49.609,34.164,34.295,43.913,105.741,97.150,60.131,53.475,48.674,53.217,34.416,39.543,37.457,43.035,38.392,35.434,39.015,45.851,35.896,38.162,37.009,30.478,29.635,29.746,33.819,39.813,33.596,24.181,41.829,39.110,38.766,43.286,40.148,40.268
