 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26
944,96.307,103.844,96.097,95.505,84.542,170.307,126.095,100.613,97.090,147.744,116.644,111.854,116.633,98.563,96.187,113.060,118.180,99.848,84.063,95.093,98.651,84.351,83.372,94.804,95.944,101.491
945,94.678,101.588,95.764,94.555,84.149,170.189,125.513,100.023,97.902,148.680,115.432,109.762,116.800,97.028,96.614,112.683,118.144,99.532,83.258,96.024,98.100,84.023,84.168,94.591,95.732,102.453
946,92.813,101.687,94.787,93.669,84.398,166.562,123.944,99.498,96.713,146.536,115.021,110.670,116.771,97.086,95.588,114.766,119.978,99.235,83.245,96.133,98.905,84.351,84.272,95.247,95.595,102.020
947,92.737,99.412,93.748,93.279,84.726,165.171,121.284,98.951,97.657,142.258,113.542,109.557,116.088,96.117,95.028,112.561,119.012,98.425,83.208,95.375,98.955,84.976,84.077,95.575,96.122,101.723
948,92.645,99.604,92.575,92.872,84.235,162.755,119.534,99.000,96.706,139.945,112.014,108.568,116.401,97.261,93.150,111.101,116.896,97.078,83.475,95.665,97.430,85.162,83.368,94.089,95.895,101.573
949,93.040,98.815,92.667,92.427,84.448,160.570,118.126,98.380,96.987,137.448,111.189,108.516,116.437,97.332,93.768,111.257,116.668,97.528,83.175,94.783,96.537,84.419,83.478,95.005,95.160,101.727
950,92.187,97.175,92.631,91.976,84.469,160.386,117.546,98.280,96.378,136.922,108.899,108.150,116.149,95.863,92.995,111.726,115.628,96.049,83.566,95.332,96.216,83.967,83.137,94.943,96.192,101.913
951,91.125,95.979,91.643,91.677,84.958,158.644,115.310,97.204,96.387,134.308,110.153,108.352,115.296,96.226,92.836,110.901,115.893,95.174,83.380,95.636,95.667,84.173,82.872,94.973,95.596,101.164
952,90.737,94.988,91.312,91.150,84.765,155.732,114.814,98.065,95.682,131.796,109.483,106.740,115.529,94.830,91.571,110.379,114.833,93.975,82.932,95.679,95.836,84.450,83.214,94.679,95.440,101.217
953,90.763,95.209,90.335,91.277,84.392,153.948,113.844,97.843,96.269,130.782,108.792,107.081,116.801,94.840,91.096,109.290,114.388,94.570,83.677,95.535,95.810,84.693,82.998,94.499,95.131,101.465
954,90.397,95.000,91.079,90.086,84.571,152.860,113.608,97.347,96.109,127.929,108.420,107.142,115.476,95.525,91.016,109.207,115.006,94.004,83.666,94.869,96.202,84.698,81.642,95.062,96.844,100.968
955,90.225,93.943,90.155,90.046,83.627,151.473,112.563,96.887,95.636,127.216,107.663,107.192,116.274,95.449,91.255,110.211,116.229,94.260,83.478,95.817,95.589,84.456,82.533,94.985,96.423,101.612
956,89.785,94.853,90.027,90.361,84.088,150.864,112.074,96.389,95.346,126.009,106.401,107.430,115.932,95.269,90.890,109.579,115.896,93.342,83.314,95.666,95.439,84.449,83.058,94.704,95.720,100.529
957,89.386,95.448,90.467,90.547,84.415,148.794,111.679,97.264,95.165,124.661,105.521,107.391,116.739,94.959,89.738,109.347,114.775,93.251,83.986,95.164,95.309,84.621,83.038,95.301,95.189,101.663
958,89.650,94.109,89.870,90.786,85.091,146.952,110.752,95.727,95.163,123.476,105.210,106.068,116.555,94.723,90.499,109.138,114.309,92.022,83.449,94.860,95.128,84.292,81.914,94.614,95.570,100.712
959,89.735,92.637,89.950,90.651,84.573,145.511,109.442,96.414,94.974,123.393,106.547,106.518,115.764,94.246,89.979,107.471,114.097,92.114,83.192,95.813,95.722,84.366,82.584,94.501,94.876,101.256
960,89.513,92.775,89.652,90.816,84.458,143.363,110.061,95.069,96.220,121.242,104.922,106.060,116.204,92.873,90.590,107.618,113.787,92.246,83.514,94.999,95.912,84.412,82.255,94.147,96.451,101.399
961,88.884,93.121,89.958,91.042,84.429,143.025,108.076,94.426,95.333,120.303,105.807,105.738,116.266,93.127,89.155,107.405,112.177,90.850,83.712,94.331,94.786,84.873,82.086,94.622,96.374,100.894
962,89.213,92.370,89.916,90.665,84.278,141.352,107.312,94.963,95.910,119.372,104.597,104.905,115.912,93.208,88.801,107.731,112.058,91.105,83.275,94.949,94.059,84.576,82.464,94.571,96.163,101.187
963,89.230,91.981,89.481,90.383,84.574,140.242,107.766,93.981,96.442,117.742,104.842,104.540,116.015,94.025,88.553,107.034,110.901,89.893,82.658,94.261,94.632,84.863,81.795,95.109,95.507,100.541
964,88.951,91.682,89.953,90.337,84.543,138.344,107.110,94.977,95.476,116.209,104.165,104.318,115.686,93.949,88.852,106.648,109.576,89.445,83.891,95.428,94.328,84.756,81.976,95.713,95.070,101.671
965,89.546,91.773,89.933,91.204,84.334,137.910,106.973,94.315,94.276,116.114,103.587,103.879,115.134,92.287,88.576,106.064,108.303,89.277,83.546,94.899,94.848,84.226,81.932,94.942,95.357,101.612
966,88.898,91.270,89.184,90.363,84.031,135.724,106.484,93.965,94.158,115.128,103.014,103.646,114.796,93.168,88.131,105.352,107.518,89.747,82.782,93.934,94.748,84.135,82.450,94.992,95.304,101.577
967,88.740,91.159,89.681,89.882,84.888,133.270,106.166,93.764,95.656,115.256,101.191,103.123,116.053,92.617,89.384,105.034,105.768,88.537,83.246,93.598,93.774,84.286,81.372,95.426,96.196,101.666
968,87.435,90.927,89.903,91.102,84.567,132.984,105.658,94.201,95.533,113.839,100.941,103.877,116.095,92.376,88.984,105.244,105.724,88.734,83.869,92.782,93.758,84.987,81.582,94.351,95.426,100.696
969,89.026,91.273,89.348,89.912,84.434,132.454,105.356,94.532,94.656,112.853,99.929,103.358,115.003,92.954,88.136,104.993,104.093,88.635,83.926,92.820,94.325,84.889,81.899,94.505,95.779,100.933
970,88.816,91.135,89.653,90.084,84.439,131.264,105.127,94.104,94.664,111.493,99.837,103.421,115.181,92.581,88.232,104.968,103.810,88.293,83.882,91.782,94.556,83.768,82.507,94.526,95.825,100.987
971,88.875,90.974,89.204,89.874,84.087,129.540,104.044,93.951,94.263,111.116,99.014,102.987,115.620,91.901,87.857,104.269,103.000,88.573,83.358,91.836,93.485,84.663,81.361,95.128,95.185,100.395
972,88.816,91.201,89.692,90.405,85.177,128.932,103.750,93.866,94.930,111.244,98.915,103.108,115.213,91.962,89.089,103.641,102.531,88.989,83.505,91.496,94.097,83.783,81.618,94.903,95.812,101.370
973,89.477,92.073,89.881,90.387,84.444,130.002,103.611,93.731,94.550,110.803,98.679,103.490,115.903,92.617,88.686,103.313,101.675,87.843,84.185,91.633,93.960,83.910,81.318,95.120,96.125,100.238
974,88.641,91.801,88.964,90.866,85.089,128.029,103.593,94.352,94.139,110.334,98.983,102.808,115.697,93.015,88.459,103.733,101.842,87.519,83.158,90.576,94.036,84.458,81.682,94.378,95.499,100.786
975,88.844,90.964,89.299,89.900,84.735,128.632,103.227,93.806,95.191,109.765,98.337,103.311,115.588,92.462,88.555,104.579,100.807,87.982,83.475,90.813,93.575,83.990,81.969,94.989,95.958,102.062
976,88.771,91.618,89.326,90.665,84.521,127.253,103.684,93.882,95.388,109.661,98.269,103.939,114.830,92.008,88.972,103.257,99.891,87.651,83.726,90.332,94.375,84.754,81.447,94.580,94.977,101.876
977,89.064,91.235,89.851,91.110,84.411,126.459,102.884,94.192,94.445,109.709,99.292,102.798,115.341,93.234,88.639,103.717,100.065,87.579,83.397,90.097,93.399,84.162,81.885,95.112,96.025,101.882
978,88.728,92.031,89.204,91.371,84.170,125.059,102.510,93.789,94.822,109.746,98.538,102.357,115.271,91.855,88.349,103.326,98.792,87.745,83.015,89.971,93.316,84.597,81.041,94.933,96.016,101.384
979,88.340,91.197,90.189,91.122,83.828,123.546,102.303,94.481,93.796,107.521,97.950,103.034,114.668,93.038,88.393,103.777,97.988,87.832,83.029,89.799,93.717,84.188,81.820,94.858,95.599,101.137
980,88.364,91.832,89.537,90.647,84.404,122.965,102.584,93.593,94.677,108.047,98.068,103.204,114.624,91.546,89.040,103.940,97.871,87.685,83.082,89.715,92.893,84.239,81.228,94.698,95.908,100.980
981,89.284,91.045,89.510,90.279,84.990,121.995,102.002,94.551,95.152,107.908,98.059,103.440,115.695,92.264,88.553,102.706,98.286,88.219,83.355,89.553,93.349,85.007,82.207,94.499,95.584,100.837
982,89.180,90.858,89.442,91.014,84.000,120.348,102.514,93.810,94.941,107.104,98.382,103.245,116.636,92.850,87.616,103.246,97.295,88.591,83.511,89.328,93.606,84.075,82.003,94.796,94.803,100.579
983,89.633,91.386,88.974,91.441,84.328,121.096,102.035,93.639,94.592,106.735,97.288,102.875,115.762,92.155,87.874,102.540,97.644,87.978,83.249,89.710,93.090,84.743,81.726,94.734,95.194,101.231
984,88.972,91.765,89.799,90.673,84.285,119.412,102.767,94.333,95.003,108.652,97.429,103.519,116.480,91.708,88.576,103.462,97.035,87.392,83.780,89.367,93.691,84.453,81.878,94.543,95.366,101.226
985,89.257,91.270,89.627,90.014,84.691,118.820,102.224,93.743,94.605,107.318,96.748,103.602,115.773,91.883,88.407,103.092,96.473,87.246,83.588,89.906,93.748,84.490,81.592,94.665,95.290,101.168
986,88.286,91.661,89.263,90.323,84.144,118.293,102.265,94.109,95.140,107.059,97.052,102.508,115.118,91.574,87.899,103.625,95.509,86.662,83.671,89.350,93.815,84.409,81.784,94.366,95.255,101.225
987,89.319,91.327,89.640,91.046,84.807,118.544,102.787,93.912,95.361,106.972,96.953,102.620,115.487,92.107,87.733,103.860,95.827,87.416,83.272,89.629,93.781,84.529,81.670,94.860,95.152,100.869
988,89.444,92.078,89.576,90.587,84.433,117.344,102.216,94.463,94.470,107.218,97.028,102.428,116.266,92.865,88.440,103.287,95.383,87.843,82.849,89.484,93.390,84.634,81.623,94.852,95.421,101.553
989,89.546,91.787,89.182,90.858,84.179,117.416,102.292,94.588,94.874,107.645,97.172,102.886,115.803,92.137,88.344,102.998,96.251,87.501,83.583,88.835,93.280,84.262,81.373,94.262,95.632,101.148
990,89.912,92.005,89.393,91.293,84.800,117.294,102.356,93.565,94.194,107.422,96.658,102.781,115.947,91.792,88.218,102.549,95.139,86.430,83.522,88.776,93.772,84.541,82.038,94.876,95.255,100.864
991,89.839,91.810,89.937,90.002,84.200,116.262,102.201,93.211,94.992,106.559,97.002,102.890,116.253,92.688,87.094,102.959,95.120,88.349,83.260,88.645,93.439,84.399,81.899,94.204,95.236,101.164
992,89.385,91.275,89.485,90.267,83.789,116.292,102.219,93.549,94.869,106.891,97.873,102.717,115.535,91.602,87.679,102.506,95.489,87.787,82.782,89.350,93.363,84.158,81.567,95.146,95.748,101.217
993,89.069,91.460,89.462,90.768,84.754,117.140,101.994,94.213,94.868,107.675,97.245,102.867,115.236,92.500,88.679,102.506,94.586,87.036,82.809,89.388,93.354,83.847,81.521,94.684,96.194,101.968
994,89.146,92.398,89.742,90.629,84.777,116.735,101.486,93.954,95.330,107.879,96.915,103.210,114.978,92.332,87.541,103.979,95.260,86.850,83.466,89.274,93.884,84.977,81.408,94.290,96.008,101.524
995,89.347,92.382,89.754,90.715,84.109,116.206,102.154,93.667,94.949,106.825,97.568,102.471,115.424,92.799,88.211,102.274,94.499,87.541,83.154,88.652,93.454,84.495,82.247,95.107,95.496,101.129
996,89.733,91.813,89.190,90.545,84.582,115.845,101.351,93.674,95.161,106.863,97.493,102.010,115.476,92.566,88.227,101.761,95.004,87.385,83.280,89.267,93.717,84.305,81.099,94.806,95.197,100.834
997,89.804,92.028,89.782,90.537,84.958,115.933,101.514,93.766,94.788,106.799,97.800,103.014,115.370,92.231,87.461,101.908,94.923,87.624,82.940,88.670,94.147,84.563,82.464,95.008,96.437,101.176
998,88.896,91.718,89.845,91.028,84.648,115.773,102.660,94.465,94.605,106.782,97.509,102.789,116.018,91.769,87.878,102.738,94.946,86.917,83.149,89.130,93.748,84.760,81.735,94.762,95.623,101.235
999,88.562,91.640,89.720,90.395,84.730,115.535,102.307,94.002,94.979,106.877,97.929,102.519,116.594,92.010,87.820,102.260,94.788,87.716,84.152,89.307,93.568,84.140,81.370,94.839,95.426,101.166
1000,88.328,91.538,89.424,90.924,84.788,115.089,101.790,93.590,94.974,105.962,97.347,102.341,115.512,92.140,88.141,101.182,94.405,87.517,83.229,88.429,93.895,84.145,81.911,94.336,95.449,100.909
1001,89.069,90.962,89.515,90.619,84.240,115.293,101.953,94.581,94.635,106.289,97.257,103.085,115.616,91.741,88.354,101.841,94.160,86.682,83.318,89.432,93.373,83.854,82.188,94.860,95.482,101.331
1002,88.553,91.571,89.566,90.721,84.420,114.728,101.608,94.359,94.595,107.592,97.108,102.916,116.050,92.223,88.555,102.846,94.975,87.653,83.066,89.244,93.879,84.412,81.175,95.109,96.138,100.486
1003,88.924,91.668,89.680,91.224,84.816,114.705,101.342,93.512,94.842,106.566,96.625,102.871,114.840,93.185,88.166,102.264,94.698,87.485,83.668,88.666,93.508,84.687,82.452,94.331,95.254,101.993
1004,89.028,91.848,89.279,90.625,84.922,114.299,101.911,94.229,94.091,106.564,95.882,103.079,115.189,91.883,88.265,101.956,94.313,87.208,83.378,89.300,93.482,84.369,81.836,94.297,95.707,101.142
1005,89.336,91.445,89.959,89.687,84.693,114.448,101.850,94.595,94.589,106.806,97.106,102.557,115.107,91.716,88.218,102.770,94.501,86.859,83.214,89.211,93.587,84.302,81.568,95.074,96.404,100.989
1006,88.345,90.943,89.200,89.990,85.043,114.503,100.831,95.502,95.449,106.953,97.965,102.589,115.540,91.805,88.438,102.878,93.968,86.895,83.111,88.679,94.071,84.632,81.702,95.038,95.487,100.938
1007,88.816,92.043,88.832,90.180,85.032,114.779,101.531,93.986,95.463,106.199,97.401,102.565,116.072,91.492,88.794,102.018,94.440,87.465,83.306,88.509,93.599,83.851,81.955,95.049,95.953,100.854
1008,88.537,91.751,89.806,89.936,84.580,114.821,100.876,95.009,95.685,106.694,96.750,102.303,114.702,91.693,88.016,101.791,94.030,87.092,83.695,88.870,93.418,84.631,81.308,94.433,95.930,100.771
1009,89.211,91.313,89.868,91.423,84.302,114.686,100.543,94.606,95.140,107.206,96.269,102.898,115.462,91.475,87.920,102.584,94.399,87.063,83.182,88.595,92.938,84.087,81.385,94.648,96.426,101.296
1010,88.745,91.225,89.540,90.834,84.733,114.841,101.731,93.903,95.749,107.142,96.816,103.803,115.683,92.048,88.129,103.202,94.610,88.286,83.706,89.234,93.121,84.186,81.853,94.888,95.357,101.210
1011,88.747,92.012,89.888,91.042,84.673,113.925,101.598,95.340,95.075,107.718,97.983,102.719,115.501,92.640,87.672,102.552,94.239,86.980,83.697,89.408,93.449,84.344,81.493,94.296,95.920,101.012
1012,89.149,91.557,89.697,90.653,84.388,114.225,101.573,94.424,95.031,106.725,96.894,103.513,115.860,92.226,87.960,102.122,94.608,87.438,83.371,89.361,93.857,84.243,81.570,94.687,96.427,101.485
1013,88.593,90.969,89.259,90.984,85.029,114.163,101.413,94.579,94.816,107.147,97.528,103.372,114.961,92.373,87.632,102.097,94.691,87.696,83.592,89.247,93.390,84.342,81.926,94.827,95.416,100.389
1014,89.179,91.976,89.471,90.609,84.376,114.397,101.573,93.139,93.976,106.427,97.646,102.850,114.801,91.609,87.836,101.724,94.125,87.501,83.092,89.116,93.356,84.713,81.738,94.039,95.502,101.484
1015,88.224,90.953,89.315,90.840,83.992,113.484,102.104,94.685,94.452,107.209,96.863,102.642,115.939,92.312,88.541,103.037,94.492,87.264,83.502,89.037,93.651,84.092,82.363,94.745,95.603,101.573
1016,88.887,91.756,89.884,91.485,84.669,113.619,101.546,95.014,95.313,106.014,97.125,102.881,114.015,92.695,88.754,102.740,94.109,87.758,82.811,88.833,94.487,84.622,81.988,94.727,95.789,101.135
1017,89.092,92.076,89.436,91.004,85.120,113.381,101.832,94.463,95.312,105.917,97.311,102.640,116.135,92.680,88.143,102.547,94.511,87.045,83.532,88.660,93.131,84.732,81.723,94.825,95.767,101.838
1018,88.745,91.313,90.083,91.329,85.507,114.712,101.098,93.350,94.644,106.787,96.651,102.518,115.975,91.881,88.511,101.862,94.405,87.586,82.658,89.184,93.648,84.317,81.635,94.993,95.435,101.483
1019,88.423,91.064,89.641,90.707,84.817,113.740,101.625,94.611,96.672,106.329,96.809,102.156,114.794,92.142,88.328,102.140,93.591,88.172,83.917,88.863,92.772,84.470,80.920,94.476,95.634,100.725
1020,88.340,91.365,89.879,90.794,85.080,113.922,102.064,94.169,95.354,106.493,97.823,102.860,115.645,92.777,88.141,103.108,93.929,86.756,82.798,89.679,93.734,84.791,81.423,94.182,95.563,101.419
1021,89.662,91.521,89.479,90.637,84.982,114.444,100.973,94.301,95.088,107.327,97.559,101.905,115.744,91.827,88.548,102.471,94.752,87.969,83.157,89.178,93.810,84.223,82.159,94.933,95.435,101.222
1022,89.308,91.851,89.710,91.603,85.189,114.488,101.726,93.838,95.315,106.109,98.132,102.472,116.722,92.063,88.398,103.503,93.919,88.700,83.478,89.756,93.086,84.658,82.356,95.498,95.753,101.558
1023,88.643,91.972,89.998,90.321,84.883,114.472,101.997,94.282,95.246,106.336,97.307,102.555,116.132,92.906,88.916,103.011,94.283,88.195,83.325,89.300,93.166,84.516,81.058,94.745,96.264,101.527
1024,89.263,91.090,89.747,90.914,84.304,114.911,101.139,94.097,94.928,106.960,97.429,102.683,115.506,92.332,88.073,102.280,94.544,88.020,83.395,88.929,94.131,83.843,81.245,94.848,95.673,101.724
1025,88.260,91.896,89.390,91.148,84.778,114.481,102.011,94.299,95.829,106.438,97.149,101.992,115.644,91.624,87.766,102.697,94.649,87.613,83.492,88.362,93.261,83.781,81.216,93.885,94.997,101.617
1026,89.258,91.360,89.903,90.992,84.285,114.576,101.077,94.514,95.246,106.178,96.993,102.462,115.394,92.959,88.084,102.097,94.739,88.027,83.205,89.496,94.670,83.895,81.469,94.103,95.239,100.618
1027,89.057,92.460,90.347,91.313,84.916,113.550,101.846,95.713,95.093,106.877,97.208,103.161,117.035,92.345,87.991,102.177,94.141,87.488,83.032,89.648,94.454,84.622,81.772,94.549,95.252,101.120
1028,88.418,91.367,89.072,90.475,84.730,113.328,102.309,94.894,94.850,107.161,97.031,102.593,116.278,92.398,88.239,102.791,94.103,88.110,83.258,88.573,92.204,84.065,81.690,94.865,95.272,101.198
1029,89.298,91.585,89.985,91.036,84.666,114.392,102.209,94.840,95.850,106.851,96.818,102.983,115.483,92.749,87.742,103.090,94.302,87.221,83.160,89.124,93.086,83.895,81.805,95.085,94.864,101.444
1030,88.326,91.799,89.366,90.802,84.610,113.833,102.213,95.352,94.825,107.441,97.675,103.055,115.981,92.845,88.190,102.492,94.263,87.555,83.992,88.873,93.126,84.546,81.863,94.034,96.016,101.957
1031,88.816,92.050,89.929,91.331,85.323,114.032,102.089,94.387,95.832,106.254,98.123,103.306,116.019,92.284,87.834,103.361,94.216,88.523,83.858,89.221,92.800,84.220,82.664,95.015,95.171,102.551
1032,89.416,92.059,90.026,90.830,84.444,114.884,102.392,95.208,95.834,107.841,97.726,102.828,115.897,92.799,88.696,102.333,93.936,87.056,83.532,89.685,93.309,84.358,81.166,94.928,96.192,101.415
1033,88.997,92.081,89.447,90.976,85.191,113.376,101.729,94.384,95.369,108.019,97.901,102.939,115.337,92.612,88.529,101.807,93.521,88.282,83.385,89.137,93.962,84.694,82.084,94.891,95.423,101.888
1034,89.180,91.521,89.537,92.072,84.821,113.198,101.095,94.380,95.108,107.201,97.017,102.802,116.095,92.860,88.597,102.513,94.398,87.268,83.482,89.392,93.876,84.148,81.885,94.885,95.515,101.425
1035,88.542,91.187,89.341,91.301,85.258,114.331,101.487,94.000,95.940,106.320,97.335,102.991,115.637,92.310,87.967,101.366,93.927,88.123,83.772,88.649,93.150,84.313,81.839,94.343,95.033,100.848
1036,88.887,90.983,89.507,91.242,84.554,113.481,101.652,94.116,96.051,106.626,96.995,103.057,115.565,91.221,88.037,101.864,93.797,87.752,83.692,89.650,93.038,84.513,82.017,94.209,95.698,100.943
1037,89.035,91.969,89.417,90.537,84.665,113.925,101.598,94.324,94.793,106.616,97.705,103.149,114.974,91.327,88.361,102.752,94.152,87.089,83.554,89.330,93.420,84.867,82.068,94.571,96.120,101.602
1038,88.386,90.595,89.743,90.359,85.416,113.874,101.897,94.824,95.245,107.697,96.535,103.094,115.715,92.571,88.672,101.874,94.107,88.345,83.538,88.579,93.767,84.323,82.158,94.538,95.002,100.721
1039,89.614,91.725,89.477,90.397,84.908,113.819,102.669,94.275,94.726,105.417,97.863,102.089,115.102,91.805,88.440,102.641,94.569,87.810,82.878,89.023,92.888,84.385,81.652,94.354,95.945,101.516
1040,88.681,92.491,89.757,90.808,83.993,113.072,101.398,94.836,95.473,107.938,97.344,102.390,115.161,92.074,88.030,102.377,94.405,87.436,83.534,89.595,93.401,84.223,81.832,94.356,95.358,100.481
1041,89.662,91.922,90.314,90.559,84.654,113.609,101.620,94.398,95.452,107.668,96.986,102.325,115.683,91.865,88.740,102.138,93.974,87.682,83.546,88.991,93.860,84.773,82.094,94.314,95.070,101.347
1042,88.721,91.128,89.932,90.357,84.698,113.127,102.493,94.148,95.925,107.846,97.111,102.944,115.541,92.645,88.939,103.356,94.440,88.197,83.749,89.976,93.306,84.963,82.012,95.641,95.584,101.284
1043,88.314,92.263,89.830,89.984,84.873,113.339,101.691,94.394,95.354,107.097,97.967,102.320,114.458,91.475,87.684,102.326,94.348,88.286,83.832,89.481,93.461,84.283,81.738,94.773,95.642,101.251
1044,88.480,91.261,89.700,90.507,85.193,113.261,101.537,95.102,95.866,107.445,97.200,102.384,116.238,92.596,88.150,102.136,94.936,87.890,83.689,89.723,94.352,84.087,82.151,94.707,95.706,101.542
1045,88.579,91.280,89.921,91.012,85.451,113.864,101.899,94.773,95.261,106.671,96.493,102.344,114.922,92.076,87.372,102.074,93.955,87.669,83.205,89.208,93.371,84.909,81.580,94.551,95.671,101.665
1046,88.487,92.171,89.542,90.505,84.686,113.293,101.525,94.604,95.377,105.889,97.330,102.614,115.398,92.074,87.869,103.492,94.264,87.268,83.026,88.833,93.660,84.188,81.803,94.807,95.628,101.386
1047,88.166,91.000,89.675,90.649,84.032,112.366,101.377,93.789,95.494,106.654,96.717,102.238,114.776,91.858,87.859,102.375,93.929,88.213,83.578,89.264,93.387,84.967,81.820,94.714,95.225,101.887
1048,88.560,91.493,89.370,90.657,84.531,113.393,101.286,94.472,95.835,106.410,96.991,102.587,114.808,92.292,88.480,102.908,93.977,87.937,83.323,89.006,93.432,84.125,82.231,94.262,95.249,101.145
1049,88.787,90.803,89.851,90.617,85.223,113.896,100.921,94.222,95.498,105.818,96.889,102.360,115.414,92.282,88.782,102.448,93.894,88.221,83.020,89.429,93.420,84.260,81.930,94.533,94.933,100.913
1050,88.544,91.841,90.028,90.988,84.811,113.657,101.746,94.197,95.096,106.220,97.599,102.973,115.168,92.675,87.778,101.940,94.205,88.034,83.223,88.877,92.751,84.221,82.053,94.806,94.811,101.160
1051,89.194,91.623,89.760,90.820,84.291,113.591,101.327,93.836,94.700,105.964,97.248,102.610,114.382,92.576,87.977,102.046,94.239,87.839,82.606,89.526,93.492,84.903,81.825,95.173,95.136,100.884
1052,88.877,91.268,89.847,90.242,84.095,113.754,101.168,94.449,95.302,105.398,96.587,102.232,114.769,92.832,88.009,102.956,94.521,88.072,82.885,88.929,93.618,84.508,81.586,94.476,94.773,101.320
1053,88.790,92.571,89.742,91.164,84.767,113.780,101.516,93.118,94.300,104.777,97.842,102.958,114.592,93.310,88.471,101.899,94.408,87.991,82.871,89.161,93.542,84.329,81.807,94.501,95.178,101.370
1054,89.419,91.445,89.360,90.473,84.617,113.636,101.345,94.606,94.111,106.993,96.752,102.645,115.289,92.736,87.778,102.832,93.711,88.038,82.925,89.066,93.717,84.238,81.574,94.657,95.288,100.417
1055,89.113,91.962,89.599,90.627,84.363,112.636,101.401,94.634,94.517,106.799,96.981,102.348,115.620,91.414,87.824,102.793,93.803,87.785,83.797,89.526,92.684,84.282,81.519,94.286,95.459,101.069
1056,88.466,92.225,89.555,90.351,83.767,113.782,101.109,94.410,94.403,107.479,97.483,102.589,115.862,91.769,88.447,102.853,94.181,86.980,83.305,88.940,93.185,84.305,81.868,94.359,95.620,100.729
1057,89.024,91.562,89.883,90.379,84.285,113.167,101.254,93.829,94.349,106.358,96.637,102.597,115.592,92.099,88.482,102.811,94.197,87.868,83.175,89.559,93.599,84.008,81.896,94.930,94.964,100.819
1058,88.419,91.384,89.345,91.112,83.852,112.664,101.103,93.713,93.705,105.727,97.295,102.466,115.789,92.388,88.843,102.791,94.038,87.257,83.529,88.906,92.461,84.632,81.781,94.592,95.660,101.197
1059,88.523,91.974,89.241,90.399,84.711,112.787,101.212,93.201,94.783,106.322,96.153,103.039,115.730,92.165,87.801,102.018,93.666,87.459,83.371,89.331,93.760,84.331,81.752,94.806,95.163,101.315
1060,89.132,91.569,89.464,90.978,84.561,113.368,100.782,93.454,94.086,107.213,97.314,102.508,115.325,92.533,88.166,101.634,93.839,87.564,83.622,89.195,94.423,84.250,81.485,94.968,95.651,100.709
1061,89.069,91.168,89.647,90.184,84.837,112.894,101.230,93.329,93.856,105.950,96.142,102.388,115.950,91.462,87.796,102.103,93.999,87.821,83.468,89.312,93.356,85.081,81.728,93.175,95.754,101.145
1062,89.251,91.716,89.289,90.379,84.708,113.051,100.880,93.507,93.928,106.225,97.278,102.976,114.285,91.325,88.150,102.602,94.181,87.573,83.102,89.036,93.328,84.534,81.664,94.459,95.003,101.437
1063,88.979,92.464,89.361,90.824,84.332,112.797,100.838,92.854,95.184,106.962,96.663,103.282,115.154,92.211,88.021,103.159,94.030,86.843,83.462,89.128,93.268,85.196,81.430,94.845,95.351,101.229
1064,87.899,91.578,89.789,91.060,84.325,112.843,100.321,93.438,94.292,106.678,97.670,102.269,114.295,92.546,88.780,102.908,94.599,88.219,83.988,89.866,93.639,83.986,81.800,94.860,94.941,101.200
1065,88.367,91.462,89.213,89.954,84.306,113.456,100.458,93.787,93.940,106.462,97.276,102.323,115.174,91.959,87.871,102.802,93.904,87.349,83.371,88.767,92.853,84.381,81.634,94.543,95.736,100.970
1066,88.558,90.628,89.347,89.711,84.221,113.228,100.619,94.419,94.463,106.149,96.903,102.447,115.355,92.525,88.794,102.074,94.064,87.526,83.826,88.996,92.703,84.760,81.789,94.625,96.238,101.234
1067,88.924,91.287,89.350,90.649,84.007,113.000,100.660,94.340,93.856,106.998,96.384,102.449,115.060,91.269,87.848,102.789,94.408,87.626,83.195,89.267,95.195,84.461,81.699,94.158,95.582,100.788
1068,88.390,90.763,89.299,90.299,84.094,113.043,100.530,94.523,94.124,106.979,97.104,102.664,115.573,92.005,88.028,101.993,94.045,87.584,83.066,88.873,92.646,84.718,82.207,94.054,95.637,100.881
1069,88.669,90.972,89.395,90.166,84.203,113.570,100.596,93.812,95.142,107.538,97.054,102.612,115.395,92.871,87.677,103.117,95.145,87.694,83.352,88.993,93.335,84.474,81.983,94.494,95.020,100.849
1070,89.244,91.716,89.325,90.806,84.327,112.050,100.823,93.053,93.816,106.903,96.814,102.616,114.750,92.231,88.546,102.963,93.997,88.114,83.731,89.067,93.337,84.573,81.906,94.479,95.930,100.567
1071,89.364,91.078,89.030,90.078,85.102,112.750,101.244,93.838,94.279,106.616,96.778,102.965,115.519,91.741,87.841,102.246,94.409,87.866,83.603,88.862,93.411,84.327,82.551,94.787,95.423,100.549
1072,89.371,90.640,89.552,90.088,84.529,113.190,102.191,93.398,93.669,106.694,97.976,102.282,115.611,92.360,88.850,102.862,94.279,87.349,83.758,89.452,94.133,84.564,81.288,95.035,95.416,101.487
1073,89.132,90.746,89.661,90.727,84.492,112.841,100.713,93.836,93.786,106.339,98.255,102.098,115.503,92.206,88.850,102.110,94.022,88.239,82.900,88.806,92.242,84.378,81.139,94.733,95.710,100.997
