 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26
919,88.255,90.346,89.418,90.142,84.623,123.691,102.265,94.676,93.285,107.109,95.422,101.360,114.809,90.680,88.234,101.577,96.569,87.615,83.528,90.561,96.682,83.952,81.726,94.174,94.704,100.688
920,88.406,90.239,89.273,88.964,84.508,122.210,101.362,93.109,93.670,106.391,95.743,101.378,114.428,89.556,88.379,100.611,96.443,86.573,83.806,89.943,96.112,84.325,81.800,94.775,95.274,100.218
921,88.095,90.983,89.444,90.395,85.043,122.174,101.915,93.741,94.041,107.829,96.071,102.242,114.707,89.929,88.562,101.179,96.058,86.969,83.317,89.950,95.829,84.492,82.036,94.837,95.800,100.629
922,88.198,90.111,89.039,89.866,84.723,121.558,100.227,94.030,94.073,106.723,95.660,101.444,114.172,89.924,88.438,100.308,96.173,86.989,83.662,89.919,95.781,83.993,81.848,94.796,95.124,100.204
923,88.750,90.341,88.842,89.984,84.253,120.535,101.652,92.984,93.752,107.784,95.443,101.822,114.665,89.972,88.110,101.490,96.048,87.011,83.471,89.201,96.280,84.375,81.789,95.105,94.717,100.864
924,88.731,89.941,88.838,89.491,84.860,120.309,101.182,93.648,93.618,107.057,96.151,101.786,115.384,90.563,88.009,101.894,94.927,86.367,82.968,89.395,94.525,84.210,81.731,93.950,94.917,100.478
925,88.740,90.043,88.871,89.455,84.749,120.269,101.490,92.940,94.268,106.981,96.533,101.631,114.620,90.168,88.630,101.069,94.978,86.356,83.123,89.772,95.620,84.542,81.884,95.242,95.562,100.705
926,88.945,90.588,88.512,90.295,85.383,119.107,101.050,93.808,93.966,106.832,95.054,102.087,115.285,90.272,87.681,100.703,95.192,86.678,82.832,89.401,94.254,83.881,81.493,94.171,94.175,100.386
927,88.598,89.474,89.071,90.080,84.689,118.216,101.418,93.752,94.721,106.886,96.028,101.189,115.046,90.264,88.398,100.467,94.917,86.689,83.302,89.137,94.330,84.387,82.055,94.452,94.837,100.187
928,88.676,89.280,88.752,89.409,84.649,118.060,101.130,94.225,94.767,106.322,95.833,100.568,114.110,90.784,87.689,101.579,94.694,86.830,83.351,89.060,94.112,83.585,81.937,94.507,94.962,100.296
929,88.515,88.841,90.035,89.906,84.764,117.421,100.725,94.225,94.375,106.659,95.568,101.635,115.117,90.289,87.581,101.163,94.859,86.875,83.871,89.698,94.812,84.311,82.476,94.533,95.606,99.738
930,88.627,89.628,89.452,89.836,84.715,118.307,100.908,93.447,93.290,107.329,95.123,101.728,114.569,90.452,87.869,101.163,93.933,87.101,83.123,88.161,94.470,84.599,81.839,94.452,94.867,101.008
931,88.388,89.436,89.290,89.663,84.577,117.932,100.723,93.803,93.817,107.107,95.274,101.605,115.082,89.612,88.063,100.906,94.492,87.570,83.229,88.926,94.430,84.472,81.606,94.555,95.041,100.344
932,88.177,90.076,88.962,89.906,84.263,116.783,100.328,94.035,93.127,107.270,95.441,102.131,115.371,89.906,87.705,100.170,94.251,86.342,82.898,88.021,93.886,84.172,82.216,94.013,95.020,100.101
933,88.589,89.927,89.047,90.253,84.620,116.495,100.690,93.389,94.011,106.761,95.212,101.587,114.389,90.053,88.656,100.621,94.386,86.796,83.242,88.797,93.211,83.914,81.479,94.043,94.710,100.595
934,88.964,90.104,89.120,89.677,84.654,116.894,101.203,94.611,94.856,107.472,95.026,101.784,115.154,90.607,88.164,101.607,94.003,86.394,83.551,88.271,94.045,83.999,81.420,94.123,95.731,101.101
935,87.974,90.107,89.374,89.090,85.061,117.265,100.658,93.924,94.372,105.877,95.738,101.060,114.928,90.053,87.902,101.101,93.874,87.043,83.569,88.588,92.748,84.007,81.396,94.487,94.770,100.527
936,88.267,90.384,89.038,90.305,84.957,116.304,100.767,93.748,93.786,107.019,95.856,101.042,113.579,90.840,88.176,100.690,94.213,86.848,83.311,88.571,92.857,84.360,81.312,94.308,95.299,101.014
937,88.111,89.443,88.850,90.515,85.296,116.249,100.720,93.993,94.300,105.744,95.434,101.483,115.733,90.206,87.874,100.614,93.926,86.172,82.725,89.051,93.556,84.806,81.630,94.532,94.745,100.987
938,88.967,90.848,89.110,89.699,84.680,115.585,100.831,93.468,94.013,107.417,95.274,101.331,114.512,89.581,87.560,101.382,93.964,86.864,82.749,88.282,93.428,84.190,82.045,94.622,94.825,101.026
939,88.371,90.320,89.587,90.000,84.165,115.476,101.124,92.912,94.334,105.979,96.130,102.974,114.602,90.150,87.859,101.676,94.591,87.208,83.792,88.555,93.195,84.049,81.810,94.518,94.537,100.025
940,88.522,89.863,89.083,90.084,84.596,115.321,100.791,93.317,94.879,106.145,95.840,100.830,115.263,90.571,87.614,99.966,93.781,86.107,83.231,88.307,92.933,84.037,82.389,94.343,94.737,100.594
941,88.735,89.991,89.025,89.265,84.691,115.246,100.490,93.454,94.073,105.891,94.903,101.247,114.752,90.756,88.232,100.340,93.315,87.128,83.986,88.291,92.971,84.508,82.334,94.035,95.119,100.986
942,88.393,89.583,89.235,89.631,84.858,115.769,99.455,92.852,94.183,106.654,95.184,101.991,114.573,89.650,88.932,100.945,93.509,86.573,83.225,88.830,93.430,84.329,82.531,94.062,94.951,100.161
943,88.513,89.756,89.199,90.026,85.175,115.133,101.165,93.044,94.876,106.128,96.149,101.740,114.421,89.987,87.906,100.706,93.592,85.463,83.806,88.710,93.200,83.790,81.265,95.285,95.116,100.714
944,87.645,88.543,88.937,89.439,84.943,114.841,101.036,93.933,94.760,105.787,95.007,101.183,115.007,90.043,88.166,99.768,93.708,86.376,82.942,87.745,92.078,84.105,81.962,94.757,95.114,100.208
945,87.763,89.536,89.080,89.387,84.835,114.867,101.006,93.850,93.843,106.261,96.208,101.514,115.594,90.914,87.808,100.922,93.216,86.221,83.852,88.287,94.074,84.202,81.346,94.521,93.905,100.335
946,88.243,89.374,88.601,89.585,84.561,114.461,100.738,93.502,95.297,106.142,94.448,100.919,114.433,90.058,87.504,100.126,93.151,86.508,83.298,88.163,92.765,84.871,81.305,94.209,94.955,100.655
947,87.681,90.929,89.178,89.862,85.324,113.954,100.346,94.488,94.393,106.076,95.927,100.967,114.548,89.964,87.717,101.053,93.588,86.403,84.134,88.486,92.679,84.109,82.656,94.474,94.662,101.319
948,88.742,89.912,88.978,89.603,84.834,114.922,100.431,93.611,93.858,106.791,96.165,102.190,115.120,89.596,86.789,100.329,93.222,87.161,83.448,88.394,92.188,84.007,81.926,94.324,94.964,100.441
949,88.050,89.649,89.605,89.393,85.468,114.766,101.286,94.690,94.245,106.197,95.373,101.143,114.245,90.127,88.415,101.834,93.377,86.380,82.949,88.255,92.401,84.615,82.098,95.128,94.937,100.786
950,88.525,89.313,89.397,89.774,84.596,114.392,100.825,93.991,94.638,106.820,95.217,101.210,115.001,90.411,88.326,100.276,92.917,85.459,84.106,88.402,92.653,84.259,81.224,94.224,95.199,99.884
951,88.205,90.182,89.548,89.415,84.959,113.501,100.814,93.134,94.752,105.621,95.373,101.694,115.727,90.736,87.705,100.522,93.147,86.660,83.677,88.757,92.568,84.244,81.610,94.478,94.926,100.924
952,88.293,89.874,88.799,89.914,84.845,114.286,101.076,94.067,93.357,106.024,95.113,101.804,114.378,91.135,87.539,100.885,93.239,86.819,83.002,88.173,91.829,84.140,82.757,94.625,94.501,99.878
953,88.575,90.360,89.032,89.180,84.630,113.764,101.168,93.935,95.002,106.201,95.816,101.869,114.250,89.807,88.197,101.628,93.325,86.483,83.845,88.001,92.720,83.766,81.680,94.583,95.241,101.217
954,88.698,89.666,89.283,89.784,84.666,113.905,101.085,93.421,94.444,105.974,95.366,102.130,114.676,90.447,87.304,100.186,93.107,86.409,83.432,88.307,92.943,83.950,81.651,94.248,94.513,100.295
955,88.584,90.341,89.016,90.269,84.405,112.953,101.272,93.699,94.181,106.509,95.585,101.345,115.181,90.863,87.506,100.768,93.781,86.752,83.355,88.039,91.862,84.216,82.057,94.367,94.704,100.945
956,88.563,90.078,89.416,89.186,84.848,114.114,100.767,93.366,94.320,106.417,94.785,101.302,114.943,90.977,87.653,101.090,92.954,86.973,83.245,88.636,92.223,83.676,81.759,94.764,93.911,100.678
957,88.485,90.950,89.111,90.086,85.133,114.040,101.333,94.192,94.976,105.882,95.561,101.615,115.483,90.528,88.091,102.120,93.412,86.752,83.738,87.740,92.819,84.263,81.781,94.162,94.577,100.320
958,89.172,90.095,89.725,89.639,84.905,114.513,100.685,94.530,95.269,106.088,96.087,101.491,114.512,90.198,87.412,100.986,92.810,86.832,83.405,88.295,92.772,84.993,81.916,94.551,94.925,101.189
959,88.795,90.168,89.320,90.529,84.881,113.699,100.377,93.926,94.842,105.263,95.882,101.362,114.636,90.685,87.094,101.145,93.248,86.078,83.177,88.365,91.872,84.010,81.875,94.528,95.059,101.204
960,87.452,89.903,89.190,90.106,84.455,113.090,100.885,94.322,94.186,105.865,94.983,101.880,114.433,90.599,88.052,100.641,93.687,86.631,83.326,88.143,91.670,84.276,81.543,93.637,95.390,100.352
961,88.333,90.223,89.639,89.960,85.855,113.580,100.440,94.252,95.008,106.078,95.540,101.791,114.456,90.162,87.845,100.641,93.446,86.776,83.405,88.448,92.943,84.066,81.870,93.976,95.524,100.568
962,88.198,89.261,88.770,89.810,84.398,113.962,100.581,94.738,94.237,106.325,95.708,101.525,114.761,89.863,87.199,100.991,93.607,86.472,83.131,88.321,93.017,84.088,81.560,94.418,95.254,101.258
963,87.702,90.467,89.038,90.375,84.947,113.308,100.740,94.176,94.356,106.445,94.592,101.354,114.732,90.452,88.471,100.345,93.203,86.130,83.951,88.321,92.637,84.633,81.830,94.571,94.340,100.963
964,88.490,89.844,89.336,90.573,84.499,113.322,100.085,94.014,95.817,105.827,95.458,101.741,114.876,90.754,87.911,100.545,92.544,86.492,83.142,88.489,91.912,84.587,81.271,94.152,94.958,100.966
965,88.737,89.896,88.902,90.521,85.492,112.725,100.672,94.035,94.184,105.863,95.149,101.684,114.392,90.063,87.546,101.651,92.872,86.510,82.711,88.213,92.618,84.460,81.801,94.587,95.050,100.478
966,88.652,90.137,88.858,90.124,85.170,113.050,100.941,94.164,94.377,106.223,95.071,101.417,113.969,90.543,87.307,100.890,93.125,86.694,83.563,88.087,92.879,84.229,81.769,94.443,94.991,101.330
967,88.568,90.419,89.666,90.401,84.824,113.113,100.825,94.236,94.313,107.500,95.790,102.202,114.246,90.135,87.564,100.591,93.264,86.186,83.532,88.960,92.033,83.888,82.536,94.879,94.947,101.125
968,88.679,89.791,89.424,89.938,85.010,114.098,100.554,94.403,95.212,105.640,95.186,100.864,114.419,89.612,87.801,101.644,92.547,86.653,83.465,88.628,92.729,84.717,81.217,93.638,95.133,100.469
969,87.808,90.692,90.005,89.990,85.211,113.796,100.234,94.676,95.321,105.723,95.139,101.416,115.193,90.457,87.810,100.260,93.015,86.770,83.592,88.295,92.485,83.860,82.257,94.309,94.975,101.393
970,88.274,89.836,89.035,89.912,84.950,113.686,99.888,93.956,94.336,106.588,95.778,101.737,115.131,90.459,88.117,100.108,92.821,86.890,83.398,88.295,92.496,83.886,82.195,94.333,94.920,100.694
971,88.341,89.576,89.235,90.056,84.782,113.047,100.009,94.917,94.948,106.218,96.243,102.034,114.766,90.931,87.981,100.738,92.726,86.888,83.389,87.541,92.952,84.529,81.926,94.345,95.102,100.727
972,87.546,89.505,89.067,90.275,84.494,112.779,100.592,93.444,94.594,105.571,96.097,101.738,114.332,90.779,87.487,99.531,93.421,85.857,83.498,88.350,92.753,84.092,81.738,95.053,94.897,100.542
973,88.582,89.908,89.918,89.874,85.520,113.171,100.312,94.493,95.003,105.547,94.906,101.932,114.508,91.198,87.180,100.722,93.910,85.904,83.317,88.596,92.651,84.828,82.358,94.155,95.105,100.673
974,88.562,89.633,89.709,89.928,84.750,113.247,100.626,94.086,94.697,105.614,94.830,100.837,115.096,90.858,87.251,100.963,92.180,86.168,83.214,88.524,91.235,83.806,82.420,94.158,95.064,100.827
975,88.017,90.455,89.547,89.263,84.973,113.338,100.195,94.525,94.804,104.642,95.422,102.190,114.323,91.053,87.974,101.324,93.116,85.389,83.080,88.585,92.166,84.545,81.699,93.924,94.703,100.583
976,89.024,89.182,89.003,89.369,84.813,112.849,99.964,94.053,95.860,106.012,94.870,101.258,114.239,90.868,87.974,101.331,93.900,86.105,84.071,88.492,92.470,84.348,81.719,93.941,94.933,100.501
977,88.657,90.332,89.201,90.537,85.490,112.423,101.265,93.977,95.153,105.206,94.314,100.614,114.758,90.741,87.578,101.474,92.849,86.266,83.391,88.247,92.045,84.640,81.909,93.906,95.061,100.495
978,88.395,90.175,89.184,90.447,85.177,113.039,101.059,93.850,94.946,106.038,95.625,101.341,114.534,90.546,88.176,100.278,93.356,86.794,83.498,88.096,91.537,84.584,82.342,94.198,94.050,100.426
979,88.447,89.623,88.868,89.557,85.251,113.521,101.077,93.562,95.202,105.211,95.425,101.257,114.784,90.685,88.012,100.763,93.858,86.358,83.328,88.511,92.831,84.346,82.031,94.278,95.383,100.203
980,88.464,90.190,89.457,89.908,84.680,112.781,101.098,94.051,94.408,105.666,95.382,101.697,115.010,90.213,87.009,100.825,92.698,85.664,83.455,88.698,92.290,84.281,82.969,94.302,94.635,101.379
981,88.315,90.732,89.296,89.383,84.642,113.334,99.823,93.727,94.295,105.675,95.392,101.937,114.352,90.437,88.037,100.864,93.329,87.136,82.975,88.314,92.302,84.135,82.240,94.498,95.772,100.528
982,88.520,89.848,89.738,89.587,84.788,113.548,99.936,93.472,94.103,106.344,95.774,100.950,114.263,90.850,88.726,100.480,92.788,86.235,83.005,88.728,92.727,84.425,81.363,94.588,95.100,100.562
983,88.562,89.318,89.344,89.479,84.736,112.805,100.670,94.062,94.684,105.071,95.453,101.880,113.796,90.393,87.932,100.145,92.428,86.745,83.654,88.569,91.941,84.325,81.099,94.347,95.302,101.163
984,89.605,90.600,89.079,90.357,85.133,112.120,100.941,93.278,95.132,105.391,95.748,101.566,113.627,90.574,88.412,99.395,92.875,87.190,83.322,89.013,91.893,84.116,82.077,94.372,95.322,100.681
985,88.092,89.979,89.490,90.180,85.036,112.749,99.477,93.340,94.922,106.640,95.660,101.175,114.253,90.924,87.876,99.922,93.343,86.407,83.508,88.217,92.658,84.240,81.820,94.529,94.631,100.084
986,88.095,89.616,89.437,90.062,85.395,112.069,100.873,93.840,95.070,105.531,95.257,100.920,114.818,91.388,87.646,101.092,93.061,86.045,83.000,88.304,91.570,84.237,81.916,93.552,94.476,100.604
987,87.896,90.173,88.999,90.808,84.848,112.901,100.437,93.229,96.020,105.618,95.184,101.633,114.469,91.287,88.269,100.186,93.241,86.814,83.786,88.221,91.708,84.461,82.012,94.665,95.194,101.226
988,88.121,89.533,89.583,89.523,85.309,112.909,100.595,94.208,94.434,105.427,94.604,100.921,114.376,90.944,87.993,101.411,92.385,86.729,82.838,88.663,92.147,84.519,81.904,93.962,95.210,101.164
989,88.643,89.673,89.217,90.118,84.934,112.376,101.490,93.894,95.055,105.270,94.863,100.975,114.608,90.944,87.581,100.460,92.808,86.454,83.617,88.344,91.979,84.734,81.875,93.637,95.466,100.643
990,88.248,89.209,89.717,89.641,85.046,112.820,101.290,95.093,94.708,104.986,95.448,101.454,114.015,91.063,87.644,100.793,92.671,86.315,83.683,88.175,92.245,84.484,81.873,94.367,95.244,100.943
991,88.085,90.412,89.793,89.022,85.127,113.540,101.042,94.294,95.127,106.818,94.691,100.962,114.644,90.317,87.014,100.478,92.226,85.962,84.103,88.155,92.789,83.910,81.735,94.575,94.881,101.033
992,88.137,89.912,88.790,90.671,84.835,112.142,100.369,95.044,96.082,105.149,94.724,102.151,114.487,90.607,86.967,100.078,93.608,85.875,83.340,88.224,92.397,84.125,82.053,94.240,95.396,100.896
993,89.024,90.391,88.949,89.395,84.902,111.865,100.278,93.766,94.785,105.661,94.927,101.685,113.853,91.657,87.169,100.791,92.884,87.159,83.314,88.458,92.489,84.345,82.651,94.004,95.225,101.202
994,88.253,90.149,88.674,89.645,85.628,112.480,100.345,93.537,94.732,105.152,94.915,101.503,114.427,91.069,88.415,100.037,91.935,86.723,83.340,87.723,91.945,84.029,82.151,94.649,95.354,100.480
995,88.776,88.896,88.966,89.551,85.176,112.939,100.554,94.502,94.475,105.900,95.733,101.369,114.780,90.627,87.290,100.552,92.768,86.617,83.780,89.143,92.504,84.713,82.101,94.692,95.881,101.067
996,88.373,90.263,88.957,90.501,84.700,113.038,100.672,94.565,94.876,105.851,94.962,101.621,113.996,91.546,87.960,99.949,92.940,86.586,83.218,88.411,92.518,84.556,82.274,94.150,95.793,101.284
997,88.568,89.917,89.170,90.327,85.035,112.183,99.887,94.150,94.729,105.664,95.368,101.184,113.840,89.896,87.801,100.568,93.177,86.696,83.055,88.521,92.014,84.545,81.649,93.968,94.653,100.478
998,87.827,89.889,89.264,90.134,85.081,111.683,100.980,95.012,94.427,105.498,95.193,101.189,114.403,90.373,87.623,100.326,92.684,86.738,83.343,87.662,92.893,84.447,81.714,94.355,94.496,100.120
999,89.029,90.588,89.727,89.651,84.666,112.232,100.885,94.655,95.274,106.588,95.233,101.788,114.373,90.388,88.431,100.832,92.913,85.300,83.280,87.887,92.145,84.301,82.223,94.704,95.142,101.273
1000,88.380,89.604,88.695,90.176,84.760,113.291,100.348,94.681,94.070,104.751,95.552,101.007,114.118,91.246,88.110,100.600,92.626,87.490,82.871,88.652,92.371,84.456,81.827,94.478,94.768,100.217
1001,88.085,89.796,89.171,89.505,84.642,111.922,101.106,93.979,95.289,105.398,95.427,101.007,114.008,90.348,87.651,100.292,93.080,86.973,83.302,88.660,91.898,84.166,82.183,94.271,93.577,101.002
1002,88.307,89.334,89.632,89.729,85.165,112.176,100.065,94.900,95.121,105.351,94.962,101.020,113.666,90.850,88.194,101.513,92.830,86.324,82.518,88.615,92.048,84.340,82.106,94.574,95.581,101.137
1003,88.104,89.168,89.027,89.134,85.575,113.238,101.286,94.192,94.993,106.033,95.026,100.398,114.328,91.145,88.246,99.694,91.382,86.447,83.212,88.066,92.594,84.589,81.229,94.204,95.487,100.578
1004,88.042,89.915,88.967,89.794,85.203,112.180,100.660,94.137,94.778,105.263,95.257,101.072,114.088,90.835,87.813,99.726,93.068,86.016,83.005,88.137,92.352,83.632,81.752,94.592,94.646,100.606
1005,88.296,89.107,89.453,89.922,84.913,112.775,100.595,94.854,94.346,104.976,95.156,101.259,113.675,90.591,87.550,100.786,93.081,86.664,83.582,88.710,92.178,84.103,81.697,94.543,94.706,100.255
1006,88.728,89.751,89.176,89.836,85.471,110.879,99.604,94.111,96.095,105.277,95.047,100.506,114.330,91.454,88.019,99.966,93.001,86.103,83.091,88.633,92.216,84.151,82.123,94.879,95.094,101.163
1007,88.343,90.114,89.366,90.106,85.105,112.181,100.032,93.921,94.842,105.365,94.542,100.821,113.784,90.079,88.169,100.533,92.952,86.881,83.538,88.792,92.886,84.116,82.027,94.609,94.429,100.395
1008,88.440,89.464,89.330,89.984,84.709,112.751,99.537,94.630,95.038,105.903,95.113,101.092,113.771,90.162,87.609,100.789,92.678,86.226,83.225,88.290,91.663,83.705,81.628,94.239,94.670,100.990
1009,88.678,89.668,89.487,89.144,84.478,112.023,100.309,94.185,94.900,105.254,93.882,101.326,113.957,89.891,87.431,100.809,92.776,85.635,82.702,88.631,91.734,84.725,82.399,94.825,95.391,100.298
1010,88.364,88.865,89.116,89.733,84.964,112.331,100.455,93.352,95.297,106.237,94.616,100.422,114.040,90.404,87.625,100.352,93.118,86.837,83.074,88.839,91.981,84.657,81.209,94.300,95.728,101.016
1011,87.860,90.230,88.988,89.563,85.067,112.073,100.194,94.819,94.418,104.879,94.653,100.897,114.572,90.373,86.890,100.120,92.762,85.076,83.302,87.723,92.268,84.097,82.281,94.162,95.250,101.182
1012,89.095,89.704,89.523,89.210,84.849,111.597,100.794,94.528,94.679,105.853,94.835,101.223,114.623,90.695,87.745,101.510,92.383,86.949,83.212,88.559,91.511,84.908,81.442,94.880,95.615,100.326
1013,87.563,89.872,89.217,89.419,85.228,111.845,100.778,94.222,94.959,104.614,94.137,101.464,113.616,89.959,87.279,101.867,92.325,86.541,82.911,88.521,92.798,84.483,81.670,94.325,94.767,100.159
1014,88.054,89.242,89.339,88.517,84.268,111.647,100.092,94.023,95.808,105.038,93.818,101.009,114.851,90.053,87.562,101.209,93.504,86.110,83.242,88.175,92.261,83.722,81.954,94.013,95.097,100.340
1015,88.367,89.749,89.472,90.369,85.292,112.129,100.539,94.030,95.183,104.607,95.587,101.349,113.668,90.129,87.838,100.595,92.631,86.280,82.805,88.710,93.518,84.007,81.858,94.331,95.127,101.427
1016,89.021,89.483,89.328,89.782,84.933,111.495,101.138,93.632,94.493,105.746,95.689,101.624,114.830,91.409,87.803,100.462,92.840,85.776,83.255,88.188,91.658,83.995,82.445,94.613,94.721,100.332
1017,88.241,89.476,89.423,90.473,84.557,112.020,100.390,94.840,95.029,105.370,94.649,101.460,115.253,90.071,87.714,99.632,92.862,86.671,83.722,88.308,91.713,84.589,82.173,94.456,95.023,101.131
1018,88.584,89.547,89.449,89.912,84.682,112.198,100.439,93.838,94.974,104.780,95.097,100.845,114.008,91.510,87.536,100.416,94.104,85.651,82.971,88.588,92.240,84.232,81.604,93.958,95.294,100.647
1019,89.016,89.521,89.730,89.365,84.946,112.547,99.740,93.993,95.310,105.922,95.212,101.529,114.793,90.876,87.934,101.290,92.842,86.246,83.497,88.705,92.710,84.467,81.385,95.215,94.980,101.340
1020,88.246,89.739,88.861,89.880,84.760,111.569,100.732,94.454,94.542,105.711,95.111,100.832,114.325,90.409,87.651,100.108,92.897,86.262,83.246,87.870,91.964,84.148,81.974,93.642,95.264,101.000
1021,88.383,88.704,89.494,89.299,84.642,113.247,100.186,93.206,95.046,104.903,95.476,100.746,114.448,90.201,87.328,100.508,92.774,86.519,83.095,88.682,92.810,83.901,82.045,94.576,94.346,100.648
1022,88.459,90.355,89.274,90.583,85.096,112.003,100.643,93.426,94.666,105.206,95.476,101.028,113.396,90.645,87.110,100.264,91.763,86.154,83.328,88.213,92.950,84.284,82.543,94.421,94.640,100.057
1023,88.253,89.455,88.899,90.713,84.406,112.120,99.805,94.086,95.196,105.400,94.469,101.410,114.117,90.734,86.323,101.524,92.878,85.685,83.097,88.287,92.235,84.399,82.026,94.576,95.505,100.359
1024,88.090,89.194,89.059,90.074,85.020,112.102,99.495,93.363,94.915,105.422,94.410,100.645,114.210,90.569,87.623,100.572,92.858,86.526,83.203,88.330,92.083,84.798,81.613,94.162,94.980,101.237
1025,88.432,89.865,88.870,89.477,85.391,112.120,100.454,95.312,93.969,106.069,94.443,100.762,114.772,91.350,87.546,100.023,92.530,86.217,83.043,88.702,91.729,84.100,81.783,94.301,94.834,101.139
1026,87.825,89.334,89.922,89.735,85.060,112.662,100.343,94.461,94.535,104.974,94.613,101.248,114.079,89.947,86.878,100.368,93.020,86.143,82.638,88.098,91.838,83.855,82.089,94.061,95.404,101.034
1027,88.669,89.685,89.045,89.269,85.193,112.721,100.505,93.498,94.734,105.609,94.217,101.175,114.234,90.157,87.351,100.253,92.103,86.004,83.318,88.860,92.202,84.614,82.277,94.582,94.304,100.278
1028,88.558,89.635,88.778,88.637,85.103,112.684,100.994,92.558,95.408,104.647,95.271,101.804,114.387,90.023,87.290,101.021,92.061,85.823,83.351,88.595,92.349,84.489,81.646,94.810,94.504,100.563
1029,89.087,88.353,89.093,89.709,85.244,111.323,100.398,93.850,94.852,104.235,94.592,100.965,113.292,90.835,88.363,100.018,92.797,86.432,82.746,88.833,91.933,84.452,81.587,94.482,95.091,101.084
1030,88.555,88.910,89.692,89.313,85.103,112.306,99.772,93.285,94.927,105.384,94.498,100.862,113.905,90.178,87.773,99.453,92.536,86.112,83.411,88.029,92.411,84.309,82.154,94.551,95.297,100.813
1031,88.369,89.175,89.497,89.762,85.123,112.463,101.080,93.697,94.899,104.441,94.828,101.132,114.659,90.444,87.597,100.674,93.165,86.441,82.883,88.817,91.910,84.405,81.318,94.787,95.354,100.571
1032,88.913,89.360,89.791,90.182,85.066,111.661,100.297,95.245,94.595,105.062,94.401,100.660,113.529,90.586,87.410,100.140,92.447,86.492,83.040,88.185,91.914,84.591,82.135,94.870,94.787,100.200
1033,89.295,89.116,88.815,90.128,85.448,111.832,100.218,94.796,95.409,106.661,93.627,101.316,113.981,90.221,87.728,101.154,92.332,86.461,82.868,88.515,93.112,84.470,82.053,94.741,95.329,100.946
1034,88.666,88.929,88.719,89.800,85.077,111.698,100.313,94.620,95.194,104.860,94.823,100.961,113.740,89.383,87.731,100.057,92.202,87.526,82.954,88.374,92.380,83.969,82.000,94.659,94.919,101.244
1035,88.534,89.517,89.144,89.830,85.184,111.520,100.260,94.755,95.034,105.495,94.575,100.831,113.771,90.558,87.679,99.552,92.343,86.732,83.060,87.833,92.950,84.419,82.029,94.641,95.138,100.979
1036,88.979,88.737,89.392,89.371,85.050,112.220,100.182,93.861,94.767,104.422,94.700,101.902,113.702,89.893,87.536,100.439,92.878,87.136,83.646,88.036,92.109,84.535,82.339,94.834,94.955,100.737
1037,88.745,88.941,89.623,89.743,85.088,111.307,100.971,94.296,95.618,105.727,95.245,100.877,114.633,90.764,88.211,99.405,92.357,86.190,83.335,88.621,92.684,83.826,82.307,93.756,95.737,100.864
1038,88.085,89.701,89.275,89.535,84.788,111.294,100.918,94.067,94.874,105.171,94.403,101.175,114.437,89.797,87.478,99.740,92.967,86.611,83.483,87.826,92.233,83.965,82.464,95.100,94.881,100.710
1039,88.272,89.251,89.210,89.629,85.144,111.474,100.083,94.176,94.732,104.270,94.953,100.434,113.453,89.312,87.415,101.000,93.216,86.501,83.402,88.474,91.789,84.497,82.161,94.270,94.828,100.800
1040,88.924,89.882,88.944,89.537,85.581,111.570,100.050,93.662,94.633,106.424,95.165,101.576,113.654,91.170,87.417,100.264,92.781,86.047,83.615,88.553,92.249,84.416,82.317,95.036,94.700,101.042
1041,88.667,89.052,89.564,89.397,84.838,111.807,99.956,93.637,95.312,105.524,95.165,101.576,113.700,90.640,87.286,99.782,92.540,85.819,82.611,88.889,92.732,84.294,82.486,95.169,95.286,100.670
1042,88.652,90.130,89.320,89.968,85.444,112.156,100.717,94.560,95.351,104.858,94.627,100.381,114.070,89.675,86.710,99.759,92.023,86.210,83.186,87.999,91.534,84.660,82.478,94.653,95.149,101.211
1043,88.425,89.339,89.663,89.263,84.892,111.836,99.930,93.141,95.354,105.692,95.193,101.137,113.267,90.051,87.316,100.269,92.026,86.170,83.437,88.686,92.095,84.073,81.820,94.359,95.224,100.788
1044,88.544,90.133,88.861,89.930,84.849,111.433,100.228,93.931,95.114,106.102,94.594,101.925,113.239,90.307,88.262,99.956,91.549,85.412,83.111,88.153,91.907,84.174,82.010,94.887,95.033,100.842
1045,88.666,89.500,88.681,89.319,85.332,112.301,100.330,93.507,94.532,104.713,94.321,101.452,114.473,89.609,87.941,99.917,91.806,85.345,82.863,88.300,92.739,84.099,81.789,94.445,94.906,100.403
1046,88.655,89.467,89.673,88.703,85.081,111.887,101.263,94.296,95.775,105.386,95.005,100.720,113.382,90.947,86.993,99.855,92.399,86.000,83.206,88.330,91.914,84.367,82.161,94.333,95.177,100.832
1047,88.236,89.621,89.209,89.721,84.772,111.243,100.605,94.685,95.333,105.590,94.613,101.326,114.152,90.624,87.403,99.589,92.269,86.389,83.226,88.565,92.280,84.486,82.223,95.457,95.751,101.058
1048,88.548,89.739,89.305,90.459,84.932,112.299,100.380,94.583,94.961,104.893,95.531,100.784,114.203,90.416,87.740,99.954,92.451,86.432,82.917,88.689,91.508,84.680,82.274,94.904,94.784,100.887
