 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37
508,81.206,116.538,101.632,92.721,77.627,94.855,108.684,91.420,83.125,87.391,95.357,112.712,90.984,72.957,75.900,86.775,83.037,74.154,66.120,70.073,63.124,78.382,71.079,69.613,69.196,70.507,65.981,62.548,63.483,70.622,68.384,66.387,63.760,69.684,66.218,62.211,79.805
509,81.466,117.625,101.122,93.430,77.861,93.549,109.098,92.668,82.903,87.148,95.103,113.368,91.312,72.760,76.444,86.045,82.998,73.886,65.189,69.460,62.831,78.138,70.715,70.133,69.600,70.054,66.650,63.452,63.911,69.453,68.075,66.542,62.355,69.365,66.442,62.853,77.172
510,81.530,117.216,100.638,93.702,78.294,96.963,108.482,92.365,83.284,87.374,95.296,113.221,90.945,72.254,76.125,86.793,82.762,73.754,67.116,69.396,63.767,78.334,70.851,69.345,69.236,70.298,65.847,62.964,63.589,69.979,68.511,65.511,63.046,69.519,66.363,63.050,73.661
511,82.203,117.208,100.786,92.422,77.772,95.483,107.812,91.796,83.405,87.060,94.897,112.549,90.772,72.612,75.567,86.936,83.159,73.695,65.944,69.244,63.128,77.701,70.848,69.219,69.538,69.950,66.025,62.899,64.072,70.441,68.210,66.921,62.560,69.393,66.442,62.889,72.208
512,82.047,118.766,100.596,93.926,77.772,94.070,108.530,92.207,82.212,87.800,95.385,113.078,90.136,72.981,75.826,86.429,82.746,74.522,66.173,70.025,63.818,77.808,71.370,69.526,68.862,70.030,66.301,63.380,62.908,69.637,68.277,65.367,63.244,69.963,66.293,62.070,70.878
513,82.196,117.664,100.835,92.415,78.633,97.469,108.893,92.853,82.879,87.322,94.321,112.771,90.984,73.237,74.722,87.939,83.238,74.213,66.492,69.542,63.603,78.651,71.084,69.757,68.596,70.570,66.472,62.788,63.159,69.715,67.647,66.816,62.461,69.235,66.225,62.773,69.647
514,81.367,116.383,101.283,92.756,78.731,97.241,108.848,92.468,82.408,87.096,95.029,112.564,89.901,72.482,75.342,86.994,82.605,74.228,67.176,69.962,63.203,78.120,71.109,69.653,69.613,70.503,66.560,63.048,63.560,69.486,68.194,66.359,62.157,69.760,65.796,61.694,69.113
515,81.424,116.819,101.309,93.380,79.035,100.455,108.065,92.468,82.576,87.121,95.049,112.856,90.218,73.077,76.030,86.452,83.055,73.585,65.754,69.604,63.866,77.729,71.033,69.471,68.364,69.811,66.093,62.676,63.662,69.934,68.269,66.181,62.459,69.639,66.059,63.224,68.950
516,81.763,117.802,100.811,93.744,78.127,98.224,109.219,94.026,82.444,87.258,94.318,112.822,90.722,72.558,75.716,86.540,82.715,74.474,66.096,69.804,63.079,77.478,70.715,69.254,69.591,69.637,66.213,63.078,63.689,69.862,67.806,66.350,62.555,69.431,66.565,62.565,69.032
517,81.967,117.251,100.585,92.767,78.117,100.406,108.584,93.261,82.607,86.973,94.959,113.251,90.205,72.502,74.255,86.313,82.897,73.368,66.821,69.963,63.508,77.583,70.359,69.589,69.018,69.671,66.287,62.544,63.437,69.745,67.904,65.760,63.021,69.637,66.512,62.510,68.303
518,81.801,117.931,101.277,92.783,77.981,101.007,109.222,93.030,82.922,87.079,95.159,112.802,90.621,72.240,75.465,86.505,82.688,74.268,66.116,69.758,63.236,77.535,70.524,70.064,69.751,70.468,66.243,63.071,63.478,70.426,68.108,67.136,62.309,69.822,66.533,62.186,69.281
519,82.256,118.299,100.205,93.229,77.978,97.598,108.647,92.423,82.926,87.197,95.192,113.001,90.028,72.384,75.406,86.909,82.879,75.250,65.794,69.842,63.066,77.838,71.163,69.770,68.987,69.926,66.493,62.958,63.672,69.796,67.965,66.720,62.703,69.894,66.388,62.630,68.819
520,81.409,116.485,100.604,92.372,77.573,102.733,107.967,92.610,82.813,86.747,95.053,111.753,90.556,72.975,75.854,87.379,82.428,73.820,66.518,69.337,63.314,78.098,70.595,69.907,68.467,70.005,65.750,63.294,63.498,70.147,67.554,66.218,63.021,69.989,66.697,62.583,68.005
521,81.720,118.711,101.717,92.899,78.741,100.276,108.865,93.083,82.616,87.478,95.188,112.863,90.570,72.423,75.110,86.689,82.372,74.441,66.123,70.133,63.300,77.271,70.981,69.827,68.813,69.817,65.345,62.826,63.611,69.850,68.132,66.610,62.578,70.011,66.227,62.569,68.195
522,82.079,117.485,101.071,92.725,78.370,96.904,108.091,93.057,82.370,87.243,95.411,113.023,90.648,72.323,75.127,86.304,82.730,74.669,66.542,69.731,63.872,77.603,70.617,69.232,69.409,69.470,66.681,62.702,63.413,69.523,67.733,66.788,62.622,68.954,65.711,62.608,68.176
523,81.219,115.395,99.875,93.911,76.576,95.948,107.572,92.471,82.768,87.053,95.672,111.685,90.805,72.528,76.079,86.685,82.977,72.860,66.040,69.398,63.411,78.714,70.696,69.911,67.969,69.828,65.919,62.817,63.382,69.697,67.830,66.703,62.456,69.070,66.527,62.399,67.643
524,81.445,117.171,100.900,93.601,78.671,93.407,108.180,93.188,82.777,87.134,94.822,113.530,90.196,72.664,75.215,86.628,82.460,74.283,66.243,69.750,63.994,77.880,70.321,69.629,69.547,69.497,65.812,62.765,63.862,70.036,68.188,66.082,62.456,69.237,66.444,62.735,68.131
525,81.466,117.678,101.088,93.333,77.829,96.028,109.332,92.725,82.446,86.737,94.512,112.917,90.545,72.513,75.198,86.430,82.723,74.290,66.322,69.958,63.864,78.179,70.516,69.562,69.173,70.026,65.907,62.689,63.408,69.685,67.972,66.136,62.249,69.640,66.242,63.050,68.624
526,81.891,117.102,100.366,92.678,78.399,97.584,108.313,92.994,82.318,86.618,94.452,111.994,90.074,72.438,75.739,87.064,82.567,74.857,64.771,69.310,63.339,77.321,70.522,69.527,69.133,70.091,65.926,62.704,63.648,70.153,68.059,66.297,62.793,69.259,65.493,62.587,68.661
527,80.381,116.572,100.416,94.465,76.753,95.990,108.166,92.868,82.756,86.648,94.918,112.500,90.285,73.103,75.499,86.856,82.763,73.978,66.505,69.525,63.260,77.836,71.304,70.016,68.782,69.993,66.213,62.155,63.181,70.901,67.501,66.042,62.424,68.971,65.999,62.170,68.511
528,81.377,116.530,100.158,92.442,77.130,93.047,107.568,92.377,82.397,86.699,94.668,112.411,90.554,72.800,75.352,86.056,82.789,73.882,66.249,70.383,62.884,77.585,70.557,69.925,68.987,69.936,65.741,62.929,63.273,70.231,67.514,66.525,62.788,69.444,66.038,62.383,68.548
529,81.221,115.857,100.555,92.267,78.633,92.941,108.876,92.560,82.399,87.146,94.873,112.642,90.442,72.955,76.125,86.232,82.519,74.853,66.664,69.435,63.417,77.635,70.753,68.986,69.058,69.746,66.280,62.546,63.570,69.979,67.632,65.605,62.724,68.996,66.305,62.048,68.367
530,81.162,117.263,100.860,93.349,79.263,96.267,108.235,92.024,82.189,86.766,94.512,111.822,91.037,72.426,75.769,86.643,82.481,73.831,66.146,69.996,62.952,77.395,70.880,69.248,68.560,69.982,66.144,62.714,64.020,69.841,67.696,65.551,61.945,69.239,66.409,63.342,68.570
531,81.880,117.558,100.779,93.845,78.047,94.105,107.553,93.251,82.623,87.388,94.622,112.811,89.526,72.465,75.267,86.526,82.387,73.938,65.252,69.669,63.614,77.240,70.280,69.367,69.169,70.302,66.190,62.849,63.435,69.877,68.300,66.819,62.624,69.580,65.748,62.644,68.534
532,81.577,117.409,101.314,93.550,77.899,93.892,107.867,92.845,82.338,86.667,95.365,112.496,90.527,72.245,75.250,86.214,82.714,73.699,66.183,69.763,63.062,77.655,70.677,69.665,69.409,70.093,65.942,63.282,63.305,69.559,67.977,66.130,62.106,69.554,66.063,62.998,68.738
533,82.352,117.088,101.217,92.996,78.092,97.799,107.849,92.703,82.672,87.063,94.956,112.267,90.050,72.564,76.229,86.831,82.738,73.548,66.060,69.425,63.417,78.282,70.810,69.136,69.040,70.419,65.306,63.147,63.227,69.282,67.774,65.331,61.829,69.472,65.970,62.485,68.371
534,81.507,116.438,100.548,92.857,78.250,96.313,107.263,93.000,82.204,86.424,94.447,112.574,90.296,72.398,74.970,86.720,82.668,74.051,66.472,69.115,63.453,78.151,70.236,69.776,69.236,70.570,66.155,62.225,63.363,69.958,67.812,65.992,62.429,68.760,66.584,62.610,69.502
535,81.435,116.081,99.663,92.422,76.047,93.774,107.112,91.380,82.023,86.770,95.000,111.446,90.581,72.424,75.287,87.077,82.603,73.570,66.229,69.362,63.130,77.817,70.285,69.551,68.964,69.590,65.789,62.784,63.147,69.240,67.839,66.331,62.309,69.391,66.076,62.889,67.738
536,80.915,117.525,100.599,94.035,78.250,98.208,108.181,91.959,82.156,86.458,95.135,111.853,89.480,72.573,74.732,87.174,82.271,74.724,66.299,69.688,63.140,77.993,70.924,69.796,69.236,69.656,66.111,62.464,63.411,70.288,67.853,66.771,62.671,69.426,66.510,62.385,69.290
537,81.219,116.747,100.218,92.682,77.585,96.476,106.993,92.650,82.317,87.030,94.233,112.397,90.818,72.884,76.265,87.011,82.510,73.390,66.289,69.971,63.275,77.622,70.783,69.367,69.276,70.167,65.771,62.903,63.147,69.375,68.105,66.568,62.447,69.431,65.979,63.238,68.511
538,83.620,117.305,103.812,96.101,77.120,101.469,114.032,103.791,83.847,91.227,96.908,126.878,103.795,77.723,80.958,95.505,83.206,74.566,66.239,70.208,63.424,78.961,76.698,69.393,69.262,75.141,66.426,62.685,63.643,72.511,69.354,68.254,62.290,69.712,68.033,63.707,70.131
539,83.931,120.992,108.244,100.461,78.234,125.787,116.572,112.884,84.036,91.820,97.412,137.188,103.412,78.001,80.849,93.822,83.271,74.908,66.093,70.152,62.963,78.764,75.897,69.877,69.004,77.344,66.396,62.920,63.420,72.303,70.565,68.726,63.041,70.130,67.877,63.336,69.851
540,82.839,121.008,106.606,99.105,78.411,143.731,114.657,118.354,85.140,91.476,98.556,143.379,99.809,77.073,80.601,90.994,83.493,75.496,66.548,69.300,63.678,79.633,75.193,69.768,68.293,75.532,66.197,62.769,63.502,72.315,69.778,67.808,62.454,71.125,67.575,62.791,69.774
541,85.341,132.385,120.981,111.535,79.345,157.920,151.098,157.758,93.001,104.570,109.037,179.061,103.802,88.897,91.038,103.772,92.911,80.074,66.907,70.054,63.616,84.369,85.239,69.808,69.204,79.438,66.130,63.557,63.925,76.991,73.032,68.444,62.505,74.055,71.959,65.676,71.348
542,86.175,152.965,142.182,121.477,80.494,164.080,184.312,175.458,103.986,111.321,113.782,187.731,108.113,94.902,97.089,104.773,98.791,80.934,67.595,69.927,63.678,86.603,87.696,70.460,68.929,83.593,66.519,64.492,64.770,82.571,79.570,68.460,61.908,76.809,75.129,67.066,71.900
543,87.496,148.591,140.475,117.035,80.304,168.642,174.007,173.237,105.891,108.102,113.138,202.013,108.455,92.313,100.206,100.781,97.855,80.779,67.309,70.000,63.211,87.317,86.938,71.827,68.507,81.828,66.100,63.697,64.826,81.411,79.058,67.568,62.862,76.150,75.897,67.100,71.959
544,92.380,161.701,161.256,129.671,80.924,167.988,185.583,184.748,115.404,119.859,127.099,210.315,114.058,101.646,108.008,118.786,105.240,95.386,68.100,70.565,63.326,92.325,91.470,74.423,69.436,85.238,66.072,64.494,64.027,91.012,87.492,68.847,62.717,78.673,82.354,70.794,74.982
545,92.894,172.173,178.708,137.581,81.620,164.103,185.075,187.294,121.318,122.025,129.867,212.684,114.173,103.721,107.813,124.973,109.016,100.875,67.651,70.544,63.727,90.144,91.130,75.144,69.444,87.392,66.481,65.242,64.314,95.694,91.101,68.941,62.546,77.798,82.877,72.202,73.570
546,92.621,169.242,177.328,132.120,80.813,168.923,167.016,198.401,122.481,117.981,125.590,213.243,120.949,99.292,104.166,123.164,106.934,95.651,67.671,70.096,63.727,87.299,89.315,76.027,69.191,83.916,66.225,65.336,64.140,94.033,88.226,66.782,62.256,78.565,82.597,71.363,73.339
547,90.909,164.426,169.422,123.333,78.440,170.827,149.457,192.926,120.866,111.861,121.341,208.719,121.290,95.380,101.892,115.160,101.721,88.085,68.043,70.279,63.438,84.969,85.883,77.696,68.853,79.830,65.576,64.214,63.945,91.523,83.836,66.921,61.947,78.048,81.664,70.565,71.136
548,91.736,164.572,168.422,120.151,79.991,171.673,148.273,195.201,127.332,115.509,121.930,206.540,124.255,92.240,98.807,109.909,96.706,85.831,67.615,70.540,63.424,82.742,82.997,78.312,68.822,77.238,65.819,64.076,63.058,88.096,81.452,66.379,61.827,77.741,80.613,70.016,71.258
549,92.167,170.045,182.030,131.004,78.741,171.101,161.417,204.631,132.913,124.023,126.984,221.844,134.241,98.260,105.629,117.254,101.554,86.224,67.096,70.238,63.990,88.428,87.033,77.436,68.756,82.162,65.625,64.563,64.382,94.559,84.925,68.071,63.237,78.785,81.834,70.494,71.566
550,91.018,186.532,197.548,135.674,78.421,170.958,171.737,208.610,136.380,127.958,128.171,225.213,135.561,97.258,106.244,114.538,105.029,84.728,67.914,70.067,63.196,88.186,85.946,75.005,68.391,83.733,66.106,65.668,64.355,96.943,87.320,68.424,62.509,79.672,80.702,70.728,72.498
551,89.847,177.749,194.039,129.326,78.763,172.003,161.993,205.584,134.956,120.663,123.395,225.158,126.244,94.702,105.357,105.726,101.281,81.923,66.887,70.642,63.017,85.921,82.035,73.294,68.502,81.478,65.840,65.029,63.734,95.583,84.854,68.311,62.643,79.110,78.183,69.603,72.643
552,87.928,165.841,189.406,123.128,78.411,169.600,146.460,199.994,131.479,115.914,116.861,219.822,118.037,90.897,101.257,102.191,96.912,79.077,66.030,70.769,63.074,83.511,79.435,72.228,69.084,77.427,66.218,64.729,63.683,90.318,81.886,66.028,62.198,78.143,75.529,69.907,71.371
553,87.944,164.705,187.644,125.380,80.047,168.236,140.630,207.713,133.442,116.364,117.936,222.319,118.924,90.638,102.059,101.715,95.452,79.702,66.475,70.469,63.508,85.111,78.364,71.581,68.133,76.841,65.713,64.176,63.630,88.009,79.169,67.418,62.468,79.050,75.532,68.791,71.575
554,88.478,161.138,184.494,122.329,78.383,169.736,142.971,211.302,136.865,121.658,117.588,220.308,122.993,90.838,100.735,103.734,93.488,78.515,67.482,70.712,63.907,84.784,80.337,71.038,69.178,76.286,65.648,64.231,63.674,88.402,78.526,67.469,62.834,78.903,75.783,69.068,72.036
555,88.626,160.752,179.642,120.884,79.829,175.780,141.466,210.368,139.724,120.017,122.289,225.424,129.959,90.075,99.127,107.728,92.211,77.949,66.169,71.769,63.242,85.657,81.609,71.102,69.089,75.385,65.947,63.908,63.679,86.480,77.866,66.263,62.122,78.776,77.332,68.190,72.267
556,86.639,155.198,170.126,113.961,79.386,172.678,134.807,206.685,140.592,117.768,122.916,221.512,132.665,89.196,97.414,107.103,91.199,77.474,66.216,70.762,63.758,84.135,81.481,72.027,69.013,73.197,66.042,63.353,63.742,83.429,75.142,66.548,62.765,78.361,76.506,68.526,72.176
557,86.643,150.772,165.125,108.411,78.940,171.343,130.388,203.737,135.774,114.356,117.106,218.828,128.554,87.382,97.325,102.368,89.003,76.007,66.598,70.621,63.463,82.546,79.543,72.877,68.382,72.719,65.414,62.987,63.881,81.553,74.227,66.520,62.468,78.061,74.369,67.755,72.543
558,84.477,143.505,165.946,107.450,78.750,170.406,125.454,202.688,131.835,114.285,116.996,211.516,124.858,86.074,96.459,100.166,87.398,76.324,65.973,71.113,63.671,81.502,79.065,73.297,68.489,72.057,65.956,63.721,63.669,80.360,72.745,66.189,62.145,78.594,73.570,67.245,69.561
559,84.875,147.662,176.025,111.783,78.861,169.986,130.332,207.512,131.349,114.565,112.874,217.945,121.377,91.191,101.847,103.053,88.851,76.243,66.199,70.929,63.500,82.786,83.054,72.297,69.004,75.700,65.975,64.237,63.022,84.306,75.185,67.136,62.348,78.679,72.875,68.367,70.416
560,84.053,148.664,180.375,111.399,79.234,166.372,125.279,206.299,128.967,113.137,109.064,219.191,117.065,90.671,100.741,101.322,88.671,75.165,66.817,71.444,63.295,83.308,83.861,70.428,68.991,76.187,66.120,65.256,63.372,84.781,77.441,66.198,62.825,78.215,72.005,67.932,70.443
561,83.901,145.680,179.648,113.236,78.633,162.876,125.094,208.838,129.117,113.355,106.468,217.094,116.648,88.786,98.567,99.282,87.548,76.717,66.236,70.602,63.488,81.555,82.000,70.597,68.560,75.848,65.856,64.744,62.937,83.874,76.634,66.664,62.486,78.583,70.888,67.964,71.163
562,84.056,141.444,173.549,109.446,78.491,163.385,122.156,200.806,126.978,107.959,104.034,210.519,117.950,86.127,94.429,95.279,86.001,75.452,66.385,70.785,63.308,80.762,78.957,70.982,68.284,73.886,65.532,63.739,63.350,81.991,74.316,66.054,62.523,77.396,70.719,67.075,71.023
563,84.074,136.941,163.563,103.826,77.864,167.904,120.972,200.078,124.178,106.929,101.341,202.119,117.062,83.238,92.828,93.739,84.796,75.533,66.140,70.752,63.622,80.168,77.250,70.717,69.053,71.874,65.461,63.574,63.389,79.571,72.859,65.822,62.037,76.817,70.004,66.299,70.326
564,83.272,133.680,154.944,101.950,78.791,162.432,121.487,202.452,122.178,107.082,102.836,194.130,121.729,82.967,92.051,92.106,84.994,75.879,66.289,70.171,63.740,79.105,76.584,71.486,69.080,72.616,65.850,63.269,63.845,78.508,72.114,66.336,62.581,77.044,69.978,65.354,70.131
565,82.144,130.593,146.066,101.105,78.687,157.353,118.309,198.518,118.143,104.165,104.082,178.479,120.722,81.469,88.698,91.058,84.017,75.026,66.601,70.712,63.533,79.155,74.946,71.002,69.076,71.304,65.498,63.317,63.609,76.514,70.799,65.763,62.675,76.130,69.221,65.485,69.968
566,82.149,128.764,138.417,98.430,77.684,151.584,115.923,186.712,111.362,100.677,101.944,163.315,112.320,80.023,86.981,89.404,83.743,75.404,65.761,70.431,63.314,78.631,74.041,70.289,68.049,70.891,65.727,62.968,63.515,75.132,70.104,65.427,62.622,74.525,67.715,64.147,70.005
567,83.434,126.279,138.806,98.318,78.313,145.708,121.758,194.164,107.604,101.925,100.001,162.483,106.844,82.232,90.792,92.016,85.005,75.154,66.538,69.848,63.616,83.190,77.011,69.917,68.724,74.213,65.792,62.996,63.587,76.637,71.164,66.698,62.581,75.776,68.184,66.141,71.281
568,83.405,126.090,140.838,99.802,78.788,142.219,119.255,192.899,103.516,99.632,100.244,167.200,102.781,82.646,92.563,91.790,85.081,75.415,66.724,70.354,63.659,83.275,77.372,69.511,68.800,75.882,65.299,63.210,63.631,76.997,71.565,66.395,62.477,75.332,67.186,65.921,70.778
569,82.252,124.707,140.431,98.012,78.044,137.951,117.849,193.737,100.609,97.808,97.718,169.008,100.473,84.174,95.826,90.698,85.677,75.180,66.605,70.119,63.793,85.858,82.054,69.430,69.080,75.773,66.301,62.750,63.725,77.685,71.441,67.381,62.366,75.736,67.424,67.048,70.403
570,83.122,123.857,138.462,100.008,77.203,137.654,115.013,188.905,99.362,97.162,98.310,178.444,102.595,83.361,94.675,92.099,84.879,75.107,67.086,70.546,63.967,84.681,80.992,70.853,68.382,75.255,66.169,62.473,63.587,77.616,71.482,65.986,62.032,75.499,68.010,66.170,70.747
571,83.393,128.833,151.424,106.671,78.753,139.309,137.826,196.003,107.851,102.308,107.007,201.891,115.634,93.292,99.002,102.829,90.443,76.680,66.884,70.908,63.948,90.247,86.274,70.895,68.644,80.305,66.310,63.216,63.811,81.886,74.584,66.356,61.541,76.039,72.051,68.526,70.783
572,83.515,131.420,154.950,105.678,79.187,135.563,140.596,199.835,110.628,103.963,105.458,203.521,117.759,91.866,95.913,98.700,91.359,76.812,67.548,70.846,63.461,88.373,84.448,69.826,69.351,79.639,66.171,62.929,64.036,81.435,76.459,66.862,62.171,75.919,71.259,68.463,71.968
573,83.117,128.420,150.824,103.655,80.196,134.378,130.067,190.647,106.502,99.975,103.435,192.829,114.188,88.143,94.144,96.125,90.052,77.004,67.429,70.490,63.665,85.841,81.130,69.657,69.356,76.941,65.222,62.532,63.375,80.396,74.709,66.559,61.965,75.250,69.281,68.454,71.014
574,81.900,126.597,146.127,100.066,77.402,137.537,123.886,185.431,103.242,96.888,103.548,195.752,112.908,86.410,94.382,94.560,88.280,75.404,66.748,70.733,64.045,86.325,80.027,70.270,68.884,74.970,65.743,63.019,63.333,78.267,72.437,65.644,62.180,75.352,69.277,67.800,70.041
575,81.784,125.747,139.217,98.911,78.256,133.423,124.358,186.679,102.321,96.843,101.224,199.569,106.798,87.916,95.828,95.371,87.831,75.235,66.741,70.827,63.452,88.760,80.867,69.856,68.200,75.440,65.595,63.023,63.068,77.366,72.271,66.181,62.415,74.996,68.629,68.306,70.308
576,81.539,124.177,133.063,97.225,78.434,129.213,119.166,173.782,99.424,94.175,98.077,192.992,103.265,84.942,91.219,92.909,87.215,74.864,67.047,71.169,63.626,86.769,78.022,69.733,68.938,72.723,65.722,62.653,62.862,77.084,70.707,66.220,61.892,73.892,68.369,67.485,69.620
577,81.978,120.937,127.918,96.721,78.332,126.243,114.871,170.859,97.024,93.772,99.167,197.191,99.324,83.066,88.456,91.571,85.628,74.743,66.631,70.777,64.014,84.046,77.560,69.508,68.382,71.824,65.780,62.435,63.174,75.441,70.514,66.034,62.353,73.479,67.737,67.059,69.833
578,81.987,120.373,126.015,96.547,78.301,126.191,118.232,175.314,95.260,94.293,97.198,197.048,102.025,84.155,90.629,91.908,85.596,75.379,67.033,71.002,63.672,84.762,78.041,69.692,67.511,72.167,65.977,62.267,63.321,75.517,69.617,65.647,62.355,73.514,68.225,67.696,69.511
579,82.530,121.077,124.001,96.035,78.000,128.853,118.592,171.305,93.023,93.665,97.207,193.845,101.361,84.660,91.093,91.804,85.458,74.768,66.588,71.475,63.517,87.330,77.644,69.522,68.422,72.367,65.917,62.649,63.457,74.520,69.754,65.847,61.933,73.211,68.332,67.029,70.412
580,82.673,121.648,121.441,95.744,79.513,126.051,114.440,161.512,91.389,91.577,96.402,191.876,99.204,82.303,87.474,90.609,85.268,76.136,66.385,70.527,63.895,86.397,75.367,69.168,69.356,73.268,65.789,62.803,63.031,74.541,69.807,65.901,62.051,71.982,68.046,66.385,70.756
581,82.904,120.141,123.685,97.791,78.316,123.276,111.449,158.132,89.719,91.971,96.206,196.215,96.492,83.507,90.161,90.033,85.488,75.555,66.608,71.271,63.326,87.552,77.750,69.427,69.062,73.996,65.750,62.880,63.218,74.477,69.776,66.610,61.903,72.521,66.922,66.358,69.253
582,82.700,120.680,124.536,96.783,77.908,120.042,113.502,159.992,90.462,92.559,95.755,198.925,100.404,83.194,88.926,91.189,85.033,74.871,66.648,70.869,63.213,86.629,77.503,69.494,68.636,73.955,66.058,62.903,63.147,74.387,69.995,65.884,62.048,72.211,67.472,65.789,70.701
583,82.870,120.847,132.378,100.198,78.234,122.014,115.324,161.529,90.081,92.294,96.406,209.414,104.529,84.661,91.302,92.880,85.205,74.401,66.837,70.377,63.566,87.539,76.891,70.153,68.733,74.909,66.227,62.456,63.270,75.637,70.644,66.720,61.758,72.497,67.425,65.510,70.240
584,82.241,121.391,136.686,102.380,77.513,121.691,116.436,162.542,90.840,93.441,98.981,213.897,103.414,85.980,94.881,94.689,85.344,75.224,66.309,69.958,64.198,89.179,77.188,70.125,69.996,75.428,66.250,63.025,63.584,75.742,70.449,66.328,62.636,72.334,68.229,65.615,70.597
585,82.277,120.491,133.092,99.713,78.582,121.135,114.312,163.303,89.242,93.413,98.412,212.225,100.646,85.666,93.340,93.438,84.625,75.386,66.429,70.254,63.826,87.485,75.905,70.286,69.093,73.896,66.049,62.603,63.362,74.694,70.744,66.223,62.263,72.462,67.880,65.474,70.267
586,82.513,119.538,132.054,98.895,78.051,124.533,114.719,172.227,88.690,93.477,97.686,209.698,97.696,84.447,90.807,91.282,83.907,75.518,66.545,70.967,63.793,85.100,75.082,69.348,69.058,73.928,65.565,62.412,64.065,74.727,70.793,65.746,62.136,72.881,67.505,64.755,69.851
587,82.815,118.605,127.334,97.543,77.959,122.145,111.227,169.661,87.754,91.771,96.813,192.029,94.915,82.126,88.794,89.753,83.963,74.489,66.472,70.412,63.750,83.083,72.723,69.353,67.711,72.100,66.139,62.689,63.065,74.703,69.482,65.983,61.846,72.367,67.180,64.422,69.846
588,82.017,118.552,122.436,94.492,78.304,118.923,110.325,169.958,86.768,90.405,96.618,173.291,95.688,80.209,87.233,89.471,82.623,75.463,66.591,70.488,63.483,81.856,73.109,69.658,68.373,71.081,66.664,62.773,63.160,73.339,69.260,66.153,62.136,72.270,66.966,64.585,69.077
589,81.158,118.124,118.256,95.953,78.370,120.622,112.653,170.182,86.821,90.757,97.764,158.436,98.434,81.245,86.473,90.674,83.364,75.346,66.375,71.042,64.620,80.891,76.171,69.665,68.729,71.046,65.951,62.523,63.430,72.790,68.883,65.254,62.127,72.495,66.931,63.732,68.968
590,81.703,118.401,116.118,95.031,77.756,120.921,110.762,169.629,85.856,89.968,97.359,147.045,96.333,79.703,84.936,89.754,83.043,74.217,66.508,70.656,64.430,79.838,74.715,69.168,69.324,70.660,65.632,62.221,63.268,70.769,67.974,66.051,61.855,73.360,66.729,64.172,69.900
591,81.306,119.181,113.650,94.066,78.443,123.234,109.498,163.818,85.243,89.014,95.743,137.337,95.651,78.144,83.962,89.080,82.793,74.790,66.734,69.971,64.128,79.504,73.139,69.193,67.684,69.649,66.104,62.689,63.224,71.417,68.139,65.079,62.161,72.345,66.575,63.306,69.443
592,81.460,119.479,112.196,93.822,77.972,124.512,108.775,153.012,84.845,88.157,96.146,130.475,93.412,76.887,80.991,88.171,82.617,74.132,66.322,69.560,64.860,79.245,72.438,69.179,68.080,70.375,66.106,62.481,62.817,70.985,68.046,65.387,62.710,71.273,66.293,63.399,68.656
593,80.808,119.000,110.541,94.667,77.547,120.222,108.017,142.033,84.378,88.099,96.027,126.747,93.069,75.609,79.622,87.438,82.860,75.206,65.960,70.298,64.930,79.563,72.174,69.093,69.613,69.442,65.486,62.544,62.910,70.429,68.022,65.492,62.002,70.886,66.701,63.454,69.095
594,81.186,118.289,109.482,93.035,77.902,117.850,107.466,132.709,83.790,87.486,95.398,123.074,91.761,75.251,78.497,87.634,82.437,74.592,66.236,70.383,65.014,78.312,71.663,69.117,69.058,69.627,66.062,62.691,63.189,70.480,67.763,65.367,63.009,70.758,66.325,63.057,68.851
595,81.421,118.303,109.059,94.562,78.339,122.065,107.803,125.997,83.977,87.257,94.812,120.717,91.288,74.419,77.168,87.034,83.015,74.419,66.126,69.581,64.605,78.430,70.878,68.963,69.929,70.397,66.021,62.859,63.218,71.345,67.749,65.435,62.078,70.787,66.267,62.660,68.701
596,81.600,118.823,106.781,95.326,78.582,119.495,106.678,119.326,83.656,87.190,95.304,119.377,91.288,73.921,76.571,87.440,82.555,75.143,66.100,70.531,64.519,78.367,70.845,68.867,69.547,69.925,65.609,61.918,63.573,71.210,67.630,65.579,62.221,69.840,66.025,62.971,69.158
597,80.868,117.200,105.973,93.922,78.649,116.143,107.424,114.375,83.656,86.820,95.220,118.591,91.389,74.390,75.794,86.484,82.406,75.382,65.561,69.675,64.126,78.483,71.560,68.914,68.053,69.827,65.398,62.777,62.706,70.201,68.377,66.294,62.525,69.767,66.508,62.850,68.801
598,81.223,117.381,105.869,94.027,77.674,112.955,107.960,111.356,83.620,86.960,95.244,115.909,91.000,74.038,76.293,87.050,82.474,74.801,65.894,69.756,63.556,78.373,70.693,69.056,69.311,69.631,66.197,62.718,63.413,70.682,67.435,65.780,62.429,69.961,66.280,62.351,68.923
599,80.906,117.530,105.519,93.023,77.563,110.185,107.373,108.158,83.400,86.450,95.387,116.145,91.242,73.324,76.267,86.712,82.322,74.835,66.299,69.369,63.959,78.323,70.005,69.032,68.578,69.875,65.565,62.630,63.689,69.847,67.544,65.116,61.800,69.628,66.178,63.213,67.615
