 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37
943,86.422,129.073,111.140,101.581,85.282,93.841,118.465,99.620,88.493,94.139,106.099,128.383,96.841,75.419,79.558,92.106,87.354,73.408,67.130,68.138,62.851,82.546,73.514,71.634,71.622,73.093,68.995,65.273,66.044,74.315,72.000,70.477,65.521,70.883,67.906,62.782,68.842
944,88.021,129.662,110.912,101.481,84.168,98.502,121.939,106.845,89.970,96.275,107.809,147.510,111.520,80.153,81.083,98.340,88.999,73.511,68.299,69.273,62.841,84.753,77.554,72.385,71.356,73.113,69.255,65.101,66.691,73.919,72.131,70.850,65.760,72.237,69.429,64.642,70.036
945,88.669,129.914,111.095,101.516,84.804,98.530,124.044,112.092,90.406,97.670,108.885,162.866,116.186,84.677,86.102,101.376,90.268,76.684,68.047,69.363,63.147,87.439,82.571,72.604,71.600,73.834,69.162,65.326,66.565,74.562,72.511,70.271,64.998,74.033,70.122,64.379,70.045
946,88.687,131.721,113.972,104.275,83.956,111.841,133.904,124.833,91.541,101.105,113.134,180.836,124.655,90.112,93.985,105.914,92.924,76.324,67.781,69.633,63.068,90.299,88.511,72.546,71.604,73.490,68.891,64.481,66.836,74.619,72.757,70.927,64.991,75.317,72.515,66.599,71.787
947,87.942,133.261,114.898,105.818,85.215,123.841,127.911,120.458,91.828,99.855,110.399,189.666,123.140,88.857,93.059,102.468,92.624,75.357,67.362,69.125,62.884,89.319,87.590,72.839,70.920,73.686,68.688,65.263,66.596,74.306,72.458,70.424,65.039,74.912,71.750,66.488,70.462
948,87.783,131.752,116.038,107.081,84.532,136.853,125.855,126.811,91.549,99.273,108.923,203.978,120.800,87.550,94.620,101.108,91.144,75.301,67.482,69.413,63.035,89.710,86.168,72.201,72.302,73.520,69.109,65.147,66.422,74.078,72.418,70.864,64.968,75.466,70.908,66.172,70.792
949,87.682,132.933,114.676,104.151,84.329,146.007,123.343,131.188,90.695,99.989,109.115,208.621,115.384,88.201,93.620,99.232,91.144,76.147,67.090,69.440,62.721,88.834,85.720,71.053,70.920,73.334,68.766,65.443,66.725,74.174,71.954,69.636,65.571,76.083,69.193,66.410,69.095
950,87.034,132.191,114.022,103.667,85.070,153.502,123.345,133.883,91.097,99.181,109.834,217.888,110.274,89.043,92.217,97.050,90.830,75.335,66.934,69.265,62.729,89.221,84.986,72.032,70.924,74.363,68.884,65.403,65.792,74.441,72.421,70.740,65.164,76.334,68.622,66.120,69.416
951,88.445,135.664,118.059,107.973,85.266,155.521,139.177,140.899,91.638,102.530,116.062,223.967,113.973,99.614,99.643,112.180,94.251,77.842,67.309,68.865,62.886,95.644,90.166,72.690,71.338,77.794,69.083,65.616,67.227,77.048,74.420,72.681,65.350,77.308,70.102,67.853,71.738
952,89.595,140.766,127.964,117.442,85.576,152.453,170.370,163.685,94.682,107.472,120.830,236.354,122.604,108.553,107.563,125.592,100.105,80.268,68.116,69.050,63.207,114.921,97.842,71.925,70.231,84.414,84.116,67.779,67.097,80.219,78.484,81.051,70.037,79.866,74.292,70.186,73.068
953,89.286,139.479,129.264,111.411,86.291,150.907,176.330,170.501,95.738,107.773,117.692,241.218,119.126,105.869,108.987,127.315,101.608,81.118,67.904,68.748,63.308,133.255,98.758,71.704,71.133,83.059,95.340,67.160,67.068,79.979,77.443,79.198,71.290,81.163,74.788,70.889,71.973
954,88.589,138.523,128.036,111.109,84.741,153.189,167.157,169.872,95.778,107.019,118.569,244.014,120.761,109.047,110.499,131.950,103.594,81.151,67.588,69.621,62.397,139.688,99.182,72.286,70.529,82.660,97.616,67.431,67.478,80.715,76.948,77.737,73.712,80.969,74.591,71.177,71.973
955,88.462,140.185,127.007,108.767,85.339,148.827,154.486,170.520,95.125,106.683,121.365,243.688,123.874,107.853,110.388,130.915,103.530,80.794,67.860,68.435,63.163,144.415,96.666,73.233,70.858,82.072,97.831,66.374,67.502,80.922,77.269,76.059,76.085,81.183,74.361,71.193,71.792
956,88.712,142.949,131.519,111.360,84.839,150.399,166.877,175.668,97.410,110.292,124.420,246.099,130.227,114.993,112.393,144.027,107.830,90.485,67.977,69.960,63.378,149.884,98.698,72.786,70.840,82.097,97.516,66.202,68.003,84.069,78.850,75.548,77.083,81.024,76.221,71.658,72.281
957,91.029,154.086,145.491,124.283,84.934,157.531,214.781,176.688,108.130,120.344,137.905,245.002,148.154,123.558,119.526,184.499,117.751,109.607,67.914,69.842,62.895,155.192,103.652,73.061,72.049,83.105,97.792,66.086,68.014,85.745,81.788,74.946,75.399,82.297,82.774,75.603,74.226
958,91.030,154.299,147.677,119.895,85.690,150.843,202.919,181.000,108.389,117.050,135.748,246.130,150.865,120.776,118.696,184.355,117.732,108.404,68.618,69.158,63.091,155.723,102.095,73.834,70.791,81.658,98.104,65.790,67.725,85.928,81.570,72.994,74.922,81.617,82.661,74.608,73.620
959,90.538,154.193,151.174,117.845,85.877,143.260,185.662,186.961,107.806,116.915,134.106,247.583,150.274,118.058,114.089,178.981,117.972,106.335,67.478,69.729,63.025,153.869,101.359,74.137,71.031,81.155,97.947,65.458,68.799,86.213,81.361,72.760,75.498,82.345,79.450,74.156,72.973
960,89.419,150.827,146.056,113.814,85.073,138.491,169.867,186.444,106.200,116.377,130.385,247.035,151.565,117.643,115.085,173.108,114.396,99.952,67.983,69.633,62.872,148.242,100.636,74.058,70.902,80.175,96.894,65.208,67.790,83.760,79.633,72.839,74.433,83.272,78.226,72.465,71.973
961,88.312,146.784,140.421,108.744,85.557,135.154,160.260,193.264,105.215,117.674,132.212,246.651,144.669,115.783,115.233,163.218,110.085,93.801,68.206,69.098,62.669,146.937,99.272,73.382,71.107,78.980,95.104,65.445,67.681,82.967,78.714,71.797,72.797,83.156,76.405,71.567,72.362
962,88.284,144.721,136.824,107.248,85.345,131.750,149.676,192.246,103.636,115.635,126.255,245.222,144.046,114.838,114.325,152.433,105.582,88.776,67.518,69.512,63.345,145.865,95.283,73.016,70.542,78.176,90.495,64.924,67.514,82.138,77.749,72.003,70.585,82.361,74.752,70.773,71.869
963,86.960,142.002,132.877,106.031,85.297,128.815,144.062,185.965,101.289,113.859,122.166,245.583,137.042,111.383,110.338,144.341,101.930,86.654,68.033,69.140,62.512,141.203,92.761,72.126,71.333,76.783,87.049,65.489,67.599,81.601,77.253,71.376,68.963,81.257,72.858,69.839,70.756
964,87.277,139.686,129.144,105.461,85.320,134.227,135.528,170.303,98.580,107.887,117.294,241.296,127.680,105.074,105.575,130.905,97.429,83.092,67.797,69.094,63.078,131.507,86.598,71.042,71.760,75.787,84.104,64.918,66.659,80.264,75.560,71.153,67.288,79.686,70.881,68.265,70.602
965,86.724,138.442,126.557,103.337,85.525,130.544,135.334,172.551,96.370,107.410,115.721,238.928,120.784,101.717,103.684,123.764,95.084,82.099,67.372,68.931,62.913,127.897,86.758,72.246,71.364,74.593,80.521,65.132,66.951,80.195,75.588,70.881,66.680,79.288,69.643,69.213,70.566
966,87.444,137.462,124.839,102.291,85.294,124.851,133.738,168.716,96.319,104.414,116.674,236.144,116.926,101.505,102.327,117.023,93.336,81.099,67.352,69.560,62.663,126.703,88.351,70.982,70.453,75.252,79.132,65.158,67.254,78.622,75.089,71.514,66.585,78.884,68.511,69.469,69.955
967,86.221,136.631,121.693,102.845,84.845,121.843,127.172,155.110,94.388,101.168,114.847,231.393,111.354,96.508,97.832,111.033,92.330,78.746,67.299,69.046,62.562,118.821,84.399,71.302,71.547,74.382,76.472,64.777,66.171,78.279,73.729,70.497,66.014,76.450,68.641,67.238,68.986
968,85.406,134.878,119.848,102.686,84.940,118.657,124.732,142.362,92.328,99.538,111.586,230.078,108.664,92.526,92.408,106.413,90.376,77.143,67.043,69.315,62.527,112.552,80.630,71.224,71.564,74.063,75.116,65.137,67.321,78.213,73.476,71.192,65.956,75.527,68.153,66.299,69.729
969,86.199,135.363,119.074,102.926,85.339,114.271,122.606,140.069,92.740,99.775,110.593,229.554,105.407,90.302,93.172,103.545,90.377,77.691,67.375,69.008,63.351,111.500,80.014,70.712,71.413,74.724,73.586,65.170,66.394,77.108,73.485,71.155,65.781,75.543,67.846,66.247,69.715
970,86.802,133.568,117.963,102.504,85.354,111.872,121.724,138.629,91.004,99.811,109.095,223.863,103.986,89.113,92.885,101.671,89.779,77.566,67.575,69.363,63.285,110.266,79.253,71.620,71.760,74.397,72.926,65.231,66.937,77.553,73.649,71.895,65.724,74.646,68.359,66.345,69.846
971,86.433,133.367,116.035,102.140,84.665,109.383,121.474,130.809,90.913,98.039,108.639,220.772,103.513,85.754,88.730,99.232,89.329,76.982,67.030,70.137,63.155,104.771,76.652,71.161,70.964,73.281,71.556,65.153,66.271,76.192,73.076,71.288,65.440,73.936,67.622,65.333,68.855
972,86.569,132.874,116.786,102.279,84.560,108.005,120.310,123.150,89.739,97.659,107.772,210.460,101.492,84.019,85.964,97.776,88.381,75.287,67.359,68.012,62.783,100.701,75.899,71.649,70.982,73.126,71.076,65.124,66.756,76.159,72.705,70.853,65.235,73.413,67.506,65.224,69.679
973,86.530,132.599,115.284,102.050,85.003,106.348,120.386,119.104,89.513,96.659,107.098,197.438,100.729,82.279,84.212,97.302,88.246,75.835,67.020,68.448,62.349,97.978,74.565,71.807,70.844,72.859,71.083,65.023,66.705,75.384,72.188,70.305,65.551,72.514,67.671,64.372,69.290
974,86.324,131.670,115.438,102.384,84.788,104.353,120.425,114.739,90.244,95.915,106.569,185.607,99.770,80.965,82.764,96.412,88.052,76.180,66.897,68.677,62.806,94.915,74.473,72.296,71.089,72.601,69.815,65.080,66.695,74.712,71.967,70.802,65.438,72.455,68.055,63.823,69.113
975,86.543,131.198,113.652,103.171,85.519,100.446,119.494,113.177,89.092,95.727,107.084,174.368,99.379,79.508,82.442,95.754,87.612,76.426,66.957,69.304,62.632,93.657,74.049,71.986,70.636,72.444,69.593,64.670,67.089,74.943,72.565,69.941,65.396,72.288,67.807,63.007,69.271
976,86.597,130.658,114.262,101.961,84.250,100.079,119.835,110.757,89.003,95.492,106.772,164.846,99.280,79.026,81.023,94.534,88.103,75.971,67.532,70.344,63.017,89.834,73.454,72.358,70.836,73.451,69.919,64.605,66.176,74.949,72.384,70.746,65.005,71.897,67.425,63.737,69.104
977,86.306,131.688,113.674,102.012,84.997,97.948,119.408,109.764,88.747,95.289,106.081,157.251,99.618,77.634,80.716,93.657,87.702,75.680,66.711,69.715,63.411,88.590,72.973,72.113,70.951,72.386,68.706,64.874,66.848,75.387,72.035,71.257,65.539,72.183,67.533,63.549,69.882
978,86.256,130.792,112.892,102.035,84.617,95.773,119.654,107.935,88.897,94.935,106.485,150.955,97.834,77.601,80.319,93.311,87.249,75.529,67.053,69.833,62.981,87.037,73.239,71.792,70.613,72.691,68.715,65.355,66.655,75.631,72.034,71.017,65.097,71.956,67.404,63.478,68.860
979,85.844,129.654,113.117,101.713,84.427,95.830,118.618,105.458,88.373,94.497,105.450,144.032,98.073,77.297,80.278,93.554,87.991,74.412,66.930,69.063,63.134,85.862,73.332,71.319,70.756,72.853,69.556,64.742,67.092,75.216,72.223,70.424,64.959,71.061,67.867,63.141,68.733
980,86.504,129.271,112.487,100.729,84.693,93.886,119.568,104.967,88.613,95.165,105.611,141.509,96.742,76.804,79.703,93.820,87.072,75.559,66.781,69.085,63.078,85.210,72.791,71.152,71.013,72.246,69.352,65.235,66.408,74.784,72.285,70.410,64.790,71.725,67.353,62.782,68.946
981,86.037,130.415,111.448,101.570,85.196,93.698,118.213,103.284,88.395,94.225,106.269,136.765,97.441,76.625,79.115,93.042,87.617,74.842,67.252,69.383,62.824,85.596,73.427,70.786,71.364,73.105,68.657,64.412,65.802,74.886,71.843,70.068,65.081,71.776,67.254,63.066,68.561
982,86.599,129.839,112.445,102.333,84.247,92.521,119.190,102.965,88.340,94.614,105.757,135.062,96.683,76.340,78.960,92.135,86.656,75.695,67.588,69.604,63.601,84.478,72.861,71.337,71.164,73.150,67.359,64.899,66.447,74.378,71.770,70.333,64.631,70.982,67.492,63.141,68.624
983,86.452,129.876,110.798,102.298,83.861,90.722,119.795,102.071,88.430,94.695,105.833,132.814,96.508,76.258,78.849,92.842,87.062,75.349,67.063,69.606,62.893,84.293,72.649,71.027,70.889,72.305,68.144,64.628,66.473,74.814,71.602,70.085,64.954,71.516,67.578,63.415,68.222
984,85.936,130.283,111.959,102.907,84.095,89.916,119.373,102.384,88.834,94.420,106.224,131.340,96.965,76.331,78.892,93.074,87.693,75.272,68.136,69.337,63.587,84.572,73.356,70.625,70.769,72.752,68.484,65.298,66.014,73.892,72.197,69.590,65.143,71.396,66.969,63.492,69.281
985,85.646,130.603,112.189,101.558,84.389,89.107,118.464,101.146,88.197,93.789,105.158,128.902,97.166,75.902,79.567,92.268,86.831,73.441,67.412,69.167,63.043,82.511,72.766,70.824,71.156,72.380,68.220,65.370,66.855,74.006,71.551,70.215,65.101,71.084,67.097,62.707,69.299
986,86.320,129.358,111.021,100.748,83.984,87.657,118.605,100.435,87.746,93.836,105.983,128.203,97.450,75.773,79.096,92.138,87.307,74.364,66.538,69.073,63.453,83.367,72.712,71.141,71.511,72.884,68.359,65.036,65.969,73.727,71.722,69.669,65.207,71.358,67.396,62.664,69.385
987,86.126,128.749,112.229,100.818,83.009,87.049,119.102,101.330,88.220,94.050,105.309,127.295,96.648,75.864,79.595,92.753,87.817,74.471,67.110,70.377,62.882,83.670,73.155,71.002,70.489,73.198,68.766,64.792,66.408,73.420,71.676,71.042,64.694,70.982,67.201,62.803,68.231
988,85.896,129.456,111.385,102.566,85.611,87.070,118.650,101.039,88.147,94.359,105.719,126.750,97.034,75.943,79.060,92.064,87.215,75.706,67.581,69.360,63.554,82.834,73.277,71.788,71.382,72.607,67.688,64.771,66.302,73.961,71.932,70.424,64.350,71.136,67.770,63.150,68.860
989,86.003,129.214,110.695,102.058,85.348,86.379,118.493,101.074,87.628,93.936,105.894,125.759,96.823,75.479,79.231,93.119,87.648,75.368,67.738,69.735,63.597,82.740,73.005,71.051,71.551,72.654,67.734,64.387,65.969,74.468,71.980,70.715,65.256,71.521,67.357,63.077,69.783
990,86.286,129.470,110.793,100.690,84.478,85.517,119.098,100.311,88.029,94.594,104.696,126.296,96.218,75.099,79.057,92.593,86.847,75.338,66.718,70.085,63.578,82.299,73.147,71.804,71.271,72.859,68.287,64.842,66.570,74.024,71.697,70.763,64.412,71.317,67.433,62.948,69.742
991,86.224,130.285,111.160,100.473,84.737,85.117,118.999,100.371,87.967,93.757,105.694,125.065,96.812,75.161,78.130,92.441,86.877,74.908,66.588,69.748,63.426,82.878,74.003,71.399,69.680,72.904,67.942,64.397,66.271,73.252,71.523,70.763,65.025,71.719,67.527,62.766,68.774
992,86.317,129.391,110.571,100.647,84.076,84.493,118.871,100.245,87.862,94.227,105.552,124.998,96.988,75.066,78.654,91.638,87.459,75.721,66.166,69.987,62.944,82.175,72.519,71.522,70.400,72.537,68.352,65.021,66.778,73.979,71.411,69.969,64.463,71.374,67.403,62.671,68.783
993,85.636,129.202,110.517,100.271,84.082,84.198,117.079,99.342,87.948,93.566,105.105,123.706,95.989,75.503,79.537,91.552,87.543,74.669,67.522,69.100,63.050,81.996,73.071,71.319,70.742,72.786,68.012,64.540,65.995,74.520,71.302,70.198,64.078,71.251,67.733,62.415,68.986
994,85.604,129.760,110.058,101.767,84.291,83.451,119.057,100.044,88.117,93.722,105.182,124.143,96.559,75.074,78.681,92.811,86.946,75.401,67.355,70.513,63.236,82.745,72.535,71.417,71.351,72.004,68.245,64.649,65.834,73.267,71.397,69.429,64.691,71.286,67.388,62.376,68.701
995,85.795,128.727,110.904,100.690,84.228,83.818,119.001,99.059,87.537,93.770,105.073,123.204,95.731,75.614,78.941,91.584,86.894,75.669,66.748,68.988,63.308,81.782,73.207,71.594,70.911,72.895,67.565,64.811,65.973,74.595,71.472,69.856,64.638,71.028,67.488,62.932,69.267
996,85.982,127.811,111.155,100.438,83.636,85.726,118.283,99.662,87.814,93.681,105.125,123.621,96.265,75.212,78.932,92.690,87.520,75.971,67.957,69.610,63.855,81.662,72.715,71.107,70.413,72.353,68.343,64.616,66.188,74.937,71.403,69.864,64.629,71.420,67.403,62.737,68.959
997,85.851,128.071,111.080,101.116,83.722,88.434,118.283,99.051,87.440,93.741,104.329,124.120,96.473,75.520,79.675,92.922,87.023,74.511,68.116,69.762,62.955,81.814,72.704,71.535,71.640,72.955,67.451,65.197,66.425,73.814,71.680,70.506,64.364,70.994,67.051,62.689,67.742
998,86.473,129.352,110.629,100.217,83.877,91.617,117.807,98.752,88.128,93.371,104.687,123.900,95.958,75.430,78.342,92.488,86.958,74.515,67.664,69.642,63.500,81.939,73.038,70.764,70.329,72.289,68.697,64.947,65.725,73.535,71.382,69.486,64.251,71.574,67.237,62.494,68.955
999,86.125,128.890,110.154,100.562,84.506,92.199,118.904,98.820,87.562,93.890,104.993,123.270,95.621,75.665,78.699,92.474,87.274,74.695,66.445,69.477,62.558,81.928,73.549,71.411,70.480,73.007,68.181,64.321,66.578,73.327,71.019,69.449,64.076,71.154,67.574,63.102,68.729
1000,86.351,128.772,110.321,100.849,85.642,93.098,118.308,99.254,87.470,94.191,105.558,122.964,96.186,75.096,79.057,92.338,87.022,75.176,66.625,69.127,63.457,82.557,73.380,71.294,70.538,71.934,67.701,64.447,66.041,73.577,71.643,70.025,64.065,71.749,67.456,62.789,69.036
1001,87.401,129.857,110.439,101.333,85.247,95.689,118.232,99.787,87.722,93.611,104.934,122.834,96.018,75.134,78.830,92.027,86.543,75.441,66.904,70.267,63.362,82.328,72.465,71.781,71.164,72.612,67.620,64.914,66.133,74.922,71.446,70.003,64.850,70.672,67.169,63.043,67.833
1002,86.497,129.521,110.110,101.163,83.408,93.900,117.657,99.658,87.613,94.053,105.218,123.322,96.526,75.072,78.896,91.524,87.060,75.621,66.877,70.277,63.157,81.817,72.538,71.674,70.520,72.502,68.155,64.649,66.227,74.087,71.325,69.805,64.477,70.895,67.125,63.041,69.109
1003,86.300,129.978,110.292,101.054,83.478,91.477,118.469,99.802,87.508,93.847,104.621,123.172,96.623,75.147,78.786,91.085,87.141,74.853,67.581,70.148,63.388,81.511,72.630,71.195,70.871,72.685,67.963,65.082,66.154,73.862,71.815,69.862,64.779,71.147,67.437,62.705,69.181
1004,86.544,128.974,110.036,100.647,84.437,89.117,118.234,99.069,87.494,93.581,105.208,123.701,96.519,74.734,78.412,92.097,87.054,76.121,67.136,69.896,63.202,82.723,72.875,70.928,70.920,72.523,68.058,64.981,66.532,74.294,71.574,70.308,65.168,71.367,67.156,62.717,68.167
1005,86.138,129.434,109.440,100.574,84.987,88.675,119.020,100.099,87.890,94.278,104.496,123.613,96.356,74.695,78.399,92.138,87.201,75.938,66.953,70.017,63.347,82.063,72.443,70.634,70.760,73.185,68.405,64.836,66.186,73.006,71.614,70.229,64.327,71.303,67.588,62.667,69.344
1006,85.694,128.988,111.191,101.047,84.263,91.238,118.832,99.383,87.438,93.954,104.450,122.992,95.982,74.987,79.081,91.746,86.898,75.452,66.967,69.673,63.401,81.788,73.462,71.069,71.080,72.142,68.037,64.998,66.026,73.580,71.627,69.475,64.592,71.666,67.588,63.014,68.729
1007,85.540,128.666,110.249,100.915,83.462,92.638,118.416,98.459,87.300,93.200,105.159,122.921,95.979,75.092,79.030,92.047,86.922,74.710,66.970,69.954,63.072,81.755,73.277,70.947,70.800,73.180,68.438,64.410,66.142,74.177,70.992,69.675,64.313,71.338,67.136,63.014,68.729
1008,85.942,129.291,109.767,101.729,83.908,91.229,118.304,99.296,87.702,93.614,104.878,122.204,95.945,74.863,79.236,91.992,87.515,74.044,67.897,70.004,63.721,81.598,73.160,71.752,70.596,71.899,68.278,65.258,66.195,73.006,71.559,69.664,64.329,70.794,67.267,62.469,68.846
1009,85.847,127.515,109.754,100.349,84.706,88.434,118.102,99.126,87.598,93.397,104.537,123.223,96.453,74.527,78.652,91.787,87.508,76.272,67.482,70.825,63.403,80.862,72.622,70.965,70.444,72.089,67.940,64.250,66.198,73.850,71.304,70.347,64.836,71.092,67.647,63.243,68.421
1010,86.179,129.752,110.001,99.636,85.465,87.621,118.000,98.988,87.562,93.998,104.463,123.227,96.635,75.129,78.514,91.748,86.812,76.526,66.771,70.548,63.752,82.437,72.918,71.147,70.169,72.591,68.025,64.765,66.126,73.342,71.496,69.986,64.788,71.365,66.749,63.084,68.588
1011,85.423,128.747,110.278,101.388,83.604,90.281,117.717,98.734,87.427,93.517,104.973,122.404,95.956,75.126,78.618,91.158,86.817,74.824,67.133,70.365,63.017,82.247,72.916,70.463,70.693,72.200,67.380,64.836,65.973,73.180,71.075,69.460,64.940,71.217,67.254,63.438,68.837
1012,85.591,127.927,110.020,100.632,84.063,92.206,118.329,99.162,87.095,93.945,104.176,121.939,95.388,75.318,78.972,91.698,87.479,74.842,67.346,70.419,63.455,81.808,72.168,71.495,71.298,72.485,67.505,64.334,66.732,73.231,70.926,69.266,64.599,71.172,67.924,63.027,68.407
1013,86.145,128.729,110.143,100.845,84.497,93.516,117.432,99.021,87.222,93.659,104.212,122.692,95.419,74.979,79.197,91.175,87.175,74.949,67.096,69.890,63.186,82.790,73.946,70.875,70.747,72.432,68.498,64.571,66.459,73.502,71.336,69.726,64.438,71.341,67.203,62.605,69.249
1014,85.858,129.436,110.452,98.899,82.731,96.516,117.993,99.089,87.911,93.626,103.771,123.037,95.995,74.900,78.414,91.449,87.405,74.908,66.392,69.760,63.159,81.919,73.361,70.744,70.084,72.171,68.125,64.803,66.300,72.997,70.856,69.302,64.424,70.661,67.424,62.873,68.425
1015,85.999,127.967,110.534,100.395,82.655,94.645,117.036,98.020,87.600,92.652,104.317,121.828,95.356,74.916,79.357,91.563,87.471,74.798,66.990,69.515,63.407,80.996,72.799,70.923,71.076,72.214,68.352,64.929,65.666,73.781,70.864,69.904,64.198,71.224,67.339,62.429,68.602
1016,85.889,128.287,109.284,100.791,83.671,92.227,117.143,99.047,87.252,93.176,104.357,121.863,96.147,74.999,78.612,90.815,87.229,75.684,66.156,70.596,63.750,80.956,72.872,70.877,70.618,72.339,67.581,64.546,65.491,73.523,71.403,69.373,64.445,71.224,67.337,63.333,68.475
1017,86.207,127.629,109.114,100.500,83.209,90.017,118.196,98.514,87.911,93.265,104.252,122.589,95.834,75.062,79.170,91.750,87.606,75.665,67.093,69.881,63.643,81.635,73.329,70.837,70.622,72.318,68.076,64.603,65.969,73.258,70.810,70.590,64.171,71.398,67.720,62.544,69.299
1018,85.504,128.187,109.367,99.849,82.589,89.136,117.601,98.455,86.859,93.370,104.240,122.579,96.280,74.931,78.809,91.664,86.933,75.268,66.993,70.000,63.562,81.282,72.454,71.596,71.236,72.435,68.002,64.649,66.164,73.730,71.346,69.328,64.643,71.765,67.690,62.426,68.624
1019,86.202,127.784,109.399,100.337,82.867,92.874,117.683,98.826,86.934,93.395,104.450,122.265,95.064,75.154,79.134,92.003,88.034,76.107,67.063,70.087,63.975,81.819,72.875,71.425,70.267,72.277,67.056,64.630,66.092,73.225,71.181,69.364,65.055,71.072,67.508,63.000,69.805
1020,86.592,129.100,109.599,100.446,84.127,93.930,118.244,98.550,87.221,93.037,105.174,122.736,95.242,74.834,78.926,92.064,87.289,75.768,67.123,70.469,63.043,82.201,72.965,71.797,70.147,72.476,68.197,64.084,65.768,73.613,71.201,69.215,64.645,71.450,67.020,62.367,68.955
1021,86.777,126.713,109.448,100.054,84.212,90.189,117.836,98.830,87.971,93.485,104.743,122.544,96.057,75.342,78.735,92.047,87.202,75.412,67.110,70.490,63.775,82.376,73.120,71.629,70.307,71.853,67.613,64.697,66.305,73.411,71.134,69.195,64.465,70.822,66.754,63.435,67.982
1022,85.990,127.957,109.260,100.143,83.766,89.490,116.893,98.276,86.959,93.484,103.975,121.993,95.747,74.521,79.588,91.637,86.800,75.555,66.455,70.398,63.690,82.026,72.726,70.725,70.742,72.317,67.630,64.645,66.174,73.520,70.664,69.169,65.108,71.429,67.009,63.159,68.652
1023,85.958,127.574,109.213,100.957,84.351,88.914,118.247,98.937,87.052,93.558,104.325,122.277,96.267,75.082,78.741,92.213,86.916,75.235,66.844,70.704,63.459,81.775,72.418,70.316,70.511,72.488,67.250,64.416,65.812,73.072,71.423,69.500,64.611,70.580,67.208,63.179,69.258
1024,85.389,127.737,108.517,100.531,83.424,87.563,116.922,97.944,87.496,93.725,103.629,121.234,95.288,75.138,78.966,92.153,86.798,74.831,67.724,69.917,63.723,81.063,72.717,70.573,70.564,72.263,67.963,65.034,65.352,72.979,70.895,69.362,64.355,70.888,67.651,62.490,68.475
1025,85.987,127.578,109.199,100.395,83.161,87.021,118.207,98.652,87.549,93.323,103.300,122.332,95.912,75.058,78.805,91.667,87.219,74.566,66.601,70.281,63.758,81.279,72.870,70.649,70.711,72.167,67.938,64.328,66.377,72.970,70.849,69.079,64.152,71.345,66.973,63.023,69.050
1026,85.339,126.383,108.699,100.058,82.604,86.203,116.770,97.617,87.220,92.687,104.175,120.933,94.561,75.375,78.991,92.019,86.731,75.210,67.352,70.050,63.083,81.884,73.375,70.228,70.378,71.978,68.312,63.811,65.753,72.643,70.681,69.938,63.924,71.481,67.037,62.673,69.059
1027,85.913,126.224,108.621,99.942,83.617,84.435,116.880,98.482,86.738,92.290,103.386,121.429,96.873,74.769,78.752,91.371,86.944,76.357,67.013,70.383,63.217,81.478,72.655,70.637,70.164,72.972,68.044,64.826,66.353,73.498,70.915,70.212,64.558,70.712,67.235,62.805,67.973
1028,85.102,126.650,108.502,101.198,83.057,88.918,117.472,98.128,87.256,93.536,103.505,122.302,96.019,74.765,78.871,91.601,87.075,74.688,66.857,70.533,63.316,81.236,71.840,70.660,70.533,72.305,68.197,64.363,65.956,73.237,71.113,69.212,64.461,71.204,66.685,62.891,68.502
1029,85.495,127.436,109.224,100.655,83.418,88.617,116.398,98.608,87.441,93.330,102.716,121.758,95.687,75.100,78.922,91.693,86.818,75.412,67.641,70.175,63.535,81.762,72.448,71.391,70.062,72.099,67.505,64.502,65.000,72.913,70.894,69.768,63.869,70.972,67.095,62.528,68.828
1030,85.702,128.532,109.326,99.461,83.060,87.297,117.440,98.548,87.306,93.500,103.328,122.155,95.931,74.431,78.474,91.563,87.038,75.710,67.591,70.385,63.271,81.197,73.304,70.420,70.000,72.444,67.137,64.319,66.087,72.982,70.881,69.542,64.498,71.079,66.952,62.762,68.412
1031,85.978,127.126,109.006,99.872,83.408,86.437,117.185,98.808,87.658,92.551,103.418,121.836,95.919,75.198,78.913,91.315,87.326,76.103,66.658,70.781,63.591,80.945,73.394,70.973,70.520,72.020,67.863,64.221,65.430,73.877,70.854,69.650,64.555,70.879,66.757,63.426,68.751
1032,85.493,126.485,108.973,98.391,83.443,86.570,116.439,97.653,87.119,93.262,103.198,120.859,95.929,75.039,78.913,91.394,86.648,73.401,66.651,69.994,63.554,82.225,72.704,70.538,70.667,72.326,67.479,64.040,65.896,73.264,70.542,69.472,63.834,71.039,67.254,62.837,68.584
1033,85.244,126.721,108.698,100.550,82.190,85.304,116.910,98.602,86.244,93.053,102.764,121.810,95.660,74.831,79.066,90.728,86.812,75.805,67.020,70.767,63.719,81.566,72.223,70.669,70.653,72.577,67.933,64.271,66.101,73.405,70.540,69.314,64.373,70.756,67.039,62.841,68.548
