 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17
788,114.939,133.034,129.055,129.189,127.770,121.131,125.998,116.101,111.656,123.456,121.144,111.965,114.760,117.281,111.678,112.995,112.860
789,114.025,132.888,128.562,130.461,126.847,122.435,125.536,116.178,111.651,123.419,120.309,112.222,115.833,117.642,111.234,113.207,113.147
790,114.656,132.343,128.880,128.596,125.790,121.163,126.429,116.439,112.146,123.043,120.762,112.013,115.394,117.172,111.184,113.415,112.861
791,113.822,132.737,129.654,129.472,126.190,120.921,125.266,115.739,112.259,123.195,120.329,111.159,115.066,117.951,111.079,113.229,112.950
792,113.083,132.019,129.557,127.970,126.568,121.103,125.587,116.054,112.009,123.073,120.964,111.201,114.909,117.545,111.462,112.661,112.872
793,113.509,133.364,129.495,127.935,126.357,121.536,125.804,116.793,112.399,123.347,119.950,112.126,115.575,117.721,111.436,112.785,113.121
794,115.049,133.303,128.896,127.822,125.479,122.512,125.589,115.986,112.037,123.035,119.961,111.727,115.146,117.066,112.211,112.966,113.089
795,114.037,132.635,128.768,127.903,126.646,121.454,126.236,116.296,112.760,123.134,119.927,111.986,116.094,118.011,111.819,112.890,112.828
796,114.083,132.592,129.112,128.628,126.635,121.073,126.019,116.184,111.850,122.838,121.210,112.150,114.596,117.858,112.070,113.305,112.853
797,113.966,132.278,128.935,127.466,125.832,121.554,126.193,116.253,111.105,123.275,120.792,111.958,115.226,117.386,111.168,112.761,113.016
798,113.233,132.759,128.916,128.205,126.115,121.123,125.497,114.992,111.974,122.904,121.215,111.756,115.049,117.193,111.576,112.848,112.882
799,114.316,132.185,128.606,126.995,125.862,121.466,126.026,115.046,111.819,122.762,119.876,111.514,114.951,117.895,111.750,113.626,113.578
800,113.113,132.629,129.629,128.493,126.050,120.512,125.450,116.213,112.057,123.124,120.123,111.645,115.293,117.573,111.680,112.904,112.745
801,113.003,132.118,127.631,127.895,125.376,121.617,126.264,115.934,111.577,122.503,121.137,111.674,115.972,117.963,111.691,112.741,112.615
802,114.727,132.867,129.181,127.596,126.232,121.133,125.141,115.694,110.900,123.332,120.448,111.929,114.777,117.146,111.642,113.619,112.784
803,113.448,132.791,128.308,128.677,125.989,120.976,126.080,114.950,112.453,123.213,120.764,111.958,115.948,117.498,111.519,111.977,112.877
804,115.046,132.849,128.470,127.849,126.405,122.044,125.646,115.408,111.455,122.533,119.581,111.934,114.463,116.768,111.741,113.296,113.308
805,114.810,132.842,129.210,127.714,125.778,121.175,125.403,115.611,112.381,122.784,120.837,112.010,116.010,117.757,111.701,112.454,112.734
806,113.340,132.139,128.542,126.801,125.848,121.183,125.306,115.847,112.599,122.985,120.613,111.925,116.049,117.888,112.538,113.186,113.066
807,114.086,132.771,128.438,127.960,126.048,121.073,126.247,116.172,111.580,123.006,120.028,111.876,115.195,117.180,111.261,113.277,113.133
808,114.644,132.081,128.772,128.296,125.983,121.286,126.214,115.083,112.767,122.524,119.679,112.175,115.774,117.403,112.322,112.780,113.044
809,113.825,131.467,127.763,128.057,125.276,120.919,125.743,115.474,111.307,123.354,120.320,112.001,114.711,117.215,112.653,112.915,112.908
810,113.040,132.249,127.954,127.353,125.214,121.621,125.981,115.311,111.429,123.277,120.263,111.872,115.366,118.773,111.504,113.035,113.429
811,113.742,132.170,128.255,127.965,126.472,121.470,125.750,115.340,111.813,122.967,119.783,111.567,114.589,116.646,112.143,112.711,112.793
812,113.979,132.083,128.685,127.205,125.790,120.766,124.908,115.356,111.928,122.781,120.025,111.577,115.972,117.788,111.549,113.067,112.829
813,114.092,131.741,128.245,127.385,126.047,121.692,124.925,115.667,111.516,123.204,120.123,112.457,114.923,116.588,111.208,112.637,112.724
814,113.331,131.500,128.022,127.380,125.521,120.974,125.997,115.485,111.460,122.200,120.194,111.543,115.077,117.807,111.385,112.901,112.904
815,113.641,131.972,128.369,126.849,125.568,121.375,125.082,115.255,111.673,123.054,120.799,111.499,115.516,117.522,111.719,112.947,112.201
816,114.147,132.309,128.259,126.305,125.170,121.145,126.057,115.362,111.098,123.003,120.726,111.567,114.206,117.037,111.737,111.881,113.272
817,113.150,130.901,128.369,126.383,125.716,120.260,126.220,115.545,110.871,122.692,119.861,111.619,115.314,117.346,111.973,111.993,113.088
818,114.040,132.419,127.751,127.154,125.509,120.724,125.472,115.275,111.669,122.392,120.931,112.182,114.463,116.933,111.909,112.190,112.959
819,113.531,131.800,127.176,127.162,125.425,120.819,125.552,115.698,111.312,122.659,120.123,111.680,114.955,118.721,111.564,113.197,112.582
820,113.328,132.010,127.895,127.191,124.608,121.391,124.953,115.050,111.880,122.793,119.881,112.137,115.711,117.163,111.750,112.592,112.867
821,114.199,131.299,128.004,127.186,124.918,121.119,124.964,114.921,111.253,122.514,120.146,112.188,114.178,117.110,111.537,112.777,113.419
822,112.390,131.352,128.549,126.685,125.243,120.373,126.497,114.795,111.739,122.825,120.693,111.691,114.310,117.217,111.304,112.211,112.848
823,113.684,131.590,127.750,127.547,124.763,121.341,124.958,115.725,111.427,123.200,120.321,111.743,115.317,117.079,111.395,112.470,113.055
824,113.727,130.780,128.292,127.402,125.933,120.474,125.339,114.752,111.351,122.754,119.455,111.466,114.606,117.174,111.837,112.521,112.965
825,113.715,131.107,128.083,127.976,125.652,121.024,125.884,115.903,111.477,122.699,119.078,111.485,113.983,117.532,111.719,112.282,112.712
826,113.037,130.624,128.107,128.601,125.591,120.895,126.345,116.309,111.743,122.929,120.114,112.092,113.617,117.481,110.755,113.167,112.466
827,113.071,131.595,128.440,127.863,125.689,121.536,125.679,115.269,112.290,122.430,119.272,111.776,114.216,117.487,111.603,112.571,112.517
828,113.187,130.642,128.707,127.520,125.655,121.478,126.286,116.300,111.728,122.472,119.616,111.939,114.962,117.837,111.406,113.424,112.336
829,113.288,131.352,127.675,128.108,125.443,121.183,125.641,116.482,111.808,123.085,120.790,112.287,115.624,118.024,111.945,112.904,113.039
830,114.466,130.973,128.321,127.717,126.426,120.804,126.479,115.923,111.410,122.505,119.954,111.915,114.408,117.442,111.080,112.691,112.639
831,113.393,131.117,128.701,128.674,125.986,120.863,126.224,115.213,111.911,123.359,120.373,111.994,115.383,117.350,110.912,112.535,112.496
832,113.285,130.919,128.631,127.900,125.645,121.060,126.582,116.170,110.924,122.819,120.996,111.814,114.801,117.060,111.449,112.975,112.477
833,115.003,131.469,128.192,127.987,125.896,121.815,126.887,114.487,111.556,123.340,121.211,112.876,115.118,117.041,110.984,113.004,112.526
834,112.804,131.464,127.950,127.776,125.857,120.790,125.910,116.017,111.403,122.585,120.222,111.470,115.505,117.584,112.057,112.876,112.813
835,113.521,133.454,139.595,128.509,126.241,121.990,128.323,116.489,112.763,122.915,120.259,112.623,115.226,117.914,111.503,113.014,112.231
836,114.236,133.185,142.087,128.960,126.665,121.214,129.123,115.261,111.682,123.200,120.103,112.531,113.854,117.773,111.322,112.931,112.518
837,113.693,132.089,137.202,127.542,125.884,121.300,128.915,116.176,112.231,122.495,120.201,112.338,115.282,117.487,111.318,112.839,112.369
838,115.166,131.624,137.451,128.418,126.334,122.385,129.575,116.352,112.100,123.485,120.263,112.110,115.686,117.288,111.290,112.736,112.607
839,114.184,131.135,134.571,128.140,125.580,121.720,127.505,115.963,111.662,123.625,120.813,111.582,114.401,118.318,112.039,112.840,112.740
840,113.908,133.680,142.660,127.871,127.303,121.964,130.205,115.913,112.353,122.966,120.126,112.234,115.693,117.639,111.769,113.206,113.190
841,113.454,133.083,141.065,127.970,126.893,121.653,131.030,115.909,112.272,122.511,120.979,111.437,115.279,117.476,111.372,113.479,113.480
842,113.537,131.851,137.443,128.302,125.771,120.220,129.615,116.000,112.268,122.807,120.286,112.182,116.059,117.610,111.333,112.906,112.743
843,113.552,132.533,134.585,127.827,125.930,121.220,127.773,115.911,112.819,123.025,119.446,112.553,114.247,117.912,111.209,112.521,112.587
844,114.837,131.982,131.952,128.353,125.767,120.143,128.102,116.157,111.076,123.369,120.124,112.146,115.289,117.614,111.225,113.083,111.902
845,113.141,132.204,132.357,129.827,125.918,121.974,127.337,115.779,112.601,122.983,120.536,111.531,114.882,117.371,112.295,112.447,113.304
846,114.503,131.263,131.295,127.911,125.952,120.758,127.929,116.832,111.307,122.865,120.947,112.167,116.010,117.848,111.880,112.635,112.727
847,114.521,131.997,130.285,129.323,126.259,121.470,127.293,115.994,112.000,122.552,120.734,111.843,115.348,116.987,111.295,111.995,112.672
848,114.433,131.473,130.697,129.725,126.494,121.214,126.877,117.017,112.394,123.016,119.876,111.183,115.491,117.601,111.485,112.871,112.590
849,112.825,131.760,131.589,129.569,126.849,120.581,127.861,116.400,111.904,123.742,120.087,111.893,114.251,117.758,110.977,113.346,112.330
850,114.982,132.308,137.205,130.642,127.562,122.240,129.648,117.101,111.985,123.458,120.583,112.267,115.404,118.886,111.413,112.518,113.169
851,113.877,132.450,134.889,131.431,126.751,120.810,129.396,116.453,111.144,123.805,120.586,111.390,115.443,118.669,111.462,113.209,112.799
852,114.629,132.118,133.773,130.429,126.597,120.889,128.389,117.627,112.686,123.424,120.057,112.333,115.606,117.365,111.562,113.223,112.435
853,114.071,132.203,132.849,131.935,126.783,120.944,127.644,117.549,111.930,123.400,120.483,112.742,115.913,117.760,111.449,112.890,112.990
854,114.650,132.534,131.318,130.216,127.158,120.595,127.576,115.505,112.004,123.346,119.634,113.004,115.307,118.794,111.950,113.367,112.584
855,114.359,131.814,131.101,131.542,127.494,121.161,126.661,116.524,111.614,123.646,121.131,111.973,115.254,117.963,112.857,113.479,113.564
856,117.982,135.451,134.936,138.081,130.284,123.397,128.564,117.754,113.505,124.925,121.694,112.173,116.934,118.865,111.662,113.424,113.218
857,116.991,136.192,135.100,136.415,130.061,123.639,129.929,116.718,112.575,124.857,121.041,113.147,115.223,118.369,112.792,113.642,113.658
858,115.868,135.385,133.819,136.199,129.449,121.746,128.450,117.166,113.484,124.449,120.925,112.652,115.139,118.238,111.674,113.567,113.485
859,115.819,135.120,134.982,134.528,128.653,123.192,130.781,116.319,113.719,123.908,120.856,113.072,115.613,118.204,112.009,112.959,113.045
860,116.061,135.395,136.091,138.420,130.527,122.286,128.977,117.437,113.451,124.794,121.140,112.698,116.251,119.116,111.773,113.406,113.683
861,115.169,135.009,134.299,136.679,129.321,121.698,128.248,118.041,113.678,124.073,120.412,112.629,115.537,118.858,111.200,113.612,113.375
862,116.475,136.191,134.284,139.515,130.378,123.075,128.774,117.371,113.438,125.122,121.199,113.719,116.718,117.888,112.592,113.466,112.867
863,117.031,135.149,133.763,138.167,130.436,122.369,128.302,117.124,114.366,125.572,121.222,112.522,116.606,118.388,111.741,113.270,112.823
864,116.782,136.021,135.481,139.914,131.007,122.671,128.901,117.571,114.340,125.265,121.158,112.928,116.077,118.438,111.606,114.330,113.650
865,116.610,135.222,132.953,137.318,129.575,122.700,128.448,117.646,113.285,125.007,120.748,112.276,116.561,118.826,111.823,112.660,114.034
866,117.623,136.373,133.290,141.536,130.614,122.694,129.370,117.484,113.987,125.268,121.297,112.850,117.944,118.522,111.626,113.784,112.804
867,117.184,135.364,132.786,139.073,129.888,122.454,127.455,117.629,114.161,125.435,120.842,112.698,117.108,117.745,111.211,113.504,113.771
868,117.656,136.268,132.918,141.445,130.561,123.520,127.977,117.584,114.281,125.594,121.002,113.346,116.171,118.906,111.821,113.230,113.305
869,116.641,135.105,132.718,140.000,130.139,123.067,128.438,117.070,114.118,125.699,121.197,113.693,117.167,118.575,111.834,113.910,114.006
870,116.942,135.713,133.326,140.811,131.230,123.750,127.396,117.145,113.176,126.002,121.774,112.403,116.976,118.981,111.984,113.956,113.253
871,117.561,136.658,133.326,139.078,130.861,122.867,127.944,116.445,112.732,125.735,121.234,112.896,116.864,119.300,111.823,113.759,113.797
872,118.350,136.173,134.019,143.046,131.426,122.994,127.793,116.936,113.898,126.270,121.378,113.320,117.091,119.187,111.918,113.959,112.756
873,117.141,136.115,133.613,141.884,130.609,123.407,128.990,116.681,113.510,126.200,121.391,113.824,117.038,118.760,111.646,112.718,113.689
874,118.801,136.089,133.824,142.086,131.305,123.425,128.201,117.642,113.285,126.021,121.790,113.390,116.272,118.948,111.658,113.663,113.972
875,118.316,136.090,139.880,142.267,130.953,123.548,129.580,117.642,113.978,126.249,121.874,114.049,117.449,118.811,111.873,113.438,114.204
876,119.319,138.209,142.869,141.491,131.812,124.117,131.878,116.998,114.551,126.150,121.021,113.085,117.571,119.612,111.941,114.275,113.413
877,118.258,137.163,138.967,140.364,130.727,123.075,130.406,117.596,115.070,126.169,121.133,113.517,117.118,118.925,111.102,113.250,113.041
878,118.319,137.716,137.844,142.704,131.099,123.653,129.292,117.832,114.497,126.444,121.323,113.244,117.655,118.144,110.113,113.397,112.874
879,119.156,136.836,135.811,142.375,131.084,122.111,129.425,117.594,113.898,126.991,121.822,113.690,118.272,118.560,111.547,113.333,113.803
880,117.184,136.861,135.466,142.189,130.945,123.688,128.101,117.665,113.636,125.812,121.089,113.123,116.401,118.210,112.080,113.543,113.387
881,117.819,136.197,134.952,141.615,131.163,123.218,128.290,116.863,113.549,125.794,122.135,113.341,118.697,118.993,111.490,113.445,114.333
882,119.813,136.536,135.261,143.032,131.743,123.464,128.634,117.574,114.702,125.624,121.403,113.042,117.589,118.940,112.429,114.043,113.641
883,118.120,136.930,134.503,142.051,130.533,124.312,127.911,116.838,113.553,126.791,121.682,112.902,117.686,118.551,111.592,113.615,112.855
884,117.905,136.880,135.154,142.588,132.116,123.230,128.781,116.691,113.911,126.265,121.384,113.566,117.045,118.352,111.590,112.677,113.686
885,117.344,136.090,134.763,142.137,131.071,123.617,128.542,117.099,113.786,125.940,121.908,113.232,116.470,117.487,111.556,113.018,113.686
886,118.310,136.189,134.725,142.162,131.808,124.046,127.564,117.151,113.924,125.810,121.217,113.489,116.760,118.562,111.941,112.732,112.596
887,118.156,136.320,134.660,141.278,131.283,123.071,128.910,117.915,113.503,125.397,121.531,112.885,116.732,118.882,111.159,113.098,114.520
888,116.905,137.827,134.521,141.016,131.428,124.300,128.276,117.872,114.081,125.589,121.488,113.385,116.523,118.509,111.335,113.434,113.879
889,117.156,136.913,134.813,140.747,131.112,123.409,128.726,116.839,113.277,125.539,121.076,112.716,116.721,118.693,111.047,113.913,113.352
890,117.110,135.565,133.723,140.156,131.105,123.629,128.500,116.928,113.085,125.234,121.327,113.326,116.916,118.552,112.224,113.844,114.200
891,117.601,137.185,134.156,141.973,131.099,123.486,128.764,117.087,114.181,126.132,121.369,112.675,116.554,118.689,111.853,113.562,113.416
892,117.405,135.541,132.715,139.143,131.341,123.288,128.802,117.484,113.806,125.764,121.787,112.545,116.307,118.749,111.776,112.936,114.474
893,117.282,136.274,134.091,140.561,131.315,123.849,128.292,117.381,114.124,124.920,122.259,113.257,116.850,118.361,111.687,113.323,113.924
894,117.291,135.902,132.935,139.358,130.217,122.899,127.698,116.704,114.536,125.066,121.460,112.944,115.484,118.507,112.252,112.388,113.436
895,116.322,135.756,133.014,139.442,130.300,123.268,128.783,117.056,113.551,125.490,121.655,112.837,116.279,118.536,111.313,114.002,113.458
896,117.074,136.550,133.029,138.038,130.866,123.310,127.818,117.574,114.767,125.067,121.444,113.592,116.077,118.423,110.408,113.177,113.777
897,116.804,135.679,133.202,138.693,130.786,123.716,127.509,116.602,113.298,124.913,121.954,113.315,117.028,118.785,111.317,113.445,113.686
898,116.684,134.852,132.877,138.286,129.571,122.712,128.003,116.584,113.366,125.103,121.398,112.609,116.418,118.311,111.621,113.007,113.485
899,117.957,135.101,132.968,138.011,130.561,123.696,127.972,116.627,113.553,124.631,121.682,112.824,116.136,118.418,111.411,113.246,113.301
900,115.534,134.948,132.380,136.256,129.521,122.877,127.707,117.236,113.017,124.547,120.975,112.519,114.864,118.193,111.918,113.984,113.143
901,116.583,135.442,132.878,137.447,129.928,123.405,128.528,116.946,112.993,125.129,120.927,112.815,116.895,118.689,111.442,113.477,112.799
902,116.319,135.865,132.548,137.493,129.679,123.454,128.146,116.801,113.096,124.962,121.595,112.030,115.275,118.586,110.803,114.145,114.028
903,116.144,135.873,132.864,137.186,130.415,123.629,127.688,116.855,113.804,125.281,121.380,112.840,116.310,118.697,112.467,113.349,112.565
904,116.307,136.682,134.017,137.628,130.696,122.558,128.035,117.222,114.026,124.491,120.961,112.078,116.087,119.007,111.478,113.865,112.677
905,116.058,136.209,133.124,136.070,129.953,122.712,127.783,117.006,113.941,125.127,120.542,112.310,116.195,118.354,111.007,113.594,113.223
906,115.730,135.553,134.250,136.938,130.006,123.067,128.260,116.615,113.791,124.329,121.011,112.325,116.840,118.468,112.072,112.612,112.928
907,115.862,135.695,132.445,136.111,129.030,122.333,127.740,117.489,113.972,124.094,119.870,112.401,116.557,118.242,111.948,113.262,113.001
908,115.979,135.396,133.726,136.865,131.105,123.109,128.328,116.594,114.015,124.597,121.130,112.403,115.805,117.697,111.773,113.553,113.215
909,116.325,136.141,132.817,137.757,130.057,122.389,128.365,117.422,113.630,124.613,120.519,112.674,115.652,118.404,111.707,113.690,113.667
910,115.669,136.263,134.113,135.976,129.503,123.145,127.632,116.812,113.105,124.387,120.831,112.733,115.411,118.221,112.166,113.571,113.077
911,116.761,135.404,133.272,136.650,129.798,122.415,126.818,117.149,112.834,124.651,120.536,112.263,115.366,118.043,111.610,113.775,113.482
912,114.549,135.706,133.441,135.706,129.335,122.109,126.953,117.050,113.810,124.660,120.238,112.472,115.606,117.176,112.631,113.826,112.699
913,114.902,135.590,132.900,135.873,128.973,123.123,128.123,116.762,113.980,124.927,120.705,112.877,117.317,117.672,112.302,113.360,112.864
914,115.825,136.179,133.130,137.291,129.723,122.448,128.236,116.938,113.253,124.046,120.956,112.517,115.683,118.137,111.272,113.738,112.648
915,116.463,136.117,132.396,135.129,129.631,122.738,127.359,116.691,113.054,124.651,121.160,112.971,116.885,118.315,111.691,114.218,112.888
916,116.098,136.623,133.053,136.191,129.452,122.234,127.106,116.410,113.996,124.640,120.451,112.238,116.348,117.830,111.055,113.207,113.003
917,115.773,136.228,133.589,137.353,129.085,122.623,128.057,116.619,113.362,124.668,121.917,112.375,116.449,117.423,111.803,112.867,112.489
918,115.101,135.210,132.261,135.078,129.580,122.288,127.222,117.147,113.987,124.161,121.467,112.381,115.826,117.976,111.803,113.658,113.828
919,115.552,135.530,133.230,135.827,129.972,122.915,127.339,116.611,113.512,123.955,120.934,112.579,116.010,117.781,112.027,114.043,113.718
920,116.138,136.115,133.570,135.960,129.412,122.544,127.280,116.402,113.020,124.379,121.291,112.527,116.690,117.599,111.369,113.163,113.512
921,115.221,136.172,132.458,136.299,129.193,122.282,127.188,116.513,112.900,124.327,120.643,112.382,115.679,118.536,111.945,113.736,113.355
922,115.316,135.939,133.249,135.951,129.824,122.744,128.170,117.383,113.460,124.794,121.542,112.076,116.153,117.942,111.894,113.406,112.923
923,115.755,135.509,133.006,136.035,129.555,122.510,127.497,116.335,113.309,124.472,121.245,112.176,115.582,118.404,111.624,113.348,113.469
924,116.819,135.396,133.686,137.480,128.656,121.758,128.007,117.735,113.220,124.888,120.416,112.416,116.000,118.449,111.683,113.048,113.169
925,115.242,135.093,132.852,135.927,129.763,122.925,127.108,116.998,113.229,123.942,120.689,112.506,117.003,117.994,112.029,112.574,112.949
926,115.184,135.496,133.888,136.663,129.849,122.581,128.170,116.938,113.492,125.279,121.169,113.085,117.251,118.311,111.481,112.830,113.187
927,116.052,136.003,133.386,135.809,129.810,122.683,128.905,116.193,112.959,124.303,120.666,111.566,116.425,118.373,111.555,113.798,112.799
928,116.325,136.604,133.349,136.173,129.199,122.544,128.078,116.723,113.237,124.031,120.478,112.179,116.324,118.017,112.451,113.055,112.239
929,115.666,135.586,134.191,135.310,130.274,122.395,127.134,117.484,113.057,124.675,120.252,112.528,116.038,118.586,111.590,114.055,113.013
930,116.463,135.018,133.447,134.954,129.179,123.292,127.509,117.389,113.950,124.244,121.108,112.924,115.714,118.330,111.284,113.266,113.108
931,115.571,136.135,132.978,135.749,129.744,123.454,127.818,117.493,113.908,123.972,121.137,113.009,116.585,118.903,111.279,113.592,113.143
932,116.055,134.950,133.546,135.057,130.259,122.859,127.174,117.205,112.747,124.682,121.295,113.100,116.530,118.172,111.492,113.032,113.812
933,116.807,135.723,132.953,135.431,129.507,122.220,127.977,117.292,114.017,124.317,120.423,112.485,116.519,118.341,110.884,112.475,113.340
934,116.350,136.720,132.924,135.518,130.416,121.877,128.552,116.868,113.115,124.965,120.329,112.330,115.822,118.026,112.061,113.855,112.933
935,116.101,136.120,133.351,135.822,129.220,122.472,127.872,116.865,113.967,124.260,121.707,112.495,115.599,117.663,111.678,113.172,113.708
936,115.623,136.393,133.245,136.113,129.398,121.605,127.234,117.068,113.780,124.645,121.247,113.190,116.589,118.380,110.855,113.516,112.920
937,116.141,135.657,133.217,136.356,129.354,121.837,127.667,117.408,113.586,124.566,121.272,112.082,115.847,117.891,111.782,113.762,113.194
938,116.141,135.572,133.721,134.868,129.938,122.889,127.411,117.217,113.420,124.689,121.245,112.372,116.258,118.700,111.199,113.732,113.209
939,116.331,135.695,133.885,136.493,130.974,123.488,127.911,116.350,113.272,124.120,121.440,112.498,116.094,118.569,111.395,113.225,112.758
940,115.156,135.225,133.462,136.181,129.642,122.960,127.990,116.594,113.268,124.829,120.947,113.369,117.178,117.504,111.474,113.252,112.946
941,115.675,135.256,133.407,135.722,130.574,122.381,127.010,117.294,113.373,124.223,120.663,112.312,115.523,118.908,111.250,113.496,113.304
942,115.761,136.435,133.672,135.480,130.379,122.315,127.658,117.752,113.917,124.297,120.089,112.062,115.362,117.612,112.283,112.973,112.991
943,116.255,136.087,132.975,136.922,129.729,124.175,127.755,116.818,112.599,124.375,121.226,113.124,116.847,117.974,112.141,113.268,113.197
944,116.212,136.391,132.911,137.450,130.178,123.556,127.757,116.497,113.806,124.951,120.725,112.479,116.139,118.526,111.624,113.144,113.712
945,117.034,136.544,134.160,136.968,130.456,122.512,127.851,117.215,114.159,124.373,120.922,113.063,116.836,118.112,112.174,112.723,113.577
946,114.770,136.013,133.394,136.693,130.688,122.470,127.870,117.149,114.179,124.963,121.107,112.564,115.679,118.378,112.313,114.188,113.704
947,115.920,136.343,133.769,136.437,130.334,123.694,128.312,117.623,113.645,125.215,120.336,112.447,115.704,118.479,111.361,113.764,113.001
948,116.123,136.935,133.755,137.129,128.943,122.383,127.007,116.954,113.819,124.693,121.007,112.439,116.286,118.193,111.896,113.778,113.340
949,116.160,136.058,134.414,138.078,129.577,122.246,127.446,116.563,113.612,123.947,120.760,112.430,117.537,118.766,111.701,113.138,113.304
950,115.558,136.235,133.956,137.267,129.696,123.873,127.370,117.381,113.131,123.899,120.803,112.439,115.021,117.697,111.397,113.113,113.622
951,115.442,136.152,132.863,137.162,129.420,122.381,127.661,116.799,113.843,125.123,121.343,112.446,115.610,117.983,111.148,113.193,113.346
952,116.071,136.087,133.434,135.973,129.706,123.603,128.483,117.441,113.641,124.763,122.275,112.736,117.418,119.096,111.467,113.814,112.365
953,116.236,136.001,132.723,138.528,129.482,123.327,127.045,117.135,113.819,124.614,120.700,112.062,116.192,117.785,111.719,113.450,112.956
954,115.245,136.744,134.167,137.747,130.162,123.137,126.630,116.501,114.566,124.930,121.171,112.527,115.836,117.923,112.038,113.399,113.653
955,117.172,136.268,133.596,137.542,130.479,123.480,127.087,117.431,113.131,125.223,120.101,112.257,115.366,118.058,111.508,113.388,112.977
956,116.012,136.451,134.448,138.412,129.839,123.448,127.734,116.985,113.741,124.217,121.780,112.068,116.829,118.064,112.925,113.356,113.269
957,115.887,136.669,134.750,137.016,130.756,122.679,128.361,116.863,113.259,124.957,121.211,112.348,116.864,118.301,112.798,112.927,113.159
958,114.975,137.015,140.344,136.687,130.962,122.385,129.354,117.120,114.505,124.464,121.778,113.013,116.463,118.801,112.760,113.603,113.289
959,116.712,138.590,151.509,138.350,131.107,124.159,132.347,118.263,114.813,124.626,122.510,113.033,115.331,118.674,111.716,113.310,113.088
960,117.405,139.929,162.058,138.553,130.976,123.641,135.795,119.325,114.331,124.656,121.398,114.175,116.136,119.685,111.478,113.567,113.483
961,117.328,138.648,155.986,136.935,131.125,123.599,132.759,118.081,114.551,124.521,121.858,113.153,117.087,119.414,111.231,113.929,113.435
962,117.110,138.318,151.054,138.261,130.814,123.837,132.519,118.609,115.074,125.261,122.099,112.873,115.920,119.000,111.658,112.863,113.705
963,116.902,138.192,146.113,137.383,131.587,122.458,130.885,118.507,114.743,124.562,122.146,111.973,116.596,118.661,111.483,113.459,112.641
964,117.368,137.487,142.620,139.248,130.830,123.464,130.040,119.298,114.464,125.684,121.263,112.867,116.077,119.230,111.057,113.691,113.088
965,116.313,137.577,143.828,137.337,131.268,123.266,130.243,117.946,115.135,125.108,121.302,112.273,117.014,119.442,111.218,113.069,113.559
966,115.929,136.641,141.083,137.340,130.996,123.371,131.255,117.422,114.638,125.317,122.131,112.905,114.836,118.375,111.252,114.076,113.601
967,117.252,137.408,138.932,137.127,131.053,124.302,129.615,117.888,115.322,124.672,121.350,112.328,116.885,118.318,111.474,113.658,113.397
968,117.129,137.010,137.221,138.445,130.276,123.526,129.304,118.549,114.580,125.018,122.281,112.626,116.568,118.848,111.694,114.293,112.993
969,116.368,137.609,136.726,138.275,130.341,123.659,129.609,118.219,114.227,124.910,121.004,112.618,116.084,118.650,111.535,112.917,113.670
970,116.586,137.320,136.988,138.326,130.524,123.149,127.965,118.162,114.065,124.725,120.924,112.284,116.760,118.818,110.648,114.222,114.069
971,116.804,137.030,135.745,137.925,131.628,123.873,128.470,117.468,114.205,125.361,122.394,112.326,115.934,118.024,111.606,113.434,113.127
972,117.528,137.306,135.849,137.749,130.310,122.681,128.523,117.143,113.377,124.695,120.485,113.082,116.889,117.970,111.705,113.353,114.177
973,116.730,137.280,134.697,138.730,130.297,123.593,127.740,117.470,114.575,124.786,121.856,112.046,116.899,117.655,111.288,112.879,113.445
974,116.475,136.941,135.025,138.229,131.136,123.800,128.292,116.644,113.745,124.794,121.686,113.126,115.913,118.176,112.234,112.683,113.296
975,116.003,137.297,134.968,138.771,129.901,123.869,127.439,117.029,114.826,125.265,121.158,112.791,116.282,119.249,111.581,113.888,114.168
976,117.383,136.507,134.893,138.143,130.970,122.768,128.582,117.137,114.220,125.163,121.584,112.566,117.220,118.414,111.936,113.323,112.942
977,116.567,137.016,135.454,138.329,130.866,123.819,128.420,116.741,114.085,124.888,121.094,113.023,117.024,118.740,111.916,113.044,113.660
978,117.055,137.896,134.651,138.852,130.790,123.236,127.901,117.750,113.800,124.975,121.041,111.908,115.296,118.599,111.538,113.360,113.088
979,115.472,137.253,134.586,139.213,130.888,124.117,128.142,117.191,113.481,125.154,120.964,112.283,116.125,118.124,112.150,113.693,113.436
980,116.926,137.524,135.408,139.895,130.859,122.669,128.040,116.926,113.486,124.735,121.964,112.027,118.307,118.088,112.318,112.899,113.549
981,117.117,137.385,135.225,140.059,130.609,122.845,129.648,117.120,113.959,125.261,121.417,113.095,116.983,119.011,112.707,113.807,113.070
982,116.350,137.373,135.423,138.733,130.578,123.325,128.554,117.240,114.344,124.700,121.327,112.838,116.927,118.255,111.866,113.759,113.413
983,117.423,137.022,134.968,139.075,131.497,123.177,128.347,116.768,114.214,125.054,121.318,112.988,116.167,117.309,111.683,113.966,113.466
984,117.040,137.760,134.880,139.458,131.426,123.440,127.983,117.874,115.076,126.200,121.748,112.284,117.129,118.740,113.199,113.390,112.834
985,117.469,137.414,135.084,139.420,130.024,124.567,127.712,117.023,114.599,125.458,121.355,112.609,116.948,118.732,112.175,113.564,114.309
