 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17
594,124.871,142.183,142.256,168.997,136.595,131.887,132.767,120.629,117.240,129.258,127.140,117.051,122.122,122.820,114.767,116.816,115.191
595,124.632,143.065,143.225,167.496,137.358,132.369,132.247,120.584,117.954,129.704,127.032,117.747,122.753,122.067,114.258,116.814,115.508
596,124.678,143.854,142.838,169.065,136.408,132.792,132.519,120.269,118.312,129.810,126.176,117.020,121.498,121.933,115.318,117.055,115.620
597,124.368,142.632,142.798,168.871,136.564,132.599,132.573,121.240,117.590,129.275,127.403,117.675,121.275,121.918,114.581,115.980,116.182
598,125.132,143.025,142.076,168.121,137.381,132.823,131.931,120.114,117.671,128.799,127.638,117.328,122.118,122.268,115.145,116.722,115.661
599,125.003,143.695,142.499,169.668,137.189,132.925,131.726,120.721,118.037,129.729,126.778,117.231,123.136,122.903,115.159,116.411,115.312
600,125.190,142.426,143.087,167.318,136.857,131.740,131.632,120.750,116.595,129.666,126.670,117.462,122.449,122.245,114.952,116.676,116.042
601,124.135,143.490,142.985,168.531,136.062,132.212,132.163,120.532,116.902,129.533,126.739,117.136,123.108,122.163,115.274,116.807,115.461
602,123.822,143.547,142.801,168.329,137.115,132.821,131.335,120.983,117.011,129.610,126.162,117.390,122.247,121.438,115.088,116.860,115.988
603,125.132,143.126,142.556,170.173,137.138,132.591,132.720,122.008,117.113,129.328,126.845,117.720,122.808,122.390,115.436,117.080,116.085
604,125.012,143.237,142.589,169.439,136.291,133.242,132.495,120.267,116.492,129.724,126.456,117.846,122.502,122.058,114.991,116.817,116.218
605,124.067,142.821,143.095,168.148,136.254,132.347,131.273,120.946,116.508,129.802,126.737,117.866,122.753,121.273,114.953,117.227,115.793
606,125.273,143.743,142.054,167.881,136.608,132.097,131.698,121.530,117.031,129.129,125.977,116.853,122.655,122.064,115.551,117.248,115.418
607,124.739,144.028,143.387,166.682,136.538,131.675,132.292,120.014,116.632,129.031,126.648,117.745,123.753,122.390,115.297,117.032,115.550
608,124.782,143.143,142.679,167.555,136.767,132.206,131.139,120.188,116.969,129.880,126.602,117.306,121.791,122.107,115.034,116.300,115.996
609,124.344,143.009,142.582,170.092,136.661,132.113,131.578,121.273,117.440,129.298,126.989,117.801,121.143,122.468,114.773,116.888,116.165
610,124.810,143.317,141.703,170.089,136.371,133.200,131.750,121.074,116.233,130.171,125.510,117.241,122.826,121.996,114.016,116.411,116.566
611,124.273,142.164,143.044,170.585,137.062,132.280,131.891,120.025,116.458,129.266,126.776,117.026,123.237,121.315,114.818,117.135,116.025
612,123.558,142.430,142.391,167.504,137.249,131.383,131.668,120.921,116.741,129.214,126.854,118.130,123.017,121.539,114.451,116.248,116.280
613,124.175,142.750,141.971,170.296,137.500,131.780,132.214,121.143,116.327,129.619,126.341,117.755,122.634,122.532,115.283,116.582,116.028
614,124.350,142.670,142.776,168.229,137.678,132.337,131.960,121.246,115.357,129.858,126.075,116.987,121.289,122.985,114.190,116.704,116.223
615,124.948,142.947,141.725,167.577,137.132,132.750,131.870,120.470,117.174,129.515,125.623,117.489,122.739,121.801,114.764,116.527,116.107
616,124.960,142.624,142.355,168.383,137.433,131.760,132.415,119.925,117.303,129.718,126.185,117.799,121.923,121.927,114.943,116.053,115.607
617,124.169,143.108,142.870,167.070,135.933,133.073,131.488,120.845,117.257,129.737,126.149,117.459,122.286,121.363,114.920,115.988,115.362
618,124.709,142.797,141.134,168.504,136.567,132.748,132.002,120.903,116.218,129.228,127.218,117.398,122.401,122.140,114.692,117.128,116.683
619,124.325,142.720,142.231,168.396,138.001,133.000,132.483,120.890,117.124,129.735,126.513,117.609,122.948,122.232,114.154,116.486,116.162
620,124.156,143.025,142.751,168.065,136.331,132.893,130.727,120.696,116.597,130.072,126.806,117.909,121.481,121.526,115.048,117.532,115.793
621,123.463,143.059,142.455,167.372,137.071,132.292,131.359,120.046,116.416,130.076,125.904,117.423,122.648,121.642,115.123,116.796,116.067
622,124.543,142.618,142.307,166.960,136.690,132.060,131.622,121.203,116.285,129.587,126.844,117.732,122.160,122.388,115.020,116.514,115.384
623,124.626,142.438,142.517,167.181,135.922,132.869,132.590,121.290,116.316,130.073,126.883,117.427,122.404,121.790,114.642,117.069,116.105
624,124.224,142.679,143.355,169.504,137.274,133.010,131.017,120.944,116.791,129.821,125.380,117.700,122.641,122.627,115.032,116.539,115.372
625,125.773,143.095,142.394,168.439,136.892,132.901,133.170,120.406,116.730,129.816,126.377,118.136,122.073,122.880,114.778,116.573,115.752
626,124.387,143.646,144.766,166.388,137.298,132.567,131.655,121.253,116.534,129.015,126.709,117.169,122.585,122.427,115.930,115.984,116.028
627,124.390,142.988,148.994,169.218,137.219,132.361,133.184,121.464,117.505,128.878,126.730,117.628,122.641,121.114,115.107,117.138,116.159
628,125.248,143.111,146.380,167.480,137.490,133.889,133.170,121.596,118.054,130.215,125.725,116.726,123.338,121.732,114.941,116.734,115.509
629,124.883,142.925,145.360,168.267,138.189,132.925,132.283,120.737,117.593,129.770,127.133,118.257,122.878,121.891,114.624,117.489,116.327
630,124.242,143.058,144.219,167.092,137.314,133.266,132.214,121.692,116.109,129.727,126.778,117.737,123.017,122.524,114.699,116.628,116.286
631,124.813,142.405,144.347,168.766,136.991,133.671,132.016,121.097,116.327,129.523,127.316,118.040,123.223,121.545,114.785,116.658,116.288
632,125.012,142.129,142.866,168.121,137.277,132.657,131.882,122.383,116.009,129.379,126.549,117.671,121.132,121.837,114.780,117.805,116.054
633,124.620,142.781,142.763,168.318,136.918,131.968,131.576,121.265,115.917,129.161,126.572,118.131,122.780,121.573,114.837,116.885,116.169
634,124.706,143.160,143.149,167.210,136.585,133.004,132.354,120.774,116.991,129.565,126.870,117.913,121.679,122.908,114.766,116.684,116.123
635,123.767,143.087,142.838,167.526,136.936,132.954,132.590,121.191,116.963,130.063,126.986,117.834,123.554,122.032,114.837,117.137,115.997
636,123.807,144.089,143.701,168.741,137.597,132.734,132.967,121.586,116.754,129.152,126.865,117.107,122.655,122.028,114.168,117.145,115.439
637,124.212,143.460,143.654,167.547,137.386,132.831,131.769,120.826,116.368,129.283,126.091,117.737,121.268,121.581,114.800,116.777,115.834
638,123.442,143.055,142.891,169.809,137.276,133.060,131.946,120.841,116.671,129.285,126.593,117.632,123.338,122.655,114.961,116.599,116.359
639,124.212,143.425,143.295,169.194,136.976,132.639,131.691,121.387,117.022,130.140,126.174,117.551,123.272,121.766,114.487,116.936,115.810
640,122.552,143.006,143.358,167.210,137.325,132.649,131.679,120.901,116.978,129.113,126.481,118.368,123.697,122.180,115.147,117.090,116.321
641,124.202,143.435,142.155,168.054,137.337,132.635,133.238,121.354,116.495,130.205,127.613,117.216,123.561,122.333,115.335,116.658,116.320
642,124.613,143.646,143.745,166.499,136.064,131.956,132.042,121.261,116.734,129.390,126.980,117.768,121.958,121.393,115.208,117.140,116.244
643,125.512,143.359,142.066,168.092,136.134,133.133,132.156,120.745,116.917,129.594,126.730,117.094,122.540,123.101,114.662,117.270,116.807
644,124.589,142.830,142.945,167.472,136.629,132.042,132.889,120.555,116.704,129.465,126.838,117.156,121.439,122.039,115.479,116.440,115.825
645,123.589,143.197,142.674,168.256,137.092,132.901,132.792,120.205,116.590,129.185,126.874,117.749,121.697,121.820,114.939,116.748,115.813
646,125.199,142.812,142.448,167.690,137.006,131.724,131.995,121.338,116.176,129.609,126.387,117.491,122.955,122.251,115.444,116.413,116.131
647,124.785,143.849,142.660,166.989,137.247,132.349,132.123,120.476,115.974,129.633,126.803,117.330,123.268,122.030,113.918,117.216,116.089
648,124.730,142.433,142.456,166.084,136.291,132.677,132.174,120.381,116.638,130.223,126.698,116.892,122.822,122.129,114.923,117.144,115.734
649,124.982,142.170,142.299,165.736,136.908,131.931,131.135,121.439,115.383,129.059,125.961,117.508,123.585,122.056,114.941,116.809,116.340
650,124.120,142.682,142.831,167.687,137.124,133.331,132.458,121.429,116.691,129.271,126.591,117.494,122.983,122.324,115.399,116.837,116.804
651,123.865,142.950,142.575,167.868,136.977,132.516,132.639,121.325,116.475,129.637,126.730,117.398,123.885,122.094,114.875,116.984,116.829
652,124.494,143.803,142.902,166.553,136.821,132.107,132.507,121.304,116.712,129.052,127.609,118.215,122.892,121.963,115.293,116.401,115.517
653,124.592,142.885,142.474,166.240,137.388,132.879,132.668,120.768,116.519,129.654,126.490,117.807,123.613,121.816,115.386,116.480,116.066
654,124.025,143.112,143.275,167.102,137.170,132.938,131.549,121.014,116.749,129.565,127.476,118.027,121.868,122.790,114.558,116.722,115.612
655,124.518,143.784,142.589,168.210,136.601,134.181,132.599,121.114,116.357,129.723,126.227,118.156,122.307,122.609,115.442,116.661,115.832
656,124.540,142.330,141.911,167.757,136.969,132.978,131.693,121.075,116.719,129.495,126.575,117.592,121.777,121.871,115.009,115.715,116.069
657,124.518,142.712,142.687,168.814,136.983,133.877,132.188,120.952,115.588,129.410,126.673,117.413,122.463,122.537,115.691,116.862,115.631
658,124.451,143.601,142.249,167.695,137.178,132.768,131.382,121.021,116.647,129.984,126.499,117.306,122.997,121.358,114.658,117.504,116.315
659,123.288,142.889,142.653,167.340,136.888,131.694,131.957,121.607,116.394,130.347,126.782,117.330,121.739,122.345,115.068,117.108,115.825
660,125.101,142.428,142.596,166.291,136.754,133.321,132.189,120.594,116.353,129.717,126.004,118.101,123.383,121.566,114.564,117.544,116.147
661,123.479,143.448,142.606,167.722,136.945,132.190,131.750,121.594,116.440,129.369,126.357,117.388,122.348,121.159,114.123,116.833,115.778
662,124.730,144.235,146.310,166.814,137.828,132.111,131.873,121.602,115.908,129.333,126.751,118.193,123.770,122.230,115.068,117.259,116.505
663,124.064,143.021,145.495,166.949,137.222,133.200,132.793,121.075,116.488,129.755,127.030,117.965,121.847,122.273,115.399,117.610,116.511
664,124.374,143.655,143.414,166.601,137.412,132.841,131.972,120.302,116.144,129.250,126.593,116.838,122.610,122.067,115.107,116.947,115.785
665,124.469,142.651,143.012,167.663,137.128,131.712,131.948,121.253,117.266,128.848,126.860,118.013,122.589,121.854,114.095,117.562,115.683
666,124.380,142.738,142.364,167.450,137.112,132.621,131.733,121.530,115.636,129.527,126.675,117.605,123.617,122.736,115.639,116.606,115.582
667,123.727,142.865,143.170,166.148,137.456,131.806,132.189,120.919,116.314,128.852,126.948,117.293,122.146,122.275,114.247,116.853,116.288
668,123.758,143.930,142.633,166.555,137.135,133.107,131.432,122.855,116.401,129.751,126.766,118.146,122.735,121.416,115.066,116.660,115.909
669,124.635,142.568,143.039,168.520,136.220,133.597,131.951,121.338,116.887,129.354,127.224,117.356,122.997,121.968,114.871,117.496,116.425
670,124.494,143.630,142.437,166.358,136.761,132.460,131.304,121.573,117.688,130.259,126.714,117.515,122.509,121.322,114.589,117.000,115.629
671,123.727,143.188,142.580,166.356,136.764,131.720,131.658,120.981,117.364,129.392,127.528,116.977,122.122,122.511,115.360,117.028,116.448
672,125.549,143.043,142.723,166.585,136.153,131.732,132.479,121.565,117.379,129.350,126.961,117.618,122.359,122.464,114.086,116.624,115.619
673,123.656,143.225,143.505,167.741,137.696,131.363,131.615,121.482,117.105,129.050,126.883,117.941,123.160,121.979,114.857,117.560,115.682
674,125.212,142.956,142.542,166.477,135.957,132.734,132.684,120.930,117.397,130.124,126.361,117.414,122.798,122.103,114.871,117.004,115.774
675,124.368,143.197,142.781,166.469,137.345,131.885,131.828,122.522,117.007,129.544,126.551,117.517,122.261,121.258,115.551,117.738,115.841
676,124.764,143.352,143.260,165.550,137.473,131.978,131.825,121.644,117.782,128.880,127.476,118.434,122.578,122.221,115.245,117.076,116.257
677,124.003,143.827,142.833,168.159,137.112,131.942,131.901,122.211,116.590,129.364,126.476,117.867,123.174,121.395,114.674,117.011,116.641
678,125.675,142.905,142.474,167.771,137.446,133.895,131.281,121.195,116.486,129.132,127.606,117.434,123.094,120.755,115.154,117.674,115.504
679,124.402,143.590,142.466,166.364,136.655,132.083,132.984,120.828,117.059,129.210,126.064,117.600,122.425,121.667,114.866,116.773,115.746
680,124.230,143.447,143.082,167.380,136.889,132.165,131.243,121.371,115.976,128.813,126.725,117.188,121.641,122.513,114.903,116.862,116.701
681,125.353,143.417,141.921,166.402,137.480,132.387,131.809,120.928,116.153,129.343,127.039,117.329,121.091,121.961,115.038,117.197,115.974
682,124.515,143.893,142.816,167.229,137.033,133.194,131.141,121.623,116.068,129.322,126.702,116.981,122.767,122.069,114.787,116.906,115.912
683,124.500,142.564,142.909,165.504,136.898,132.768,131.951,120.375,116.364,129.875,127.382,118.019,121.997,121.897,115.000,117.245,116.457
684,123.807,143.618,143.231,166.226,136.781,132.427,130.418,121.594,116.669,129.446,127.064,116.935,121.505,122.096,114.698,117.566,116.023
685,123.368,143.680,142.882,167.156,136.598,132.536,131.872,122.259,115.991,129.363,127.234,117.270,123.763,122.107,114.995,116.989,116.387
686,123.807,143.575,142.852,166.342,136.283,133.770,132.009,120.673,116.349,129.350,127.469,117.293,122.669,122.275,115.485,117.014,116.140
687,123.408,142.583,141.797,165.900,136.798,131.806,132.127,122.219,115.734,129.558,126.750,117.066,122.216,121.897,114.982,117.715,116.803
688,123.966,143.609,142.733,167.019,136.655,132.536,132.059,120.772,116.702,129.386,126.909,117.165,121.889,121.760,114.567,116.782,115.918
689,124.098,143.749,142.237,168.976,137.146,132.843,131.851,121.062,116.503,129.830,127.664,118.074,122.606,122.056,114.191,117.550,116.245
690,124.607,143.288,142.163,166.348,136.683,133.399,131.345,120.495,117.068,129.807,127.254,116.937,122.634,121.663,115.204,117.284,115.523
691,124.868,143.078,142.423,167.596,136.266,131.976,131.021,121.520,116.109,129.043,127.321,118.081,122.746,120.916,114.159,116.372,116.609
692,124.230,143.575,142.678,166.102,136.077,132.724,131.714,121.228,116.497,129.269,127.377,117.013,122.188,122.296,114.308,117.468,116.422
693,124.055,144.407,142.682,166.827,137.183,131.812,131.998,121.217,115.943,129.176,126.421,117.872,121.819,122.225,115.252,116.282,116.594
694,124.000,143.198,143.001,166.547,136.314,132.673,131.227,121.153,116.244,129.693,127.067,117.603,121.624,121.805,115.386,117.099,116.098
695,123.767,143.383,142.972,165.232,136.740,131.413,132.009,121.327,115.887,128.725,126.602,117.654,123.268,121.116,115.059,117.057,116.425
696,124.276,142.172,142.166,166.151,137.442,132.591,131.769,122.164,117.031,128.974,127.639,117.913,122.206,122.305,115.070,117.241,116.390
697,124.279,143.749,141.892,166.140,136.821,132.091,131.972,121.644,116.407,129.473,127.025,117.557,122.373,122.257,115.159,117.757,116.384
698,123.709,142.558,142.823,166.291,137.118,133.204,132.196,120.700,116.333,128.988,127.387,117.434,122.432,122.021,115.122,117.509,116.399
699,124.411,143.337,142.649,166.431,137.139,131.887,131.976,122.383,116.033,129.505,127.004,118.042,121.857,121.277,114.576,117.457,116.423
700,123.144,144.322,142.436,165.154,136.967,132.758,132.809,121.205,116.972,129.963,127.829,117.553,121.390,122.060,115.077,116.594,115.952
701,124.850,142.172,142.304,165.129,136.077,134.056,132.503,121.257,116.444,129.818,127.227,117.799,122.206,122.770,114.728,117.676,116.314
702,123.558,142.587,142.961,164.528,137.521,132.385,132.017,120.679,115.935,129.353,127.130,117.638,122.916,122.247,115.288,117.358,116.255
703,124.184,143.464,142.675,166.598,136.923,133.010,131.283,121.087,116.503,129.373,127.126,117.553,122.449,122.433,114.953,116.796,116.067
704,125.123,142.065,142.667,164.666,136.230,133.315,130.649,121.764,115.196,129.112,127.801,117.453,123.052,122.502,115.177,116.730,116.638
705,123.905,142.583,142.914,166.685,136.790,132.688,132.090,121.280,116.795,129.709,126.655,117.540,123.348,122.116,114.653,116.004,115.636
706,124.696,143.497,142.328,165.712,136.545,133.736,131.109,121.907,115.342,129.551,127.311,117.378,122.798,121.180,114.750,117.206,115.959
707,123.457,142.574,142.891,165.741,135.930,131.780,132.323,121.526,115.946,129.296,127.002,117.418,121.899,122.002,114.635,117.527,116.394
708,125.816,143.624,141.524,166.081,136.575,132.758,131.686,120.683,116.460,129.118,127.689,117.453,122.530,121.781,114.828,117.326,116.426
709,125.577,143.320,142.888,164.701,137.649,131.853,132.410,120.952,115.930,129.481,127.316,117.550,121.983,121.803,115.499,116.702,115.721
710,123.675,143.234,142.209,165.391,137.112,132.792,132.109,121.992,115.721,129.257,126.691,116.981,122.815,122.082,115.132,117.163,115.950
711,123.448,143.947,142.473,165.442,136.580,131.905,132.271,121.074,116.322,129.317,127.352,117.671,122.787,122.157,114.717,117.241,115.988
712,123.911,143.180,143.066,164.305,137.010,132.341,131.335,122.025,116.033,128.817,128.076,117.231,122.568,122.753,115.055,117.059,115.740
713,123.236,143.380,141.859,166.585,136.673,132.091,131.733,121.484,117.011,129.690,126.654,117.949,122.317,121.944,114.936,117.271,116.245
714,125.353,143.456,142.335,164.730,136.852,132.663,131.894,121.182,116.007,129.339,128.641,116.785,122.819,121.429,114.894,117.406,115.815
715,124.199,143.901,144.797,164.477,136.609,133.290,131.960,121.839,116.810,129.774,127.632,117.638,122.338,121.706,114.728,116.752,116.159
716,124.607,143.993,154.589,165.075,137.990,134.139,133.453,121.124,116.978,129.970,127.361,117.453,122.753,121.801,115.390,117.190,116.218
717,125.193,143.822,149.657,165.558,138.188,133.583,133.311,121.988,117.192,128.830,127.661,117.615,122.861,122.097,114.320,117.018,115.848
718,124.834,144.327,146.259,165.221,137.128,132.891,132.767,122.352,115.956,128.786,127.485,117.189,123.502,121.687,114.485,117.426,116.641
719,123.439,143.830,144.538,166.617,136.663,132.089,131.547,121.973,116.865,128.779,128.034,116.825,121.798,122.296,115.116,117.690,116.250
720,124.021,142.962,144.040,165.623,137.899,133.405,131.774,122.184,116.542,129.410,127.636,117.296,123.606,122.159,115.007,117.681,116.350
721,122.859,142.806,142.790,164.652,136.280,133.183,131.455,121.772,116.150,129.347,127.002,117.652,122.495,121.199,114.555,117.418,115.816
722,125.663,142.919,142.876,164.868,136.733,133.073,131.826,122.404,116.253,128.999,128.123,117.717,122.840,121.738,115.485,117.956,116.181
723,122.776,142.939,142.335,163.270,137.082,132.786,131.401,121.851,116.641,129.160,127.929,117.988,122.972,122.706,115.293,117.372,116.364
724,123.583,143.839,143.881,165.690,137.611,132.395,131.826,121.663,116.998,128.934,128.352,117.351,122.098,122.277,115.061,117.644,115.771
725,124.429,143.345,142.037,164.795,137.450,133.528,131.156,121.936,116.577,129.039,127.467,117.685,121.700,121.455,115.004,117.207,116.810
726,125.380,143.462,141.524,165.124,137.705,133.764,131.743,121.331,117.338,128.961,127.915,117.294,122.094,121.942,114.413,117.296,116.036
727,124.675,143.666,142.680,165.841,136.195,132.954,132.231,122.379,116.510,129.259,128.597,117.375,123.422,121.300,115.011,117.651,116.644
728,123.883,144.160,143.012,164.523,137.064,132.770,130.969,121.812,117.730,129.302,126.842,117.339,122.010,121.509,114.905,117.230,116.295
729,124.491,143.238,141.851,164.819,137.203,132.754,131.524,122.387,117.427,129.411,128.995,117.518,122.003,121.609,114.989,117.239,116.385
730,123.451,142.688,142.329,164.908,136.577,132.435,131.521,121.799,118.000,129.693,128.069,117.619,123.000,122.861,115.218,117.053,116.901
731,123.742,142.999,142.346,165.377,136.982,132.933,132.229,121.379,116.200,129.243,129.089,117.569,121.111,121.311,114.397,117.532,116.088
732,123.988,143.099,142.264,164.315,136.767,131.829,132.128,121.190,117.769,129.308,128.545,116.691,121.742,122.202,115.517,117.271,116.511
733,124.752,142.430,141.960,164.763,137.584,132.899,131.007,121.416,117.399,129.297,128.991,117.658,121.850,122.361,115.390,116.773,116.651
734,124.567,142.649,141.975,165.978,136.469,132.978,132.130,121.658,116.769,129.456,128.044,117.797,122.892,122.013,115.145,116.826,116.330
735,124.331,143.811,143.513,164.410,137.031,133.692,132.255,121.990,117.314,129.780,128.256,117.082,123.334,121.577,114.753,117.543,116.619
736,124.350,143.186,153.144,165.892,139.159,133.236,133.285,122.739,117.281,130.181,129.121,116.961,123.111,122.152,115.512,117.404,116.270
737,124.653,143.749,149.448,165.534,139.115,134.395,133.550,122.340,116.523,129.967,129.970,117.619,122.502,121.680,115.381,117.654,116.622
738,123.982,144.604,145.751,165.032,137.636,132.905,132.981,121.959,115.813,129.072,128.538,117.055,121.582,121.513,115.742,117.284,116.515
739,124.107,144.175,144.979,164.849,137.206,133.679,132.420,122.371,116.462,129.983,129.808,117.818,122.244,122.017,115.617,117.984,116.628
740,124.669,143.169,143.613,165.302,137.342,132.435,132.340,122.416,116.377,129.182,129.300,117.257,122.523,121.178,115.011,117.521,116.759
741,123.966,143.442,143.938,164.825,136.976,132.659,131.868,121.921,115.793,129.230,128.712,117.654,122.160,122.094,113.612,116.931,116.435
742,124.144,143.178,142.982,165.623,137.405,132.613,131.637,121.810,116.096,128.890,128.980,117.380,122.467,121.665,114.662,118.191,117.007
743,124.715,142.951,142.138,165.766,137.521,132.224,131.184,121.468,117.187,128.612,127.835,117.143,122.422,122.028,114.143,117.140,115.949
744,124.926,143.735,143.415,165.100,136.881,132.754,131.965,122.495,116.449,129.350,128.256,117.189,123.317,122.356,114.274,118.431,116.099
745,124.623,143.547,142.882,164.493,137.352,132.351,131.882,122.221,116.754,129.721,128.801,117.323,122.397,122.309,115.465,117.333,116.206
746,123.571,143.395,142.275,166.102,136.861,132.760,131.517,121.168,115.203,129.251,127.739,116.668,122.101,122.204,114.762,117.959,116.958
747,125.298,143.697,142.131,164.827,136.469,132.514,132.898,121.366,116.697,129.247,128.110,117.941,121.916,122.429,115.268,117.349,116.591
748,123.672,143.146,142.638,166.035,137.543,132.236,131.896,122.060,116.832,129.840,127.986,117.300,123.265,122.140,115.292,117.991,117.493
749,124.132,142.914,142.268,163.528,136.653,133.667,132.276,121.735,115.614,128.955,128.098,117.949,121.983,122.049,114.572,116.532,116.545
750,124.083,143.075,143.241,163.674,137.430,132.802,131.733,121.981,116.473,130.125,127.139,117.398,122.627,121.805,114.640,117.482,117.070
751,124.334,142.729,142.408,165.340,136.472,131.865,131.561,121.662,117.100,129.214,128.217,117.475,122.317,122.045,115.038,116.927,116.020
752,123.730,143.744,141.761,164.221,137.251,132.631,132.217,121.439,116.094,129.408,127.671,117.537,122.993,121.356,114.862,117.764,116.543
753,124.356,144.500,143.174,164.491,137.825,133.222,132.530,121.515,115.379,129.237,127.446,117.273,122.669,123.320,114.680,117.738,116.320
754,124.301,143.234,143.032,165.456,137.026,133.157,130.896,121.905,115.976,129.469,127.066,117.460,122.010,121.979,114.000,116.745,116.158
755,124.031,142.975,142.372,165.189,137.259,133.514,131.564,122.014,116.930,129.270,128.460,117.170,122.324,122.283,114.764,118.018,115.555
756,124.592,144.027,142.065,163.919,136.848,133.671,131.717,122.385,116.619,129.786,128.480,117.618,121.885,121.607,114.574,117.775,116.272
757,124.963,143.550,142.080,164.849,137.034,132.710,132.503,121.520,116.499,129.331,128.023,117.343,122.286,122.041,115.179,117.926,116.891
758,123.328,143.414,142.737,165.402,136.036,133.909,132.576,122.085,116.721,128.786,127.812,116.902,122.003,121.873,114.707,116.860,115.920
759,123.049,143.657,142.831,163.946,137.678,133.542,131.757,122.451,117.190,129.415,127.004,118.156,121.871,121.809,114.462,117.961,116.658
760,123.150,144.818,142.263,164.496,136.929,132.742,131.799,121.379,115.464,128.781,129.250,118.758,122.237,121.521,114.844,117.656,116.978
761,123.255,143.034,141.808,164.051,137.567,132.857,133.068,121.329,116.111,129.380,127.762,118.177,121.498,122.045,115.504,117.310,116.334
762,124.334,142.404,143.080,165.844,136.903,133.486,132.852,121.720,116.597,129.977,128.822,118.465,121.753,122.079,115.202,117.408,116.282
763,124.788,143.784,142.445,163.846,136.972,132.042,132.082,122.530,116.475,129.196,127.702,117.154,121.530,122.318,114.599,117.970,116.549
764,123.491,143.309,142.721,165.264,136.967,133.395,131.321,121.193,115.791,129.428,127.721,117.723,122.815,122.290,114.395,117.539,116.473
765,124.681,143.541,142.299,163.879,136.384,133.087,131.915,122.275,115.481,129.331,127.009,117.128,122.129,122.678,115.211,117.729,116.016
766,124.663,143.194,142.437,164.989,136.499,133.587,131.679,120.752,116.281,129.611,127.330,117.632,121.763,122.715,114.900,117.119,116.769
767,124.144,142.536,143.259,164.461,136.808,133.994,131.516,121.779,115.834,129.639,128.904,117.040,122.348,122.242,114.975,117.037,116.622
768,123.567,142.985,142.910,163.844,137.007,133.496,131.750,121.936,116.723,129.162,127.490,117.482,122.422,121.865,115.070,117.115,116.267
769,123.215,143.614,143.026,165.105,137.027,134.401,131.712,122.455,116.218,130.204,127.639,117.893,122.017,122.178,115.293,117.186,116.745
770,123.712,143.414,142.680,163.450,136.278,133.859,132.611,122.584,116.172,129.501,128.449,117.635,121.003,121.876,115.326,117.855,116.708
771,123.617,143.195,142.599,163.836,136.170,132.476,131.668,122.159,116.355,129.650,128.845,117.505,123.334,122.223,115.007,117.707,116.818
772,124.558,143.852,142.304,164.574,137.378,132.893,131.592,122.799,116.575,129.410,128.609,116.882,122.669,121.556,115.163,117.324,116.728
773,124.942,143.286,141.982,165.127,137.629,133.377,132.424,123.275,116.102,129.300,127.806,116.278,123.261,121.811,114.742,117.445,116.422
774,123.675,142.655,142.192,164.216,135.923,133.151,133.182,122.897,117.608,129.890,128.348,117.094,123.150,122.659,114.526,117.230,116.276
775,124.218,142.651,141.864,164.102,136.510,132.802,132.451,122.489,116.876,129.435,128.108,117.254,122.132,121.116,114.682,116.574,116.050
776,123.304,143.527,141.212,163.224,136.482,133.323,131.896,122.518,117.135,129.679,128.387,117.329,122.735,122.938,115.329,116.996,116.698
777,123.193,143.370,142.520,163.860,137.114,133.627,131.266,122.397,116.394,128.833,128.508,117.364,122.341,122.449,115.002,117.477,116.413
778,123.368,143.987,142.376,164.499,136.808,133.321,132.273,121.909,117.314,129.642,128.440,117.782,121.930,121.348,115.202,117.706,116.473
779,124.491,143.614,147.780,164.938,136.722,134.389,133.523,122.551,116.806,129.478,128.437,118.266,121.474,121.599,115.868,117.254,116.682
780,123.104,142.645,146.462,164.485,137.264,134.067,133.734,122.371,117.065,129.164,128.410,117.136,122.739,122.184,114.574,117.637,116.926
781,124.003,143.336,144.281,166.744,136.783,134.373,132.002,122.369,117.105,129.863,128.654,117.227,122.780,121.659,115.445,118.016,116.705
782,125.003,143.132,144.054,163.407,136.554,133.306,132.521,121.859,117.085,129.594,128.226,117.143,122.080,122.429,114.887,117.216,116.604
783,123.107,143.331,142.853,165.189,136.864,133.294,132.205,122.867,116.891,128.918,128.472,117.128,122.606,122.449,114.474,117.998,115.759
784,123.954,143.272,142.826,163.919,136.317,132.601,131.795,121.294,117.098,129.683,128.004,117.152,120.829,122.367,114.767,116.995,117.134
785,125.000,143.194,142.740,164.127,136.903,133.659,132.069,121.718,116.861,129.903,128.412,117.659,122.056,122.056,114.369,117.060,116.815
786,125.025,143.078,143.391,163.488,137.185,133.379,132.127,122.306,116.584,129.577,128.274,116.899,122.920,121.075,115.596,117.793,116.625
787,123.552,143.754,142.321,164.466,137.287,133.073,131.663,121.660,116.325,129.011,127.913,117.812,122.906,121.650,114.333,117.401,116.791
788,124.049,143.476,143.018,163.790,137.134,132.500,131.179,121.609,115.913,130.074,127.615,116.993,120.944,123.200,114.970,117.963,116.901
789,124.684,143.198,142.826,163.450,136.933,132.442,130.543,122.014,116.447,129.424,128.149,117.775,123.188,121.794,114.385,117.894,116.985
790,123.236,143.586,142.318,164.836,135.820,132.972,132.427,121.308,116.316,128.896,128.062,117.488,121.857,122.071,114.980,117.131,116.420
791,124.653,143.033,142.271,163.687,136.544,132.415,131.281,122.631,117.412,129.102,127.279,117.824,121.648,122.264,114.284,118.007,116.380
