 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13
773,159.258,136.445,107.792,129.655,138.836,171.677,151.250,130.285,128.973,158.931,87.689,111.193,116.415
774,161.252,136.743,110.203,127.259,140.417,173.254,147.486,127.617,131.053,157.296,88.006,113.517,115.024
775,159.720,134.859,107.645,127.313,137.099,173.194,148.999,128.455,131.699,156.098,86.864,113.213,120.158
776,160.258,134.045,107.626,132.454,136.880,172.565,145.167,130.272,132.954,152.279,87.692,111.542,115.302
777,160.032,136.190,108.281,130.570,139.523,169.317,145.721,126.832,132.341,155.671,89.762,112.033,117.043
778,160.366,134.376,107.269,129.332,136.904,171.647,147.281,128.487,131.928,156.603,86.914,111.097,118.290
779,159.179,135.500,107.787,129.891,138.634,172.405,145.048,131.542,131.649,153.766,87.256,111.512,119.935
780,162.093,132.818,107.916,127.392,138.483,168.149,146.857,131.473,131.735,155.938,86.700,112.688,119.798
781,159.898,135.290,107.999,126.385,135.669,172.924,149.684,130.237,130.996,159.959,88.123,113.314,117.246
782,161.466,135.249,107.808,128.375,139.414,171.784,149.905,129.995,132.720,155.425,86.266,112.322,118.061
783,159.389,135.080,110.742,129.049,139.611,173.590,145.712,128.713,132.282,153.278,86.564,113.121,120.114
784,161.216,134.459,107.814,125.475,136.078,173.250,148.121,129.705,129.531,153.249,86.941,113.300,118.169
785,163.413,137.202,107.179,126.889,137.227,171.041,147.678,128.869,130.925,154.618,89.386,111.756,119.751
786,160.013,133.753,107.674,128.313,137.198,171.849,148.385,131.374,131.671,153.408,87.802,111.972,119.861
787,162.523,136.420,108.140,127.240,137.013,173.250,147.032,127.817,129.977,156.148,88.209,111.784,118.707
788,156.896,136.843,108.194,126.899,135.732,169.629,145.215,128.391,131.306,153.461,86.872,114.065,117.337
789,159.211,135.653,108.259,130.141,136.301,169.938,146.978,130.037,131.645,152.487,86.509,111.629,118.681
790,158.235,133.027,107.897,129.822,138.284,167.052,144.899,127.389,136.611,154.714,88.969,112.910,116.799
791,160.299,136.002,106.064,127.062,137.890,167.832,145.984,128.965,133.520,155.383,86.045,111.235,117.293
792,160.921,132.388,108.895,127.495,135.484,169.442,148.897,124.979,132.561,156.686,87.495,110.158,119.232
793,159.789,132.992,108.409,126.835,138.696,170.660,146.136,128.734,132.417,155.202,84.653,113.047,119.634
794,159.324,134.631,109.082,127.552,136.220,167.453,146.998,129.366,131.850,154.701,85.122,111.449,116.135
795,160.640,137.092,109.475,129.338,135.069,171.636,145.636,130.200,129.172,154.874,85.963,112.230,120.804
796,161.545,133.316,109.912,128.098,136.021,171.849,146.833,129.388,130.715,154.270,88.078,113.068,118.849
797,160.462,133.963,106.903,128.415,136.307,165.017,145.188,131.617,130.782,154.170,87.686,113.027,117.927
798,160.099,133.561,108.963,133.214,139.894,170.974,149.512,129.678,131.829,157.990,86.991,111.811,114.809
799,157.968,136.006,107.196,126.251,135.934,167.672,150.007,131.525,132.336,152.990,88.845,113.837,119.162
800,160.554,134.369,106.507,130.730,137.377,168.649,146.612,128.744,133.286,155.004,87.094,112.274,117.179
801,161.608,135.676,108.897,129.649,136.239,172.362,148.197,127.776,131.945,154.646,86.211,111.529,118.060
802,161.362,131.731,109.955,126.036,137.303,171.888,148.004,127.345,130.499,156.061,88.636,113.129,119.686
803,158.220,134.910,107.880,126.891,137.946,168.812,147.869,128.472,132.293,156.104,88.597,113.301,116.920
804,162.742,135.071,106.718,124.047,135.331,166.032,148.909,127.797,132.954,157.307,87.833,111.718,119.858
805,160.924,137.602,107.330,128.381,137.193,173.032,145.761,125.376,131.471,156.560,87.045,111.846,120.176
806,161.071,136.078,107.613,125.946,135.073,171.203,147.477,126.867,131.528,154.788,87.650,112.425,119.899
807,160.660,139.316,106.574,126.493,138.239,169.994,145.843,130.841,129.111,156.010,88.255,111.911,118.465
808,160.656,137.159,108.088,128.428,134.479,170.024,150.264,127.241,131.761,153.297,89.030,112.021,115.953
809,159.340,133.806,106.542,129.407,136.017,171.052,146.987,130.195,130.696,156.264,84.425,112.201,117.236
810,156.360,131.355,108.018,125.582,137.035,169.560,145.916,126.061,131.570,154.227,87.969,110.461,117.317
811,159.338,136.933,106.920,130.289,134.468,171.438,145.675,130.347,131.336,153.983,85.922,112.071,118.294
812,158.927,136.029,109.079,127.889,132.860,168.043,146.575,129.826,131.790,155.524,85.386,112.167,117.573
813,161.617,135.155,106.392,127.961,136.045,169.075,143.328,127.185,129.280,154.650,89.525,111.953,117.831
814,159.184,134.490,105.664,129.514,137.021,168.237,146.387,126.354,129.301,152.802,89.316,112.284,120.250
815,160.582,135.508,108.865,126.925,135.012,166.757,146.550,128.971,134.126,153.238,87.250,111.976,118.351
816,156.784,136.749,108.796,131.651,136.125,170.220,149.434,127.866,133.243,156.505,86.609,112.861,116.272
817,158.663,137.351,109.080,127.148,133.811,168.315,146.322,127.550,132.903,154.931,87.655,111.375,119.819
818,157.305,137.773,108.064,126.163,133.893,171.384,146.127,127.014,128.387,153.752,87.322,112.063,118.929
819,161.395,133.992,107.514,125.355,135.030,167.849,145.618,128.473,128.945,152.654,86.628,113.393,114.054
820,158.722,134.229,106.911,127.887,136.506,171.478,147.383,127.221,130.377,155.557,85.731,113.045,115.913
821,161.015,134.292,110.758,130.835,136.361,168.271,148.317,129.331,130.791,153.705,87.580,111.347,118.428
822,159.974,136.155,106.105,128.208,135.066,167.039,145.531,129.525,129.632,155.880,84.872,112.857,119.203
823,159.478,135.255,109.259,127.666,136.375,170.382,145.725,128.524,131.330,153.288,87.984,112.286,117.680
824,158.828,132.869,107.166,126.420,135.178,167.944,147.919,128.278,132.726,156.137,86.620,113.394,117.942
825,159.793,133.853,105.882,128.687,134.538,170.429,146.036,129.017,133.548,155.064,85.798,114.342,117.147
826,159.695,134.214,108.473,127.589,132.857,168.067,146.826,126.954,132.027,155.414,88.225,113.259,117.171
827,161.388,137.439,107.723,128.619,135.466,169.054,146.617,127.855,132.194,153.224,89.102,112.697,116.862
828,159.691,130.998,107.485,129.139,133.694,169.703,145.438,125.485,130.644,158.142,87.670,113.283,118.535
829,160.738,134.239,108.857,129.747,133.683,168.017,144.819,130.182,131.876,154.077,88.656,113.034,116.572
830,161.934,133.853,107.338,124.199,134.983,167.287,145.315,126.757,128.172,156.095,86.963,113.372,120.250
831,158.965,135.984,108.143,127.769,135.370,167.886,144.865,128.031,132.928,153.851,85.287,111.456,117.205
832,159.589,132.516,107.564,126.760,135.991,168.743,147.429,126.490,130.836,153.189,87.617,111.811,113.818
833,160.407,133.914,107.039,126.852,135.044,167.953,147.071,129.383,130.844,155.423,85.797,110.809,119.168
834,155.825,132.308,107.978,126.927,134.314,167.769,147.602,126.991,130.572,156.675,85.028,111.419,114.061
835,159.859,137.431,106.803,126.852,136.795,166.246,147.362,127.032,131.098,152.869,84.336,111.110,114.873
836,159.980,137.137,107.071,128.687,134.423,170.489,147.994,127.357,129.783,153.266,86.927,110.624,117.559
837,160.618,136.239,106.701,127.154,136.277,170.241,146.334,126.997,131.128,154.427,85.725,112.545,118.684
838,158.796,135.765,108.127,126.728,133.808,171.237,145.856,128.876,131.192,151.859,86.412,111.787,116.522
839,161.026,133.063,108.642,127.043,134.893,171.655,146.168,127.615,130.093,154.874,84.666,113.229,120.441
840,160.813,133.049,107.995,125.563,133.739,169.235,145.880,128.644,131.914,154.375,85.745,112.815,117.772
841,159.829,133.945,109.017,132.702,135.062,166.295,145.819,127.873,130.857,156.632,87.794,112.446,118.349
842,162.708,134.327,108.332,128.480,136.376,167.226,148.185,127.305,131.126,155.996,89.444,111.410,119.728
843,161.682,134.239,108.092,128.069,136.784,169.748,148.618,126.925,132.188,154.747,86.778,110.482,118.605
844,159.917,133.135,107.193,124.632,134.528,165.780,145.603,126.223,132.067,152.990,88.770,111.620,116.777
845,158.628,136.665,107.748,126.512,138.355,172.619,148.865,128.466,130.377,154.989,87.088,109.983,117.273
846,158.612,135.261,109.032,127.443,135.042,164.703,146.550,128.724,128.774,151.798,86.947,112.512,115.954
847,159.958,138.161,107.076,123.925,137.143,167.573,147.915,129.423,128.980,151.057,87.539,111.576,118.852
848,159.818,137.316,107.959,128.248,138.025,170.097,147.078,128.715,129.452,155.422,84.200,111.927,116.663
849,162.233,136.402,107.473,130.497,136.825,171.153,148.512,129.110,130.559,153.855,87.255,113.152,117.105
850,161.353,137.147,108.914,127.266,138.221,167.840,148.005,132.817,128.217,154.513,86.713,111.353,117.774
851,158.185,133.675,109.318,126.743,137.985,169.642,148.708,131.353,131.011,154.335,87.492,110.503,120.774
852,161.280,135.555,107.726,127.833,136.809,170.401,147.458,127.243,129.965,151.040,88.203,113.341,119.028
853,159.140,136.325,108.163,131.073,136.096,169.386,150.020,126.169,126.947,151.994,87.883,110.640,118.046
854,158.587,133.841,108.803,128.370,136.642,168.159,143.998,129.116,128.911,153.492,87.361,110.836,118.090
855,160.962,133.094,110.291,127.824,136.353,166.914,147.888,128.412,129.829,156.104,88.872,111.555,116.809
856,160.570,133.739,107.279,126.649,135.149,169.800,146.752,127.527,128.555,154.564,87.980,112.150,116.973
857,155.481,139.202,105.405,127.503,135.214,170.112,146.909,127.249,131.172,155.077,88.283,111.704,116.427
858,158.557,137.167,106.473,125.533,135.214,170.125,147.363,129.177,128.851,153.878,85.730,111.408,119.070
859,157.278,134.563,108.611,131.827,137.207,169.039,147.578,128.670,130.603,154.888,87.230,111.620,119.420
860,159.526,137.231,107.034,127.672,138.710,172.491,150.224,126.927,130.535,153.054,88.117,111.418,117.805
861,158.587,133.447,106.753,126.784,136.452,168.963,142.588,127.463,132.303,153.307,87.536,110.880,118.976
862,158.569,136.204,107.548,126.872,138.046,168.177,147.064,127.162,134.273,154.183,88.492,111.561,118.316
863,157.691,134.041,107.769,128.771,135.732,169.136,146.760,128.637,129.518,153.566,85.988,110.700,117.354
864,158.477,131.318,108.106,124.353,135.307,165.136,148.349,129.501,129.310,156.595,88.650,111.407,117.408
865,157.417,135.329,107.419,129.358,134.085,169.239,150.595,125.768,132.633,151.762,89.088,112.452,117.970
866,160.324,134.763,106.200,130.041,133.603,170.325,147.192,127.791,128.445,153.982,88.175,110.448,116.155
867,162.283,134.212,105.918,129.700,136.373,171.976,146.838,127.063,130.577,154.414,84.384,110.005,117.518
868,159.448,136.969,108.268,126.088,138.156,167.502,145.573,127.679,131.053,156.768,84.439,112.824,114.351
869,157.794,136.202,108.921,127.640,138.156,171.241,148.066,129.774,130.599,155.864,87.194,110.455,118.067
870,158.466,132.922,108.269,127.775,135.699,167.058,145.845,128.780,130.217,153.404,87.619,110.267,117.804
871,159.411,131.878,106.376,126.032,137.127,168.981,148.287,128.652,133.503,153.461,87.653,111.487,119.455
872,156.949,131.116,106.787,128.563,136.342,169.114,148.397,127.963,131.589,154.855,88.330,112.024,117.953
873,159.536,132.296,106.771,126.790,136.593,172.351,148.169,127.663,132.419,153.192,88.702,111.437,118.494
874,160.806,132.039,107.444,127.760,136.354,171.022,147.225,129.156,128.539,154.264,85.842,111.889,116.993
875,158.073,131.137,107.123,131.000,135.731,169.838,146.174,129.505,134.588,153.427,86.841,113.468,117.276
876,160.281,135.963,107.344,127.246,133.986,169.961,146.722,127.592,129.906,153.136,85.659,113.074,114.219
877,156.289,132.049,108.782,127.415,136.856,170.463,148.714,127.513,132.619,153.852,87.936,110.824,115.465
878,156.074,135.655,106.381,130.066,137.801,166.769,145.861,128.557,132.040,151.231,88.034,112.179,117.691
879,160.293,134.947,108.717,128.210,137.023,169.550,146.734,127.469,133.891,155.022,86.955,110.836,115.057
880,160.020,136.114,109.547,134.792,145.301,171.174,151.761,131.450,130.769,153.633,85.614,114.052,120.046
881,160.864,133.951,109.776,135.131,154.799,175.229,157.075,139.487,128.049,157.589,86.630,113.400,119.226
882,158.436,135.192,106.735,132.210,154.272,172.782,158.391,140.479,128.898,156.938,87.931,111.639,116.878
883,160.077,135.204,107.962,130.073,153.035,170.782,157.040,143.253,130.791,154.328,88.070,113.467,118.693
884,160.907,130.924,109.892,130.580,153.703,170.698,156.035,137.632,130.655,151.953,90.744,110.592,117.679
885,158.529,136.633,111.769,126.711,149.657,168.496,154.960,140.197,132.281,154.189,88.741,112.389,118.309
886,158.660,133.645,110.445,129.148,147.878,172.256,152.843,137.145,132.544,155.046,88.756,112.560,116.590
887,161.026,134.322,111.001,128.480,141.596,169.392,152.379,137.843,130.778,152.893,89.484,112.136,118.000
888,157.720,133.520,107.346,125.206,138.493,170.601,147.677,132.238,132.558,154.183,87.963,111.320,118.404
889,158.898,134.431,107.598,127.897,138.815,166.974,151.052,137.171,130.838,153.123,86.519,113.023,116.940
890,157.895,134.414,109.561,127.964,139.529,168.675,148.243,136.879,127.446,154.772,86.091,110.326,117.212
891,159.569,134.906,107.816,127.839,139.922,167.821,149.606,133.185,131.060,153.282,88.919,112.090,117.317
892,157.896,133.431,108.576,126.812,140.049,170.972,149.393,131.760,132.123,154.039,88.383,112.333,116.580
893,160.185,135.522,108.163,125.966,135.744,167.474,148.712,129.977,128.386,154.769,88.092,110.776,116.757
894,158.790,135.759,107.961,129.261,137.204,167.862,146.851,130.678,131.988,152.095,85.302,113.331,117.727
895,159.200,133.553,111.024,127.497,136.864,169.101,148.294,130.521,129.694,154.491,87.828,111.690,118.110
896,161.872,135.122,106.533,127.409,135.567,171.841,147.377,128.598,131.183,156.355,86.003,112.204,119.909
897,157.633,134.675,106.626,125.176,136.033,168.153,148.133,128.792,129.201,153.288,88.080,111.536,119.162
898,159.074,136.371,106.858,127.364,138.696,170.090,147.270,129.540,127.667,152.187,85.855,112.716,118.661
899,158.483,136.451,107.950,127.957,137.424,170.593,149.519,126.281,131.602,155.711,86.734,113.321,117.989
900,156.789,135.269,106.557,131.927,136.532,166.200,146.392,127.924,130.464,154.513,87.505,110.715,115.832
901,160.264,131.378,109.557,124.627,134.581,169.039,144.387,129.176,133.187,158.270,86.053,112.862,118.255
902,156.695,135.055,108.102,129.150,135.314,167.918,143.732,125.751,132.570,154.903,86.792,112.404,119.624
903,160.003,132.776,108.176,124.824,136.707,168.804,148.796,127.195,128.143,153.127,89.525,109.955,116.558
904,161.213,134.092,109.242,126.051,136.126,168.088,145.987,124.443,130.566,153.313,84.836,115.261,116.356
905,159.894,134.255,108.462,130.666,136.671,170.836,146.786,128.267,132.016,154.178,86.741,111.748,119.737
906,156.287,134.678,106.580,128.141,137.120,170.757,145.346,128.872,132.584,152.675,88.517,111.747,116.442
907,156.547,133.524,108.636,127.929,135.684,168.463,147.130,124.324,129.578,153.560,88.694,111.580,117.004
908,158.787,133.200,106.144,126.717,135.578,172.177,146.845,127.347,129.906,153.978,88.855,111.160,116.105
909,159.536,133.245,107.853,129.966,137.114,166.373,147.707,127.144,133.634,151.689,86.552,112.379,116.467
910,156.901,134.259,106.152,125.957,136.864,169.104,147.615,126.635,129.501,156.535,85.619,113.378,118.469
911,160.534,133.308,107.775,126.150,134.120,168.310,145.339,127.632,129.338,156.697,91.211,112.450,116.919
912,159.442,134.006,107.538,128.437,136.766,169.065,145.392,130.502,131.352,153.282,88.303,111.991,114.206
913,159.657,136.104,108.999,127.415,135.158,164.159,145.823,129.029,127.195,153.722,86.148,113.678,114.243
914,158.767,133.418,105.079,129.602,136.358,169.799,148.270,127.934,127.780,153.905,86.208,112.924,115.248
915,160.241,136.804,106.312,126.113,134.858,172.343,146.445,126.389,130.756,156.154,86.898,111.961,115.306
916,157.582,131.035,106.982,127.413,136.411,169.802,146.097,128.940,131.393,154.231,87.483,112.876,115.703
917,159.322,136.094,107.926,127.167,137.772,168.981,145.413,128.582,130.573,155.458,86.514,111.318,114.785
918,157.252,133.614,106.148,127.769,136.107,166.963,146.094,126.782,130.715,154.772,88.516,111.716,118.494
919,158.776,132.669,104.925,128.694,134.901,169.039,147.875,129.050,130.404,155.802,87.358,111.048,119.329
920,158.195,131.873,107.412,127.809,136.248,172.677,148.125,130.962,128.536,152.696,86.811,111.255,116.728
921,159.241,134.653,108.226,128.203,135.334,172.470,146.863,128.676,129.708,155.419,88.044,111.667,116.156
922,160.386,132.461,105.916,124.707,134.873,167.140,146.062,131.101,129.944,152.646,86.344,110.599,117.418
923,159.706,135.337,107.213,126.043,137.422,168.767,145.125,128.085,130.138,153.656,88.125,112.524,117.147
924,158.155,133.949,107.812,125.934,136.073,169.601,147.520,128.182,130.874,156.169,88.012,110.075,118.001
925,162.004,134.398,107.702,130.310,135.289,171.487,146.071,127.627,132.498,153.517,87.305,110.605,117.679
926,162.249,134.806,106.605,127.672,138.694,170.698,146.250,128.944,132.086,154.719,87.636,112.246,115.085
927,158.095,133.716,105.966,128.375,133.761,171.076,149.715,127.623,131.438,152.762,86.286,111.790,114.526
928,159.243,134.688,108.749,129.818,136.896,168.812,146.903,128.989,129.722,157.751,87.173,111.423,116.714
929,159.440,134.398,107.146,126.066,136.903,167.810,147.093,125.087,128.554,154.780,86.566,112.414,118.568
930,156.996,132.773,107.482,128.475,137.830,169.892,147.436,128.656,131.247,153.864,87.048,112.913,118.250
931,158.582,132.092,107.634,130.315,135.702,170.360,148.157,128.783,131.915,152.833,85.517,113.461,116.350
932,161.408,135.535,107.477,126.310,137.093,169.297,148.019,126.632,132.394,156.523,86.700,110.440,113.818
933,160.345,134.643,105.379,128.345,133.916,169.465,146.231,128.253,130.026,153.795,87.064,112.104,118.212
934,159.032,132.671,108.015,127.143,136.118,168.604,147.775,128.805,130.299,154.160,85.142,111.455,115.657
935,164.012,133.753,106.599,126.505,140.614,169.937,153.244,127.992,129.390,155.082,86.863,111.802,119.442
936,159.994,136.810,109.139,128.109,143.897,170.666,152.980,127.402,128.651,155.986,88.431,111.497,117.097
937,159.120,134.949,105.990,124.118,144.681,171.312,153.514,129.321,131.175,154.329,87.420,110.806,117.262
938,160.420,135.451,107.932,127.002,142.748,168.550,149.879,128.241,127.832,153.826,88.369,112.909,118.819
939,156.617,135.155,106.978,131.353,139.870,170.705,150.406,126.550,131.171,154.805,88.272,112.029,116.704
940,159.641,133.282,108.555,126.961,139.498,169.522,147.337,129.518,133.085,151.138,86.858,112.408,117.545
941,159.178,137.320,107.137,125.799,138.385,170.114,148.228,126.162,130.602,155.173,89.369,112.595,119.296
942,161.837,132.059,106.914,125.946,137.805,169.976,148.583,126.269,128.750,155.227,86.017,111.609,117.132
943,159.099,129.412,111.606,124.709,136.066,169.998,148.589,128.267,130.853,155.207,86.717,114.357,115.812
944,159.828,133.443,108.279,131.645,138.383,170.215,150.412,126.769,128.576,154.077,85.541,111.445,118.421
945,159.802,136.925,108.033,130.077,137.007,172.955,146.662,126.460,130.521,153.007,86.123,110.501,114.424
946,158.640,136.865,108.333,131.259,135.579,169.750,145.066,130.716,133.569,154.545,87.041,111.616,116.929
947,160.125,134.541,106.236,124.702,134.943,168.903,148.845,132.136,130.784,151.448,86.533,111.314,116.317
948,158.367,134.629,106.958,125.437,136.974,170.377,147.214,124.834,132.940,153.819,88.133,111.123,115.923
949,158.324,132.996,104.868,129.685,135.242,169.806,148.105,129.519,130.599,153.166,86.516,110.448,119.516
950,161.373,135.743,106.829,127.961,137.895,170.233,146.125,125.660,130.202,153.595,86.598,111.857,114.912
951,161.703,133.855,107.946,131.507,135.428,168.403,149.280,122.356,130.269,152.599,87.014,111.183,117.378
952,161.370,135.375,109.513,128.206,136.983,171.657,149.343,130.032,129.786,158.892,87.759,111.427,116.213
953,159.262,135.467,106.676,126.844,134.047,173.853,146.304,127.508,128.355,152.033,86.350,112.372,118.852
954,158.394,135.239,107.518,125.516,138.319,167.711,145.976,127.779,131.685,154.332,87.456,113.353,118.368
955,158.187,131.602,107.701,129.420,136.737,168.905,144.436,129.388,133.748,152.728,87.192,110.879,118.196
956,161.851,132.196,107.419,129.640,137.969,167.233,145.174,128.009,131.502,153.046,86.352,112.180,117.785
957,160.448,135.349,107.064,128.769,138.248,169.039,149.029,127.809,128.349,156.163,85.672,114.112,117.600
958,158.386,135.198,109.732,129.934,141.008,168.894,149.153,132.279,131.793,155.876,86.720,112.523,120.764
959,159.262,136.288,106.892,125.017,141.340,171.998,149.269,127.827,129.202,156.947,86.166,111.194,116.999
960,159.602,136.388,107.373,127.919,136.325,170.677,149.720,130.904,132.078,152.690,87.975,111.897,116.842
961,160.267,134.951,108.258,128.278,135.791,169.606,148.208,128.287,131.694,153.491,89.081,112.273,117.257
962,158.602,132.833,105.274,130.047,138.914,167.507,149.270,129.878,131.191,153.188,86.105,112.433,117.657
963,158.800,134.065,106.150,127.321,135.170,170.780,148.564,128.177,132.258,150.397,86.125,111.288,117.248
964,160.401,135.996,107.750,131.829,137.228,169.410,150.780,128.121,132.739,154.975,86.056,112.823,119.159
965,161.471,136.692,111.250,132.486,142.931,168.746,155.984,132.134,131.168,153.159,88.384,112.226,120.240
966,165.252,137.557,112.799,128.600,147.484,171.632,159.657,133.809,129.513,155.834,91.908,114.269,118.222
967,161.978,138.227,111.344,129.717,150.664,170.715,161.556,132.314,130.955,155.321,88.591,112.040,117.536
968,161.599,134.278,113.008,132.987,150.122,171.252,159.044,136.968,130.435,156.205,91.320,116.994,120.686
969,161.026,136.449,117.144,133.591,153.324,171.302,163.264,136.977,129.310,156.131,89.727,114.308,116.688
970,164.051,132.455,114.796,129.396,152.539,171.578,165.707,139.452,132.569,156.387,92.334,115.344,117.011
971,158.612,134.461,110.944,130.724,148.310,172.627,165.210,138.721,128.940,156.622,91.755,114.850,117.876
972,158.108,135.186,114.172,131.938,144.526,171.711,160.471,136.461,128.915,156.976,92.287,116.529,115.690
973,159.039,131.431,111.792,128.929,144.969,172.565,157.041,138.915,127.363,153.864,93.016,114.592,116.871
974,160.742,135.092,109.394,129.625,140.783,169.108,158.856,137.070,131.950,151.499,91.444,112.182,118.767
975,161.376,132.875,109.349,129.737,140.126,172.246,157.681,135.095,132.480,155.526,91.559,114.957,116.822
976,160.996,137.127,116.444,132.430,143.810,170.554,160.323,134.150,131.735,154.957,95.523,114.434,116.528
977,157.455,135.035,118.120,134.666,149.447,177.858,162.982,139.525,130.202,152.708,95.361,117.355,118.283
978,161.013,134.222,117.419,127.597,146.470,171.455,161.274,143.351,130.190,155.303,94.825,115.821,116.680
979,157.671,134.235,116.864,129.743,144.857,172.778,162.893,139.466,129.086,155.888,93.970,115.353,118.491
980,159.733,130.408,111.308,131.884,146.131,174.207,161.001,138.163,130.023,155.509,93.580,114.985,119.043
981,158.978,132.312,112.144,131.623,142.090,170.356,158.284,138.195,132.180,154.429,93.208,116.113,114.865
982,161.426,133.973,114.453,127.291,139.446,167.481,158.597,133.889,131.454,155.788,92.109,112.314,120.572
983,158.567,130.351,111.776,129.490,138.943,170.058,154.406,135.118,133.748,154.432,89.491,110.964,115.494
984,158.334,131.163,110.912,128.724,138.849,170.638,153.561,132.789,130.132,156.426,90.761,112.601,116.213
985,157.590,133.725,113.731,128.478,140.105,172.056,153.561,131.087,132.722,155.450,90.222,112.462,118.213
986,157.509,133.459,108.816,130.188,136.870,169.448,151.833,131.192,129.112,156.762,91.373,114.603,118.239
987,160.080,131.402,107.679,128.934,137.741,168.407,151.200,129.682,131.634,151.400,90.133,113.059,119.471
988,163.730,132.865,106.928,127.128,136.586,169.948,149.624,129.116,127.292,154.812,89.959,114.298,118.137
989,160.391,134.216,107.091,128.383,137.907,166.744,149.056,126.652,130.345,156.658,90.975,113.851,117.896
990,160.276,135.712,108.035,128.940,136.901,172.034,149.567,127.827,127.772,152.903,89.547,111.361,116.316
991,160.136,132.888,108.078,129.071,133.338,173.642,147.276,129.154,129.937,154.245,90.877,110.734,117.300
992,158.666,140.606,110.273,131.152,137.835,169.892,147.547,128.267,128.130,152.270,89.597,112.627,115.212
993,157.853,132.363,108.795,131.642,134.069,169.371,148.382,128.269,130.419,153.474,87.931,110.866,116.952
994,158.542,136.259,106.900,128.424,139.011,167.285,149.334,127.916,129.362,154.176,86.744,112.257,117.256
995,159.697,132.365,107.752,129.557,136.223,171.825,150.091,127.846,130.810,153.791,85.755,111.584,116.259
996,159.510,135.314,107.054,130.009,135.049,168.433,147.504,129.461,131.104,154.533,87.000,111.097,116.469
997,157.494,131.622,106.689,127.925,135.366,171.580,151.032,129.351,129.071,154.447,87.466,110.461,117.565
998,161.579,132.292,108.098,130.773,137.799,170.515,148.785,126.621,128.814,153.645,88.109,111.291,117.387
999,159.235,134.453,110.534,125.994,136.211,169.500,145.214,128.637,129.820,155.131,87.531,113.476,117.088
1000,158.070,131.439,106.174,126.212,137.676,173.799,147.084,127.079,129.231,155.508,87.347,112.684,117.862
1001,158.972,133.455,107.129,127.968,134.979,170.101,146.123,127.093,133.060,155.071,85.769,112.224,117.441
1002,160.345,135.147,108.380,127.852,136.635,169.144,145.697,128.803,130.517,153.697,86.303,110.602,115.124
1003,161.172,130.241,107.719,127.803,137.881,170.757,147.934,127.177,131.701,153.777,88.184,113.249,118.454
1004,159.504,130.059,106.406,128.683,137.705,168.655,146.794,127.562,130.416,153.642,85.398,111.729,115.573
1005,158.329,131.165,108.602,128.645,137.098,165.282,145.245,130.362,129.814,155.638,87.044,112.081,118.105
1006,161.761,132.596,105.922,128.949,141.617,174.099,146.662,128.202,131.325,155.003,87.395,112.360,115.413
1007,154.608,132.502,106.428,128.803,135.439,173.144,148.889,128.095,131.966,152.620,87.375,111.321,119.716
1008,157.988,131.531,105.626,129.801,135.615,167.983,147.004,130.067,130.999,154.379,85.875,111.236,115.908
1009,163.410,136.480,106.829,129.912,137.710,170.026,146.701,128.325,129.428,151.959,86.145,110.158,115.723
1010,160.396,133.935,107.225,127.077,135.426,168.343,145.804,126.624,129.284,155.660,88.409,110.764,115.647
1011,155.936,134.743,107.871,127.233,135.001,169.834,145.359,127.056,130.480,155.714,86.403,111.046,120.915
1012,161.249,132.747,110.305,131.137,135.377,168.312,146.992,128.169,131.610,154.526,87.881,110.018,114.647
1013,160.720,130.649,107.699,129.107,138.258,170.743,149.909,129.971,131.014,157.313,88.020,110.445,119.468
1014,157.716,136.592,109.210,128.225,135.447,170.963,147.061,127.205,128.928,156.033,88.673,110.887,115.683
1015,157.762,130.304,110.030,129.054,136.442,168.847,146.260,126.757,130.374,155.682,87.350,113.550,113.999
1016,157.357,135.614,108.231,130.197,135.518,168.970,147.306,127.977,127.929,155.257,87.753,112.265,115.219
1017,158.840,132.882,104.818,129.634,137.863,170.554,143.320,128.108,127.971,154.480,88.705,112.068,116.205
1018,158.560,135.300,105.361,127.002,137.555,169.909,146.680,126.113,130.389,155.943,87.520,110.905,116.784
1019,159.650,133.018,106.452,127.572,138.085,172.088,147.441,128.615,131.885,154.362,88.594,109.506,116.494
1020,160.302,136.129,107.943,125.077,136.138,173.394,149.549,128.780,131.076,155.884,86.508,110.543,115.595
1021,160.474,134.237,104.856,128.803,138.538,170.931,150.109,131.927,131.171,156.716,86.909,112.331,116.592
1022,160.961,135.688,109.508,127.368,144.261,170.632,154.355,132.983,131.109,156.011,87.445,111.230,119.940
1023,160.503,133.096,108.065,130.722,140.117,171.041,155.381,131.408,132.786,152.646,88.316,112.692,117.663
1024,159.496,134.441,107.825,131.852,140.423,169.830,155.052,132.235,128.351,155.479,86.306,112.200,118.242
1025,157.691,134.016,108.374,129.392,140.867,172.899,153.100,132.441,129.864,155.658,88.641,112.615,115.532
1026,158.878,135.263,107.529,127.411,142.143,170.994,153.494,126.438,130.506,153.672,86.881,111.419,118.674
1027,158.087,134.612,105.955,127.257,138.958,170.757,152.996,127.858,132.477,154.848,88.814,111.939,116.996
1028,160.708,132.184,107.889,128.471,136.007,169.621,151.692,131.814,130.900,155.481,86.897,112.129,119.240
1029,162.907,133.176,109.539,129.272,136.914,172.810,153.731,128.429,131.307,155.159,86.022,112.276,116.159
