 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13
768,169.019,136.957,111.826,132.844,143.321,186.368,160.775,140.861,133.390,161.827,87.613,117.340,127.771
769,166.811,135.594,109.817,133.274,142.816,186.241,158.344,142.606,136.164,159.217,86.109,118.629,130.405
770,166.456,135.512,113.572,130.914,142.330,184.291,159.439,141.713,136.872,164.851,85.039,117.573,127.925
771,166.777,137.057,111.258,133.413,143.258,186.912,158.060,140.020,136.677,164.122,86.881,118.650,127.925
772,169.101,135.900,113.982,132.831,140.820,188.207,158.790,141.910,135.239,159.476,87.033,118.753,125.954
773,165.891,136.443,111.816,133.968,144.478,184.942,158.006,139.936,134.664,164.336,87.456,119.654,126.886
774,167.866,134.367,111.468,133.032,142.991,187.535,156.136,141.395,139.228,162.420,86.647,117.263,128.663
775,166.981,136.061,113.191,131.403,143.948,185.509,157.982,139.531,135.336,164.728,87.631,120.555,126.832
776,168.701,138.082,113.102,138.542,143.973,187.409,159.591,143.301,134.625,164.198,89.034,119.295,127.327
777,171.771,141.845,114.119,141.167,156.114,186.412,168.528,151.318,135.621,164.173,87.880,121.465,130.770
778,169.851,139.678,115.107,144.390,164.420,190.011,170.573,162.124,139.071,166.337,90.281,124.924,126.936
779,168.904,138.143,114.449,143.700,163.299,190.618,171.346,160.744,141.166,161.990,93.355,123.750,128.451
780,169.689,138.255,110.820,135.884,159.970,187.410,167.124,156.231,137.872,166.163,92.531,123.138,127.307
781,169.376,135.949,115.864,135.366,153.235,188.172,168.552,158.444,133.658,163.188,91.559,122.029,127.134
782,169.230,137.959,114.626,136.692,153.658,185.670,165.311,156.076,139.207,166.860,87.433,122.063,127.240
783,168.025,137.533,112.630,136.182,153.223,187.384,163.585,151.339,139.211,163.568,89.291,120.249,127.536
784,164.257,135.786,110.985,138.704,149.539,187.881,163.025,152.464,134.060,163.549,88.828,120.967,125.863
785,167.020,134.602,109.719,134.400,145.590,187.388,162.903,151.602,134.019,162.230,87.916,119.195,125.979
786,163.745,137.206,112.858,136.996,148.224,185.272,160.578,148.321,135.210,163.130,89.287,118.545,125.176
787,167.790,138.102,114.041,136.231,146.956,185.371,162.817,144.191,132.920,163.683,87.328,119.461,128.287
788,164.560,135.571,115.499,134.591,146.376,186.690,161.447,144.327,135.568,161.337,88.027,119.311,126.226
789,167.329,138.012,111.005,135.396,143.437,185.698,156.186,144.072,134.723,161.443,86.466,119.826,126.698
790,169.544,137.433,112.010,133.936,143.092,186.597,158.602,141.692,136.184,162.228,86.089,118.847,125.100
791,166.340,133.682,109.462,132.694,143.188,185.550,161.867,138.347,136.484,161.328,87.848,115.727,126.232
792,168.507,137.939,112.027,131.773,146.196,185.233,157.575,138.507,136.338,161.255,86.866,117.933,129.539
793,166.443,136.665,112.194,135.407,142.230,186.739,159.127,141.963,137.850,164.053,86.273,119.263,128.124
794,168.278,135.418,112.234,131.991,144.513,185.319,158.554,140.348,136.427,162.524,87.341,116.180,122.622
795,165.149,131.773,110.516,133.850,147.640,186.664,159.941,139.820,136.488,161.154,86.025,117.620,126.650
796,166.034,131.665,112.820,133.218,144.031,184.606,159.726,138.144,139.688,161.950,88.361,117.878,124.309
797,166.834,132.484,110.692,134.002,143.763,185.166,161.577,139.902,137.096,165.282,88.384,118.719,123.018
798,168.019,137.261,112.917,132.653,143.184,186.491,159.049,142.121,136.053,162.965,86.378,117.787,130.131
799,167.701,135.422,111.212,136.251,144.869,186.659,159.728,142.024,134.967,163.521,87.666,119.915,126.721
800,168.424,135.112,112.838,131.981,144.358,187.610,158.218,139.267,137.063,163.823,87.680,118.287,126.125
801,166.786,133.710,112.705,137.120,144.270,185.705,158.617,138.467,136.201,161.622,87.605,118.421,127.422
802,166.156,134.402,111.471,131.330,143.120,183.979,158.439,138.777,138.593,163.952,85.227,119.523,124.960
803,167.503,137.437,111.035,135.383,143.803,184.597,157.594,142.507,136.939,161.820,87.498,117.837,128.401
804,167.519,136.398,110.889,135.148,142.094,186.006,159.588,141.246,136.853,163.591,86.659,117.457,127.744
805,165.767,135.494,111.013,133.120,143.819,189.149,158.314,142.937,136.906,165.008,89.856,117.927,126.636
806,167.555,138.173,113.579,134.529,143.945,185.989,157.891,138.988,138.064,162.354,88.495,119.475,125.566
807,170.267,135.710,112.713,136.495,148.675,188.381,164.418,147.061,137.749,164.165,92.967,118.898,125.349
808,168.035,136.125,113.707,138.675,147.274,187.716,159.733,143.855,136.794,162.950,93.347,118.935,128.943
809,169.268,134.896,111.140,133.989,148.890,185.519,158.510,142.357,137.134,162.853,91.088,122.085,123.989
810,168.364,134.467,112.675,134.214,145.078,184.388,161.590,143.577,133.962,162.555,91.253,119.769,125.114
811,170.620,134.625,114.453,133.615,146.014,188.567,160.062,145.008,138.708,161.006,87.731,118.193,128.384
812,170.755,136.631,111.061,135.520,141.569,189.356,158.498,142.186,135.517,164.131,89.150,119.547,125.548
813,164.515,134.916,112.600,131.595,146.986,184.493,162.942,139.740,134.940,164.455,91.164,117.945,124.317
814,163.047,132.467,111.038,132.878,145.881,187.308,157.899,141.360,137.651,164.317,87.861,118.776,125.892
815,165.757,135.708,113.507,132.683,142.056,188.179,157.780,138.177,137.442,162.400,86.280,116.397,129.791
816,168.029,138.424,109.250,135.054,143.193,183.235,156.341,139.209,132.218,163.210,87.094,117.389,125.477
817,165.006,133.102,109.765,133.364,142.387,186.422,157.353,137.765,134.720,162.852,86.584,116.260,122.881
818,166.643,136.163,111.088,130.233,144.301,186.556,156.538,138.737,134.338,161.000,86.595,115.513,122.535
819,165.946,134.973,109.582,135.317,141.321,182.728,156.019,140.823,136.246,161.963,86.725,118.647,124.760
820,168.137,133.773,111.168,133.197,144.002,183.049,157.651,139.762,139.068,161.461,86.125,118.029,126.172
821,165.945,135.600,110.983,132.531,142.843,187.032,155.869,137.583,136.576,161.927,85.689,116.504,125.347
822,167.032,134.225,110.106,131.176,143.035,185.312,154.834,138.760,136.540,162.295,87.448,115.861,125.609
823,165.558,135.157,109.289,132.330,142.748,187.631,156.071,139.156,136.595,161.391,85.475,118.560,126.155
824,167.299,134.698,110.160,128.278,142.708,182.864,158.802,139.038,132.911,159.441,86.286,116.847,129.267
825,167.118,136.245,111.347,133.719,141.945,182.243,156.447,139.289,136.779,161.686,90.194,116.464,124.420
826,167.302,135.686,108.847,131.604,141.713,185.554,157.023,135.930,135.218,161.138,87.634,116.425,124.684
827,165.767,134.755,110.879,133.936,142.358,185.618,160.335,135.342,135.532,161.992,85.008,116.041,125.225
828,167.831,135.818,112.215,132.507,148.709,192.084,161.386,145.510,141.963,161.409,89.217,119.318,124.333
829,168.776,139.629,111.026,135.051,153.116,190.341,166.100,151.898,147.918,163.234,94.836,119.913,129.135
830,170.802,135.259,112.364,135.191,155.844,188.384,164.303,150.669,141.120,161.400,93.544,118.856,129.579
831,171.448,134.251,110.411,144.176,152.869,186.362,162.073,147.402,138.441,162.326,91.416,118.458,128.314
832,167.633,135.682,110.204,138.645,150.200,189.276,164.085,148.121,137.772,162.770,89.562,119.792,126.755
833,166.631,137.378,110.800,135.274,149.919,187.882,163.383,149.989,138.865,160.754,91.780,119.637,126.425
834,166.003,137.824,110.748,136.786,147.307,184.694,161.013,146.823,135.359,161.586,94.589,120.072,127.398
835,168.604,137.031,112.000,135.126,146.261,184.522,161.893,143.406,137.850,163.669,89.430,116.483,125.585
836,169.120,136.924,110.530,131.801,144.340,187.940,160.517,144.728,139.540,164.509,89.383,117.077,126.038
837,167.071,134.284,113.091,134.987,145.098,186.026,160.434,141.637,135.794,162.281,90.602,118.607,126.868
838,170.714,135.859,114.568,130.994,142.591,187.271,156.748,141.412,135.408,162.362,87.191,117.420,127.704
839,167.038,134.496,109.446,131.435,146.308,184.812,161.036,141.406,132.838,160.732,87.716,118.133,126.559
840,170.589,134.853,110.444,134.645,144.854,187.078,157.893,144.310,135.116,159.336,88.075,116.471,128.957
841,166.117,134.104,112.103,131.756,143.407,186.101,157.130,141.266,136.261,163.129,88.331,118.093,125.418
842,166.647,134.169,110.276,129.435,142.820,186.405,156.520,139.215,138.030,161.438,86.847,116.780,125.201
843,164.324,131.865,111.742,131.289,142.318,187.194,160.258,138.305,136.457,162.668,90.158,116.676,125.966
844,165.061,133.665,110.850,131.955,142.866,186.711,155.785,138.211,135.326,161.480,86.966,116.857,125.478
845,168.538,134.039,111.532,135.441,142.338,184.603,156.701,138.079,137.341,162.144,86.786,116.494,128.713
846,165.022,136.084,112.994,132.161,140.567,185.297,159.719,138.863,138.038,157.928,87.147,118.433,128.461
847,167.773,137.459,111.922,132.296,140.651,188.677,155.309,138.983,135.217,162.870,85.289,114.724,125.314
848,165.261,134.504,111.904,136.049,142.191,186.694,159.304,138.985,134.562,162.765,85.494,116.837,127.771
849,165.950,134.843,112.089,134.546,140.367,184.604,153.796,139.548,136.846,161.505,84.203,118.118,126.358
850,162.595,134.449,111.255,133.529,139.432,184.168,158.292,138.708,136.203,161.199,87.150,117.549,125.403
851,164.599,136.831,111.395,135.403,143.164,184.047,157.704,137.805,136.008,161.292,86.170,115.413,124.915
852,165.187,133.110,112.142,134.486,141.094,188.504,155.631,136.223,133.333,160.777,86.891,115.185,124.836
853,165.663,137.367,109.433,130.619,143.921,186.349,155.766,138.137,135.779,161.068,86.289,119.796,124.592
854,165.924,136.804,112.178,132.336,139.983,185.507,158.222,137.250,137.565,161.920,87.742,119.092,124.745
855,165.996,134.425,109.793,132.653,141.539,183.575,156.109,136.418,134.191,161.560,86.980,116.153,125.184
856,165.385,134.651,108.874,133.490,141.825,186.317,154.434,136.319,136.675,159.676,87.806,115.843,123.600
857,170.032,134.476,111.532,138.816,148.214,185.938,159.214,143.087,134.767,163.426,88.369,118.339,124.852
858,168.452,133.051,111.097,139.822,150.836,186.291,161.784,150.139,133.281,160.954,91.322,118.897,127.693
859,170.156,135.575,109.362,132.758,148.079,183.414,162.769,147.376,136.598,162.972,91.994,116.556,125.457
860,166.904,135.806,113.007,136.576,147.141,185.724,159.680,140.985,136.012,161.577,90.128,116.116,123.006
861,165.708,136.594,110.089,131.889,144.601,186.453,156.073,143.631,135.117,163.040,90.836,116.967,122.624
862,167.660,133.308,110.642,134.824,141.970,184.830,158.498,141.924,134.349,165.411,87.236,116.883,124.883
863,168.066,132.461,110.774,135.505,143.142,185.239,160.532,139.974,132.935,161.444,88.470,116.095,124.780
864,169.633,136.418,111.634,133.109,142.573,187.948,158.076,140.369,137.750,164.981,90.358,115.770,125.270
865,168.401,133.971,111.451,132.728,145.584,185.647,160.558,141.696,137.211,162.217,86.675,117.268,124.886
866,166.567,137.684,109.068,133.469,143.045,185.808,158.249,142.035,134.509,159.398,88.345,117.529,123.046
867,166.844,133.806,110.592,134.034,142.550,184.890,155.343,142.539,134.730,162.080,86.580,116.804,127.198
868,167.448,138.167,112.787,133.559,144.084,183.532,155.889,138.021,136.558,162.726,86.427,116.647,125.206
869,164.376,134.224,112.463,131.852,140.304,185.353,157.234,141.424,137.475,160.213,86.256,116.952,127.017
870,166.206,132.059,110.296,132.268,143.275,186.896,157.737,137.708,136.004,159.664,84.084,115.340,128.226
871,167.824,137.473,110.225,131.685,141.614,188.474,156.232,141.493,137.080,158.332,83.497,117.529,124.866
872,165.834,138.410,110.021,132.034,143.638,188.233,156.393,139.527,134.674,162.871,87.359,116.886,126.518
873,169.918,137.910,112.352,133.413,142.164,189.465,157.403,138.647,136.921,160.118,87.142,115.635,126.799
874,166.550,131.386,110.163,129.424,142.981,185.929,158.971,140.531,136.411,162.611,87.159,118.246,127.181
875,170.676,136.000,108.395,130.726,142.372,185.576,157.302,138.979,134.723,160.104,85.839,115.411,128.569
876,168.402,135.282,111.137,133.101,140.386,187.526,158.178,137.592,137.566,158.596,87.005,117.871,126.937
877,167.914,137.488,111.598,134.906,143.719,188.293,156.087,137.337,137.514,162.416,84.731,115.642,128.687
878,169.182,137.490,110.455,131.687,144.216,186.106,156.768,136.921,138.090,163.253,83.133,117.791,125.999
879,168.297,136.043,110.201,135.441,143.752,184.828,155.889,138.954,139.495,163.022,86.556,115.441,125.090
880,166.493,136.159,111.797,134.458,143.211,188.692,159.136,136.125,135.550,160.747,86.008,116.116,128.835
881,171.485,139.614,112.098,132.803,142.528,185.384,155.745,139.785,137.085,162.263,86.369,115.061,126.876
882,168.595,136.684,111.860,134.443,141.852,183.530,155.606,138.911,137.202,163.993,85.291,115.078,127.851
883,168.659,137.373,107.952,130.570,143.287,187.940,158.561,138.663,136.543,160.851,84.314,115.217,126.741
884,167.496,134.673,112.068,131.681,146.428,188.041,156.077,138.337,136.121,162.941,86.530,115.066,125.680
885,169.429,136.067,111.763,132.563,146.530,185.142,155.127,143.093,137.475,163.373,87.356,115.931,125.205
886,171.605,138.304,111.761,140.285,154.669,188.326,161.270,145.418,136.880,163.900,88.228,118.739,126.297
887,170.636,141.943,114.607,140.565,166.144,194.513,164.108,151.686,133.655,162.992,89.266,118.305,125.667
888,171.484,140.200,113.487,137.283,163.858,190.864,166.951,152.537,138.187,166.458,89.069,118.579,125.057
889,168.631,135.906,110.949,136.032,161.734,188.858,165.489,154.336,136.422,162.076,89.983,119.842,126.390
890,172.089,138.451,113.268,136.379,155.224,189.194,163.031,151.435,137.131,163.419,87.661,116.659,125.607
891,173.267,137.171,109.779,132.540,154.410,189.218,165.583,150.573,138.960,163.996,89.033,117.390,127.277
892,172.500,137.996,112.151,138.306,154.620,189.588,161.306,149.473,139.085,165.223,88.078,116.937,125.969
893,172.531,139.253,112.589,137.084,153.155,188.946,161.882,146.881,139.033,164.101,88.305,118.583,127.094
894,171.286,139.720,113.424,133.897,153.062,190.989,161.499,151.395,137.581,164.201,87.444,119.250,126.610
895,171.436,141.449,114.712,134.615,149.073,188.576,161.279,151.551,137.868,162.682,87.944,118.749,127.723
896,168.990,138.518,111.739,134.413,148.989,188.991,160.820,149.189,138.611,167.719,87.875,117.058,127.693
897,171.602,140.439,112.999,136.426,148.083,188.858,163.054,148.829,139.817,166.112,87.664,118.638,127.824
898,173.889,138.788,114.489,138.161,149.233,186.213,160.983,146.983,141.196,165.440,86.617,119.758,126.405
899,169.701,141.306,113.989,133.238,150.013,187.267,161.047,146.780,137.596,160.889,88.217,118.126,128.037
900,173.582,140.920,112.322,131.867,150.000,189.112,160.174,146.811,138.306,165.077,89.516,117.987,128.671
901,174.625,139.824,112.984,138.092,150.668,188.942,158.534,143.394,137.699,166.185,87.872,118.194,128.845
902,169.904,143.486,112.943,134.124,150.919,186.845,159.048,145.989,136.355,162.223,87.892,118.082,125.720
903,170.735,140.855,109.962,131.672,147.090,188.196,161.928,142.322,139.696,164.521,86.391,119.796,128.869
904,171.289,142.971,113.358,135.126,147.054,186.397,160.111,143.660,135.790,162.104,85.711,116.578,126.091
905,170.499,140.810,111.737,139.004,149.454,189.078,157.597,142.530,138.231,164.646,88.214,122.364,126.479
906,170.851,142.276,111.947,131.788,148.489,183.728,160.516,145.455,140.381,166.008,86.211,120.980,125.593
907,170.439,140.220,112.007,134.867,147.633,186.659,158.448,146.455,139.310,164.925,85.820,115.739,125.222
908,170.367,140.647,112.768,132.191,146.010,188.901,158.974,139.585,139.969,162.108,85.641,118.771,122.853
909,172.359,139.435,111.935,136.270,146.658,183.155,158.462,142.481,137.166,162.192,87.634,116.950,125.535
910,170.294,139.427,109.817,133.310,143.431,185.521,156.053,142.015,138.483,163.765,86.702,119.471,124.166
911,170.872,139.033,110.811,130.445,146.965,184.032,159.278,142.211,140.473,163.949,87.528,116.903,124.252
912,169.262,143.761,108.753,133.021,146.080,184.009,155.577,139.718,138.312,163.773,86.286,118.445,126.418
913,171.047,138.506,112.626,132.488,144.002,189.422,156.429,138.540,136.842,163.314,87.144,116.660,125.148
914,166.271,139.733,110.660,132.126,145.220,186.368,158.028,140.464,136.166,162.183,87.545,118.267,126.522
915,170.641,141.373,111.317,132.454,144.711,187.226,155.215,137.820,135.050,162.249,85.650,117.441,124.176
916,169.628,136.290,109.650,137.555,146.544,184.511,158.746,139.437,137.527,162.707,86.652,117.390,125.319
917,169.577,139.088,110.416,131.713,143.523,185.556,154.839,135.258,137.083,163.003,84.477,118.613,126.735
918,170.127,135.471,108.453,135.493,144.996,185.168,157.196,140.692,140.668,163.046,85.861,116.475,124.452
919,173.720,138.227,109.727,136.370,144.373,184.511,154.875,137.789,135.900,163.292,84.525,118.188,124.405
920,169.863,141.961,112.834,132.936,144.487,184.722,155.538,139.434,135.536,161.971,85.463,116.501,125.176
921,167.908,137.620,110.727,131.270,142.790,185.896,153.995,137.452,138.468,162.149,87.877,117.078,127.240
922,172.380,140.324,111.616,131.610,144.086,185.728,154.689,137.620,136.351,160.191,87.303,117.903,123.917
923,170.646,141.498,111.422,133.949,143.251,184.802,154.077,135.747,137.029,162.555,83.209,115.167,123.013
924,166.571,138.153,112.009,133.128,143.203,181.233,154.802,137.018,136.948,163.051,88.055,116.606,123.354
925,170.535,137.008,111.443,134.268,143.269,183.744,154.013,137.122,137.647,162.895,88.512,116.066,125.216
926,170.415,143.259,113.506,129.884,143.902,184.437,157.887,138.447,137.969,161.358,88.500,119.222,126.748
927,169.875,142.275,109.975,134.206,142.897,181.965,154.502,135.076,135.840,162.205,86.377,117.699,123.684
928,168.620,140.612,113.050,130.272,144.992,182.651,155.166,136.927,139.503,159.855,86.738,117.880,126.831
929,170.079,141.478,112.321,134.972,142.669,182.185,154.362,138.998,141.019,160.773,89.900,117.801,124.696
930,169.838,142.824,110.645,133.045,145.381,183.646,156.482,136.672,135.357,161.777,86.606,117.031,128.233
931,169.851,141.473,112.748,132.559,144.032,183.713,156.297,134.247,135.701,164.065,88.287,118.754,127.121
932,172.918,140.453,112.172,133.486,144.537,184.336,156.538,138.937,140.228,161.268,88.092,116.150,123.939
933,172.601,143.025,110.419,136.814,143.083,190.138,155.958,133.948,140.419,164.048,88.203,120.185,124.303
934,170.185,142.096,112.893,131.833,142.501,185.336,156.867,139.740,137.734,164.261,84.542,118.639,124.983
935,171.389,145.431,113.051,133.985,144.144,184.636,156.607,136.142,139.392,162.657,87.141,117.824,129.350
936,165.950,144.096,110.118,133.897,143.664,186.013,155.453,136.794,137.843,161.943,86.956,118.082,126.506
937,173.929,138.586,111.061,131.653,142.742,183.022,157.207,138.673,138.615,161.650,87.500,118.125,124.858
938,167.821,142.124,112.034,136.388,144.589,183.506,156.744,138.154,136.924,166.317,86.956,120.211,125.447
939,168.862,139.496,109.809,133.589,144.573,181.532,155.970,138.434,138.570,162.026,86.384,116.224,125.033
940,172.563,141.655,110.534,136.525,142.025,186.308,155.312,137.177,136.266,163.615,87.530,116.403,124.842
941,169.805,139.953,111.946,133.681,144.025,184.515,154.806,138.026,137.754,160.412,87.906,116.683,124.805
942,169.296,141.224,111.842,133.105,143.047,182.282,154.904,137.061,137.389,161.914,88.252,118.270,122.494
943,170.047,141.353,113.183,134.685,140.927,177.847,156.466,136.432,138.888,162.497,87.384,118.329,124.666
944,168.650,142.837,111.274,133.116,142.346,181.552,155.130,136.047,133.115,163.122,88.619,117.490,123.435
945,170.832,141.435,108.990,132.591,143.862,185.612,155.046,136.907,139.206,162.176,86.463,116.337,126.457
946,170.010,143.220,111.976,136.822,141.483,182.815,154.663,138.640,136.377,162.418,87.109,118.496,126.952
947,169.023,141.700,112.772,134.548,142.487,183.328,159.409,137.009,136.186,160.925,87.941,117.037,123.377
948,169.506,140.557,110.961,131.133,140.612,184.446,154.130,136.544,138.161,162.278,86.172,115.200,125.334
949,170.176,139.629,111.651,133.585,141.227,185.062,159.427,135.789,135.992,162.083,86.397,116.712,126.006
950,171.892,141.159,112.160,135.715,140.121,181.509,154.671,136.444,137.293,161.729,88.703,117.465,124.977
951,170.755,141.953,111.112,135.394,140.555,181.896,156.001,135.779,136.248,164.636,91.223,117.289,125.733
952,169.997,145.655,111.892,131.418,141.397,183.121,156.643,138.791,135.101,160.629,88.159,118.316,125.397
953,170.892,143.267,112.054,133.452,141.080,183.834,156.675,136.870,136.109,162.687,89.048,117.322,127.807
954,169.437,142.053,112.839,129.897,141.920,182.011,153.962,136.502,136.482,162.809,86.247,116.467,124.674
955,167.822,139.661,112.067,137.293,142.178,184.733,157.035,136.860,140.195,164.427,85.467,118.102,125.634
956,169.866,142.433,110.894,133.276,137.315,182.912,156.142,132.551,136.027,161.297,87.872,117.442,121.829
957,167.835,142.708,110.341,132.403,139.167,182.414,155.286,135.942,137.291,160.502,88.886,117.622,124.071
958,170.611,143.394,112.799,127.199,140.392,180.532,155.714,133.295,137.529,162.375,88.120,117.361,124.242
959,171.137,142.076,110.707,133.698,139.893,182.437,154.981,134.808,136.975,163.867,86.666,115.750,126.706
960,172.978,137.531,110.441,131.358,140.261,180.606,156.975,136.406,135.498,161.669,87.056,114.714,124.137
961,170.834,142.835,112.887,133.728,143.918,179.670,154.221,137.153,137.345,161.645,85.839,117.908,125.913
962,169.102,139.949,111.066,134.448,140.109,177.918,155.577,137.047,137.078,162.494,87.353,118.000,125.498
963,168.334,140.775,112.349,132.996,138.923,180.647,155.657,132.660,135.578,163.289,86.827,118.123,123.996
964,171.402,142.910,112.581,131.484,141.647,180.369,155.225,138.366,137.775,161.008,89.073,118.036,124.061
965,170.844,138.576,112.804,132.794,138.955,180.550,155.683,135.258,137.551,161.450,86.675,115.968,124.458
966,171.665,140.349,110.429,130.752,139.732,182.868,157.459,135.087,135.588,163.264,89.320,119.030,125.179
967,170.888,142.616,112.171,133.199,138.787,182.211,152.837,135.992,138.254,162.510,87.777,118.245,122.128
968,168.689,138.959,111.360,134.184,140.396,183.782,153.980,135.014,132.353,166.050,89.931,117.555,124.171
969,168.765,139.418,111.861,131.276,142.149,180.666,156.293,135.539,137.306,161.400,86.784,117.202,123.905
970,170.227,139.322,112.514,127.555,143.322,182.860,157.808,135.904,135.322,164.333,88.727,115.599,121.738
971,171.633,141.959,111.739,136.602,142.055,178.149,155.851,135.104,136.937,164.497,87.070,117.949,123.504
972,170.004,140.882,111.660,135.054,143.918,183.134,155.825,138.292,135.392,163.102,86.964,117.957,123.451
973,170.681,142.022,111.947,132.589,143.660,181.989,157.406,135.623,137.821,161.924,88.809,118.409,124.962
974,170.456,142.447,111.604,133.662,140.231,180.519,152.631,137.466,135.977,160.318,86.920,116.319,125.201
975,169.015,143.533,112.509,132.143,142.411,182.328,157.867,135.705,136.839,161.165,88.153,116.166,126.343
976,168.625,142.316,112.467,132.456,141.074,180.892,156.078,136.421,137.980,160.942,84.739,116.234,124.377
977,170.016,140.843,110.350,135.208,140.988,180.170,156.577,134.253,138.673,158.994,85.697,116.882,124.676
978,169.219,140.071,114.362,133.128,138.930,180.642,152.321,134.008,134.480,159.118,86.197,115.591,125.866
979,170.523,140.514,109.370,132.368,142.005,181.175,158.333,135.855,133.400,161.098,86.086,116.663,124.135
980,168.743,141.369,111.387,136.223,140.592,178.470,155.775,134.660,135.608,162.021,86.722,115.818,124.993
981,170.547,141.045,111.889,131.358,142.659,178.707,152.725,134.151,135.920,158.871,87.688,115.907,122.094
982,172.757,140.875,108.792,132.837,139.577,181.248,154.912,136.099,134.701,161.614,85.975,116.265,123.816
983,166.370,140.727,112.491,132.540,141.777,180.478,154.035,133.092,133.153,161.073,87.239,118.949,125.139
984,167.350,143.782,111.484,132.272,140.937,177.261,153.672,133.576,134.573,158.638,89.003,117.239,125.859
985,167.867,140.629,110.551,129.747,139.802,179.104,155.923,136.476,135.332,161.032,86.702,112.968,124.017
986,166.249,138.924,110.871,131.951,142.129,180.722,154.221,136.168,133.239,159.026,89.514,116.047,124.762
987,165.436,141.235,109.737,131.071,140.458,177.869,156.202,133.115,134.201,159.898,87.067,115.410,125.691
988,167.717,139.435,110.377,128.300,139.468,179.729,153.660,133.617,135.109,162.815,90.792,116.154,121.148
989,167.926,136.498,107.908,129.424,140.580,179.756,153.072,137.017,137.246,163.365,89.028,115.245,122.373
990,168.227,143.473,112.324,131.296,140.880,178.771,154.117,134.580,138.427,162.920,87.508,117.977,126.963
991,168.778,138.973,112.381,132.370,140.345,180.683,154.168,136.643,135.859,159.949,86.420,116.192,124.896
992,167.125,139.353,113.045,131.503,139.040,180.427,154.447,134.600,137.836,161.575,87.658,116.592,126.371
993,165.800,139.084,112.265,132.340,137.593,178.524,152.966,134.237,135.042,160.979,86.969,116.816,123.148
994,167.420,139.973,110.629,133.537,142.846,178.979,154.518,135.325,132.902,161.766,88.113,114.856,123.859
995,166.141,138.608,111.134,134.801,138.930,177.625,153.620,135.605,134.963,162.617,87.309,115.102,123.989
996,170.092,142.937,111.538,134.113,141.911,181.138,153.547,135.443,139.218,163.508,86.553,117.260,120.085
997,166.338,136.818,113.008,130.927,138.450,177.946,153.363,136.224,137.801,161.062,88.034,116.330,124.999
998,169.563,142.669,112.429,132.124,140.099,179.815,152.660,134.864,138.593,162.090,87.547,116.377,125.058
999,170.169,138.747,110.610,134.934,145.252,179.257,154.772,134.782,136.176,163.053,87.275,117.430,125.654
1000,168.271,142.029,112.984,130.925,142.033,177.058,158.292,136.414,134.599,161.622,88.055,115.905,123.152
1001,167.945,140.425,111.939,134.944,143.385,180.621,156.709,135.098,135.865,161.737,88.859,117.132,126.117
1002,166.599,141.627,110.671,127.403,142.814,178.435,153.197,134.238,138.171,156.617,84.616,115.846,121.979
1003,168.277,141.698,111.300,130.597,140.023,178.237,153.538,132.852,134.904,160.853,86.495,116.532,125.018
1004,168.376,140.251,110.763,134.098,142.284,180.558,156.394,132.776,134.258,159.907,88.591,115.386,121.853
1005,168.163,140.488,111.389,130.925,142.472,179.345,151.415,133.611,136.055,159.279,87.855,113.848,124.499
1006,166.746,139.537,110.129,133.944,142.233,176.237,153.958,133.939,135.236,160.181,87.731,114.934,127.606
1007,167.953,140.169,110.645,132.338,141.692,177.459,154.153,134.159,134.561,161.786,86.517,114.566,125.238
1008,166.009,141.359,113.832,131.525,138.632,178.315,151.125,133.492,134.562,162.444,87.711,116.463,125.818
1009,167.236,142.731,109.623,130.413,139.186,177.278,152.469,135.246,135.944,160.427,87.964,116.328,123.656
1010,166.614,144.135,109.650,127.919,140.421,179.412,153.709,132.476,135.722,161.292,88.948,116.203,126.252
1011,164.818,142.241,110.245,129.897,139.415,175.701,153.011,135.840,135.241,156.874,85.502,114.857,122.282
1012,169.739,141.353,111.790,131.638,139.891,180.146,153.630,133.814,135.733,160.679,87.161,114.282,123.233
1013,167.127,140.412,114.018,134.090,141.833,178.035,153.975,134.725,136.518,159.723,86.925,115.727,123.774
1014,166.083,140.339,111.860,130.792,139.402,178.336,151.282,136.907,135.937,157.575,86.689,116.661,121.206
1015,165.561,140.004,110.724,130.638,140.680,179.220,153.436,135.027,134.759,161.560,90.073,116.535,121.960
1016,170.509,141.178,112.033,129.366,140.042,176.200,154.256,133.809,135.109,159.622,88.491,116.838,124.408
1017,168.058,139.347,109.468,131.570,139.738,179.619,152.809,136.275,134.141,159.553,88.306,116.009,126.065
1018,168.360,142.147,111.682,132.182,140.501,176.537,153.673,134.168,137.050,160.560,88.317,117.339,123.020
1019,168.445,138.449,111.699,128.278,140.977,180.151,152.315,135.713,134.540,160.008,87.622,115.342,125.626
1020,167.360,141.020,110.892,131.610,140.983,177.110,151.696,136.319,135.495,160.725,87.923,114.925,122.842
1021,165.937,138.680,108.751,133.758,141.137,178.263,152.827,133.832,136.795,158.596,85.542,116.855,123.632
1022,167.450,142.359,111.516,131.559,139.445,178.700,153.852,133.595,134.357,158.963,88.266,115.754,124.313
1023,165.899,139.186,110.658,131.525,140.117,176.722,152.044,133.186,136.643,158.835,87.283,117.277,124.394
1024,170.268,143.186,110.963,131.413,139.860,177.946,151.477,139.508,134.759,159.549,86.002,113.669,126.842
