 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36
573,55.365,33.171,37.919,48.580,31.074,24.083,38.528,21.923,28.858,24.988,22.363,21.146,17.697,19.256,17.937,20.097,58.647,68.316,25.406,20.610,24.844,26.847,22.301,22.805,24.321,22.951,19.671,18.802,18.675,19.531,23.181,19.484,15.738,15.962,16.816,113.989
574,56.946,33.074,37.750,48.620,30.314,24.025,38.838,21.841,29.589,25.467,22.062,21.317,17.716,19.043,18.002,20.035,58.922,65.810,25.252,20.279,24.444,26.548,21.950,22.379,24.089,22.664,19.679,18.704,18.423,19.117,22.522,19.497,15.645,15.885,16.940,111.047
575,55.079,32.874,37.587,48.319,29.987,23.915,38.249,21.905,29.262,25.436,21.985,21.148,17.713,19.071,17.917,20.191,58.639,63.981,25.121,20.327,24.106,26.384,21.801,22.574,24.094,22.470,19.820,18.620,18.279,18.422,21.694,19.447,15.762,15.765,16.855,108.651
576,51.824,32.715,37.487,47.666,30.367,24.855,37.816,21.843,28.762,25.350,22.057,21.173,17.557,19.211,18.121,20.248,57.832,76.571,32.000,21.407,24.445,26.436,22.732,22.594,24.302,22.804,19.887,19.194,18.546,17.889,21.185,19.485,16.366,15.988,16.819,115.014
577,49.444,31.351,36.085,46.363,29.925,24.722,36.418,21.646,27.548,25.217,21.680,21.010,17.415,19.028,17.968,19.945,55.674,77.958,33.964,21.243,24.953,26.781,23.048,21.707,24.234,22.871,19.761,19.328,19.016,17.754,20.728,19.452,16.694,16.392,16.842,136.236
578,47.835,30.938,35.940,48.847,29.433,24.549,36.113,21.613,26.738,25.059,21.648,20.906,17.347,18.908,17.761,19.857,55.333,77.283,32.646,21.166,24.958,26.653,22.911,21.946,24.274,22.695,19.788,19.414,19.011,17.604,20.522,19.358,16.947,16.305,16.912,136.917
579,46.909,32.637,37.354,53.737,29.689,24.797,37.403,21.858,26.824,25.309,21.875,21.197,17.697,19.038,17.886,19.936,55.754,80.729,30.998,21.356,25.074,26.313,22.860,22.741,24.632,22.762,19.721,19.500,18.760,17.528,20.750,19.709,16.757,16.151,16.955,121.707
580,46.065,32.012,37.035,53.288,29.091,24.460,37.032,21.912,26.174,24.774,21.853,21.116,17.793,19.109,17.935,20.125,55.446,78.153,28.991,21.390,24.753,26.073,22.696,22.623,24.529,22.708,19.667,19.182,18.385,17.389,20.565,19.640,16.466,15.963,16.920,117.430
581,45.100,32.501,36.892,52.330,28.930,24.336,36.846,21.781,25.452,24.547,21.641,21.051,17.550,19.095,17.895,20.020,54.668,74.513,27.647,21.021,24.536,25.699,22.129,22.645,24.472,22.731,19.669,19.000,18.082,17.350,20.573,19.642,16.440,15.997,17.006,113.694
582,44.356,32.478,36.686,51.507,28.470,24.123,36.703,21.945,24.950,24.149,21.723,21.089,17.669,19.161,17.849,19.864,54.429,72.174,26.514,21.151,24.136,25.498,22.081,22.505,24.409,22.173,19.757,18.934,17.744,17.472,20.664,19.653,16.184,15.754,17.026,110.304
583,43.830,32.596,36.674,50.473,28.239,23.821,36.686,21.699,24.865,24.269,21.646,21.075,17.490,18.984,17.885,20.084,53.850,70.691,25.603,20.813,23.719,25.205,21.801,22.554,24.369,22.266,19.650,18.650,17.748,17.518,20.642,19.705,16.053,15.702,16.870,107.536
584,43.180,32.571,36.624,49.723,27.726,23.747,36.424,21.892,24.409,23.892,21.626,21.238,17.611,18.962,17.846,19.769,53.409,67.640,25.070,20.386,23.218,25.005,21.638,22.611,24.240,22.054,19.662,18.512,17.455,17.549,20.401,19.688,15.904,15.685,16.896,104.396
585,42.982,32.528,36.788,49.465,27.657,23.749,36.420,21.823,23.977,23.511,21.497,20.994,17.517,18.976,17.893,19.980,52.922,64.227,24.640,20.239,23.132,24.614,21.468,22.623,24.393,22.176,19.597,18.256,17.369,17.495,20.578,19.630,15.864,15.472,16.894,102.052
586,47.583,32.503,36.153,48.573,27.355,23.633,36.710,21.894,24.438,23.597,21.430,21.098,17.331,19.084,17.862,20.033,54.428,61.283,24.433,20.109,22.832,24.212,21.354,22.409,24.124,22.000,19.702,18.108,17.144,18.223,21.879,19.542,15.799,15.438,16.922,98.980
587,53.293,32.619,36.178,48.102,27.267,23.682,36.833,21.916,26.382,24.094,21.548,20.976,17.490,18.949,17.944,19.844,55.623,58.355,23.854,19.992,22.675,24.005,21.153,22.717,24.032,22.059,19.507,18.060,17.151,19.518,23.181,19.591,15.661,15.403,16.886,97.329
588,54.795,32.718,36.432,47.664,27.043,23.563,37.054,21.980,26.879,24.348,21.575,20.846,17.473,18.963,18.071,20.042,56.667,56.350,23.714,19.958,22.407,23.874,21.089,22.682,24.018,21.897,19.830,17.858,17.151,19.218,22.560,19.529,15.519,15.449,16.771,95.209
589,58.012,32.746,36.250,47.347,26.899,23.585,36.755,21.732,27.713,24.875,21.626,21.077,17.550,18.921,17.893,20.121,56.752,54.072,23.356,19.816,22.255,23.785,21.047,22.603,24.188,21.912,19.604,17.724,17.117,18.736,22.013,19.578,15.711,15.354,16.784,93.437
590,61.825,32.720,36.162,46.991,26.947,23.630,37.004,21.918,28.438,25.067,21.624,21.238,17.459,18.987,17.895,20.084,59.826,52.230,23.313,19.918,22.015,23.454,20.860,22.525,24.030,21.920,19.755,17.656,16.821,18.259,21.797,19.690,15.626,15.275,16.926,91.644
591,62.110,32.738,36.189,46.670,26.787,23.601,36.905,21.586,28.161,24.986,21.702,21.026,17.417,18.965,17.980,20.022,60.491,50.480,23.067,19.948,21.798,23.180,20.828,22.416,23.858,21.966,19.551,17.634,16.905,17.858,21.401,19.525,15.549,15.221,16.868,89.676
592,66.608,32.938,36.055,46.142,26.655,23.667,36.920,21.602,28.428,24.979,21.874,21.350,17.634,18.913,17.973,20.143,62.281,49.306,23.119,19.895,21.689,23.096,20.941,22.498,23.851,21.669,19.553,17.554,16.811,17.803,21.595,19.642,15.632,15.253,16.764,88.187
593,69.524,32.835,36.023,45.859,26.527,23.607,37.076,21.892,29.142,25.138,21.781,21.341,17.469,18.951,17.907,20.229,63.612,47.432,23.013,19.828,21.502,22.760,20.641,22.470,23.785,21.858,19.530,17.488,16.696,17.920,21.414,19.794,15.626,15.237,16.978,86.218
594,70.390,32.652,36.131,45.318,26.505,23.603,36.991,21.821,29.855,25.477,21.688,21.154,17.422,18.828,17.864,19.985,63.647,45.954,22.869,19.795,21.458,22.699,20.773,22.695,23.925,21.884,19.627,17.254,16.577,17.681,21.401,19.717,15.593,15.160,16.894,84.806
595,73.414,32.709,35.861,45.254,26.373,23.639,36.872,21.998,30.237,25.772,21.772,21.346,17.545,18.956,17.888,20.081,67.150,44.745,23.005,20.013,21.325,22.495,20.680,22.591,23.748,21.806,19.562,17.308,16.678,18.132,21.405,19.840,15.529,15.156,16.834,83.622
596,71.922,32.711,36.014,44.615,26.112,23.580,36.680,22.069,30.596,25.375,21.577,21.112,17.499,19.005,18.012,19.890,67.616,43.439,22.849,19.901,21.113,22.295,20.754,22.579,23.798,21.832,19.461,17.318,16.546,18.093,21.375,19.687,15.680,15.217,16.914,82.239
597,75.660,32.652,35.626,44.777,26.164,23.625,36.835,21.792,31.936,25.666,21.587,21.224,17.569,18.944,17.888,20.070,70.317,41.991,22.905,19.736,20.975,22.251,20.563,22.564,23.853,21.757,19.465,17.192,16.671,17.842,21.353,19.712,15.506,15.177,16.791,81.367
598,75.942,32.668,35.704,44.162,26.126,23.521,36.608,21.805,33.238,25.856,21.605,20.817,17.573,18.912,17.900,20.086,71.105,41.072,22.752,19.688,20.900,21.968,20.524,22.586,23.721,21.845,19.560,17.090,16.553,17.653,21.129,19.759,15.632,15.104,16.823,79.745
599,80.166,32.538,35.762,43.673,26.139,23.501,36.831,21.785,33.990,26.725,21.870,21.130,17.569,18.986,17.771,20.081,72.476,39.738,22.709,19.751,20.834,21.973,20.633,22.702,23.709,21.881,19.570,17.094,16.614,17.604,21.353,19.745,15.457,15.124,16.991,78.171
600,76.623,32.361,35.330,43.321,25.940,23.436,36.312,21.785,33.222,26.406,21.862,21.276,17.541,18.930,17.924,20.338,71.080,39.148,22.809,19.713,20.551,21.705,20.499,22.675,23.680,21.915,19.507,16.916,16.543,17.689,21.194,19.638,15.549,15.188,16.931,77.703
601,79.983,32.588,35.573,43.199,25.928,23.591,36.693,21.821,32.910,26.277,21.759,21.327,17.634,18.886,17.859,20.158,72.107,37.840,22.712,19.784,20.598,21.637,20.580,22.734,23.741,21.801,19.706,16.944,16.561,17.604,21.483,19.598,15.521,14.992,16.784,76.092
602,77.991,32.544,35.944,42.505,25.872,23.610,36.314,21.989,32.525,25.859,21.786,21.567,17.571,18.855,17.997,20.259,70.922,37.420,22.754,19.702,20.468,21.450,20.525,22.672,23.632,21.796,19.495,17.056,16.521,17.731,21.379,19.635,15.591,15.052,16.868,75.115
603,82.258,32.730,36.116,42.730,25.921,23.463,36.673,21.808,33.560,26.368,21.855,21.959,17.564,18.960,17.796,20.593,71.745,36.580,22.595,19.851,20.472,21.331,20.513,22.783,23.657,21.545,19.660,17.058,16.399,17.790,21.289,19.708,15.556,15.063,16.804,73.802
604,81.734,32.645,36.261,42.639,25.757,23.532,36.541,21.903,33.517,26.378,21.691,21.917,17.483,18.944,17.767,20.488,71.714,35.933,22.719,19.941,20.299,21.176,20.591,22.732,23.815,21.716,19.388,17.084,16.425,17.609,21.112,19.608,15.565,15.027,16.849,72.673
605,85.313,32.746,36.228,42.095,25.767,23.462,36.528,21.956,34.329,26.594,21.715,22.264,17.464,19.019,18.002,20.631,72.487,35.181,22.594,19.774,20.208,21.043,20.437,22.732,23.599,21.848,19.662,16.908,16.505,17.650,21.526,19.745,15.606,15.035,16.911,71.734
606,83.016,32.703,36.042,42.168,25.790,23.419,36.608,21.790,34.138,26.223,21.971,21.915,17.510,18.962,17.840,20.591,72.072,34.508,22.345,19.704,20.005,20.801,20.437,22.557,23.737,21.602,19.457,16.964,16.482,17.653,21.224,19.685,15.567,15.079,16.909,70.847
607,86.543,32.841,36.122,45.533,25.580,23.578,36.509,21.843,34.177,26.044,21.776,21.766,17.597,18.913,17.701,20.565,75.679,33.863,22.523,19.826,20.159,20.767,20.479,22.488,23.650,21.576,19.495,16.816,16.438,17.679,21.422,19.665,15.648,15.084,16.939,69.845
608,84.131,32.984,36.402,46.350,25.749,23.440,36.734,21.642,33.602,25.701,21.777,21.496,17.592,18.922,17.874,20.457,75.495,33.360,22.462,19.669,19.913,20.667,20.353,22.658,23.538,21.778,19.570,16.790,16.466,17.394,21.138,19.589,15.558,14.965,16.853,69.399
609,88.035,32.480,36.801,45.794,25.624,23.455,36.316,21.765,33.208,25.737,21.723,21.734,17.466,18.877,17.969,20.475,75.819,32.884,22.509,19.740,19.934,20.799,20.538,22.557,23.597,21.540,19.474,16.782,16.465,17.627,21.129,19.743,15.619,15.061,16.885,67.993
610,89.863,32.948,36.637,51.146,25.764,23.559,36.385,21.642,33.105,25.784,21.754,21.795,17.613,18.919,17.927,20.396,76.341,32.436,22.421,19.811,19.826,20.429,20.577,22.719,23.547,21.695,19.470,16.848,16.441,17.396,21.496,19.746,15.599,14.980,16.810,67.351
611,89.862,32.915,36.566,51.613,25.551,23.362,36.152,21.699,33.240,25.482,21.927,21.750,17.564,18.903,17.854,20.503,75.964,31.923,22.595,19.862,19.777,20.338,20.550,22.475,23.453,21.705,19.423,16.806,16.514,17.720,21.297,19.749,15.558,15.089,16.832,66.486
612,84.843,32.802,36.827,51.600,25.548,23.579,36.247,21.719,32.130,25.307,21.860,21.697,17.480,18.919,17.927,20.677,74.560,31.550,22.261,19.832,19.769,20.112,20.448,22.692,23.522,21.581,19.507,16.822,16.548,17.614,21.190,19.405,15.551,15.159,16.875,65.989
613,83.596,32.775,36.728,56.639,25.482,23.425,36.290,21.679,31.905,24.834,21.737,21.758,17.683,18.926,17.852,20.857,73.714,31.211,22.536,19.742,19.687,20.180,20.595,22.562,23.487,21.765,19.532,16.802,16.431,17.554,21.409,19.484,15.446,15.044,16.814,65.146
614,85.238,32.810,36.926,58.272,25.581,23.547,36.121,21.894,32.264,24.719,21.958,21.484,17.517,18.898,17.939,20.642,73.792,30.698,22.442,19.805,19.653,19.957,20.470,22.599,23.632,21.587,19.468,16.782,16.402,17.710,21.543,19.586,15.599,15.072,16.762,63.604
615,89.544,32.852,36.919,60.449,25.554,23.404,36.361,21.737,32.499,24.979,21.646,21.638,17.597,18.900,17.808,20.536,74.987,30.548,22.525,19.782,19.613,19.799,20.487,22.729,23.460,21.605,19.560,16.628,16.399,17.321,21.345,19.655,15.652,15.024,16.808,63.302
616,87.525,32.526,36.658,61.068,25.548,23.605,36.554,21.633,32.176,24.568,21.745,21.331,17.476,18.985,17.844,20.310,73.947,30.081,22.552,19.803,19.590,19.692,20.476,22.623,23.586,21.656,19.497,16.798,16.383,17.606,21.039,19.542,15.532,15.072,16.872,63.018
617,90.824,32.647,36.668,58.991,25.543,23.501,36.491,21.889,32.815,24.719,21.927,21.659,17.583,18.975,17.796,20.582,75.295,29.914,22.423,19.769,19.586,19.703,20.542,22.490,23.549,21.886,19.572,16.758,16.340,17.808,21.453,19.499,15.656,15.079,16.862,62.160
618,88.039,32.619,36.413,56.839,25.435,23.416,36.234,21.788,32.792,24.480,21.646,21.319,17.520,18.945,17.900,20.312,74.676,29.633,22.433,19.639,19.493,19.626,20.634,22.591,23.632,21.630,19.488,16.688,16.380,17.889,21.091,19.578,15.634,14.959,16.786,61.441
619,82.407,32.571,36.471,55.566,25.488,23.495,36.110,21.883,31.989,24.106,21.592,21.122,17.490,18.931,17.818,20.453,75.833,29.580,22.491,19.778,19.412,19.582,20.505,22.759,23.579,21.499,19.488,16.656,16.426,17.668,20.784,19.306,15.656,14.991,16.873,60.793
620,77.285,32.406,36.134,54.739,25.469,23.451,35.814,21.591,31.011,23.787,21.314,20.913,17.608,18.943,17.947,20.292,75.194,28.937,22.432,19.711,19.352,19.402,20.507,22.603,23.407,21.589,19.562,16.704,16.317,17.552,20.793,19.060,15.573,15.049,16.855,59.986
621,72.491,31.996,36.129,55.905,25.455,23.390,35.786,21.577,29.771,23.363,21.315,20.872,17.410,18.993,17.817,20.180,73.592,28.998,22.439,19.688,19.440,19.279,20.435,22.645,23.519,21.770,19.440,16.724,16.314,17.394,20.884,18.978,15.595,14.898,16.717,59.475
622,70.594,32.208,36.190,54.646,25.432,23.454,35.829,21.699,29.364,23.199,21.180,20.949,17.434,18.882,17.900,20.132,72.203,28.905,22.378,19.541,19.451,19.313,20.537,22.493,23.375,21.289,19.509,16.756,16.458,17.394,20.957,18.923,15.619,15.006,16.780,58.815
623,76.296,32.353,36.039,54.476,25.539,23.189,35.929,21.827,30.348,23.257,21.110,20.841,17.545,18.962,17.801,20.143,73.014,28.840,22.576,19.876,19.378,19.342,20.346,22.552,23.409,21.421,19.442,16.704,16.380,18.256,21.509,19.044,15.582,15.012,16.851,58.678
624,77.383,32.540,36.215,58.412,25.398,23.292,35.790,21.662,30.490,23.231,21.094,20.880,17.431,18.901,17.879,20.235,72.659,28.768,22.439,19.660,19.451,19.073,20.471,22.537,23.480,21.669,19.386,16.606,16.396,18.026,21.159,19.156,15.510,14.924,16.944,57.944
625,80.725,32.647,36.123,57.996,25.555,23.343,35.976,21.881,31.116,23.304,21.088,20.886,17.506,18.870,17.893,20.231,73.100,28.668,22.397,19.549,19.243,19.130,20.490,22.675,23.623,21.429,19.428,16.830,16.441,17.741,21.328,19.324,15.449,15.009,16.730,57.059
626,78.080,32.303,35.866,56.257,25.455,23.306,36.162,21.799,30.498,23.172,21.078,20.825,17.466,18.880,17.869,20.187,72.469,28.466,22.558,19.784,19.061,19.032,20.464,22.456,23.435,21.571,19.329,16.630,16.487,17.552,21.228,19.212,15.672,14.907,16.914,56.730
627,82.210,32.410,35.780,54.699,25.335,23.389,36.221,21.861,30.795,23.874,21.531,21.539,17.653,18.974,17.905,20.114,73.225,28.251,22.442,19.803,19.204,19.027,20.362,22.677,23.648,21.460,19.428,16.582,16.306,17.521,21.267,19.689,15.602,15.035,16.773,55.991
628,81.536,32.060,35.732,54.248,25.362,23.310,35.935,21.701,30.324,23.847,21.577,21.632,17.569,18.968,17.871,19.868,72.623,28.155,22.484,19.597,19.150,18.888,20.480,22.515,23.506,21.605,19.344,16.506,16.370,17.547,20.905,19.788,15.584,15.055,16.885,55.953
629,85.750,32.565,35.869,58.653,25.325,23.216,36.043,21.763,30.662,23.976,21.535,21.441,17.562,18.828,17.823,20.064,73.446,28.239,22.651,19.715,19.180,18.852,20.475,22.576,23.337,21.566,19.436,16.614,16.409,17.518,21.228,19.836,15.547,15.067,16.892,55.135
630,82.798,32.068,36.143,57.814,25.287,23.412,36.139,21.783,30.137,23.932,21.518,21.278,17.490,18.868,17.947,20.077,72.850,28.299,22.317,19.759,19.115,18.742,20.483,22.500,23.373,21.439,19.390,16.554,16.335,17.560,21.129,19.694,15.600,14.948,16.717,54.788
631,86.658,32.361,35.788,56.380,25.457,23.272,35.996,21.783,30.130,23.786,21.358,21.175,17.667,18.833,17.825,20.196,76.634,27.705,22.419,19.688,19.101,18.715,20.509,22.571,23.393,21.450,19.518,16.590,16.324,17.407,21.263,19.776,15.580,15.056,16.723,54.784
632,83.473,32.097,35.852,55.126,25.441,23.281,36.154,21.896,29.907,23.444,21.219,20.982,17.513,18.913,17.883,19.932,76.207,27.847,22.495,19.751,19.078,18.598,20.472,22.672,23.334,21.646,19.484,16.586,16.418,17.376,20.927,19.567,15.552,14.997,16.883,54.151
633,82.951,32.466,35.690,53.755,25.200,23.388,35.955,21.867,29.266,23.994,21.496,21.683,17.399,18.862,17.859,19.947,76.045,27.610,22.462,19.595,19.255,18.728,20.557,22.724,23.409,21.411,19.396,16.652,16.324,17.433,20.828,19.751,15.536,15.026,16.797,53.723
634,84.744,32.332,35.541,54.641,25.442,23.339,35.844,21.754,28.979,24.199,21.745,23.124,17.601,18.922,17.881,20.044,75.955,27.448,22.631,19.551,19.214,18.687,20.335,22.522,23.618,21.605,19.434,16.742,16.296,17.298,21.216,20.161,15.508,15.058,16.851,53.207
635,81.941,32.538,35.668,54.881,25.400,23.372,35.740,21.881,28.390,23.901,21.589,22.437,17.499,18.839,17.934,20.002,75.201,27.506,22.610,19.797,18.991,18.486,20.532,22.416,23.442,21.543,19.314,16.692,16.410,17.495,21.082,20.066,15.652,14.979,16.808,52.921
636,85.794,32.499,35.469,54.520,25.398,23.211,35.976,21.770,29.349,23.974,21.654,22.528,17.676,18.940,17.793,20.299,75.457,27.480,22.293,19.788,19.141,18.518,20.485,22.618,23.362,21.535,19.472,16.644,16.386,17.531,21.259,20.108,15.529,15.015,16.864,52.820
637,89.054,32.466,35.550,55.834,25.372,23.338,36.195,21.759,30.089,24.347,21.604,22.411,17.557,18.848,17.954,20.253,75.714,27.158,22.371,19.610,19.054,18.457,20.545,22.616,23.382,21.426,19.392,16.778,16.272,17.531,21.125,20.045,15.599,15.017,16.868,52.173
638,88.682,32.346,35.654,55.285,25.370,23.309,36.095,21.927,30.675,24.046,21.589,21.896,17.399,18.903,17.722,20.116,76.141,27.265,22.374,19.784,18.999,18.370,20.618,22.443,23.197,21.465,19.436,16.682,16.494,17.560,20.681,19.853,15.503,14.968,16.842,51.631
639,90.143,32.373,35.586,56.754,25.252,23.315,36.165,21.978,30.916,24.106,21.501,21.858,17.494,18.911,17.929,20.112,76.808,27.325,22.236,19.587,19.130,18.354,20.476,22.621,23.510,21.395,19.403,16.624,16.388,17.562,20.940,19.884,15.565,15.093,16.851,51.955
640,89.571,32.227,35.427,55.918,25.283,23.253,35.924,21.637,31.337,24.628,21.555,21.453,17.389,18.828,17.873,20.119,77.341,27.246,22.478,19.665,19.136,18.342,20.568,22.623,23.510,21.579,19.296,16.538,16.356,17.386,21.052,19.897,15.501,15.020,16.907,51.189
641,92.076,32.433,35.494,54.965,25.412,23.390,36.374,21.799,31.448,24.657,21.489,21.350,17.515,18.913,17.919,19.921,80.833,27.353,22.617,19.721,18.904,18.338,20.296,22.670,23.659,21.429,19.386,16.650,16.279,17.505,21.418,19.853,15.536,15.020,16.832,51.523
642,89.943,32.353,35.504,56.535,25.276,23.386,35.987,21.706,31.106,24.438,21.379,21.374,17.436,18.904,17.966,20.070,80.717,27.332,22.246,19.704,18.977,18.347,20.301,22.495,23.545,21.685,19.497,16.782,16.261,17.464,21.319,19.705,15.635,14.931,16.937,50.696
643,84.850,31.915,35.504,56.168,25.336,23.359,35.918,21.650,30.129,24.088,21.218,20.911,17.503,18.911,17.822,20.037,79.042,27.267,22.495,19.683,19.023,18.212,20.476,22.695,23.497,21.752,19.463,16.630,16.415,17.417,20.974,19.407,15.492,14.994,16.940,50.288
644,79.603,32.014,35.594,55.155,25.308,23.274,35.576,21.692,29.169,23.644,21.405,21.112,17.462,18.769,17.810,20.084,77.199,27.123,22.462,19.700,19.037,18.263,20.378,22.522,23.433,21.499,19.579,16.550,16.312,17.580,20.802,19.255,15.499,15.095,16.829,50.640
645,79.729,32.223,35.713,54.776,25.233,23.231,35.680,21.754,29.158,23.477,21.476,21.081,17.336,18.953,18.000,20.281,76.357,27.095,22.223,19.568,18.941,18.126,20.487,22.500,23.448,21.530,19.369,16.816,16.319,17.710,21.039,19.437,15.573,15.018,16.780,50.191
646,81.845,32.454,36.009,56.391,25.334,23.231,35.729,21.569,29.824,23.673,21.481,21.498,17.531,18.929,17.893,20.266,75.978,27.155,22.371,19.730,19.015,18.212,20.540,22.734,23.570,21.561,19.486,16.604,16.327,18.052,21.647,19.384,15.556,15.040,16.771,50.014
647,81.453,32.511,36.104,57.615,25.306,23.159,35.894,21.735,29.329,23.462,21.219,21.213,17.541,18.913,17.822,20.288,75.332,26.914,22.344,19.696,18.963,18.201,20.502,22.473,23.584,21.558,19.254,16.564,16.284,18.028,21.319,19.460,15.600,15.115,16.918,49.358
648,84.829,32.507,36.032,56.524,25.306,23.234,36.078,21.887,28.994,23.640,21.118,21.209,17.499,18.909,17.818,20.077,75.453,27.077,22.406,19.656,18.977,18.144,20.327,22.675,23.369,21.395,19.413,16.634,16.333,17.749,21.297,19.321,15.567,14.983,16.804,49.286
649,84.049,32.326,35.912,55.661,25.186,23.267,35.853,21.681,28.594,23.377,21.464,21.161,17.406,18.855,17.917,19.987,75.031,27.030,22.527,19.566,18.810,17.982,20.548,22.626,23.492,21.682,19.329,16.660,16.438,17.772,21.009,19.369,15.549,15.073,16.847,49.126
650,87.231,32.196,36.201,54.343,25.270,23.265,35.872,21.830,28.981,23.514,21.545,21.490,17.406,18.978,17.935,20.257,75.543,26.861,22.225,19.696,18.798,18.005,20.450,22.502,23.503,21.612,19.352,16.544,16.340,17.694,21.267,19.507,15.611,15.029,16.780,48.887
651,82.842,32.606,36.206,53.011,25.270,23.289,35.675,21.662,28.311,23.242,21.573,21.715,17.392,18.895,17.817,20.822,73.871,26.926,22.306,19.696,18.932,18.121,20.502,22.658,23.929,21.685,19.352,16.684,16.282,17.984,21.556,19.233,15.669,15.064,16.778,48.455
652,80.629,32.303,36.326,52.434,25.257,23.238,35.955,21.704,28.024,23.058,21.465,21.880,17.478,18.839,17.789,20.903,73.176,27.014,22.408,19.738,18.861,17.973,20.275,22.628,23.847,21.398,19.321,16.674,16.417,18.215,21.039,19.259,15.540,15.035,16.899,48.230
653,84.221,32.196,36.543,51.369,25.284,23.154,35.924,21.763,28.359,23.032,21.484,21.815,17.469,18.867,17.975,20.523,73.859,26.884,22.293,19.734,18.870,17.954,20.537,22.512,24.057,21.610,19.444,16.558,16.264,17.943,21.409,19.302,15.589,15.043,16.857,48.176
654,80.412,32.559,37.162,50.825,25.240,23.309,35.697,21.843,27.948,23.002,21.858,22.339,17.557,18.784,17.846,21.631,72.630,27.058,22.297,19.709,18.885,17.911,20.381,22.483,24.062,21.525,19.434,16.702,16.248,18.241,21.836,19.286,15.562,15.066,16.825,48.227
655,75.578,32.584,38.785,49.938,25.159,23.505,35.965,21.792,28.382,23.084,22.376,23.876,17.497,18.950,17.772,23.121,70.949,26.838,22.317,19.686,18.936,17.966,20.567,22.663,23.913,21.468,19.388,16.516,16.290,19.391,22.060,19.052,15.645,15.041,16.879,47.761
656,71.179,32.491,38.974,49.686,25.213,23.431,35.937,21.639,28.021,23.081,21.995,23.262,17.506,18.897,17.800,23.281,69.804,27.074,22.326,19.860,18.803,17.838,20.708,22.525,23.753,21.724,19.459,16.592,16.415,19.041,21.474,18.987,15.506,15.003,16.844,47.394
657,67.004,32.023,38.457,49.248,25.170,23.361,35.697,21.697,27.348,22.605,21.696,22.644,17.557,18.855,17.964,22.778,68.257,27.026,22.282,19.644,18.943,18.005,20.630,22.658,23.677,21.465,19.361,16.570,16.412,18.412,21.082,18.835,15.589,15.044,16.872,47.678
658,64.089,32.249,38.436,49.064,25.294,23.397,35.608,21.642,26.589,22.584,21.555,22.035,17.552,18.917,17.825,22.385,66.993,27.118,22.308,19.769,18.863,17.836,20.480,22.601,23.854,21.393,19.451,16.630,16.284,17.920,21.000,18.808,15.584,15.035,16.849,47.565
659,61.137,31.984,38.199,50.197,25.264,23.392,35.712,21.668,25.969,22.261,21.302,21.585,17.464,18.878,17.851,21.884,66.024,26.956,22.396,19.759,18.909,18.007,20.410,22.586,23.639,21.545,19.463,16.546,16.260,17.676,20.776,18.636,15.580,15.052,16.777,47.005
660,58.848,32.293,38.406,51.549,25.142,23.327,35.485,21.597,25.375,22.144,21.115,21.465,17.464,18.908,17.796,21.833,65.007,26.847,22.243,19.776,18.839,18.016,20.565,22.564,23.689,21.649,19.358,16.646,16.322,17.632,20.655,18.631,15.549,14.969,16.877,46.863
661,56.735,32.118,38.076,50.757,25.146,23.271,35.532,21.681,24.527,21.942,21.099,21.384,17.441,18.788,17.778,21.613,63.473,27.056,22.376,19.761,18.902,17.877,20.464,22.650,23.769,21.698,19.350,16.644,16.343,17.720,20.772,18.601,15.582,14.992,16.754,47.016
662,54.782,31.784,38.088,50.084,25.238,23.361,35.266,21.480,24.048,21.942,20.933,21.073,17.513,18.766,17.857,21.334,62.993,26.817,22.455,19.642,18.961,17.804,20.460,22.190,23.604,21.646,19.277,16.702,16.441,17.528,20.578,18.657,15.628,14.992,16.737,46.466
663,53.523,31.932,37.748,49.157,25.074,23.389,35.494,21.600,23.533,21.792,21.017,20.955,17.434,18.884,17.796,20.927,61.922,26.777,22.563,19.681,18.864,17.806,20.515,22.483,23.677,21.328,19.231,16.680,16.337,17.466,20.397,18.590,15.576,14.991,16.801,46.973
664,86.607,36.662,37.755,53.496,25.295,23.790,41.080,22.504,25.882,23.290,22.912,27.967,18.445,23.067,19.686,21.092,66.440,27.691,22.387,19.627,18.876,17.749,20.670,22.559,23.570,21.589,19.417,16.638,16.330,20.785,28.871,20.546,15.580,15.060,16.970,46.527
665,102.900,37.707,38.307,55.157,25.859,23.929,42.846,22.715,27.594,24.059,24.631,31.250,18.800,25.238,20.390,21.095,71.139,29.246,22.705,19.753,18.822,17.699,20.766,22.594,23.448,21.574,19.296,16.660,16.268,21.376,31.582,21.025,15.481,15.002,16.825,47.437
666,97.901,36.600,37.868,54.261,25.672,23.710,41.565,22.498,27.552,23.837,24.587,29.455,18.422,24.203,20.008,20.800,71.462,30.039,23.133,19.816,18.803,17.865,20.692,22.833,23.671,21.481,19.459,16.718,16.349,20.565,28.250,20.710,15.646,14.995,16.838,49.020
