 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20
507,12.934,11.351,14.462,10.268,11.810,11.324,10.232,10.429,11.304,10.101,10.013,9.789,14.320,10.792,10.500,10.440,10.016,8.870,8.267,8.361
508,12.911,11.380,14.328,10.256,11.828,11.388,10.309,10.371,11.258,10.135,10.069,9.794,14.217,10.813,10.364,10.464,9.952,8.870,8.293,8.374
509,12.843,11.280,14.422,10.314,11.808,11.204,10.124,10.324,11.270,10.101,9.981,9.917,14.102,10.818,10.305,10.464,9.974,8.862,8.236,8.399
510,12.815,11.208,14.376,10.230,11.830,11.236,10.250,10.351,11.232,10.010,9.975,9.744,13.988,10.891,10.331,10.459,10.046,8.846,8.259,8.378
511,12.784,11.299,14.373,10.278,11.836,11.259,10.286,10.293,11.194,10.072,10.082,9.883,13.906,10.834,10.387,10.439,9.984,8.913,8.332,8.361
512,12.751,11.321,14.319,10.226,11.773,11.154,10.121,10.379,11.232,10.043,10.006,9.906,13.828,10.816,10.404,10.405,9.968,8.882,8.241,8.333
513,12.591,11.406,14.294,10.276,11.820,11.086,10.276,10.420,11.140,10.115,10.057,9.794,13.809,10.859,10.258,10.367,10.040,8.900,8.219,8.397
514,12.650,11.267,14.281,10.262,11.740,11.129,10.237,10.337,11.189,10.096,9.972,9.833,13.741,10.765,10.338,10.478,10.004,8.848,8.185,8.341
515,12.583,11.278,14.241,10.232,11.851,11.013,10.289,10.411,11.118,10.139,10.192,9.700,13.689,10.852,10.338,10.411,9.907,8.883,8.214,8.370
516,12.606,11.373,14.268,10.319,11.646,11.046,10.268,10.330,11.175,10.029,9.959,9.750,13.684,10.811,10.272,10.493,9.966,8.936,8.263,8.354
517,12.538,11.416,14.279,10.244,11.785,10.940,10.124,10.367,11.192,10.043,9.946,9.789,13.504,10.833,10.308,10.419,9.913,8.880,8.309,8.291
518,12.561,11.438,14.207,10.292,11.724,10.926,10.224,10.348,11.154,9.971,9.997,9.861,13.468,10.776,10.387,10.371,10.028,8.879,8.240,8.350
519,12.526,11.256,14.198,10.233,11.665,10.937,10.232,10.406,11.254,10.125,10.006,9.844,13.485,10.908,10.341,10.462,9.976,8.919,8.243,8.364
520,12.409,11.267,14.183,10.300,11.708,10.992,10.175,10.324,11.140,10.067,9.987,9.761,13.435,10.830,10.285,10.464,9.954,8.865,8.197,8.354
521,12.402,11.223,14.100,10.365,11.652,10.822,10.312,10.376,11.196,10.043,9.918,9.711,13.400,10.832,10.265,10.463,10.010,8.864,8.233,8.345
522,12.436,11.228,14.118,10.333,11.865,10.937,10.242,10.326,11.209,10.240,9.972,9.828,13.347,10.837,10.321,10.455,10.006,8.854,8.250,8.376
523,12.474,11.282,14.112,10.348,11.663,11.013,10.165,10.360,11.097,10.010,9.943,9.733,13.362,10.818,10.285,10.481,9.897,8.889,8.224,8.343
524,12.406,11.176,14.140,10.228,11.673,10.898,10.214,10.303,11.131,10.106,9.959,9.717,13.311,10.776,10.232,10.449,9.941,8.849,8.234,8.346
525,12.338,11.265,14.036,10.261,11.751,10.896,10.260,10.312,11.197,9.913,9.959,9.722,13.356,10.793,10.245,10.482,10.012,8.842,8.251,8.300
526,12.299,11.295,14.026,10.247,11.824,10.822,10.134,10.376,11.246,9.957,9.975,9.794,13.280,10.838,10.255,10.481,9.984,8.840,8.260,8.270
527,12.363,11.217,14.007,10.288,11.697,10.846,10.227,10.410,11.163,9.952,9.899,9.700,13.249,10.790,10.298,10.453,9.935,8.827,8.220,8.332
528,12.369,11.245,13.961,10.230,11.755,10.929,10.260,10.410,11.216,9.899,9.953,9.811,13.323,10.809,10.179,10.478,9.945,8.892,8.243,8.371
529,12.262,11.293,14.100,10.329,11.728,10.915,10.258,10.321,11.173,9.981,9.893,9.783,13.221,10.866,10.182,10.450,9.952,8.900,8.255,8.314
530,12.296,11.252,14.037,10.278,11.775,10.824,10.263,10.317,11.135,10.043,9.921,9.717,13.213,10.819,10.281,10.470,9.939,8.848,8.272,8.330
531,12.258,11.247,14.037,10.297,11.724,10.792,10.180,10.314,11.159,9.918,9.997,9.706,13.259,10.871,10.106,10.469,9.972,8.834,8.263,8.353
532,12.238,11.202,14.040,10.269,11.759,10.838,10.227,10.351,11.081,10.096,9.972,9.778,13.196,10.803,10.156,10.481,9.857,8.834,8.250,8.363
533,12.212,11.191,13.986,10.336,11.742,10.866,10.278,10.340,11.100,9.938,9.959,9.628,13.157,10.823,10.162,10.522,9.911,8.876,8.233,8.316
534,12.240,11.154,14.040,10.256,11.740,10.888,10.235,10.319,11.145,9.981,9.921,9.700,13.094,10.804,10.258,10.483,9.988,8.882,8.273,8.342
535,12.201,11.256,14.048,10.276,11.699,10.829,10.276,10.371,11.168,9.986,9.981,9.728,13.172,10.821,10.245,10.445,9.956,8.854,8.241,8.334
536,12.132,11.234,13.991,10.269,11.757,10.854,10.178,10.300,11.202,10.072,9.915,9.739,13.119,10.845,10.189,10.662,9.840,8.862,8.267,8.342
537,12.197,11.193,14.008,10.228,11.671,10.770,10.219,10.360,11.097,10.053,9.817,9.817,13.093,10.805,10.136,10.675,10.012,8.889,8.259,8.314
538,12.194,11.232,13.990,10.190,11.853,10.781,10.235,10.342,11.227,9.899,10.000,9.628,13.075,10.837,10.129,10.606,9.844,8.776,8.250,8.341
539,12.223,11.180,13.989,10.242,11.724,10.796,10.155,10.317,11.182,9.933,9.909,9.722,13.033,10.815,10.116,10.619,9.927,8.797,8.190,8.337
540,12.188,11.236,13.968,10.264,11.728,10.745,10.124,10.362,11.206,9.981,9.937,9.650,13.011,10.800,10.099,10.594,9.905,8.809,8.237,8.254
541,12.176,11.223,13.998,10.208,11.740,10.846,10.258,10.291,11.128,10.029,9.912,9.694,13.064,10.728,10.175,10.531,9.867,8.840,8.198,8.318
542,12.130,11.306,13.956,10.276,11.740,10.811,10.214,10.303,11.178,9.885,9.858,9.806,12.961,10.793,10.179,10.528,9.879,8.840,8.314,8.351
543,12.133,11.137,14.022,10.259,11.783,10.772,10.139,10.363,11.102,9.938,9.927,9.694,12.891,10.821,10.146,10.491,9.964,8.885,8.236,8.355
544,12.201,11.271,13.912,10.230,11.689,10.734,10.211,10.310,11.080,10.125,9.946,9.817,13.006,10.790,10.106,10.459,9.962,8.801,8.219,8.316
545,12.132,11.230,13.844,10.190,11.661,10.741,10.121,10.316,11.109,9.990,9.962,9.744,12.938,10.834,10.013,10.452,9.903,8.768,8.260,8.333
546,12.081,11.191,13.897,10.271,11.769,10.706,10.219,10.309,11.033,9.933,9.981,9.556,12.976,10.785,10.093,10.514,9.881,8.792,8.250,8.313
547,12.098,11.184,13.898,10.297,11.710,10.814,10.281,10.401,11.137,10.106,9.918,9.772,12.898,10.778,10.119,10.502,9.939,8.783,8.279,8.351
548,12.154,11.200,13.898,10.232,11.738,10.717,10.209,10.268,11.123,9.928,9.899,9.767,12.929,10.705,10.116,10.484,9.863,8.806,8.214,8.303
549,12.134,11.202,13.960,10.208,11.781,10.750,10.165,10.266,11.066,9.966,9.883,9.583,12.977,10.733,10.116,10.464,9.949,8.815,8.260,8.333
550,12.138,11.202,13.946,10.278,11.783,10.788,10.108,10.321,11.194,10.067,9.890,9.656,12.928,10.747,10.142,10.399,9.855,8.839,8.245,8.334
551,12.172,11.254,13.941,10.178,11.753,10.704,10.201,10.289,11.151,9.971,9.899,9.772,12.943,10.791,10.007,10.464,9.939,8.774,8.246,8.341
552,12.142,11.265,13.899,10.245,11.669,10.742,10.124,10.275,11.126,10.005,9.940,9.689,12.933,10.795,10.020,10.484,9.885,8.852,8.224,8.271
553,12.070,11.206,13.809,10.201,11.726,10.810,10.314,10.349,11.182,9.913,9.972,9.650,12.951,10.738,10.182,10.444,9.863,8.843,8.255,8.324
554,12.124,11.182,13.945,10.209,11.808,10.778,10.095,10.353,11.021,10.034,9.899,9.667,12.864,10.769,10.149,10.450,9.919,8.840,8.224,8.287
555,12.154,11.230,13.845,10.261,11.601,10.830,10.216,10.316,11.149,10.048,9.896,9.722,12.972,10.776,10.083,10.512,9.935,8.812,8.228,8.278
556,12.079,11.200,13.941,10.233,11.722,10.783,10.227,10.401,11.119,10.014,9.940,9.722,12.957,10.758,10.070,10.679,9.935,8.873,8.267,8.330
557,12.030,11.260,13.844,10.194,11.679,10.777,10.186,10.326,11.080,9.995,9.940,9.572,12.922,10.786,10.017,10.621,9.935,8.851,8.242,8.339
558,12.140,11.286,13.881,10.194,11.773,10.756,10.137,10.339,11.090,9.909,9.877,9.672,12.952,10.794,10.033,10.532,9.869,8.840,8.232,8.320
559,12.152,11.232,13.911,10.235,11.710,10.759,10.196,10.307,11.050,9.899,9.975,9.856,12.972,10.802,10.103,10.592,9.945,8.851,8.234,8.336
560,12.053,11.176,13.869,10.214,11.787,10.775,10.088,10.324,11.114,9.981,9.981,9.656,12.899,10.827,10.089,10.472,9.949,8.804,8.264,8.359
561,11.962,11.202,13.814,10.190,11.691,10.753,10.175,10.307,11.147,9.971,9.767,9.756,12.891,10.778,10.175,10.420,9.877,8.830,8.263,8.316
562,12.084,11.200,13.924,10.250,11.673,10.745,10.121,10.300,11.093,9.971,9.896,9.722,12.914,10.803,10.096,10.358,9.917,8.846,8.290,8.303
563,12.128,11.219,13.894,10.175,11.712,10.800,10.077,10.254,11.092,9.817,9.968,9.644,12.982,10.775,10.113,10.498,9.954,8.900,8.253,8.295
564,12.051,11.302,13.985,10.168,11.724,10.715,10.126,10.344,11.119,10.000,9.849,9.694,12.997,10.799,10.113,10.421,9.968,8.834,8.309,8.297
565,12.076,11.126,13.847,10.290,11.658,10.755,10.281,10.303,11.130,9.966,9.924,9.628,12.988,10.760,10.126,10.453,9.917,8.868,8.230,8.371
566,12.061,11.219,13.887,10.208,11.652,10.747,10.134,10.395,11.128,9.966,9.902,9.700,12.951,10.801,10.179,10.434,9.899,8.834,8.224,8.370
567,12.140,11.200,13.831,10.204,11.689,10.781,10.186,10.346,11.097,10.000,9.868,9.561,12.955,10.854,10.113,10.643,9.895,8.840,8.250,8.328
568,12.078,11.256,13.821,10.233,11.708,10.764,10.113,10.342,11.090,9.981,9.972,9.744,12.968,10.800,10.113,10.708,9.907,8.822,8.260,8.357
569,12.025,11.241,13.860,10.250,11.697,10.736,10.198,10.275,11.028,9.918,9.921,9.689,12.972,10.786,10.182,10.570,9.905,8.883,8.315,8.353
570,12.096,11.208,13.920,10.187,11.765,10.703,10.173,10.296,11.100,9.923,9.937,9.744,12.976,10.800,10.136,10.558,9.905,8.842,8.257,8.383
571,12.125,11.228,13.804,10.166,11.742,10.803,10.157,10.238,11.149,9.894,9.883,9.750,12.874,10.807,9.960,10.532,9.915,8.876,8.262,8.336
572,12.089,11.206,13.870,10.111,11.687,10.734,10.265,10.298,11.066,9.913,9.877,9.700,12.973,10.743,10.043,10.481,9.968,8.825,8.284,8.284
573,12.075,11.193,13.884,10.137,11.607,10.781,10.144,10.330,11.123,9.909,9.937,9.750,12.955,10.782,10.136,10.449,9.887,8.818,8.243,8.293
574,12.042,11.139,13.869,10.161,11.730,10.796,10.198,10.438,11.038,9.986,9.880,9.728,12.991,10.791,10.060,10.464,10.006,8.916,8.257,8.345
575,12.022,11.245,13.764,10.192,11.798,10.774,10.201,10.248,11.216,9.769,9.811,9.744,12.891,10.792,9.987,10.386,9.925,8.848,8.251,8.320
576,12.040,11.113,13.804,10.144,11.607,10.670,10.157,10.291,11.112,9.885,9.931,9.622,13.056,10.827,10.136,10.406,9.966,8.870,8.249,8.326
577,12.037,11.217,13.879,10.127,11.765,10.725,10.103,10.321,11.154,10.029,9.959,9.672,12.933,10.762,10.123,10.479,9.974,8.849,8.262,8.397
578,12.045,11.152,13.807,10.192,11.616,10.728,10.134,10.284,11.083,9.923,10.016,9.583,12.868,10.792,10.142,10.443,9.913,8.797,8.254,8.338
579,12.062,11.284,13.793,10.136,11.689,10.711,10.237,10.390,11.130,9.966,9.899,9.783,12.995,10.835,10.116,10.440,9.933,8.883,8.201,8.376
580,11.984,11.165,13.836,10.146,11.740,10.756,10.198,10.349,11.092,9.957,9.927,9.594,12.955,10.865,10.017,10.527,9.968,8.879,8.270,8.322
581,12.025,11.189,13.776,10.204,11.654,10.770,10.201,10.257,11.095,9.966,9.880,9.689,12.929,10.779,10.073,10.595,9.927,8.951,8.299,8.336
582,12.048,11.189,13.803,10.125,11.661,10.728,10.126,10.280,11.164,9.962,9.864,9.733,12.942,10.887,10.152,10.552,9.982,8.870,8.275,8.332
583,12.015,11.180,13.853,10.158,11.748,10.770,10.247,10.287,11.073,9.952,9.931,9.733,12.990,10.858,10.103,10.499,9.964,8.849,8.281,8.350
584,12.044,11.113,13.834,10.218,11.746,10.764,10.186,10.277,11.112,9.957,9.871,9.739,12.967,10.691,10.060,10.508,9.935,8.821,8.293,8.367
585,12.065,11.297,13.881,10.285,11.663,10.687,10.173,10.333,11.128,10.125,9.779,9.678,12.969,10.788,10.099,10.423,9.927,8.864,8.220,8.337
586,12.091,11.124,13.856,10.151,11.675,10.698,10.232,10.271,11.116,10.005,9.931,9.506,12.981,10.787,10.079,10.411,9.913,8.870,8.257,8.363
587,12.011,11.228,14.019,10.244,11.663,10.640,10.193,10.333,11.114,10.000,9.817,9.622,12.943,10.787,10.099,10.428,9.913,8.892,8.284,8.275
588,12.005,11.193,14.161,10.185,11.714,10.778,10.188,10.287,11.064,9.986,9.852,9.728,12.903,10.799,10.109,10.435,9.929,8.870,8.251,8.363
589,12.092,11.289,14.467,10.192,11.757,11.159,10.227,10.358,11.144,10.005,9.934,9.750,12.972,10.843,10.106,10.414,9.958,8.861,8.299,8.349
590,12.119,11.321,14.336,10.254,11.771,11.131,10.250,10.332,11.133,10.087,10.006,9.578,12.967,10.829,10.079,10.450,9.887,8.819,8.316,8.329
591,12.143,11.271,14.298,10.268,11.683,11.044,10.260,10.348,11.085,10.005,9.965,9.744,12.965,10.841,10.023,10.494,9.943,8.871,8.298,8.336
592,12.127,11.200,14.131,10.209,11.722,11.005,10.216,10.245,11.047,9.913,9.931,9.728,12.896,10.848,10.199,10.586,9.947,8.864,8.273,8.328
593,12.038,11.304,14.087,10.232,11.816,11.208,10.242,10.454,11.102,10.082,9.975,9.694,12.915,10.867,10.089,10.579,9.947,8.906,8.358,8.314
594,12.092,11.293,14.255,10.153,11.773,11.244,10.281,10.459,11.055,10.120,10.095,9.594,12.942,10.896,10.103,10.572,9.921,8.904,8.410,8.328
595,12.055,11.323,14.208,10.360,11.734,11.230,10.258,10.434,11.097,10.034,10.057,9.689,12.885,10.935,10.073,10.499,9.978,8.915,8.357,8.349
596,12.121,11.189,14.135,10.250,11.769,11.173,10.255,10.507,11.057,10.067,9.931,9.778,12.920,10.812,10.103,10.425,9.970,8.909,8.384,8.336
597,12.092,11.184,14.035,10.254,11.708,11.201,10.219,10.472,11.176,10.101,10.088,9.578,12.915,10.768,10.106,10.504,9.869,8.921,8.322,8.321
598,12.072,11.232,13.984,10.202,11.751,11.230,10.322,10.381,11.055,10.139,10.003,9.656,12.891,10.832,10.109,10.428,9.954,8.924,8.371,8.320
599,12.082,11.249,14.232,10.208,11.771,11.366,10.245,10.521,11.144,10.149,10.009,9.578,12.923,10.958,10.066,10.503,9.982,8.925,8.457,8.400
600,12.114,11.193,14.238,10.211,11.879,11.579,10.276,10.686,11.156,10.264,10.038,9.689,12.925,11.067,10.083,10.496,9.885,8.864,8.544,8.338
601,12.169,11.336,14.473,10.322,11.875,11.788,10.374,10.798,11.078,10.447,10.199,9.706,12.992,11.147,10.159,10.654,9.958,8.991,8.590,8.386
602,12.148,11.232,14.288,10.314,11.759,11.686,10.291,10.874,11.067,10.308,9.981,9.778,12.937,11.069,10.043,10.653,9.962,8.946,8.608,8.388
603,12.111,11.260,14.163,10.221,11.779,11.664,10.302,10.676,11.073,10.303,10.044,9.678,12.989,11.008,10.073,10.584,9.941,8.927,8.523,8.289
604,12.064,11.161,14.069,10.322,11.793,11.654,10.289,10.573,11.097,10.245,10.126,9.639,12.921,11.025,10.023,10.452,9.935,8.957,8.453,8.341
605,12.133,11.258,14.058,10.302,11.783,11.627,10.196,10.574,11.118,10.288,9.943,9.683,12.949,11.039,10.089,10.519,9.907,8.868,8.444,8.333
606,12.124,11.124,14.066,10.312,11.810,11.700,10.369,10.656,11.054,10.130,10.032,9.783,12.875,10.994,10.099,10.474,9.895,8.987,8.536,8.321
607,12.116,11.217,14.018,10.297,11.853,11.803,10.302,10.612,11.048,10.240,10.025,9.728,12.907,11.017,10.109,10.494,9.808,8.925,8.461,8.312
608,12.088,11.130,13.906,10.377,11.857,11.619,10.258,10.560,11.100,10.130,9.991,9.622,12.947,11.014,10.106,10.444,9.907,8.924,8.408,8.350
609,12.093,11.180,13.998,10.259,11.777,11.624,10.260,10.583,11.083,10.072,9.855,9.656,12.825,10.894,10.076,10.487,9.956,8.867,8.382,8.339
610,12.092,11.200,13.986,10.247,11.732,11.568,10.325,10.528,11.071,10.077,9.950,9.639,12.856,10.861,9.964,10.639,9.954,8.921,8.389,8.312
611,12.094,11.139,13.997,10.220,11.675,11.464,10.162,10.418,11.118,10.029,9.902,9.667,12.875,10.896,10.106,10.674,9.836,8.867,8.379,8.279
612,12.084,11.213,13.912,10.288,11.755,11.624,10.240,10.466,11.121,10.101,9.909,9.694,12.914,10.908,10.089,10.609,9.873,8.907,8.379,8.345
613,12.075,11.245,13.903,10.250,11.699,11.827,10.369,10.518,11.156,10.024,9.899,9.644,12.850,10.881,9.997,10.523,9.958,8.843,8.368,8.266
614,12.134,11.174,13.881,10.247,11.789,11.816,10.296,10.456,11.076,10.101,9.978,9.772,12.788,10.780,10.017,10.557,9.935,8.833,8.315,8.307
615,12.157,11.117,13.974,10.237,11.730,11.651,10.307,10.411,11.040,10.029,9.842,9.594,12.842,10.828,10.106,10.503,9.861,8.806,8.319,8.309
616,12.097,11.137,13.860,10.321,11.793,11.747,10.358,10.413,11.102,10.034,9.845,9.683,12.891,10.848,9.993,10.543,9.875,8.854,8.326,8.318
617,12.147,11.141,13.921,10.274,11.703,11.764,10.214,10.470,11.069,10.048,9.811,9.606,12.815,10.783,10.073,10.516,9.943,8.824,8.288,8.287
618,11.983,11.239,13.891,10.238,11.708,11.786,10.294,10.346,11.111,10.014,9.975,9.761,12.949,10.811,9.990,10.572,9.889,8.874,8.268,8.311
619,12.059,11.234,13.838,10.264,11.722,11.786,10.196,10.367,11.073,10.034,9.748,9.622,12.867,10.819,10.023,10.498,9.915,8.842,8.276,8.332
620,12.137,11.095,13.945,10.214,11.656,11.583,10.111,10.259,11.118,9.976,9.981,9.694,12.828,10.749,10.159,10.533,9.947,8.900,8.257,8.341
621,11.962,11.184,13.818,10.293,11.703,11.498,10.173,10.309,11.142,9.923,9.836,9.628,12.738,10.782,9.950,10.491,9.927,8.822,8.286,8.238
622,12.096,11.171,13.892,10.266,11.695,11.483,10.224,10.346,11.055,10.077,9.833,9.761,12.834,10.796,10.083,10.707,9.915,8.833,8.266,8.275
623,12.096,11.312,13.891,10.134,11.640,11.363,10.222,10.266,11.085,10.053,9.978,9.728,12.733,10.808,10.103,10.684,9.895,8.859,8.271,8.350
624,12.054,11.187,13.865,10.216,11.628,11.176,10.219,10.312,11.007,10.029,9.861,9.628,12.797,10.703,9.944,10.717,9.962,8.848,8.232,8.314
625,12.002,11.148,13.829,10.214,11.714,11.173,10.216,10.230,11.069,9.923,9.893,9.556,12.685,10.738,9.993,10.572,9.905,8.785,8.251,8.312
626,12.024,11.167,13.803,10.237,11.710,11.082,10.147,10.262,11.054,10.053,9.987,9.750,12.766,10.716,10.036,10.605,9.893,8.774,8.234,8.313
627,12.046,11.241,13.888,10.244,11.722,11.068,10.116,10.324,11.085,9.962,9.767,9.733,12.662,10.725,9.974,10.623,9.846,8.859,8.257,8.318
628,12.071,11.156,13.839,10.271,11.640,11.000,10.052,10.284,11.076,9.933,9.918,9.711,12.696,10.799,9.861,10.620,9.881,8.813,8.211,8.317
629,11.955,11.249,13.817,10.302,11.613,10.956,10.142,10.309,11.138,10.043,9.864,9.550,12.621,10.755,9.930,10.842,9.838,8.774,8.240,8.261
630,12.139,11.256,13.752,10.259,11.746,10.910,10.077,10.340,11.152,9.870,9.915,9.689,12.710,10.687,10.010,10.819,9.867,8.830,8.237,8.238
631,12.031,11.117,13.909,10.202,11.601,10.907,10.057,10.241,11.116,10.005,9.842,9.594,12.620,10.783,9.944,10.758,9.855,8.792,8.249,8.251
632,12.037,11.280,13.894,10.201,11.714,10.844,10.085,10.285,11.173,10.019,9.849,9.633,12.586,10.718,9.944,10.766,9.923,8.809,8.220,8.272
633,12.098,11.106,13.858,10.249,11.710,10.846,10.162,10.273,11.047,9.933,9.927,9.606,12.582,10.714,9.884,10.619,9.804,8.810,8.243,8.255
634,12.016,11.200,13.844,10.196,11.658,10.860,10.116,10.248,10.983,9.938,9.817,9.722,12.618,10.687,9.881,10.691,9.931,8.759,8.160,8.272
635,11.985,11.163,13.888,10.237,11.683,10.827,10.180,10.238,11.009,9.841,9.858,9.678,12.565,10.735,9.977,10.683,9.881,8.789,8.214,8.270
636,12.024,11.197,13.870,10.276,11.714,10.803,10.162,10.261,11.021,9.995,9.820,9.639,12.579,10.783,9.927,10.805,9.853,8.851,8.258,8.307
637,11.918,11.095,13.772,10.269,11.669,10.791,10.162,10.259,10.972,9.966,9.830,9.633,12.577,10.763,9.805,10.909,9.776,8.773,8.245,8.305
638,12.024,11.260,13.840,10.256,11.759,10.829,10.121,10.218,11.050,9.928,9.883,9.589,12.517,10.724,10.003,10.888,9.713,8.788,8.227,8.250
639,11.984,11.297,13.751,10.218,11.751,10.869,10.147,10.177,10.974,10.029,9.890,9.806,12.517,10.738,9.894,10.811,9.832,8.803,8.217,8.292
640,12.022,11.236,13.770,10.228,11.687,10.752,10.072,10.291,11.043,9.865,9.792,9.628,12.566,10.717,9.987,10.742,9.816,8.746,8.212,8.276
641,11.970,11.228,13.738,10.187,11.675,10.761,10.186,10.271,10.997,9.851,9.823,9.700,12.469,10.726,9.940,10.723,9.925,8.743,8.259,8.257
642,11.949,11.232,13.755,10.220,11.634,10.758,10.075,10.190,10.986,9.875,9.858,9.633,12.518,10.744,9.927,10.640,9.966,8.749,8.230,8.245
643,11.982,11.243,13.903,10.161,11.738,10.747,10.119,10.284,11.043,9.856,9.864,9.683,12.495,10.761,9.887,10.664,9.808,8.776,8.194,8.264
644,11.978,11.184,13.896,10.242,11.581,10.759,10.062,10.183,10.997,9.942,9.918,9.644,12.539,10.728,9.917,10.752,9.939,8.740,8.225,8.263
645,11.966,11.223,13.778,10.257,11.611,10.687,10.108,10.250,11.005,9.966,9.808,9.683,12.508,10.775,9.970,10.901,9.871,8.794,8.236,8.279
646,11.966,11.308,13.786,10.257,11.736,10.789,10.168,10.144,11.059,9.928,9.823,9.667,12.476,10.742,9.983,10.961,9.826,8.786,8.254,8.297
647,11.971,11.245,13.806,10.274,11.656,10.733,10.188,10.266,10.986,10.014,9.896,9.672,12.547,10.758,9.937,10.814,9.838,8.762,8.216,8.284
648,11.923,11.195,13.847,10.250,11.646,10.747,10.193,10.259,11.003,9.971,9.943,9.672,12.570,10.705,10.013,10.830,9.879,8.788,8.188,8.253
649,11.995,11.228,13.786,10.221,11.691,10.734,10.080,10.236,10.953,9.928,9.820,9.694,12.533,10.722,9.818,10.733,9.814,8.761,8.249,8.232
650,11.948,11.328,13.777,10.209,11.634,10.816,10.088,10.199,10.969,9.904,9.924,9.611,12.552,10.670,9.957,10.722,9.869,8.750,8.246,8.304
651,11.896,11.178,13.727,10.237,11.757,10.733,10.134,10.243,10.958,9.990,9.852,9.633,12.594,10.751,9.891,10.640,9.832,8.749,8.276,8.305
652,11.998,11.265,13.793,10.099,11.736,10.781,10.070,10.236,10.983,9.933,9.956,9.622,12.669,10.730,9.940,10.576,9.865,8.792,8.241,8.276
653,11.990,11.351,13.764,10.160,11.771,10.786,10.201,10.275,10.990,9.923,9.871,9.633,12.639,10.765,9.907,10.633,9.927,8.789,8.195,8.238
654,11.967,11.323,13.838,10.206,11.661,10.810,10.067,10.241,11.066,9.899,9.984,9.628,12.648,10.786,10.000,10.878,9.923,8.794,8.245,8.312
655,12.017,11.269,13.817,10.202,11.699,10.778,10.131,10.293,10.998,9.976,9.909,9.683,12.564,10.792,10.106,10.835,10.008,8.828,8.234,8.312
656,11.988,11.265,13.750,10.172,11.824,10.703,10.162,10.312,11.151,9.875,9.943,9.528,12.736,10.746,9.887,10.714,9.861,8.777,8.230,8.284
657,11.985,11.206,13.815,10.184,11.648,10.648,10.152,10.234,10.967,10.034,9.886,9.694,12.636,10.804,10.010,10.708,9.913,8.880,8.219,8.279
658,11.947,11.239,13.789,10.134,11.609,10.769,10.155,10.277,11.000,9.962,9.918,9.778,12.702,10.771,10.020,10.673,9.919,8.777,8.234,8.279
659,11.926,11.247,13.829,10.182,11.695,10.733,10.041,10.351,10.964,9.986,9.868,9.644,12.727,10.788,9.977,10.643,9.855,8.828,8.253,8.318
660,12.010,11.275,13.762,10.165,11.658,10.803,10.139,10.241,10.984,9.904,9.861,9.583,12.655,10.752,10.010,10.653,9.917,8.828,8.240,8.301
661,11.903,11.126,13.699,10.256,11.718,10.720,10.098,10.372,11.061,10.000,9.852,9.728,12.577,10.783,9.993,10.611,9.905,8.768,8.284,8.247
662,12.003,11.202,13.740,10.177,11.634,10.739,10.103,10.280,11.033,10.053,9.858,9.761,12.603,10.796,10.017,10.584,9.851,8.797,8.228,8.255
663,11.916,11.280,13.773,10.185,11.652,10.692,10.137,10.287,10.967,9.962,9.871,9.589,12.734,10.743,10.036,10.682,9.899,8.765,8.283,8.267
664,12.011,11.297,13.838,10.177,11.687,10.725,10.173,10.294,11.009,10.135,10.022,9.617,13.303,10.933,10.252,10.894,9.883,8.791,8.232,8.274
665,12.005,11.291,13.891,10.280,11.708,10.803,10.070,10.254,11.016,10.231,10.120,9.650,13.628,10.918,10.543,10.984,9.867,8.749,8.236,8.263
666,12.060,11.195,13.819,10.173,11.634,10.789,10.111,10.271,10.984,10.144,10.019,9.594,13.362,10.945,10.450,10.940,9.913,8.758,8.286,8.317
667,12.010,11.184,13.866,10.189,11.689,10.742,10.168,10.360,11.021,10.082,9.950,9.678,13.264,10.903,10.321,10.808,9.917,8.803,8.273,8.257
668,12.009,11.280,13.861,10.216,11.734,10.761,10.093,10.317,11.029,10.019,9.877,9.511,13.198,10.890,10.394,10.736,9.846,8.788,8.281,8.338
669,12.054,11.280,13.785,10.211,11.638,10.744,10.023,10.307,11.054,10.038,9.965,9.778,13.204,10.808,10.248,10.683,9.834,8.824,8.242,8.261
670,11.957,11.280,13.846,10.276,11.699,10.747,10.113,10.312,10.965,9.933,9.924,9.567,13.196,10.917,10.291,10.717,9.786,8.849,8.234,8.283
671,12.037,11.334,13.832,10.226,11.642,10.692,10.137,10.309,11.038,9.976,9.890,9.611,13.193,10.868,10.325,10.639,9.873,8.764,8.202,8.295
672,12.038,11.236,13.826,10.232,11.736,10.799,10.067,10.238,11.002,10.019,9.915,9.600,13.155,10.783,10.252,10.833,9.919,8.840,8.245,8.284
673,11.986,11.273,13.804,10.240,11.589,10.610,10.103,10.206,11.057,9.995,9.934,9.689,13.075,10.825,10.255,10.886,9.901,8.833,8.279,8.307
674,12.013,11.213,14.045,10.206,11.771,10.774,10.108,10.277,11.074,10.000,9.833,9.567,13.009,10.772,10.162,10.808,9.873,8.765,8.275,8.311
675,12.069,11.234,13.951,10.139,11.697,10.692,10.124,10.200,10.983,9.865,9.924,9.739,13.107,10.810,10.228,10.808,9.887,8.839,8.270,8.282
