 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20
668,13.024,11.835,15.308,10.816,12.873,11.785,10.964,11.023,11.804,10.663,10.363,10.006,14.452,11.340,10.742,11.831,10.360,9.199,8.359,8.726
669,13.102,11.846,15.442,10.871,12.975,11.879,10.956,11.131,11.784,10.663,10.420,10.017,14.502,11.292,10.679,11.762,10.410,9.288,8.348,8.745
670,13.005,11.896,15.316,10.801,12.969,11.797,10.784,11.025,11.754,10.596,10.407,9.978,14.380,11.304,10.659,11.526,10.497,9.265,8.384,8.676
671,12.986,11.829,15.225,10.820,12.888,11.818,10.969,11.057,11.737,10.750,10.356,9.917,14.406,11.305,10.795,11.452,10.406,9.233,8.301,8.720
672,13.049,11.800,15.168,10.851,12.953,11.777,10.941,11.098,11.760,10.587,10.432,10.211,14.466,11.340,10.560,11.604,10.422,9.244,8.345,8.691
673,13.034,11.837,15.137,10.823,12.973,11.833,10.848,11.053,11.848,10.760,10.372,10.011,14.447,11.315,10.636,11.849,10.390,9.221,8.357,8.667
674,12.984,11.807,15.212,10.883,12.881,11.708,10.840,11.037,11.721,10.577,10.369,10.011,14.409,11.308,10.791,11.810,10.463,9.212,8.401,8.724
675,13.031,11.716,15.087,10.815,12.935,11.876,10.979,11.004,11.825,10.606,10.344,9.944,14.349,11.362,10.675,11.606,10.392,9.230,8.357,8.737
676,12.960,11.807,15.122,10.834,12.969,11.785,10.807,11.083,11.728,10.659,10.401,10.022,14.324,11.367,10.669,11.572,10.406,9.244,8.335,8.699
677,13.014,11.746,15.001,10.830,12.996,11.780,10.897,11.032,11.798,10.702,10.401,9.994,14.437,11.275,10.838,11.634,10.422,9.241,8.397,8.747
678,13.062,11.839,15.071,10.792,12.978,11.730,10.943,11.113,11.870,10.635,10.394,10.000,14.481,11.352,10.705,11.867,10.386,9.196,8.353,8.737
679,13.038,11.824,15.053,10.753,13.053,11.866,10.925,10.998,11.715,10.697,10.467,9.989,14.351,11.305,10.752,11.810,10.325,9.232,8.341,8.712
680,13.053,11.770,15.009,10.822,12.978,11.866,10.838,11.204,11.744,10.548,10.353,10.033,14.336,11.330,10.772,11.712,10.356,9.256,8.285,8.704
681,12.960,11.746,15.120,10.828,12.924,11.836,10.825,11.131,11.798,10.716,10.404,10.139,14.424,11.313,10.719,11.527,10.327,9.163,8.322,8.687
682,12.995,11.746,15.092,10.746,12.971,11.786,10.899,11.039,11.832,10.731,10.356,9.894,14.411,11.337,10.699,11.494,10.442,9.238,8.352,8.734
683,13.015,11.879,15.083,10.796,12.902,11.778,10.941,11.004,11.791,10.553,10.514,10.083,14.416,11.366,10.646,11.732,10.319,9.227,8.358,8.708
684,13.031,11.744,15.010,10.770,12.863,11.781,10.894,11.014,11.827,10.702,10.587,10.033,14.423,11.300,10.679,11.887,10.362,9.212,8.365,8.705
685,13.050,11.833,14.973,10.779,12.984,11.843,10.753,11.002,11.768,10.534,10.344,10.022,14.373,11.347,10.642,11.765,10.410,9.179,8.359,8.753
686,13.049,11.731,15.037,10.828,12.924,11.794,10.874,11.004,11.727,10.543,10.360,10.067,14.407,11.374,10.712,11.758,10.414,9.209,8.272,8.701
687,13.003,11.738,14.995,10.813,12.920,11.841,10.951,11.050,11.784,10.553,10.338,10.050,14.354,11.349,10.685,11.586,10.358,9.211,8.332,8.684
688,13.005,11.764,15.018,10.823,12.975,11.739,10.951,11.121,11.806,10.591,10.438,10.111,14.459,11.362,10.675,11.675,10.372,9.181,8.359,8.746
689,12.993,11.744,15.007,10.791,12.937,11.736,10.892,11.170,11.692,10.625,10.388,10.089,14.391,11.266,10.659,11.858,10.394,9.221,8.368,8.732
690,12.955,11.694,15.009,10.832,13.004,11.744,11.008,11.158,11.753,10.529,10.457,9.961,14.389,11.408,10.626,11.786,10.430,9.184,8.376,8.738
691,12.955,11.744,15.045,10.870,12.947,11.796,10.948,11.156,11.801,10.591,10.363,9.894,14.321,11.270,10.642,11.706,10.370,9.185,8.312,8.771
692,12.956,11.738,14.945,10.762,12.865,11.764,10.954,11.147,11.734,10.481,10.451,10.044,14.433,11.378,10.636,11.592,10.396,9.239,8.357,8.684
693,13.029,11.839,15.144,10.868,12.847,11.730,10.866,11.245,11.739,10.582,10.325,10.089,14.429,11.399,10.728,11.582,10.364,9.272,8.320,8.725
694,13.021,11.824,15.335,10.830,12.924,11.733,10.936,11.204,11.697,10.538,10.360,10.006,14.373,11.296,10.652,11.898,10.287,9.209,8.327,8.667
695,12.978,11.748,15.237,10.892,12.843,11.763,10.874,11.115,11.739,10.716,10.379,10.028,14.285,11.274,10.629,11.826,10.343,9.217,8.395,8.771
696,12.957,11.833,15.255,10.861,12.930,11.786,10.954,11.096,11.810,10.639,10.312,10.011,14.290,11.334,10.616,11.672,10.432,9.182,8.341,8.692
697,12.957,11.852,15.026,10.840,12.937,11.799,10.974,11.094,11.862,10.558,10.328,10.006,14.259,11.364,10.675,11.660,10.347,9.239,8.293,8.703
698,12.958,11.831,15.071,10.877,12.859,11.836,10.879,11.218,11.772,10.625,10.334,9.961,14.358,11.361,10.672,11.589,10.444,9.142,8.302,8.716
699,12.914,11.742,15.288,10.847,12.969,11.868,10.948,11.098,11.792,10.601,10.454,9.928,14.385,11.279,10.646,11.540,10.448,9.251,8.328,8.754
700,13.108,12.193,16.323,10.889,13.123,12.733,11.175,11.383,11.789,10.721,10.407,10.022,14.370,11.359,10.659,12.074,10.440,9.227,8.375,8.717
701,14.384,16.879,22.647,11.046,14.569,17.297,12.670,14.190,11.832,11.216,10.738,10.006,14.424,12.344,10.702,13.587,10.418,9.300,8.771,8.718
702,15.197,19.586,30.574,11.597,16.497,20.599,14.180,15.589,11.869,11.428,10.855,10.094,14.482,15.469,10.695,14.165,10.491,9.281,8.979,8.745
703,15.320,18.798,33.239,11.557,16.164,20.824,13.724,14.388,11.867,11.192,10.757,10.172,14.416,16.069,10.791,14.462,10.442,9.305,8.947,8.687
704,15.368,17.020,31.836,11.528,15.053,20.020,12.905,13.167,11.820,11.091,10.681,10.022,14.504,14.944,10.808,14.284,10.545,9.268,8.785,8.675
705,15.181,15.137,29.260,11.302,14.190,18.525,12.299,12.241,11.760,10.870,10.511,10.167,14.434,13.693,10.748,13.844,10.493,9.226,8.648,8.716
706,14.938,13.898,26.557,11.153,13.765,17.395,11.832,11.670,11.768,10.683,10.495,10.089,14.336,12.699,10.659,13.577,10.434,9.235,8.565,8.703
707,14.704,12.985,24.305,10.945,13.380,16.377,11.580,11.413,11.803,10.721,10.410,10.006,14.304,12.116,10.735,13.932,10.509,9.233,8.466,8.746
708,14.506,12.588,22.405,11.036,13.153,15.448,11.407,11.335,11.723,10.625,10.432,9.856,14.350,11.871,10.679,13.582,10.372,9.149,8.422,8.746
709,14.425,12.271,20.874,10.991,13.141,14.921,11.201,11.245,11.760,10.630,10.479,10.139,14.365,11.644,10.679,13.260,10.422,9.190,8.405,8.724
710,14.206,12.169,19.663,10.880,13.184,14.491,11.139,11.179,11.753,10.558,10.420,10.133,14.404,11.600,10.765,12.950,10.457,9.178,8.348,8.676
711,14.138,12.041,18.717,10.822,13.025,13.898,11.126,11.188,11.734,10.587,10.369,10.028,14.341,11.478,10.742,12.728,10.337,9.238,8.371,8.709
712,13.914,12.054,18.063,10.798,13.080,13.624,10.928,11.117,11.720,10.644,10.382,10.150,14.329,11.454,10.672,12.516,10.414,9.247,8.378,8.722
713,13.836,11.922,17.546,10.969,13.045,13.429,11.013,11.060,11.676,10.601,10.435,9.967,14.315,11.396,10.679,12.337,10.378,9.223,8.309,8.726
714,13.756,11.948,16.982,10.892,13.110,13.140,11.036,11.048,11.647,10.529,10.375,10.150,14.297,11.487,10.613,12.091,10.471,9.166,8.303,8.683
715,13.747,11.944,16.758,10.856,13.016,12.945,11.010,11.071,11.673,10.558,10.432,10.194,14.330,11.470,10.705,12.023,10.380,9.148,8.371,8.732
716,13.607,11.900,16.492,10.834,12.996,12.770,11.010,10.980,11.772,10.697,10.445,10.194,14.298,11.371,10.576,11.899,10.327,9.190,8.346,8.678
717,13.575,11.774,16.190,10.822,13.045,12.642,11.070,11.048,11.751,10.601,10.385,10.039,14.337,11.365,10.642,12.068,10.372,9.217,8.385,8.670
718,13.628,11.961,16.089,10.902,13.088,12.561,10.990,11.099,11.796,10.750,10.527,9.989,14.680,11.498,10.838,12.314,10.394,9.205,8.358,8.713
719,13.649,11.872,16.023,10.878,13.020,12.349,10.897,11.138,11.727,10.841,10.703,10.000,15.170,11.458,11.079,12.279,10.416,9.196,8.331,8.663
720,13.550,11.939,15.818,10.832,13.016,12.252,10.920,11.066,11.860,10.755,10.514,9.978,15.137,11.592,11.017,12.208,10.394,9.227,8.333,8.739
721,13.448,11.861,15.726,10.880,12.978,12.195,10.972,11.103,11.787,10.784,10.410,10.139,14.934,11.503,10.930,12.176,10.360,9.199,8.367,8.714
722,13.475,11.857,15.664,10.789,13.004,12.245,10.936,11.028,11.725,10.736,10.454,10.050,14.907,11.488,10.954,12.479,10.380,9.196,8.328,8.704
723,13.416,11.898,15.610,10.847,12.830,12.132,10.956,11.037,11.855,10.788,10.420,9.917,14.810,11.369,10.904,12.579,10.343,9.181,8.363,8.661
724,13.413,11.861,15.561,10.786,13.045,12.014,10.982,11.041,11.732,10.841,10.435,10.039,14.756,11.355,10.815,12.380,10.372,9.202,8.354,8.696
725,13.396,11.911,15.564,10.870,12.967,12.093,10.858,11.034,11.675,10.673,10.435,10.061,14.698,11.484,10.834,12.210,10.400,9.227,8.323,8.713
726,13.271,11.883,15.453,10.954,12.930,11.943,11.010,10.991,11.825,10.702,10.521,9.911,14.646,11.421,10.735,11.982,10.358,9.209,8.340,8.789
727,13.359,11.787,15.469,10.892,12.984,12.027,10.925,11.099,11.732,10.572,10.473,9.967,14.607,11.399,10.781,11.902,10.313,9.208,8.328,8.728
728,13.301,11.839,15.412,10.806,12.943,12.030,10.974,11.082,11.716,10.721,10.435,10.033,14.458,11.380,10.689,11.781,10.337,9.233,8.332,8.726
729,13.188,11.733,15.302,10.931,12.951,11.852,11.054,10.998,11.766,10.591,10.369,10.044,14.537,11.389,10.712,11.689,10.398,9.283,8.314,8.729
730,13.154,11.846,15.316,10.889,12.908,11.912,10.871,11.142,11.763,10.769,10.366,10.011,14.444,11.387,10.768,11.636,10.267,9.215,8.354,8.741
731,13.139,11.816,15.301,10.926,12.900,11.921,10.887,11.073,11.713,10.688,10.369,9.956,14.499,11.345,10.851,11.736,10.380,9.233,8.358,8.766
732,13.197,11.829,15.370,10.851,12.978,11.893,10.985,11.087,11.768,10.668,10.423,10.067,14.457,11.387,10.732,12.114,10.293,9.196,8.396,8.699
733,13.145,11.885,15.233,10.926,13.010,11.818,10.869,11.101,11.694,10.490,10.432,10.067,14.479,11.396,10.685,12.082,10.307,9.221,8.327,8.714
734,13.198,11.902,15.277,10.822,13.029,11.832,10.938,11.110,11.792,10.635,10.416,9.900,14.539,11.356,10.709,11.938,10.360,9.218,8.292,8.717
735,13.147,11.742,15.183,10.955,13.002,11.863,10.789,10.995,11.735,10.692,10.394,10.161,14.298,11.402,10.752,11.674,10.309,9.138,8.353,8.728
736,13.094,11.870,15.187,10.851,12.967,11.893,10.974,11.043,11.661,10.615,10.372,9.939,14.408,11.320,10.821,11.738,10.305,9.184,8.305,8.658
737,13.128,11.879,15.143,10.787,12.914,11.832,10.866,10.973,11.747,10.577,10.445,10.117,14.330,11.361,10.659,11.667,10.378,9.181,8.362,8.736
738,13.079,11.770,15.206,10.840,13.053,11.810,10.858,11.051,11.803,10.510,10.404,10.033,14.400,11.308,10.619,11.969,10.333,9.143,8.348,8.743
739,13.063,11.701,15.204,10.849,12.894,11.874,10.969,11.016,11.824,10.582,10.366,9.883,14.327,11.281,10.725,11.911,10.408,9.196,8.298,8.672
740,12.989,11.735,15.199,10.825,12.951,11.785,10.951,11.060,11.690,10.510,10.435,10.017,14.425,11.315,10.629,11.790,10.388,9.197,8.328,8.686
741,13.021,11.757,15.095,10.882,12.851,11.838,11.005,11.041,11.815,10.486,10.397,10.022,14.410,11.394,10.762,11.752,10.384,9.260,8.393,8.663
742,13.096,11.764,15.130,10.914,12.888,11.728,10.827,11.041,11.799,10.567,10.401,10.022,14.294,11.327,10.586,11.590,10.378,9.155,8.311,8.708
743,13.042,11.716,15.236,10.877,12.975,11.785,10.956,11.004,11.877,10.587,10.315,10.067,14.427,11.349,10.639,11.518,10.299,9.151,8.331,8.739
744,13.052,11.774,15.120,10.911,13.092,11.741,10.941,11.071,11.827,10.567,10.344,10.050,14.420,11.413,10.679,11.590,10.446,9.154,8.336,8.689
745,12.962,11.796,15.084,10.840,12.978,11.904,10.822,10.931,11.708,10.567,10.435,10.050,14.216,11.353,10.666,11.801,10.337,9.248,8.328,8.750
746,13.010,11.829,15.161,10.774,12.892,11.739,10.956,11.012,11.746,10.519,10.322,10.067,14.353,11.316,10.543,11.894,10.420,9.214,8.324,8.667
747,13.003,11.892,15.042,10.820,12.953,11.835,10.936,10.901,11.753,10.543,10.530,10.022,14.221,11.356,10.649,11.698,10.325,9.173,8.348,8.662
748,12.988,11.803,15.168,10.864,12.914,11.753,10.959,11.066,11.777,10.495,10.467,10.017,14.367,11.373,10.629,11.619,10.362,9.223,8.331,8.678
749,13.076,11.772,15.037,10.928,13.045,11.807,10.933,11.062,11.765,10.543,10.391,10.078,14.328,11.283,10.553,11.604,10.475,9.199,8.391,8.725
750,13.010,11.738,15.055,10.859,13.020,11.829,11.000,11.041,11.799,10.572,10.442,10.150,14.377,11.324,10.656,11.564,10.432,9.205,8.289,8.707
751,13.019,11.792,15.135,10.784,12.906,11.813,10.982,11.027,11.758,10.476,10.451,10.094,14.328,11.339,10.616,11.625,10.424,9.248,8.289,8.746
752,13.052,11.800,15.140,10.904,12.865,11.799,10.869,10.972,11.806,10.635,10.375,10.061,14.246,11.321,10.566,11.877,10.323,9.197,8.327,8.691
753,12.992,11.928,15.040,10.818,12.836,11.829,10.845,10.989,11.735,10.534,10.457,9.983,14.214,11.331,10.702,11.608,10.313,9.244,8.327,8.728
754,12.950,11.811,15.146,10.935,12.875,11.772,10.943,11.112,11.680,10.495,10.347,10.078,14.299,11.347,10.762,11.654,10.354,9.208,8.340,8.709
755,12.986,11.768,15.091,10.844,12.947,11.847,10.856,10.998,11.756,10.615,10.360,10.028,14.165,11.341,10.778,11.548,10.352,9.123,8.306,8.718
756,12.995,11.820,15.069,10.840,12.973,11.695,10.869,11.028,11.730,10.577,10.394,9.972,14.264,11.331,10.682,11.531,10.368,9.223,8.289,8.738
757,12.976,11.685,15.024,10.883,12.937,11.763,11.041,10.970,11.753,10.543,10.360,10.022,14.288,11.366,10.695,11.473,10.394,9.227,8.311,8.686
758,13.013,11.753,15.095,10.822,12.980,11.800,10.925,11.027,11.713,10.562,10.353,10.050,14.314,11.317,10.570,11.842,10.347,9.190,8.298,8.707
759,12.944,11.783,15.012,10.822,12.916,11.733,10.972,11.115,11.689,10.514,10.379,10.061,14.197,11.358,10.682,11.775,10.325,9.176,8.363,8.667
760,12.909,11.813,15.136,10.906,12.920,11.780,10.897,11.027,11.702,10.644,10.372,9.994,14.277,11.362,10.576,11.618,10.366,9.158,8.361,8.684
761,12.979,11.781,15.010,10.847,12.933,11.807,10.905,11.051,11.777,10.505,10.448,10.006,14.319,11.273,10.689,11.664,10.329,9.136,8.331,8.695
762,12.989,11.852,15.031,10.899,13.020,11.866,10.951,11.046,11.730,10.524,10.388,9.967,14.207,11.339,10.533,11.479,10.321,9.190,8.303,8.649
763,13.028,11.774,15.083,10.722,12.892,11.792,10.899,11.062,11.600,10.663,10.379,10.022,14.299,11.338,10.649,11.426,10.331,9.232,8.320,8.717
764,12.954,11.852,15.084,10.911,12.988,11.814,10.820,10.984,11.787,10.644,10.457,9.939,14.209,11.333,10.722,11.711,10.434,9.109,8.318,8.696
765,12.880,11.746,15.063,10.827,13.076,11.755,10.930,11.069,11.716,10.644,10.341,10.089,14.283,11.325,10.533,11.828,10.352,9.149,8.279,8.716
766,12.953,11.879,15.096,10.837,12.973,11.819,10.889,10.966,11.683,10.587,10.404,9.933,14.247,11.369,10.619,11.779,10.394,9.230,8.329,8.709
767,12.920,11.822,15.041,10.739,12.998,11.692,10.884,11.078,11.773,10.476,10.356,10.139,14.314,11.259,10.560,11.644,10.337,9.194,8.345,8.668
768,12.982,11.764,15.116,10.849,12.898,11.719,10.966,11.011,11.657,10.625,10.426,10.089,14.271,11.379,10.623,11.567,10.378,9.262,8.339,8.704
769,12.888,11.839,15.001,10.779,12.935,11.726,10.966,11.057,11.711,10.611,10.404,10.111,14.334,11.354,10.695,11.475,10.358,9.196,8.323,8.686
770,12.896,11.978,15.069,10.828,12.900,11.824,10.838,10.993,11.680,10.596,10.432,10.000,14.152,11.353,10.510,11.596,10.374,9.176,8.400,8.720
771,12.890,11.852,14.938,10.887,12.912,11.780,10.866,11.053,11.813,10.736,10.445,9.933,14.159,11.344,10.550,11.801,10.315,9.209,8.368,8.725
772,12.953,11.785,15.050,10.864,12.926,11.811,10.954,11.005,11.761,10.548,10.360,9.989,14.284,11.340,10.623,11.746,10.321,9.211,8.286,8.713
773,13.020,11.829,15.054,10.858,12.955,11.816,10.948,11.007,11.654,10.452,10.445,10.044,14.289,11.332,10.596,11.706,10.341,9.118,8.290,8.664
774,12.966,11.824,15.040,10.877,12.939,11.770,10.941,11.092,11.737,10.529,10.404,10.000,14.354,11.379,10.546,11.565,10.331,9.094,8.345,8.741
775,12.945,11.872,15.032,10.842,12.967,11.829,10.825,11.119,11.782,10.490,10.375,10.011,14.212,11.410,10.593,11.672,10.301,9.085,8.285,8.724
776,12.954,11.835,15.016,10.890,12.906,11.893,10.894,11.055,11.694,10.462,10.394,9.994,14.293,11.272,10.666,11.843,10.426,9.220,8.342,8.691
777,12.975,11.744,15.054,10.875,12.930,11.763,10.871,11.099,11.772,10.524,10.265,9.939,14.247,11.307,10.563,11.738,10.362,9.203,8.324,8.732
778,12.915,11.818,14.903,10.827,12.978,11.704,10.863,10.998,11.872,10.524,10.322,10.083,14.178,11.356,10.656,11.645,10.343,9.130,8.331,8.714
779,12.917,11.794,15.042,10.949,12.888,11.717,10.835,11.078,11.901,10.615,10.356,10.100,14.350,11.379,10.662,11.519,10.400,9.146,8.345,8.664
780,12.908,11.824,14.955,10.861,13.045,11.781,10.936,11.005,11.746,10.577,10.274,10.056,14.258,11.385,10.520,11.567,10.497,9.123,8.319,8.749
781,12.942,11.772,15.001,10.786,12.908,11.747,10.905,10.991,11.701,10.654,10.363,10.017,14.316,11.373,10.649,11.839,10.376,9.170,8.323,8.738
782,12.872,11.848,15.024,10.880,12.830,11.733,10.969,11.004,11.872,10.500,10.350,10.011,14.282,11.281,10.566,11.796,10.384,9.152,8.363,8.675
783,12.885,11.998,15.029,10.890,12.920,11.723,10.835,10.980,11.768,10.457,10.514,9.933,14.206,11.257,10.566,11.741,10.269,9.076,8.318,8.687
784,12.975,11.818,14.981,10.791,12.971,11.954,10.760,11.067,11.701,10.620,10.435,9.967,14.108,11.297,10.623,11.809,10.202,9.118,8.288,8.678
785,13.766,17.395,21.837,11.192,15.493,17.019,13.015,14.332,11.913,11.596,11.151,10.000,14.210,13.399,10.609,14.255,10.347,9.262,8.660,8.713
786,14.609,20.451,29.088,11.760,17.618,20.904,14.755,16.550,12.085,12.130,11.397,10.078,14.387,17.512,10.735,15.366,10.392,9.384,8.978,8.883
787,14.748,18.976,30.599,11.868,16.538,21.527,14.271,15.388,11.997,12.096,11.073,10.017,14.375,17.536,10.755,14.942,10.483,9.375,9.030,8.808
788,14.780,17.093,29.580,11.770,15.299,20.940,13.675,13.849,11.891,11.529,10.937,10.067,14.288,16.172,10.775,14.483,10.444,9.280,8.895,8.795
789,14.605,15.362,26.997,11.580,14.313,20.494,12.683,12.777,11.945,11.413,10.770,10.067,14.311,14.652,10.636,14.701,10.390,9.232,8.867,8.722
790,14.606,14.180,24.780,11.441,13.859,19.572,12.180,12.129,11.844,11.375,11.091,10.017,15.039,13.590,10.983,14.859,10.325,9.212,8.827,8.743
791,14.689,13.184,22.777,11.460,13.652,18.766,11.966,11.863,11.896,11.274,10.950,10.144,15.835,12.997,11.397,14.810,10.366,9.227,8.714,8.671
792,14.459,12.835,21.041,11.309,13.313,17.921,11.686,11.505,11.877,11.216,11.069,10.067,16.512,12.565,11.586,14.351,10.362,9.135,8.641,8.657
793,14.364,12.423,19.841,11.269,13.176,16.956,11.686,11.410,11.832,11.101,11.186,10.033,18.117,12.414,11.838,14.058,10.374,9.185,8.599,8.743
794,14.236,12.367,18.675,11.139,13.088,16.456,11.345,11.417,11.794,11.077,10.940,10.172,18.131,12.212,11.636,13.818,10.402,9.169,8.523,8.751
795,14.153,12.239,18.033,11.123,13.096,15.774,11.227,11.199,11.858,11.125,11.312,9.939,20.071,12.232,11.950,14.097,10.408,9.118,8.447,8.676
796,14.147,12.232,17.576,11.067,13.000,15.206,11.206,11.243,11.922,11.000,11.098,10.050,20.970,12.055,12.040,13.864,10.374,9.167,8.447,8.671
797,14.032,12.041,17.147,11.108,13.004,14.720,11.049,11.128,11.934,11.163,11.224,9.928,22.947,12.099,12.073,13.642,10.362,9.184,8.395,8.703
798,13.947,12.035,16.753,11.015,12.992,14.162,11.062,11.085,11.907,11.053,11.054,9.928,23.380,11.914,12.109,13.645,10.362,9.166,8.422,8.679
799,13.768,12.124,16.494,10.990,12.894,13.822,10.977,11.113,11.907,11.067,11.284,10.117,24.912,12.043,12.113,14.026,10.349,9.163,8.320,8.659
800,13.755,12.176,16.290,10.990,12.963,13.607,11.023,11.080,11.903,10.976,11.123,9.989,26.075,11.987,12.185,13.810,10.372,9.139,8.397,8.668
801,13.673,12.061,16.101,10.990,12.888,13.360,10.969,11.007,12.057,10.909,11.054,10.139,26.653,11.970,11.950,13.478,10.404,9.118,8.374,8.707
802,13.645,12.004,15.917,10.995,12.873,13.069,10.959,11.005,11.884,10.976,10.899,10.139,26.635,11.865,11.974,13.174,10.315,9.152,8.376,8.679
803,13.578,11.989,15.871,10.993,12.943,12.810,10.948,10.980,11.945,11.163,11.306,10.061,28.891,11.959,12.291,13.360,10.497,9.157,8.332,8.637
804,13.589,11.931,15.777,10.906,12.881,12.689,10.954,10.927,11.922,11.096,11.278,10.050,30.864,11.975,12.285,13.556,10.426,9.114,8.359,8.711
805,13.445,12.028,15.733,10.931,12.941,12.437,10.879,11.030,11.901,10.913,11.079,9.928,30.489,11.925,12.175,13.231,10.386,9.146,8.380,8.713
806,13.393,11.967,15.564,10.954,12.949,12.421,10.972,10.977,11.896,10.846,10.912,10.006,29.882,11.846,11.934,12.923,10.438,9.094,8.398,8.709
807,13.369,11.952,15.528,10.983,13.057,12.283,10.992,11.064,11.936,10.938,11.050,10.011,30.354,11.835,11.993,13.036,10.307,9.087,8.332,8.692
808,13.374,12.000,15.589,10.993,12.881,12.296,10.966,10.954,11.948,11.139,11.233,10.044,31.935,12.007,12.315,13.350,10.402,9.057,8.359,8.638
809,13.321,11.909,15.463,10.926,12.883,12.182,10.825,11.011,11.912,10.938,11.091,10.061,32.535,11.981,12.139,13.190,10.420,9.126,8.345,8.638
810,13.293,11.989,15.477,10.868,12.796,12.085,10.936,10.963,11.903,10.899,11.035,9.944,32.135,11.844,12.060,12.955,10.345,9.126,8.387,8.701
811,13.263,11.967,15.362,11.000,12.751,12.115,10.910,11.005,11.849,10.707,10.823,10.044,30.785,11.743,11.685,12.842,10.370,9.100,8.303,8.682
812,13.223,12.011,15.408,10.947,12.875,12.123,10.879,10.947,11.815,10.894,10.763,9.972,30.102,11.703,11.705,13.000,10.396,9.084,8.327,8.670
813,13.295,11.866,15.394,10.952,12.888,12.005,10.930,10.902,11.829,10.856,10.681,10.011,29.206,11.650,11.748,13.123,10.382,9.093,8.324,8.637
814,13.262,11.915,15.382,10.935,12.906,11.915,10.964,10.972,11.863,10.716,10.580,9.961,28.222,11.593,11.520,12.937,10.349,9.073,8.324,8.629
815,13.237,12.009,15.259,10.971,12.902,11.954,10.871,11.002,11.860,10.764,10.785,9.883,28.737,11.705,11.778,12.703,10.289,9.081,8.279,8.703
816,13.232,12.043,15.317,10.966,12.826,11.914,10.948,10.940,11.943,11.077,11.129,10.050,30.791,11.879,11.970,12.532,10.382,9.161,8.376,8.604
817,13.249,11.920,15.311,10.890,12.963,11.970,10.863,10.941,11.879,10.971,10.997,10.017,31.621,11.926,12.156,12.940,10.246,9.105,8.303,8.680
818,13.242,11.885,15.301,10.976,12.883,11.940,10.861,10.988,11.888,10.846,10.915,9.911,31.633,11.818,12.096,12.795,10.325,9.182,8.319,8.686
819,13.217,11.855,15.342,10.882,12.945,11.858,10.840,10.910,11.834,10.788,10.760,9.906,30.352,11.684,11.636,12.590,10.327,9.112,8.281,8.639
820,13.135,11.900,15.285,10.897,12.820,11.830,10.874,10.931,11.732,10.712,10.618,9.878,29.439,11.627,11.758,12.414,10.327,9.055,8.324,8.720
821,13.171,11.902,15.210,10.964,12.888,11.769,10.905,10.972,11.676,10.519,10.577,9.961,28.470,11.497,11.573,12.215,10.303,9.149,8.306,8.697
822,13.033,11.887,15.160,10.993,12.939,11.711,10.799,10.839,11.813,10.745,10.502,9.961,27.375,11.567,11.533,12.396,10.315,9.018,8.293,8.713
823,13.071,11.818,15.207,10.863,12.904,11.794,10.928,10.915,11.780,10.505,10.555,9.950,26.276,11.463,11.325,12.635,10.257,9.096,8.271,8.649
824,13.011,11.833,15.085,10.933,12.793,11.678,10.956,10.961,11.742,10.524,10.438,10.011,25.217,11.451,11.248,12.341,10.267,9.082,8.292,8.682
825,13.008,11.885,15.027,10.930,12.814,11.689,10.843,10.872,11.794,10.519,10.375,9.900,24.133,11.361,11.248,12.164,10.218,9.073,8.297,8.646
826,13.011,11.883,15.051,10.988,12.916,11.726,10.876,10.933,11.825,10.587,10.372,9.939,23.221,11.457,11.053,12.070,10.299,9.169,8.283,8.683
827,13.000,11.863,15.137,10.973,12.869,11.687,10.856,10.972,11.749,10.490,10.426,10.033,22.447,11.419,11.066,11.911,10.275,9.105,8.286,8.675
828,13.027,11.985,15.083,10.904,12.818,11.797,10.889,10.968,11.718,10.457,10.356,9.933,21.830,11.391,10.921,11.761,10.311,9.097,8.228,8.672
829,13.013,11.963,15.014,11.046,12.771,11.755,10.897,10.887,11.818,10.577,10.413,9.989,21.064,11.414,10.891,11.726,10.392,9.066,8.271,8.724
830,12.996,11.829,15.152,10.937,12.812,11.712,10.923,10.833,11.744,10.514,10.347,9.944,20.464,11.324,10.997,11.614,10.404,9.060,8.352,8.663
831,12.960,11.807,15.085,11.000,12.971,11.686,10.928,10.897,11.718,10.370,10.375,9.939,19.751,11.328,10.907,11.657,10.228,9.103,8.271,8.609
832,13.019,11.900,15.088,11.000,12.830,11.651,10.861,10.975,11.734,10.490,10.350,10.061,19.375,11.339,10.904,11.820,10.325,9.085,8.280,8.662
833,12.881,11.874,15.071,10.878,12.943,11.719,10.866,10.917,11.673,10.413,10.306,9.994,18.855,11.294,10.871,11.950,10.309,9.145,8.305,8.689
834,13.008,11.824,15.079,10.943,12.853,11.640,10.946,10.918,11.721,10.418,10.331,9.933,18.403,11.256,10.818,11.896,10.257,9.088,8.298,8.689
835,12.972,11.909,15.063,10.919,12.998,11.660,10.807,10.878,11.766,10.452,10.199,9.844,18.001,11.329,10.841,11.758,10.271,9.136,8.253,8.678
836,12.987,11.881,15.046,10.894,12.755,11.745,10.987,10.915,11.727,10.548,10.372,9.861,17.569,11.304,10.778,11.672,10.347,9.049,8.294,8.614
