 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32
875,11.517,24.691,16.169,31.986,11.129,13.833,12.828,15.908,13.680,18.541,14.844,8.708,15.187,17.159,12.160,8.793,9.915,12.316,10.498,14.231,13.020,12.803,12.787,14.246,11.913,10.544,10.526,14.529,9.711,24.303,31.716,31.109
876,11.445,24.376,16.155,29.284,10.812,12.461,12.879,16.065,13.648,16.639,14.766,8.733,15.130,16.834,12.114,8.853,9.921,12.282,10.567,14.215,13.071,12.753,12.537,13.373,11.663,10.402,10.433,13.311,9.541,24.017,31.594,30.922
877,11.277,24.285,16.246,26.623,10.578,11.418,12.789,15.998,13.674,14.881,14.836,8.718,15.098,16.727,12.063,8.816,9.954,12.240,10.584,14.153,12.996,12.753,12.215,12.553,11.423,10.316,10.410,12.471,9.362,23.104,31.465,30.969
878,11.265,24.176,16.212,24.668,10.386,10.938,12.727,16.020,13.575,13.803,14.712,8.762,15.183,16.816,12.070,8.780,9.954,12.274,10.594,14.265,13.023,12.799,11.870,12.067,11.300,10.216,10.433,11.968,9.343,22.740,31.492,30.969
879,11.207,24.102,16.190,23.019,10.419,10.542,12.730,15.923,13.710,12.935,14.560,8.697,15.167,16.765,12.073,8.748,9.941,12.257,10.556,14.148,12.931,12.824,11.725,11.763,11.141,10.232,10.465,11.736,9.209,22.234,31.442,31.114
880,11.131,24.232,16.211,21.826,10.248,10.356,12.710,15.998,13.829,12.558,14.342,8.726,15.160,16.592,12.085,8.820,9.921,12.278,10.543,14.245,13.032,12.841,11.604,11.497,11.093,10.176,10.409,11.496,9.169,22.113,31.333,31.020
881,11.107,24.171,16.118,21.000,10.285,10.203,12.726,15.892,13.685,12.212,14.354,8.709,15.191,16.588,12.117,8.787,9.954,12.317,10.560,14.208,12.896,12.837,11.641,11.302,11.062,10.164,10.409,11.468,9.147,21.359,31.299,30.971
882,11.051,23.953,16.089,20.246,10.199,10.330,12.836,16.171,13.769,12.061,14.428,8.710,15.170,16.699,12.091,8.801,9.909,12.294,10.590,14.176,12.916,12.799,11.428,11.239,11.020,10.167,10.487,11.375,9.143,21.221,31.555,31.062
883,11.104,24.019,15.901,19.640,10.290,10.297,12.678,16.070,13.660,11.810,14.378,8.722,15.046,16.677,12.068,8.756,9.960,12.230,10.564,14.092,13.037,12.791,11.564,11.186,11.093,10.119,10.446,11.175,9.025,20.680,31.394,30.953
884,10.938,23.953,15.963,19.282,10.216,10.258,12.682,15.824,13.607,11.619,14.328,8.728,15.156,16.713,12.058,8.773,9.943,12.367,10.562,14.232,12.961,12.665,11.556,11.005,10.980,10.089,10.444,11.329,9.122,20.762,31.499,30.956
885,10.998,24.085,16.096,18.969,10.242,10.203,12.682,16.079,13.626,11.587,14.258,8.731,15.093,16.611,12.105,8.845,10.034,12.312,10.560,14.218,12.995,12.657,11.557,10.954,10.851,10.097,10.450,11.221,9.097,20.242,31.396,31.065
886,10.949,24.061,15.952,18.742,10.183,10.183,12.688,15.626,13.699,11.628,14.217,8.698,15.205,16.692,12.092,8.809,9.928,12.350,10.590,14.269,13.038,12.628,11.571,10.926,11.032,10.032,10.403,11.232,9.033,20.139,31.384,31.094
887,10.971,24.029,15.915,18.434,10.238,10.157,12.706,15.669,13.658,11.569,14.249,8.729,15.172,16.606,12.134,8.786,9.926,12.285,10.549,14.224,13.041,12.603,11.433,10.838,10.869,10.045,10.376,11.261,9.060,19.939,31.420,30.958
888,10.941,23.948,15.775,18.203,10.216,10.170,12.650,15.678,13.616,11.561,14.305,8.708,15.159,16.608,12.101,8.832,9.887,12.238,10.554,14.224,12.994,12.699,11.511,10.859,10.851,9.980,10.435,11.239,9.089,19.697,31.450,31.070
889,10.946,24.010,15.997,18.067,10.226,10.268,12.718,16.054,13.642,11.400,14.269,8.718,15.185,16.594,12.022,8.821,9.950,12.278,10.491,14.198,13.015,12.732,11.404,10.823,10.845,10.003,10.399,11.211,9.062,19.411,31.371,30.868
890,10.892,23.992,15.823,17.902,10.220,10.003,12.680,15.691,13.550,11.468,14.282,8.717,15.121,16.647,12.040,8.792,9.970,12.297,10.552,14.195,12.961,12.724,11.424,10.857,10.964,9.950,10.504,11.171,9.095,19.476,31.381,30.753
891,10.851,23.957,15.879,17.683,10.189,10.288,12.777,15.743,13.591,11.474,14.278,8.702,15.121,16.672,12.094,8.781,9.895,12.300,10.618,14.158,12.963,12.795,11.381,10.823,10.980,9.919,10.432,11.111,9.151,18.900,31.230,30.875
892,10.918,23.935,15.914,17.838,10.173,10.239,12.758,15.770,13.578,11.532,14.212,8.736,15.176,16.619,12.079,8.801,9.925,12.331,10.541,14.133,12.953,12.766,11.469,10.854,10.869,9.903,10.501,11.025,9.110,18.874,31.408,30.857
893,10.895,23.989,15.903,17.594,10.149,10.252,12.653,15.788,13.598,11.517,14.151,8.744,15.145,16.620,12.123,8.833,9.992,12.297,10.526,14.145,12.924,12.812,11.418,10.765,10.887,9.936,10.473,11.232,9.052,18.658,31.464,30.865
894,10.892,24.021,15.923,17.547,10.160,10.232,12.638,15.552,13.598,11.519,14.280,8.703,15.134,16.677,12.057,8.828,9.956,12.231,10.586,14.106,12.875,12.808,11.446,10.784,10.831,9.894,10.452,11.200,9.076,18.455,31.350,30.902
895,10.892,23.992,15.823,17.585,10.118,10.150,12.662,15.583,13.548,11.478,14.286,8.718,15.160,16.651,12.059,8.812,9.930,12.233,10.506,14.165,12.911,12.653,11.426,10.730,10.812,9.909,10.413,11.100,9.114,18.429,31.594,30.902
896,10.880,24.056,15.871,17.461,10.220,10.137,12.666,15.536,13.505,11.452,14.229,8.679,15.218,16.643,12.066,8.819,9.928,12.259,10.556,14.275,12.967,12.523,11.464,10.680,10.948,9.886,10.430,11.321,9.002,18.303,31.479,30.959
897,10.849,23.845,15.950,17.430,10.165,10.141,12.646,15.649,13.587,11.515,14.205,8.756,15.047,16.656,12.055,8.816,9.945,12.250,10.599,14.182,12.913,12.699,11.396,10.662,10.788,9.893,10.415,11.071,9.103,18.069,31.442,30.961
898,10.841,23.959,15.955,17.535,10.130,10.203,12.657,15.626,13.530,11.431,14.183,8.740,15.103,16.629,12.069,8.824,9.920,12.220,10.491,14.263,12.976,12.640,11.329,10.689,10.831,9.868,10.399,11.079,9.076,17.926,31.420,30.985
899,10.823,24.015,15.911,17.461,10.130,10.085,12.672,15.473,13.493,11.565,14.114,8.708,15.128,16.558,12.049,8.782,9.900,12.316,10.552,14.156,12.962,12.707,11.409,10.600,10.883,9.800,10.383,11.196,9.110,17.965,31.389,31.037
900,10.842,23.862,15.962,17.389,9.996,10.199,12.629,15.527,13.381,11.548,14.237,8.765,15.198,16.656,12.098,8.809,9.980,12.264,10.577,14.204,12.991,12.858,11.295,10.679,10.833,9.865,10.377,11.189,8.998,17.567,31.567,31.062
901,10.841,23.934,16.029,17.329,10.084,10.255,12.621,15.495,13.639,11.411,14.159,8.762,15.137,16.677,12.062,8.808,9.982,12.215,10.601,14.150,13.060,12.741,11.378,10.701,10.776,9.924,10.453,11.161,9.039,18.069,31.541,30.872
902,10.804,23.913,15.893,17.272,10.095,10.216,12.740,15.543,13.452,11.470,14.147,8.722,15.152,16.652,12.061,8.739,9.966,12.217,10.637,14.174,13.010,12.674,11.526,10.730,10.778,9.854,10.380,11.257,9.027,18.351,31.530,31.000
903,10.781,23.823,15.859,17.425,10.096,10.209,12.583,15.791,13.671,11.457,14.100,8.718,15.079,16.578,12.072,8.843,9.889,12.276,10.536,14.129,12.977,12.632,11.446,10.749,10.859,9.835,10.448,11.046,9.083,18.229,31.672,31.072
904,10.772,23.986,15.883,17.313,10.136,10.124,12.628,15.597,13.537,11.474,14.182,8.717,15.153,16.715,12.134,8.761,9.986,12.326,10.567,14.246,12.858,12.778,11.404,10.641,10.796,9.789,10.356,11.225,9.010,17.991,31.616,31.065
905,10.826,23.935,15.942,17.327,10.111,10.186,12.655,15.561,13.632,11.474,14.177,8.767,15.107,16.602,12.078,8.726,9.879,12.276,10.494,14.166,12.947,12.791,11.373,10.655,10.762,9.844,10.383,11.143,9.033,17.762,31.409,30.901
906,10.837,23.944,16.045,17.241,10.142,10.180,12.741,15.757,13.662,11.470,14.192,8.722,15.100,16.697,12.101,8.853,10.003,12.318,10.562,14.277,12.899,12.678,11.413,10.784,10.831,9.807,10.503,11.132,9.099,19.983,31.408,30.906
907,10.823,23.971,15.875,17.305,10.130,10.271,12.689,15.736,13.514,11.459,14.172,8.740,15.075,16.651,12.084,8.773,9.948,12.253,10.519,14.215,12.962,12.632,11.354,10.698,10.837,9.832,10.345,11.254,9.045,21.329,31.614,30.863
908,10.814,23.920,15.904,17.265,10.095,10.219,12.682,15.775,13.445,11.457,14.159,8.731,15.222,16.638,12.068,8.813,9.884,12.272,10.519,14.151,12.995,12.879,11.311,10.758,10.744,9.805,10.405,11.100,9.017,20.987,31.459,30.925
909,10.765,23.897,15.880,17.186,10.173,10.324,12.700,15.926,13.562,11.487,14.319,8.702,15.099,16.572,12.071,8.788,9.889,12.235,10.554,14.163,12.860,12.732,11.336,10.720,10.794,9.818,10.444,11.086,9.014,20.580,31.403,30.964
910,10.795,23.928,15.974,17.263,10.196,10.190,12.652,15.815,13.548,11.431,14.218,8.762,15.102,16.553,12.073,8.799,9.993,12.206,10.536,14.192,12.926,12.707,11.423,10.758,10.812,9.823,10.373,11.039,9.095,20.199,31.487,30.974
911,10.790,23.893,15.965,17.241,10.127,10.255,12.669,15.786,13.461,11.418,14.178,8.734,15.174,16.606,12.052,8.802,9.970,12.212,10.594,14.186,13.015,12.615,11.366,10.796,10.764,9.817,10.399,11.189,8.953,19.511,31.465,30.998
912,10.841,23.997,15.930,17.138,10.219,10.330,12.683,15.759,13.498,11.390,14.127,8.721,15.245,16.684,12.104,8.803,9.984,12.274,10.543,14.203,12.959,12.623,11.271,10.744,10.766,9.817,10.393,11.039,9.008,19.307,31.355,30.855
913,10.817,23.906,15.933,17.222,10.105,10.225,12.630,15.736,13.571,11.489,14.180,8.722,15.057,16.619,12.047,8.782,9.906,12.266,10.528,14.218,12.798,12.908,11.401,10.696,10.772,9.812,10.424,11.132,9.039,19.165,31.323,30.597
914,10.801,23.931,15.909,17.274,10.162,10.147,12.640,15.971,13.518,11.442,14.081,8.735,15.113,16.601,12.098,8.784,9.980,12.273,10.534,14.203,12.973,12.795,11.384,10.761,10.843,9.810,10.386,11.164,9.021,18.762,31.396,30.953
915,10.848,23.953,16.043,17.227,10.183,10.154,12.592,15.962,13.438,11.370,14.213,8.709,15.142,16.565,12.061,8.735,9.921,12.216,10.504,14.217,12.962,12.703,11.398,10.729,10.813,9.795,10.432,10.982,9.033,18.779,31.418,31.127
916,10.772,23.905,15.819,17.286,10.157,10.275,12.587,15.939,13.505,11.465,14.170,8.713,15.165,16.426,12.100,8.828,9.977,12.325,10.521,14.193,12.995,12.582,11.361,10.847,10.897,9.834,10.486,11.139,9.021,18.558,31.403,31.039
917,10.812,23.935,15.796,17.172,10.103,10.239,12.609,16.041,13.546,11.491,14.178,8.727,15.192,16.478,12.111,8.834,9.966,12.312,10.530,14.231,13.004,12.720,11.383,10.729,10.825,9.780,10.406,11.114,9.047,18.251,31.462,30.977
918,10.780,23.927,15.716,17.048,10.205,10.183,12.596,16.124,13.514,11.528,14.163,8.724,15.236,16.615,12.073,8.747,9.966,12.223,10.521,14.114,12.872,12.703,11.351,10.761,10.794,9.745,10.443,11.079,9.012,17.939,31.462,31.169
919,10.839,23.986,15.826,17.217,10.171,10.219,12.558,16.331,13.646,11.470,14.160,8.718,15.135,16.684,12.077,8.824,9.874,12.310,10.592,14.204,12.947,12.757,11.428,10.663,10.786,9.692,10.398,11.032,9.083,17.931,31.519,31.233
920,10.800,24.098,16.035,17.384,10.183,10.176,12.627,16.135,13.546,11.448,14.220,8.695,15.114,16.619,12.050,8.827,9.975,12.336,10.534,14.187,12.991,12.791,11.368,10.674,10.716,9.793,10.396,11.068,8.994,17.900,31.636,31.120
921,10.800,23.970,15.915,17.334,10.196,10.170,12.610,16.162,13.594,11.400,14.228,8.735,15.117,16.736,12.065,8.828,9.926,12.338,10.599,14.248,12.894,12.611,11.386,10.711,10.756,9.796,10.428,11.189,9.085,17.636,31.482,30.997
922,10.769,23.986,16.056,17.325,10.097,10.144,12.628,16.065,13.477,11.448,14.140,8.738,15.073,16.633,12.102,8.792,10.012,12.464,10.562,14.170,12.959,12.795,11.333,10.634,10.815,9.753,10.397,11.186,8.986,17.723,31.450,31.101
923,10.798,23.879,15.890,17.243,10.194,10.085,12.605,16.061,13.580,11.500,14.236,8.746,15.194,16.640,12.102,8.802,9.954,12.402,10.552,14.206,12.906,12.690,11.290,10.665,10.798,9.794,10.401,11.179,9.025,17.775,31.482,31.154
924,10.833,24.070,15.896,17.119,10.103,10.196,12.620,16.007,13.553,11.494,14.155,8.753,15.132,16.788,12.117,8.824,9.947,12.482,10.543,14.181,12.943,12.732,11.333,10.716,10.794,9.754,10.375,11.111,8.975,17.294,31.609,30.987
925,10.784,24.039,15.767,17.177,10.180,10.229,12.647,15.968,13.516,11.496,14.210,8.722,15.199,16.647,12.075,8.814,9.973,12.463,10.532,14.200,12.976,12.874,11.348,10.706,10.756,9.795,10.393,11.171,8.984,17.325,31.611,31.068
926,10.813,23.996,15.875,17.229,10.179,10.209,12.635,16.155,13.671,11.437,14.157,8.742,15.349,16.565,12.086,8.808,9.898,12.507,10.577,14.140,12.908,12.812,11.321,10.741,10.750,9.760,10.334,11.089,9.041,17.048,31.382,31.049
927,10.744,23.970,15.834,17.322,10.061,10.147,12.604,16.108,13.454,11.442,14.203,8.716,15.137,16.624,12.103,8.770,9.993,12.493,10.564,14.156,12.930,12.577,11.348,10.744,10.722,9.786,10.377,11.054,9.014,17.152,31.328,30.937
928,10.772,24.172,15.965,17.189,10.115,10.176,12.633,16.045,13.427,11.418,14.200,8.702,15.194,16.554,12.052,8.792,9.989,12.425,10.597,14.145,12.866,12.724,11.296,10.622,10.770,9.740,10.403,11.279,9.048,17.143,31.345,30.660
929,10.735,23.931,15.791,17.122,10.105,10.216,12.585,16.038,13.683,11.420,14.178,8.686,15.151,16.535,12.067,8.789,9.933,12.385,10.466,14.124,12.990,12.582,11.378,10.758,10.742,9.719,10.439,11.111,9.058,17.004,31.360,30.787
930,10.763,23.957,15.909,17.002,10.136,10.239,12.648,16.241,13.427,11.517,14.189,8.726,15.149,16.610,12.076,8.847,9.918,12.378,10.511,14.140,12.961,12.715,11.334,10.716,10.710,9.756,10.368,11.150,9.041,16.887,31.169,30.633
931,10.749,23.827,15.887,17.045,10.152,10.248,12.646,16.000,13.432,11.416,14.103,8.713,15.068,16.501,12.040,8.756,9.985,12.305,10.558,14.163,12.973,12.598,11.223,10.579,10.784,9.713,10.432,11.143,8.944,16.779,31.338,30.719
932,10.810,23.832,15.976,17.048,10.108,10.225,12.654,16.209,13.466,11.323,14.182,8.738,15.132,16.494,12.100,8.860,9.903,12.333,10.496,14.156,12.941,12.640,11.351,10.674,10.812,9.782,10.390,11.118,8.984,16.762,31.250,30.585
933,10.718,23.933,15.762,17.057,10.095,10.252,12.576,16.101,13.518,11.396,14.126,8.687,15.128,16.494,12.071,8.806,9.945,12.240,10.502,14.118,12.955,12.690,11.281,10.720,10.710,9.754,10.419,11.243,9.076,16.632,31.511,30.580
934,10.784,23.957,15.752,16.983,10.142,10.252,12.551,16.072,13.623,11.483,14.064,8.719,15.130,16.654,12.063,8.806,9.902,12.277,10.562,14.127,12.873,12.866,11.344,10.679,10.685,9.721,10.402,11.121,9.043,16.502,31.384,30.784
935,10.776,23.912,15.831,17.124,10.204,10.186,12.590,15.777,13.459,11.437,14.129,8.696,15.109,16.510,12.033,8.777,9.952,12.219,10.564,14.142,12.952,12.833,11.300,10.703,10.722,9.708,10.419,11.111,9.089,16.706,31.206,30.972
936,10.791,24.047,15.647,17.088,10.167,10.167,12.610,15.867,13.493,11.433,14.153,8.692,15.075,16.626,12.045,8.837,9.955,12.292,10.582,14.190,12.919,12.649,11.323,10.722,10.837,9.772,10.372,11.039,9.023,16.615,31.338,30.862
937,10.750,23.939,15.709,17.119,10.140,10.203,12.714,16.124,13.566,11.435,14.055,8.696,15.132,16.629,12.054,8.749,9.929,12.241,10.560,14.177,12.912,12.753,11.293,10.691,10.758,9.751,10.478,11.143,9.047,16.312,31.538,30.728
938,10.753,24.047,15.653,17.134,10.171,10.186,12.658,16.122,13.594,11.457,14.192,8.741,15.180,16.517,12.060,8.804,9.929,12.268,10.521,14.191,13.006,12.757,11.361,10.751,10.720,9.765,10.427,11.139,9.025,16.494,31.433,30.800
939,10.801,24.011,15.545,17.232,10.180,10.222,12.688,15.982,13.454,11.418,14.097,8.724,15.199,16.608,12.045,8.771,9.906,12.209,10.569,14.171,12.981,12.661,11.331,10.715,10.760,9.778,10.414,11.275,9.037,16.338,31.435,30.741
940,10.795,23.861,15.645,17.265,10.120,10.222,12.701,16.189,13.505,11.409,14.178,8.722,15.208,16.627,12.080,8.812,9.970,12.269,10.642,14.138,12.939,12.715,11.361,10.703,10.812,9.797,10.415,11.129,8.977,16.242,31.411,30.889
941,10.772,23.952,15.685,17.033,10.097,10.199,12.668,15.980,13.473,11.461,14.140,8.664,15.109,16.492,12.073,8.797,10.012,12.227,10.599,14.181,12.916,12.753,11.288,10.704,10.770,9.727,10.414,11.254,9.105,16.147,31.306,31.039
942,10.802,23.933,15.647,17.095,10.145,10.199,12.663,15.914,13.436,11.439,14.066,8.647,15.116,16.701,12.029,8.800,9.959,12.308,10.556,14.139,12.948,12.808,11.301,10.643,10.806,9.717,10.337,11.139,9.016,16.052,31.168,30.815
943,10.782,23.883,15.617,17.179,10.096,10.252,12.684,15.986,13.450,11.411,14.144,8.698,15.142,16.622,12.120,8.807,9.951,12.251,10.532,14.180,12.949,12.757,11.381,10.679,10.804,9.773,10.398,11.146,8.969,15.961,31.513,30.863
944,10.850,23.832,15.657,17.181,10.165,10.154,12.725,16.009,13.454,11.500,14.135,8.693,15.099,16.652,12.083,8.824,9.992,12.257,10.509,14.209,12.804,12.766,11.296,10.771,10.734,9.825,10.414,11.086,8.998,16.043,31.269,30.883
945,10.826,27.109,16.514,22.348,11.227,13.078,12.739,15.874,13.705,14.645,14.370,8.711,15.138,16.888,12.072,8.841,9.944,12.210,10.536,14.140,12.982,12.766,12.062,12.402,11.089,10.010,10.465,13.421,9.293,17.597,31.384,30.717
946,12.369,27.959,18.994,30.215,12.066,15.902,12.786,15.923,13.763,19.041,14.964,8.722,15.163,16.856,12.136,8.840,10.053,12.295,10.648,14.228,12.934,12.720,13.171,14.359,11.675,10.611,10.439,16.250,9.638,24.052,31.582,31.072
947,13.244,26.768,20.169,33.938,12.007,15.510,12.955,15.732,13.603,19.766,15.290,8.740,15.261,17.050,12.100,8.836,9.973,12.255,10.796,14.266,13.048,12.808,13.155,14.275,11.780,10.811,10.488,16.471,9.742,32.043,31.234,31.055
948,14.722,25.751,19.489,35.418,11.826,14.340,12.974,15.887,13.689,19.199,15.541,8.726,15.319,17.221,12.179,8.889,9.947,12.312,10.805,14.320,13.019,12.883,12.807,13.155,11.597,10.549,10.448,15.589,9.587,37.000,31.785,31.106
949,15.742,24.945,17.647,35.513,11.390,13.069,13.044,15.581,13.721,17.199,15.458,8.731,15.156,16.870,12.121,8.865,9.966,12.315,10.760,14.256,13.121,12.937,12.288,12.402,11.272,10.448,10.467,14.368,9.436,42.429,31.382,31.013
950,15.943,24.627,16.696,34.012,11.049,11.908,13.242,15.218,13.548,15.515,15.481,8.727,15.222,16.649,12.091,8.836,9.902,12.248,10.609,14.260,13.048,12.833,11.950,11.869,11.200,10.409,10.503,13.054,9.366,45.883,31.621,31.042
951,17.041,24.470,16.104,33.561,10.696,11.199,13.320,15.205,13.550,13.991,15.460,8.694,15.262,16.697,12.142,8.819,9.984,12.247,10.712,14.250,12.997,12.916,11.795,11.469,10.952,10.287,10.504,12.407,9.289,48.195,31.665,31.098
952,17.712,24.268,15.799,33.148,10.617,10.660,13.459,15.423,13.632,13.108,15.349,8.745,15.225,16.658,12.104,8.802,9.981,12.204,10.773,14.241,13.149,12.720,11.724,11.273,10.859,10.320,10.529,11.864,9.209,49.459,31.689,30.976
953,17.606,24.257,15.703,30.969,10.487,10.395,13.440,15.077,13.498,12.569,15.054,8.718,15.244,16.601,12.095,8.828,9.925,12.249,10.712,14.258,13.081,12.803,11.586,11.155,10.893,10.257,10.401,11.518,9.087,47.900,31.435,30.927
954,16.577,24.103,15.767,28.372,10.408,10.245,13.309,14.941,13.655,12.208,14.801,8.734,15.106,16.684,12.107,8.789,9.963,12.254,10.545,14.189,12.975,12.799,11.458,11.022,10.938,10.166,10.445,11.450,9.140,45.286,31.421,31.028
955,15.677,24.154,15.658,27.084,10.306,10.225,13.318,14.953,13.505,12.050,14.711,8.722,15.172,16.506,12.063,8.783,9.951,12.209,10.637,14.168,12.921,12.766,11.562,10.940,10.968,10.094,10.388,11.350,9.114,44.558,31.435,30.784
956,14.838,24.264,15.764,25.778,10.256,10.408,13.210,14.878,13.438,11.693,14.523,8.712,15.056,16.538,12.051,8.862,9.930,12.242,10.569,14.180,13.037,12.833,11.448,10.758,10.901,10.056,10.443,11.239,8.998,44.225,31.421,30.977
957,14.104,23.802,15.521,24.704,10.223,10.271,13.082,14.741,13.514,11.589,14.536,8.709,15.167,16.597,12.037,8.799,9.939,12.160,10.584,14.113,12.926,12.665,11.374,10.778,10.990,10.103,10.441,11.196,9.112,44.758,30.985,30.179
958,13.635,24.114,15.575,23.477,10.235,10.255,13.104,14.957,13.466,11.660,14.391,8.720,15.167,16.617,12.061,8.802,9.943,12.248,10.528,14.171,12.875,12.552,11.409,10.789,10.861,10.038,10.321,11.279,8.981,41.680,31.360,30.867
959,13.195,24.059,15.586,22.432,10.208,10.160,13.021,14.795,13.507,11.606,14.268,8.709,15.218,16.601,12.090,8.810,9.969,12.286,10.652,14.146,12.901,12.870,11.389,10.751,10.873,10.010,10.449,11.082,9.023,43.411,31.181,30.906
960,12.851,24.186,15.671,21.282,10.196,10.131,12.956,14.563,13.445,11.537,14.359,8.707,15.162,16.480,12.075,8.773,9.966,12.238,10.513,14.090,12.934,12.824,11.250,10.869,10.810,10.008,10.394,11.189,9.058,42.039,31.267,30.982
961,12.565,23.994,15.765,20.959,10.186,10.261,12.951,14.917,13.484,11.481,14.282,8.713,15.098,16.553,12.048,8.843,9.988,12.238,10.573,14.125,12.817,12.766,11.443,10.825,10.776,9.990,10.453,11.304,9.043,42.372,31.504,30.738
962,12.346,24.025,15.605,21.263,10.146,10.176,12.880,14.696,13.505,11.470,14.257,8.731,15.151,16.531,12.083,8.790,9.956,12.300,10.603,14.224,12.906,12.569,11.414,10.866,10.758,9.950,10.383,11.125,8.975,44.182,31.245,30.740
963,12.122,24.092,15.681,20.337,10.223,10.180,12.905,14.809,13.550,11.481,14.217,8.738,15.174,16.645,12.054,8.769,9.967,12.262,10.448,14.107,12.919,12.766,11.336,10.723,10.802,9.918,10.389,11.182,9.006,42.723,31.315,30.820
964,11.934,23.872,15.701,19.675,10.238,10.193,12.823,14.786,13.523,11.597,14.190,8.684,15.141,16.529,12.034,8.736,9.865,12.280,10.534,14.116,12.953,12.473,11.364,10.754,10.784,9.880,10.486,11.075,9.023,40.736,31.394,31.190
965,11.804,24.029,15.690,19.274,10.133,10.232,12.805,15.041,13.486,11.543,14.202,8.690,15.130,16.544,12.034,8.786,10.005,12.239,10.603,14.082,12.934,12.565,11.338,10.692,10.782,9.935,10.351,11.182,9.027,40.576,31.245,30.872
966,11.951,24.111,18.513,23.749,11.490,12.072,12.818,15.239,13.632,13.108,14.651,8.691,15.135,16.920,12.405,8.925,10.016,12.346,11.107,14.375,12.908,13.079,11.489,10.704,10.956,9.913,10.568,12.693,9.047,40.861,31.355,30.886
967,11.867,24.099,19.629,26.964,12.105,13.092,12.834,15.471,13.573,14.091,14.870,8.767,15.290,16.800,12.374,8.969,10.003,12.258,11.238,14.345,12.866,13.054,11.424,10.713,11.022,9.860,10.523,13.350,9.052,40.805,31.472,30.815
968,11.686,24.025,18.264,24.752,11.563,11.987,12.895,15.275,13.452,13.058,14.776,8.692,15.127,16.638,12.229,8.908,9.978,12.228,10.906,14.280,12.945,12.941,11.409,10.713,10.935,9.878,10.397,12.457,9.035,39.519,31.239,30.719
969,11.594,24.102,17.200,22.678,11.019,11.134,12.799,15.354,13.482,12.429,14.689,8.729,15.199,16.665,12.185,8.896,10.005,12.186,10.800,14.207,12.835,12.770,11.371,10.655,10.829,9.840,10.377,11.918,8.988,39.602,31.266,30.839
970,11.398,24.114,16.535,21.215,10.619,10.559,12.854,15.536,13.589,11.911,14.472,8.685,15.216,16.492,12.089,8.803,9.929,12.246,10.715,14.174,12.880,12.778,11.304,10.613,10.857,9.860,10.350,11.546,9.027,38.160,31.386,30.829
971,11.324,23.979,16.171,20.048,10.499,10.271,12.739,15.572,13.630,11.647,14.258,8.686,15.059,16.549,12.094,8.808,9.969,12.247,10.618,14.146,12.939,12.820,11.401,10.629,10.760,9.859,10.401,11.200,9.031,36.952,31.330,30.759
972,11.220,23.807,15.990,19.554,10.319,10.324,12.771,15.586,13.610,11.645,14.321,8.693,15.046,16.522,12.026,8.771,10.029,12.243,10.627,14.158,12.962,12.594,11.280,10.741,10.823,9.868,10.431,11.150,9.105,37.017,31.323,30.998
973,11.275,24.029,15.863,18.864,10.264,10.317,12.733,15.827,13.687,11.506,14.302,8.709,15.190,16.314,12.047,8.794,10.308,12.224,10.616,14.144,12.902,12.741,11.344,10.713,10.825,9.826,10.373,11.154,8.981,38.571,31.140,30.888
974,11.071,23.889,15.968,18.499,10.195,10.242,12.684,15.921,13.788,11.444,14.265,8.720,15.107,16.652,12.006,8.773,10.139,12.281,10.569,14.166,12.884,12.703,11.328,10.749,10.750,9.750,10.454,11.111,9.130,37.013,31.462,30.872
975,11.008,23.699,16.075,18.220,10.227,10.180,12.703,15.876,13.906,11.450,14.218,8.709,14.978,16.524,12.041,8.823,10.029,12.234,10.524,14.150,12.950,12.724,11.216,10.646,10.794,9.800,10.362,11.229,9.000,36.104,31.426,30.896
976,11.007,23.757,15.922,18.270,10.202,10.092,12.709,15.818,13.760,11.584,14.203,8.735,15.026,16.531,12.014,8.804,10.056,12.160,10.528,14.139,12.958,12.628,11.399,10.665,10.744,9.788,10.368,11.100,9.025,34.784,31.491,31.046
977,10.975,23.845,16.014,17.893,10.192,10.157,12.676,15.874,13.744,11.437,14.180,8.695,15.132,16.626,12.048,8.746,10.018,12.228,10.517,14.157,12.927,12.686,11.266,10.658,10.683,9.797,10.397,11.093,8.969,33.645,31.553,30.821
978,11.036,23.795,16.075,17.706,10.210,10.131,12.693,16.043,13.614,11.554,14.114,8.737,15.144,16.483,12.073,8.793,10.040,12.225,10.470,14.139,12.860,12.774,11.300,10.651,10.813,9.810,10.467,11.257,8.988,32.537,31.274,30.675
979,10.967,23.901,15.901,17.845,10.117,10.235,12.766,16.113,13.589,11.502,14.151,8.691,15.156,16.556,12.043,8.794,9.921,12.327,10.528,14.138,12.916,12.795,11.280,10.689,10.732,9.767,10.342,11.061,9.050,31.861,31.261,30.504
980,10.961,23.862,15.712,17.673,10.160,10.183,12.627,15.984,13.804,11.539,14.103,8.736,15.158,16.583,12.057,8.804,9.974,12.268,10.528,14.136,13.000,12.619,11.351,10.763,10.770,9.815,10.389,11.071,9.058,30.935,31.487,31.180
