 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16
630,86.878,93.495,86.405,99.819,99.159,96.243,90.159,92.749,88.628,87.829,95.382,93.848,94.408,92.614,90.584,88.097
631,86.854,92.580,86.241,98.505,98.701,96.874,89.861,92.604,87.822,88.632,95.866,94.084,93.895,92.585,90.807,88.079
632,87.126,93.224,85.991,98.743,98.847,96.877,90.809,92.316,88.325,88.633,96.250,94.218,94.070,92.670,91.017,88.551
633,87.164,93.394,85.984,99.462,99.265,96.175,90.594,92.511,87.895,88.311,95.799,93.591,93.951,92.840,91.171,87.967
634,87.397,93.862,86.162,99.134,98.750,95.956,89.769,92.743,88.034,88.466,95.913,94.747,94.111,92.652,90.998,88.401
635,87.291,92.864,85.556,99.270,99.011,96.230,89.231,92.773,87.782,88.265,95.766,93.522,94.090,93.691,90.854,88.974
636,86.996,93.711,85.892,99.177,98.947,96.533,90.034,92.594,88.307,88.705,95.333,94.156,94.248,93.130,90.556,89.013
637,86.814,93.211,85.822,98.916,99.364,96.270,90.561,92.556,88.198,88.746,95.601,93.883,94.032,93.144,90.193,88.410
638,87.120,92.965,86.130,98.365,99.335,96.921,90.252,93.013,88.172,87.887,95.391,94.131,94.179,92.854,90.960,88.672
639,87.056,92.967,85.694,99.147,99.150,96.560,89.698,93.029,87.513,88.400,95.309,94.396,94.220,92.856,91.134,88.729
640,87.575,93.055,85.945,98.816,99.153,96.555,89.447,92.532,87.941,88.249,95.307,93.682,93.477,93.564,90.774,88.154
641,87.218,93.671,85.952,99.050,99.146,96.199,90.549,92.393,87.968,88.343,95.905,93.955,94.288,92.811,90.678,88.559
642,87.012,93.364,85.897,98.797,98.030,95.959,89.592,92.519,87.562,87.882,95.763,93.873,94.479,92.660,90.479,87.859
643,87.204,92.716,85.636,99.276,98.174,96.451,89.547,91.888,87.180,88.182,95.441,94.060,93.720,92.668,90.345,88.295
644,87.038,93.296,86.255,98.737,99.324,96.038,90.129,91.947,87.297,88.285,95.003,93.314,94.476,92.686,90.671,88.421
645,87.002,93.043,85.774,98.413,99.131,95.691,90.245,92.217,88.293,88.424,95.056,93.854,94.303,92.827,90.378,87.925
646,87.397,92.729,86.399,98.091,99.225,96.522,90.543,92.011,87.289,88.338,95.181,93.984,94.038,93.016,90.078,88.529
647,87.315,92.786,85.739,98.086,99.161,96.257,89.581,91.805,88.279,87.941,95.739,94.456,93.476,92.641,89.995,87.762
648,86.463,92.425,85.844,99.458,99.013,95.462,89.676,92.176,87.943,88.309,94.977,93.758,94.071,93.519,90.571,88.143
649,87.335,92.945,85.673,98.631,98.792,96.951,90.549,92.345,87.796,88.364,94.835,94.004,94.182,92.838,90.355,88.656
650,88.898,93.284,85.850,99.171,99.835,97.803,91.350,92.695,87.867,88.823,97.547,96.402,95.357,92.170,90.639,87.683
651,87.615,93.445,85.468,99.363,98.881,97.063,90.694,92.666,87.883,88.062,95.634,95.556,95.673,91.941,91.080,88.368
652,86.637,92.796,85.771,99.225,98.797,96.145,91.105,92.037,87.782,88.400,95.673,94.865,95.774,92.181,90.349,88.264
653,87.212,92.575,85.165,99.184,98.447,97.918,91.529,91.944,87.800,87.965,95.348,94.269,95.398,92.710,90.079,88.650
654,87.072,92.709,85.508,98.652,98.669,96.366,90.789,91.979,87.434,88.148,95.299,93.743,95.372,92.872,90.668,88.430
655,87.066,93.131,85.484,98.907,98.809,96.120,90.664,92.489,87.255,88.231,94.917,94.265,94.716,92.638,90.271,88.524
656,87.477,92.952,85.316,98.402,99.112,96.847,90.437,92.027,87.626,88.691,94.845,93.602,94.632,91.782,90.102,88.244
657,85.756,92.339,85.418,99.218,98.731,96.538,90.950,92.824,87.846,87.748,95.315,93.776,94.598,92.537,90.352,87.883
658,87.198,93.151,85.643,98.864,98.667,95.563,90.477,91.602,87.390,87.939,95.196,93.446,94.799,91.912,90.137,87.656
659,87.557,92.905,85.915,98.609,98.729,96.418,90.455,91.888,87.558,88.281,95.080,93.639,94.660,91.793,90.429,88.586
660,86.852,93.025,85.244,98.687,97.962,96.680,90.471,91.575,87.812,87.941,95.418,93.891,94.192,92.279,90.538,87.608
661,86.273,92.437,85.297,99.095,98.140,96.139,89.833,92.043,87.360,87.571,95.351,93.226,94.098,91.952,90.050,88.511
662,85.673,92.377,85.435,98.814,97.856,96.126,90.171,92.056,87.451,87.440,95.191,93.374,94.058,91.660,89.775,87.839
663,86.106,91.691,85.213,98.436,97.814,96.158,89.793,91.401,87.170,87.679,94.943,92.879,93.983,92.154,89.904,88.104
664,86.114,92.648,85.231,98.683,98.398,95.986,90.330,92.690,87.188,87.619,94.928,93.971,93.271,92.027,90.225,87.476
665,86.289,92.714,85.537,98.069,98.070,96.333,90.402,91.973,87.657,87.517,95.389,93.871,93.041,92.795,89.902,88.042
666,87.006,92.683,85.613,98.322,98.345,96.669,90.014,92.778,87.222,87.590,95.502,93.838,93.154,91.872,90.671,88.119
667,87.497,93.198,86.066,98.616,99.371,96.027,90.374,92.396,87.392,87.786,95.373,93.450,93.925,92.694,90.699,89.095
668,87.050,92.754,85.793,97.959,99.142,96.593,90.622,92.302,87.952,88.038,94.897,93.957,94.092,93.051,90.842,88.185
669,87.006,93.106,86.129,97.998,98.720,96.377,90.324,92.297,88.273,87.707,95.598,94.181,94.242,92.176,90.252,89.007
670,86.934,92.774,85.825,98.162,98.746,96.355,90.018,91.805,87.099,88.161,94.980,94.234,94.284,92.269,90.914,88.110
671,87.325,92.972,85.315,97.579,98.708,96.210,89.833,92.302,87.851,88.427,95.258,94.480,94.303,92.327,90.757,88.361
672,87.084,92.497,85.337,98.523,98.549,96.257,89.718,92.789,88.358,88.324,95.180,93.680,93.759,92.888,90.627,88.432
673,86.824,93.065,85.705,97.883,98.275,95.536,90.738,93.126,87.519,88.515,95.611,93.834,94.246,92.428,90.856,88.165
674,87.323,92.922,85.615,97.698,99.360,96.191,90.173,92.620,87.501,88.732,95.851,94.173,93.797,92.739,90.001,87.703
675,86.954,92.862,85.837,97.495,98.894,95.970,90.085,92.663,87.857,88.343,95.397,94.353,93.562,93.056,90.745,88.352
676,86.737,93.754,85.646,98.611,99.225,96.505,89.851,92.267,87.796,88.348,95.010,93.678,93.256,92.378,90.290,88.000
677,87.082,93.427,85.739,97.765,99.462,95.107,89.718,92.027,88.446,88.128,94.964,93.951,93.459,92.787,90.990,88.053
678,87.118,93.593,85.762,98.028,98.998,95.396,90.386,92.441,87.943,88.512,94.998,94.037,94.310,92.755,90.342,87.974
679,86.958,93.151,85.846,97.162,99.174,96.153,89.584,92.027,88.178,88.346,95.574,94.060,93.611,92.112,90.554,88.035
680,86.693,92.897,85.765,98.678,98.165,96.216,90.153,93.369,87.752,88.608,95.771,94.019,94.932,93.072,90.414,88.786
681,87.701,93.093,85.516,98.302,99.523,95.505,89.431,92.580,87.725,88.139,95.031,94.519,94.900,92.949,90.680,87.945
682,87.347,92.910,85.832,98.767,98.496,95.689,90.141,92.168,88.065,87.694,95.485,93.883,93.850,92.694,90.575,88.037
683,87.120,93.759,85.766,97.942,99.326,96.833,89.926,92.420,87.473,87.694,95.350,93.825,93.972,93.082,90.611,88.115
684,87.625,93.023,85.802,97.842,98.436,96.615,89.658,92.356,87.600,88.404,95.814,93.536,93.276,93.213,90.444,88.132
685,86.956,93.013,85.606,98.073,98.331,96.497,89.936,92.529,87.691,88.271,95.425,94.575,93.701,92.168,91.019,87.778
686,87.226,93.490,85.877,97.851,98.436,96.074,90.431,92.275,87.756,88.324,95.732,93.979,93.957,93.072,90.491,89.081
687,87.521,92.869,85.570,98.086,98.500,96.852,90.215,92.949,88.139,88.370,95.087,94.142,93.133,92.074,90.535,87.718
688,86.715,93.709,86.204,98.134,98.750,96.489,89.895,91.767,87.588,87.715,95.176,93.780,93.669,92.963,90.295,88.628
689,86.697,93.834,85.462,97.890,99.479,96.257,89.398,92.668,87.923,88.391,96.214,93.688,93.564,93.388,90.427,88.031
690,87.018,93.480,85.804,98.499,98.398,96.407,90.583,92.912,87.299,88.501,94.864,94.041,93.900,92.524,90.884,88.487
691,87.238,93.246,85.834,97.592,98.820,96.721,90.066,92.957,87.986,88.145,95.346,94.320,93.857,93.652,90.654,88.205
692,87.134,92.636,85.475,98.292,99.072,96.743,89.533,92.166,87.556,88.005,95.353,93.977,93.269,92.936,90.301,88.502
693,86.946,93.387,85.790,97.998,98.303,96.798,89.322,92.332,87.632,88.147,95.498,94.049,93.305,92.021,90.669,88.432
694,87.036,93.312,85.459,98.192,98.114,95.929,89.018,91.414,87.871,88.488,95.600,93.199,94.459,93.245,90.759,87.985
695,86.882,92.759,85.873,98.559,99.574,96.552,90.243,92.639,87.905,88.801,95.141,94.166,93.961,92.184,90.314,88.081
696,86.874,93.307,85.684,97.650,99.589,95.579,89.433,92.671,88.083,88.230,95.108,94.060,93.633,92.973,90.287,88.976
697,87.665,92.661,85.504,97.760,99.464,96.260,89.899,93.072,87.410,88.368,94.959,93.807,94.391,93.343,90.606,88.341
698,87.022,93.550,85.994,98.317,99.407,96.609,89.994,92.602,87.384,87.901,95.526,93.610,93.459,92.896,90.369,88.269
699,87.445,93.884,85.957,97.816,99.447,96.716,89.730,92.455,88.073,88.380,95.508,94.070,93.355,92.920,90.567,88.767
700,87.130,93.593,86.124,98.587,99.551,95.833,88.984,92.406,88.061,88.081,95.673,95.023,93.592,92.649,90.607,88.434
701,86.980,93.631,86.049,98.246,98.951,96.508,90.382,92.706,87.564,88.663,95.482,93.355,93.816,92.957,91.056,88.289
702,87.184,92.349,85.876,98.467,99.110,95.798,89.889,92.447,88.212,88.856,95.212,93.632,94.032,93.713,90.424,88.357
703,87.216,92.771,85.205,98.225,98.445,97.049,89.292,92.374,87.198,88.558,94.498,93.780,94.205,92.255,90.245,88.427
704,87.369,92.920,85.393,98.486,98.981,96.557,90.742,92.714,87.778,88.464,94.864,94.224,93.850,91.729,91.022,87.696
705,86.475,93.188,85.895,98.618,98.790,95.380,89.523,92.463,88.111,88.179,95.021,93.782,93.808,91.551,90.509,88.722
706,87.006,93.706,85.330,98.469,98.805,97.098,89.817,92.807,87.612,88.089,95.804,93.912,94.494,92.572,91.183,88.291
707,87.305,92.269,85.339,98.436,97.718,95.730,89.849,91.773,87.630,88.070,95.276,94.366,94.545,92.431,90.599,88.485
708,87.828,92.214,86.070,98.043,98.250,96.557,90.018,92.032,88.133,88.027,95.294,93.940,94.214,93.181,90.632,88.511
709,87.497,92.555,85.130,97.760,98.722,96.516,89.644,92.816,87.931,88.254,95.729,93.869,93.727,92.790,90.591,87.927
710,87.487,92.399,85.681,97.905,99.095,96.566,89.964,91.412,87.622,88.134,95.031,93.661,94.068,93.426,90.805,87.797
711,87.140,91.912,86.322,97.970,99.210,95.844,90.101,92.078,87.434,89.099,95.266,94.156,94.658,92.926,90.953,88.057
712,86.886,93.035,85.673,98.374,99.036,96.533,89.759,91.786,88.432,87.847,95.386,93.548,94.088,93.348,90.661,88.756
713,87.120,92.681,85.804,98.384,98.718,96.281,89.710,91.316,87.683,88.951,95.325,94.589,94.609,92.811,90.240,87.509
714,86.623,92.487,85.513,98.112,98.697,96.199,89.873,91.837,87.556,87.949,94.804,94.084,93.799,92.662,90.349,88.086
715,87.417,93.334,85.699,98.425,98.811,96.404,89.535,91.877,87.701,88.073,95.333,93.556,93.635,92.809,90.599,88.000
716,86.557,93.068,85.315,98.104,98.799,95.205,90.074,92.091,87.143,87.904,95.681,93.836,93.523,91.904,90.451,87.683
717,87.393,93.111,85.613,98.559,98.879,96.503,89.879,92.283,87.400,88.057,94.998,94.173,93.763,93.202,90.523,88.330
718,86.992,93.058,85.586,97.635,98.231,96.082,90.414,92.738,87.808,88.182,95.114,93.889,94.094,93.479,90.568,87.520
719,87.549,93.382,86.105,97.942,99.451,96.251,90.636,92.492,87.792,88.230,95.525,93.593,93.895,92.146,90.556,87.729
720,87.299,92.975,85.775,98.514,98.996,95.669,90.266,92.275,87.642,88.228,95.096,93.620,93.436,92.053,90.477,88.053
721,87.339,92.774,85.580,97.719,99.394,96.038,90.040,92.519,87.848,88.450,95.178,93.556,93.436,92.846,89.975,88.051
722,87.341,92.822,85.451,97.737,99.053,96.112,89.813,91.596,88.230,87.494,95.312,93.764,93.812,91.989,91.290,88.159
723,88.028,93.769,85.961,96.864,99.669,97.383,89.573,92.663,87.661,88.059,97.101,96.460,94.590,92.213,92.517,89.293
724,89.120,92.641,85.495,98.806,99.536,97.096,90.523,92.773,88.087,88.735,97.402,94.969,95.188,93.064,93.105,88.302
725,88.513,93.209,86.201,97.724,100.180,97.331,90.632,92.283,88.091,87.850,95.833,94.996,95.205,93.258,92.661,88.604
726,88.768,92.671,85.549,97.877,99.725,96.429,90.734,92.259,88.216,88.370,96.275,94.641,95.047,93.122,93.123,89.520
727,89.220,93.769,85.700,98.600,100.051,96.456,90.976,91.799,88.083,88.946,95.817,94.296,96.021,92.806,93.380,88.324
728,89.056,93.440,85.877,98.231,100.475,96.437,90.656,92.313,88.232,87.962,95.817,94.298,95.600,93.505,93.305,87.769
729,89.445,93.075,85.744,98.179,98.727,97.052,90.416,92.775,88.315,88.502,95.222,94.068,95.947,92.952,92.682,88.562
730,88.623,93.043,85.954,98.821,99.689,96.101,90.799,93.305,87.731,88.686,95.415,93.897,95.902,93.404,92.777,88.546
731,87.794,93.274,85.382,98.834,98.958,96.358,91.139,92.374,88.354,88.488,96.072,93.411,96.086,93.303,92.588,88.319
732,88.379,92.799,85.747,98.009,98.989,96.025,90.157,92.348,88.269,88.139,95.585,94.127,95.912,92.713,92.397,88.251
733,87.912,93.266,85.637,98.354,98.809,96.776,90.249,92.781,88.339,88.223,95.515,93.912,95.930,91.947,92.400,88.227
734,88.355,93.352,85.841,98.533,99.479,96.492,91.247,92.698,88.073,87.512,95.797,94.327,95.555,93.133,92.742,88.947
735,89.263,93.867,85.895,98.019,99.814,97.721,91.779,91.968,88.259,88.322,97.822,96.222,96.216,93.795,93.063,88.985
736,88.792,92.369,85.865,99.037,99.377,96.068,90.948,92.658,88.069,87.946,97.779,97.226,97.043,94.311,93.524,88.740
737,88.343,93.236,85.907,98.741,99.072,97.169,90.328,92.163,88.545,88.171,96.199,95.850,97.049,94.465,93.050,87.663
738,88.772,92.849,85.787,98.875,100.053,95.910,90.881,92.299,87.471,87.990,96.145,95.125,97.727,93.691,92.557,88.438
739,88.874,92.686,85.060,98.460,98.960,97.005,91.547,92.144,87.261,88.378,96.278,95.246,97.915,94.362,92.371,88.540
740,88.144,92.686,85.868,98.065,98.621,96.546,90.704,92.182,88.164,88.301,95.541,94.585,96.645,94.819,92.760,88.535
741,87.886,92.578,85.765,97.577,98.710,97.328,90.527,92.321,87.889,88.284,95.088,94.238,96.748,94.011,92.692,88.767
742,88.150,92.992,85.969,98.484,98.934,96.500,89.350,92.516,87.943,87.960,95.338,94.257,96.724,94.790,92.545,88.396
743,87.886,93.889,85.910,98.218,99.273,96.691,90.427,92.564,88.305,88.196,95.227,93.747,96.733,94.971,92.189,88.577
744,87.593,93.161,85.811,98.553,99.894,95.888,90.471,92.230,87.725,88.354,95.855,94.226,96.303,94.949,92.298,87.861
745,87.946,93.005,85.399,98.294,99.182,96.369,89.469,91.906,87.747,88.498,95.188,93.899,96.577,93.830,91.624,88.434
746,87.445,93.151,86.205,98.367,99.367,96.041,90.131,92.636,88.230,88.045,95.578,94.365,97.130,94.918,91.340,87.989
747,87.583,92.658,85.982,98.741,98.040,96.631,89.986,91.658,87.614,87.447,95.440,93.865,95.876,95.529,91.954,88.284
748,87.198,92.405,85.798,98.261,98.581,96.615,90.089,92.313,88.467,87.667,95.408,94.115,95.023,94.691,91.474,88.493
749,87.443,92.661,86.006,97.983,98.672,96.161,90.604,92.289,88.246,88.112,95.294,93.949,95.329,95.383,91.078,88.716
750,86.892,92.915,85.831,98.479,98.896,96.093,89.817,93.003,88.550,87.494,95.136,93.554,94.528,94.580,90.934,88.181
751,86.854,93.055,85.933,98.462,99.002,97.096,89.847,92.636,88.046,88.630,95.722,93.869,95.190,94.851,91.091,88.421
752,87.090,92.357,86.202,98.069,99.430,96.273,90.225,92.249,87.408,88.785,95.193,93.639,94.718,94.995,90.674,88.436
753,87.784,92.374,86.121,98.514,98.837,96.120,90.181,92.912,87.529,88.081,95.363,94.018,94.096,95.191,91.257,87.670
754,86.802,93.585,86.246,98.626,98.297,96.260,89.628,92.965,87.879,87.785,95.044,93.832,93.876,95.072,90.492,88.258
755,86.661,92.744,85.583,98.717,99.504,95.653,90.423,92.447,87.818,88.250,95.368,93.485,93.947,94.973,91.019,88.154
756,86.671,93.274,85.610,98.624,98.591,96.984,89.825,92.422,88.127,87.879,95.327,93.620,93.991,94.484,90.433,88.361
757,86.808,92.731,85.688,98.199,99.070,95.678,89.565,92.356,87.846,88.091,95.529,93.657,94.004,94.723,91.073,87.989
758,87.329,93.761,85.655,99.205,98.595,96.434,90.066,92.053,87.760,87.914,95.631,93.637,94.021,94.295,90.538,88.018
759,86.756,92.482,85.435,99.467,98.665,96.238,89.260,92.019,88.091,88.156,94.974,93.468,92.940,94.120,90.824,88.476
760,86.854,92.535,85.606,98.432,98.367,96.429,89.467,92.396,88.022,87.944,95.719,94.326,93.483,94.168,90.510,88.427
761,87.220,93.070,86.108,98.488,98.803,96.117,89.783,92.925,87.766,88.780,94.637,93.764,93.564,94.074,90.700,88.762
762,86.633,93.588,85.756,98.041,98.905,95.235,89.133,92.690,88.212,88.014,95.688,93.579,93.844,92.737,90.508,88.088
763,87.443,92.540,85.558,98.279,98.483,96.454,89.716,92.144,87.952,88.627,95.358,93.234,94.030,94.500,90.634,88.077
764,88.150,92.937,85.699,98.508,98.655,96.109,89.417,92.321,87.331,87.458,95.072,94.495,93.784,93.838,91.195,88.467
765,87.920,93.073,85.610,97.430,98.905,96.464,89.600,92.414,88.149,88.065,95.266,93.283,94.079,94.237,91.612,88.055
766,86.966,93.249,85.769,98.145,98.629,95.773,90.024,92.417,88.240,87.823,94.944,93.764,94.085,94.024,90.462,88.595
767,87.547,92.475,85.781,97.475,98.042,96.333,90.042,92.064,87.828,88.252,95.250,93.635,93.912,94.261,90.395,88.383
768,87.090,92.892,85.658,97.760,99.472,96.333,89.980,91.578,87.246,88.362,95.172,93.680,93.925,94.144,90.521,87.500
769,87.401,92.410,85.453,98.043,98.892,95.828,89.078,91.706,87.034,87.817,94.933,93.850,93.921,93.476,90.744,88.407
770,86.463,92.116,85.132,97.387,98.640,95.383,89.686,92.404,87.598,87.455,94.479,93.700,93.368,93.495,90.600,88.304
771,86.717,92.849,84.957,97.557,98.347,96.350,89.594,91.540,87.489,87.772,94.792,93.682,93.735,93.997,90.387,87.714
772,86.431,92.500,85.115,97.909,98.000,96.322,89.640,91.385,87.612,87.461,95.364,93.934,93.812,94.074,90.318,88.044
773,86.170,92.407,85.070,98.369,98.093,95.205,89.435,92.013,87.650,87.455,94.265,93.873,93.047,92.630,89.646,87.478
774,86.198,92.038,85.756,97.762,98.237,95.568,89.213,90.941,86.861,88.059,95.222,93.834,93.365,93.218,89.821,88.059
775,86.445,92.106,84.907,98.112,97.949,95.689,89.604,92.134,86.990,88.072,94.859,93.222,92.748,92.505,89.611,87.396
776,85.826,93.226,85.021,98.730,98.195,95.702,88.944,91.134,87.226,87.848,95.201,93.637,93.000,93.024,90.068,87.916
777,86.349,92.477,85.604,97.983,99.049,96.025,89.237,92.553,87.238,87.282,95.355,93.805,93.113,91.907,90.124,87.698
778,87.072,92.141,85.201,97.769,97.934,96.172,89.338,91.246,87.497,87.676,94.799,93.678,93.793,92.758,89.849,88.024
779,86.170,92.731,85.433,97.663,98.129,96.393,89.748,91.663,87.345,88.137,94.814,92.750,92.959,92.165,90.103,88.000
780,86.798,91.874,85.309,97.482,98.208,95.262,89.374,92.051,86.887,88.069,94.560,93.871,93.346,93.630,90.061,88.128
781,87.020,91.716,84.769,97.680,98.504,95.790,90.016,92.043,87.913,88.086,94.771,94.097,93.209,93.221,90.081,87.932
782,86.920,92.382,85.568,97.149,98.822,96.139,89.038,91.270,86.879,87.796,95.162,93.871,93.008,92.245,90.142,88.207
783,86.749,92.043,85.888,97.607,97.621,95.598,89.577,91.535,87.616,87.941,95.248,93.419,93.553,93.423,89.881,87.916
784,86.635,92.178,85.432,98.186,98.314,96.495,90.087,92.294,87.174,87.949,94.649,93.454,93.575,92.819,90.073,87.652
785,87.882,93.294,85.556,97.901,98.996,96.454,89.151,91.743,87.210,87.855,96.984,94.719,94.148,92.383,91.123,88.123
786,88.583,92.467,85.178,98.836,100.725,98.484,89.958,92.479,87.315,88.226,97.283,96.513,94.915,92.676,91.058,88.733
787,87.619,93.168,85.382,99.853,99.373,97.784,90.897,92.340,88.372,87.831,96.242,94.655,94.959,91.878,90.890,88.685
788,87.361,92.113,85.990,99.462,99.879,97.249,91.030,92.096,87.945,88.590,95.227,94.396,94.726,92.750,91.087,87.430
789,87.385,92.095,85.873,98.922,99.386,96.770,90.913,92.845,87.653,88.110,96.033,94.649,94.613,92.729,90.974,88.315
790,87.635,92.289,85.928,99.410,99.381,96.973,91.205,92.163,87.588,88.526,95.391,94.355,94.421,93.019,90.777,88.181
791,87.395,92.467,85.826,99.078,98.606,97.074,90.463,92.390,87.503,88.427,95.423,93.803,94.444,92.809,91.295,88.628
792,87.481,92.407,85.664,98.797,99.074,96.287,90.179,92.086,87.608,87.737,95.910,94.094,94.571,92.819,90.793,88.610
793,87.403,92.972,85.762,99.214,99.275,97.005,89.821,91.799,88.325,88.305,95.108,93.805,94.964,92.737,90.871,88.425
794,87.202,93.095,85.498,99.149,99.305,96.404,90.785,92.449,88.141,88.510,94.704,94.033,93.977,93.245,90.635,88.405
795,87.172,92.613,85.651,99.257,99.945,96.516,90.918,92.056,87.743,88.772,94.979,93.809,94.656,93.005,90.997,88.987
796,86.880,92.337,85.904,98.922,99.093,96.306,89.974,92.190,87.752,88.766,94.953,93.840,93.722,92.662,90.811,88.344
797,86.908,92.960,86.133,99.683,99.044,96.456,91.179,91.941,88.582,88.486,95.141,93.867,94.323,93.306,90.753,88.639
798,86.884,93.525,86.022,98.313,98.430,96.503,90.358,92.021,87.994,88.128,95.348,94.053,94.165,92.718,90.832,88.326
799,86.647,92.661,85.651,99.564,99.189,95.380,90.535,91.759,87.424,88.499,95.278,93.138,94.365,92.955,90.559,88.231
800,87.313,92.681,85.592,98.847,99.059,96.689,89.592,91.957,88.111,87.900,95.556,93.538,93.874,93.386,90.895,88.011
801,86.938,92.440,85.991,98.516,98.983,96.418,89.968,91.310,87.632,87.909,95.118,93.491,94.092,93.327,90.719,88.956
802,87.449,93.249,85.633,98.317,98.746,97.093,89.606,92.578,87.747,88.139,94.897,93.815,94.058,92.298,90.600,88.123
803,87.240,92.874,85.619,98.581,99.144,96.576,90.260,92.184,87.137,88.222,95.351,93.579,93.476,92.830,90.311,88.317
804,87.176,92.724,86.087,98.190,99.106,96.355,89.873,92.599,87.572,88.423,95.158,93.285,94.353,92.747,90.467,88.150
805,86.974,92.935,85.855,98.212,99.146,96.473,90.119,92.062,87.782,88.472,95.010,93.246,94.158,92.399,90.347,87.524
806,86.523,93.249,85.805,98.857,98.091,95.836,90.364,92.324,88.267,88.737,95.183,93.419,93.367,92.670,90.579,88.432
807,87.110,92.955,86.244,97.702,98.958,96.314,90.131,91.757,87.186,88.419,95.495,93.918,93.180,92.394,90.573,87.652
808,87.351,92.794,85.820,98.402,99.085,96.522,90.143,92.048,87.499,88.801,95.556,94.099,93.876,92.170,90.437,87.901
809,86.876,92.947,86.096,98.160,99.210,95.967,89.525,93.182,87.808,88.410,95.609,93.246,94.224,92.960,90.733,88.546
810,86.707,92.872,85.843,97.827,98.318,95.730,89.907,92.545,87.594,88.869,95.051,93.739,93.477,92.918,90.525,88.430
811,87.084,93.013,85.636,97.667,99.405,96.415,90.396,91.765,87.394,89.158,94.742,93.823,93.494,92.149,90.704,88.725
812,87.281,94.020,86.148,98.296,98.932,96.030,89.577,92.455,88.301,88.086,95.051,93.782,93.355,91.846,90.124,88.465
813,87.178,92.965,85.288,98.045,98.606,96.861,89.618,91.995,87.842,87.967,95.497,93.540,93.731,92.779,90.400,88.482
814,86.946,91.935,85.597,98.011,98.826,96.454,90.175,92.631,87.687,88.297,95.198,93.366,93.929,92.715,90.830,87.982
815,87.483,93.055,85.816,97.235,98.239,96.620,89.688,92.353,88.422,88.148,96.026,93.850,93.664,92.566,90.315,88.313
816,87.251,92.485,86.025,97.981,98.907,96.366,89.581,92.008,88.154,88.483,95.876,93.963,93.652,92.415,90.492,88.007
817,86.850,92.452,85.868,97.855,98.538,96.292,90.040,92.674,87.812,87.758,95.208,93.411,93.585,92.644,90.432,88.291
818,87.036,93.025,85.729,98.220,99.028,97.093,89.746,93.275,87.931,88.402,95.124,94.170,93.164,92.375,90.848,88.106
819,86.780,92.744,85.585,98.199,98.521,96.369,90.334,92.832,87.719,88.539,95.075,93.809,93.942,92.407,90.732,88.419
820,87.453,93.332,85.595,98.251,98.451,96.981,89.777,92.166,87.612,88.451,94.688,92.986,93.664,93.149,90.274,88.211
821,87.275,93.133,85.496,98.156,98.625,95.833,89.600,92.535,87.388,88.077,95.257,94.269,94.047,93.324,90.526,88.267
822,87.473,92.158,85.751,97.503,98.572,96.172,90.783,92.032,87.554,88.026,95.309,94.366,94.477,92.777,91.159,88.595
823,86.942,93.188,85.459,97.944,99.153,96.052,89.306,93.417,88.414,88.190,95.446,93.519,93.919,92.952,90.850,88.317
824,87.230,93.387,85.423,96.978,98.489,96.104,90.300,92.430,87.604,88.360,95.422,93.984,93.301,92.923,90.978,88.482
825,87.503,93.178,86.148,96.916,98.706,96.093,90.326,92.155,88.099,88.214,94.928,94.115,93.632,92.992,90.856,88.877
826,86.263,92.658,85.598,97.929,97.852,96.413,89.924,92.730,87.568,88.319,95.936,93.895,93.406,92.319,90.637,88.238
827,86.565,92.535,85.492,97.391,98.587,96.434,89.998,92.821,87.861,88.365,95.181,93.571,94.523,92.769,90.957,87.720
828,86.395,92.940,85.307,97.376,98.852,96.484,89.978,92.364,87.386,88.461,95.248,93.177,93.429,93.189,90.757,87.980
829,87.447,92.394,85.594,97.317,98.078,96.388,89.362,92.610,88.071,88.329,95.539,93.932,93.021,91.495,90.767,88.641
830,86.501,92.666,85.583,97.637,98.258,96.620,89.899,91.842,88.414,88.064,95.346,94.096,93.795,93.279,90.410,88.502
831,87.427,92.854,85.694,97.335,99.176,96.751,89.978,92.321,87.889,88.628,95.498,94.135,93.417,92.734,90.687,88.394
832,86.858,92.030,85.570,97.125,98.008,95.904,89.183,91.725,87.584,88.037,94.982,94.505,93.308,92.747,90.281,88.064
833,87.441,92.952,85.772,96.810,98.051,96.087,89.594,92.313,88.222,88.305,95.221,94.864,93.150,92.691,90.416,88.469
834,86.309,93.126,85.445,96.793,98.358,95.544,90.032,92.110,87.543,88.419,95.268,93.277,93.023,93.138,90.701,88.251
835,87.327,92.857,85.850,97.164,98.867,96.219,89.543,92.449,87.956,88.316,94.855,93.912,93.863,92.487,90.311,87.405
836,86.804,92.452,85.637,97.998,98.835,96.290,89.704,92.219,88.325,88.507,94.869,94.187,93.383,93.101,90.473,87.733
837,87.070,93.113,85.874,97.499,98.818,95.579,89.131,93.139,87.622,87.820,94.987,94.363,93.613,92.223,90.217,87.760
838,87.633,92.231,85.690,97.378,98.070,95.940,89.412,92.267,87.960,88.002,95.371,93.873,93.485,91.851,90.491,88.526
839,87.315,92.683,85.520,97.508,98.267,96.481,89.551,92.062,87.717,88.651,95.719,93.940,93.186,92.745,90.260,88.189
