 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16
702,88.749,96.269,86.708,100.317,101.528,100.000,91.978,95.016,89.537,90.381,96.900,95.797,95.340,94.069,91.580,90.007
703,88.579,96.621,86.624,100.687,101.860,99.292,91.302,95.767,89.925,89.831,97.199,95.378,95.615,94.085,91.393,89.526
704,87.679,96.136,86.669,100.279,101.788,98.732,91.682,95.078,89.695,89.920,97.593,96.273,95.615,94.253,91.798,89.546
705,88.741,96.573,86.855,101.199,101.595,98.872,91.143,95.666,89.424,90.174,97.098,95.212,95.455,94.231,91.300,89.722
706,87.882,96.304,86.924,101.708,101.856,99.090,92.091,94.949,89.794,89.738,96.869,95.694,95.647,94.646,91.329,89.104
707,88.782,96.719,86.631,101.240,102.212,98.951,92.199,94.679,89.606,90.065,96.634,94.945,95.466,94.136,91.584,89.286
708,87.990,96.000,86.697,100.248,101.735,98.456,91.960,94.759,89.069,89.882,96.902,95.780,95.058,94.428,91.424,89.128
709,87.888,95.839,86.861,101.270,101.191,99.355,91.732,94.583,89.800,90.311,96.650,96.158,95.878,94.215,91.345,89.987
710,88.461,95.296,86.315,101.428,102.311,99.434,92.274,95.866,89.293,89.743,97.289,96.246,95.852,94.362,91.829,88.828
711,87.942,95.611,86.514,101.052,102.269,99.082,92.495,95.837,89.529,90.380,96.552,95.234,95.776,94.540,91.316,89.438
712,88.735,96.633,85.940,100.847,102.248,98.454,91.127,94.422,89.842,90.718,96.794,95.335,95.528,94.340,91.772,89.480
713,88.230,96.133,86.519,101.575,102.434,98.776,91.109,94.615,89.172,90.426,96.917,95.934,95.378,94.327,91.587,89.531
714,88.228,96.148,86.771,101.674,101.278,99.604,92.161,95.390,89.857,90.295,96.605,95.043,95.461,93.614,91.282,89.304
715,87.864,95.812,86.282,100.136,101.487,99.030,91.636,95.877,89.451,90.858,96.943,95.904,95.353,93.870,91.441,89.588
716,88.116,95.606,87.021,100.436,101.877,99.424,91.879,95.634,90.004,90.191,97.257,94.875,95.453,93.569,91.949,89.742
717,88.707,95.714,86.540,100.812,102.201,100.044,91.948,94.912,89.501,89.853,97.351,95.791,95.133,93.936,91.062,89.654
718,88.082,95.721,86.873,100.778,101.729,99.101,91.777,95.425,89.612,90.523,97.051,95.735,95.415,93.774,91.735,89.430
719,88.166,95.812,86.957,100.143,101.939,99.096,91.857,95.693,89.055,89.472,96.801,95.464,95.154,93.782,91.781,89.174
720,87.713,96.405,86.913,100.438,101.852,99.082,92.169,95.420,89.469,90.333,96.915,95.565,95.423,93.787,91.522,89.383
721,88.756,95.814,86.598,100.296,102.411,99.902,92.070,94.955,89.651,90.411,96.864,95.520,95.677,94.694,91.331,89.359
722,88.208,96.369,87.093,100.339,102.265,99.350,91.054,94.626,90.463,90.285,97.379,95.554,95.500,93.434,91.659,89.487
723,87.934,96.153,86.819,100.259,102.614,98.869,91.115,95.307,88.772,90.542,97.072,95.821,94.492,93.968,91.533,89.264
724,88.403,96.085,86.409,100.216,101.805,99.093,92.117,94.757,89.444,90.389,97.652,95.031,95.250,93.870,91.172,89.725
725,88.184,96.274,86.574,101.080,101.280,98.907,91.256,95.586,90.537,90.094,97.294,95.665,95.070,94.790,91.455,89.498
726,87.968,96.558,86.697,100.752,101.701,98.363,91.690,95.187,89.919,90.337,97.260,95.296,95.139,93.856,91.741,89.513
727,87.647,95.570,86.543,101.073,102.006,98.842,91.384,94.783,89.230,90.148,96.596,96.006,95.684,93.926,91.122,89.341
728,88.301,95.558,86.681,100.285,101.239,98.227,91.803,94.781,88.960,90.498,97.108,95.489,94.553,94.545,91.557,89.002
729,88.627,95.829,86.459,100.704,102.095,98.943,91.730,95.396,89.646,90.522,97.056,95.349,95.419,93.665,91.906,89.526
730,87.928,96.020,86.771,100.989,101.788,98.505,91.827,95.324,89.665,90.305,96.884,95.442,95.143,93.112,91.848,89.515
731,88.226,96.364,86.802,100.799,101.748,99.508,91.700,94.794,89.448,90.116,97.276,95.844,95.872,94.101,91.672,89.850
732,88.170,95.563,86.363,100.562,102.214,98.757,91.849,95.848,89.610,90.325,96.948,95.571,95.558,94.402,91.589,90.088
733,88.301,96.241,86.615,101.009,101.873,99.213,91.881,95.382,89.222,90.778,96.598,96.138,95.179,93.997,91.192,89.280
734,88.481,95.229,86.687,100.168,101.807,99.033,92.223,95.289,90.150,90.648,96.905,95.772,95.483,93.894,91.871,90.018
735,87.788,96.405,86.855,100.790,101.856,99.008,91.881,95.005,89.806,90.841,96.588,95.561,94.844,94.715,91.721,89.487
736,87.958,96.518,87.141,102.432,102.542,99.443,92.209,95.091,89.295,90.946,96.647,94.815,95.190,93.963,91.833,89.401
737,90.361,96.533,86.813,100.799,103.992,100.825,91.978,96.233,90.267,90.759,100.260,99.754,97.586,93.862,92.737,90.196
738,90.721,98.613,86.862,102.793,103.398,101.462,93.249,94.717,89.824,90.589,103.351,102.788,98.962,93.854,93.167,91.515
739,90.279,96.977,86.505,103.587,103.716,100.997,93.342,94.997,90.750,90.630,100.739,101.109,99.030,94.037,92.599,91.225
740,89.299,96.181,86.613,104.462,102.871,100.167,92.984,95.620,91.440,90.399,99.513,99.222,98.173,95.319,92.983,89.894
741,89.283,95.741,86.672,104.341,103.146,100.123,94.000,95.198,90.103,90.376,98.384,98.620,98.729,94.471,92.410,89.985
742,89.138,95.666,86.360,105.222,102.744,100.194,94.282,95.398,90.667,90.879,97.755,97.212,98.774,94.431,92.269,89.932
743,89.812,96.254,86.469,103.825,102.481,99.907,93.537,95.003,90.164,90.278,97.881,97.207,98.314,94.322,92.421,89.328
744,89.186,96.691,87.216,104.108,102.087,99.186,94.040,96.182,89.749,90.708,97.214,96.893,97.827,94.181,92.226,89.789
745,89.192,95.111,86.909,103.510,101.744,99.776,93.078,95.455,90.020,90.223,97.430,96.493,97.579,94.146,92.288,89.396
746,88.852,95.741,86.681,103.045,101.494,100.063,93.825,95.104,90.016,90.233,97.080,96.565,97.008,94.957,92.492,89.855
747,88.852,96.181,86.667,102.421,102.405,98.393,93.437,95.738,90.552,90.368,97.275,96.368,97.261,95.035,92.292,89.502
748,88.940,96.415,87.046,103.689,102.737,99.257,93.672,94.947,89.814,90.504,97.152,95.425,97.015,94.670,91.973,89.515
749,88.148,96.573,86.651,103.248,102.254,99.317,93.928,95.233,89.851,90.435,97.154,95.702,97.352,94.043,92.354,89.537
750,88.880,95.741,86.717,103.484,102.542,98.975,92.722,94.917,89.687,90.038,97.092,95.669,96.799,94.755,92.611,89.260
751,88.631,95.691,86.823,103.231,102.278,98.984,92.388,95.709,89.642,90.155,97.623,95.700,97.122,95.059,91.755,89.564
752,88.228,95.196,87.184,101.892,101.911,98.795,92.732,95.190,89.592,91.005,96.894,95.489,96.682,95.184,91.927,89.339
753,88.527,95.985,86.973,103.039,102.322,99.044,92.394,94.922,90.390,90.290,96.812,96.191,97.555,94.386,91.553,89.945
754,87.760,96.372,86.967,103.436,101.814,98.956,92.596,95.211,89.772,90.912,97.327,95.739,97.062,94.093,91.674,89.491
755,88.705,96.224,86.529,102.566,101.917,98.951,92.386,95.845,90.014,90.555,97.456,95.216,95.897,94.713,91.307,89.216
756,88.481,95.324,87.073,103.192,102.852,99.161,92.080,95.773,89.820,90.506,96.809,95.554,96.959,94.120,91.958,89.641
757,88.627,95.724,86.739,101.536,102.377,98.984,91.551,94.348,90.022,90.813,96.444,95.444,95.887,94.346,91.687,89.663
758,88.627,95.221,86.204,102.659,102.288,99.642,91.781,95.174,89.497,90.758,96.681,95.797,95.992,94.545,91.360,89.628
759,88.838,95.518,87.234,103.045,102.379,99.642,91.221,95.409,89.550,90.405,96.766,95.940,95.716,94.215,92.184,89.586
760,88.707,95.786,86.930,102.045,102.369,99.076,90.990,95.364,89.665,90.759,97.150,95.643,95.998,94.843,91.578,89.423
761,90.531,96.294,87.082,102.605,102.487,100.451,93.195,94.856,89.733,91.402,100.824,100.932,97.568,93.973,93.385,90.035
762,90.896,96.575,87.019,103.708,103.489,100.902,94.042,95.144,90.436,91.040,101.724,101.365,98.436,94.867,93.670,89.960
763,90.639,96.955,86.613,104.425,102.619,100.383,94.221,95.586,90.364,91.099,99.788,99.634,98.032,95.285,93.010,89.152
764,90.395,96.704,86.993,104.933,103.108,99.891,95.594,94.749,89.867,90.759,98.265,98.135,97.964,95.665,92.992,89.407
765,89.918,96.683,87.100,105.035,102.572,99.369,95.364,95.299,89.739,91.155,98.472,97.809,97.895,94.612,92.941,89.456
766,89.966,96.090,86.382,104.186,102.824,100.060,94.457,95.035,89.836,90.214,97.946,96.885,98.487,95.122,92.482,88.744
767,89.978,97.005,86.871,104.903,102.504,98.492,93.678,95.385,90.273,90.892,97.237,96.333,97.940,95.763,93.029,89.608
768,89.347,96.266,87.043,104.868,102.290,99.339,94.256,95.471,90.653,89.995,97.080,96.285,97.927,94.356,92.548,89.478
769,89.459,95.877,87.405,104.348,102.123,99.098,93.678,95.639,90.331,90.654,97.536,96.505,98.650,95.367,91.828,89.731
770,89.198,95.588,86.754,104.521,102.119,98.637,93.565,94.834,90.467,90.049,97.020,96.805,98.453,94.902,92.266,89.634
771,88.830,95.045,87.106,103.758,102.487,98.063,93.408,95.184,89.939,90.456,97.701,95.226,98.457,94.971,91.801,88.672
772,88.699,95.839,86.598,103.965,101.794,99.424,93.404,95.350,89.370,90.510,97.261,96.060,97.252,95.207,91.781,89.725
773,88.443,96.068,86.646,103.006,102.676,99.697,93.594,94.848,89.604,90.271,97.302,95.674,96.970,95.221,92.397,89.282
774,89.425,95.947,86.838,104.041,102.470,99.672,93.215,95.214,89.628,90.147,97.322,95.776,97.374,95.160,92.108,89.317
775,88.122,96.101,86.904,103.825,102.235,99.219,93.423,96.064,89.190,90.166,97.837,95.000,97.626,94.548,92.263,89.943
776,88.387,96.158,87.288,104.564,102.032,99.694,93.153,94.928,89.739,90.139,98.025,95.444,98.070,94.168,91.787,89.885
777,88.711,96.244,86.811,104.296,102.377,99.076,92.785,95.040,90.067,90.841,97.013,95.563,96.654,94.441,91.699,89.960
778,88.623,96.721,86.751,104.153,101.475,99.003,92.865,95.201,89.893,90.644,97.067,95.727,97.551,95.101,91.378,89.341
779,88.333,95.367,86.577,103.423,101.864,98.675,91.944,94.928,89.671,90.528,96.775,95.162,96.983,95.112,92.006,89.189
780,88.391,96.206,87.166,104.134,102.076,98.713,93.235,95.241,89.578,90.598,96.928,95.413,97.008,94.702,92.011,88.835
781,88.671,95.500,86.577,104.257,101.826,98.880,91.775,95.094,89.511,90.458,97.124,95.867,96.327,94.660,92.171,89.436
782,87.884,96.590,86.904,104.622,102.049,99.301,92.070,94.334,89.586,91.306,97.085,95.351,96.665,94.545,91.594,88.830
783,88.435,95.696,86.426,104.158,101.919,98.194,92.322,94.217,89.386,90.285,97.018,95.396,96.765,94.356,92.094,89.324
784,88.359,96.058,86.501,103.801,102.367,97.932,92.262,95.353,89.705,90.285,97.557,96.014,96.632,93.979,91.573,89.388
785,88.387,95.761,86.577,103.352,102.218,99.082,91.575,95.201,89.539,90.062,97.621,95.561,96.090,94.814,91.250,89.762
786,88.655,96.141,86.885,103.704,101.530,99.008,92.229,94.687,89.594,90.356,96.598,95.503,96.060,93.779,91.921,89.227
787,88.443,94.422,87.046,102.387,102.176,98.240,91.839,95.786,89.321,90.244,97.355,95.409,96.434,93.923,92.010,89.145
788,88.244,95.264,86.778,102.937,101.388,98.331,91.674,95.171,89.535,90.086,97.044,95.240,95.857,94.691,91.143,89.117
789,88.345,95.791,86.835,102.136,101.708,99.410,91.803,95.326,89.822,90.201,97.371,94.499,95.812,93.612,91.582,89.883
790,88.828,95.430,87.015,102.765,101.555,98.541,91.940,95.468,90.141,90.333,97.105,95.173,96.205,94.840,91.523,89.533
791,88.663,95.932,87.012,101.341,102.206,99.093,91.759,95.144,90.341,90.432,97.060,95.248,95.573,94.285,91.658,89.683
792,89.096,95.912,86.703,102.220,102.487,99.918,91.676,94.912,89.477,90.121,97.644,95.495,95.921,94.388,91.592,89.518
793,88.198,96.063,86.909,102.454,101.508,99.041,91.231,94.294,89.620,90.598,97.136,95.226,95.442,93.992,91.620,89.927
794,88.798,96.204,86.535,100.832,101.979,98.585,91.964,93.944,90.093,90.665,97.562,94.899,96.199,93.904,92.163,89.134
795,91.054,97.987,87.036,104.013,103.680,99.803,92.390,94.767,90.402,91.984,103.650,103.708,96.872,94.598,93.201,90.969
796,91.146,96.930,86.897,104.970,104.106,100.014,93.732,95.438,90.168,91.920,102.364,103.287,98.455,95.226,93.909,91.037
797,91.190,96.945,87.660,105.188,104.314,100.858,94.648,94.235,90.150,91.676,100.869,101.659,98.720,95.013,93.531,90.271
798,91.283,96.108,87.168,105.808,103.381,100.421,94.161,95.302,90.495,91.573,99.310,99.676,99.761,95.875,93.412,90.048
799,91.675,97.430,87.624,106.838,103.055,100.839,95.042,95.607,90.459,90.863,98.234,98.994,100.002,95.630,92.873,89.665
800,92.110,97.058,87.531,106.222,104.186,100.719,94.419,94.858,90.410,91.244,98.397,97.622,99.820,94.997,93.336,90.189
801,90.960,95.691,87.046,105.890,102.528,100.199,95.040,95.880,91.513,91.145,97.588,96.879,100.220,95.130,93.126,89.207
802,90.459,96.392,87.243,105.048,102.735,99.883,94.936,95.332,90.442,90.719,97.686,96.561,100.041,95.617,93.251,89.145
803,93.611,97.698,86.873,107.363,105.712,101.820,95.561,93.938,92.034,91.359,105.049,104.780,102.506,96.686,94.721,91.621
804,94.653,98.678,87.984,109.335,108.845,103.336,97.284,96.249,92.727,91.715,107.681,108.926,104.451,98.170,94.374,94.808
805,95.591,97.897,88.277,110.698,111.559,103.284,97.960,95.265,91.747,92.604,106.093,107.193,104.203,99.152,94.205,94.269
806,95.693,97.704,88.246,111.689,113.646,103.361,98.907,95.447,92.212,92.604,105.129,104.624,105.103,100.644,94.175,93.187
807,95.709,97.580,88.288,111.631,115.479,103.347,99.408,94.650,92.200,92.852,103.235,103.546,104.088,101.069,93.646,93.685
808,95.146,96.925,88.783,110.244,113.824,104.497,99.082,94.866,92.273,92.293,101.422,102.288,104.160,101.356,93.953,92.709
809,94.543,96.286,87.930,110.870,111.809,103.445,99.159,94.495,92.323,91.660,100.392,101.719,102.966,100.851,93.129,92.084
810,93.515,95.869,87.724,109.968,109.841,102.005,99.179,95.521,91.622,91.225,98.894,99.240,102.216,99.508,93.298,91.577
811,93.232,96.055,87.918,109.022,108.492,102.292,98.362,94.652,91.549,90.864,98.144,99.066,102.212,100.199,93.336,90.824
812,92.475,96.231,88.057,109.629,107.725,101.358,98.097,95.676,90.687,90.885,97.783,98.125,102.220,99.694,93.082,90.727
813,91.994,95.580,87.495,108.929,106.477,100.822,97.348,95.056,91.149,90.429,97.943,98.008,101.585,100.053,93.102,90.771
814,91.381,95.492,87.114,108.464,105.430,100.721,97.159,95.078,90.853,90.722,97.474,96.801,101.609,100.069,92.557,90.148
815,90.946,96.113,86.904,108.559,105.966,99.199,96.473,94.995,91.196,90.144,97.601,96.669,101.218,99.798,92.274,89.989
816,91.681,96.028,87.580,108.177,105.121,99.579,96.592,95.310,90.608,89.813,96.734,96.955,101.071,99.902,92.526,89.348
817,91.942,96.711,87.307,108.039,104.017,99.626,96.020,95.513,90.101,90.230,97.737,96.230,100.573,98.787,92.288,89.612
818,91.056,95.437,86.873,108.052,104.343,100.057,96.056,95.281,90.358,90.335,96.884,96.427,99.718,99.277,92.458,89.328
819,90.745,94.852,86.957,107.803,103.559,99.194,96.439,94.781,89.992,90.517,97.216,95.696,100.598,99.146,92.426,89.313
820,90.283,96.422,87.307,107.585,103.521,98.579,96.189,95.147,89.929,89.783,96.587,95.996,99.846,99.144,91.853,89.938
821,90.265,96.166,86.981,107.112,102.767,98.462,95.481,96.040,89.822,90.027,96.907,95.832,99.825,98.553,91.958,89.291
822,89.964,95.367,86.390,106.927,103.064,99.579,95.336,94.409,90.030,90.424,97.377,95.712,99.242,99.375,91.953,90.033
823,89.988,96.575,86.649,106.104,103.441,99.743,95.093,94.775,89.962,90.321,97.111,95.476,99.128,98.412,92.384,89.150
824,91.826,96.540,86.979,106.877,104.612,101.415,95.461,95.064,90.081,90.796,99.206,97.409,99.812,98.939,92.650,90.108
825,92.854,96.435,87.315,108.611,105.600,102.380,95.497,94.802,90.602,90.715,100.279,98.060,101.679,99.816,93.104,90.031
826,92.102,96.608,86.901,106.905,104.828,101.388,94.342,95.043,90.788,90.226,98.797,97.421,102.368,99.223,92.916,89.813
827,91.669,96.309,86.804,106.471,103.852,100.760,95.517,95.420,90.050,90.711,98.441,96.423,101.152,99.170,92.840,90.247
828,92.405,96.565,87.180,105.946,104.095,101.560,94.789,94.989,90.065,90.555,97.588,96.263,101.513,98.941,94.137,89.773
829,93.257,96.626,87.273,106.832,104.665,102.921,94.855,95.011,91.067,90.600,97.861,95.407,101.560,99.503,94.479,90.095
830,93.651,97.276,87.345,106.063,104.867,101.973,95.352,95.029,90.893,90.262,96.992,95.807,101.034,98.670,93.637,88.672
831,95.756,97.912,87.331,106.981,106.341,102.484,94.398,95.334,91.624,91.037,97.361,95.565,102.261,98.742,93.994,89.361
832,93.872,96.412,87.193,106.728,105.328,101.658,94.469,94.888,91.214,90.759,97.255,95.212,102.412,98.311,94.244,89.289
833,93.635,95.523,87.114,106.821,104.642,101.005,94.535,94.733,90.216,90.231,96.399,95.329,100.977,99.082,93.647,89.963
834,92.930,95.681,87.021,106.402,104.119,102.057,94.193,95.273,90.828,90.311,97.080,95.926,100.124,98.601,93.682,89.958
835,93.038,96.407,87.043,105.151,103.172,101.462,93.439,95.037,90.978,90.458,97.304,95.729,100.673,98.529,93.148,90.011
836,92.555,96.389,86.640,105.048,102.994,101.055,93.590,94.963,89.943,90.056,96.842,95.273,99.637,99.226,93.168,89.436
837,92.006,96.121,86.522,105.043,102.557,100.279,93.119,94.706,90.125,90.541,96.109,95.191,99.915,98.380,92.983,89.773
838,91.371,95.337,86.660,104.002,102.801,99.598,93.050,96.102,90.541,90.081,96.806,95.821,99.461,97.864,92.620,88.859
839,92.030,95.241,86.754,104.097,102.229,100.279,92.813,94.430,89.883,90.407,97.015,95.548,98.555,98.418,92.994,89.330
840,90.691,96.038,87.075,103.348,102.689,99.680,92.797,93.971,90.091,89.823,97.039,95.766,98.395,96.612,92.248,88.987
841,90.695,95.399,86.768,103.408,102.462,98.426,91.851,95.217,89.947,91.027,96.539,95.363,98.626,97.186,91.958,89.295
842,90.677,95.774,86.783,104.052,102.161,98.975,92.612,94.735,90.004,90.410,97.278,95.257,98.045,96.221,92.509,89.264
843,90.230,95.925,86.723,102.857,102.500,98.683,92.022,95.369,90.030,90.300,97.031,95.218,97.882,96.173,92.463,89.491
844,90.331,95.171,86.738,103.205,102.369,99.582,92.119,94.987,89.754,90.102,97.170,95.368,97.611,95.880,92.549,89.403
845,89.741,95.935,86.550,103.352,102.648,99.219,91.640,95.487,89.661,90.051,97.652,94.920,97.009,95.511,91.889,89.280
846,89.511,95.784,86.834,102.758,102.900,99.473,92.211,94.914,90.428,90.718,96.415,96.187,97.498,95.984,91.527,89.888
847,89.443,95.593,86.952,102.043,102.617,98.552,91.660,94.559,89.650,90.003,97.078,95.021,96.308,95.606,92.336,89.273
848,89.495,95.148,86.985,101.631,101.699,98.590,91.761,94.816,89.855,90.218,97.314,95.068,95.972,94.652,91.594,88.958
849,89.525,95.877,86.750,102.093,102.112,98.891,91.539,95.123,89.584,89.959,97.067,95.499,95.133,94.609,92.055,89.040
850,89.581,95.490,86.415,101.505,101.794,99.153,91.972,94.628,89.941,89.636,97.211,95.491,94.652,94.574,91.568,89.196
851,89.072,95.626,86.888,101.540,102.612,98.473,91.785,94.476,90.283,90.096,96.846,95.306,96.314,94.718,92.182,89.289
852,88.679,95.201,86.601,100.875,102.451,99.205,91.338,95.139,89.481,90.710,96.219,95.715,96.165,95.335,91.716,89.220
853,88.619,95.432,87.091,101.536,101.676,99.421,91.865,95.719,89.632,90.407,96.861,94.947,95.648,94.840,91.369,89.225
854,88.305,96.003,86.735,100.888,101.447,98.773,91.893,95.877,89.321,90.104,96.319,95.096,95.632,94.830,91.852,89.573
855,88.309,95.754,85.946,101.263,101.761,98.421,91.523,95.233,89.380,90.815,96.851,95.218,95.947,94.391,91.394,88.987
856,88.681,94.882,86.712,100.888,101.519,98.978,92.258,95.348,89.095,90.250,97.021,94.963,95.714,92.753,91.630,89.595
857,88.655,95.317,86.735,100.512,101.203,98.858,91.594,94.821,89.164,89.990,96.998,95.676,95.739,93.777,92.336,89.425
858,88.661,95.455,86.771,101.333,101.966,98.820,91.583,95.922,90.457,89.600,96.789,95.788,96.145,93.665,91.072,89.443
859,88.842,95.440,86.778,100.870,101.750,98.281,91.644,95.532,89.586,89.935,96.657,95.400,95.805,93.859,92.005,88.978
860,88.758,95.915,86.939,99.946,102.441,98.798,91.938,94.701,90.048,89.813,96.802,95.351,95.573,93.965,91.961,88.866
861,88.136,95.626,86.538,100.566,102.822,97.959,91.268,95.807,89.917,90.794,97.007,94.813,95.637,94.678,91.493,89.031
862,89.369,95.874,86.688,100.002,101.981,100.055,91.688,94.404,89.848,90.120,97.114,95.435,95.784,93.824,91.943,89.694
863,89.623,95.291,86.724,101.911,102.472,100.036,92.547,95.642,90.055,90.214,101.474,102.462,98.904,93.702,91.797,90.388
864,88.551,95.251,87.129,102.348,102.367,99.902,92.201,95.275,89.547,90.081,100.538,102.624,98.415,94.684,92.082,90.251
865,88.689,95.264,87.048,102.397,101.977,99.410,92.141,95.163,89.911,89.957,99.289,100.218,98.199,95.144,92.054,90.244
866,88.164,96.259,86.985,101.847,101.305,99.505,91.686,95.037,89.509,90.482,97.397,98.850,98.718,94.122,91.862,89.586
867,88.363,96.480,86.564,102.544,102.184,99.328,91.769,95.639,90.182,90.724,97.819,98.583,97.626,94.588,92.129,90.531
868,87.996,95.864,86.375,101.965,101.447,98.555,91.765,96.241,89.705,90.410,96.542,97.758,97.023,93.641,91.364,88.996
869,88.329,96.156,86.864,102.097,101.854,98.872,91.787,95.289,89.184,89.568,96.582,97.135,97.660,93.838,92.076,89.753
870,87.467,95.982,86.900,102.672,101.839,99.115,90.777,94.594,89.515,90.230,97.757,96.070,97.177,94.726,91.583,88.888
871,88.439,96.043,86.687,102.153,101.881,99.481,92.237,93.888,89.149,89.821,96.410,95.979,96.957,94.394,91.378,89.557
872,88.611,95.410,86.616,102.244,102.123,99.281,92.268,94.401,89.081,89.793,97.564,95.889,97.325,94.444,91.501,88.881
873,88.347,95.678,86.792,101.806,101.926,98.669,90.938,94.396,90.200,89.931,96.451,95.713,96.314,94.859,91.300,89.674
874,88.555,95.794,86.793,101.873,101.136,99.645,91.139,95.203,89.764,89.368,97.021,95.807,96.827,94.003,91.579,89.256
875,87.952,95.847,87.018,101.430,102.617,98.579,91.298,95.083,89.554,90.113,96.392,95.674,96.312,93.763,91.118,89.132
876,88.134,95.528,86.289,100.695,101.665,98.536,91.388,95.035,89.725,89.879,96.877,95.628,95.758,93.638,91.443,89.606
877,88.265,95.296,86.583,101.471,102.140,98.546,91.167,95.345,89.992,90.223,96.758,95.446,96.107,93.434,91.637,89.628
878,88.248,95.103,86.532,100.467,102.066,97.986,91.233,94.283,89.475,90.461,96.626,95.567,95.714,94.005,91.817,89.363
879,88.359,95.513,86.952,100.533,101.536,98.514,91.519,95.091,89.111,90.486,96.918,94.934,95.605,93.662,91.388,89.159
880,87.782,95.168,86.211,100.996,100.975,99.066,91.247,95.083,89.960,90.113,97.315,94.579,95.707,93.285,91.466,89.324
881,87.806,95.573,86.901,100.238,101.290,99.566,90.835,95.072,89.469,89.472,96.556,94.193,95.669,93.457,91.579,89.222
882,88.265,95.372,86.444,100.739,101.936,98.396,91.322,94.709,90.329,89.845,96.422,95.060,95.336,93.646,91.414,90.044
883,88.473,95.952,86.784,100.436,101.564,98.872,91.928,94.273,89.677,89.981,97.034,95.815,95.553,93.638,91.237,89.504
884,87.916,95.214,86.513,99.674,101.771,99.000,92.062,95.529,89.289,89.726,96.708,94.904,94.927,93.580,91.460,89.260
885,88.393,95.663,86.694,100.054,101.850,97.997,91.292,95.241,88.925,90.305,96.658,95.694,95.440,93.934,91.604,88.841
886,87.950,95.382,86.435,99.752,101.869,98.175,91.249,95.217,89.412,89.962,96.696,94.758,94.994,93.742,90.784,89.595
887,88.467,94.982,86.985,99.382,101.553,98.661,91.320,95.441,89.368,89.732,96.636,95.123,95.352,93.168,91.321,89.522
888,87.864,95.523,86.538,99.449,101.691,98.915,90.817,94.447,89.667,90.183,96.755,95.072,95.288,93.822,91.710,89.258
889,88.116,95.156,86.615,100.006,101.375,98.727,91.638,95.310,89.277,90.145,96.435,95.889,95.425,93.689,91.126,88.941
890,88.064,94.992,86.735,99.583,101.203,98.301,91.095,94.652,89.958,89.789,96.564,95.587,95.536,93.798,90.960,89.055
891,88.423,96.093,86.741,99.067,101.231,98.424,90.718,94.997,88.681,90.070,96.377,94.871,95.088,93.824,91.140,88.659
892,87.521,96.229,86.816,99.065,101.570,98.036,91.402,94.473,88.873,89.352,95.987,95.173,94.513,93.689,90.928,88.879
893,88.174,95.706,86.453,99.274,100.799,98.194,91.068,94.029,89.168,89.541,96.708,94.867,94.306,93.322,90.968,89.520
894,87.579,95.035,86.640,99.371,100.767,98.066,90.996,94.973,88.582,89.997,96.655,95.115,95.329,93.540,91.161,89.562
895,87.317,94.450,86.654,100.542,102.214,98.336,91.268,93.837,88.709,90.093,96.775,94.906,95.015,94.106,90.640,89.192
896,87.968,94.545,86.013,99.257,101.583,98.213,91.662,94.318,88.881,89.330,96.500,94.012,94.470,93.766,90.920,88.815
897,87.517,95.183,85.553,99.231,101.339,98.705,91.211,94.110,88.372,89.193,96.425,94.602,94.947,92.928,90.815,88.441
898,87.786,95.083,86.063,98.946,100.595,97.642,90.895,94.749,88.929,89.191,96.703,95.569,94.494,93.649,90.874,89.194
899,88.076,94.819,86.310,99.650,100.958,97.978,90.998,93.874,88.760,89.321,96.382,94.583,94.389,93.184,90.647,89.260
900,86.984,95.342,86.619,99.497,101.559,97.311,90.447,93.714,89.182,89.686,95.946,94.411,94.555,93.362,90.790,88.119
901,88.523,94.869,86.022,98.702,101.210,97.915,91.091,94.420,89.422,89.608,96.042,94.509,94.344,93.452,90.484,88.456
902,88.040,94.168,86.135,98.931,101.208,97.770,90.855,94.062,88.614,89.992,96.453,95.259,94.716,93.005,90.551,88.595
903,88.024,94.899,86.388,98.918,101.422,98.246,90.936,94.489,88.931,89.805,96.299,94.700,95.073,93.620,90.946,88.566
904,87.078,94.892,85.982,98.816,101.443,98.648,91.555,94.735,89.135,89.085,95.984,94.891,94.568,93.237,90.798,89.445
905,87.980,94.769,86.373,99.214,101.231,97.899,91.296,94.324,88.576,89.137,96.495,95.086,94.461,92.343,90.306,89.216
906,87.681,94.598,85.885,99.179,100.752,98.240,90.986,94.588,88.836,89.611,96.176,94.635,94.248,93.202,90.461,88.791
907,87.762,95.156,86.118,99.594,100.163,98.101,90.793,94.380,88.830,89.469,96.051,94.799,94.429,93.136,90.494,88.509
908,87.657,95.286,86.162,99.292,100.729,98.090,90.811,93.848,89.038,89.592,96.092,95.505,94.598,93.226,90.495,88.811
909,87.643,94.859,85.759,98.235,100.907,97.896,90.998,94.783,88.743,89.321,96.026,94.678,94.474,93.114,90.370,88.722
910,87.978,95.412,86.519,97.272,100.483,97.781,90.805,94.741,88.782,89.295,96.322,94.353,94.502,92.676,90.386,89.278
911,88.014,94.799,85.852,98.218,101.186,98.082,91.245,94.596,89.414,90.016,96.279,94.579,94.421,92.886,90.856,88.813
