 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10
995,74.637,71.086,61.771,70.826,60.872,57.986,58.528,64.689,75.004,66.329
996,73.149,71.215,62.082,69.927,61.418,57.972,58.987,64.899,75.194,66.317
997,73.579,71.513,61.963,70.127,60.688,57.274,58.806,64.913,74.921,66.888
998,72.929,70.925,62.284,69.981,60.866,57.431,58.697,64.847,74.955,66.964
999,73.064,71.539,61.922,70.520,61.469,58.206,58.647,63.948,75.272,66.494
1000,73.016,71.196,61.612,69.708,60.267,57.463,58.611,64.601,74.790,66.133
1001,73.453,71.685,61.578,69.539,60.884,58.431,59.113,64.563,74.387,66.321
1002,72.791,71.472,61.961,69.238,60.494,57.253,59.063,64.642,74.738,66.847
1003,73.170,71.138,61.855,69.896,61.015,57.345,58.988,64.208,75.286,66.884
1004,73.244,71.276,61.822,69.506,61.353,57.267,58.651,64.530,75.262,66.289
1005,73.333,71.324,61.745,70.061,61.199,57.662,58.497,64.672,74.724,66.582
1006,74.138,71.580,62.129,70.141,60.461,57.502,58.199,64.811,75.275,65.936
1007,73.170,71.495,61.784,68.984,60.693,57.957,59.000,64.276,74.973,65.755
1008,73.938,71.020,61.290,71.134,60.610,58.132,58.892,64.609,75.740,65.606
1009,72.094,71.359,62.078,69.569,61.824,57.705,58.758,65.186,75.208,66.980
1010,73.766,71.666,61.365,70.506,60.950,57.537,58.889,64.587,74.926,65.526
1011,73.416,71.549,62.278,70.141,61.063,57.947,58.591,64.052,75.258,66.859
1012,72.756,71.324,61.402,70.134,61.416,57.189,58.623,64.066,75.362,65.972
1013,73.411,71.056,61.955,69.901,60.935,57.509,58.603,64.175,74.846,65.683
1014,73.228,71.886,61.582,70.407,60.421,57.808,58.902,64.596,75.005,66.072
1015,73.349,71.555,61.973,69.487,61.705,58.445,58.464,64.899,74.582,65.530
1016,70.924,68.953,60.361,66.191,58.025,56.409,58.238,63.713,69.302,59.068
1017,71.492,69.437,60.106,68.007,58.617,56.929,58.005,63.672,71.016,60.655
1018,71.940,69.447,60.680,68.499,59.549,57.712,58.123,64.041,70.908,61.390
1019,71.823,69.944,60.941,68.454,59.562,56.181,58.151,63.822,71.662,61.145
1020,72.246,70.165,60.845,69.256,59.242,57.559,57.813,64.202,71.531,62.201
1021,72.549,70.470,60.733,68.784,58.831,57.149,58.695,64.473,71.747,61.518
1022,72.908,70.102,60.769,68.254,59.474,56.979,58.414,63.904,72.192,62.876
1023,73.384,70.484,61.218,69.184,59.715,57.879,58.576,63.784,72.282,63.482
1024,73.906,70.295,61.108,68.518,60.035,57.868,58.523,64.541,72.358,63.120
1025,73.809,70.497,60.869,69.016,59.673,57.018,58.702,64.071,73.065,63.253
1026,73.671,70.223,61.063,68.687,60.514,57.527,58.535,64.418,73.035,62.100
1027,74.000,70.442,60.702,69.122,60.441,57.021,58.877,63.806,73.070,63.803
1028,73.145,70.973,61.304,69.000,60.312,57.516,58.573,64.172,72.678,63.663
1029,73.274,70.487,61.208,69.285,59.668,57.950,58.227,64.634,72.973,63.426
1030,73.368,71.324,61.282,69.146,60.005,57.463,58.649,64.298,72.849,63.888
1031,73.046,70.596,61.624,68.986,59.705,57.662,58.927,64.238,73.139,62.863
1032,73.563,70.484,61.406,69.640,60.509,56.961,58.313,64.104,73.323,63.229
1033,73.648,70.262,61.139,69.028,60.207,57.737,58.636,64.863,72.895,63.241
1034,73.634,71.171,61.347,69.424,60.156,57.011,59.000,64.530,73.261,63.980
1035,73.736,71.008,60.798,68.073,60.146,58.043,59.101,64.014,73.236,64.221
1036,73.366,70.995,61.363,69.282,60.537,57.722,58.445,64.137,73.155,63.378
1037,74.030,71.201,61.273,69.242,59.975,57.854,58.868,64.112,73.407,63.904
1038,73.653,71.210,60.716,69.306,60.504,57.875,58.217,64.500,73.099,64.120
1039,73.326,71.130,61.682,68.944,60.312,56.989,58.778,64.342,72.782,64.221
1040,74.018,70.842,60.745,69.219,60.929,57.858,58.689,64.230,73.285,63.980
1041,73.490,70.787,61.304,69.656,59.854,57.623,58.811,64.399,73.441,63.795
1042,73.669,71.160,61.943,69.511,60.504,57.342,58.382,64.571,73.664,63.639
1043,73.554,71.335,61.694,68.936,59.728,57.050,58.472,64.820,73.413,64.418
1044,74.016,70.915,61.886,69.482,60.836,57.192,58.139,64.230,74.086,63.819
1045,73.184,70.895,61.196,69.788,60.149,58.060,58.760,64.910,74.248,65.060
1046,73.453,71.345,61.776,69.659,60.758,57.619,58.690,64.279,73.399,64.024
1047,73.280,71.321,61.827,69.889,60.343,57.488,58.548,64.352,73.620,63.956
1048,73.366,70.984,61.620,69.541,60.720,57.861,58.778,64.689,73.630,64.936
1049,72.883,71.129,61.318,70.129,60.259,57.722,58.960,64.440,73.981,64.888
1050,73.405,71.343,61.835,69.706,60.899,57.676,58.616,64.768,73.799,63.771
1051,74.269,71.055,61.504,69.567,60.136,57.865,58.649,64.781,73.970,64.871
1052,73.202,71.757,61.616,70.049,60.990,57.356,58.902,63.872,73.961,64.470
1053,72.984,71.276,61.316,69.826,60.406,58.559,58.656,63.899,74.385,64.498
1054,73.676,70.983,61.535,70.346,60.776,57.740,58.642,65.167,73.806,64.956
1055,73.582,71.793,61.302,70.165,60.121,58.036,58.604,65.197,74.012,64.984
1056,73.126,71.277,61.551,70.315,60.242,57.740,59.007,64.516,73.499,64.341
1057,74.579,70.962,61.612,70.701,61.151,57.488,58.882,64.219,74.516,64.775
1058,73.747,71.157,61.939,70.320,61.161,57.164,58.955,64.161,74.104,65.635
1059,73.529,71.339,61.427,69.635,60.866,57.712,58.985,65.117,74.727,64.819
1060,73.276,72.484,61.265,70.019,60.912,58.488,58.662,64.527,74.456,65.129
1061,73.347,71.655,61.865,70.344,61.058,57.338,58.675,64.568,74.473,65.257
1062,73.618,71.288,61.898,70.129,60.579,58.185,58.680,64.410,74.644,65.386
1063,73.657,71.715,61.618,70.306,60.280,57.502,58.440,64.339,74.718,65.876
1064,73.363,71.561,62.080,69.960,61.008,58.178,58.343,65.036,74.586,65.438
1065,72.993,71.884,61.629,70.214,60.380,57.046,58.942,64.448,74.501,65.815
1066,73.048,71.371,62.082,70.932,61.390,58.320,58.916,64.888,74.262,66.353
1067,73.809,71.312,61.871,70.993,60.559,57.587,58.748,64.891,74.599,65.574
1068,73.540,71.146,62.173,69.372,60.723,57.530,58.859,64.790,74.744,65.606
1069,73.653,71.534,61.929,70.388,60.990,57.384,59.118,64.191,75.044,65.325
1070,73.103,71.737,61.957,69.362,61.083,58.438,58.997,63.724,74.477,66.209
1071,73.494,70.867,61.835,70.652,60.977,58.594,59.333,64.508,74.848,66.245
1072,73.228,71.585,62.024,70.318,61.174,57.676,59.017,64.590,74.770,66.040
1073,73.600,71.655,61.896,70.642,61.217,57.943,58.740,64.199,74.669,65.542
1074,72.784,71.555,61.500,70.824,60.932,57.940,58.692,64.243,75.072,64.984
1075,73.667,71.254,61.839,71.355,61.247,57.665,59.030,64.951,75.496,65.554
1076,73.584,72.152,61.929,70.654,61.159,58.228,58.778,64.913,74.737,65.631
1077,72.402,71.550,62.078,71.104,60.859,58.270,59.366,64.235,74.767,66.281
1078,73.308,72.008,62.390,70.372,61.093,57.448,58.962,64.454,74.989,64.988
1079,72.646,71.437,62.239,71.466,61.091,57.630,59.086,64.060,74.620,66.060
1080,72.982,72.000,61.839,70.525,60.738,58.345,58.952,65.063,74.821,66.004
1081,72.772,71.393,62.163,71.233,61.176,58.559,59.321,64.992,74.976,65.622
1082,73.202,71.589,62.292,70.647,61.448,57.872,59.185,63.593,75.456,65.502
1083,73.122,71.356,62.402,70.485,60.889,57.754,58.783,64.497,75.561,65.819
1084,73.244,72.202,62.396,71.631,61.136,57.569,58.553,64.424,75.312,65.554
1085,72.878,71.917,61.863,70.294,61.053,57.719,58.515,63.631,75.371,65.482
1086,72.241,71.190,61.555,70.280,60.144,58.071,58.326,64.205,74.723,65.594
1087,71.572,70.763,61.992,69.769,60.572,57.473,58.990,63.964,74.365,64.446
1088,71.494,71.060,61.259,69.791,60.353,57.399,58.752,63.445,74.060,64.108
1089,71.347,70.696,61.494,70.087,60.234,56.883,58.313,62.934,74.262,64.534
1090,70.830,70.165,61.773,70.169,59.730,57.185,58.492,63.079,73.906,64.088
1091,70.257,70.718,61.808,70.365,59.819,57.470,58.098,63.317,74.119,64.213
1092,71.414,71.245,61.684,70.115,60.509,58.028,58.402,63.585,74.961,65.390
1093,72.377,71.185,61.880,72.155,61.146,58.057,58.770,64.713,75.658,65.518
1094,72.324,71.361,62.014,73.936,61.000,58.456,59.214,64.596,75.544,66.506
1095,73.531,72.832,62.302,73.348,60.224,57.783,59.222,64.505,75.954,66.157
1096,73.844,72.008,62.994,73.252,61.995,58.181,58.619,65.066,75.121,66.888
1097,73.724,72.310,62.416,73.798,62.169,58.890,59.863,65.481,76.060,66.647
1098,73.759,72.397,62.443,74.682,61.662,57.726,58.950,65.082,75.623,67.233
1099,74.120,72.887,63.106,74.492,61.864,58.438,58.815,65.489,75.757,67.353
1100,73.423,72.607,62.604,73.873,61.637,57.794,59.535,65.290,75.708,67.964
1101,74.851,73.381,62.900,73.447,61.801,58.281,59.500,65.962,75.386,66.546
1102,74.936,72.663,62.271,73.487,61.506,58.203,59.124,66.410,75.538,66.723
1103,74.168,72.839,62.402,72.936,61.917,58.694,59.682,65.653,76.030,66.924
1104,73.257,72.823,63.382,72.758,60.982,59.085,59.475,65.437,75.484,67.386
1105,73.922,72.607,62.708,72.616,61.683,58.612,59.614,65.555,76.052,66.293
1106,73.669,73.661,62.845,73.174,61.395,58.559,59.248,65.852,75.393,66.574
1107,72.993,73.028,62.561,73.162,62.685,58.715,59.404,65.675,76.186,66.333
1108,74.225,72.715,62.943,72.235,61.924,59.085,59.166,66.068,75.775,66.863
1109,74.278,73.002,62.522,72.019,61.866,59.302,59.614,65.552,75.230,66.064
1110,73.657,72.904,63.114,72.579,62.312,58.833,59.402,65.328,75.976,66.177
1111,73.922,72.679,63.096,72.471,61.660,58.616,59.654,65.044,76.129,68.052
1112,74.674,72.873,62.616,72.264,61.390,58.619,59.015,66.057,76.079,66.594
1113,73.897,72.773,63.204,72.212,62.038,58.765,59.611,65.440,76.653,66.586
1114,74.228,72.566,62.524,72.998,61.927,58.555,59.315,64.459,75.993,67.735
1115,74.041,72.950,63.002,72.381,61.602,57.847,59.636,65.407,75.399,66.655
1116,74.262,72.323,62.686,71.833,61.547,58.000,59.180,65.497,75.780,68.112
1117,74.366,72.491,63.267,72.541,61.796,58.210,59.877,65.415,75.704,67.008
1118,74.177,72.285,63.157,72.873,61.577,59.110,59.560,66.156,75.722,66.663
1119,75.434,75.792,64.861,77.132,63.134,60.466,60.758,66.358,75.815,68.466
1120,78.669,80.064,67.224,81.635,64.501,61.231,60.632,65.795,76.921,69.514
1121,81.297,82.395,67.137,87.071,64.370,61.972,61.180,65.795,77.107,69.795
1122,95.995,104.857,74.973,104.913,71.514,65.263,63.588,69.413,81.504,74.313
1123,97.678,114.680,75.463,110.113,74.448,67.932,64.589,69.178,82.782,75.084
1124,97.972,124.926,73.510,117.932,74.332,68.121,65.454,67.779,82.478,77.124
1125,96.469,121.676,73.690,121.529,71.554,67.306,64.776,67.721,83.363,76.631
1126,94.529,119.346,75.349,123.805,71.509,66.374,64.387,66.459,82.934,77.590
1127,93.418,130.288,79.329,128.139,74.874,67.516,65.553,66.464,83.464,77.932
1128,90.234,134.284,78.261,135.122,76.169,67.495,64.957,65.861,83.645,80.410
1129,87.446,140.561,76.733,135.642,77.894,67.687,64.707,65.713,84.659,79.743
1130,87.211,143.252,76.408,136.268,78.720,67.658,64.877,65.790,85.122,79.313
1131,86.395,145.417,76.747,138.320,76.819,67.626,65.033,65.937,86.086,79.880
1132,91.200,146.991,77.278,139.854,76.965,66.701,65.056,67.943,87.156,81.189
1133,105.830,150.020,76.851,135.395,79.035,68.843,65.551,73.514,86.836,78.755
1134,102.579,145.177,74.935,137.459,78.335,67.256,65.050,71.352,88.315,80.068
1135,95.701,146.237,75.006,140.772,78.388,66.125,65.808,67.710,90.110,81.912
1136,90.324,145.801,74.857,143.009,76.463,64.395,64.957,67.279,88.788,81.831
1137,87.205,144.025,75.812,141.014,76.403,63.676,64.551,67.246,89.385,81.614
1138,84.108,138.545,75.265,139.348,75.076,63.609,64.230,65.861,87.738,80.542
1139,82.067,134.649,73.122,138.353,74.144,62.423,63.546,65.833,86.548,81.373
1140,80.894,129.304,71.084,139.984,72.126,61.541,62.922,65.598,85.556,82.145
1141,79.584,124.854,69.692,141.028,72.033,61.181,62.675,65.656,86.538,83.169
1142,79.225,119.879,67.978,140.148,70.970,61.121,62.007,66.041,85.079,82.422
1143,77.947,116.887,67.945,142.219,69.962,60.263,62.455,65.525,84.292,83.189
1144,77.811,132.332,70.273,149.635,71.798,64.100,65.300,65.787,85.463,86.703
1145,78.726,139.843,70.296,151.979,72.322,66.210,65.334,65.355,88.784,87.763
1146,85.736,144.448,71.037,150.007,73.768,67.164,65.434,66.426,91.481,86.157
1147,84.030,140.693,70.186,150.729,72.133,66.605,65.536,65.833,90.280,88.213
1148,81.786,144.348,69.994,149.148,72.312,67.708,65.803,65.861,89.541,87.631
1149,79.343,140.887,69.208,146.499,70.584,65.559,65.010,65.424,88.089,85.570
1150,78.078,135.208,68.329,145.181,68.715,63.103,64.379,66.093,85.497,86.016
1151,78.177,132.243,67.196,145.367,67.020,62.338,64.429,65.322,84.251,84.823
1152,77.218,125.002,66.327,146.574,66.136,61.139,63.806,65.339,82.660,84.398
1153,76.915,119.310,65.976,142.953,64.584,60.544,62.798,65.527,82.306,83.590
1154,76.683,114.339,64.941,139.529,65.582,60.214,63.162,65.721,81.267,82.124
1155,76.030,108.856,63.741,138.593,64.725,59.811,62.906,65.680,80.734,82.920
1156,75.680,105.379,64.757,136.838,64.418,60.011,62.699,65.503,80.630,80.590
1157,75.386,101.803,64.222,133.212,64.055,59.388,62.661,65.568,80.534,79.791
1158,75.189,98.306,63.833,130.176,63.685,59.359,62.594,65.448,80.830,78.594
1159,75.120,94.301,64.202,127.513,64.043,59.267,62.389,65.825,79.778,77.181
1160,75.055,92.411,64.139,126.932,63.861,58.957,62.475,66.126,80.065,78.518
1161,76.016,90.027,63.824,127.525,63.542,59.057,62.023,65.287,79.762,77.956
1162,74.908,87.895,64.424,124.066,63.174,58.633,62.674,65.429,80.506,76.819
1163,76.016,86.356,64.384,121.694,62.861,59.313,61.689,65.604,79.844,76.104
1164,75.503,85.187,63.782,119.134,63.481,58.626,62.267,66.158,79.664,75.574
1165,75.485,84.246,63.392,116.755,62.393,59.263,62.575,65.915,79.297,74.968
1166,75.952,81.997,63.404,114.179,62.091,58.125,61.618,65.328,79.100,73.506
1167,75.793,81.527,63.514,113.369,62.516,58.591,61.868,65.183,79.039,73.932
1168,75.414,80.315,63.149,111.120,62.330,59.164,62.611,65.768,79.039,72.823
1169,76.166,79.324,63.065,109.360,61.642,59.093,62.137,65.418,79.382,73.699
1170,75.687,79.364,63.935,109.151,61.929,59.000,61.439,65.694,79.292,72.518
1171,77.625,80.185,64.029,106.668,64.005,59.463,61.598,66.809,79.122,72.000
1172,77.037,79.473,64.139,103.953,63.861,58.875,62.258,66.645,79.994,71.438
1173,76.880,79.288,64.267,103.885,63.335,58.456,62.093,65.333,79.689,72.249
1174,76.092,78.497,64.280,102.824,63.035,59.039,61.298,65.579,79.170,71.454
1175,75.867,77.782,63.604,101.896,63.003,59.206,61.608,65.522,79.964,72.104
1176,75.416,77.508,63.484,99.852,62.438,58.940,61.227,65.568,79.067,71.498
1177,76.071,77.030,63.965,98.296,62.040,59.409,61.576,65.486,78.900,71.124
1178,75.441,76.060,63.378,97.158,62.469,58.715,61.800,65.210,78.873,71.888
1179,74.917,76.249,63.235,96.125,62.083,58.964,61.988,65.981,78.689,70.466
1180,75.563,76.094,63.978,95.372,62.758,59.466,61.588,65.716,78.589,71.108
1181,75.255,75.749,63.608,94.551,62.418,59.356,61.462,66.251,79.020,69.827
1182,74.887,75.958,64.196,93.184,62.804,59.110,61.647,66.238,79.157,71.787
1183,74.784,75.688,64.969,92.372,62.126,58.879,61.661,65.836,79.412,71.088
1184,74.598,75.774,63.845,91.612,62.270,58.918,61.551,65.544,79.439,70.775
1185,74.398,75.248,63.914,89.696,62.524,58.886,61.934,66.098,79.233,69.815
1186,74.823,74.685,63.861,89.504,62.257,58.690,61.613,65.924,79.190,70.815
1187,74.591,74.176,63.737,87.539,62.169,58.875,61.273,65.598,78.896,70.297
1188,73.839,74.364,63.431,86.645,62.625,59.502,61.003,64.904,78.823,70.402
1189,74.480,74.243,63.435,84.887,62.403,58.904,61.487,65.533,79.039,70.365
1190,73.740,74.641,63.655,83.758,63.297,58.559,61.051,65.194,77.368,71.076
1191,73.894,74.049,62.949,83.922,62.063,59.103,60.233,65.355,77.870,70.313
1192,73.766,74.136,63.243,82.398,61.763,59.256,60.874,65.557,77.875,70.414
1193,73.331,73.972,62.684,81.551,62.060,58.473,60.614,65.847,78.261,69.827
1194,73.163,74.784,62.984,81.016,61.826,58.964,60.286,65.445,78.220,70.076
1195,73.526,73.525,63.122,79.689,62.202,59.359,60.275,65.115,77.386,70.305
1196,73.002,74.027,63.829,80.228,61.894,59.349,59.656,65.000,77.519,70.775
1197,72.993,73.647,63.414,79.588,62.567,58.655,59.853,65.309,76.830,70.454
1198,73.609,73.882,63.151,78.221,61.647,58.907,59.699,65.276,77.111,70.084
1199,73.653,73.726,63.249,77.915,61.950,58.726,59.877,65.030,76.911,70.189
1200,73.660,73.870,63.059,77.814,61.816,58.292,60.588,65.085,77.895,70.197
