 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35
938,24.105,23.829,24.112,38.455,23.906,24.552,23.806,29.251,28.413,28.888,25.543,29.438,30.317,22.974,26.162,29.383,25.930,25.349,46.702,128.562,44.718,44.309,36.021,28.627,27.988,28.417,24.278,24.766,25.538,24.421,22.505,23.533,26.477,26.812,23.916
939,23.944,23.752,23.807,38.193,23.866,24.338,23.773,29.355,28.252,28.601,25.333,28.909,29.862,22.938,26.071,29.244,25.937,25.153,46.164,134.101,44.895,43.609,36.441,28.382,28.898,29.162,24.234,24.766,25.802,24.283,22.491,23.413,26.549,26.914,23.712
940,24.101,23.727,23.861,38.049,23.944,24.461,23.823,29.122,28.201,28.680,25.491,28.651,29.274,22.962,26.030,28.875,26.050,25.395,46.364,132.892,44.662,43.042,36.265,28.378,29.000,29.482,24.169,24.649,25.758,24.165,22.611,23.321,26.413,26.882,23.544
941,24.060,24.014,24.003,37.786,23.850,24.477,23.703,29.331,28.432,28.730,25.384,28.965,29.007,23.033,25.813,28.696,25.904,24.963,46.521,129.417,44.448,42.979,36.180,28.693,27.841,29.391,24.335,24.737,25.569,24.165,22.396,23.096,26.580,26.688,23.427
942,23.959,23.817,23.807,37.888,23.841,24.232,23.657,29.006,28.254,28.906,25.290,28.224,28.653,22.810,25.598,28.410,25.904,25.185,46.188,129.314,44.610,42.596,36.466,28.271,28.224,29.222,24.262,24.758,25.523,24.218,22.473,23.258,26.519,26.862,23.376
943,23.874,23.877,23.785,37.957,23.699,24.161,23.811,28.998,28.206,28.714,25.194,28.049,28.449,23.015,25.205,28.220,25.713,25.069,46.208,128.368,44.384,41.840,36.286,28.351,28.159,29.806,24.209,24.772,25.437,24.425,22.409,23.471,26.310,26.882,23.409
944,23.866,23.808,23.883,37.707,23.701,24.264,23.766,28.808,27.944,28.598,25.319,27.681,28.150,22.856,25.191,28.096,25.569,24.910,45.926,127.223,44.153,41.553,36.517,28.289,28.216,29.492,24.342,24.790,25.513,24.091,22.486,23.271,26.427,27.099,23.301
945,23.956,23.817,23.711,37.752,23.871,24.027,23.562,28.605,28.193,28.887,25.502,27.215,27.753,22.849,25.191,27.792,25.389,24.919,45.708,126.520,44.440,41.323,36.381,28.191,28.347,29.540,24.216,24.681,25.582,24.016,22.447,23.190,26.420,26.733,23.055
946,23.800,23.789,23.780,37.271,23.581,24.111,23.508,28.669,28.183,28.611,25.319,26.961,27.539,22.774,24.993,27.654,25.450,24.986,45.542,125.099,43.774,40.977,36.530,28.333,28.359,29.553,24.214,24.671,25.531,24.096,22.545,23.167,26.502,26.754,22.951
947,23.839,23.736,23.677,37.101,23.778,23.944,23.607,28.581,28.223,28.707,25.301,26.795,27.378,22.731,24.895,27.521,25.275,24.925,46.296,124.990,43.697,40.981,35.657,28.578,27.943,29.311,24.118,24.756,25.464,24.138,22.421,23.073,26.352,26.846,22.996
948,23.805,23.644,23.681,37.278,23.728,23.945,23.582,28.353,27.923,28.705,25.486,26.648,26.987,22.987,24.900,27.372,25.164,24.761,46.099,124.206,43.663,40.766,36.091,28.236,28.220,29.149,24.296,24.848,25.625,24.189,22.355,23.344,26.261,26.943,23.040
949,23.829,23.644,23.511,37.038,23.596,23.898,23.332,28.199,27.931,28.730,25.330,26.417,26.702,22.913,24.744,27.290,25.230,24.731,45.771,123.166,43.722,40.236,36.193,28.173,28.355,29.591,24.289,24.814,25.574,24.136,22.329,23.167,26.484,27.048,22.903
950,23.686,23.671,23.714,37.036,23.660,23.892,23.296,28.450,28.021,28.823,25.289,26.175,26.476,22.472,24.526,27.181,25.174,24.593,45.389,122.660,43.519,40.408,36.299,28.031,28.420,29.207,24.279,24.685,25.508,23.940,22.437,23.219,26.369,26.860,22.865
951,23.776,23.516,23.757,36.959,23.697,23.784,23.703,28.443,27.978,28.589,25.369,26.193,26.417,22.797,24.488,26.935,25.119,24.697,45.164,121.346,43.285,39.768,36.530,28.169,28.669,28.914,24.313,24.749,25.684,23.931,22.363,23.171,26.268,26.822,22.759
952,23.728,23.431,23.648,36.763,23.709,23.812,23.450,28.219,27.802,28.496,25.215,26.030,26.118,22.895,24.583,26.958,25.110,24.507,45.496,120.442,43.156,39.592,36.436,28.204,28.596,29.399,24.319,24.733,25.680,24.100,22.288,23.242,26.331,26.974,22.712
953,23.840,23.639,23.678,37.001,23.756,23.880,23.737,28.416,28.338,28.783,25.468,26.152,26.181,22.831,24.567,26.957,25.292,24.686,45.970,118.942,43.288,39.855,36.057,28.289,27.788,28.801,24.245,24.888,25.374,24.024,22.339,23.198,26.256,26.798,22.515
954,23.913,23.662,23.609,36.842,23.428,23.889,23.513,28.188,27.987,28.670,25.348,25.961,25.907,22.859,24.589,26.881,25.219,24.608,45.553,117.684,43.118,39.426,36.061,28.311,27.914,28.768,24.190,24.575,25.314,24.040,22.246,23.344,26.498,26.996,22.522
955,23.770,23.521,23.651,36.876,23.669,23.954,23.448,28.225,28.089,28.668,25.507,25.755,25.770,22.913,24.475,26.924,25.160,24.720,45.195,117.422,43.090,39.281,36.157,28.102,27.861,28.697,24.244,24.639,25.269,23.969,22.238,23.171,26.319,26.796,22.633
956,23.608,23.801,23.686,36.713,23.712,23.694,23.541,28.234,27.962,28.469,25.194,25.881,25.532,22.854,24.486,26.779,25.178,24.507,45.502,116.965,42.994,39.185,36.273,28.071,28.122,28.947,24.193,24.802,25.322,24.024,22.183,23.160,26.455,26.689,22.662
957,23.872,23.664,23.476,36.499,23.581,23.665,23.476,28.231,27.839,28.681,25.384,25.553,25.502,22.808,24.359,26.844,25.108,24.575,45.236,115.780,43.191,38.738,36.627,27.933,28.220,28.634,24.435,24.623,25.505,24.047,22.180,23.285,26.594,26.752,22.445
958,23.775,23.317,23.467,36.549,23.641,23.668,23.408,28.155,27.786,28.589,25.430,25.765,25.502,22.721,24.503,26.760,25.144,24.517,45.359,114.782,42.923,38.898,36.345,27.951,28.159,28.780,24.159,24.479,25.267,23.991,22.214,23.100,26.200,26.748,22.491
959,23.786,23.356,23.694,36.538,23.756,23.576,23.580,27.913,28.088,28.691,25.308,25.548,25.397,22.844,24.326,26.621,25.059,24.534,45.620,114.909,42.531,38.711,35.466,28.307,27.788,28.386,24.373,24.812,25.191,24.058,22.209,23.183,26.289,27.050,22.423
960,23.794,23.458,23.610,36.377,23.646,23.629,23.383,28.027,27.927,28.494,25.308,25.480,25.114,22.756,24.318,26.534,25.101,24.559,45.335,114.309,42.983,38.538,35.905,28.036,27.710,28.303,24.298,24.637,25.337,24.051,22.304,23.329,26.235,26.638,22.423
961,23.907,23.442,23.695,36.457,23.587,23.620,23.420,28.112,27.893,28.575,25.360,25.385,25.104,22.772,24.287,26.496,25.096,24.576,45.558,113.485,42.294,38.330,36.011,28.280,27.947,28.255,24.187,24.940,25.228,24.038,22.323,23.094,26.371,26.903,22.412
962,23.870,23.715,23.549,36.106,23.756,23.538,23.369,27.838,27.828,28.680,25.452,25.525,25.023,22.738,24.438,26.496,24.874,24.619,45.384,114.976,42.165,38.357,36.256,27.827,28.106,28.419,24.173,24.709,25.271,24.058,22.142,23.246,26.624,26.901,22.323
963,23.739,23.565,23.477,36.318,23.606,23.439,23.479,27.911,27.761,28.581,25.177,25.322,25.094,22.921,24.344,26.333,25.068,24.486,45.338,121.970,42.481,38.283,36.606,27.924,28.204,28.876,24.316,24.806,25.465,24.160,22.425,23.290,26.340,26.675,22.290
964,23.909,23.560,23.632,36.241,23.701,23.394,23.484,27.925,27.695,28.737,25.231,25.294,25.029,22.574,24.465,26.343,25.082,24.410,44.636,120.471,42.566,38.074,36.765,28.249,28.392,28.750,24.308,24.595,25.399,23.976,22.641,23.329,26.486,26.783,22.334
965,23.760,23.435,23.688,36.205,23.557,23.527,23.653,27.588,27.931,28.391,25.231,25.320,24.822,22.659,24.522,26.567,25.159,24.520,45.460,118.262,42.117,37.817,35.693,27.991,27.804,28.758,24.224,24.735,25.355,23.984,22.605,23.300,26.308,26.772,22.288
966,23.733,23.773,23.693,36.266,23.622,23.712,23.606,27.777,27.876,28.754,25.421,25.543,24.869,22.782,24.456,26.340,25.107,24.617,45.317,116.133,42.310,37.872,35.881,28.476,27.682,28.790,24.162,24.804,25.316,24.180,22.640,23.204,26.613,26.814,22.243
967,23.747,23.465,23.557,35.952,23.672,23.356,23.485,27.721,27.797,28.682,25.174,25.252,24.623,22.649,24.357,26.423,25.108,24.363,44.792,116.379,42.434,37.789,35.701,28.044,27.947,28.785,24.122,24.842,25.372,24.143,22.573,23.179,26.211,26.853,22.372
968,23.799,23.519,23.540,35.894,23.635,23.453,23.347,27.614,28.083,28.667,25.188,25.194,24.652,22.833,24.312,26.297,25.225,24.592,45.356,115.494,42.103,37.589,35.877,27.996,28.147,28.664,24.271,24.926,25.346,24.056,22.552,23.183,26.343,26.612,22.358
969,23.650,23.458,23.588,35.774,23.732,23.319,23.353,27.624,27.648,28.612,25.138,25.210,24.581,22.551,24.243,26.263,25.035,24.492,44.970,114.796,41.722,37.749,35.775,28.111,28.114,29.139,24.228,24.721,25.440,24.027,22.464,23.235,26.340,26.912,22.345
970,23.726,23.611,23.546,36.172,23.569,23.560,23.560,27.627,27.915,28.737,25.303,25.205,24.659,22.833,24.237,26.412,25.017,24.288,45.338,113.963,41.762,37.445,35.530,27.920,27.690,28.687,24.204,24.870,25.218,23.775,22.541,23.167,26.373,26.743,22.292
971,23.730,23.692,23.549,36.021,23.463,23.501,23.568,27.640,27.885,28.564,25.224,25.194,24.759,22.795,24.182,26.244,24.977,24.422,45.065,111.897,41.555,37.172,35.786,27.693,27.620,28.823,24.126,24.601,25.113,23.895,22.346,23.210,26.373,26.809,22.040
972,23.705,23.525,23.531,35.712,23.506,23.393,23.516,27.454,27.951,28.449,25.023,25.147,24.693,22.685,24.378,26.224,25.103,24.288,45.012,112.600,41.267,37.398,35.485,27.773,27.478,28.758,24.204,24.888,25.292,23.882,22.276,23.117,26.218,26.787,22.272
973,23.692,23.481,23.541,35.619,23.641,23.316,23.427,27.519,27.893,28.438,25.238,25.103,24.542,22.708,24.248,26.344,24.962,24.395,44.757,112.220,41.741,37.240,35.608,27.893,27.865,28.982,24.177,24.701,25.228,23.909,22.399,23.219,26.453,26.763,22.177
974,23.669,23.484,23.539,35.693,23.554,23.287,23.387,27.397,27.722,28.504,25.073,25.004,24.422,22.567,24.123,26.069,25.045,24.473,44.590,111.304,41.627,37.311,36.068,27.640,27.849,29.346,24.254,24.693,25.364,23.911,22.390,23.156,26.237,26.768,21.823
975,23.704,23.537,23.557,36.087,23.572,23.239,23.367,27.454,27.893,28.461,25.120,25.058,24.757,22.956,24.120,26.265,24.902,24.236,44.863,109.120,41.807,37.174,35.646,27.987,27.355,28.864,24.129,24.565,25.185,23.895,22.120,23.079,26.258,26.608,22.018
976,23.535,23.535,23.548,36.035,23.513,23.352,23.430,27.520,27.823,28.365,25.267,24.944,24.592,22.705,24.182,26.277,24.969,24.458,44.690,108.461,41.463,37.292,35.638,27.853,27.514,28.725,24.148,24.717,25.130,23.993,22.311,23.242,26.190,26.726,22.113
977,23.711,23.556,23.570,35.676,23.690,23.427,23.497,27.458,27.893,28.465,25.090,25.102,24.367,22.744,24.109,26.032,24.884,24.364,44.386,107.993,41.795,36.911,35.638,27.818,27.412,28.551,24.174,24.631,25.157,24.002,22.266,23.190,26.178,26.671,22.033
978,23.645,23.650,23.414,35.828,23.549,23.213,23.456,27.520,27.826,28.492,25.111,24.890,24.369,22.695,23.980,25.914,25.088,24.280,44.593,107.845,41.577,36.636,35.818,27.751,27.808,28.778,24.121,24.721,25.188,23.951,22.234,23.144,26.455,26.548,21.925
979,23.711,23.444,23.564,35.707,23.560,23.356,23.429,27.458,27.879,28.484,25.168,25.077,24.414,22.715,24.076,26.218,24.913,24.293,44.599,107.817,41.351,36.992,35.176,27.649,27.665,28.333,24.057,24.689,25.146,23.889,22.154,22.981,26.155,26.798,22.104
980,23.837,23.667,23.529,35.417,23.637,23.196,23.224,27.277,27.671,28.435,25.038,25.201,24.431,22.764,24.037,26.013,24.988,24.271,44.319,107.258,41.200,37.011,35.578,27.431,27.624,28.763,24.152,24.778,25.078,23.759,22.144,23.125,26.129,26.776,21.982
981,23.619,23.558,23.325,35.727,23.585,23.260,23.264,27.310,27.898,28.402,25.254,25.098,24.318,22.844,24.100,26.166,25.137,24.208,44.873,106.188,41.373,36.817,35.390,27.933,27.657,28.225,24.292,24.780,25.084,23.815,22.171,23.140,26.059,26.581,21.878
982,23.775,23.516,23.523,35.561,23.575,23.230,23.337,27.293,28.038,28.545,25.151,24.956,24.307,22.782,24.105,26.119,24.926,24.261,44.678,105.538,41.261,36.892,35.515,28.040,27.804,28.556,24.190,24.649,25.147,23.820,22.211,23.256,26.164,26.798,21.916
983,23.546,23.463,23.351,35.440,23.565,23.174,23.510,27.506,27.821,28.670,25.022,24.926,24.292,22.656,24.119,26.017,24.923,24.397,44.305,105.557,41.557,36.658,35.403,27.818,28.029,28.119,24.207,24.834,25.154,23.746,22.065,23.027,26.300,26.704,21.969
984,23.546,23.553,23.445,35.498,23.526,23.241,23.397,27.256,27.772,28.565,25.260,25.005,24.427,22.777,24.167,26.128,24.814,24.161,44.264,104.764,41.307,36.447,35.246,27.898,27.629,28.149,24.043,24.792,24.990,23.780,22.145,23.277,26.284,26.881,21.896
985,23.715,23.562,23.365,35.682,23.529,23.151,23.335,27.317,27.730,28.496,25.158,24.965,24.471,22.636,24.115,26.079,24.862,24.168,43.894,103.492,41.568,36.489,35.593,27.884,27.555,28.561,24.170,24.784,25.086,23.820,22.132,23.279,26.275,26.789,21.907
986,23.691,23.396,23.423,35.520,23.488,23.140,23.354,27.280,27.892,28.598,25.170,25.026,24.364,22.823,24.047,26.131,24.897,24.302,44.548,103.618,41.175,36.819,35.023,27.707,27.314,28.040,24.197,24.671,25.054,23.857,22.039,23.008,26.446,26.866,21.949
987,23.494,23.438,23.380,35.478,23.587,23.186,23.474,27.338,27.968,28.521,25.211,24.951,24.385,22.692,24.070,26.133,24.839,24.232,44.900,102.609,41.071,36.494,35.436,28.013,27.449,28.197,24.224,24.489,24.990,23.804,22.008,23.223,26.399,26.871,21.854
988,23.635,23.632,23.343,35.409,23.587,23.261,23.483,27.169,27.759,28.488,25.355,24.956,24.282,22.703,24.058,26.172,25.027,24.293,44.327,107.389,41.322,36.609,35.659,27.711,27.796,28.242,24.238,24.713,25.101,23.808,22.034,23.244,26.413,26.737,21.779
989,23.712,23.481,23.257,35.299,23.619,23.199,23.303,27.303,27.802,28.478,24.970,25.012,24.230,22.638,24.050,26.098,24.893,24.263,44.342,107.401,41.071,36.568,35.669,28.204,27.771,28.505,24.274,24.623,25.220,23.699,22.065,23.323,26.284,26.932,21.973
990,23.593,23.521,23.353,35.242,23.500,23.068,23.402,27.461,27.719,28.534,25.174,24.998,24.491,22.654,24.161,25.855,25.046,24.339,44.320,106.410,41.302,36.085,35.640,27.600,27.878,28.826,24.221,24.812,25.184,23.829,22.205,23.408,26.366,26.770,21.765
991,23.749,23.537,23.384,35.146,23.582,23.238,23.221,27.135,27.691,28.594,25.077,24.865,24.314,22.772,24.272,25.974,24.971,24.141,43.583,104.696,41.080,36.047,35.879,27.791,28.196,29.068,24.153,24.687,25.178,23.668,22.105,23.281,26.352,26.796,21.900
992,23.651,23.586,23.296,35.236,23.484,23.112,23.480,27.296,27.595,28.418,25.177,25.058,24.240,22.790,24.169,25.974,24.952,24.280,44.542,104.248,41.099,36.138,35.019,27.702,27.657,28.864,24.011,24.810,25.161,24.056,22.128,23.175,26.282,26.882,22.035
993,23.772,23.512,23.399,35.075,23.562,23.139,23.595,27.326,28.002,28.681,24.864,24.879,24.478,22.662,24.106,26.151,25.033,24.395,44.375,104.476,41.178,36.345,35.413,27.884,27.592,28.861,24.296,24.776,25.110,23.886,22.315,23.215,26.404,26.743,21.876
994,23.666,23.350,23.394,34.986,23.451,23.225,23.512,27.185,27.671,28.639,25.147,24.951,24.405,22.785,23.974,26.075,25.080,24.471,44.331,103.236,41.033,36.374,35.398,27.431,27.739,28.934,24.186,24.443,25.162,23.833,22.245,23.098,26.437,26.631,22.022
995,23.764,23.632,23.442,35.279,23.543,23.313,23.282,27.156,28.102,28.628,25.228,25.088,24.399,22.877,24.287,26.034,24.850,24.120,44.592,102.169,40.868,36.630,34.983,28.458,27.682,28.611,24.332,24.774,25.035,23.815,22.158,23.340,26.289,26.680,21.869
996,23.704,23.479,23.383,35.305,23.662,23.226,23.523,27.215,27.820,28.597,25.070,24.995,24.399,22.656,24.278,26.122,24.834,24.407,44.144,101.309,41.074,36.268,35.265,27.804,27.559,28.740,24.173,24.721,24.990,23.722,22.056,23.169,26.547,26.882,21.942
997,23.849,23.593,23.479,35.340,23.437,23.380,23.545,27.293,27.805,28.665,25.116,24.954,24.337,22.795,24.139,26.093,24.999,24.322,44.343,100.991,41.168,36.442,35.496,27.907,27.498,28.965,24.170,24.747,25.067,23.759,22.212,23.365,26.258,26.882,21.869
998,23.683,23.384,23.355,35.172,23.421,23.263,23.483,27.268,27.729,28.661,25.344,24.993,24.344,23.067,24.121,26.132,24.943,24.347,43.933,100.436,41.140,36.125,35.339,27.960,27.780,29.179,24.340,24.703,24.975,23.915,22.196,23.258,26.322,26.844,21.821
999,23.647,23.507,23.534,35.132,23.578,23.290,23.530,27.255,27.852,28.675,25.203,25.145,24.354,22.792,24.063,26.057,25.021,24.249,43.681,99.548,40.891,36.132,35.608,27.907,28.024,29.283,24.316,24.782,25.167,23.886,22.216,23.158,26.343,26.614,21.781
1000,23.605,23.479,23.455,35.190,23.531,23.207,23.531,27.347,27.852,28.391,25.237,24.851,24.401,22.869,24.108,26.077,25.093,24.302,44.192,99.778,40.765,36.098,35.040,28.084,27.429,28.992,24.301,24.804,24.900,23.862,22.185,23.135,26.251,26.928,21.980
1001,23.736,23.505,23.355,35.133,23.507,23.089,23.441,27.145,27.866,28.471,25.220,24.918,24.437,22.749,24.105,25.924,24.946,24.366,44.113,99.524,41.074,36.066,35.252,27.893,27.682,29.225,24.338,24.701,25.075,23.775,22.085,23.258,26.113,26.803,21.965
1002,23.622,23.521,23.371,34.952,23.429,23.239,23.466,27.274,27.904,28.707,25.158,24.967,24.379,22.903,24.256,26.146,24.794,24.353,43.993,98.637,40.592,35.949,35.144,27.640,27.576,28.955,24.228,24.776,24.998,23.748,22.272,23.275,26.303,26.660,21.697
1003,23.882,23.613,23.414,35.131,23.610,23.139,23.349,27.176,27.761,28.671,25.086,25.236,24.512,22.872,24.045,25.958,25.063,24.427,43.826,98.124,41.071,36.225,35.377,27.893,27.645,29.432,24.248,24.836,24.934,23.842,22.240,23.375,26.378,26.757,21.639
1004,23.815,23.729,23.448,35.378,23.569,23.323,23.710,27.262,27.930,28.688,25.339,24.942,24.421,23.031,24.235,26.175,24.855,24.227,44.033,97.332,40.557,36.136,34.856,28.093,27.412,28.980,24.353,24.559,24.899,23.757,22.209,23.154,26.214,26.603,21.889
1005,23.715,23.477,23.376,35.074,23.529,23.248,23.427,27.125,27.729,28.771,25.211,25.158,24.210,22.982,24.177,26.040,24.933,24.514,44.148,96.969,40.904,35.849,35.481,28.098,27.735,29.571,24.223,24.677,24.955,23.951,22.434,23.269,26.362,26.695,21.743
1006,23.654,23.428,23.370,35.176,23.563,23.337,23.516,27.241,27.805,28.614,25.222,25.049,24.451,22.869,24.105,26.042,25.012,24.373,43.845,96.647,40.771,36.096,35.396,27.898,27.682,29.725,24.156,24.768,24.983,23.971,22.374,23.304,26.441,26.982,21.790
1007,23.789,23.479,23.438,35.103,23.410,23.201,23.412,27.272,27.772,28.512,25.256,25.149,24.193,22.713,24.222,26.026,24.920,24.388,43.597,96.316,40.917,35.860,35.788,27.787,27.710,30.043,24.172,24.615,25.122,23.820,22.324,23.277,26.291,26.656,21.777
1008,23.634,23.569,23.420,35.157,23.513,23.084,23.430,27.224,27.847,28.594,25.093,24.897,24.257,22.874,24.171,26.056,24.913,24.254,44.148,95.070,40.724,35.934,35.199,27.964,27.747,29.586,24.207,24.894,24.938,23.831,22.284,23.308,26.324,26.866,22.031
1009,23.806,23.715,23.595,35.064,23.606,23.284,23.516,27.303,27.842,28.697,25.204,24.827,24.107,23.008,24.153,25.967,24.871,24.427,44.259,94.869,40.442,35.811,35.089,27.973,27.722,29.705,24.075,24.677,24.895,23.846,22.365,23.244,26.261,26.722,21.765
1010,23.770,23.523,23.538,35.129,23.622,22.999,23.302,27.274,27.829,28.637,25.211,25.037,24.332,22.903,24.135,25.977,25.051,24.246,43.942,94.576,40.701,35.751,34.640,27.649,27.331,29.763,24.197,24.846,24.973,23.735,22.330,23.171,26.099,26.846,21.794
1011,23.771,23.525,23.501,34.869,23.338,23.137,23.456,27.117,27.887,28.484,25.113,25.018,24.328,22.697,24.078,25.996,24.918,24.380,44.083,94.175,40.895,35.796,35.025,28.013,27.437,29.846,24.162,24.812,24.998,23.719,22.334,23.169,26.146,26.546,21.785
1012,23.736,23.600,23.429,35.393,23.647,23.092,23.528,27.064,27.758,28.516,25.181,24.984,24.251,22.751,23.907,26.049,24.976,24.339,43.975,94.213,40.781,35.717,34.998,28.009,27.380,30.043,24.007,25.000,24.978,23.853,22.197,23.208,26.455,26.676,22.007
1013,24.015,23.431,23.415,34.932,23.390,23.111,23.492,27.224,27.750,28.730,24.867,25.103,24.407,22.526,24.013,25.915,24.814,24.151,44.009,94.077,40.513,35.953,35.006,27.640,27.747,30.040,24.221,24.798,24.839,23.960,22.302,23.148,26.256,26.665,21.892
1014,23.744,23.595,23.366,34.932,23.419,23.173,23.324,27.127,27.737,28.428,25.147,25.058,24.275,22.744,24.058,26.053,25.012,24.227,43.759,93.387,40.527,35.781,34.850,27.760,27.739,30.106,24.152,24.880,24.932,23.898,22.232,23.142,26.256,26.735,21.830
1015,23.694,23.542,23.436,34.855,23.399,23.010,23.350,27.218,27.807,28.561,25.002,24.718,24.264,22.767,24.152,26.047,24.874,24.334,43.827,92.353,40.527,35.545,35.263,28.004,27.780,30.462,24.180,24.621,25.039,23.915,22.198,23.062,26.244,26.474,21.801
1016,23.689,23.421,23.352,34.916,23.394,23.111,23.448,27.117,27.684,28.562,25.341,24.786,24.177,22.728,24.107,25.931,24.895,24.256,43.621,92.525,40.775,35.262,35.373,27.627,27.690,30.197,24.064,24.577,24.902,23.646,22.115,23.252,26.204,26.561,21.796
1017,23.739,23.414,23.436,34.883,23.518,23.092,23.440,27.103,27.528,28.702,25.086,24.954,24.385,22.638,23.999,26.063,24.759,24.392,43.678,92.429,40.475,35.760,35.377,28.182,27.678,30.275,24.070,24.541,25.003,23.577,22.307,23.260,26.617,26.653,21.673
1018,23.854,23.690,23.372,35.277,23.646,23.143,23.527,27.144,27.778,28.615,25.156,24.874,24.371,22.723,24.070,25.917,24.963,24.449,43.931,91.281,40.569,35.443,34.892,27.991,27.249,30.076,24.126,24.774,24.780,23.759,22.154,23.246,26.223,26.822,21.754
1019,23.726,23.407,23.368,34.829,23.499,23.152,23.443,27.207,27.654,28.515,25.088,24.755,24.298,22.690,24.032,25.954,24.796,24.181,43.382,91.473,40.413,35.866,35.411,27.831,27.531,30.225,24.248,24.675,24.853,23.668,22.241,23.117,26.256,26.691,21.588
1020,23.691,23.553,23.186,35.007,23.378,23.185,23.415,27.139,27.632,28.511,25.077,24.848,24.203,22.587,23.994,25.915,24.928,24.292,43.537,90.897,40.537,35.308,35.477,27.604,28.073,30.480,24.067,24.699,25.004,23.744,22.275,23.108,26.204,26.654,21.726
1021,23.736,23.507,23.463,35.328,23.587,23.148,23.470,27.235,28.013,28.594,25.285,24.951,24.304,22.672,24.235,26.080,24.878,24.303,44.072,89.775,40.466,35.677,35.078,28.027,27.184,29.811,24.197,24.721,24.771,23.753,22.057,23.165,26.340,26.678,21.883
1022,23.735,23.553,23.547,35.036,23.674,23.284,23.459,27.112,27.989,28.724,25.127,24.940,24.355,22.815,24.153,25.940,24.957,24.317,44.224,89.105,40.615,35.717,35.064,27.933,27.131,29.727,24.133,24.603,24.855,23.715,22.089,23.115,26.239,26.665,21.876
1023,23.656,23.498,23.375,34.917,23.356,23.016,23.408,27.140,27.622,28.432,25.215,24.795,24.314,22.623,24.108,25.951,25.025,24.325,43.387,90.094,40.572,35.268,35.485,27.720,27.416,29.932,23.895,24.561,24.971,23.862,22.154,23.271,26.218,26.722,21.774
1024,23.740,23.498,23.363,34.911,23.381,23.089,23.221,27.276,27.856,28.429,25.244,24.907,24.441,22.774,24.107,25.872,24.768,24.361,43.558,89.243,40.587,35.542,35.398,27.858,27.465,30.227,24.041,24.770,24.907,23.668,22.209,23.242,26.254,26.599,21.783
1025,23.730,23.447,23.544,35.239,23.629,23.219,23.364,27.141,27.684,28.485,25.267,24.900,24.331,22.818,24.029,26.156,24.946,24.244,44.051,88.866,40.367,35.466,35.220,27.951,27.396,29.475,23.948,24.671,24.854,23.679,22.111,23.192,26.157,26.480,21.765
1026,23.743,23.373,23.428,34.937,23.688,22.970,23.369,27.277,27.748,28.678,24.996,24.935,24.519,22.679,24.014,26.069,24.992,24.392,43.982,88.401,40.325,35.247,35.265,27.827,27.653,29.965,24.106,24.715,24.957,23.644,22.132,23.167,26.188,26.757,21.861
1027,23.659,23.438,23.434,35.100,23.646,23.015,23.396,27.175,27.732,28.619,25.183,24.746,24.315,22.805,24.094,26.139,24.725,24.297,43.928,87.839,40.577,35.308,35.095,28.107,27.351,29.164,24.118,24.766,24.794,23.831,22.180,23.183,26.399,26.726,21.869
1028,23.744,23.553,23.382,35.093,23.553,22.991,23.351,26.990,27.700,28.604,25.401,24.905,24.328,22.518,24.085,26.043,24.950,24.269,43.495,88.202,40.489,35.196,35.225,27.689,27.629,29.407,24.216,24.721,24.858,23.802,22.128,23.192,26.502,26.717,21.765
1029,23.616,23.479,23.422,35.110,23.628,23.177,23.339,27.143,27.772,28.320,25.077,24.925,24.291,22.792,24.179,26.047,24.933,24.280,44.018,87.450,40.513,35.089,35.150,27.800,27.322,29.409,24.150,24.605,25.006,23.746,22.181,23.242,26.209,26.577,21.836
1030,23.708,23.495,23.428,34.934,23.619,23.211,23.448,27.384,27.925,28.672,25.385,25.079,24.362,22.751,24.062,26.237,24.880,24.283,44.095,87.106,40.211,35.455,35.199,27.800,27.016,29.157,23.982,24.461,24.749,23.906,22.157,23.196,26.289,26.954,21.869
1031,23.621,23.475,23.395,34.749,23.782,23.109,23.617,27.155,27.762,28.605,24.998,24.841,24.198,22.903,23.954,26.077,24.852,24.266,43.919,87.171,40.008,35.692,35.104,27.707,27.024,29.144,24.001,24.619,25.017,23.842,22.159,23.042,26.404,26.625,21.916
1032,23.708,23.560,23.427,35.225,23.671,23.078,23.325,27.300,27.732,28.647,25.228,24.974,24.314,23.046,24.093,26.056,25.088,24.354,43.746,86.550,40.419,35.487,35.169,27.671,27.180,29.288,24.200,24.503,24.985,23.813,22.192,23.013,26.282,26.888,22.011
1033,23.622,23.380,23.472,34.864,23.572,23.019,23.458,27.319,27.743,28.651,25.249,24.860,24.064,22.751,24.141,26.009,24.935,24.447,43.933,87.220,40.202,35.455,35.269,27.413,27.502,28.965,23.957,24.635,25.189,23.766,22.215,23.119,26.164,26.754,22.046
1034,23.712,23.532,23.527,35.025,23.475,23.108,23.416,27.038,27.805,28.567,25.091,24.779,24.044,22.826,24.024,26.092,25.040,24.514,44.141,86.642,40.329,35.566,35.206,27.342,27.355,28.982,24.111,24.513,25.175,23.753,22.155,22.952,26.160,26.719,21.998
