 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34
984,17.795,19.699,27.969,11.926,17.274,21.551,14.310,11.973,10.958,12.597,11.838,12.202,15.590,14.445,11.788,11.162,15.029,9.957,9.819,10.321,11.833,12.414,11.180,11.093,12.671,12.928,11.765,10.832,10.765,10.476,12.673,14.595,10.124,10.985
985,17.457,19.507,27.715,11.768,17.039,21.545,14.273,11.886,11.103,12.602,11.696,12.028,15.454,14.027,11.535,11.141,14.247,9.912,9.836,10.377,11.906,12.455,11.198,11.055,12.568,13.433,11.896,10.905,10.725,10.432,12.679,14.449,10.097,10.822
986,17.051,19.476,28.432,11.786,17.128,21.613,14.121,11.717,11.096,12.631,11.856,11.792,15.275,13.728,11.698,11.238,13.714,9.917,9.786,10.845,11.769,12.450,11.286,11.114,12.571,13.446,12.066,10.844,10.709,10.429,12.612,14.496,10.139,10.991
987,16.574,19.388,28.496,11.747,17.384,21.455,14.032,11.617,10.904,12.531,12.011,11.639,15.288,14.107,11.867,11.051,14.092,9.927,9.816,11.030,11.780,12.387,11.267,11.114,12.652,13.174,11.918,10.818,10.688,10.482,12.741,14.499,10.117,10.906
988,16.384,19.328,28.646,11.811,17.677,21.576,13.947,11.469,11.031,12.583,12.006,11.575,15.172,14.116,11.656,11.222,14.027,9.833,9.685,10.909,11.875,12.435,11.194,11.054,12.620,12.992,11.795,10.750,10.693,10.405,12.770,14.438,9.989,10.937
989,16.084,19.345,27.969,11.765,17.635,21.526,14.993,11.448,11.165,12.548,11.987,11.519,15.148,14.009,11.644,11.182,16.576,9.861,9.777,10.732,11.792,12.524,11.188,10.979,12.617,12.879,11.680,10.856,10.704,10.428,12.688,14.555,10.099,10.959
990,15.877,19.441,27.800,12.189,17.924,21.657,16.899,11.493,11.421,12.805,12.186,11.384,15.611,14.479,11.867,11.259,18.136,9.856,9.811,10.558,12.046,13.581,12.551,11.181,12.767,13.623,11.711,11.138,10.684,10.405,13.545,14.691,10.064,11.026
991,15.700,19.455,27.302,12.115,17.476,21.589,16.733,11.350,11.318,13.000,11.971,11.239,15.628,14.978,11.967,11.190,17.387,9.889,9.774,10.521,12.079,13.400,12.431,11.141,12.726,13.710,11.720,11.260,10.705,10.414,13.560,14.543,10.086,10.950
992,15.449,19.165,26.456,11.992,17.181,21.656,16.305,11.253,11.256,12.871,11.996,11.123,15.339,14.407,11.702,11.194,16.775,9.814,9.791,10.475,12.035,13.067,12.059,11.103,12.660,13.510,11.642,11.049,10.689,10.401,13.213,14.449,10.117,10.911
993,15.361,19.040,26.026,11.788,16.896,21.570,15.768,11.339,11.214,12.799,11.926,11.095,15.071,14.581,11.621,11.182,16.550,9.843,9.833,10.328,11.985,12.722,11.665,11.087,12.664,13.236,11.520,11.061,10.681,10.445,12.983,14.425,10.042,10.840
994,15.202,19.077,26.876,11.974,16.765,21.627,15.385,11.172,11.227,12.736,11.907,11.005,14.990,14.539,11.707,11.297,16.068,9.844,9.833,10.430,11.916,12.581,11.512,11.082,12.632,13.226,11.598,10.876,10.674,10.477,12.781,14.351,10.044,10.894
995,18.288,19.545,29.409,13.431,17.706,21.632,15.094,11.175,11.814,12.735,12.399,12.462,15.705,15.430,12.812,11.259,16.489,10.412,10.053,11.234,11.971,12.517,11.465,11.136,12.554,13.318,11.689,11.314,10.739,10.416,12.822,14.750,10.313,10.905
996,21.760,20.375,30.382,14.735,19.044,21.459,14.966,11.083,12.374,12.842,12.812,12.891,16.828,16.319,13.930,11.156,18.429,11.010,10.237,11.562,12.148,12.564,11.353,11.106,12.694,14.397,11.852,11.333,10.847,10.538,12.913,15.411,10.711,11.157
997,21.460,20.331,30.667,14.393,19.002,21.634,15.324,11.084,12.488,13.204,12.620,12.716,16.959,16.372,13.947,11.257,19.443,10.961,10.253,11.392,12.151,12.569,11.441,11.106,12.574,14.264,11.739,11.323,10.863,10.481,12.942,15.855,10.691,11.307
998,20.264,20.159,30.226,13.648,19.099,21.523,15.090,11.057,12.498,13.158,12.673,12.373,16.682,16.604,13.958,11.210,18.913,10.781,10.106,11.223,12.281,12.540,11.318,11.133,12.552,14.110,11.642,11.136,10.807,10.518,12.618,16.026,10.433,11.272
999,19.243,19.792,29.501,12.997,18.761,21.647,14.906,10.968,12.591,13.082,12.580,12.066,16.473,16.083,13.928,11.251,18.487,10.545,10.056,11.023,12.333,12.450,11.249,11.154,12.640,13.810,11.668,11.041,10.747,10.425,12.743,16.023,10.411,11.329
1000,20.257,20.009,29.703,13.883,18.740,21.679,14.793,10.983,12.651,12.991,12.593,13.006,16.682,16.811,14.251,11.174,18.600,10.642,10.047,11.174,12.410,12.534,11.239,11.051,12.598,13.867,11.652,11.467,10.832,10.488,12.636,16.132,10.490,11.437
1001,20.520,20.357,29.919,13.980,19.346,21.584,14.932,11.021,12.591,13.068,12.589,13.441,16.839,17.305,14.607,11.216,19.119,10.903,10.067,11.147,12.394,12.491,11.263,11.120,12.645,13.836,11.722,11.647,10.775,10.473,12.869,16.474,10.554,11.411
1002,19.657,20.791,29.732,13.408,19.797,21.675,14.980,10.998,12.703,13.470,12.711,13.119,16.991,17.544,14.688,11.305,19.213,10.778,9.928,10.951,12.428,12.430,11.337,11.078,12.611,13.874,11.671,11.501,10.761,10.451,12.647,16.558,10.494,11.370
1003,18.798,20.971,29.330,12.827,20.443,21.556,14.854,10.914,12.801,13.824,12.702,12.811,17.106,17.644,14.751,11.204,19.351,10.853,10.150,10.747,12.438,12.469,11.290,11.112,12.654,13.690,11.602,11.272,10.774,10.453,12.924,16.862,10.457,11.317
1004,18.109,21.099,29.734,12.541,20.608,21.737,14.739,10.919,12.755,13.702,12.825,12.461,17.037,17.454,14.563,11.265,19.320,10.715,10.123,10.638,12.444,12.464,11.280,11.204,12.632,13.595,11.715,11.037,10.691,10.453,12.822,17.040,10.351,11.270
1005,17.464,21.255,29.594,12.707,20.583,21.396,15.408,10.948,12.781,13.529,12.675,12.364,16.922,17.782,14.600,11.295,19.295,10.744,9.969,10.645,12.404,12.436,11.300,11.124,12.507,13.515,11.605,11.054,10.667,10.513,12.816,17.095,10.338,11.147
1006,16.973,21.067,31.306,12.903,21.620,21.589,17.294,11.971,12.781,13.349,12.352,12.108,16.881,17.136,14.337,11.343,19.308,10.778,9.967,10.592,12.383,12.459,11.271,11.112,12.644,13.787,11.645,11.450,10.795,10.476,12.697,17.214,10.402,11.275
1007,16.701,20.856,32.596,12.694,21.967,21.661,17.362,12.494,12.555,13.286,12.582,11.892,17.164,17.514,14.198,11.224,19.615,10.819,9.975,10.509,12.398,12.515,11.255,11.133,12.569,13.790,11.680,11.424,10.721,10.529,12.609,17.214,10.300,11.236
1008,17.315,21.335,32.591,13.166,21.433,21.695,16.792,12.471,12.522,13.242,12.576,12.131,16.880,17.049,14.200,11.166,19.378,10.676,9.983,10.562,12.412,12.435,11.267,11.086,12.632,13.410,11.560,11.326,10.765,10.496,12.706,17.086,10.450,11.213
1009,19.764,20.951,32.855,14.681,21.124,21.541,16.456,12.200,12.499,13.131,12.464,12.989,17.167,17.252,14.323,11.325,19.424,10.877,10.167,10.864,12.416,12.576,11.280,11.133,12.586,13.454,11.816,11.655,10.707,10.501,12.828,17.050,10.733,11.358
1010,19.349,20.793,32.717,14.941,20.756,21.657,15.972,12.016,12.586,13.108,12.546,12.783,17.469,16.546,14.309,11.281,19.092,11.020,10.212,11.185,12.309,12.387,11.202,11.136,12.524,13.367,11.720,11.448,10.751,10.466,12.848,16.958,11.035,11.245
1011,18.680,21.516,32.549,15.730,20.476,21.614,15.724,11.852,12.545,13.074,12.460,12.548,17.634,16.985,14.309,11.269,19.090,11.188,10.437,11.155,12.345,12.543,11.335,11.137,12.535,13.172,11.793,11.317,10.882,10.529,12.717,17.058,10.989,11.249
1012,17.949,21.759,32.033,15.265,20.576,21.454,17.200,11.576,12.499,12.981,12.312,12.316,17.761,16.303,14.081,11.190,18.668,11.325,10.251,11.109,12.416,12.550,11.141,11.148,12.525,12.997,11.809,11.144,10.953,10.571,12.831,17.027,11.009,11.174
1013,17.379,21.979,32.000,14.773,20.655,21.576,18.781,11.518,12.395,12.980,12.222,11.998,17.969,15.635,13.940,11.250,18.644,11.208,10.292,11.034,12.482,12.598,11.255,11.099,12.676,12.992,11.972,11.078,10.796,10.499,12.685,17.087,10.640,11.133
1014,16.814,22.125,31.489,14.579,20.646,21.619,18.682,11.423,12.269,12.947,12.055,11.756,17.753,15.143,13.802,11.244,18.153,11.088,10.240,11.045,12.594,12.483,11.322,11.137,12.578,12.885,11.816,10.934,10.856,10.519,12.679,17.038,10.570,11.153
1015,16.592,22.619,30.575,14.031,20.211,21.579,18.036,11.310,12.237,12.918,12.059,11.805,17.640,14.766,13.523,11.178,17.785,10.916,10.170,10.932,12.725,12.448,11.335,11.181,12.590,12.692,11.746,10.934,10.789,10.496,12.720,16.704,10.450,11.047
1016,23.079,23.613,31.050,15.194,20.287,21.618,17.455,11.324,12.250,12.859,11.989,13.031,17.812,14.868,13.779,11.186,17.552,11.345,10.292,11.053,12.618,12.483,11.292,11.200,12.559,13.136,11.791,11.681,10.881,10.591,12.706,16.855,10.817,11.269
1017,27.798,23.987,31.176,14.571,19.791,21.573,16.887,11.143,12.073,12.912,12.118,13.472,17.695,14.973,13.698,11.279,17.211,11.493,10.292,11.117,12.674,12.435,11.210,11.145,12.573,13.418,11.701,11.885,10.893,10.506,12.866,16.841,10.879,11.393
1018,27.657,24.233,31.223,13.895,19.535,21.637,16.556,11.197,12.028,12.840,12.274,13.127,17.525,14.817,13.679,11.277,16.753,11.297,10.189,11.181,12.647,12.483,11.216,11.145,12.649,13.374,11.692,11.667,10.879,10.559,12.726,16.532,10.695,11.424
1019,25.812,24.055,30.625,13.268,19.534,21.493,15.997,11.067,11.907,12.825,12.207,12.861,17.264,14.570,13.509,11.154,16.177,10.978,10.195,11.038,12.617,12.474,11.255,11.116,12.562,13.092,11.704,11.418,10.793,10.497,12.682,16.234,10.470,11.363
1020,24.285,23.531,29.755,12.885,19.457,21.589,15.597,11.181,11.803,12.882,12.065,12.555,17.118,14.283,13.395,11.271,15.758,10.790,10.123,10.853,12.446,12.491,11.290,11.114,12.657,12.838,11.849,11.228,10.761,10.472,12.688,16.001,10.283,11.328
1021,22.759,22.992,30.387,12.383,19.178,21.694,15.401,12.108,11.786,12.732,11.899,12.328,17.007,14.045,12.995,11.196,15.191,10.817,9.972,10.842,12.532,12.450,11.302,11.161,12.573,12.690,12.198,11.496,10.737,10.498,12.694,15.960,10.155,11.133
1022,21.501,22.472,30.195,12.411,19.217,21.558,15.292,12.614,11.744,12.781,11.939,12.166,16.754,13.826,12.702,11.208,14.898,10.673,10.003,10.728,12.471,12.352,11.284,11.188,12.623,12.585,12.287,11.363,10.711,10.482,12.694,15.956,10.196,11.015
1023,20.649,22.164,29.822,12.140,19.006,21.411,14.920,12.410,11.682,12.720,11.941,11.883,16.532,13.668,12.591,11.113,15.898,10.520,9.897,10.649,12.420,12.388,11.329,11.008,12.561,12.564,12.346,11.263,10.784,10.498,12.732,15.613,10.192,11.011
1024,19.911,21.675,29.952,11.990,19.323,21.601,14.920,12.288,11.605,12.729,11.998,11.759,16.510,14.659,12.793,11.246,16.913,10.398,9.908,10.509,12.315,12.481,11.155,11.170,12.622,12.685,12.195,11.093,10.760,10.467,12.822,15.652,10.413,10.944
1025,19.114,21.451,29.138,11.964,18.824,21.727,14.818,12.064,11.520,12.698,11.888,11.633,16.280,14.744,12.567,11.190,16.281,10.187,9.841,10.358,12.192,12.416,11.192,11.082,12.502,12.505,11.948,11.046,10.728,10.420,12.741,15.480,10.291,11.009
1026,18.598,21.136,28.382,11.962,18.317,21.609,14.641,11.851,11.566,12.730,11.968,11.434,16.037,13.995,12.214,11.222,16.029,10.213,9.908,10.355,12.130,12.460,11.247,11.111,12.562,12.387,11.878,10.966,10.786,10.541,12.761,15.204,10.170,10.860
1027,18.141,20.889,27.670,11.895,17.854,21.636,14.576,11.695,11.579,12.667,11.810,11.413,15.898,13.811,12.033,11.208,15.692,10.058,9.850,10.219,12.054,12.490,11.253,11.200,12.503,12.274,11.718,10.915,10.675,10.462,12.691,14.954,10.057,10.875
1028,17.679,20.579,27.033,11.862,17.608,21.560,14.336,11.593,11.530,12.632,11.810,11.288,15.561,13.869,11.995,11.192,15.450,10.010,9.925,10.245,11.932,12.433,11.292,11.000,12.547,12.146,11.744,10.891,10.760,10.430,12.627,14.859,10.044,10.850
1029,17.262,20.388,26.411,11.865,17.260,21.632,14.212,11.410,11.556,12.701,11.783,11.177,15.486,14.546,11.921,11.259,15.584,10.094,9.883,10.253,11.870,12.435,11.214,11.103,12.532,12.013,11.736,10.864,10.802,10.419,12.647,14.792,10.035,10.843
1030,17.061,20.203,26.031,11.740,17.148,21.624,14.164,11.312,11.454,12.662,11.743,11.095,15.285,13.987,11.944,11.226,14.969,10.020,9.855,10.272,11.714,12.490,11.314,11.112,12.574,11.987,11.699,10.900,10.714,10.450,12.767,14.827,10.051,10.864
1031,16.591,20.152,28.397,11.814,16.869,21.386,14.117,11.211,11.532,12.663,11.736,11.020,15.054,13.646,12.107,11.190,14.387,9.995,9.838,10.098,11.720,12.402,11.225,11.295,12.568,11.874,11.922,10.844,10.723,10.444,12.720,14.694,10.026,10.761
1032,16.328,19.824,28.810,11.801,16.391,21.672,14.057,11.205,11.566,12.692,11.762,10.925,14.928,14.067,12.172,11.105,14.765,9.891,9.808,10.128,11.545,12.443,11.343,11.320,12.573,11.808,11.894,10.862,10.693,10.464,12.700,14.578,10.046,10.792
1033,16.029,19.908,28.506,11.770,16.370,21.593,14.073,11.186,11.599,12.627,11.791,10.944,14.762,14.145,12.191,11.224,15.039,9.917,9.872,10.155,11.550,12.387,11.304,11.226,12.493,11.992,11.946,10.912,10.760,10.464,12.758,14.578,10.055,10.767
1034,15.748,19.557,27.876,11.778,16.181,21.513,13.918,11.162,11.543,12.653,11.833,10.797,14.562,13.898,12.023,11.154,15.240,9.936,9.889,10.162,11.545,12.428,11.251,11.204,12.520,12.082,12.040,10.835,10.688,10.458,12.790,14.507,10.035,10.810
1035,15.700,19.573,27.052,11.753,16.094,21.591,13.940,11.107,11.403,12.565,11.848,10.712,14.465,14.365,12.079,11.204,14.741,9.865,9.841,10.121,11.618,12.457,11.286,11.175,12.500,11.908,12.379,10.747,10.730,10.503,12.662,14.474,9.991,10.745
1036,15.389,19.367,26.976,11.727,16.346,21.430,14.070,11.024,11.351,12.558,11.837,10.683,14.331,14.370,12.063,11.214,14.019,9.889,9.861,10.008,11.552,12.488,11.320,11.201,12.517,11.862,12.856,10.815,10.802,10.457,12.793,14.567,10.066,10.793
1037,15.233,19.156,27.252,11.829,16.687,21.561,14.194,10.989,11.445,12.655,11.768,10.531,14.170,13.775,11.786,11.174,13.492,9.862,9.794,10.083,11.397,12.469,11.182,11.157,12.654,11.687,12.621,10.808,10.814,10.510,12.767,14.858,10.086,10.843
1038,15.060,19.167,26.853,11.786,16.493,21.594,14.050,10.944,11.268,12.552,11.768,10.533,14.030,13.448,11.633,11.234,13.116,9.846,9.766,10.117,11.414,12.495,11.380,11.070,12.606,11.623,12.348,10.776,10.732,10.432,12.618,14.954,10.035,10.752
1039,14.938,19.007,25.829,11.875,15.994,21.576,14.028,10.928,11.274,12.662,11.817,10.569,13.825,13.537,11.828,11.194,12.877,9.828,9.805,10.087,11.339,12.438,11.312,11.091,12.571,11.559,11.998,10.837,10.760,10.424,12.688,14.690,10.044,10.766
1040,14.811,19.057,25.463,11.773,16.003,21.522,13.938,10.951,11.302,12.559,11.684,10.505,13.819,14.022,12.109,11.174,12.646,9.844,9.747,10.068,11.387,12.404,11.263,11.104,12.579,11.646,11.920,10.800,10.756,10.386,12.708,14.649,10.009,10.708
1041,14.684,18.908,24.843,11.773,16.085,21.555,13.944,10.935,11.321,12.616,11.806,10.436,13.934,13.584,11.900,11.137,13.947,9.865,9.791,9.966,11.321,12.383,11.267,11.148,12.578,11.867,11.816,10.757,10.709,10.442,12.644,14.535,10.013,10.751
1042,16.438,19.100,24.910,12.936,16.863,21.652,13.958,10.925,11.478,12.552,11.951,11.506,14.993,14.229,12.295,11.253,16.341,10.126,9.852,10.309,11.453,12.457,11.259,11.163,12.628,12.405,11.793,11.160,10.760,10.450,12.743,14.841,10.307,10.923
1043,18.912,19.528,25.698,13.923,18.002,21.586,14.186,10.995,11.382,12.565,11.928,13.319,15.386,14.782,12.612,11.202,15.828,10.607,10.031,10.747,11.603,12.548,11.280,11.432,12.708,12.364,11.776,11.616,10.798,10.508,12.685,15.282,10.618,11.202
1044,18.464,19.533,25.394,13.263,17.929,21.591,14.163,10.928,11.346,12.568,11.821,13.186,15.323,14.799,12.660,11.299,14.954,10.567,10.031,10.706,11.586,12.421,11.335,11.743,12.562,12.297,11.845,11.452,10.886,10.511,12.545,15.431,10.547,11.062
1045,17.648,19.464,24.463,13.135,17.597,21.579,14.020,10.879,11.307,12.616,11.749,12.748,15.166,14.176,12.347,11.234,14.276,10.509,10.028,10.426,11.515,12.392,11.245,11.645,12.495,11.997,12.136,11.255,10.763,10.516,12.630,15.343,10.530,10.924
1046,17.074,19.744,23.838,13.370,17.066,21.747,13.999,10.906,11.413,12.553,11.825,12.472,15.844,13.973,12.514,11.305,13.688,10.695,10.064,10.740,11.500,12.447,11.280,11.463,12.539,12.295,11.981,11.277,10.753,10.464,12.697,15.113,10.508,11.015
1047,16.549,19.835,23.976,13.589,16.983,21.649,13.832,10.900,11.519,12.657,11.776,12.192,15.930,14.174,12.563,11.220,13.148,10.694,10.050,10.687,11.470,12.503,11.329,11.360,12.627,12.213,12.191,11.066,10.754,10.453,12.735,15.055,10.461,10.869
1048,16.123,19.872,24.722,13.120,17.699,21.518,14.114,10.978,11.421,12.665,11.776,12.012,16.143,14.642,12.572,11.194,12.927,10.631,10.072,10.502,11.522,12.383,11.269,11.300,12.562,12.323,12.758,10.878,10.779,10.497,12.776,15.169,10.422,10.850
1049,15.727,19.628,24.363,12.821,17.854,21.507,14.171,10.824,11.584,12.642,11.743,11.772,15.757,14.060,12.414,11.212,12.692,10.428,10.100,10.374,11.479,12.388,11.304,11.198,12.640,11.962,13.304,10.976,10.732,10.468,12.758,15.202,10.309,10.841
1050,15.478,19.569,23.831,13.870,18.326,21.644,14.134,10.866,11.602,12.634,11.783,11.659,15.573,13.623,12.386,11.139,12.375,10.389,10.017,10.487,11.519,12.400,11.275,11.244,12.562,11.985,14.569,11.039,10.754,10.442,12.752,15.444,10.311,10.831
1051,15.253,19.336,23.352,13.753,18.372,21.573,14.084,10.895,11.473,12.529,11.736,11.452,15.264,13.474,12.258,11.216,12.186,10.341,9.969,10.385,11.532,12.442,11.361,11.205,12.664,11.864,14.205,11.058,10.628,10.440,12.717,15.245,10.349,10.811
1052,15.196,19.259,25.121,13.957,17.942,21.566,13.969,10.874,11.485,12.618,11.675,11.372,14.985,13.178,12.191,11.228,11.993,10.256,10.050,10.585,11.474,12.445,11.259,11.128,12.639,11.813,13.511,11.126,10.816,10.445,12.720,15.384,10.369,10.902
1053,14.929,19.189,24.905,13.571,17.529,21.680,13.785,10.932,11.414,12.546,11.703,11.230,14.799,13.132,11.942,11.232,12.034,10.205,10.039,10.585,11.471,12.498,11.361,11.563,12.459,11.636,12.915,11.093,10.739,10.464,12.650,15.387,10.276,10.872
1054,14.798,18.967,24.181,12.995,17.406,21.664,13.832,10.948,11.434,12.637,11.694,11.113,14.530,12.971,11.893,11.208,11.833,10.125,9.922,10.853,11.529,12.428,11.308,13.393,12.564,11.621,12.640,11.093,10.691,10.409,12.743,15.134,10.521,10.790
1055,14.757,19.043,26.748,12.599,17.090,21.589,14.558,11.289,11.496,12.574,11.745,11.031,14.308,13.060,11.956,11.244,11.683,10.180,9.983,11.030,11.393,12.498,11.375,13.311,12.574,11.600,12.362,11.224,10.772,10.499,12.630,15.101,10.687,10.849
1056,14.621,19.469,29.974,12.385,17.485,21.646,15.118,12.607,11.442,12.646,11.812,10.955,14.465,14.167,12.451,11.301,12.714,10.365,9.914,11.098,11.523,12.615,11.294,12.719,12.652,12.136,12.193,11.316,10.809,10.495,12.697,15.638,10.510,10.835
1057,14.569,19.461,31.124,13.375,19.595,21.720,15.439,13.146,11.483,12.627,11.918,10.930,15.162,13.884,12.388,11.176,14.070,10.575,9.919,11.147,11.779,12.460,11.322,12.403,12.679,12.518,12.068,11.331,10.826,10.486,12.662,16.368,10.503,10.814
1058,18.276,20.945,30.993,15.857,19.611,21.720,15.784,13.499,11.581,12.653,12.008,12.461,16.089,13.897,12.912,11.362,13.932,11.218,10.145,11.279,11.927,12.435,11.359,12.078,12.669,12.938,12.049,12.100,10.967,10.621,12.720,16.630,10.680,11.045
1059,18.848,21.659,30.321,16.056,18.798,21.629,15.812,13.542,11.719,12.705,11.932,12.658,16.443,14.457,12.914,11.257,13.441,11.412,10.337,11.400,12.179,12.481,11.298,11.828,12.512,12.849,11.955,12.428,10.982,10.607,12.685,16.132,10.868,11.056
1060,17.864,21.637,29.188,15.556,18.321,21.732,15.408,13.407,11.582,12.602,11.960,12.386,16.396,13.951,12.693,11.299,12.901,11.323,10.334,11.185,12.036,12.431,11.341,11.608,12.525,12.618,12.078,11.992,10.967,10.639,12.688,15.946,10.693,10.979
1061,17.140,21.911,29.713,16.383,18.502,21.699,15.119,13.207,11.628,12.621,11.890,12.134,16.582,13.581,12.786,11.184,13.065,11.456,10.496,11.351,12.032,12.387,11.275,11.509,12.530,12.459,12.301,11.525,10.881,10.628,12.673,15.940,10.558,10.878
1062,16.537,21.676,29.273,15.579,18.435,21.758,14.767,12.898,11.418,12.616,11.785,11.917,16.145,13.416,12.800,11.202,12.874,11.229,10.532,11.211,12.052,12.469,11.363,11.461,12.574,12.251,12.111,11.382,10.895,10.658,12.714,15.886,10.382,10.835
1063,16.264,21.236,28.439,15.082,17.957,21.724,14.711,12.730,11.440,12.587,11.821,11.764,15.961,13.368,12.412,11.240,13.775,11.038,10.526,11.106,11.925,12.442,11.363,11.298,12.571,12.069,12.033,11.374,10.825,10.609,12.697,15.633,10.260,10.884
1064,21.621,21.007,29.283,15.862,18.841,21.722,14.524,12.771,11.276,12.613,11.871,14.012,16.087,14.007,12.640,11.267,15.012,11.433,10.682,11.026,12.064,12.436,11.243,11.303,12.611,12.708,11.885,11.837,10.858,10.614,12.857,15.905,10.689,11.381
1065,25.468,21.316,30.941,16.087,20.436,21.606,14.686,12.784,11.287,12.711,11.869,14.306,16.053,13.768,12.812,11.281,14.337,11.560,10.786,11.238,12.109,12.325,11.267,11.281,12.613,13.277,11.962,11.959,10.882,10.612,12.813,16.417,10.709,11.477
1066,24.690,21.443,30.796,15.107,19.950,21.510,14.687,12.595,11.246,12.652,11.973,13.920,15.932,13.514,12.898,11.222,13.659,11.389,10.632,11.268,12.271,12.392,11.233,11.221,12.569,13.200,11.711,11.879,10.868,10.670,12.697,16.281,10.755,11.328
1067,23.975,21.700,30.292,14.352,19.397,21.525,14.585,12.444,11.413,12.582,12.044,13.555,15.743,13.361,12.579,11.194,12.937,11.095,10.543,11.177,12.260,12.445,11.349,11.330,12.525,13.097,11.706,11.594,10.874,10.604,12.723,16.035,10.567,11.196
1068,27.276,22.229,30.394,15.543,19.331,21.732,14.481,12.196,11.427,12.569,11.863,13.958,15.865,13.269,12.935,11.267,13.300,11.160,10.710,11.226,12.283,12.474,11.235,11.225,12.557,13.341,11.767,11.898,10.898,10.754,12.714,15.808,10.660,11.381
1069,29.295,22.768,30.739,16.931,20.006,21.634,14.308,12.008,11.401,12.676,12.105,13.884,16.576,13.855,13.200,11.269,15.102,11.520,11.084,11.668,12.417,12.375,11.304,11.265,12.598,13.285,11.746,11.715,11.046,10.696,12.571,15.965,10.656,11.512
1070,28.966,22.405,29.831,15.842,20.353,21.616,14.192,11.897,11.387,12.603,12.190,13.430,16.601,14.156,12.898,11.251,16.702,11.410,10.919,11.400,12.488,12.473,11.361,11.145,12.547,13.272,11.722,11.492,11.000,10.722,12.834,15.914,10.623,11.434
1071,26.802,21.780,28.922,14.901,19.814,21.657,14.141,11.727,11.370,12.579,12.099,13.166,16.356,13.670,12.535,11.246,15.828,11.085,10.593,11.249,12.392,12.412,11.325,11.193,12.583,12.910,11.664,11.255,11.005,10.667,12.679,15.652,10.309,11.245
1072,27.977,21.956,28.941,15.870,19.485,21.556,14.095,11.671,11.383,12.607,11.966,13.434,16.489,13.860,12.500,11.238,15.513,11.125,10.708,11.234,12.438,12.335,11.257,11.191,12.581,13.005,11.624,11.569,10.912,10.714,12.790,15.665,10.444,11.269
1073,28.709,22.003,29.076,16.482,19.729,21.637,14.255,11.545,11.622,12.584,12.010,13.572,16.657,13.931,12.533,11.226,14.961,11.256,10.964,11.249,12.552,12.416,11.324,11.217,12.584,13.287,11.753,11.908,10.914,10.682,12.735,15.620,10.534,11.248
1074,28.104,22.912,30.382,17.181,20.299,21.624,14.239,11.299,12.250,12.633,12.297,13.300,17.146,14.717,13.251,11.200,17.593,11.543,10.705,11.366,12.837,12.483,11.288,11.273,12.682,13.582,11.784,11.638,11.032,10.631,12.743,15.649,10.534,11.261
1075,29.175,24.067,31.162,17.329,20.580,21.576,14.050,11.240,12.406,12.584,12.135,12.991,17.585,15.465,13.853,11.236,18.748,11.992,10.599,11.351,12.908,12.423,11.290,11.176,12.541,13.915,11.798,11.460,11.153,10.747,12.848,15.825,10.709,11.373
1076,28.729,23.739,31.577,16.459,21.129,21.750,14.196,11.264,12.480,12.597,12.260,13.125,17.586,15.132,13.733,11.323,18.426,11.814,10.451,11.242,12.818,12.448,11.308,11.230,12.596,13.721,11.786,11.433,11.116,10.723,12.752,16.069,10.552,11.539
1077,31.633,23.957,31.983,16.046,21.806,21.659,15.240,11.272,12.440,12.665,12.232,14.298,17.548,15.388,14.002,11.319,18.111,11.846,10.318,11.192,12.830,12.553,11.227,11.238,12.696,14.305,11.814,11.664,11.004,10.714,12.805,16.586,10.715,11.622
1078,30.078,23.612,33.007,15.013,21.499,21.712,16.865,11.971,12.450,12.707,12.232,14.005,17.731,14.955,13.877,11.208,17.973,11.695,10.309,11.038,12.842,12.455,11.329,11.223,12.645,14.695,11.821,11.598,10.916,10.723,12.822,16.965,10.475,11.547
1079,28.132,23.053,33.454,14.173,21.472,21.743,16.678,12.580,12.325,12.903,12.323,13.639,17.713,15.205,13.723,11.204,18.223,11.461,10.117,10.913,12.837,12.552,11.276,11.258,12.606,14.713,11.675,11.521,10.963,10.660,12.688,16.937,10.422,11.506
1080,26.840,22.539,33.648,13.546,21.331,21.715,16.179,12.676,12.266,12.938,12.308,13.359,17.540,14.938,13.579,11.331,18.559,11.169,10.195,10.732,12.786,12.442,11.310,11.272,12.583,14.613,11.706,11.351,10.914,10.617,12.714,16.961,10.360,11.591
1081,25.633,22.200,33.888,13.153,21.580,21.627,16.082,12.482,12.282,12.842,12.251,13.022,17.354,15.512,13.581,11.240,19.351,10.930,10.114,10.675,12.673,12.503,11.251,11.158,12.556,14.379,11.656,11.138,10.777,10.684,12.714,17.047,10.329,11.494
1082,25.539,21.903,33.732,13.485,21.342,21.722,17.195,12.361,12.282,12.852,12.432,13.895,17.320,15.047,13.393,11.230,19.380,10.787,10.192,10.792,12.590,12.409,11.369,11.274,12.566,14.292,11.687,11.321,10.904,10.658,12.638,16.961,10.395,11.471
