 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24
928,61.711,56.731,58.134,65.082,76.930,61.985,61.909,60.622,56.619,62.381,66.844,75.423,74.964,67.568,77.602,70.827,60.585,55.832,64.481,58.227,53.415,61.414,66.202,67.852
929,61.463,57.003,57.729,64.949,76.653,61.889,62.005,60.180,56.394,62.714,66.689,75.476,75.098,67.730,79.273,70.200,60.601,56.149,64.116,58.024,53.211,61.251,66.109,68.098
930,61.620,56.843,58.050,66.140,76.335,61.500,62.168,60.664,56.575,62.757,67.212,75.564,75.153,67.531,78.602,69.322,60.379,55.910,64.028,58.147,53.242,61.569,66.174,67.108
931,61.551,57.283,57.620,65.311,77.159,61.491,62.014,61.033,56.570,62.466,67.395,75.883,75.907,67.246,79.590,69.185,60.394,55.827,64.211,58.255,53.129,61.583,66.294,67.070
932,61.499,56.788,57.879,64.989,76.097,61.490,61.795,60.487,56.708,62.250,66.701,75.323,75.393,67.035,78.456,69.320,60.442,55.688,64.246,58.290,53.293,61.353,66.190,67.515
933,61.528,56.936,58.059,65.720,75.961,61.601,62.060,60.630,56.385,62.383,66.921,75.622,75.213,67.444,80.758,69.070,60.325,55.670,64.161,57.895,53.504,61.487,66.361,67.646
934,61.764,57.048,57.751,65.727,76.144,61.769,61.930,60.899,56.663,62.484,67.319,75.745,75.393,67.379,79.487,69.070,60.470,55.972,63.612,58.112,53.258,61.369,66.490,67.230
935,61.549,56.827,58.072,65.007,76.560,61.591,62.162,60.532,56.691,62.494,66.489,75.309,75.362,67.217,77.856,68.237,60.287,55.812,64.298,58.308,53.117,61.693,65.978,66.361
936,61.686,57.084,57.483,65.878,76.095,61.834,61.836,60.766,56.444,62.365,66.909,75.020,75.340,67.418,76.786,68.458,60.456,55.601,64.181,58.451,53.078,61.389,65.824,66.876
937,61.792,57.135,57.464,65.171,76.409,62.065,62.260,61.007,56.713,62.357,67.215,75.781,75.696,67.031,76.398,70.550,60.355,55.502,64.102,58.853,53.107,61.198,66.756,67.075
938,61.416,57.088,57.776,65.538,76.749,62.039,61.899,60.697,56.736,62.534,66.859,75.571,75.510,67.451,75.561,70.369,60.253,55.793,64.070,58.752,53.188,61.519,65.756,66.937
939,61.533,56.895,58.174,65.084,76.800,62.018,62.010,60.602,56.462,62.112,66.923,75.278,75.085,66.972,74.847,70.211,60.126,55.734,64.749,58.423,53.273,61.330,65.877,67.007
940,61.631,57.086,57.421,64.873,76.210,61.975,62.128,60.521,56.853,62.565,67.079,75.691,75.482,67.425,74.569,69.455,60.649,55.889,64.254,58.280,53.173,61.676,66.269,67.391
941,61.683,56.948,57.872,65.858,75.555,61.777,62.338,60.753,57.348,62.708,67.501,75.470,75.697,67.367,74.624,69.040,60.646,55.858,64.456,58.042,53.337,61.565,65.734,67.712
942,61.531,57.076,57.888,65.196,76.997,62.084,62.068,60.813,57.318,62.605,67.435,75.643,75.588,67.391,73.382,68.866,60.207,55.981,63.963,58.675,53.166,61.427,66.350,67.337
943,61.704,56.976,57.570,65.596,76.835,61.990,62.239,60.753,57.270,62.818,66.232,75.754,75.841,67.156,74.930,68.898,60.354,55.906,64.291,58.371,53.422,61.745,65.742,66.834
944,61.411,57.096,58.414,65.416,75.580,62.399,61.841,60.506,56.913,62.834,66.259,75.683,75.440,66.864,75.227,68.591,60.393,55.918,63.942,58.503,53.347,61.342,66.611,66.967
945,61.511,57.166,58.072,65.760,75.489,61.694,62.316,60.768,56.895,62.430,66.743,75.271,75.086,66.931,74.319,68.643,60.428,55.846,63.758,58.437,53.193,60.930,66.728,66.693
946,61.431,56.822,57.935,65.833,76.627,61.898,62.285,61.207,56.359,62.446,67.067,75.290,75.718,67.250,74.136,68.641,60.670,55.884,64.077,58.301,53.172,61.548,66.137,67.098
947,61.665,57.202,57.670,64.811,76.283,62.044,62.337,60.545,56.679,62.427,66.862,75.603,75.586,67.133,73.618,68.721,60.535,55.806,63.767,58.297,53.067,61.492,66.006,67.218
948,61.677,57.056,58.336,65.869,76.077,61.866,62.333,60.723,56.896,62.567,67.548,75.465,75.140,67.047,73.429,68.789,60.501,55.765,64.032,58.794,53.107,61.613,66.171,67.197
949,61.878,57.116,57.991,65.098,77.352,62.148,62.019,60.287,56.656,62.315,67.148,75.251,75.484,66.925,73.972,68.319,60.376,55.629,64.205,57.829,53.361,61.455,66.532,67.504
950,61.367,57.059,57.374,65.662,76.522,61.809,61.450,60.734,57.015,62.682,66.640,75.422,75.411,67.360,74.914,69.708,60.132,55.690,63.814,58.427,53.182,61.231,66.224,66.672
951,61.695,56.925,57.184,65.633,76.038,61.723,61.969,60.931,56.333,62.305,67.079,75.665,75.231,67.056,74.124,71.111,60.509,55.996,63.993,58.049,53.297,61.101,66.098,66.930
952,61.498,56.896,57.324,65.256,77.739,62.068,62.062,60.577,56.425,62.350,67.128,75.392,75.978,66.945,73.971,69.961,60.601,55.642,64.389,58.517,53.135,61.354,66.067,67.436
953,61.411,57.384,58.349,65.567,76.517,61.833,61.821,60.689,56.427,62.526,67.168,75.525,75.379,67.305,73.051,69.735,60.491,55.817,63.872,58.213,53.159,61.414,65.924,67.590
954,61.480,56.923,57.760,65.618,75.653,61.604,62.446,60.860,56.517,62.250,67.388,75.688,75.345,67.048,73.335,69.057,60.644,55.854,64.175,58.738,53.211,61.417,65.583,67.422
955,61.722,56.945,57.766,65.613,77.045,61.491,61.805,60.395,56.335,62.373,66.452,75.236,75.609,67.056,74.634,68.700,60.355,55.905,64.016,59.217,53.100,61.298,66.006,67.342
956,61.681,57.070,57.611,65.127,77.340,61.998,62.268,60.477,56.525,62.477,67.109,75.848,75.247,67.130,74.261,68.508,60.798,55.652,63.874,58.371,53.370,61.231,66.297,67.361
957,61.505,56.961,57.776,65.444,76.007,61.565,62.229,60.689,56.442,62.345,66.857,75.455,75.593,66.659,74.007,69.096,60.775,55.702,64.302,58.129,53.022,61.649,66.325,66.773
958,61.637,57.036,58.044,65.587,77.071,61.753,61.774,60.809,56.667,62.331,66.531,75.853,75.565,66.917,73.780,68.475,60.394,55.760,64.088,58.133,53.384,61.182,65.896,67.361
959,61.819,56.962,58.137,64.991,77.060,61.929,61.911,60.443,56.591,62.134,66.699,75.391,75.432,66.612,72.736,68.401,60.503,55.528,63.956,57.857,53.079,61.414,66.375,66.899
960,61.643,56.719,58.050,65.313,76.429,61.668,61.897,60.585,56.409,62.259,66.788,75.472,75.337,66.994,74.099,68.379,60.741,55.607,64.118,58.003,53.053,60.836,65.989,67.075
961,61.452,57.074,57.477,65.173,75.809,61.357,62.005,60.582,56.593,62.314,66.652,75.693,75.271,67.062,74.449,69.169,60.378,55.437,64.237,58.241,53.173,61.260,66.577,67.616
962,61.584,56.768,57.713,65.411,75.813,61.667,62.515,60.490,56.410,62.300,66.669,75.529,75.060,67.041,73.564,70.351,60.672,55.579,64.047,58.535,53.125,61.322,65.504,67.084
963,61.466,57.058,57.944,65.091,76.648,61.253,61.918,60.293,56.281,61.999,67.222,75.179,74.939,66.920,74.561,70.388,60.571,55.389,63.612,58.437,53.172,61.294,65.527,67.180
964,62.326,56.936,58.112,64.887,76.376,61.364,62.149,60.180,56.266,62.186,67.096,75.421,75.098,66.963,73.996,69.693,60.642,55.624,64.130,58.297,53.205,61.154,65.602,67.785
965,79.113,61.957,67.960,67.180,77.000,61.716,64.181,61.522,56.891,62.760,69.612,75.494,83.191,67.702,75.735,68.919,60.243,55.635,65.251,58.580,53.106,62.393,65.821,67.382
966,91.239,65.873,70.069,70.369,86.020,64.563,78.026,75.713,60.167,67.129,83.637,84.351,89.974,69.438,81.701,68.950,60.336,55.327,67.323,66.147,53.243,65.056,66.616,67.489
967,89.430,65.436,68.698,70.038,91.493,67.920,80.429,88.948,62.364,70.145,90.560,84.925,121.280,69.666,80.931,68.282,60.132,55.433,68.167,70.619,53.656,64.102,66.336,67.150
968,96.303,65.852,69.561,71.229,88.665,67.644,76.976,90.213,61.974,68.581,89.588,82.202,142.540,68.671,79.203,69.003,60.316,55.336,67.818,68.871,53.517,63.100,67.081,67.410
969,109.664,67.566,72.393,73.498,89.013,66.551,73.443,89.796,61.943,66.415,85.965,80.100,138.496,68.096,76.707,68.136,60.230,55.467,67.607,67.741,53.531,62.697,66.535,67.290
970,115.564,68.326,73.056,75.964,90.142,66.112,72.268,87.911,62.412,66.075,85.469,79.568,140.213,68.629,78.136,68.255,60.248,55.480,68.965,66.930,53.429,63.477,66.669,67.403
971,116.521,68.454,71.844,76.629,91.960,65.453,69.821,86.854,62.451,65.068,84.284,78.908,138.937,68.462,77.880,68.077,60.687,55.793,68.419,66.608,53.417,63.414,66.739,66.368
972,118.658,68.338,72.732,78.927,90.578,64.566,68.010,86.822,62.567,64.866,79.022,78.106,140.752,68.445,76.876,68.280,60.076,55.280,68.139,65.633,53.296,62.745,66.916,67.288
973,121.967,68.968,72.595,79.189,92.891,65.444,71.262,90.546,64.066,64.991,76.874,77.320,147.614,68.066,75.875,68.305,60.332,55.660,66.928,65.958,53.293,62.585,66.697,67.363
974,122.772,68.415,73.081,77.947,95.667,65.904,69.983,91.878,64.450,64.946,75.748,77.498,148.976,67.981,74.385,67.928,60.364,55.789,66.275,66.304,53.366,62.446,67.218,67.440
975,119.954,67.995,71.819,79.151,94.093,64.686,67.622,88.579,64.044,63.834,73.793,77.583,148.055,67.506,74.625,68.086,60.243,55.655,65.479,64.867,53.405,62.412,67.451,67.016
976,122.929,68.346,72.455,80.262,96.541,65.790,70.930,94.822,64.394,64.834,77.311,78.156,149.023,67.271,74.305,67.916,60.211,55.642,65.495,65.112,53.346,62.116,66.807,67.595
977,121.089,67.512,71.847,81.944,101.096,66.058,71.571,101.062,66.182,64.932,78.862,77.860,154.518,68.166,73.308,67.211,60.198,55.580,65.937,66.245,53.713,62.184,66.317,67.281
978,115.038,65.808,69.604,80.489,99.537,66.131,68.542,99.960,65.547,64.275,75.227,77.571,154.136,68.127,73.517,68.223,60.001,55.467,64.723,65.997,53.246,61.843,66.143,66.930
979,107.888,64.012,67.358,79.436,97.537,64.888,66.658,94.818,64.569,63.727,72.625,76.816,143.185,67.513,73.500,67.742,60.078,55.389,64.935,63.944,53.143,61.904,66.922,66.836
980,101.316,62.575,65.227,78.251,95.153,64.056,64.812,90.775,63.166,62.858,69.644,76.613,133.546,67.386,72.437,67.367,60.271,55.357,64.063,63.038,53.053,61.856,66.773,66.506
981,94.861,61.359,63.333,76.796,93.447,62.817,63.005,85.426,61.694,62.893,68.054,76.266,123.158,67.295,72.688,67.668,60.260,55.464,64.172,61.521,53.141,61.755,66.336,66.735
982,89.255,60.365,61.751,75.769,90.282,62.188,62.412,81.682,61.045,62.653,66.867,76.027,117.060,67.443,72.408,67.785,60.192,55.693,64.223,60.790,53.179,61.465,65.448,66.775
983,85.205,59.960,60.738,72.753,87.395,62.164,61.942,77.022,59.848,62.672,67.151,76.313,110.394,67.538,72.265,67.883,60.560,55.230,63.935,59.108,53.225,62.032,66.499,66.984
984,81.157,59.697,59.695,72.804,85.602,61.705,62.421,74.307,59.003,62.703,66.827,75.933,106.355,67.115,72.182,67.668,60.338,55.660,63.837,59.531,53.411,61.708,66.636,66.993
985,78.211,58.928,59.377,71.427,84.147,61.829,61.962,71.619,58.430,62.718,67.612,76.040,101.478,67.536,71.720,67.430,60.396,55.625,63.909,59.115,53.345,61.300,66.151,67.363
986,75.309,58.501,59.143,71.416,83.926,61.960,61.872,70.260,58.096,62.270,67.254,75.987,97.528,67.238,72.003,67.753,60.391,55.531,63.960,59.175,53.309,61.654,66.448,67.115
987,73.311,58.558,58.623,69.013,86.508,61.916,62.516,68.063,57.808,62.548,67.242,76.010,94.840,67.057,72.168,67.577,60.273,55.491,63.654,58.430,53.273,61.463,66.796,66.867
988,71.575,58.237,58.766,68.876,83.667,61.772,61.303,66.355,57.399,62.426,66.607,75.690,91.948,67.096,72.891,67.477,60.488,55.709,64.233,58.734,53.218,61.737,66.880,66.749
989,69.669,57.784,58.290,67.902,82.266,61.813,61.985,65.558,57.064,62.629,66.316,75.711,90.116,66.574,72.204,67.151,60.455,55.490,63.912,58.311,53.058,61.380,66.658,66.934
990,68.683,57.880,58.065,67.116,82.264,62.009,61.911,64.277,57.246,62.305,66.590,75.673,87.238,67.367,71.856,67.399,59.963,55.793,63.753,58.028,53.129,61.325,66.700,67.037
991,67.321,57.685,57.947,67.644,83.627,61.576,62.176,64.083,56.961,62.560,66.988,75.709,86.034,67.747,71.847,67.643,60.442,55.721,64.135,58.629,53.153,61.508,66.569,67.393
992,66.528,57.897,58.069,66.940,82.526,61.645,62.207,64.055,56.996,62.752,66.931,76.362,84.715,67.076,72.150,66.963,60.801,55.581,64.204,58.885,53.383,61.359,66.933,67.838
993,65.769,57.547,58.234,66.796,80.502,61.624,61.766,63.224,56.827,62.252,66.593,75.990,83.508,67.324,72.609,67.508,60.811,55.246,64.258,58.773,53.325,61.412,66.885,66.686
994,65.019,57.340,57.533,66.596,80.853,61.412,61.923,62.978,56.661,62.275,66.783,75.822,82.157,67.114,73.188,67.129,60.428,55.759,64.342,58.430,53.006,61.311,66.246,67.056
995,64.796,57.428,58.131,67.184,82.039,61.571,62.217,62.262,56.835,62.719,67.027,75.845,81.005,67.201,72.675,67.393,60.150,55.677,64.253,58.629,53.207,61.177,66.885,66.768
996,64.020,57.237,58.034,65.922,81.151,61.981,62.542,62.134,56.706,62.404,66.783,75.979,80.452,67.239,72.157,67.289,60.239,55.796,63.700,58.472,53.191,61.332,65.849,67.122
997,63.807,57.151,57.866,66.667,79.016,61.366,61.378,61.864,56.653,62.708,67.701,75.758,79.776,67.347,72.192,67.525,60.259,55.575,64.209,57.850,53.040,61.387,66.437,66.602
998,63.326,57.119,57.555,65.838,78.086,61.532,61.829,61.489,56.707,62.773,67.032,75.570,78.814,67.236,71.235,67.341,60.493,55.522,64.539,58.017,53.249,61.293,66.367,66.902
999,63.141,57.232,57.944,66.156,81.135,62.058,62.229,61.558,56.776,62.713,66.726,76.032,78.368,67.120,71.845,67.716,60.496,55.639,64.365,58.217,53.101,61.689,66.162,66.883
1000,62.840,56.967,58.047,66.118,79.983,61.961,61.954,61.203,56.606,62.478,66.558,75.733,78.315,67.485,71.714,67.527,60.304,55.680,64.618,57.741,53.284,61.278,66.658,66.988
1001,62.699,56.965,58.573,66.576,78.924,61.894,62.234,61.426,56.633,62.214,67.370,76.247,77.909,66.984,71.671,67.581,60.663,55.629,63.888,58.374,53.312,61.369,66.686,67.143
1002,62.537,57.384,58.340,66.018,78.051,61.717,62.482,61.614,56.529,62.555,66.869,75.992,77.673,67.142,71.557,67.919,60.518,55.741,63.563,58.615,53.058,61.374,66.885,67.126
1003,62.631,57.052,57.835,66.593,79.171,61.548,61.528,61.047,56.587,62.399,66.652,75.483,76.890,67.142,70.927,68.000,60.505,55.878,63.926,58.280,53.252,61.366,66.563,67.103
1004,62.177,57.104,58.268,65.682,78.652,61.889,61.802,61.148,56.778,62.266,67.222,75.306,77.328,67.121,71.561,67.503,60.449,55.636,64.153,58.399,53.002,61.114,66.518,67.215
1005,62.599,57.257,58.178,65.827,78.431,61.916,62.032,61.021,56.787,62.387,66.802,75.785,76.511,67.293,70.985,67.836,60.480,55.792,64.140,58.140,53.249,61.376,66.524,67.133
1006,62.363,57.045,59.053,65.962,78.723,61.789,62.217,60.932,56.551,62.554,67.267,75.633,76.567,67.258,72.500,67.805,60.490,55.723,63.740,58.269,53.301,61.324,66.641,67.583
1007,62.081,56.892,58.321,65.669,79.176,61.604,61.798,60.721,56.445,62.283,66.812,75.569,76.458,66.878,72.016,67.091,60.362,56.018,64.096,58.290,53.053,61.383,66.157,67.035
1008,62.167,57.037,59.461,66.042,77.690,61.548,61.593,61.186,56.737,62.206,67.141,75.317,76.791,67.182,71.841,67.888,60.514,55.732,64.379,57.734,53.186,61.098,66.832,67.398
1009,61.593,57.046,59.240,66.580,76.936,61.842,62.253,61.208,56.270,62.309,67.057,75.490,76.419,66.971,71.452,67.716,60.218,55.711,64.049,58.570,53.291,61.621,66.207,66.806
1010,61.984,56.831,59.044,65.642,77.799,61.687,62.371,60.535,56.633,62.350,66.916,75.593,75.528,66.985,71.883,67.414,60.300,55.781,64.040,57.811,53.123,61.368,66.955,66.918
1011,61.801,57.370,58.679,66.469,78.646,61.528,62.101,60.771,56.819,62.417,67.212,75.498,76.247,66.692,71.478,67.487,60.352,55.711,63.939,58.787,53.044,61.289,66.378,67.251
1012,61.874,57.031,59.224,66.036,77.807,61.843,62.171,60.471,56.822,62.400,67.914,75.426,75.771,67.058,70.904,69.617,60.690,55.566,64.098,58.178,53.343,61.303,66.207,67.400
1013,62.042,56.990,59.209,66.811,77.118,61.756,61.891,60.877,56.661,62.355,67.595,75.553,76.151,67.214,71.274,68.735,60.583,55.924,64.005,58.969,53.190,61.171,66.031,67.297
1014,61.653,56.599,58.592,66.764,77.422,61.485,61.581,60.511,56.307,62.132,66.627,75.470,75.670,66.920,70.370,68.728,60.374,55.577,63.607,58.091,53.068,61.060,65.989,66.511
1015,61.927,56.779,58.872,66.998,78.240,61.661,61.993,60.652,56.551,62.532,66.398,75.454,75.762,67.267,70.985,68.174,60.523,55.679,63.858,57.664,53.099,61.276,66.717,66.993
1016,61.742,57.118,58.112,67.084,76.591,61.601,61.393,60.929,56.484,62.235,66.785,75.355,75.504,66.875,71.343,68.309,60.421,55.642,63.663,57.720,53.318,61.261,66.132,66.998
1017,61.773,57.079,57.966,66.753,77.195,61.479,61.605,60.692,56.443,62.319,66.704,75.614,76.080,67.000,72.105,68.196,60.070,55.850,63.298,58.594,53.220,61.247,66.202,67.204
1018,62.058,56.805,57.975,67.864,78.039,61.412,61.713,60.735,56.688,62.437,67.353,75.320,75.718,66.876,72.679,67.810,60.443,55.683,63.593,58.297,53.233,60.978,66.571,67.286
1019,61.683,56.891,58.162,66.471,76.750,61.395,61.388,60.830,56.733,62.244,66.726,75.075,75.709,67.140,72.988,67.770,60.315,55.682,64.304,57.780,53.208,61.227,66.050,66.679
1020,61.833,57.036,58.343,65.980,77.402,61.831,62.036,60.481,56.424,62.426,66.580,75.632,75.581,67.061,74.337,67.802,60.215,55.719,64.216,57.934,53.130,61.153,66.434,67.157
1021,61.442,56.788,57.788,66.713,77.282,61.164,61.653,60.656,56.594,62.174,66.667,75.046,75.511,67.071,73.424,67.597,60.082,55.631,63.868,58.409,53.216,61.182,66.448,66.970
1022,61.704,56.831,57.816,66.342,76.814,61.683,61.885,60.341,56.589,62.594,66.575,75.462,75.329,66.949,74.354,69.233,60.422,55.974,64.374,57.636,53.146,61.315,66.179,66.874
1023,61.682,56.805,57.673,66.776,76.185,61.518,61.708,60.954,56.492,62.482,67.556,75.405,75.725,67.148,73.773,69.846,60.135,55.735,64.409,58.420,53.350,61.207,66.291,66.986
1024,61.699,57.300,58.006,66.318,76.068,61.655,62.446,60.782,56.641,61.840,67.188,75.701,75.533,67.053,73.761,69.029,60.617,55.453,64.147,58.336,53.111,61.217,66.815,67.230
1025,61.920,57.125,58.589,66.140,76.807,61.421,61.887,60.580,56.596,62.240,66.370,75.270,75.677,67.056,72.984,68.681,60.481,55.588,63.953,57.804,53.379,60.910,66.204,67.023
1026,61.730,56.772,57.810,66.296,77.190,61.535,61.262,60.710,56.330,62.039,66.904,74.943,75.328,67.237,74.657,68.576,60.341,55.861,64.212,58.105,53.164,61.192,66.277,66.410
1027,61.474,56.790,57.324,65.822,77.302,61.564,61.359,60.338,56.313,61.899,66.415,74.907,75.203,66.305,74.026,68.273,60.432,55.571,63.907,57.937,52.868,61.573,66.409,66.689
1028,61.570,57.012,57.726,65.780,77.818,61.656,61.771,60.614,56.286,62.214,66.163,75.311,75.465,67.063,73.261,68.515,60.362,55.767,63.689,58.255,53.150,61.385,65.515,67.084
1029,61.448,57.210,57.558,65.811,78.318,61.659,61.350,60.698,56.589,62.116,66.049,75.387,75.428,66.955,73.095,67.688,60.205,55.920,63.896,58.371,53.194,61.033,66.487,66.670
1030,61.487,56.967,57.695,65.382,77.843,61.808,61.732,60.119,56.191,61.993,66.721,75.353,75.296,67.164,72.313,68.154,60.432,55.604,63.761,58.175,52.961,61.228,66.210,66.946
1031,61.698,57.167,57.218,65.478,77.411,61.501,61.566,60.915,56.505,62.079,66.788,75.406,75.622,67.377,73.102,67.639,60.350,55.536,64.016,58.199,53.234,61.275,65.980,66.644
1032,61.672,57.320,58.087,65.831,78.257,61.681,62.462,60.627,56.160,62.084,67.220,75.614,75.247,67.146,73.987,68.898,60.188,55.464,63.489,58.325,53.211,60.878,65.796,67.115
1033,61.474,56.974,57.676,65.393,78.045,62.157,61.509,60.096,56.459,62.255,67.109,75.359,75.192,67.338,73.246,69.339,59.918,55.426,63.653,57.612,53.136,61.414,66.034,66.433
1034,61.542,56.997,57.963,65.456,77.102,61.631,61.653,60.404,56.435,62.266,67.133,75.432,75.334,66.950,73.985,70.042,60.218,55.443,64.072,58.161,53.160,61.410,65.860,66.546
1035,61.449,57.059,57.788,65.524,77.926,61.860,62.012,61.039,56.338,62.015,66.933,75.240,74.993,67.350,74.283,68.705,60.276,55.639,63.923,58.633,53.241,61.168,66.387,67.457
1036,61.517,56.899,57.829,65.380,78.689,61.747,61.896,60.366,56.368,62.090,67.052,75.446,75.018,67.161,73.574,68.419,60.281,55.542,63.905,58.021,53.213,61.289,66.350,67.171
1037,61.642,56.713,57.670,64.427,77.235,61.774,61.581,60.075,56.290,62.197,66.798,75.232,75.357,67.099,73.283,68.342,59.977,55.570,63.809,58.364,52.958,61.232,66.650,67.246
1038,61.237,56.715,57.442,65.411,77.386,61.577,61.496,60.494,56.346,62.174,67.044,75.573,74.832,66.758,73.723,68.260,60.156,55.449,63.977,58.059,53.144,61.037,65.905,66.768
1039,61.675,56.929,57.835,65.358,78.334,61.917,61.525,60.313,56.444,62.326,66.790,75.247,75.095,67.063,74.028,69.644,60.389,55.383,63.404,58.444,53.178,61.167,66.345,67.098
1040,61.423,56.845,57.371,65.216,78.776,61.702,61.909,60.243,56.539,61.639,67.558,75.660,75.021,66.515,73.319,70.279,60.357,55.601,63.798,58.297,52.944,61.326,66.361,66.888
1041,61.411,57.025,57.296,65.213,78.580,61.666,61.209,60.412,57.615,62.230,66.679,75.348,75.264,67.017,74.768,69.300,60.154,55.333,63.660,58.437,52.849,61.011,66.137,66.768
1042,61.381,56.581,57.857,65.064,77.571,61.561,61.431,60.298,57.648,62.352,66.358,74.831,74.672,66.484,74.512,69.260,60.003,55.631,63.733,57.983,53.035,61.153,66.471,66.932
1043,61.487,56.917,57.202,65.191,77.988,61.505,61.778,60.343,57.627,62.236,66.074,75.144,75.059,67.159,74.041,68.564,60.203,55.433,64.082,57.699,53.245,61.245,65.860,66.799
1044,61.634,56.984,57.897,65.211,77.879,61.758,62.010,60.667,56.978,62.583,67.165,75.434,74.985,66.841,73.172,68.564,59.904,55.482,63.872,58.122,53.215,61.093,65.672,67.150
1045,61.483,56.975,58.022,65.451,79.067,61.757,61.275,60.280,56.623,62.132,67.136,75.423,75.054,67.137,72.716,68.473,60.119,55.363,63.504,57.993,53.107,61.286,66.678,66.972
1046,61.474,56.877,57.651,65.573,77.655,61.465,61.520,60.574,56.443,62.103,65.921,75.154,74.919,67.216,73.203,68.255,60.156,55.484,63.979,58.329,53.201,60.915,66.667,66.508
1047,61.489,57.149,57.657,65.018,77.203,61.346,61.391,60.381,56.645,62.050,66.360,74.998,74.520,67.125,74.407,67.758,60.084,55.462,64.575,57.444,53.302,61.166,65.885,66.745
1048,61.898,56.943,57.579,65.309,79.336,61.720,61.750,60.028,56.360,62.309,66.412,75.093,74.993,67.123,73.708,67.832,60.386,55.113,64.296,58.528,53.180,61.132,66.378,67.478
1049,61.419,56.609,58.231,65.153,77.349,61.318,61.381,60.069,56.451,61.961,66.378,75.399,74.889,67.056,73.258,68.007,60.037,55.516,63.781,57.878,53.027,61.095,66.398,66.255
1050,61.614,56.779,57.436,65.700,76.242,61.379,61.769,60.406,56.515,62.151,65.909,75.104,75.249,66.763,73.076,68.955,60.555,55.745,63.582,58.374,53.199,61.182,65.947,66.735
1051,61.365,57.115,58.103,64.807,78.325,61.399,61.455,60.243,56.313,62.305,66.785,75.309,75.491,67.480,73.563,70.195,60.239,55.748,63.993,57.902,52.961,60.947,65.863,66.747
1052,61.367,56.841,57.380,65.293,77.708,61.475,61.650,60.315,56.628,61.723,66.946,75.308,74.772,67.614,73.585,69.411,60.262,55.427,63.818,58.503,53.221,61.238,66.283,67.199
1053,61.477,56.622,57.903,64.993,76.928,61.656,61.674,60.078,56.296,61.893,65.689,75.151,75.002,67.084,73.159,69.154,60.508,55.385,63.689,57.934,53.145,61.128,66.594,66.733
1054,61.423,57.002,57.498,65.629,78.870,61.783,61.903,60.864,56.696,62.384,66.696,75.845,75.103,67.111,73.676,68.577,60.248,55.303,63.744,58.448,53.136,61.127,66.317,67.068
1055,61.404,56.873,58.190,64.640,78.100,61.438,61.468,60.339,56.307,61.781,66.568,74.978,75.219,66.999,72.312,68.143,60.273,55.572,63.833,58.192,52.971,60.955,65.543,66.337
1056,61.525,56.885,57.498,65.004,77.241,61.316,61.971,60.555,56.202,62.068,66.160,75.071,75.071,66.777,72.125,68.149,60.411,55.396,63.839,58.070,53.055,60.961,65.793,66.677
1057,61.215,56.750,57.564,65.351,76.567,61.204,61.328,60.361,55.956,62.030,66.884,75.516,75.184,67.088,72.360,68.523,60.200,55.496,63.907,58.276,53.218,61.340,65.608,66.703
1058,61.677,56.796,57.445,65.302,78.635,61.470,61.988,60.437,56.460,61.970,66.435,75.635,75.164,67.122,71.883,67.562,60.187,55.495,63.688,57.521,53.232,61.276,66.227,66.309
1059,61.608,56.869,57.442,65.182,77.800,61.494,61.935,60.438,56.260,62.139,67.346,75.505,75.009,66.626,71.500,68.686,60.396,55.429,63.700,57.909,53.004,61.323,65.717,67.094
1060,61.436,56.908,57.819,64.682,76.679,61.348,61.475,59.957,56.129,62.094,66.383,75.004,74.775,66.993,71.098,68.081,60.216,55.475,63.665,58.301,53.035,61.102,65.866,66.881
1061,61.464,56.922,57.788,65.562,78.304,61.690,61.756,60.302,56.164,62.043,66.385,74.821,75.109,66.764,71.087,68.864,59.977,55.483,63.740,57.542,53.024,61.063,66.431,66.628
1062,61.430,56.991,57.813,64.938,78.015,61.665,61.568,60.523,56.239,62.004,66.884,75.022,74.793,66.619,70.781,70.233,60.037,55.680,63.742,58.143,52.998,61.082,66.375,66.672
1063,61.444,57.179,58.025,65.342,76.472,61.542,61.470,60.146,56.206,62.181,66.346,74.881,74.835,66.749,70.939,69.762,60.212,55.748,63.521,57.818,53.015,60.956,65.966,66.876
1064,61.394,56.883,57.673,65.424,78.440,61.566,62.115,60.776,56.191,62.291,66.153,75.465,75.260,66.841,71.309,69.050,60.255,55.762,63.475,58.867,53.031,61.199,66.067,66.934
1065,61.228,56.803,57.308,65.567,77.291,61.560,61.682,60.192,56.458,61.937,66.373,75.041,75.186,66.685,71.130,68.641,59.961,55.484,64.142,58.210,53.053,61.295,66.171,67.445
1066,61.384,56.841,57.377,64.624,76.959,61.584,61.364,60.207,56.303,61.858,66.010,74.914,74.816,67.075,72.076,68.435,59.788,55.365,63.833,58.252,53.013,61.123,65.389,66.431
1067,61.423,56.943,57.751,65.098,77.364,61.482,61.193,60.534,56.202,62.249,66.580,75.178,75.054,66.964,71.195,67.767,60.075,55.585,63.693,58.357,53.066,61.010,65.782,66.368
