 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30
886,65.607,83.443,75.864,78.501,75.012,80.126,83.077,74.414,99.804,87.985,82.819,123.919,107.441,81.749,108.553,84.144,81.227,94.415,79.135,85.882,80.856,72.360,71.869,75.157,67.543,73.665,67.432,91.244,63.018,72.615
887,65.096,83.232,75.789,78.457,75.366,79.782,82.634,73.623,99.117,88.119,82.697,122.977,106.872,82.214,108.730,83.707,81.435,93.641,79.077,85.307,80.061,72.213,71.825,75.393,67.007,73.845,67.561,91.523,63.153,72.485
888,65.369,82.745,76.041,78.403,75.307,79.857,82.472,74.207,99.279,89.130,83.035,124.502,106.162,83.445,108.792,84.639,81.230,95.702,79.709,85.289,80.156,72.137,71.745,76.267,67.179,73.634,67.624,91.784,63.043,72.246
889,65.450,83.242,76.324,78.463,74.627,79.831,82.877,73.859,98.717,88.625,82.534,124.000,106.494,82.292,108.838,84.029,80.739,97.103,82.497,85.463,81.008,71.376,71.686,75.811,67.420,73.776,69.710,91.385,63.123,72.343
890,65.429,82.894,76.488,78.545,74.988,79.779,83.545,74.557,98.919,90.191,82.349,122.385,105.649,82.743,109.429,84.157,82.347,96.603,82.495,85.371,80.433,72.041,71.416,74.935,67.208,73.241,71.595,91.496,63.047,72.392
891,65.228,83.483,76.656,77.914,75.320,79.855,83.116,74.277,99.621,87.931,82.256,123.009,104.787,83.395,109.627,84.960,83.750,97.194,81.244,85.792,80.129,72.624,72.606,75.151,66.867,74.276,73.337,91.585,63.779,72.356
892,65.442,83.317,76.482,78.410,74.984,79.943,82.755,76.077,99.069,87.600,82.645,123.872,105.359,83.448,111.134,83.321,83.790,97.202,80.699,84.844,81.559,72.772,71.635,74.756,67.403,75.761,76.131,91.560,66.999,72.845
893,65.320,83.639,76.779,78.326,74.158,80.271,82.786,77.213,99.910,88.709,82.672,123.472,104.840,82.528,111.573,83.775,81.812,96.846,80.152,84.920,81.802,72.107,72.504,75.055,67.340,77.151,77.138,91.700,67.207,72.450
894,65.449,83.778,76.877,78.130,74.860,80.074,82.333,78.642,98.423,88.271,82.511,123.609,104.328,82.888,113.216,83.827,82.389,96.879,79.677,85.325,81.129,71.528,71.526,75.354,67.284,78.821,76.063,92.579,66.670,72.175
895,65.241,83.475,76.687,77.902,74.823,80.031,82.848,79.693,98.949,88.385,82.640,123.194,104.210,82.168,113.442,83.356,82.608,96.207,79.604,85.080,81.852,72.406,72.474,74.976,67.329,81.140,76.179,91.443,66.478,72.353
896,65.388,83.766,76.889,78.086,75.090,80.054,83.050,80.834,99.245,88.468,82.844,122.800,104.024,81.823,113.267,84.576,84.824,96.228,79.356,85.228,81.384,72.477,70.679,75.888,67.392,83.518,74.636,92.873,66.567,72.835
897,65.316,83.752,76.857,78.043,74.450,79.662,83.012,82.128,99.350,87.508,82.784,122.502,103.662,82.088,114.075,84.332,83.821,96.271,79.535,85.317,81.202,72.706,70.708,74.210,67.152,84.851,73.710,92.540,67.200,71.524
898,65.299,83.389,77.058,77.861,74.593,79.815,83.035,82.156,99.019,88.562,82.713,122.734,103.844,82.376,113.753,83.948,83.116,95.984,79.394,86.114,81.179,71.792,71.168,75.173,66.937,85.039,71.380,92.385,67.276,72.162
899,65.435,83.327,77.016,78.306,74.152,79.867,83.434,82.910,98.667,88.977,82.786,123.030,104.423,81.684,113.177,83.267,81.395,96.191,79.709,85.216,81.270,72.173,71.168,74.619,67.154,86.260,70.425,91.898,66.912,72.065
900,65.067,83.445,76.659,78.093,74.792,80.184,82.765,83.013,99.330,87.896,82.690,123.394,104.253,82.400,113.316,82.952,82.205,96.598,80.139,85.379,80.262,72.086,71.956,74.631,67.299,85.811,69.955,92.376,66.392,72.288
901,65.491,84.417,76.754,77.992,75.078,79.595,82.832,82.840,99.321,88.391,82.514,123.974,103.671,82.750,113.781,83.410,81.551,96.549,80.461,86.431,81.209,72.782,72.562,74.411,67.034,85.544,68.959,91.853,65.711,72.181
902,65.317,83.946,76.998,77.938,74.929,79.861,82.713,82.171,99.296,88.664,82.730,124.032,103.517,82.278,112.674,83.569,82.295,96.614,80.487,85.463,79.901,71.437,71.657,75.141,67.249,85.241,68.649,92.645,65.842,72.091
903,65.313,83.958,76.720,77.780,74.879,79.902,83.121,81.277,98.934,87.682,82.592,124.838,103.721,82.713,112.596,84.551,84.554,96.880,80.196,85.772,80.612,72.071,70.745,74.923,67.280,84.805,68.081,92.463,66.529,72.997
904,65.438,83.928,76.747,78.006,74.913,79.787,83.235,82.620,99.205,89.184,82.894,124.145,104.009,82.265,112.769,84.324,86.114,95.981,79.461,85.631,81.624,71.721,70.737,74.615,67.284,84.699,68.360,92.689,66.184,71.896
905,65.492,83.601,76.341,78.117,75.022,79.823,83.557,82.461,99.819,88.707,82.683,124.838,103.155,82.359,112.465,83.861,84.395,96.783,80.162,85.705,80.654,72.437,70.876,74.037,67.378,85.157,68.679,92.750,66.774,72.579
906,65.380,84.018,76.396,77.966,75.078,79.963,83.083,83.032,99.091,87.779,82.816,124.074,103.577,82.174,114.411,84.025,82.889,96.253,79.507,86.076,80.654,71.741,71.496,74.552,67.186,84.552,68.943,92.579,66.744,71.680
907,65.523,83.339,76.361,77.774,74.314,79.923,83.532,82.450,99.853,88.717,82.641,124.338,103.990,81.957,113.046,83.313,82.489,96.551,80.903,86.242,80.342,71.452,71.139,74.534,67.291,83.962,69.776,92.473,67.324,72.016
908,65.567,83.423,76.753,77.747,75.071,79.979,83.414,82.062,99.569,89.028,82.729,125.009,104.677,82.475,113.568,83.590,82.673,96.526,80.075,86.251,80.285,72.335,72.000,75.601,67.171,84.134,69.229,93.106,68.091,72.178
909,65.443,83.697,76.998,78.341,74.776,79.701,83.734,81.060,102.990,89.000,82.812,123.691,103.562,82.199,112.838,84.029,82.134,96.423,79.915,86.092,80.072,71.665,71.701,75.503,67.032,83.276,68.699,92.484,67.694,71.605
910,65.391,83.747,76.152,78.620,75.727,80.310,83.276,80.853,108.144,91.610,83.830,124.449,104.515,84.024,112.542,84.795,84.653,98.060,81.901,85.455,81.183,72.056,72.212,75.833,67.434,83.097,68.161,92.571,67.280,72.825
911,65.512,83.451,76.354,78.420,75.870,79.926,83.445,80.921,104.738,90.574,83.093,124.460,104.754,82.768,114.303,84.543,86.122,97.574,81.737,85.914,80.350,72.838,71.781,75.542,67.199,82.261,67.527,93.186,66.978,72.770
912,65.378,84.108,76.938,79.057,75.326,79.812,83.202,80.036,105.328,91.064,82.990,124.349,104.241,83.364,113.175,84.948,84.330,96.901,80.897,85.832,81.046,72.330,71.985,75.902,67.444,81.557,67.993,92.484,66.017,72.333
913,65.293,83.918,76.496,81.435,75.767,80.640,83.609,80.019,106.325,94.217,83.421,126.838,105.369,83.485,113.026,84.458,83.943,97.001,81.202,85.836,80.369,71.640,72.657,76.971,67.052,81.896,67.851,92.269,65.899,73.104
914,65.319,83.465,76.324,85.512,76.587,81.105,82.678,81.352,104.343,94.687,83.201,127.511,105.227,84.576,113.445,84.906,82.787,97.611,80.693,86.194,80.886,73.944,73.818,76.766,67.282,82.764,67.790,93.540,65.294,72.864
915,65.257,83.158,76.558,86.636,76.547,81.795,83.520,81.166,102.338,96.097,83.341,126.766,104.931,83.163,113.815,85.446,87.216,97.260,80.374,86.240,81.327,75.340,74.504,76.591,67.104,82.635,68.326,92.476,64.806,72.139
916,65.456,83.543,76.704,86.967,76.115,81.375,83.697,80.998,101.689,95.259,83.347,126.443,105.194,83.398,113.710,85.267,86.037,96.633,80.111,85.996,80.441,74.685,74.861,76.393,67.255,82.292,67.595,92.984,64.759,73.495
917,65.430,84.613,76.415,95.620,78.522,82.425,84.083,80.471,105.643,98.478,83.358,128.134,106.379,86.952,112.563,86.125,84.852,96.635,81.085,86.499,80.221,79.563,80.482,77.240,67.355,82.180,67.833,92.792,64.667,72.812
918,65.322,83.601,76.523,97.090,79.745,82.808,83.152,80.258,105.024,96.980,82.813,128.291,106.787,85.883,112.928,85.569,84.344,96.298,80.584,85.375,80.251,78.726,79.978,75.552,67.442,81.899,67.805,92.754,64.142,72.275
919,65.455,84.218,76.509,93.533,78.509,81.888,83.245,79.288,102.575,96.060,83.054,128.460,106.296,84.283,110.979,85.117,83.253,96.484,79.224,85.962,80.023,78.152,78.343,75.666,67.396,80.841,67.914,92.984,64.493,72.100
920,65.335,83.735,76.299,90.896,77.556,81.790,83.909,78.495,102.596,95.746,82.754,126.845,105.742,83.531,110.416,86.443,82.969,96.967,79.610,85.906,80.837,76.761,76.474,75.088,67.210,79.723,67.640,93.793,63.934,72.006
921,65.583,84.343,76.798,88.682,77.615,81.679,83.819,77.667,101.474,95.502,83.469,127.066,105.233,83.021,109.596,85.782,82.622,96.816,79.917,85.816,79.464,76.020,76.467,75.945,67.435,78.963,67.538,93.548,63.898,72.217
922,65.460,84.323,76.237,87.199,76.314,81.014,84.143,77.107,101.012,95.370,83.115,128.117,104.913,83.769,111.841,86.644,82.094,96.602,80.390,85.713,80.772,75.924,74.569,76.242,67.361,78.205,67.839,93.139,63.613,72.828
923,65.449,84.082,75.988,87.701,76.922,80.989,83.902,76.561,101.289,95.104,83.311,127.834,105.476,83.202,111.185,86.102,81.344,96.838,79.848,86.134,81.053,75.904,74.803,76.444,67.529,77.173,67.842,92.847,63.821,72.375
924,65.466,83.772,76.351,86.112,75.832,80.440,84.243,76.610,100.721,93.436,83.139,126.626,104.946,83.407,109.152,85.818,82.023,95.949,79.887,86.375,80.243,74.528,74.270,76.248,67.130,77.214,68.122,93.401,63.421,71.880
925,65.623,83.585,76.630,84.493,76.093,80.758,84.181,76.301,100.650,91.612,82.976,127.453,104.599,82.973,110.604,84.199,81.821,96.592,79.713,85.978,80.490,75.320,73.599,76.016,67.652,76.727,67.500,92.778,63.697,72.210
926,65.593,83.539,76.249,82.883,75.425,80.523,84.397,75.497,100.430,91.239,82.863,125.887,104.544,83.091,109.535,84.617,82.651,96.393,79.428,86.321,80.498,74.193,73.328,75.191,67.261,76.213,67.473,93.038,63.602,72.605
927,65.532,84.543,76.115,81.783,75.609,80.515,84.422,75.836,99.782,92.095,82.796,125.481,105.841,82.993,109.733,84.864,82.122,96.363,79.469,86.407,80.369,72.746,73.124,75.275,67.319,75.713,68.267,93.221,63.573,71.955
928,65.433,84.134,76.271,81.285,75.798,80.837,84.245,74.618,100.364,91.047,82.623,125.781,104.614,82.912,110.915,86.091,81.938,96.334,79.776,86.008,81.308,73.168,71.949,75.564,67.274,75.560,67.670,93.099,63.652,72.638
929,65.534,84.168,76.486,80.313,75.376,80.534,84.921,74.981,100.124,89.261,83.112,126.768,104.864,83.111,110.165,85.315,81.244,95.919,79.271,86.669,79.905,72.822,72.745,75.165,66.904,75.804,67.695,93.228,63.597,71.835
930,65.537,83.691,76.395,80.638,75.171,80.298,84.719,75.098,100.673,90.595,82.622,125.951,105.076,82.674,111.046,86.046,81.972,96.493,79.220,86.479,79.890,72.579,72.686,75.625,67.226,75.128,67.652,93.074,63.310,71.777
931,65.573,84.866,76.248,80.301,74.634,80.365,84.484,74.870,100.032,90.090,83.011,125.123,105.483,83.552,110.087,84.802,81.028,96.477,79.719,86.623,81.065,72.467,71.730,75.711,67.299,75.211,68.066,93.280,63.231,72.074
932,65.605,84.337,76.334,80.041,74.913,80.516,84.399,74.501,100.575,88.839,82.484,126.579,104.772,83.274,111.553,85.091,81.815,97.883,83.149,86.978,79.981,71.954,71.620,76.049,67.306,74.892,68.446,92.915,63.261,72.408
933,65.720,83.411,76.222,79.714,75.227,80.570,84.187,74.945,100.565,87.721,82.891,125.811,105.099,83.257,111.244,84.304,82.364,96.641,81.816,86.070,79.475,71.518,72.219,75.513,67.295,74.638,67.466,93.828,63.402,72.168
934,65.485,83.900,76.118,79.527,75.925,80.707,84.509,74.638,100.283,89.209,82.924,125.696,104.913,82.921,112.075,84.242,81.864,96.658,80.515,87.032,80.095,72.228,71.533,75.191,67.147,74.498,67.826,94.033,63.431,72.223
935,65.385,84.124,76.336,79.140,75.484,80.838,84.713,74.461,100.717,89.299,82.816,126.089,104.632,83.232,111.674,84.296,82.250,96.566,80.360,86.812,80.266,72.609,71.964,76.291,67.254,74.233,67.740,93.700,63.346,71.841
936,65.571,83.908,76.417,78.887,75.270,80.690,84.177,74.405,100.151,87.615,82.686,125.519,105.254,83.135,109.974,84.753,81.866,96.742,79.893,85.900,80.106,72.487,70.978,75.621,67.133,74.087,67.285,93.028,63.360,72.142
937,65.413,84.112,76.054,79.019,75.894,80.616,84.312,74.181,101.166,87.871,82.903,125.300,104.678,83.262,112.147,84.784,81.594,96.176,79.444,86.150,80.091,72.137,71.577,75.177,67.482,74.390,68.186,93.787,63.159,71.932
938,65.366,83.872,76.439,78.831,74.755,80.240,84.645,74.171,100.504,89.283,82.861,126.121,105.244,82.618,111.398,84.023,82.014,96.051,79.958,86.806,80.376,72.853,71.599,74.976,67.115,74.265,67.577,93.915,63.533,73.065
939,65.101,84.391,76.269,78.789,75.043,80.626,84.316,74.776,100.120,88.550,82.744,126.045,105.347,82.864,110.676,84.449,81.841,96.626,79.032,86.253,80.259,71.335,71.891,75.281,67.190,74.482,68.342,93.263,63.434,71.780
940,65.432,84.232,76.179,79.074,75.842,80.417,84.811,74.557,100.802,89.324,82.784,126.526,104.456,83.102,110.201,85.625,81.381,97.518,79.982,87.122,79.304,72.218,71.409,75.906,67.175,74.530,67.649,93.837,63.191,72.644
941,65.444,84.212,76.529,79.079,74.752,79.913,84.023,74.512,100.535,89.176,82.718,125.281,105.283,82.910,109.679,85.137,81.330,96.585,79.947,86.990,80.027,71.939,72.117,75.403,67.160,74.077,67.174,93.363,63.186,72.233
942,65.432,83.449,75.754,78.727,75.661,80.444,84.724,74.448,100.139,88.147,83.050,126.500,105.551,83.263,110.859,84.727,81.295,97.536,80.255,86.373,80.046,71.782,71.489,75.043,67.190,74.117,67.658,93.937,63.355,72.605
943,65.475,84.858,76.519,78.938,75.168,80.457,84.164,74.497,99.970,89.778,82.919,124.898,104.521,82.386,110.542,84.097,82.244,96.883,79.842,86.273,80.829,72.061,71.277,74.717,67.516,74.087,67.523,94.086,63.078,72.472
944,65.560,84.044,76.292,78.574,75.447,80.645,84.480,74.077,100.264,88.493,82.766,125.587,105.985,82.713,111.026,83.863,81.636,96.668,80.210,86.226,80.787,72.558,71.109,75.189,67.052,74.052,67.507,93.139,62.956,71.864
945,65.364,84.271,76.144,78.335,75.220,80.189,85.339,73.736,100.760,87.948,82.842,124.736,104.941,82.922,111.563,84.571,82.497,97.007,79.552,86.232,80.502,72.401,70.730,75.532,67.391,74.439,68.174,93.890,63.064,72.495
946,65.515,84.315,76.393,78.255,74.941,80.331,84.372,74.424,100.008,89.363,82.839,125.974,104.927,83.243,111.249,83.946,83.918,97.185,79.691,86.816,79.631,72.756,71.752,75.540,67.049,73.979,67.609,94.138,63.545,71.816
947,65.543,83.715,76.082,78.168,75.078,80.503,84.044,74.456,100.252,88.602,82.725,126.060,105.196,82.913,111.496,83.910,83.145,96.603,79.877,87.226,79.692,72.244,71.964,75.517,67.528,73.835,68.446,93.351,63.013,71.537
948,65.489,84.589,75.823,78.610,75.189,80.469,84.474,73.893,100.086,87.706,82.991,126.389,105.476,83.232,111.943,84.233,82.509,96.957,80.160,86.930,79.932,71.761,71.847,74.692,67.099,74.181,67.771,94.524,63.343,72.049
949,65.553,84.184,76.438,78.441,75.630,80.254,84.123,74.520,100.151,88.659,82.934,126.394,104.638,83.260,111.262,84.633,82.480,97.654,79.945,86.922,80.840,72.431,71.496,74.894,67.436,74.296,67.731,93.515,63.007,71.806
950,65.539,84.196,76.056,78.525,74.755,80.547,84.181,75.377,100.245,88.301,83.005,126.219,105.010,82.512,111.982,85.179,81.719,96.666,79.962,86.196,80.175,71.701,71.876,75.179,67.201,74.053,67.613,94.014,62.809,72.427
951,65.609,84.411,76.296,78.088,74.385,80.524,84.408,74.565,100.271,87.172,82.927,126.268,105.059,82.918,110.794,84.276,82.276,97.036,80.069,87.016,79.703,72.107,70.657,74.835,66.980,73.880,67.511,93.588,63.302,72.379
952,65.484,84.507,76.357,78.402,75.028,80.651,83.850,75.028,99.942,88.458,82.943,126.696,105.369,83.049,111.946,84.117,81.912,97.166,79.410,86.709,79.605,72.533,72.044,74.876,67.273,74.347,68.179,93.617,63.111,72.239
953,65.514,84.228,76.155,78.230,75.056,80.184,83.399,74.471,100.259,88.433,82.919,126.294,105.109,82.883,112.332,84.745,84.108,96.598,79.216,86.980,81.160,72.711,70.847,75.688,67.326,74.305,68.432,93.898,63.110,72.087
954,65.363,84.942,76.043,77.730,74.835,80.442,83.888,74.021,100.058,87.651,82.608,126.921,105.308,83.081,110.360,83.704,83.960,97.470,79.780,86.359,80.605,71.685,70.715,75.285,67.019,74.211,68.505,94.039,63.255,72.097
955,65.348,84.762,76.277,78.123,74.944,80.572,84.395,73.994,99.883,88.505,82.580,126.766,104.824,82.948,110.483,84.215,82.250,97.349,80.806,86.617,79.681,71.335,71.912,75.220,66.810,73.630,67.611,94.180,63.204,71.977
956,65.245,84.878,76.293,78.494,74.736,80.505,84.208,73.827,101.122,88.788,83.013,126.483,104.969,83.359,110.216,85.285,82.969,97.457,81.337,86.786,80.996,72.431,71.307,75.538,67.281,73.785,68.410,93.761,63.247,71.871
957,65.632,83.792,76.194,78.996,74.807,80.926,84.408,74.580,100.178,87.348,82.941,125.977,104.758,83.024,112.036,85.062,82.358,97.602,81.463,86.124,81.217,71.766,70.781,75.271,67.176,74.123,68.251,93.967,63.453,72.045
958,65.220,84.998,76.319,77.836,74.699,80.216,83.626,74.480,100.521,88.495,82.848,127.309,104.850,83.247,111.458,84.512,82.318,97.571,80.594,86.752,80.209,71.305,71.577,74.589,67.630,73.881,67.962,93.829,63.212,72.534
959,65.624,84.794,76.020,78.045,74.618,80.276,84.089,73.448,100.582,88.107,82.628,126.698,105.649,82.846,111.442,83.995,82.040,96.584,80.992,87.052,80.403,71.315,71.204,74.629,67.283,73.580,67.681,93.961,63.538,72.227
960,65.623,85.130,76.062,78.210,74.488,81.015,83.865,73.531,100.508,87.923,82.797,125.936,104.931,83.704,111.661,84.878,82.526,95.893,79.772,86.816,79.935,72.081,70.993,74.996,67.224,74.119,67.654,93.939,63.117,72.294
961,65.589,84.483,76.178,78.116,75.102,80.637,84.062,74.196,99.438,88.736,82.726,125.994,105.455,82.671,111.558,84.420,82.562,96.683,79.851,87.244,80.521,71.462,72.051,74.862,67.623,73.870,67.903,94.326,63.605,72.350
962,65.598,84.096,76.198,78.197,74.699,80.274,83.802,74.593,100.496,88.687,82.763,126.564,105.973,83.120,109.617,84.381,82.463,96.683,80.232,87.523,80.217,72.127,71.358,75.295,66.944,73.993,68.176,94.056,63.108,71.654
963,65.420,84.481,76.089,78.392,74.621,80.284,83.724,74.292,100.152,87.905,82.892,127.485,105.156,83.386,111.900,84.292,81.739,96.986,79.954,87.483,79.825,72.447,70.796,74.171,67.032,73.856,67.762,93.709,63.713,72.061
964,65.375,84.224,76.002,78.001,75.152,80.217,83.842,74.053,100.350,88.853,82.884,126.891,104.994,83.171,111.591,84.478,81.881,97.655,80.556,87.140,79.973,72.091,71.876,74.293,67.201,73.467,68.027,94.246,63.004,71.832
965,65.517,85.369,76.545,77.976,74.351,80.561,84.210,75.077,100.000,88.692,82.758,127.515,104.329,82.928,112.609,84.094,81.736,97.037,79.747,87.044,80.327,73.071,72.095,74.464,66.966,73.751,67.921,93.706,63.203,72.434
966,65.502,84.661,76.136,78.271,74.866,80.461,84.750,75.249,100.161,88.187,82.774,125.687,105.482,82.997,110.710,84.165,81.872,96.626,79.792,86.902,80.639,71.985,71.394,74.450,67.276,73.839,67.561,94.618,63.387,72.333
967,65.236,84.651,75.953,77.970,75.127,79.999,84.391,74.701,100.645,88.905,83.070,126.891,105.469,82.976,111.021,84.373,82.548,97.022,79.853,87.469,80.213,71.685,71.737,74.619,67.382,74.039,67.821,94.136,63.283,72.006
968,65.330,84.687,76.223,78.010,75.205,80.337,84.146,74.616,100.694,87.968,83.195,127.030,105.471,83.219,112.008,84.247,81.824,96.699,79.956,86.150,80.346,72.909,70.781,74.365,67.108,74.117,68.077,93.651,63.000,71.162
969,65.520,84.918,76.250,78.070,75.143,80.747,83.468,74.959,101.056,89.604,82.831,126.315,105.290,83.136,112.609,84.147,82.415,96.797,80.469,87.792,80.091,71.497,71.869,75.098,67.352,73.850,68.027,94.189,63.363,71.864
970,65.517,84.263,76.093,77.758,75.370,80.206,83.353,74.998,99.915,87.871,82.653,127.451,105.091,83.082,111.774,84.140,81.770,96.435,80.065,86.643,79.555,72.365,71.175,74.951,67.103,74.038,67.697,94.172,63.100,72.239
971,65.481,84.792,76.187,78.400,75.649,80.348,84.353,75.132,100.624,88.870,82.999,127.198,105.595,83.007,112.080,83.699,81.188,96.397,80.061,87.150,80.593,72.386,70.584,74.859,67.378,73.975,68.072,94.628,62.954,71.528
972,65.516,84.699,76.089,77.728,73.652,79.773,84.366,75.435,100.878,88.849,82.661,127.228,105.531,83.251,112.779,84.353,81.940,97.488,79.838,87.830,79.901,72.137,70.635,74.886,67.242,74.006,67.380,94.585,63.240,71.696
973,65.631,84.437,76.131,78.069,74.413,80.144,83.551,74.503,100.029,88.697,82.970,127.472,105.015,83.253,112.093,84.451,81.514,96.838,80.206,87.036,81.114,72.056,70.964,74.739,67.414,73.845,67.670,94.286,63.342,72.091
974,65.644,84.329,75.994,78.023,74.814,80.420,84.027,75.286,99.800,89.783,82.405,126.860,104.844,83.391,112.792,84.407,81.628,96.893,80.224,86.647,79.920,72.107,71.270,74.525,67.107,73.996,67.749,93.570,63.033,72.042
975,65.691,84.587,76.214,78.213,74.683,80.434,83.437,74.913,101.012,89.249,82.834,128.102,105.491,83.427,113.015,84.606,81.636,97.129,80.358,87.299,81.076,72.391,71.496,74.342,67.407,74.086,67.595,93.950,63.554,72.246
976,65.498,84.707,76.112,77.990,74.488,80.462,84.539,74.738,100.452,88.624,82.963,126.626,105.322,83.648,111.972,84.335,81.670,96.449,79.648,87.248,79.867,72.269,71.861,74.855,67.186,73.767,67.968,94.682,63.162,71.382
977,65.669,84.557,76.181,78.292,74.826,80.495,84.505,74.859,99.998,88.811,82.479,126.830,105.040,83.280,110.769,84.035,81.827,97.010,80.030,86.784,80.183,71.563,72.095,74.619,67.265,73.874,67.781,94.828,63.330,72.282
978,65.475,85.010,76.177,77.724,74.668,80.394,84.040,75.036,100.376,88.883,82.868,126.855,105.359,83.222,112.949,84.412,81.756,96.673,79.921,86.872,79.798,71.107,71.905,74.760,67.306,73.885,68.217,94.180,63.595,71.375
979,65.479,85.038,76.268,78.173,74.624,80.597,84.476,74.819,99.565,89.901,82.398,126.536,105.359,83.159,111.848,84.491,81.940,97.383,80.014,87.076,81.084,71.523,71.117,74.811,67.112,73.574,67.686,94.585,62.943,72.120
980,65.459,84.836,76.119,77.750,74.823,80.530,83.185,74.254,100.398,88.769,82.630,126.877,105.278,83.268,111.193,84.440,82.384,97.470,80.077,86.942,79.669,72.604,71.350,74.434,67.402,73.880,68.122,94.049,63.204,71.841
981,65.445,83.760,76.269,77.755,74.832,80.427,83.813,74.625,100.365,88.997,82.848,127.400,105.165,83.620,111.810,84.258,81.696,96.890,80.174,87.244,79.897,71.726,70.847,74.768,67.506,73.613,67.532,94.106,63.456,72.100
982,65.608,84.547,76.039,78.158,75.677,80.380,84.249,74.271,100.643,89.778,82.514,127.447,105.262,83.455,111.987,83.914,81.097,96.871,80.141,86.521,80.384,72.716,70.759,74.289,67.160,73.498,67.753,94.825,63.038,71.796
983,65.593,84.836,76.160,78.394,75.146,80.814,83.665,74.429,100.460,87.786,83.037,126.887,105.265,83.260,111.859,84.215,82.034,97.624,80.099,87.210,80.053,71.132,71.307,74.430,67.239,73.979,67.581,93.942,63.217,71.835
984,65.265,84.625,76.236,78.163,75.264,80.605,84.497,74.288,99.667,89.035,82.414,125.815,105.181,83.298,111.555,84.074,82.548,97.624,79.931,87.315,79.837,71.584,70.905,74.660,67.190,74.104,67.310,94.556,63.349,72.071
985,65.457,84.000,75.745,77.836,74.348,80.216,83.809,73.844,100.154,88.692,82.146,125.819,105.062,83.220,113.231,83.756,82.179,98.054,81.887,87.609,81.456,72.279,70.942,74.743,67.213,73.890,67.914,94.141,62.997,72.502
986,65.414,84.459,75.814,77.730,74.158,79.904,83.919,74.013,100.357,88.020,82.577,126.311,105.892,83.820,112.093,84.128,82.119,97.736,80.519,86.928,79.510,71.421,70.723,74.570,67.122,73.755,67.667,93.992,63.044,71.385
987,65.062,84.906,75.688,77.858,74.404,80.004,83.534,74.279,100.706,89.448,82.477,125.930,105.910,83.328,113.347,83.801,82.812,97.106,80.737,86.942,79.825,71.132,70.496,74.631,66.930,73.561,68.249,94.438,63.132,71.583
988,65.448,84.918,75.751,78.047,74.643,80.177,84.181,73.804,100.181,87.923,82.527,126.555,105.619,83.790,113.046,83.895,82.310,96.685,80.044,87.259,80.262,71.777,70.832,74.552,66.959,73.558,67.507,94.632,62.973,71.631
989,65.052,84.389,75.591,77.294,74.630,80.226,84.368,73.203,100.200,88.465,82.527,126.623,105.794,82.925,112.887,83.878,82.801,97.183,79.956,86.589,79.962,72.234,70.431,74.613,66.742,73.178,67.353,94.920,62.883,71.722
990,65.336,84.617,75.542,77.885,74.494,80.062,83.501,73.695,100.939,89.174,82.435,127.198,105.845,83.184,113.805,83.878,81.625,96.880,80.002,86.880,79.316,71.112,71.365,74.701,67.216,73.841,67.489,94.122,62.991,71.524
991,65.109,84.283,75.851,77.611,74.643,79.762,84.227,73.358,100.788,87.992,82.623,127.053,105.618,82.942,112.679,83.818,81.341,97.000,80.055,86.747,79.475,72.360,71.409,74.029,66.907,73.219,67.557,94.268,63.135,71.395
992,65.254,84.315,75.663,77.521,74.879,79.947,83.393,73.277,101.098,89.582,82.396,127.211,105.049,82.961,113.676,83.864,82.023,96.865,79.859,87.082,79.973,71.904,70.299,74.477,66.947,73.404,67.774,94.485,63.200,72.019
993,65.327,84.495,75.691,77.354,74.627,80.054,83.852,73.303,99.976,88.249,82.360,126.409,105.101,83.183,112.527,82.980,81.960,96.625,80.448,87.441,79.445,71.812,71.847,73.998,66.878,73.219,67.548,93.880,62.980,71.168
994,65.269,83.864,75.850,77.375,74.472,80.564,84.405,73.648,100.025,88.308,82.437,126.923,106.027,82.665,113.458,83.647,82.026,97.396,80.075,87.339,79.905,70.447,70.620,74.916,66.893,73.306,67.059,93.864,62.889,71.832
995,65.235,84.146,75.983,77.870,73.801,80.070,83.784,73.902,100.812,88.886,82.422,127.840,105.185,83.243,113.370,84.171,82.028,96.957,79.630,86.926,79.312,71.269,70.781,74.204,67.021,73.520,67.378,94.632,62.924,71.845
996,65.416,84.327,75.824,78.214,74.519,80.187,84.231,72.797,100.518,88.433,82.326,127.426,105.067,83.353,112.630,84.045,82.560,97.302,79.822,86.870,79.445,71.893,71.277,74.483,67.081,73.381,67.724,93.707,63.015,72.029
997,65.338,84.361,76.170,77.715,74.624,80.270,83.615,73.166,99.272,89.495,82.432,127.585,105.745,82.723,113.825,83.843,81.528,97.548,80.960,86.729,79.517,72.284,71.022,74.165,66.973,73.256,67.923,94.540,62.872,71.540
998,65.251,84.890,75.792,77.659,74.444,80.194,83.266,73.062,100.694,88.318,82.265,127.613,104.837,84.124,112.882,83.898,81.332,98.146,81.319,86.531,79.369,71.574,72.036,74.143,66.814,73.433,67.457,94.203,62.999,71.919
