 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15
672,59.762,67.078,60.626,83.783,62.873,60.086,59.499,55.356,52.028,55.124,64.476,56.634,55.953,56.269,57.436
673,59.819,66.119,60.026,84.285,62.422,59.802,59.459,55.305,52.025,54.965,64.233,56.779,56.127,55.958,56.973
674,60.111,65.627,60.492,83.645,62.798,60.246,59.422,55.395,52.106,55.064,64.575,56.653,56.317,55.953,57.760
675,59.634,66.874,60.779,83.753,62.477,60.324,59.281,55.232,52.112,54.927,64.396,56.775,56.504,56.209,57.591
676,60.008,66.774,60.626,83.877,62.883,59.919,59.453,55.167,52.055,55.222,64.825,56.389,56.580,55.835,57.172
677,59.371,65.939,60.783,83.772,62.775,59.922,59.223,55.651,51.902,55.250,64.524,56.613,56.245,55.841,57.850
678,59.641,66.701,60.500,83.475,63.014,59.982,59.606,55.017,51.867,55.087,64.883,56.892,56.309,56.188,57.390
679,59.632,66.466,60.221,84.235,62.596,59.814,59.447,55.293,51.912,54.902,64.537,56.930,56.248,55.958,57.373
680,59.542,66.310,60.579,83.867,62.618,59.823,59.484,55.266,52.164,54.954,64.662,56.579,56.507,56.169,56.921
681,59.601,66.397,60.935,84.160,63.078,60.154,59.782,55.247,52.271,55.278,64.566,56.691,56.557,56.290,57.741
682,59.680,67.017,60.542,84.312,62.769,60.010,59.366,55.542,51.871,55.149,64.400,56.509,56.272,55.626,57.199
683,59.533,66.351,60.302,84.003,62.997,60.236,59.371,55.535,52.110,55.158,64.689,56.557,56.066,56.301,57.351
684,59.556,66.106,60.257,84.030,62.932,59.646,59.354,55.061,51.973,55.122,64.184,56.494,56.013,55.660,57.338
685,59.717,66.892,60.265,84.307,63.005,59.621,59.447,55.317,52.015,55.243,64.511,56.272,56.427,55.579,57.801
686,59.529,66.544,60.542,83.685,62.834,59.893,59.302,55.329,51.955,54.966,64.376,56.611,56.214,55.613,57.510
687,59.702,65.308,60.366,84.032,62.847,60.034,59.481,55.126,51.838,55.131,64.641,56.558,55.530,55.896,57.226
688,59.575,66.711,60.818,84.252,62.843,59.611,59.333,55.293,51.997,55.383,64.524,56.894,56.113,55.938,57.253
689,59.741,66.707,60.219,84.060,63.050,59.605,59.667,55.622,51.887,54.716,64.714,56.851,56.385,56.139,56.883
690,59.634,65.746,60.743,83.965,62.796,60.048,59.116,55.097,52.053,55.216,64.260,56.847,56.420,55.827,57.163
691,59.992,67.171,60.549,84.058,62.898,60.161,59.223,54.908,51.850,55.193,64.695,56.728,56.536,56.258,57.763
692,59.648,67.106,60.528,84.063,62.798,59.804,59.168,55.230,52.264,55.012,64.698,56.675,56.042,55.807,57.621
693,59.490,66.063,60.308,84.390,63.116,59.748,59.487,55.298,51.917,55.098,64.427,56.883,56.364,56.120,57.550
694,59.710,66.555,60.974,83.648,62.879,59.731,59.368,55.077,51.878,54.933,64.188,56.706,56.235,55.896,57.627
695,59.840,66.445,60.381,84.420,62.961,59.777,59.214,54.939,51.975,54.785,64.448,56.974,56.580,56.183,57.218
696,59.567,66.438,60.559,84.040,63.117,60.218,59.361,55.070,51.737,54.968,64.622,56.608,56.654,56.041,57.136
697,59.422,66.174,60.304,83.860,63.149,59.946,59.251,55.356,51.936,54.908,64.561,56.942,56.129,56.144,57.117
698,59.715,67.137,60.453,84.010,63.248,60.041,59.519,55.334,52.124,54.922,64.423,56.696,56.549,55.538,57.327
699,59.621,66.438,60.368,84.063,62.892,59.701,59.361,55.063,51.785,54.805,64.551,56.494,56.280,55.548,56.643
700,59.508,65.282,60.480,83.778,62.954,59.927,59.480,55.031,52.176,55.257,64.649,56.838,56.172,56.039,57.632
701,59.908,66.946,60.451,84.237,62.990,59.999,59.603,55.436,51.498,54.993,64.503,56.430,56.248,56.018,56.891
702,59.598,66.466,60.449,84.818,62.748,60.152,59.584,55.061,51.996,55.129,64.653,56.483,56.472,55.874,57.199
703,59.746,65.842,60.577,83.892,62.744,60.161,59.464,55.097,52.080,54.785,64.124,56.960,56.245,55.825,57.286
704,59.775,66.584,60.470,84.273,62.965,59.881,59.450,55.048,51.855,55.144,64.616,57.194,56.480,55.797,56.948
705,59.617,67.052,60.824,83.607,62.883,60.164,59.549,54.850,52.015,55.273,64.680,56.777,56.266,56.062,56.978
706,59.407,65.822,60.449,84.163,62.832,59.558,59.577,55.370,51.838,54.784,64.378,56.674,56.734,56.102,57.084
707,59.613,65.805,60.765,83.690,62.650,59.966,59.455,54.978,51.926,54.876,64.940,56.875,56.509,55.703,57.553
708,59.574,66.872,60.941,84.067,62.733,60.447,59.339,55.472,52.064,54.965,64.592,56.530,56.799,56.136,57.545
709,59.637,66.599,60.322,84.390,63.433,59.827,58.975,55.153,52.017,55.099,64.789,56.698,55.858,56.232,57.112
710,59.619,65.662,60.464,84.380,63.021,59.687,59.415,55.450,51.993,55.167,64.449,56.809,55.995,56.042,57.553
711,59.568,67.126,60.579,84.477,62.321,59.933,59.291,54.886,51.951,54.895,64.602,56.608,56.591,55.989,57.398
712,59.651,66.599,60.484,83.763,62.960,59.857,59.142,55.232,52.185,55.225,64.575,56.568,56.509,55.770,57.466
713,59.433,65.080,60.381,83.978,63.036,59.816,59.290,55.235,51.772,54.817,64.154,56.553,56.660,56.086,57.409
714,59.547,65.974,60.302,84.302,62.611,60.212,59.997,54.864,52.182,55.145,64.744,56.836,56.158,56.013,57.387
715,59.548,67.169,60.360,84.150,62.767,59.974,59.180,54.942,51.853,55.250,64.523,56.734,56.000,55.699,57.392
716,59.852,66.126,60.642,84.263,62.653,59.876,59.136,55.455,51.945,55.080,64.438,56.625,56.377,55.958,57.022
717,59.715,65.369,60.324,84.453,62.653,59.931,59.391,55.228,51.915,54.867,64.275,56.891,56.264,55.859,57.243
718,59.651,67.262,60.401,84.457,62.510,59.751,59.071,55.337,52.201,55.371,64.100,56.370,56.435,55.956,57.079
719,59.671,67.171,60.287,83.785,62.717,60.490,59.597,54.932,52.007,54.949,64.799,56.640,55.984,55.856,57.191
720,59.644,65.896,60.374,84.272,62.934,59.638,59.024,55.063,52.021,55.012,64.373,56.934,55.982,55.752,57.959
721,59.361,66.536,60.540,83.232,62.674,59.893,59.429,55.465,51.986,54.904,64.638,56.145,56.303,55.759,57.711
722,59.586,66.534,60.360,84.157,62.932,59.911,59.237,55.119,51.737,55.145,63.997,57.053,56.288,56.250,57.649
723,59.536,65.651,60.148,83.832,62.662,60.001,59.407,55.397,51.786,55.218,64.651,56.574,56.509,56.083,57.210
724,59.806,67.082,60.686,84.080,62.575,60.211,59.407,55.087,51.931,55.053,64.057,56.666,56.282,55.671,57.286
725,59.661,66.733,60.478,84.440,62.621,59.955,59.475,54.855,51.883,55.016,64.416,56.540,56.464,55.951,57.766
726,59.407,65.638,60.419,83.860,62.749,60.057,59.002,54.758,52.152,54.908,64.279,56.443,56.406,56.078,57.166
727,59.641,66.104,60.387,84.103,63.017,60.085,59.710,54.879,52.151,55.025,64.611,56.647,56.425,55.922,57.248
728,59.709,66.579,60.111,83.740,63.041,59.575,59.414,55.361,52.217,54.743,64.801,56.657,56.356,56.165,57.117
729,59.503,65.939,60.285,84.277,62.604,60.040,59.329,55.203,51.818,55.209,64.571,56.830,55.947,55.524,57.681
730,59.834,66.490,60.455,83.648,62.454,59.807,59.200,55.363,52.018,55.089,64.202,56.430,55.652,56.136,57.019
731,59.889,66.946,60.753,83.787,63.059,59.795,59.124,55.429,51.733,54.874,64.498,56.836,55.934,55.841,57.112
732,59.392,66.323,60.621,83.910,62.528,60.059,59.331,55.215,51.737,54.918,64.197,56.738,56.100,56.306,57.153
733,59.695,65.531,60.130,84.102,62.776,60.022,59.251,55.012,51.669,55.199,64.273,56.857,56.443,55.888,57.232
734,59.620,66.755,60.957,84.723,63.252,59.710,59.549,54.966,51.975,55.101,64.658,56.640,55.794,55.911,57.673
735,59.785,66.479,60.249,83.877,62.603,60.029,59.592,55.455,51.924,55.160,65.116,56.638,56.541,56.376,56.965
736,59.777,65.772,60.783,86.000,62.769,59.747,59.302,57.775,51.699,55.005,64.495,56.304,56.174,55.922,56.651
737,59.651,67.464,60.611,85.907,62.671,59.688,59.412,58.816,51.948,54.980,64.553,56.543,56.752,55.985,57.057
738,59.945,66.568,60.601,85.818,62.724,59.985,59.403,58.162,51.764,54.989,64.600,56.694,56.277,55.700,57.226
739,59.751,65.605,60.468,84.370,62.731,59.616,59.417,58.755,52.069,55.023,64.423,56.943,56.623,56.071,57.196
740,59.781,66.798,60.411,85.122,62.969,59.852,59.082,59.056,51.666,55.296,64.484,56.600,56.383,55.596,57.717
741,59.727,66.460,60.792,85.145,63.284,60.246,59.418,59.700,51.972,58.018,64.668,56.964,56.369,55.642,57.155
742,59.381,65.649,60.852,84.900,62.715,59.571,59.294,59.436,52.127,63.615,64.198,56.468,55.931,55.676,57.332
743,59.810,67.375,60.652,85.475,62.739,59.785,59.582,59.538,52.305,65.702,64.236,56.636,56.462,55.885,57.496
744,59.613,66.325,60.476,87.397,62.893,60.272,59.622,59.460,52.120,66.018,64.857,56.866,56.446,55.929,57.112
745,59.741,66.228,60.310,86.025,62.861,59.950,59.896,58.838,52.950,66.223,64.694,56.632,56.507,55.955,57.087
746,59.682,67.126,60.698,85.597,62.666,59.813,59.968,58.557,54.481,65.353,64.601,57.038,56.852,55.580,57.360
747,59.707,66.323,60.731,85.100,63.064,60.133,59.601,58.400,55.287,64.450,64.665,56.674,56.050,55.912,57.948
748,59.455,66.119,60.443,85.008,62.694,59.842,59.610,58.770,55.769,63.897,64.088,56.542,56.272,55.702,58.003
749,59.654,66.755,60.680,88.063,62.622,59.690,59.510,59.659,56.380,63.048,64.423,56.804,56.617,56.062,57.142
750,59.411,66.959,60.107,89.090,62.666,59.816,59.509,60.337,55.880,62.422,64.645,56.860,56.356,56.160,57.210
751,59.245,65.952,60.342,87.502,62.848,59.840,59.460,60.007,56.593,61.973,64.762,56.296,56.214,56.026,57.485
752,59.439,66.265,60.783,86.442,62.743,59.854,59.214,60.140,56.863,62.246,64.440,56.691,56.277,55.799,57.624
753,59.744,67.115,60.555,85.997,62.738,59.931,59.354,60.143,56.628,61.787,64.340,56.870,56.340,56.062,57.646
754,59.894,66.046,60.650,85.358,62.847,59.887,59.343,60.709,56.380,62.399,64.501,56.936,55.723,55.857,57.319
755,59.583,66.108,60.814,86.280,63.168,59.925,59.641,61.324,56.996,61.179,64.449,56.768,56.631,55.817,57.351
756,59.884,67.607,60.306,86.327,62.983,59.559,59.292,60.525,56.757,60.422,64.498,56.557,56.504,56.391,57.294
757,59.435,65.649,60.727,88.700,62.784,60.366,59.231,61.063,56.586,60.230,64.384,56.604,56.847,55.673,57.597
758,59.364,65.377,60.441,89.880,62.636,59.963,59.687,60.029,56.892,59.926,64.314,56.983,56.272,56.366,56.850
759,59.568,67.226,60.490,88.552,63.053,59.893,59.174,60.065,56.361,60.323,64.539,56.921,56.707,55.637,57.106
760,59.306,66.184,60.583,87.410,62.554,59.933,59.754,59.884,56.582,59.676,64.618,56.681,56.253,56.311,57.341
761,59.443,65.970,60.883,86.538,62.733,60.145,59.278,58.818,56.606,58.989,64.359,56.745,56.464,55.932,57.373
762,59.551,66.345,60.872,85.630,62.722,59.956,59.447,58.920,56.445,59.112,64.465,56.958,56.546,56.193,57.332
763,59.565,67.030,60.567,86.100,62.724,60.110,59.277,59.608,56.315,59.970,64.102,56.608,56.391,56.256,56.845
764,59.569,65.696,60.575,85.160,62.976,60.044,59.478,58.891,56.305,60.484,64.144,56.883,56.409,55.896,57.180
765,59.180,65.443,60.704,85.612,62.780,59.963,59.253,59.462,56.387,60.323,64.440,56.855,56.538,56.113,56.657
766,59.705,67.072,59.866,85.437,62.698,59.840,58.963,58.918,56.229,60.207,64.694,57.015,56.570,55.558,57.542
767,59.622,65.720,60.840,84.933,63.107,59.499,59.513,59.203,56.120,59.578,64.611,56.832,56.314,55.854,57.411
768,59.563,65.614,60.555,85.342,63.062,59.802,59.318,58.932,56.326,58.771,64.443,56.606,56.641,55.767,57.411
769,59.713,66.458,60.449,85.360,62.716,60.025,59.331,57.923,56.103,57.972,64.642,56.658,56.082,55.974,57.234
770,59.780,66.260,60.709,85.783,62.852,59.782,59.375,58.274,56.130,58.099,64.193,57.002,56.404,55.901,57.229
771,59.654,65.497,60.215,85.037,62.469,59.975,59.307,59.111,56.193,58.071,64.476,56.717,55.916,55.689,57.229
772,59.664,65.952,62.881,85.142,62.760,60.281,59.308,58.470,56.222,58.119,64.564,56.675,56.298,55.843,57.357
773,59.269,66.879,66.184,85.398,62.595,59.634,59.116,57.862,55.817,57.124,64.514,56.821,56.311,56.000,57.183
774,59.257,65.560,66.510,85.240,63.135,60.376,59.140,57.574,56.050,56.949,64.477,56.281,56.475,55.875,56.978
775,59.674,65.852,63.700,85.270,63.089,60.220,59.387,56.722,55.559,56.415,64.767,56.292,56.372,55.893,57.267
776,59.664,66.380,62.267,84.645,62.884,60.493,59.634,56.189,55.841,56.346,64.324,56.760,56.776,55.898,57.872
777,59.373,66.456,61.601,84.835,62.838,60.259,59.206,55.937,55.940,56.310,64.467,56.683,55.900,55.804,56.905
778,59.374,65.974,60.753,84.302,62.875,60.460,59.439,55.719,55.631,56.023,64.089,56.942,56.016,56.276,57.106
779,59.791,66.738,60.840,83.918,63.168,60.700,59.744,55.642,55.323,56.078,64.566,56.492,56.472,55.950,57.180
780,59.753,66.382,61.170,84.840,63.140,60.245,59.300,55.722,55.513,55.890,64.332,56.830,56.375,55.985,57.417
781,59.651,65.503,60.692,84.665,63.068,60.041,59.424,55.496,55.429,55.865,64.571,56.468,56.744,55.995,57.142
782,59.741,66.232,60.658,84.638,63.019,60.135,59.363,55.581,55.372,55.810,64.381,56.689,56.190,55.853,57.431
783,59.417,65.915,60.674,84.632,62.887,59.641,59.287,55.383,55.442,55.551,64.390,56.500,56.446,56.068,57.338
784,59.449,65.004,60.856,84.622,62.923,60.275,59.201,55.252,55.338,55.495,64.732,56.338,56.351,55.741,57.550
785,59.459,66.148,60.437,84.528,63.130,59.876,59.355,55.046,55.113,55.658,64.550,56.960,56.404,56.136,57.332
786,59.639,66.440,60.662,84.385,63.005,60.155,59.367,55.114,54.894,55.342,64.079,57.247,56.807,56.010,57.354
787,59.548,66.197,60.733,84.508,62.690,59.930,59.262,54.927,54.667,55.128,64.731,56.258,56.116,55.810,57.580
788,59.711,65.128,60.879,84.417,62.686,59.956,59.014,55.169,54.969,55.126,64.595,56.821,56.103,55.713,57.354
789,59.645,66.722,60.024,83.937,62.618,60.170,59.450,54.877,54.562,55.601,64.645,56.870,56.090,56.097,57.199
790,59.616,65.876,60.411,84.943,62.683,59.944,59.377,55.271,54.477,55.349,64.124,56.658,56.172,56.335,57.616
791,59.686,64.894,60.798,84.637,63.253,60.025,59.328,55.111,54.206,54.913,64.393,56.162,56.570,56.109,57.046
792,59.240,66.020,60.401,84.622,62.486,59.413,59.332,55.262,53.927,55.062,64.669,56.375,56.208,56.047,56.929
793,59.657,66.570,60.393,84.612,63.062,60.117,59.567,54.973,53.815,55.043,64.735,56.813,56.230,56.006,57.569
794,59.500,65.514,60.176,84.440,62.622,59.657,59.314,55.169,54.049,55.199,64.568,56.579,56.557,55.684,57.076
795,59.423,65.703,60.168,84.587,62.738,60.012,59.186,55.329,53.698,55.154,64.181,56.768,55.987,56.511,57.193
796,59.724,67.371,59.998,83.935,63.055,59.956,59.282,54.886,53.600,54.812,64.552,56.832,55.884,56.005,57.240
797,59.542,66.015,60.522,84.608,62.721,59.914,59.305,54.712,53.473,55.317,64.174,56.413,56.005,55.713,57.169
798,59.346,65.857,60.148,83.925,62.728,59.792,59.353,54.850,53.510,54.888,64.337,56.651,56.369,56.314,57.240
799,59.773,66.896,60.055,83.625,62.878,59.918,59.293,55.012,53.508,55.282,64.691,56.774,56.040,56.029,56.766
800,59.693,66.184,60.557,84.522,62.919,59.999,59.272,55.017,53.214,55.117,64.099,56.655,56.346,55.959,57.341
801,59.169,65.475,60.067,84.455,62.659,59.695,59.018,54.709,52.898,54.830,64.969,56.738,56.256,55.861,56.831
802,59.524,66.341,60.646,84.292,62.479,59.716,59.267,55.056,52.659,55.333,64.616,56.704,55.831,56.188,57.343
803,59.603,66.219,60.320,84.392,62.605,59.801,59.569,55.329,52.772,55.406,64.393,56.368,55.741,55.992,57.553
804,59.377,66.341,60.648,84.212,63.197,59.551,58.957,55.235,52.690,55.078,64.779,56.792,56.177,56.123,57.406
805,59.668,66.017,60.488,84.627,62.973,59.833,59.296,55.015,52.634,54.518,64.151,56.887,56.662,55.864,57.166
806,59.625,66.488,60.243,84.190,62.748,59.739,59.080,55.191,52.632,54.924,64.707,56.849,56.121,56.107,57.068
807,59.569,65.510,60.362,84.348,62.973,60.050,59.643,55.571,52.792,55.152,64.344,56.945,55.953,55.942,57.575
808,59.345,65.657,60.136,84.418,62.710,59.663,59.512,55.387,52.573,55.105,64.628,56.785,56.187,55.810,57.054
809,59.555,66.356,60.587,83.925,62.960,60.145,59.300,55.068,52.540,55.174,64.049,56.662,56.187,56.031,57.163
810,59.507,66.249,59.976,84.023,62.991,60.067,59.249,54.782,52.474,55.062,64.909,56.557,56.525,56.021,57.281
811,59.161,65.390,60.221,84.048,62.324,59.713,59.093,55.077,52.620,55.193,64.750,56.657,56.261,56.138,56.823
812,59.676,66.944,60.619,84.760,62.631,59.826,59.583,54.816,52.294,54.867,64.762,56.928,56.467,55.916,57.207
813,59.636,66.423,60.128,84.088,62.996,60.249,59.105,54.857,52.494,55.004,64.345,56.466,56.417,55.848,56.973
814,59.574,65.631,59.858,84.110,63.014,60.026,59.147,54.995,51.888,54.991,64.726,56.053,56.029,55.653,57.210
815,59.578,66.755,60.431,84.443,62.888,59.808,59.094,54.811,52.469,55.009,64.568,56.396,56.580,56.029,57.286
816,59.455,66.818,60.652,83.805,62.442,59.600,59.348,54.998,52.278,55.002,64.485,56.404,56.459,56.010,57.033
817,59.470,66.046,60.545,84.210,62.819,59.994,59.119,54.864,52.144,55.128,64.511,56.502,56.187,55.909,57.123
818,59.812,66.479,59.947,84.155,62.992,59.507,59.275,54.903,52.144,54.867,64.413,56.698,56.578,55.963,57.071
819,59.502,66.996,60.217,84.433,63.152,59.685,59.443,55.094,52.182,54.862,64.366,56.643,55.929,56.070,57.496
820,59.383,65.531,60.016,83.690,62.677,59.816,59.295,55.540,52.196,55.303,64.322,56.547,56.177,56.410,56.820
821,59.776,66.141,60.312,84.190,62.423,59.736,59.134,55.116,51.996,55.113,64.588,56.947,55.979,56.152,57.041
822,59.418,66.703,60.107,83.537,62.967,59.832,59.116,54.768,52.056,54.647,64.587,56.432,55.997,55.780,56.815
823,59.451,65.924,60.000,84.310,62.627,59.835,59.242,55.397,52.164,55.059,64.175,56.266,56.567,55.812,57.005
824,59.776,65.508,60.370,83.938,62.979,59.712,58.927,54.688,52.190,54.686,64.472,56.962,55.781,55.810,57.428
825,59.726,67.458,60.393,84.198,62.629,59.288,59.324,55.482,51.989,55.326,64.185,56.525,56.406,55.966,57.237
826,59.436,66.078,60.275,83.697,62.564,59.745,59.560,55.308,52.178,55.050,64.149,56.596,56.303,56.198,57.204
827,59.548,65.659,60.229,84.088,62.751,59.950,59.099,54.930,52.120,54.998,64.427,56.630,56.438,56.212,56.902
828,59.749,66.685,60.350,84.012,63.086,59.987,59.395,54.564,52.403,54.926,64.430,56.526,55.905,56.099,57.319
829,59.714,66.564,59.943,83.927,62.802,59.682,59.274,54.680,51.829,55.078,64.372,56.645,56.040,56.042,56.965
830,59.313,65.718,60.170,84.070,62.086,59.919,59.302,55.412,51.897,54.750,64.605,56.934,56.359,55.955,57.232
831,59.459,65.564,60.314,84.353,62.794,59.836,59.318,54.993,52.161,55.078,64.396,56.838,56.406,56.089,57.221
832,59.691,66.681,60.393,83.680,62.625,60.318,59.186,55.339,51.660,54.851,64.430,56.545,56.100,55.956,57.256
833,59.637,65.219,60.237,83.337,62.830,59.356,59.379,55.027,52.008,54.933,64.385,56.519,56.412,56.295,58.014
834,59.694,66.592,60.696,83.832,62.806,59.529,59.476,55.322,52.021,54.830,64.806,56.600,56.414,55.666,56.823
835,59.281,66.258,60.338,84.453,62.679,59.928,59.339,55.182,52.199,54.801,64.831,57.042,56.142,55.869,56.899
836,59.741,66.434,60.350,84.205,62.526,60.102,59.202,54.995,51.596,55.207,64.555,56.645,56.306,56.028,57.504
837,59.663,65.761,60.006,84.107,62.694,60.237,59.459,55.354,52.095,55.360,64.579,56.443,56.032,56.279,56.883
838,59.686,66.562,60.300,85.020,62.715,59.628,59.518,55.337,51.794,54.746,64.282,56.772,56.364,55.940,56.569
839,59.524,65.954,60.340,84.410,62.614,59.865,59.664,55.479,51.931,54.814,64.449,56.496,56.206,56.164,57.174
840,59.300,65.783,60.291,84.208,62.824,59.447,59.173,55.354,52.097,55.030,64.248,56.364,56.385,55.912,56.698
841,59.559,66.703,60.083,83.988,62.348,59.463,58.971,55.240,51.548,54.867,64.205,56.977,56.451,56.052,56.752
842,59.440,66.035,60.348,84.020,62.837,59.814,59.469,55.034,51.631,54.961,64.233,56.621,56.169,56.162,57.123
843,59.184,65.623,60.267,84.567,62.590,59.679,59.206,54.644,51.771,54.589,64.569,56.632,55.844,55.937,57.005
844,59.785,67.740,60.524,83.988,62.555,59.902,59.510,55.249,52.099,54.904,64.355,56.813,56.201,56.193,57.011
845,59.509,67.082,60.166,84.465,62.790,60.044,59.179,54.998,51.710,54.800,64.205,56.794,56.462,56.109,57.678
846,59.094,65.273,59.834,84.317,62.485,59.769,59.241,55.126,51.891,54.952,64.422,57.002,56.544,56.109,57.204
847,59.668,66.967,60.012,84.582,62.330,59.783,59.384,54.896,51.917,54.832,64.593,56.326,56.222,56.135,57.150
848,59.571,66.605,60.186,84.147,63.006,59.940,59.663,54.676,52.055,55.025,64.843,56.791,56.029,56.212,57.477
849,59.640,65.189,60.542,84.317,62.761,60.070,59.303,55.395,51.727,55.004,64.288,56.504,56.285,56.246,57.490
850,59.492,66.835,59.966,84.553,62.919,59.643,59.449,55.356,51.906,55.027,64.319,56.628,56.446,55.908,57.575
851,59.439,66.386,60.344,83.847,62.929,59.791,59.479,54.799,51.761,55.112,64.237,56.594,55.786,55.731,57.354
852,59.408,65.295,60.107,83.543,62.686,59.977,59.121,54.801,51.815,55.051,64.006,56.526,56.470,55.938,57.327
853,59.805,66.349,60.308,84.628,62.739,59.871,59.022,55.426,51.959,54.897,64.394,56.281,56.438,55.749,57.450
854,59.612,66.655,60.340,84.215,63.045,60.060,59.356,55.223,51.930,54.922,64.541,56.692,56.303,56.005,56.526
855,59.601,65.401,60.468,83.947,62.576,60.303,59.102,54.872,51.978,55.465,64.614,56.504,56.087,56.000,57.084
856,59.711,66.302,60.929,84.333,62.617,59.991,59.216,54.869,51.986,55.020,64.658,56.568,56.177,56.104,57.281
857,59.461,66.946,60.336,84.035,62.826,59.701,59.378,55.402,51.965,54.906,64.380,56.649,56.090,56.008,57.272
858,59.196,66.152,60.429,83.880,62.973,60.044,59.297,54.988,51.971,54.569,64.825,56.655,55.657,55.885,57.169
859,59.742,66.041,60.312,84.367,62.436,59.785,59.229,55.000,51.877,54.998,64.277,56.717,56.082,55.770,57.381
860,59.205,66.757,60.439,84.072,62.728,59.987,59.209,55.436,51.994,55.220,64.794,56.457,55.963,55.875,57.488
861,59.502,65.584,60.053,83.895,62.725,59.947,59.130,54.850,51.982,54.991,64.187,56.500,56.193,55.807,56.872
862,59.181,65.707,60.128,83.885,62.884,59.805,59.355,55.177,52.171,54.557,64.306,56.702,56.261,55.760,57.063
863,59.615,66.740,60.291,84.683,62.567,60.113,59.340,55.114,51.646,54.920,64.582,56.700,56.111,56.172,56.986
864,59.257,65.655,60.172,84.462,62.609,59.596,59.113,55.104,51.870,54.791,64.510,56.413,56.066,55.891,56.815
865,59.342,65.093,60.340,83.467,62.593,59.671,59.363,54.855,51.667,54.931,64.573,56.443,56.135,55.869,56.649
866,59.554,66.664,60.040,84.693,62.524,59.826,59.130,55.366,51.811,55.188,64.286,56.721,56.675,55.669,56.861
867,59.864,65.616,60.372,84.158,62.585,59.706,59.222,54.937,52.017,55.000,64.510,56.887,56.633,56.172,57.431
868,59.530,65.475,60.107,83.153,62.468,59.921,59.378,54.983,51.976,55.202,64.423,56.342,56.040,55.953,57.251
869,59.525,66.210,60.320,84.367,62.824,59.703,59.650,55.402,51.761,54.894,64.699,56.562,56.185,56.113,57.240
870,59.343,66.783,60.660,84.445,62.153,59.919,59.548,55.337,51.676,54.601,64.659,56.845,56.201,55.814,57.142
871,59.474,65.755,60.528,84.015,62.359,59.679,59.114,54.702,51.989,54.729,64.582,56.577,55.739,56.157,56.926
872,59.402,66.725,59.937,84.362,62.503,59.420,59.354,54.719,52.102,55.021,64.145,56.668,55.697,56.100,56.861
873,59.582,66.670,60.609,84.628,62.774,59.575,59.208,55.111,51.938,55.133,64.524,56.311,56.098,55.593,57.005
874,59.545,65.870,60.540,84.222,62.746,59.700,59.335,54.700,51.894,55.323,64.548,56.660,56.090,55.784,57.185
875,59.521,66.870,60.482,84.217,62.485,59.530,59.269,54.969,52.013,55.073,64.632,56.772,56.573,55.947,57.458
876,59.946,66.813,60.130,84.237,62.747,59.611,58.957,54.886,51.859,55.160,64.529,56.262,55.831,55.708,57.161
877,59.532,65.612,60.253,83.530,62.289,60.070,59.201,55.327,52.067,55.113,64.443,56.747,56.150,56.037,57.109
878,59.131,66.848,60.543,83.628,62.298,60.016,59.244,55.177,51.793,54.837,64.143,56.425,56.182,55.480,57.087
879,59.445,66.683,60.059,84.695,62.387,60.095,59.001,54.690,51.835,54.913,64.459,56.806,56.422,56.182,56.866
880,59.233,65.590,60.273,84.115,62.630,60.154,59.137,54.884,51.952,54.986,64.322,56.781,56.032,56.172,57.147
881,59.447,66.738,60.603,83.783,62.799,59.548,59.182,54.734,52.081,55.133,64.665,56.530,55.968,55.935,57.022
882,59.648,66.134,60.727,83.827,62.280,59.826,59.216,54.956,51.897,54.569,64.471,56.560,56.554,56.006,57.191
883,59.305,65.610,60.138,84.292,62.557,59.704,59.058,55.157,51.586,54.782,64.022,56.304,56.069,55.947,57.125
884,59.372,65.644,60.279,84.542,62.365,59.293,59.119,54.976,51.745,55.023,64.577,56.351,56.272,56.178,56.858
885,59.521,67.150,60.332,84.175,62.707,59.804,59.532,54.828,52.029,54.984,64.436,56.698,56.261,55.697,57.243
886,59.328,65.594,60.115,84.273,62.695,59.674,58.996,55.039,51.926,54.910,64.498,56.683,56.459,55.859,57.079
887,59.151,65.236,60.320,83.685,62.473,59.597,59.052,54.959,52.074,55.069,64.111,56.419,55.873,55.844,57.114
888,59.202,66.360,60.182,84.137,62.499,59.340,59.339,54.995,51.849,55.294,64.947,56.579,56.301,55.793,57.104
889,59.437,66.041,60.385,83.982,62.521,59.567,59.143,55.264,52.122,54.943,64.591,56.560,56.282,55.862,56.749
890,59.054,65.659,60.188,83.940,62.222,59.761,59.358,55.046,51.839,54.842,64.315,56.402,56.206,56.147,57.376
891,59.296,66.581,60.500,84.355,62.586,59.587,59.156,54.746,52.049,54.945,64.493,56.751,55.639,56.010,57.232
892,59.291,66.818,60.761,84.042,62.415,59.881,59.306,54.978,51.593,55.326,64.398,56.413,56.206,55.917,57.245
893,59.470,65.358,60.458,83.913,62.357,59.707,59.255,54.896,51.745,54.826,64.160,56.608,56.169,56.002,57.196
894,59.225,66.302,60.255,84.158,62.321,59.611,58.989,55.160,51.878,55.035,64.362,56.568,55.879,55.823,57.150
895,59.583,66.662,60.415,83.450,62.488,59.754,59.384,54.724,51.825,54.989,64.641,56.558,56.243,55.786,57.131
