 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15
671,60.379,67.048,62.273,101.402,64.643,61.587,60.645,60.075,56.575,55.881,66.928,58.264,57.723,56.765,58.673
672,59.996,66.599,62.330,99.915,64.875,61.521,60.982,60.094,56.529,55.833,67.575,58.553,57.947,56.741,58.711
673,59.986,66.403,62.320,96.370,64.737,61.912,60.696,60.082,56.562,55.918,67.333,58.247,57.499,56.843,58.523
674,59.927,66.848,61.907,102.503,64.870,61.568,61.189,60.271,56.341,56.078,67.229,58.683,58.098,56.840,58.567
675,59.919,66.820,61.875,100.140,64.724,61.275,61.191,61.077,56.199,55.706,67.467,58.655,57.781,56.775,58.823
676,59.756,66.104,61.769,96.998,64.735,61.589,60.777,60.596,56.418,55.821,67.403,58.047,58.127,56.878,58.540
677,60.499,67.594,61.658,100.400,64.545,61.878,61.088,61.087,55.943,56.007,67.091,58.413,57.897,56.611,58.700
678,60.126,66.963,61.814,100.875,64.661,61.347,61.003,61.341,55.780,55.784,66.874,58.000,57.950,56.668,58.436
679,59.676,66.757,61.626,97.337,64.982,61.912,60.911,61.029,55.495,55.917,66.855,58.321,57.602,56.718,58.049
680,60.233,67.831,62.227,102.765,64.970,61.789,60.895,61.206,55.519,55.488,66.965,58.336,57.963,56.629,58.774
681,59.748,67.332,62.079,102.505,65.104,61.657,60.939,61.138,55.688,55.762,66.592,59.023,57.715,56.765,59.117
682,59.995,66.041,62.063,98.623,64.819,62.224,60.898,60.918,55.213,56.012,66.947,58.509,58.227,56.673,58.564
683,59.842,66.980,62.209,96.545,64.391,61.545,61.263,60.465,55.011,55.945,67.205,58.036,57.934,57.183,58.332
684,59.723,66.636,61.599,101.283,64.698,61.441,60.904,60.542,55.001,56.087,66.559,58.372,57.454,56.580,58.913
685,59.990,65.703,62.239,99.865,64.635,61.577,60.669,60.920,55.117,55.716,66.763,58.302,57.889,56.694,58.817
686,59.770,66.855,61.702,96.757,64.614,61.769,61.291,60.746,54.856,55.741,66.618,58.181,57.734,56.585,58.485
687,60.053,67.037,61.806,95.102,64.690,61.420,61.109,59.172,54.887,55.489,67.107,58.434,57.773,57.120,58.409
688,59.657,66.139,61.536,97.410,64.649,61.539,61.240,58.177,54.604,55.631,66.856,58.317,57.947,57.045,58.561
689,60.116,66.557,61.700,101.455,64.702,61.679,61.217,58.237,54.569,55.661,66.605,58.211,58.372,56.925,58.820
690,59.714,67.536,61.955,98.602,64.315,61.288,61.037,59.094,54.664,55.523,67.523,58.119,57.562,56.869,58.501
691,59.591,66.334,61.676,96.468,65.107,61.613,61.047,58.755,54.678,55.766,67.129,57.936,57.945,56.825,58.649
692,59.796,66.148,61.725,100.050,64.680,61.307,61.036,58.673,54.201,55.461,66.413,58.366,57.789,57.261,58.989
693,59.901,66.696,61.500,100.170,64.859,61.403,60.808,57.734,53.958,55.738,66.914,58.196,57.876,57.219,58.823
694,59.796,66.646,61.326,96.595,64.779,61.539,60.951,57.910,53.688,55.452,67.022,58.358,58.282,56.940,58.774
695,59.935,65.638,63.496,94.590,64.832,61.734,60.897,57.973,53.757,55.649,67.028,58.138,58.013,56.746,58.488
696,59.637,67.206,64.146,98.920,64.589,62.019,60.899,57.952,53.490,55.656,66.820,58.255,58.053,57.062,58.332
697,59.956,66.195,63.138,99.552,64.366,61.594,60.790,56.961,53.540,55.520,67.300,57.960,57.544,56.911,58.684
698,59.930,66.479,62.591,96.132,64.676,61.299,60.850,56.617,53.534,55.491,66.919,58.285,57.079,56.567,58.978
699,59.798,67.549,61.530,94.290,65.023,61.578,61.250,56.695,53.323,55.564,66.574,58.128,57.567,56.762,58.817
700,59.986,66.328,62.200,95.885,64.442,61.854,60.963,56.317,53.471,55.665,66.954,57.826,57.792,56.950,58.332
701,59.910,65.581,61.792,99.093,64.666,61.542,60.996,56.467,53.309,55.729,66.865,58.557,57.950,56.848,58.316
702,60.007,66.755,61.668,96.222,64.621,61.426,60.825,56.293,53.855,55.842,67.113,58.068,58.103,56.572,58.564
703,59.597,66.252,61.947,93.922,64.297,61.460,60.999,55.661,55.308,55.599,66.562,58.630,57.332,57.167,58.501
704,60.132,66.785,61.745,95.660,64.591,61.631,60.737,55.961,56.201,55.615,66.674,58.075,57.575,56.784,58.281
705,59.941,68.056,61.775,98.868,64.667,61.684,60.931,55.584,56.421,55.938,66.736,58.175,57.127,56.848,58.654
706,59.830,65.777,61.727,95.282,64.499,61.669,60.868,56.981,56.487,55.477,66.689,58.204,57.443,56.684,58.166
707,59.527,66.458,61.405,93.210,64.566,61.310,61.087,56.312,56.545,55.633,66.792,58.192,57.325,56.979,58.861
708,60.141,67.302,61.563,97.322,65.023,61.852,61.280,56.295,56.673,55.672,66.650,58.387,57.631,56.676,58.545
709,59.798,66.531,61.275,98.265,64.977,61.391,60.908,56.426,56.905,55.672,67.214,57.860,57.467,56.780,58.586
710,59.769,66.612,61.482,95.432,64.335,61.813,60.832,56.368,56.938,55.617,66.891,58.149,57.544,56.763,58.463
711,59.783,67.317,61.281,93.622,64.201,61.794,60.950,56.177,56.683,55.434,66.884,58.338,57.554,56.660,58.575
712,59.581,66.134,61.277,97.142,64.437,62.070,60.685,55.666,56.194,55.113,66.755,58.066,57.865,56.930,58.757
713,59.799,66.349,61.854,98.967,64.481,61.255,60.973,55.959,56.590,55.498,66.907,58.308,57.863,56.848,58.455
714,59.875,67.178,61.093,96.215,64.240,61.747,61.131,55.780,56.201,55.332,66.272,57.753,57.865,56.566,58.948
715,59.616,66.538,61.587,95.912,64.545,61.353,61.039,58.080,56.252,55.700,66.755,58.079,57.528,56.921,58.000
716,59.882,66.286,60.962,100.410,64.436,61.236,60.657,60.051,56.201,55.500,67.111,57.968,57.530,56.648,58.327
717,59.758,67.308,61.941,96.215,64.382,61.411,60.882,59.772,55.775,55.658,66.803,58.298,57.839,57.086,58.311
718,59.714,66.312,61.751,95.635,64.497,61.804,60.855,59.538,55.787,55.750,66.492,58.168,57.871,56.669,58.518
719,59.601,66.698,61.464,100.718,64.835,61.192,60.612,60.182,55.716,55.830,66.999,58.109,57.575,56.872,58.232
720,59.796,66.783,61.941,97.690,64.542,61.310,60.964,60.370,55.253,55.839,67.306,58.126,57.879,57.076,58.542
721,59.880,66.581,61.648,96.657,64.563,61.325,60.680,60.458,55.259,55.640,66.958,58.289,57.662,56.660,58.390
722,59.697,67.380,61.006,102.307,64.355,61.313,61.072,61.140,55.119,55.491,66.698,58.457,57.821,56.682,58.229
723,59.751,66.757,61.621,98.483,64.614,61.634,60.587,60.429,54.771,55.429,66.744,58.242,57.865,56.927,58.076
724,59.536,66.100,61.711,97.832,64.465,61.430,61.225,61.022,54.780,55.777,66.817,58.234,57.193,56.514,58.793
725,59.773,66.369,61.478,102.468,63.947,61.404,60.616,61.174,54.876,55.553,66.671,58.453,57.507,56.621,58.384
726,60.053,67.020,61.773,99.732,64.585,61.530,61.027,61.015,54.726,55.817,66.400,58.113,57.567,56.614,58.785
727,59.354,65.764,61.824,101.090,64.470,61.310,60.856,61.368,54.547,55.615,66.709,57.579,57.351,56.660,58.621
728,59.780,67.193,61.642,101.662,64.234,61.366,61.207,60.961,54.310,55.667,66.924,58.236,57.575,56.760,58.542
729,59.646,66.510,61.219,98.238,64.356,61.419,60.450,60.731,54.418,55.580,66.691,57.917,57.361,56.689,58.114
730,59.376,66.373,61.180,99.277,64.384,61.378,60.522,60.383,54.127,55.223,66.649,58.440,58.037,56.872,58.365
731,59.955,66.892,61.512,103.300,64.298,61.357,60.420,60.145,54.028,55.709,66.403,57.675,57.620,56.948,58.324
732,59.815,66.416,61.318,99.932,64.541,61.533,60.607,59.121,53.866,55.897,66.987,58.019,57.501,56.650,58.553
733,59.440,65.900,61.350,96.808,64.171,61.256,60.772,58.942,53.506,55.491,66.530,57.991,57.612,56.814,58.155
734,59.647,67.278,61.421,100.570,64.099,61.395,60.791,58.494,53.738,55.450,66.438,57.792,58.311,56.501,58.368
735,59.938,66.013,61.451,100.622,64.311,61.004,60.780,58.976,53.606,55.631,66.537,57.926,57.842,56.874,58.471
736,59.546,66.219,61.466,96.662,64.231,61.015,60.702,58.908,53.498,55.502,66.687,58.189,57.858,56.457,58.444
737,59.911,67.714,61.223,96.860,64.243,61.211,60.247,58.099,53.136,55.590,66.215,57.958,57.670,56.515,58.501
738,59.574,66.354,61.281,101.628,64.683,61.303,60.806,57.114,53.171,55.610,66.914,57.709,57.417,56.543,58.128
739,59.589,65.883,61.350,100.025,64.253,61.256,60.672,56.797,53.224,55.585,66.480,58.053,57.285,56.831,57.809
740,59.939,67.197,61.296,96.453,64.276,61.122,60.678,56.906,53.330,55.676,66.278,57.860,57.675,56.679,58.477
741,59.718,66.373,61.480,94.853,63.807,61.275,60.718,56.663,52.867,55.759,66.326,57.604,57.269,56.909,58.090
742,59.435,66.347,61.010,101.003,64.153,61.056,60.691,56.656,52.972,55.539,66.359,58.389,57.533,56.575,58.362
743,59.533,67.113,61.445,98.088,64.014,61.000,60.752,56.402,52.765,55.475,66.628,58.277,57.728,56.619,57.954
744,59.632,66.922,61.103,96.537,64.468,61.638,60.627,56.569,52.891,55.358,66.188,58.038,57.425,56.794,58.319
745,59.707,66.833,61.443,97.920,63.514,60.915,60.707,56.554,53.011,55.230,66.848,57.713,57.325,56.543,57.992
746,59.686,66.965,61.115,100.833,64.329,61.382,60.510,56.264,52.867,55.835,66.584,57.857,57.573,56.786,58.166
747,59.428,66.108,61.192,96.755,64.135,61.126,60.658,56.361,52.702,55.514,66.579,58.255,57.361,56.679,58.332
748,59.671,66.544,61.474,94.097,63.950,61.151,60.624,56.150,52.350,55.601,66.641,57.921,57.443,56.350,58.188
749,59.573,66.349,61.213,95.530,64.338,61.360,60.844,55.906,52.582,56.021,66.206,57.860,57.364,56.718,58.398
750,59.073,65.770,61.255,100.173,64.167,61.132,60.589,56.414,53.327,55.512,66.450,58.083,57.731,56.750,58.240
751,59.777,66.948,61.121,97.467,64.117,61.111,60.448,56.155,54.835,55.512,66.537,58.028,57.480,56.572,58.003
752,59.587,66.503,61.514,94.808,64.190,61.113,60.379,55.838,55.789,55.418,66.354,57.664,57.557,56.626,57.779
753,59.331,65.772,61.464,94.717,64.203,61.258,60.802,55.598,56.334,55.300,66.320,58.126,57.673,56.694,58.049
754,59.670,66.252,61.164,100.208,64.112,61.063,60.591,55.705,56.554,55.528,66.452,57.911,57.826,56.645,58.534
755,59.733,66.905,61.362,96.982,64.364,60.802,60.384,55.651,56.510,55.385,66.471,57.794,56.836,56.498,58.079
756,59.402,65.653,61.042,95.063,63.906,61.389,60.435,55.155,56.999,55.599,66.247,57.860,57.736,56.567,58.594
757,59.509,66.672,61.433,96.725,64.053,61.326,60.707,55.416,56.625,55.367,66.529,57.728,57.778,56.475,57.777
758,59.636,66.377,61.399,97.378,64.405,61.158,60.571,55.751,56.441,55.525,66.309,58.047,57.512,56.381,58.365
759,59.165,65.720,61.589,94.665,64.120,61.171,60.568,55.397,56.399,55.321,66.653,57.740,57.496,56.293,57.760
760,59.522,66.347,61.346,92.945,63.747,61.293,60.577,55.654,56.257,55.351,66.032,58.074,57.383,56.705,57.943
761,59.465,66.824,61.668,99.470,64.353,61.038,60.504,55.966,56.429,55.688,66.169,58.428,57.485,57.050,57.823
762,59.371,65.783,60.915,97.207,64.148,61.019,60.503,55.508,55.846,55.223,66.363,57.938,57.997,56.313,58.005
763,59.726,67.033,61.273,94.242,64.130,61.013,60.599,55.499,55.955,55.362,66.735,57.860,57.401,56.470,58.199
764,59.647,65.800,61.340,92.942,64.287,61.132,60.488,55.186,56.266,55.489,66.447,57.834,57.644,56.514,58.371
765,59.427,65.965,61.336,94.670,64.041,61.653,60.501,55.281,55.862,55.000,66.394,58.030,57.773,57.063,58.425
766,59.517,66.948,61.915,98.475,64.095,61.000,60.576,55.521,55.924,55.482,66.625,57.709,57.472,56.616,58.196
767,59.617,66.178,61.623,95.570,64.198,60.805,60.289,55.094,55.242,55.574,66.178,57.864,57.462,56.494,58.262
768,59.185,66.282,61.140,93.200,64.296,61.372,60.700,55.712,55.498,55.374,66.233,57.868,57.646,56.626,58.504
769,59.957,66.597,61.506,92.072,63.982,61.120,60.485,55.501,55.397,55.613,66.432,57.779,57.459,56.499,57.995
770,59.331,65.957,61.040,98.168,63.549,61.075,60.458,55.346,55.055,55.566,66.452,57.723,57.480,56.342,58.376
771,60.935,68.362,67.933,104.142,66.233,61.750,61.043,55.814,55.378,55.706,66.548,58.336,58.127,57.368,59.371
772,74.670,84.892,89.613,151.123,79.772,63.760,71.385,55.479,55.062,60.332,66.902,61.668,62.335,64.352,67.627
773,84.841,88.020,92.022,144.620,79.362,65.429,76.602,55.600,54.821,65.090,67.098,62.913,63.836,71.062,69.826
774,89.705,90.657,92.156,136.732,78.473,65.943,77.640,55.305,54.415,67.057,66.972,63.457,64.132,72.778,70.125
775,92.039,91.304,92.798,141.262,85.859,66.581,77.270,55.189,54.631,67.518,67.310,64.009,63.868,74.619,70.450
776,91.740,91.469,91.632,132.553,81.118,67.430,76.258,55.344,54.569,68.044,67.241,63.957,63.153,75.112,70.526
777,91.517,92.742,91.777,149.453,88.198,67.536,76.224,55.596,53.926,67.856,66.801,64.383,63.338,75.412,70.365
778,91.430,92.254,91.630,150.757,90.292,68.218,75.157,55.288,53.789,67.879,67.238,64.319,63.385,76.222,70.150
779,91.614,92.085,91.093,145.782,86.145,68.233,73.720,55.562,53.919,67.934,66.915,64.475,63.018,75.818,70.490
780,90.716,92.002,90.824,170.678,93.391,67.836,72.571,56.082,53.627,67.936,67.332,64.732,63.000,75.812,70.401
781,90.324,92.486,89.607,164.218,89.805,67.202,71.550,56.240,53.345,67.035,67.180,64.409,62.420,75.937,70.798
782,90.424,91.618,89.433,149.973,83.820,66.766,69.933,55.755,53.719,66.440,66.943,63.764,61.839,76.724,70.311
783,89.396,90.236,88.370,159.582,84.972,66.739,68.468,55.617,53.424,65.936,66.336,64.555,61.987,76.635,70.335
784,89.099,90.332,88.567,181.752,93.180,66.064,66.818,56.230,53.253,66.199,66.776,64.234,62.507,76.097,69.940
785,88.431,89.217,87.170,168.618,87.757,65.971,65.620,56.116,53.073,65.564,66.440,63.932,61.826,76.378,69.956
786,86.872,89.117,86.142,154.618,81.479,65.019,64.825,55.920,53.105,65.305,66.245,64.238,60.937,75.580,69.450
787,86.405,87.145,86.109,143.055,77.008,64.422,63.874,55.579,52.888,64.310,66.704,63.285,61.269,75.728,68.888
788,85.848,86.714,84.101,133.662,73.833,64.102,63.393,55.584,52.799,63.234,66.519,63.687,61.021,75.316,68.681
789,85.394,86.189,83.804,126.080,72.170,63.652,62.712,55.663,52.806,62.819,66.614,64.457,61.404,75.321,68.496
790,83.790,84.774,82.113,120.500,70.396,63.040,62.479,55.797,52.673,62.963,66.284,63.123,60.673,74.606,68.207
791,83.262,84.037,80.589,115.197,68.366,62.466,61.895,55.688,53.165,62.482,66.317,63.434,60.298,75.032,67.967
792,81.440,80.811,77.105,110.818,67.749,62.186,62.011,55.315,52.659,61.484,66.429,62.860,60.018,73.770,67.327
793,80.466,80.790,76.178,106.858,67.470,62.633,61.215,55.709,52.787,61.532,66.427,63.128,60.148,73.660,66.834
794,78.601,78.664,74.630,105.373,66.434,62.578,60.917,55.787,52.590,60.771,66.523,62.408,59.380,71.938,67.038
795,77.050,75.380,71.992,102.222,65.821,61.987,60.977,55.576,52.943,60.762,66.265,62.038,59.380,71.433,66.052
796,74.974,74.518,69.512,100.370,65.681,61.369,60.912,55.303,54.211,60.232,66.335,61.409,59.037,69.755,65.548
797,73.402,73.260,67.767,98.123,65.398,61.505,60.617,55.886,55.801,59.369,66.161,61.151,58.491,69.146,65.368
798,71.767,70.987,66.872,97.675,65.019,61.442,60.503,55.196,56.491,58.984,66.295,60.928,58.509,67.684,64.984
799,69.986,69.905,65.903,96.362,64.932,61.447,61.042,55.465,56.527,57.970,66.390,60.381,58.456,66.178,64.946
800,68.744,69.354,65.178,94.852,64.900,61.143,60.687,55.315,56.859,58.073,66.396,59.645,58.182,64.890,63.125
801,67.748,68.972,64.945,94.845,64.748,61.035,60.532,55.617,56.747,58.057,66.174,59.496,58.557,64.066,63.360
802,66.804,69.946,65.221,101.127,64.576,60.936,60.846,54.736,56.965,57.475,65.995,59.526,57.462,63.117,63.003
803,65.976,69.017,65.684,99.363,64.190,60.880,60.396,55.385,56.822,57.071,66.130,58.758,57.789,62.439,62.082
804,64.731,68.119,68.613,95.552,64.357,60.922,60.411,55.695,56.517,56.768,66.345,59.026,57.522,61.882,61.954
805,64.140,67.275,70.510,93.130,64.563,60.899,60.457,55.898,56.969,57.020,66.205,58.640,57.467,61.235,61.831
806,63.653,67.703,69.518,94.153,64.581,60.903,60.232,57.288,56.683,56.665,66.259,58.449,57.847,61.029,61.381
807,63.127,68.560,66.917,100.298,64.265,61.009,60.513,56.317,56.663,56.599,66.427,58.458,57.317,60.083,60.864
808,62.271,67.154,64.998,96.782,64.265,61.102,60.707,55.896,56.846,56.691,66.111,58.347,57.230,60.311,60.253
809,62.193,65.534,63.713,94.540,64.253,61.310,60.591,55.470,56.638,56.493,66.273,58.670,57.127,59.666,60.035
810,61.643,67.197,63.393,92.148,64.161,60.852,60.179,55.574,56.478,56.009,66.072,58.008,57.396,59.355,60.109
811,61.494,66.447,62.555,91.592,63.911,60.864,60.336,55.332,56.069,55.495,66.194,57.732,57.641,58.921,60.082
812,61.259,66.716,62.099,97.318,63.898,60.751,60.571,55.150,56.165,56.245,66.296,58.306,57.628,58.951,59.962
813,61.001,67.215,62.115,97.032,64.116,61.158,60.455,55.438,55.894,57.674,66.077,58.153,57.504,58.373,59.218
814,61.041,66.937,69.379,94.060,64.451,60.788,60.306,55.712,55.596,57.144,66.193,57.981,57.290,58.216,58.550
815,60.338,65.560,78.200,92.065,63.720,60.810,60.378,55.581,55.808,56.855,66.109,57.894,57.193,58.263,58.695
816,60.057,65.549,74.111,91.012,63.929,60.952,60.157,55.930,55.354,56.723,66.001,57.857,57.464,57.603,58.959
817,60.469,66.069,69.435,93.977,64.071,60.981,60.350,55.189,55.747,56.238,66.255,57.923,57.098,57.906,58.259
818,60.352,66.247,66.209,96.265,63.933,61.253,60.297,55.421,55.498,56.121,66.770,57.762,57.488,57.165,58.493
819,60.150,65.180,64.152,93.215,64.198,60.966,60.162,55.586,55.620,55.894,65.792,58.091,57.430,57.350,58.599
820,60.396,65.902,62.862,91.978,63.922,61.165,60.303,55.257,55.503,55.840,65.884,57.726,57.427,56.856,58.349
821,59.980,65.792,62.109,90.922,63.983,60.574,60.380,55.409,55.032,55.652,65.938,57.713,57.441,56.942,58.169
822,59.842,65.210,62.213,96.927,64.048,60.959,60.282,56.421,55.183,55.672,66.299,58.075,57.488,56.854,58.332
823,59.802,65.119,62.115,93.803,63.778,60.539,60.251,57.063,54.990,56.693,66.192,57.819,57.203,57.136,58.411
824,59.983,65.594,61.642,92.405,63.774,60.678,60.345,56.586,54.701,55.957,65.990,58.021,57.420,56.650,58.150
825,59.509,66.395,61.281,91.510,63.875,60.994,60.400,55.884,54.738,55.954,66.112,57.423,57.285,56.652,58.229
826,59.553,64.915,61.727,95.343,64.244,61.020,60.383,56.058,54.502,55.887,65.865,57.525,57.348,56.739,58.332
827,59.834,66.319,61.943,95.520,63.990,60.991,60.248,55.351,54.224,55.679,65.906,57.247,57.190,56.784,58.180
828,59.638,65.996,61.569,93.023,63.819,60.799,60.313,56.097,53.978,55.626,66.148,57.681,56.784,56.741,57.965
829,59.612,65.165,61.555,91.070,63.672,60.449,60.485,55.646,53.730,55.830,65.918,57.660,57.301,56.827,57.899
830,59.732,66.275,61.372,93.858,64.017,61.237,60.756,56.252,53.667,55.434,66.201,57.572,57.625,56.723,58.297
831,59.756,66.666,61.611,94.212,63.988,60.347,60.424,56.550,53.899,55.470,66.098,57.813,56.868,56.404,58.128
832,59.551,64.907,71.042,91.760,64.009,60.959,59.983,56.165,54.531,55.608,65.825,57.736,57.512,56.340,57.986
833,59.379,65.419,75.824,90.538,63.424,60.994,60.164,56.107,55.161,55.411,65.843,57.632,57.427,56.538,58.278
834,59.607,66.091,70.913,95.265,63.710,61.253,60.654,55.654,55.827,55.413,66.266,57.385,57.013,56.426,58.095
835,59.022,65.028,66.658,92.842,64.096,60.767,60.276,55.269,56.017,55.340,66.081,57.555,58.000,56.130,57.967
836,59.378,65.020,64.020,91.483,64.093,60.843,60.444,55.232,56.052,55.559,66.358,57.885,57.736,56.517,58.379
837,59.513,65.738,62.842,89.838,64.021,60.650,60.526,55.571,56.635,55.681,66.162,57.625,57.533,56.507,58.019
838,59.349,65.657,62.247,91.008,63.546,61.083,60.198,55.397,56.238,55.516,66.081,57.915,57.420,56.143,57.665
839,59.224,64.705,61.905,95.968,63.887,61.026,60.572,55.567,56.579,55.165,66.012,57.257,57.644,56.379,58.185
840,59.663,65.818,61.830,93.537,63.981,60.936,59.970,55.419,56.460,55.507,66.242,58.166,57.755,56.472,58.409
841,59.542,66.089,61.136,91.042,63.708,60.969,60.573,55.775,56.635,55.044,65.752,57.579,57.000,56.220,57.689
842,59.273,65.330,61.285,89.150,64.054,60.776,60.383,56.552,56.516,55.101,66.022,58.147,57.203,56.042,57.926
843,59.455,66.289,61.553,93.257,63.929,60.776,60.260,56.354,56.524,55.362,66.157,57.592,57.198,56.459,58.101
844,59.449,66.740,61.312,93.243,63.717,60.919,60.394,55.918,56.431,55.305,65.875,57.668,57.496,56.122,58.493
845,59.336,65.093,60.945,91.693,63.972,61.206,60.285,55.741,56.731,55.440,66.073,57.913,56.916,56.327,57.826
846,59.660,66.091,60.796,90.505,63.985,61.102,60.361,55.949,56.319,55.057,65.959,57.547,56.982,56.447,57.428
847,59.166,66.473,60.905,96.605,64.131,61.066,60.118,56.247,56.218,55.163,66.109,57.285,57.303,56.601,58.354
848,59.386,65.588,61.245,94.012,63.870,60.792,60.432,55.840,56.340,55.296,66.287,57.777,57.504,56.771,57.823
849,59.087,65.080,61.140,91.650,63.719,60.996,60.532,55.780,56.106,55.215,65.830,57.992,57.150,56.224,57.763
850,59.575,65.972,61.101,90.227,63.586,60.884,60.707,55.828,55.824,55.307,65.815,57.609,57.525,56.415,58.523
851,59.517,65.334,60.830,95.968,64.285,60.982,60.456,54.956,55.846,55.388,66.154,57.502,56.823,56.188,57.839
852,59.252,65.683,61.192,95.775,63.413,60.641,60.152,55.576,55.608,55.337,65.665,57.755,57.021,56.454,58.074
853,59.484,66.371,60.974,92.300,63.816,61.108,60.528,55.269,55.123,55.144,66.605,57.783,57.222,56.624,57.706
854,59.004,65.638,61.034,90.613,63.474,60.517,60.062,55.080,55.382,55.457,65.865,57.464,57.177,56.502,57.657
855,59.444,65.219,60.769,89.200,63.922,60.880,60.274,54.889,54.975,55.264,66.097,57.523,57.784,56.457,57.736
856,59.508,66.620,61.117,93.900,63.871,60.707,60.469,55.673,55.038,55.266,66.673,57.674,57.375,56.426,58.033
857,59.279,65.755,61.271,94.590,63.738,60.908,60.510,55.320,54.667,55.521,66.176,57.721,56.662,56.504,57.594
858,58.882,65.015,61.190,92.075,63.751,60.905,60.205,55.538,54.337,55.328,66.317,57.823,56.697,56.532,58.191
859,59.191,65.427,63.486,90.380,63.776,60.937,60.396,55.085,54.169,55.676,66.360,57.521,57.198,56.624,57.689
860,59.001,65.913,65.601,92.265,63.987,60.593,60.093,55.811,54.193,55.305,66.354,57.862,57.177,56.280,57.755
861,59.037,65.362,63.672,95.462,64.067,60.826,60.330,56.811,54.077,55.520,65.955,57.645,57.406,55.992,58.411
862,59.472,66.458,62.968,92.835,63.887,60.736,60.208,56.465,53.806,55.511,65.840,57.570,57.230,56.358,58.185
863,59.308,65.987,62.014,90.865,63.724,61.167,60.420,55.792,53.818,55.188,66.288,57.619,57.361,56.648,57.804
864,59.545,65.217,61.540,89.607,63.847,60.796,60.657,55.877,53.677,55.562,66.099,57.589,57.562,56.232,57.954
865,59.515,66.343,61.247,94.897,64.144,61.094,60.039,55.780,53.172,55.216,66.118,57.623,57.322,56.100,58.308
866,59.400,65.738,60.727,94.988,63.898,60.955,60.177,55.918,53.520,55.333,66.495,57.732,57.517,56.104,57.717
867,59.167,65.460,61.075,92.702,63.834,61.029,60.051,56.249,53.688,55.473,66.250,57.955,57.224,56.470,58.240
868,59.359,65.666,61.073,90.388,63.819,61.255,60.522,55.586,53.320,55.379,66.140,57.821,57.570,56.031,57.553
869,59.099,66.397,61.243,91.057,63.497,61.184,60.234,55.891,53.422,55.262,65.717,57.460,57.251,56.417,57.711
870,59.623,65.625,60.953,95.532,64.000,60.807,60.386,55.554,53.115,55.635,65.785,57.891,57.662,56.332,57.714
871,59.547,66.473,60.832,93.642,63.911,60.701,59.989,55.581,53.559,55.621,65.949,57.551,57.472,56.771,57.518
872,59.267,65.651,61.057,91.327,63.413,60.849,60.598,55.596,53.013,55.255,66.157,57.613,57.454,56.530,58.256
873,59.161,65.416,61.002,90.110,63.947,60.326,60.333,55.479,52.737,55.285,66.098,57.983,57.214,56.459,57.785
874,59.284,65.974,60.818,91.033,64.220,60.716,60.270,55.295,52.929,55.199,66.359,57.513,57.435,56.689,57.837
875,59.585,66.492,61.243,95.740,63.981,60.775,60.436,55.458,52.885,55.078,66.656,58.094,57.119,56.677,57.807
876,59.110,65.688,60.913,92.572,63.788,61.015,60.319,54.995,52.972,55.754,65.928,57.906,57.290,56.512,58.343
877,59.424,65.833,60.798,90.555,63.690,60.719,60.346,55.450,52.608,55.684,66.328,57.745,57.609,56.948,57.937
878,59.380,66.148,61.202,89.988,63.920,61.028,60.481,55.242,52.818,55.468,66.355,57.981,57.517,56.525,57.678
879,59.075,65.768,60.484,93.432,64.238,61.170,60.213,55.225,53.352,55.897,65.978,57.723,57.338,56.647,57.907
880,59.648,66.425,60.696,94.812,63.932,61.070,60.304,55.414,54.916,55.929,66.304,57.358,57.449,56.344,57.708
881,59.344,66.315,61.160,92.590,63.901,60.991,60.351,55.477,55.885,56.021,65.996,58.066,57.301,56.502,57.817
882,59.089,65.069,60.652,89.468,63.631,61.016,60.715,55.053,56.694,55.468,65.759,57.396,57.069,56.395,57.747
883,59.121,65.748,61.162,89.760,63.951,60.565,60.805,55.584,56.547,55.418,65.744,57.611,57.106,56.326,57.866
884,59.055,66.310,60.875,95.765,63.760,60.817,60.804,55.356,56.336,55.381,66.142,57.732,57.311,56.729,57.916
885,59.234,65.644,60.753,93.378,63.749,61.064,60.143,56.404,56.731,55.482,65.990,57.658,57.557,56.572,57.692
886,59.038,65.913,61.087,91.058,63.820,60.835,60.436,56.395,57.076,55.775,65.727,57.991,57.288,56.548,57.948
887,59.305,66.202,60.850,90.123,63.748,61.092,60.232,56.029,56.741,55.523,65.838,57.626,57.296,56.436,57.888
888,59.340,65.191,60.741,94.095,63.802,60.717,60.593,56.264,56.628,55.557,65.748,58.008,57.517,56.044,57.392
889,59.717,66.037,60.753,94.007,64.017,61.051,60.435,55.956,56.364,55.420,65.896,57.732,57.401,56.695,58.065
890,59.446,65.967,60.524,91.725,63.781,61.139,60.467,55.966,56.064,55.236,66.279,57.700,57.602,56.159,57.629
891,59.086,64.944,60.585,90.198,63.770,60.925,60.353,55.869,56.891,55.528,65.735,57.757,57.269,56.472,58.251
892,59.217,66.364,61.115,91.963,63.762,61.132,60.550,55.414,56.298,55.390,66.107,57.743,57.269,56.395,58.027
893,59.283,66.514,60.919,95.707,63.959,60.993,60.393,55.576,56.127,55.546,66.238,57.606,57.865,56.517,58.180
894,59.221,65.803,60.988,93.200,63.960,61.079,60.426,55.472,56.189,55.268,66.178,58.106,57.135,56.532,58.199
